,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_scaled
106,106,0.8109412711182623,0.8042260208404296,0.7586214973794396,0.8563727930196467,1.0326999256211347,-0.3552615775655288,1.007821246061626,2.1027761771477143,2.133120136423836,0.09678197908286408,0.08326629123089302,0.05406275140788421,0.043443282381335546
107,107,0.8125502815768303,0.8035540384749246,0.7559752763167041,0.8535579396158213,1.0349980254386009,-0.37064394425385633,1.0863943529861844,2.284004708107925,1.8693332603943502,0.09742558326629128,0.07860016090104587,0.05349959774738543,0.05961383748994374
108,108,0.831053901850362,0.8211677670101122,0.7702946237559297,0.8661374523300158,1.3518123960028703,-0.35715799258558134,0.8394475035792109,2.265440962381696,1.7323757322055793,0.10064360418342713,0.08157683024939658,0.06677393403057119,0.06516492357200321
109,109,0.8222043443282381,0.8151795792874205,0.7703931668703801,0.8660700774110938,1.5294503851699404,-0.4306474371989412,0.6634160401727851,2.124225246355294,1.9951102658709123,0.10217216411906671,0.07320997586484307,0.04818986323411099,0.046339501206757804
110,110,0.8205953338696702,0.8123021135802622,0.760005931198102,0.8641488730723605,1.3771547009600202,-0.1540236151905952,1.4831562810132546,1.4388243655998925,1.674872382251607,0.09694288012872088,0.06444086886564769,0.06210780370072413,0.05430410297666943
111,111,0.8222043443282381,0.8169187275343077,0.7750753960120633,0.865765818522531,1.9738533526953834,-0.42895505452973937,1.0769541482523515,1.8193910715254342,1.5814126517597467,0.10691874497184226,0.08053097345132736,0.05921158487530167,0.05253419147224454
112,112,0.8173773129525342,0.8122629470682984,0.7721785693498633,0.8532623246609625,1.602922893567755,-0.3733580044867216,0.7411999975133584,2.2002965702850728,1.6734935711623486,0.1050683829444892,0.0847948511665326,0.06267095736122291,0.05728077232502019
113,113,0.8181818181818182,0.8096992693405249,0.7586242965320134,0.8484162762603494,1.218316858087827,-0.36523119848833463,0.933912995262365,2.3247178566786055,1.7322117827646373,0.08921962992759455,0.06693483507642803,0.04899436846339509,0.05526950925181022
114,114,0.825422365245374,0.8190471650561152,0.7743799959007993,0.8612684098029455,2.019963641120441,-0.7109077093687928,0.6466396252399548,1.999961850368641,2.0066971166933185,0.1023330651649235,0.08165728077232495,0.06291230893000802,0.06460176991150442
115,115,0.8197908286403862,0.8125553184791354,0.768474697036402,0.8706988437565168,1.7088768630090434,-0.03790841313342605,0.7760176992823068,1.786654609013965,1.4651417639267637,0.10321802091713601,0.0703137570394208,0.0571198712791634,0.05317779565567184
116,116,0.8189863234111022,0.8110968729756307,0.7587357307465565,0.8468269706010207,1.2629332554019248,-0.1495815123714298,0.9745008610414906,2.3468733282537295,1.3979940065566032,0.10016090104585684,0.08246178600160904,0.06001609010458577,0.04891391794046669
117,117,0.826226870474658,0.8191369294404693,0.7702983299909489,0.857055388929313,1.4377357563376851,-0.3523123344138645,0.927033171392458,2.0029020870798213,1.843109062552452,0.10909090909090904,0.07626709573612224,0.06210780370072403,0.0566371681415929
118,118,0.8109412711182623,0.8027715770311412,0.7451312087698874,0.8473394450911913,1.7777731488884996,-0.347086709614715,0.7872840621840077,1.773504315148085,1.912136279665082,0.08801287208366856,0.07160096540627514,0.05760257441673376,0.05824617860016096
119,119,0.8093322606596943,0.8017573722188889,0.7554850439677627,0.8547373880410015,1.5085550276668933,-0.34763777169200255,0.8381167526871695,2.402755961605999,1.4622720011915047,0.09155269509251814,0.06725663716814162,0.053982300884955814,0.057763475462590544
120,120,0.82461786001609,0.8191914722191349,0.7723179853276174,0.8515542322110814,0.9348158886803908,-0.3582450278774338,1.2297910954568119,2.8210145332531664,1.2966742317710098,0.11713596138374896,0.09999999999999994,0.07288817377312948,0.0631536604987932
121,121,0.827835880933226,0.820046304858991,0.7734183109248589,0.8661311914323964,1.5183280533461543,-0.42697432010857583,0.8135315816171566,2.1418195121416033,1.8024005276044532,0.10498793242156068,0.08366854384553493,0.06403861625100561,0.06862429605792436
122,122,0.8077232502011263,0.7996471114906473,0.7548288123950102,0.8503154747129557,1.6656934296662222,-0.2783547031038171,0.9686981026156309,2.009793093757081,1.4630501858739793,0.1039420756234916,0.07530168946098151,0.04979887369267907,0.05366049879324221
123,123,0.8117457763475463,0.8064075489407349,0.7562437562437563,0.8610813428995246,1.4661949199570041,-0.32555342948361143,0.8078730753040739,2.111882170734416,1.73394922771158,0.10281576830249402,0.07208366854384554,0.059372485921158534,0.05607401448109419
124,124,0.8093322606596943,0.8018814652371348,0.7567935965997178,0.8471498829991696,1.81384262583463,-0.3183496439430048,0.719251068036372,2.255955454473485,1.4037075918314714,0.09654062751407888,0.06765888978278359,0.05060337892196306,0.05639581657280777
125,125,0.827835880933226,0.8240109579933174,0.7863552678639485,0.8631422490369562,1.5227581644360073,-0.07878635335017002,0.5240094747006088,1.9985221799913961,1.6839226374297775,0.11576830249396616,0.08189863234111014,0.06830249396621077,0.06781979082864038
126,126,0.831053901850362,0.8253719301671566,0.77854847173029,0.8719067892621611,1.0948717104649386,-0.41354627579732817,0.9110402163898563,2.1648648443790153,2.0343032361141247,0.11423974255832658,0.07441673370876907,0.06275140788415123,0.05446500402252612
127,127,0.83266291230893,0.8242417521653578,0.7727330390965199,0.871390386952879,1.5870073484005922,-0.2219151356323194,1.0031114927362734,2.308846927916252,1.0802893484401006,0.09605792437650838,0.06701528559935638,0.05929203539823007,0.0666130329847144
128,128,0.8028962188254224,0.7956587651102132,0.748457957350501,0.8499909119159441,0.999383229737709,-0.22855795410167712,0.8017196937917995,2.299826790664569,1.9651850681750491,0.08825422365245376,0.07047465808527756,0.056315366049879335,0.044650040225261534
129,129,0.82461786001609,0.8176635716486151,0.772151344151975,0.8658710408561447,1.1720573299177173,-0.4335782314809326,0.9542963993783691,2.0754845978774026,2.055683941437409,0.1036202735317779,0.08109412711182615,0.057602574416733686,0.058487530168946075
130,130,0.8109412711182623,0.8021067581996909,0.7479706223424817,0.8467217745532396,1.5125990959031255,-0.3170879467350238,0.7269343029705263,2.1941636240103795,1.699570774806101,0.09380530973451331,0.07015285599356397,0.05076427996781985,0.04730490748189871
131,131,0.827031375703942,0.8196026576522571,0.77205033039583,0.8782724431701582,1.2558145309680657,-0.3976683123393241,0.8444898565748007,2.6591804310440583,1.4911378392638757,0.10048270313757032,0.077232502011263,0.05945293644408687,0.06339501206757842
132,132,0.82864038616251,0.8215506634207553,0.7711753636910397,0.8668292334351608,1.080532246487602,-0.29640780045694515,1.3578797267105347,2.265307365654893,1.508576871878629,0.10265486725663711,0.0745776347546259,0.06146419951729685,0.06315366049879323
133,133,0.8012872083668544,0.7888388355318392,0.7386835881893741,0.8413090646094503,1.0683612277547396,-0.35363655181359843,1.33708066721696,2.5288557226658273,1.3499778439822632,0.08753016894609818,0.061625100563153644,0.05414320193081257,0.052212389380531
134,134,0.8230088495575221,0.817200732000096,0.7728207708741635,0.8596971355592045,0.6675860910700576,-0.44634330261592203,1.036341029562384,2.58010282437222,2.0585448538528244,0.10627514078841507,0.0841512469831053,0.08230088495575213,0.053982300884955724
135,135,0.827835880933226,0.8215357490124477,0.7747336445004467,0.862497855549837,1.3824759852676607,-0.33196606172624704,0.8633790173783248,2.388272709590423,1.5563372805219404,0.1027353177795655,0.07763475462590505,0.05921158487530167,0.06251005631536603
136,136,0.8149637972646823,0.8068834454052028,0.7547259737020275,0.8492469324971196,1.9639092330963004,-0.25085837559119223,0.7433644406555954,2.041689528840946,1.3770459984584302,0.09629927594529368,0.07554304102976671,0.05044247787610627,0.0479485116653259
137,137,0.7964601769911505,0.7889635407246888,0.7455832324280689,0.8409041111687713,1.1892445814896966,-0.2679453013309078,1.4455322467316574,2.2720353156328557,1.3244653362570737,0.0941271118262269,0.06693483507642799,0.051086082059533376,0.04440868865647628
138,138,0.8037007240547064,0.7966693300040087,0.7505629445068314,0.8610477493917275,1.7197857668923808,-0.3723688516468672,0.6475125200987766,2.164557223676099,1.7613837569405684,0.09147224456958973,0.061142397425583285,0.04818986323411108,0.04569589702333071
139,139,0.829444891391794,0.8231351971226344,0.775726571767497,0.8734015421115066,1.746776223468823,-0.3898537911812599,0.7267197271777273,1.9363819682436871,1.7562335849449267,0.10474658085277548,0.0869670152855993,0.07144006436041833,0.06275140788415123
140,140,0.825422365245374,0.8169006681095203,0.7702308626974483,0.8727101776311983,1.5972613899771435,-0.25412649534402204,0.4700529478352812,2.165802722515515,1.7634660354967042,0.10707964601769906,0.08318584070796452,0.06057924376508446,0.05824617860016088
141,141,0.8125502815768303,0.8033136872029296,0.752390712382514,0.8562293209966914,1.2380178838529272,-0.22053303795974383,1.1734890494479457,2.81120974258815,0.8462923111697411,0.10096540627514083,0.056798069187449805,0.05012067578439268,0.05132743362831865
142,142,0.8189863234111022,0.8113145483458972,0.7691835191835192,0.8531067621976712,1.642109179499421,-0.06160162344986303,1.1520095482945107,1.9602915475136096,1.1502733714667726,0.10563153660498799,0.07795655671761868,0.0575221238938054,0.05905068382944497
143,143,0.8157683024939663,0.8078680204440905,0.756447212336892,0.852494068801898,1.3415400758713296,-0.14426858483758684,1.0640751554969141,2.0561537128184972,1.5191398767984503,0.10104585679806924,0.07779565567176187,0.06637168141592925,0.05189058728881746
144,144,0.8197908286403862,0.8115240041000408,0.7658324230918159,0.8742479671272779,1.7353917525760922,-0.17985663676924485,0.8452900255860069,2.3671054815138204,0.9695040567191737,0.09935639581657285,0.07232502011263078,0.0563153660498794,0.0651649235720033
145,145,0.8205953338696702,0.8116422790631708,0.7654655355127054,0.8656351510125097,0.870645886944277,-0.526817928100062,0.9135797148400785,2.5165884842949184,2.034288411116732,0.10402252614642,0.06765888978278364,0.05559131134352381,0.054384553499597824
146,146,0.8141592920353983,0.8082573162476752,0.7609705331390682,0.8614849394903512,1.319196678320182,-0.12645676503125713,0.5449274454165015,2.075170287324158,1.9345214048129538,0.10716009654062757,0.08873692679002416,0.06259050683829451,0.048350764279967894
147,147,0.8189863234111022,0.8094516128019081,0.7565166469504623,0.8519607323834242,1.7469833021078804,-0.32309933085822046,0.7711408589436487,1.898579413854596,1.7276407783904604,0.09823008849557527,0.07248592115848757,0.06717618664521323,0.05181013676588906
148,148,0.8238133547868061,0.8153780800990725,0.7620900359787102,0.8636287948618835,1.0561543553981507,-0.22094530622529907,0.8914704789530035,2.3860849952107,1.6804677594759665,0.10595333869670147,0.07666934835076421,0.057843925985518886,0.06484312148028962
149,149,0.8189863234111022,0.8085943583670683,0.7553348168535707,0.8540011126401781,0.9723219762635974,-0.34290286904987927,0.7216691946283871,2.2843328476397136,2.2121632307972425,0.09798873692679007,0.07465808527755434,0.05856798069187458,0.06242960579243774
150,150,0.830249396621078,0.8230967881138095,0.7784692342977918,0.8633877401710592,1.4738998163855015,-0.3588834735059621,0.8226977022922574,2.2383507872780224,1.682087495679176,0.10603378921962987,0.08326629123089296,0.06347546259050682,0.0744167337087691
151,151,0.8230088495575221,0.8173274021272239,0.7744370919099347,0.8617456738793079,1.3594948912651232,-0.526903643855609,0.8165292818705644,2.1579335163167417,2.1269938430155144,0.10740144810941266,0.08551890587288809,0.0629927594529364,0.06138374899436844
152,152,0.8045052292839904,0.7951308546642417,0.7456900064024212,0.8565421104708691,1.2305901844543647,-0.24736659620744073,0.9951189890886041,2.442270437443288,1.4448755205630495,0.08986323411102175,0.07666934835076429,0.05172968624296063,0.05237329042638782
153,153,0.8189863234111022,0.809655898997295,0.7584311773489884,0.8722279155564665,1.114333022308933,-0.3904278041021956,1.0626139571061544,2.2480787741699513,1.7913929197482963,0.09211584875301693,0.08165728077232504,0.06009654062751417,0.05631536604987941
154,154,0.83266291230893,0.8275144885586615,0.7802387675117246,0.8648880513898003,1.7109771267416238,-0.18968550905866186,0.675925595219246,1.8527124968366129,1.6700945167091554,0.11705551086082056,0.09050683829444886,0.07626709573612227,0.061866452131938844
155,155,0.8028962188254224,0.7953910596163138,0.750169839914993,0.8534354114771139,1.1885273634958657,-0.25872005038181484,0.7007404028131381,2.1066685505807343,2.009974615572108,0.09074818986323414,0.05985518905872887,0.05534995977473857,0.04465004022526152
156,156,0.8117457763475463,0.804657195660493,0.7629869383580143,0.8511731342768976,1.7468262860815849,-0.11104761646662373,1.0680883258988043,2.078802877556346,1.0124403925885919,0.1042638777152052,0.07594529364440869,0.05953338696701536,0.05004022526146427
157,157,0.8358809332260659,0.8291431571365347,0.7778778382142815,0.8563302234549668,1.8289849756080674,-0.41812240207193646,0.814324540196451,2.0741533298124675,1.589059885128056,0.10796460176991145,0.08463395012067576,0.06878519710378117,0.06749798873692678
158,158,0.826226870474658,0.8196538126164512,0.7747768692682013,0.8697770447314244,1.6010503245897245,-0.20310759859940486,0.8921410130563382,2.0963281422485758,1.3690700437696461,0.11641190667739336,0.07353177795655667,0.05438455349959772,0.06049879324215605
159,159,0.8358809332260659,0.8298751999931746,0.7839252015783154,0.8728060056436013,1.1152423434602685,-0.26037495450331394,1.1123479992804304,2.4033103943247394,1.3632005105283898,0.11037811745776342,0.0755430410297667,0.06202735317779564,0.06902654867256637
160,160,0.825422365245374,0.822210278788004,0.784283353374284,0.8565847850682082,1.1990720172198857,-0.5251036699518838,1.1833904462157834,2.1329220717777906,1.9813590593994392,0.11834271922767495,0.08672566371681407,0.07988736926790016,0.0650844730490748
161,161,0.8093322606596943,0.8034519874911744,0.7594838554584206,0.840682954858607,0.7873112116069548,-0.20894953531370528,0.9948596101619479,2.5042217865393894,1.7354846470399423,0.09863234111021726,0.08053097345132745,0.06444086886564762,0.05559131134352378
162,162,0.8133547868061143,0.8061841441099394,0.7604889290819452,0.8559730447212579,1.5534865177282766,-0.5378870950669981,0.7753626814235622,2.3567852038345007,1.792095758596122,0.09621882542236529,0.07481898632341112,0.05349959774738542,0.05985518905872892
163,163,0.7956556717618665,0.7856791687311208,0.7303119872527707,0.8362200200212059,1.4698556691859044,-0.35353414316084925,0.9111670876483157,1.8100883886093393,2.0594365615334955,0.08849557522123896,0.07377312952534192,0.05518905872888171,0.05430410297666934
164,164,0.831053901850362,0.8253661556978572,0.7830838970476558,0.8743793300854041,1.1082937306440586,-0.38046320168298525,0.8956697593298426,2.3658202250572886,1.8429233498769535,0.10925181013676584,0.08543845534995972,0.06983105390185036,0.06387771520514882
165,165,0.8141592920353983,0.802530905844431,0.7415382683718678,0.8538531446371664,1.5623308714757163,-0.10759062048765897,0.4566967257442746,2.173525868847588,1.5791704344370168,0.08994368463395015,0.06967015285599358,0.052855993563958245,0.040949316170555174
166,166,0.8238133547868061,0.8150206153479537,0.767849910316496,0.8750274836544583,1.3753680083946618,-0.3769899689772579,0.9981764294799873,2.1769835213012145,1.7216385955248037,0.10691874497184226,0.07304907481898626,0.053901850362027326,0.06387771520514882
167,167,0.82864038616251,0.8206572118143612,0.7671013374946937,0.8680203045685279,1.2699511976774047,-0.6524644624364354,0.8984589368788383,2.37196224163784,2.0853916516146422,0.1130329847144006,0.07176186645213192,0.05317779565567173,0.04818986323411099
168,168,0.8149637972646823,0.8091437619613915,0.7683530481729499,0.8551191000301225,1.12525012534336,-0.265853645448635,0.6731094543651702,2.1845929460606195,2.0137435044832657,0.10337892196299281,0.08053097345132745,0.06854384553499601,0.0553499597747386
169,169,0.8222043443282381,0.8146756420565048,0.7663261347471874,0.8633571588117043,1.5280524282946213,-0.33349228602419567,1.1873719578071824,2.3691415011322348,1.1237204882936325,0.09879324215607395,0.0704746580852775,0.05068382944489136,0.05253419147224454
170,170,0.8165728077232502,0.8079038914215906,0.7570962110435795,0.848191928335469,1.6649391928072286,-0.4550562077305773,0.8203620982173804,1.915257104374658,1.9802126850797346,0.09034593724859215,0.07329042638777153,0.05543041029766702,0.06926790024135161
171,171,0.8213998390989542,0.8136758880694869,0.7658053465288555,0.871492987438878,1.105510935155538,0.025400878746546528,1.140575491752128,2.250277646050825,1.23620636417633,0.10016090104585684,0.07337087691069996,0.06323411102172173,0.05349959774738544
172,172,0.8109412711182623,0.8009918187330276,0.7539492360117457,0.8582785985599439,1.4274192761242537,-0.5103400647163122,1.0433866450581595,1.5963084103532168,2.405907235603872,0.09098954143201934,0.06613032984714402,0.05012067578439265,0.051246983105390255
173,173,0.8173773129525342,0.8089860969492787,0.7597077855532457,0.863991450238632,0.6444771816605765,-0.48369972514216275,1.2461347016698794,2.782756990753808,1.7590137009231148,0.0945293644408689,0.07103781174577636,0.05888978278358816,0.05993563958165736
174,174,0.8189863234111022,0.814746814783863,0.7737711213517665,0.8618722675174288,1.4050460496794668,-0.32921210864792005,0.8155902051342281,2.447918265033528,1.4898450456495416,0.09823008849557527,0.0763475462590507,0.05921158487530177,0.04561544650040232
175,175,0.8197908286403862,0.8114941725172726,0.7601663121824412,0.8535300720784592,1.4376172031144203,-0.2809472273430149,0.9462341114684422,2.48396677559118,1.236639948208059,0.09493161705551091,0.07819790828640388,0.0650040225261465,0.053982300884955835
176,176,0.8197908286403862,0.8122148663961122,0.7634555738004014,0.8580639275856183,0.9375082915382313,-0.5550125771600075,1.1679345333855078,2.4422075190824892,1.884995029832567,0.09243765084473052,0.07602574416733712,0.0640386162510057,0.054867256637168224
177,177,0.8012872083668544,0.7934791094854534,0.7473272835085109,0.8526416147335131,1.0075982862632131,-0.29019616586253383,0.7259323222265558,2.4334955691578495,1.9506080838455537,0.09420756234915531,0.06878519710378118,0.05824617860016092,0.04931617055510865
178,178,0.825422365245374,0.820125352387622,0.7831073332951093,0.8633220572214897,1.3725594674860195,0.22191037647153455,1.3423419846726565,2.0108007213872896,0.7340165826894146,0.10716009654062746,0.07489943684633946,0.06267095736122283,0.062429605792437635
179,179,0.8157683024939663,0.8077306985816116,0.7646508227739235,0.8531133535921106,1.3519872626340719,-0.24844538115242665,0.9883724829911719,1.981377375463709,1.7668270135234552,0.10096540627514083,0.0847144006436042,0.06645213193885763,0.052855993563958245
180,180,0.827835880933226,0.8212310408274492,0.7782456140350877,0.8571378860374074,1.0347571126139319,-0.21892270358788593,1.016661936556263,2.308737016405274,1.660376647086424,0.10595333869670147,0.08616251005631531,0.06975060337892194,0.06621078037007239
181,181,0.7932421560740145,0.786525439081026,0.744021302541163,0.8405227964931139,1.4350383840521108,-0.5527027412001101,0.6882352210862402,2.1622820621813474,2.2417127800704897,0.09702333065164927,0.06202735317779564,0.05510860820595333,0.05084473049074817
182,182,0.8181818181818182,0.8077578860109655,0.7564398079248442,0.862704632127244,1.2586360913812675,-0.5133326341870721,0.5604923495791725,2.3906128018537753,2.094308811156272,0.09758648431214807,0.07988736926790027,0.059774738535800565,0.0576025744167338
183,183,0.826226870474658,0.8152334422324464,0.7536958547509545,0.8638019659121653,1.0946265883809052,-0.26787955162623084,1.3089661516137636,2.329250041065825,1.3815354944317262,0.09211584875301682,0.06878519710378116,0.05341914722445693,0.04963797264682217
184,184,0.8117457763475463,0.8056019517098056,0.7604422604422605,0.8625430563229606,1.2487529286208803,-0.17638853857126907,1.1224494894280783,2.081302268576251,1.4710177200024088,0.09163314561544653,0.0674979887369268,0.05655671761866458,0.04915526950925188
185,185,0.8125502815768303,0.8053602038040654,0.7574450741858973,0.8473671510378963,1.5319998567592166,-0.4565254405768583,0.8839180051856027,2.3762300741166906,1.6225042249446353,0.09790828640386166,0.08093322606596945,0.060579243765084514,0.057602574416733776
186,186,0.8205953338696702,0.8116101132266111,0.760086641665589,0.85584507952929,1.7210087260452327,-0.4066635033493397,1.0355228993361831,2.1848043329525932,1.4246942248476369,0.1037007240547064,0.07876106194690267,0.06693483507642806,0.05301689460981505
187,187,0.829444891391794,0.8221137985782799,0.7779320719782445,0.8588323786379679,1.526921950553101,-0.024154411725293878,0.8208491525373455,2.026645506867841,1.3960437477975964,0.11142397425583261,0.07506033789219628,0.06468222043443281,0.056798069187449694
188,188,0.8085277554304103,0.7987607955945318,0.7495374800637958,0.8628650137741046,1.4059174561485113,-0.29103178984497546,1.1141800321116175,1.7622261388803855,1.7718612865211392,0.08761061946902657,0.06371681415929203,0.05012067578439265,0.06379726468222044
189,189,0.7948511665325825,0.7846237488600818,0.739477725259168,0.8509270676348357,1.7847833238128532,-0.10056782781715438,0.8153672204847187,1.617444273022751,1.7225969741910176,0.09010458567980695,0.06259050683829444,0.05454545454545453,0.051810136765888956
190,190,0.8197908286403862,0.8122717325218092,0.7577952613492493,0.8549858322782902,1.612010523414376,-0.30185910696353846,0.8765604686600682,1.9355056506473987,1.6841245776667502,0.10321802091713601,0.06846339501206765,0.06604987932421567,0.04666130329847151
191,191,0.8053097345132744,0.7974619186179234,0.749010571493905,0.8435852784764855,1.1020604235971247,-0.3002928265415158,1.5641283374436803,2.6361784967557336,1.06192712086682,0.09758648431214807,0.06146419951729687,0.04215607401448116,0.05470635559131139
192,192,0.8133547868061143,0.8037318749305877,0.752713422826633,0.8654329209164303,1.5917693803290043,-0.40284003426323456,0.6998009622089174,2.5356641230289068,1.41439569570065,0.09863234111021726,0.07441673370876913,0.06403861625100568,0.04593724859211592
193,193,0.8238133547868061,0.816803076652703,0.7702752223648954,0.8627435459945002,1.4125802387897062,-0.40165581212184237,0.5917288384653994,2.5845505346763646,1.603261217695633,0.10056315366049873,0.07650844730490741,0.060418342719227656,0.06106194690265485
194,194,0.827031375703942,0.8193940823845621,0.7773892273806459,0.8727909837237907,1.166783941128252,-0.5423583660197243,1.0664901565035416,2.3376946423815403,1.9089231838553096,0.10482703137570389,0.07932421560740138,0.059855189058728865,0.05776347546259049
195,195,0.830249396621078,0.824218999510105,0.7818404050986555,0.8762208253303069,1.4332630572798672,-0.20342872084027458,0.9526425647529221,1.9649372553126763,1.578627116080749,0.10217216411906671,0.0858407079646017,0.06950925181013674,0.055349959774738514
196,196,0.8157683024939663,0.8097816261130784,0.7705406244073991,0.8651283465788613,1.6677322217248247,-0.1739703555473702,1.002276467171493,2.196487348499004,1.139171479254849,0.11649235720032189,0.07280772325020116,0.05446500402252623,0.052695092518101436
197,197,0.825422365245374,0.820329913239239,0.7815200894408787,0.8719500892091665,1.9882268719611764,-0.3117529668900264,0.5541431737548468,2.122423006778216,1.4276744862545143,0.10844730490748185,0.07916331456154459,0.061866452131938844,0.0562349155269509
198,198,0.829444891391794,0.8208447563477828,0.7761897253597845,0.8843156929075167,0.8137871664976946,-0.3073213414956593,1.327723413761778,2.056723322068473,1.9387394682340415,0.1036202735317779,0.07602574416733705,0.05526950925181011,0.05728077232502009
199,199,0.8366854384553499,0.829823612605405,0.7806319709225671,0.8659058784401763,1.3565011106514957,-0.48980230421879467,1.2755017751583118,2.088490539676313,1.6698343529951165,0.09967819790828636,0.08551890587288813,0.061866452131938844,0.058165728077232484
200,200,0.8213998390989542,0.8147286902317672,0.7640712468193385,0.8579913186648704,1.1104235313262147,-0.20625736021897298,1.007210526965083,1.8186712151313442,2.0375894749699768,0.10514883346741759,0.07900241351568789,0.06492357200321809,0.056234915526951
201,201,0.835076427996782,0.8280334775182477,0.7774662206480388,0.869357685473388,1.6461585310933209,-0.5409960851714455,0.9365121483608887,1.945103898297862,1.9665044710137916,0.11802091713596134,0.08712791633145613,0.06967015285599357,0.053097345132743334
202,202,0.8205953338696702,0.812934483651942,0.7727354114798268,0.8640593203960756,1.6222371230356696,-0.2679885339371034,0.7086823887932626,2.302103083092581,1.4294707715079285,0.1032984714400644,0.06878519710378124,0.05301689460981505,0.05937248592115858
203,203,0.8101367658889783,0.8021671301350133,0.7619299759810574,0.8676260994486431,1.3594013853202116,-0.5987419907765508,0.7112384405849629,1.979316884152727,2.388974502302498,0.09573612228479489,0.0680611423974256,0.05164923572003224,0.06444086886564762
204,204,0.8415124698310539,0.8332955375641881,0.7846144870037048,0.8659033227340354,0.989207465019763,-0.3109241524304988,0.9349735417902827,2.4388587744673167,1.764480735290869,0.11094127111826221,0.08833467417538211,0.06387771520514882,0.06138374899436845
205,205,0.8141592920353983,0.807035456117916,0.760837778401647,0.8498970615758937,1.401193301136052,-0.2690811293446412,1.5139908576309509,2.4586112230846306,0.9587669542871492,0.10185036202735323,0.07666934835076429,0.05671761866452139,0.04698310539018511
206,206,0.8037007240547064,0.7968608430360941,0.7527250372058414,0.8507871360803646,1.9330164722321153,-0.39485949715230145,0.7117045956195718,1.8528915924970728,1.7695137904533944,0.1043443282381336,0.07892196299275947,0.06476267095736121,0.052695092518101415
207,207,0.82461786001609,0.815981095594452,0.7612416407929306,0.8566694530690231,0.8651265527978402,-0.254986608621106,0.9442826811789541,2.4682707308001195,1.7474604395642075,0.09155269509251802,0.07594529364440863,0.05164923572003215,0.05172968624296055
208,208,0.826226870474658,0.8191570968134139,0.7733547135863914,0.8666742607456218,1.0804575186481815,-0.3274764664660418,1.2679042895270205,2.3790096121546043,1.5200575604438962,0.09734513274336277,0.0851166532582461,0.06524537409493161,0.06090104585679805
209,209,0.8173773129525342,0.8113445078660931,0.7697767145135566,0.866060606060606,1.4514333809114277,-0.2439435144815302,0.2170487050077421,2.2974192830752935,2.04637144003428,0.10096540627514083,0.07103781174577638,0.06041834271922773,0.04682220434432831
210,210,0.8205953338696702,0.8152747694920057,0.7640193328047814,0.8526620723303043,1.3714765947964327,-0.27178576305222374,1.4557719114255472,2.35149847719172,1.08996044376582,0.09863234111021726,0.07127916331456159,0.06194690265486735,0.05132743362831867
211,211,0.7980691874497184,0.7911942110166454,0.7423480102460349,0.8313900178063309,1.5410661278751911,-0.05239402601807464,0.6550453839487184,2.1431610902226343,1.4842924012744352,0.08769106999195497,0.07441673370876911,0.06170555108608204,0.053982300884955745
212,212,0.8447304907481898,0.8394151621293371,0.7952698420220233,0.8855770312935003,1.598183613596952,-0.19795068042439812,0.9002108305284299,1.9493837421334728,1.572451716036897,0.11005631536604983,0.08350764279967822,0.06427996781979081,0.06444086886564762
213,213,0.8238133547868061,0.8159953253282819,0.7657243294340068,0.8607349639607705,1.1723971006891643,-0.250654303477228,0.6368076838971989,2.5135010159518423,1.7184566558088759,0.09774738535800476,0.06645213193885759,0.05551086082059531,0.05100563153660496
214,214,0.833467417538214,0.826536556245072,0.7853592110544121,0.8800011467232385,1.6539576655533974,-0.36665176722527665,0.7054931224023113,2.037346700133001,1.781947222071342,0.10957361222847943,0.08648431214802892,0.05937248592115847,0.060498793242156054
215,215,0.8213998390989542,0.8158738845534309,0.7686020579600964,0.8584928222513198,0.8453491399100167,-0.4845214778275738,0.8256620762758684,2.6377328391257646,2.0810216501424184,0.104827031375704,0.08117457763475465,0.06403861625100572,0.06733708769107008
216,216,0.827031375703942,0.8210334788759637,0.7756198444635882,0.8709508018739894,1.5525684019248442,-0.38114532700434073,0.7745425385940139,1.9645319622249837,1.939544125506792,0.11625100563153656,0.07642799678197904,0.07296862429605788,0.061786001609010446
217,217,0.8173773129525342,0.8099328374437377,0.766587383958946,0.8683964711987546,1.5892040534321943,-0.4448957360948081,0.4516625373912322,1.923251053382921,2.269744317983284,0.1138374899436847,0.07425583266291233,0.06741753821399844,0.048592115848753094
218,218,0.8222043443282381,0.8145386144608375,0.7633613061088741,0.8686437658126358,0.7542255211596911,0.019075690271704724,1.193681856037763,2.2940531379469538,1.4783583783999024,0.10096540627514072,0.07739340305711981,0.0639581657280772,0.04505229283990342
219,219,0.8222043443282381,0.813285779218182,0.7680121228819397,0.8726092896174864,1.3232537078064757,-0.49133376623694397,0.586937437514495,2.3943589124649955,1.9515185712019318,0.1020917135961383,0.07007240547063551,0.05382139983909893,0.07232502011263067
220,220,0.8157683024939663,0.8049523265553602,0.7454365542023162,0.8511416835572456,1.671931710911957,-0.33701946212707384,0.8860226222713647,1.6174149191688096,2.030783320141068,0.08744971842316977,0.07795655671761868,0.0565567176186646,0.04577634754625912
