,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.left_CO2_vd_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.left_CO2_vd_fd1_scaled
111,111,0.9381818181818182,0.9372903225806452,0.8712121212121212,0.9680243998425817,3.0317926342402775,1.4294938050675092,0.21629565271402287,-0.39576629552458764,1.8930883096082813,0.08436363636363642,0.06254545454545458,0.07272727272727278,0.03818181818181822
112,112,0.9418181818181818,0.9411691034332542,0.9087912087912088,0.9717948717948718,2.3885907152335824,1.5224414660787935,0.03615796782591761,0.42670444402361596,1.5565053862872908,0.12509090909090906,0.09745454545454543,0.08109090909090903,0.054545454545454494
113,113,0.9090909090909091,0.9080444792808903,0.8407209382545705,0.9584339427388755,2.327373901047922,1.6685924508892673,0.1020258729083573,-0.06362506613191977,2.162225881890597,0.11090909090909089,0.08218181818181816,0.04727272727272726,0.04909090909090905
114,114,0.9236363636363636,0.9227333198951825,0.8622636554621849,0.9553571428571428,2.9081920489110544,2.138929170426356,0.1810665628906654,-0.535084477375305,1.4357140892823934,0.0905454545454545,0.08545454545454542,0.07018181818181814,0.05418181818181813
115,115,0.9090909090909091,0.9053551083915324,0.8260502172863351,0.9488169966199904,2.321106322296438,1.2073226359858866,0.09502921693159373,0.8507086516337368,1.7556444308654306,0.08436363636363632,0.06181818181818179,0.06727272727272723,0.026545454545454504
116,116,0.9272727272727272,0.9268015744114247,0.8844350866041633,0.9655966947401875,2.5725453585162414,1.2789833568784525,0.15751314064733057,0.479191652033659,1.6671327915872274,0.12327272727272727,0.09636363636363635,0.06727272727272725,0.02799999999999998
117,117,0.9163636363636364,0.9166380149892026,0.8743884540117417,0.9636333985649054,2.4326776313642564,1.1023350067990452,0.4100282296854298,0.24951243412431828,1.9865134254283312,0.12327272727272728,0.09818181818181819,0.04036363636363639,0.02327272727272729
118,118,0.9381818181818182,0.9379015729450787,0.8826086956521739,0.9710144927536232,2.7842157652447406,1.0564414054163842,0.6080302443538462,-0.025649211399129714,1.8101411932112477,0.1272727272727273,0.0945454545454546,0.08181818181818187,0.02436363636363642
119,119,0.9272727272727272,0.9245164179535703,0.865521327014218,0.957864336492891,3.4946568305605403,1.2515808666550057,0.6145967357936087,-0.6082879774588802,1.6586935972016408,0.10763636363636361,0.11418181818181816,0.05709090909090906,0.02109090909090907
120,120,0.8981818181818182,0.8939073997897529,0.8147286821705426,0.9175968992248063,2.481411311933339,0.8460530188810089,0.2729890835554416,0.8109878770220128,2.2825590533374736,0.08763636363636364,0.07672727272727273,0.06254545454545454,0.028000000000000025
121,121,0.9018181818181819,0.9014513941131521,0.8362366333218352,0.945584684373922,3.0360232122211825,0.9033378518356657,0.4883698164209605,-0.2355957569302601,2.2879353752937788,0.06800000000000003,0.07890909090909096,0.06727272727272729,0.041090909090909136
122,122,0.9345454545454546,0.9354154065112968,0.9102983073571309,0.9708396178984414,2.894880928437439,1.6198428157274036,-0.0005519005432434638,-0.16882821209943621,1.6861104100420286,0.1316363636363637,0.09054545454545455,0.08290909090909092,0.057090909090909116
123,123,0.9272727272727272,0.9286166752268448,0.9078196347031964,0.9681180691454664,2.4440383084916317,1.8531073353948002,0.39668210662373804,0.2986488332955961,1.1290151379418796,0.10763636363636361,0.10036363636363635,0.08145454545454543,0.04109090909090908
124,124,0.9272727272727272,0.9268015744114247,0.8844350866041633,0.9650405212140474,2.5146733301835704,1.8689900583515677,0.45853979495525554,-0.708863273698548,2.237173270226689,0.14363636363636362,0.1087272727272727,0.09345454545454543,0.0669090909090909
125,125,0.9018181818181819,0.9060054382344331,0.8855555555555555,0.9568,2.5556876080770836,1.5211629758488368,0.4951757779800271,-0.05674716792296238,1.8379565225367855,0.11309090909090913,0.08181818181818185,0.08981818181818185,0.04109090909090912
126,126,0.9345454545454546,0.9345454545454546,0.8864262114537445,0.9657672540381791,2.17224899854345,1.1089375705342808,0.24412477048416673,0.04457852041702629,2.734852401515624,0.13163636363636363,0.07490909090909095,0.053818181818181834,0.028000000000000035
127,127,0.9127272727272727,0.9138024310905667,0.8801706100112667,0.9542089167873814,1.9901969577936944,1.9510571377701316,0.7027263491668917,0.23443643073044187,1.2146146780946703,0.09854545454545453,0.08509090909090908,0.060363636363636355,0.03927272727272727
128,128,0.9381818181818182,0.9375734134033885,0.8976640711902113,0.9725091371365009,2.209161962672292,1.140604291457643,-0.532832032464898,0.8609336909355227,2.1721125472871163,0.12800000000000006,0.0774545454545455,0.08109090909090914,0.04836363636363641
129,129,0.9236363636363636,0.9228244129870679,0.8704545454545455,0.9469421487603307,2.696201811652281,1.800646594220405,0.07335889107515695,0.4774883331232352,1.0866477323320585,0.10145454545454542,0.09709090909090903,0.06509090909090905,0.05127272727272723
130,130,0.9127272727272727,0.9105769560006849,0.8541479484875711,0.9644354597184785,3.255387517835211,0.8875976764787125,-0.11373339758539451,-0.05488580974650129,2.235248093377317,0.12945454545454543,0.06763636363636363,0.05672727272727274,0.008363636363636373
131,131,0.9127272727272727,0.9127272727272727,0.872093023255814,0.9589922480620154,1.601328419499943,2.1075565351982073,0.9089917189026677,0.021341612136899772,1.7162300311829388,0.1258181818181818,0.08072727272727273,0.08,0.048
132,132,0.9490909090909091,0.9480759651307595,0.9059949780288763,0.9798336472065285,3.051166674477091,1.4379772323649058,0.21818993767664882,-0.006465079231200098,1.3331706415188131,0.10763636363636367,0.09745454545454547,0.08145454545454546,0.042545454545454574
133,133,0.9163636363636364,0.9161494973535868,0.8840054535017221,0.9756027554535017,2.9931607649082745,1.4618190651021001,0.17391651207883713,-0.02653496563028175,1.4629328555656107,0.12654545454545457,0.08036363636363639,0.0792727272727273,0.024363636363636375
134,134,0.9381818181818182,0.9369634258326054,0.880777854432563,0.9768023456364263,1.933784804075352,0.761973617826146,0.40723916574557617,0.5776948319885755,2.5328406442529374,0.10181818181818185,0.08400000000000005,0.05563636363636367,0.05090909090909094
135,135,0.92,0.9172557928214449,0.8629227053140096,0.9478545041204888,2.68962140961358,1.537163012554351,-0.002012952361484001,0.5375183019571281,1.3055052763389352,0.11818181818181824,0.10654545454545458,0.05636363636363641,0.025090909090909143
136,136,0.9127272727272727,0.911154334038055,0.8597259658580413,0.9683288409703503,2.6527149587051135,1.7882097172073323,0.49181171452804073,-0.21600374773553782,1.3793962132641049,0.12836363636363635,0.09454545454545454,0.07054545454545455,0.035272727272727254
137,137,0.9454545454545454,0.9453005347593584,0.9199985025456723,0.9737196765498652,3.2357534546458133,0.2714598699018783,0.37930606200793837,-0.08721166081072369,2.4699173585233742,0.15163636363636362,0.12545454545454543,0.09127272727272726,0.04436363636363636
138,138,0.9418181818181818,0.9418181818181818,0.9090909090909091,0.9780165289256199,2.717672740321377,0.9553999061174068,0.8029959173256132,0.2681429920672983,1.4140533119852094,0.12436363636363632,0.07636363636363633,0.06109090909090904,0.02872727272727269
139,139,0.92,0.9179787064992849,0.862600333181887,0.9474481296380434,2.830628959206245,1.3260384205206737,0.31870734916887344,-0.5254913290663058,2.275424364275166,0.11927272727272728,0.08945454545454548,0.08618181818181822,0.055636363636363685
140,140,0.9236363636363636,0.9233585291113381,0.8737038925718171,0.9702532721400645,2.0808984380568853,1.0312225616155188,0.03500678672427978,0.5918934745601421,2.5091490245289503,0.1105454545454545,0.08109090909090905,0.07199999999999997,0.04145454545454541
141,141,0.9090909090909091,0.9080444792808903,0.8407209382545705,0.961365988271818,2.845873771710977,1.4621869786379948,0.49058234503165726,-0.11695903355895461,1.6233708647123728,0.09418181818181816,0.06872727272727268,0.06290909090909089,0.022181818181818146
142,142,0.9054545454545454,0.9038724168912847,0.8548644338118022,0.9551979121357111,2.3408287692503955,1.2557026440318035,0.36856204396195813,0.6728137090055484,1.6778317254360138,0.10981818181818177,0.08981818181818177,0.06472727272727269,0.03199999999999993
143,143,0.9054545454545454,0.9048865398167724,0.8572085184617741,0.9531944231653133,3.2811857849104564,1.0123518288979203,-0.17543708911687955,-0.042204879081917814,2.356821527601537,0.1127272727272727,0.09418181818181812,0.07163636363636358,0.034545454545454504
144,144,0.92,0.9212786707603395,0.8757465472191116,0.9496080627099663,2.7989944529663138,1.6978603284708849,0.7420247679547902,-0.12453363418185366,1.4051441826524063,0.10909090909090913,0.08363636363636368,0.07309090909090914,0.04836363636363641
145,145,0.9272727272727272,0.9240228370663154,0.8388888888888888,0.959111111111111,2.2432898186119994,1.5518164755175834,-0.1684916400133014,0.9572327008758572,1.3792190422953865,0.08654545454545454,0.07709090909090907,0.0436363636363636,0.020727272727272716
146,146,0.9236363636363636,0.9233858440217162,0.8805729921133107,0.9670851440527926,1.7780304691611855,1.5037484339675966,0.36851245810355554,-0.2513074792455168,2.781235022669196,0.11636363636363631,0.08509090909090905,0.11381818181818178,0.04727272727272722
147,147,0.9345454545454546,0.9315718105423988,0.8615403186866248,0.9611298889425399,2.818008654617986,1.2336275825433582,0.33832699910708247,0.15135295968755097,1.8302295331877998,0.11272727272727279,0.08618181818181822,0.05854545454545455,0.017818181818181844
148,148,0.9490909090909091,0.9490909090909091,0.9235261401557286,0.975448911488956,3.559021635351082,1.4192026016242327,0.08139589915802956,-0.40594066092500697,1.5771310480686953,0.15745454545454549,0.11636363636363636,0.08363636363636366,0.05854545454545455
149,149,0.9418181818181818,0.9423859688237372,0.8954033771106942,0.9769647696476965,2.2698961851692356,1.0509733399552035,0.1127400594932596,0.4079512405767462,2.3538841406835136,0.08618181818181815,0.07745454545454541,0.056727272727272696,0.03818181818181815
150,150,0.9272727272727272,0.9252372899431723,0.8654854600349595,0.9519307166693152,2.9964083067332887,1.5046002581064795,0.7112503187410625,0.2515090887228777,0.7229223891998641,0.11345454545454543,0.0778181818181818,0.05454545454545452,0.043272727272727254
151,151,0.9309090909090909,0.9316834205085981,0.8955555555555555,0.9743111111111111,2.921509122443788,1.3547943030698282,0.46050093837687184,0.5005439796557498,0.9884429766957913,0.12727272727272726,0.06545454545454546,0.06727272727272729,0.019272727272727275
152,152,0.9163636363636364,0.914233571671774,0.8478065883887802,0.9636333985649054,2.0669595073288134,1.4270800451917918,0.30196872621272713,0.2987678742786476,2.0955877579238926,0.09600000000000002,0.0792727272727273,0.06618181818181819,0.0629090909090909
153,153,0.9127272727272727,0.9115965058601465,0.8582077840552417,0.9547237915881984,2.1669554715851547,1.3067371788020883,-0.03824539162502126,0.23005432322317532,2.506449446096444,0.10654545454545454,0.09309090909090909,0.09527272727272729,0.04472727272727271
154,154,0.9236363636363636,0.9238686303460427,0.8897912743251726,0.972457627118644,2.166485047604322,1.6779445880475947,0.1476940220343434,-0.08018771745232403,2.0738151410986077,0.12981818181818178,0.07599999999999994,0.0796363636363636,0.05745454545454541
155,155,0.9309090909090909,0.9298842204627329,0.8882524707996406,0.9629380053908356,3.3939915588977616,1.177612738080856,0.4582235801717343,-0.16109865017100947,1.4580229325109304,0.09745454545454545,0.11672727272727275,0.08109090909090909,0.025090909090909108
156,156,0.9236363636363636,0.9239216429624978,0.877407212885154,0.9589460784313726,2.489432165709639,1.5513342050442247,-0.017558931985441652,0.5176639123569141,1.5175311737283015,0.10618181818181813,0.07490909090909087,0.0454545454545454,0.03090909090909085
157,157,0.9272727272727272,0.9276784012633069,0.9015977585945782,0.9627442071785552,2.6376624760006724,1.742632248293228,0.36213316684376823,0.2267477683095159,1.2690730430222457,0.13454545454545452,0.09818181818181816,0.08181818181818182,0.03818181818181815
158,158,0.9090909090909091,0.9057253567504137,0.8361038762065267,0.9541136816301516,2.7622386600485966,1.3517068359264577,0.197002530655885,0.17055724634170547,1.5834193076993943,0.09090909090909088,0.08109090909090907,0.04836363636363633,0.04436363636363633
159,159,0.9454545454545454,0.9456816867343183,0.9079880552444942,0.9786300858529302,2.5639214269264214,1.5124611612339958,0.5510794991369119,-0.0388105984671373,1.4202464092073817,0.10290909090909091,0.09454545454545453,0.07672727272727273,0.03200000000000001
160,160,0.9018181818181819,0.9014791237595957,0.8431818181818183,0.9492561983471075,2.801489338638477,1.3355101401422906,-0.009449791945853808,0.38168280419325257,1.723826276753796,0.08727272727272731,0.056363636363636414,0.06800000000000005,0.034909090909090945
161,161,0.9054545454545454,0.9067775797187562,0.8605984822352535,0.9481717833735771,2.373412569223868,1.55174153069841,0.8027154203130707,-0.22531336850698278,2.0281988570331455,0.09018181818181811,0.07527272727272721,0.09599999999999996,0.04690909090909083
162,162,0.9381818181818182,0.9379683371819676,0.8999999999999999,0.9719008264462811,1.9001344728296077,1.123516295419964,0.2072666062880426,0.27043580314642257,2.730836719077303,0.11454545454545459,0.11709090909090913,0.0945454545454546,0.06400000000000006
163,163,0.9527272727272728,0.9532170232563418,0.9348121706612273,0.9765425803161653,2.1166254957897443,1.070553803135185,-0.17030811382244845,0.40912406349136476,2.5060990749070586,0.1170909090909091,0.10690909090909093,0.08800000000000004,0.0443636363636364
164,164,0.9272727272727272,0.9282644628099174,0.8975012748597655,0.9674485806561278,2.79020710102269,1.927834645788692,0.6300228635688943,-0.5003403397124184,1.4952946476807218,0.11018181818181816,0.08981818181818178,0.09127272727272724,0.044727272727272685
165,165,0.9018181818181819,0.904793554577438,0.8872556809153027,0.9632130939138726,2.803778300087323,1.5588185968278319,0.23181188971126046,-0.15987272741147002,1.9138705344393385,0.0963636363636364,0.08181818181818187,0.08218181818181822,0.03381818181818186
166,166,0.9454545454545454,0.9442333378765162,0.9004902711812471,0.9801593381339053,2.576185618608365,1.0247044413865054,-0.164323318047497,0.2144186860010476,2.270419884230149,0.14363636363636365,0.09381818181818179,0.06763636363636363,0.05199999999999997
167,167,0.9054545454545454,0.9044253554502371,0.8600478468899522,0.949470784399014,2.363074089962454,1.4317130980702912,0.12006067713363279,0.8194097833087334,1.3916141169314433,0.14290909090909085,0.08181818181818178,0.06509090909090903,0.032363636363636296
168,168,0.9090909090909091,0.9099414826897506,0.8713986801867053,0.9559793980363753,2.946310351873636,1.7129269878114655,0.41832824987072015,-0.3803643968134358,1.5660446708005318,0.10763636363636361,0.1145454545454545,0.06690909090909092,0.022545454545454525
169,169,0.9127272727272727,0.9081788839601637,0.8134701621248707,0.9420489824077267,2.7129607372485918,1.8337049552239304,0.2934472852916016,-0.167606912705179,1.5038300978244423,0.08109090909090909,0.05963636363636364,0.060727272727272706,0.019999999999999997
170,170,0.9527272727272728,0.9517955609308159,0.9044929285960676,0.9572266298723697,2.7433308605717897,1.380032502267707,0.778005841796891,-0.7413006689611058,2.0395606989881094,0.1305454545454546,0.08763636363636368,0.07054545454545455,0.03709090909090912
171,171,0.9090909090909091,0.9080986429301036,0.845483492542316,0.9473772414948886,2.3928719378190495,1.2776032350082065,0.25139341878122273,0.5005008980879341,1.853498670210652,0.12072727272727268,0.0789090909090909,0.05199999999999997,0.033090909090909046
172,172,0.92,0.917873450750163,0.8587209302325581,0.9601550387596899,2.524624809359107,1.8172020418802373,0.27122229804005304,-0.16975274532540133,1.7494394869244336,0.11927272727272734,0.08472727272727278,0.07200000000000004,0.05563636363636369
173,173,0.9345454545454546,0.9332066115702479,0.8827268393453043,0.9790243127284285,1.8270294297109921,1.512017166015754,0.5081332772979155,0.28326107006768186,1.975071325977526,0.0832727272727273,0.07745454545454547,0.06654545454545455,0.03018181818181821
174,174,0.9381818181818182,0.9368322414049898,0.891488717249735,0.9638800545206725,2.2290794253807777,1.6719578779104154,0.036184772054311205,0.24355283656345306,1.8227223927174792,0.14400000000000007,0.10581818181818185,0.0694545454545455,0.046181818181818234
175,175,0.9418181818181818,0.9413776419658771,0.8977664711969644,0.982752673335633,2.3757476879485977,1.5445360115240028,0.2681550775042784,0.2860453587911285,1.5236369070649447,0.13927272727272721,0.0654545454545454,0.05745454545454541,0.03527272727272725
176,176,0.9163636363636364,0.9130163918478525,0.8396233910694422,0.9609089464484348,1.6241381230219682,1.3561049745249563,0.24711847043131915,1.573454076705065,1.0590322802913028,0.10872727272727274,0.059272727272727296,0.020000000000000018,0.01927272727272731
177,177,0.9490909090909091,0.9490909090909091,0.9157475490196079,0.9714635854341735,2.9572940584762133,0.8498958768280969,0.36874011685369773,-0.38715610990626625,2.564261924341208,0.12727272727272726,0.10327272727272727,0.06654545454545456,0.05636363636363636
178,178,0.92,0.9211797171438426,0.8811111111111111,0.9627555555555556,1.8277069713218586,1.6530277839903251,0.5589220676370683,0.2963159858777293,1.7698977185668199,0.10763636363636367,0.08472727272727279,0.0843636363636364,0.04545454545454549
179,179,0.9345454545454546,0.9339066941642049,0.8664795509222134,0.9498797113071371,3.3883553813192937,1.4829999901366453,0.5398862464575522,-0.724143131884973,1.6201901100597287,0.09890909090909095,0.06181818181818185,0.04909090909090911,0.033090909090909115
180,180,0.92,0.92,0.8695670921007244,0.9616246981717833,2.3636760572097786,0.7334656035531483,0.05429270077461758,0.1183811411657431,2.9544709119742043,0.09127272727272732,0.08000000000000003,0.07127272727272732,0.038181818181818226
181,181,0.9454545454545454,0.9456695558691124,0.9108723135271808,0.9664078020588767,2.254196052923316,1.2470578412976374,0.3216626326815864,0.03562792550901066,2.296189243094084,0.10909090909090909,0.08836363636363637,0.05272727272727271,0.058909090909090876
182,182,0.9127272727272727,0.912083790648813,0.852583715791263,0.9388917219105899,2.969573239355868,1.1302690632978016,0.5421270421307204,-0.3781048126705228,2.178222509972851,0.09309090909090909,0.09127272727272726,0.05672727272727275,0.031272727272727265
183,183,0.9127272727272727,0.9100121212121212,0.8337523043405397,0.9371543489190548,2.7279799307052834,1.4802586808803269,0.15770206845596524,0.14920053500176222,1.813061404073443,0.096,0.07781818181818181,0.05781818181818181,0.0370909090909091
184,184,0.9309090909090909,0.9317261304844454,0.8924375917767988,0.9737518355359764,2.70679123927477,1.2445801527204223,0.7447436225612541,-0.7472680946147825,2.2409917897406886,0.11854545454545455,0.07745454545454546,0.0781818181818182,0.04727272727272726
185,185,0.8981818181818182,0.8976138745950066,0.8520068127962086,0.953125,2.040487881952414,1.8733661104635106,0.32236403647986733,0.31205450263233825,1.5677794139789731,0.11927272727272727,0.10181818181818184,0.06,0.03963636363636365
186,186,0.9127272727272727,0.9115060103295398,0.8521689497716896,0.9642857142857143,2.594911791147005,0.9417170398077565,0.4836046695682051,0.41841917394885514,1.931610270218746,0.10363636363636364,0.04800000000000001,0.0541818181818182,0.02618181818181816
187,187,0.9309090909090909,0.9292484618480823,0.8514492753623188,0.9214492753623188,2.7380332364323805,1.8271737344934038,0.34513844015699685,-0.3825147561151726,1.689996178834159,0.09127272727272728,0.09490909090909092,0.06254545454545454,0.04763636363636364
188,188,0.9163636363636364,0.9139500380105966,0.8655758077879039,0.9664457332228666,2.7676877600030436,1.553457823518782,0.49309987689046886,-0.3447685075237212,1.8107036362793658,0.14290909090909093,0.1021818181818182,0.06472727272727273,0.04145454545454545
189,189,0.9381818181818182,0.9387902229602479,0.9136363636363636,0.9698347107438017,2.5048834765990513,1.4881221065984562,0.24985407264403098,-0.2428014056785144,2.1288487028703518,0.1276363636363637,0.09090909090909097,0.09490909090909097,0.06363636363636367
190,190,0.9272727272727272,0.9259287793186097,0.8787293654399515,0.9663789186733304,2.440646670665646,1.4781541630251296,0.37236979165409145,0.023122127601056603,1.8697452647066128,0.08909090909090907,0.10654545454545454,0.07309090909090907,0.04509090909090907
191,191,0.92,0.9178181818181818,0.8566776522284997,0.9645323289391086,2.7312910294711106,1.2413698181226207,0.38926740220499517,-0.5282565000898282,2.4227123684230962,0.12036363636363641,0.0603636363636364,0.06181818181818187,0.03890909090909095
192,192,0.9272727272727272,0.9303437510604364,0.9082873492744737,0.9658696096464338,2.5663486067966508,1.316227265248238,0.17469354038153223,-0.13238287265792142,2.243277793507081,0.0887272727272727,0.054181818181818164,0.061818181818181786,0.036727272727272685
193,193,0.9345454545454546,0.9350034279446046,0.90200577936427,0.9647288798232194,3.177610402012418,1.1257286730635345,0.18213722682466468,-0.42856217029477595,2.1729544335101627,0.13054545454545458,0.09927272727272732,0.08036363636363639,0.05818181818181819
194,194,0.8945454545454545,0.8932983941409662,0.8141193977591037,0.9435399159663866,2.2530249652847707,2.167973986424605,0.5399866781277007,0.07742989834784542,1.362165237052451,0.08218181818181816,0.06909090909090908,0.06727272727272728,0.04145454545454545
195,195,0.9418181818181818,0.9422587216704865,0.9099999999999999,0.984,2.362235130606417,1.6355979387587862,0.05192871383979983,0.010388820386708816,1.828106715484883,0.11854545454545451,0.08399999999999996,0.06181818181818177,0.04399999999999996
196,196,0.92,0.9178181818181818,0.8566776522284997,0.9622567482736974,2.6363455839384935,1.164088779609351,0.15622313347547562,0.375440338707217,2.047652138094328,0.09672727272727277,0.09090909090909097,0.07490909090909094,0.01490909090909095
197,197,0.8981818181818182,0.8938823848790254,0.7971283201103829,0.9438599517074854,2.231760467465023,2.0903721779165005,0.8821967410536323,-0.6731702554819203,1.7996102074365736,0.07054545454545455,0.06181818181818181,0.06472727272727276,0.03854545454545457
198,198,0.9309090909090909,0.9295096937836066,0.8667279411764706,0.9612219887955182,2.3548603036320825,2.0981640810960296,0.7304367143573773,-0.599934956115325,1.569846559418483,0.1189090909090909,0.08909090909090911,0.0749090909090909,0.04581818181818181
199,199,0.9272727272727272,0.9262550086079498,0.8745923026744944,0.9514840182648402,2.3215066743250086,2.0828285111207188,0.8985431501891562,0.240071519460662,0.6306168655012081,0.10545454545454544,0.0858181818181818,0.07054545454545452,0.04909090909090906
200,200,0.92,0.9186278964107224,0.8732600732600733,0.9672527472527473,3.0365912418428427,0.9937013012946837,0.5286514166307471,0.2869662816605869,1.4278279951656687,0.12109090909090914,0.09818181818181822,0.056363636363636394,0.028000000000000046
201,201,0.92,0.9172974990668159,0.8373161764705883,0.9514180672268908,3.0755459528189144,0.8886879694761154,-0.034804221514116045,0.8010132140984759,1.59540141751595,0.10800000000000005,0.05527272727272731,0.045818181818181855,0.03309090909090913
202,202,0.9127272727272727,0.9103471074380165,0.8458882611424984,0.9351067168863779,2.7137779511131495,1.6352852962340858,0.41339717906450024,-0.1246895281422982,1.5840557554802592,0.0989090909090909,0.06145454545454546,0.0741818181818182,0.045090909090909084
203,203,0.9054545454545454,0.9073884297520661,0.8679717143842705,0.9512763021731632,2.1708065414388806,1.7026383479805638,0.20591697441239876,0.10883691813128976,2.1089450854434655,0.09890909090909085,0.1003636363636363,0.08836363636363634,0.045090909090909036
204,204,0.92,0.9190623563658649,0.8755989817310572,0.9743186582809225,2.276668151230738,0.9736493937907257,0.05236970074073378,1.0403985770160566,1.7069443625155034,0.13163636363636363,0.05672727272727276,0.0236363636363637,0.03745454545454548
205,205,0.9345454545454546,0.9330586325439266,0.8753142282554047,0.9622088151499917,2.473728770845924,1.6806122855757626,0.3562139129768567,-0.19844881373983786,1.7983010315093093,0.11454545454545455,0.07345454545454547,0.06581818181818186,0.04509090909090909
206,206,0.9272727272727272,0.9282904459375048,0.8961710934805105,0.9734391169368748,2.6284817974297034,0.9009107845521108,0.04543803769750292,-0.03310773073543027,2.6796224311793613,0.11454545454545453,0.10290909090909088,0.0738181818181818,0.03818181818181815
207,207,0.9127272727272727,0.9096741167329402,0.8397284996861267,0.954331450094162,2.5440819245410387,1.5824837879926612,0.588463783815461,-0.58550255048695,1.969330651718682,0.11309090909090909,0.064,0.0410909090909091,0.04618181818181819
208,208,0.9018181818181819,0.9002871493402671,0.8431515244369543,0.9540370767580818,1.9010336185473846,1.0156202269493784,0.23466163762089756,0.7119527354752587,2.382692498745787,0.10109090909090912,0.09527272727272731,0.05745454545454548,0.022909090909090945
209,209,0.9236363636363636,0.9226823702613176,0.8576395159833845,0.9556619107820119,3.7806803430561033,1.381341464174528,0.15429509262322058,-0.7323425574645966,1.8533667911275304,0.09381818181818177,0.08327272727272722,0.07781818181818177,0.027272727272727237
210,210,0.9563636363636364,0.9556661795852692,0.9126400560224089,0.9740896358543418,2.896660966064107,0.9664610832316228,-0.09408070839283561,0.35373403034592654,1.8831149918525154,0.11927272727272734,0.10072727272727278,0.07418181818181824,0.04072727272727279
211,211,0.9272727272727272,0.9292059538634881,0.9109175577785443,0.9608485684718868,2.8285917947348986,1.4109875494237483,0.4788270399763622,-0.520144623181145,2.152658357471794,0.10072727272727273,0.0967272727272727,0.09454545454545452,0.03599999999999999
212,212,0.9236363636363636,0.9239373782167574,0.8736229004876287,0.9453675275419903,2.7401549936829865,2.3111995835947226,0.5724479144419785,-0.6230309852803975,1.0764660991837836,0.1152727272727272,0.08799999999999995,0.06836363636363632,0.03454545454545449
213,213,0.9381818181818182,0.9394689521005309,0.9094202898550725,0.9668599033816425,2.528492655383723,1.8352096160488383,0.24431596836424674,-0.3892461557864164,1.8254340167070204,0.10254545454545458,0.07818181818181821,0.07818181818181821,0.0614545454545455
214,214,0.8909090909090909,0.8897215639810426,0.8401116427432217,0.9593301435406698,1.9671881997740093,1.7119057439770666,0.6168871647185611,0.6699698614723372,1.392453884705338,0.13672727272727267,0.07818181818181816,0.039272727272727216,0.02981818181818179
215,215,0.8981818181818182,0.8929049061352297,0.8164835164835165,0.9508424908424908,2.2187655087634206,1.7889755429123884,0.32113683236505486,0.6282988120733054,1.419288846069605,0.09709090909090909,0.06000000000000001,0.06654545454545456,0.023272727272727268
216,216,0.9309090909090909,0.9311604650031617,0.8910400137978614,0.9690410486374612,2.5641004888666448,1.1525126471146,0.3433684680099857,-0.009029086913198599,2.3524272052406405,0.12363636363636363,0.09490909090909092,0.08327272727272725,0.020363636363636372
217,217,0.92,0.9185281385281384,0.839044997152079,0.9539586102145433,2.9578507330926103,0.8205631875695318,-0.028830224323128283,0.46826230186737383,1.8923750373320103,0.07600000000000004,0.05563636363636367,0.052727272727272755,0.013454545454545486
218,218,0.9272727272727272,0.9282904459375048,0.8961710934805105,0.9492928596067609,3.0619507269878197,1.398149979847791,-0.032209507727254914,0.06550150878120374,1.5810532857954214,0.11018181818181816,0.09454545454545452,0.08363636363636362,0.05163636363636361
219,219,0.9018181818181819,0.9006880376233614,0.8288634011728182,0.9542945843394274,2.0196375219754135,1.6314491907703368,0.3441507450335741,1.0823853723660195,1.2284837937395332,0.0861818181818182,0.06945454545454548,0.05272727272727277,0.03600000000000002
220,220,0.9018181818181819,0.9002480577892872,0.8410852713178294,0.9465116279069767,2.347964224030573,1.7327522900125696,0.43950450674680364,0.3750610944453341,1.4945573561731424,0.09236363636363641,0.06000000000000004,0.06581818181818185,0.04472727272727277
221,221,0.92,0.9190623563658649,0.8755989817310572,0.9519317160826595,3.662999992216721,0.7913262513605821,-0.14807761737774774,0.024885338868734758,2.2318674726211625,0.12545454545454554,0.11818181818181821,0.07272727272727274,0.03709090909090912
222,222,0.9127272727272727,0.9105222252719471,0.8521883992124792,0.9644101166136605,1.915619971808437,1.780532517465582,0.8008851346482945,0.1155612628830776,1.5852706282258393,0.1210909090909091,0.06763636363636363,0.057818181818181824,0.007272727272727264
223,223,0.9163636363636364,0.9167427916839309,0.849025974025974,0.9419519874065327,2.207022647011445,1.5875827475506177,-0.03783441539067658,0.8373149378793223,1.7887887543720926,0.08,0.06872727272727275,0.07090909090909094,0.031272727272727285
224,224,0.9381818181818182,0.9373302805234452,0.9023125996810207,0.9751341162824416,2.7145731515865785,1.7745617488768417,0.23584363342666134,-0.4993568954968806,1.8866169073273888,0.13309090909090912,0.0956363636363637,0.07963636363636369,0.03163636363636367
225,225,0.9236363636363636,0.9233921221207578,0.8821309391387255,0.9582869855394883,1.424412715462489,1.8040955407897794,0.8405182756964047,0.7820761701558098,1.359101244631755,0.10836363636363636,0.0654545454545454,0.06909090909090904,0.02763636363636359
