,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_humidity_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.front_CO2_vd_scaled,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_humidity_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.fronttop_humidity_fd3_scaled
62,62,0.9259259259259259,0.9271738045322951,0.9353146853146853,0.9846153846153846,2.194674356426063,2.0474387221903587,2.0553997521796603,0.8511614448571123,0.9741680978969635,0.024691358024691367,0.018930041152263398,0.010288065843621418,0.0012345679012345733,0.004526748971193417,0.0028806584362139898,0.0016460905349794165,0.012757201646090566,0.01440329218106996,0.0012345679012345622,-0.0024691358024691245,-0.0008230452674897082,-0.0004115226337448541,0.0016460905349794165,0.004115226337448541,-0.0004115226337448541,-0.0008230452674897082,0.0012345679012345622,-0.0028806584362139785,0.0020576131687242705,0.004115226337448541,-0.0020576131687242705,-0.003292181069958833,0.0032921810699588438,-0.006995884773662519,0.003703703703703687,0.0024691358024691245,0.0020576131687242705
63,63,0.9382716049382716,0.9385987294484026,0.9332142857142858,0.984920634920635,3.0634394453256983,1.8113308269183108,1.6358828372758631,1.4976504402632949,-0.013574566451577189,0.013580246913580184,0.01893004115226332,0.013580246913580184,-0.0037037037037037646,0.0028806584362139455,0.011522633744855914,0.0012345679012345622,0.013168724279835342,0.011111111111111061,0.0024691358024691136,0.0004115226337448319,-0.002469135802469202,-0.0016460905349794607,-3.3306690738754695e-17,-0.0020576131687243147,0.0032921810699588104,-0.00246913580246918,0.0024691358024691245,-0.002057613168724326,-0.002057613168724326,-0.0024691358024691913,-0.00246913580246918,-0.0020576131687243373,-0.0028806584362140565,-0.0032921810699589106,-0.002057613168724326,-0.00246913580246918,0.0024691358024691136
64,64,0.9423868312757202,0.9429710207487986,0.9435714285714285,0.9862698412698413,2.2187509397059983,2.2975759485070912,1.7385829441577891,1.914665456053412,-0.06776139496217025,0.028806584362139974,0.016049382716049422,0.017283950617283994,0.0028806584362140565,0.007407407407407474,0.018106995884773703,0.0004115226337448874,0.012757201646090588,0.020164609053497973,-0.0024691358024691136,0.0069958847736626304,0.0016460905349794496,0.0008230452674897303,0.0016460905349794607,0.0004115226337448652,0.0012345679012345956,0.0032921810699588993,0.0,0.0016460905349794607,0.0004115226337448652,0.0004115226337448652,1.1102230246251566e-17,-0.002057613168724259,0.0016460905349794607,0.002057613168724326,0.004526748971193484,0.0032921810699589214,-0.0004115226337448319
65,65,0.9588477366255144,0.9593530888333756,0.96875,0.991867469879518,2.3691427615088023,1.7116412472945393,1.9944502067160834,1.7093863917324266,0.028747084141286877,0.029629629629629606,0.026748971193415617,0.013168724279835342,-0.0016460905349794275,-0.0012345679012345846,0.010288065843621375,-0.0032921810699588438,0.018106995884773623,0.025925925925925908,-0.006584362139917721,0.0004115226337448541,-0.0057613168724280125,-0.006172839506172867,0.004526748971193395,-0.0008230452674897082,-0.004938271604938283,-1.1102230246251566e-17,0.0,-0.0020576131687242705,0.004526748971193395,0.0,-0.003703703703703687,-0.0012345679012345733,-0.0016460905349794165,-0.004938271604938293,0.0012345679012345622,-0.0032921810699588438,-0.0008230452674897193
66,66,0.9711934156378601,0.9713376726732794,0.9747686524002314,0.9917582417582418,2.9622032706418158,1.3042887903788594,1.7454009044129333,1.822876244926644,0.2968173862013638,0.03703703703703708,0.024279835390946525,0.014814814814814847,0.008641975308642035,0.005761316872428002,0.009876543209876576,0.0028806584362139785,0.016049382716049422,0.009465020576131722,0.0012345679012345622,0.0016460905349794275,0.0008230452674897082,0.0016460905349794275,0.0020576131687242817,0.003703703703703709,0.0028806584362139785,-0.0012345679012345622,0.0024691358024691358,0.0020576131687242817,0.002880658436214001,0.0024691358024691245,0.0032921810699588438,0.0008230452674897082,0.0012345679012345622,0.0016460905349794165,0.004526748971193428,0.0016460905349794165,-0.0020576131687242705
67,67,0.9588477366255144,0.9588477366255144,0.9547654504839911,0.9940431868950111,2.482901369493413,1.7100778459900203,1.2970314712085065,2.154203188382543,0.23135455058801727,0.018930041152263342,0.009465020576131656,0.006172839506172811,0.003292181069958833,0.0028806584362139785,0.006584362139917666,-0.0004115226337448541,0.005761316872427957,0.008230452674897082,0.004115226337448541,0.0004115226337448541,0.003703703703703687,0.0020576131687242705,0.0016460905349794165,-0.0016460905349794386,0.0028806584362139785,0.006995884773662519,0.0004115226337448541,-0.004938271604938283,0.0004115226337448541,0.0004115226337448541,0.0004115226337448541,0.0024691358024691245,0.0024691358024691245,-0.0028806584362139785,0.0004115226337448541,-0.0012345679012345622,0.0020576131687242705
68,68,0.9382716049382716,0.9393089803192791,0.9508052147239264,0.9745398773006135,2.585151825819804,1.6534787653937915,1.3144809022514403,2.253681888589945,0.09578426936160783,0.05308641975308638,0.02345679012345674,0.01769547325102876,0.003703703703703687,0.007818930041152227,0.011522633744855914,0.0,0.02921810699588473,0.01687242798353903,0.004938271604938249,0.003292181069958833,0.0008230452674897082,0.005349794238683103,0.0028806584362139785,0.0012345679012345622,0.003292181069958833,-0.0004115226337448652,0.0004115226337448541,0.004115226337448541,0.0,0.0004115226337448541,0.0028806584362139785,0.0012345679012345622,0.003703703703703687,0.0,0.0012345679012345622,0.0,-0.0037037037037037533
69,69,0.9465020576131687,0.9468596044294549,0.9477786144578313,0.9806475903614458,2.6566433278729322,1.5541399847462758,1.0893917429708708,2.225865281367072,0.13496278834858147,0.039506172839506214,0.025925925925925974,0.018930041152263398,0.004526748971193428,0.00452674897119344,0.020987654320987682,0.0024691358024691245,0.017695473251028836,0.01399176954732514,-0.0016460905349794165,0.0020576131687242817,0.0020576131687242926,0.0012345679012345622,0.0024691358024691358,0.0020576131687242926,0.004938271604938283,0.002880658436214012,0.0020576131687242817,0.00452674897119344,0.0020576131687242817,-0.0008230452674897082,0.0012345679012345622,0.0004115226337448652,-0.000411522633744843,-0.0008230452674897082,0.0,-0.0016460905349794052,0.006172839506172856
70,70,0.9259259259259259,0.9263691808760738,0.9225076687116565,0.9825153374233129,1.6636875270151563,1.8646629636072938,1.5733420052341807,2.2449450258614227,0.6868913231591942,0.04115226337448562,0.006995884773662575,0.011111111111111117,-0.00987654320987651,0.0028806584362139898,-0.0016460905349794052,-0.0004115226337448541,0.009876543209876543,0.0041152263374485635,0.003292181069958833,-0.0012345679012345622,-0.0020576131687242705,-0.0016460905349794165,-0.010699588477366217,0.0004115226337448541,-0.005349794238683103,0.0024691358024691245,-0.004526748971193395,-0.0016460905349794165,-0.004115226337448541,-0.0004115226337448541,-0.0012345679012345622,-0.0004115226337448541,-0.0012345679012345622,0.0,-0.0008230452674897082,-0.0004115226337448541,-0.00781893004115224
71,71,0.9465020576131687,0.9469085074404158,0.9472445199135535,0.9870330348873109,1.9580330338323124,1.6754324151880469,1.808940695554155,2.1378798874728586,0.5325222037427121,0.03415637860082308,0.012345679012345723,0.016049382716049408,0.006995884773662586,0.004115226337448574,0.012757201646090566,0.0037037037037036978,0.030041152263374494,0.012757201646090566,0.0012345679012345622,0.0008230452674897082,0.003292181069958833,0.0024691358024691245,0.004526748971193428,0.0028806584362139898,0.0037037037037037203,0.005349794238683136,0.0024691358024691245,0.0004115226337448652,0.0008230452674897082,-0.0008230452674897082,0.0037037037037036978,0.0024691358024691245,0.0028806584362139785,0.0024691358024691245,0.003703703703703709,0.003292181069958866,0.004115226337448552
72,72,0.9135802469135802,0.9145188191866926,0.9171159029649596,0.9564989517819706,2.1982970537160798,1.734773524274815,1.8222202510803618,2.052912606185775,0.4170815356366191,0.0304526748971193,0.0028806584362139564,0.004526748971193384,-0.0024691358024691913,0.009876543209876498,0.0057613168724279466,0.004115226337448541,0.012345679012345623,0.01481481481481477,0.0012345679012345512,-1.1102230246251566e-17,0.004115226337448541,0.003292181069958833,0.003292181069958833,-0.0004115226337448874,0.003292181069958833,0.005761316872427957,0.0016460905349794052,-0.004115226337448619,0.0028806584362139785,0.0016460905349794052,0.0004115226337448319,0.0012345679012345622,0.000823045267489686,0.0004115226337448319,0.001646090534979372,-0.002469135802469169,0.012757201646090477
73,73,0.934156378600823,0.9343533808008888,0.9290123456790123,0.9821673525377229,2.490068976798161,1.1384402612148823,1.7916796577310514,1.61276642702749,0.6961583047274813,0.026748971193415617,0.027572016460905326,0.009053497942386801,-0.015226337448559713,0.004938271604938249,0.007407407407407374,-0.0012345679012345622,0.006995884773662519,0.013991769547325051,-0.007818930041152328,-0.0016460905349794275,-0.0020576131687242817,0.0012345679012345622,-0.0004115226337448541,-0.002880658436214001,-0.0037037037037036978,0.004115226337448541,-0.0004115226337448541,-0.0008230452674897082,0.0008230452674897082,0.0,-0.003703703703703709,0.0012345679012345622,-0.004938271604938283,0.0004115226337448541,-0.0008230452674897082,-0.004115226337448574,0.005349794238683103
74,74,0.9506172839506173,0.9508769619864272,0.9510332434860737,0.984576220425277,1.9242854406374352,1.7484201058183408,2.1914589091262724,1.5351291087909769,0.6358654344189766,0.03004115226337447,0.022633744855967086,0.013991769547325117,-0.0028806584362139785,0.011522633744855982,0.003703703703703687,-0.0028806584362139785,0.023456790123456795,0.010699588477366285,-0.0012345679012345622,-0.004938271604938249,-0.0020576131687242705,-0.0016460905349794165,-0.0024691358024691245,-0.0020576131687242705,0.0,0.0,-0.0012345679012345622,-0.005349794238683103,-0.0016460905349794165,-0.0016460905349794165,-0.003292181069958833,-0.0012345679012345622,-0.0024691358024691245,-0.003292181069958833,0.0008230452674897082,-0.0020576131687242705,-0.0028806584362139785
75,75,0.9588477366255144,0.9590788252563235,0.9599681866383881,0.9904559915164369,2.810997767219285,1.7879109598621012,2.1938557038055118,1.2225008780569002,0.2289119464558742,0.014403292181069893,0.01769547325102877,0.010288065843621342,0.006995884773662519,0.002057613168724259,0.010288065843621363,-0.0004115226337448541,0.013168724279835353,0.008641975308641959,0.0,0.0008230452674897082,-0.0012345679012345622,0.004526748971193395,0.009876543209876498,-0.0004115226337448541,0.004115226337448541,-0.002880658436214012,0.006172839506172811,-0.0020576131687242705,0.0008230452674896971,-0.0024691358024691358,0.0004115226337448541,-0.00452674897119344,0.006172839506172811,-0.005349794238683148,0.0012345679012345622,0.0,-0.0016460905349794275
76,76,0.9465020576131687,0.9467459275095169,0.9442101226993864,0.9868098159509202,2.2982869811513975,1.3365579719994256,1.045127652997609,2.3905267090923035,0.6108678926572879,0.03333333333333336,0.032921810699588494,0.016872427983539117,0.0037037037037037203,0.009876543209876599,0.009465020576131734,0.005761316872428024,0.01028806584362144,0.016460905349794264,-0.003292181069958833,0.006584362139917732,0.006995884773662609,0.0041152263374485635,0.0004115226337448541,0.0,0.0008230452674897082,0.004526748971193417,0.00452674897119344,-0.003292181069958833,-0.0028806584362139785,0.0004115226337448541,0.004526748971193406,0.006584362139917743,0.0008230452674897082,0.0057613168724280125,0.0028806584362139898,0.0004115226337448541,0.01111111111111116
77,77,0.9423868312757202,0.943069899998739,0.9503593890386344,0.9689278227014076,2.7944238618806674,1.7036488028854897,1.6679912133103982,0.9519375998344701,1.0055296686081276,0.039917695473251066,0.030864197530864244,0.01769547325102886,0.006584362139917766,0.015637860082304555,0.014403292181070015,1.1102230246251566e-17,0.029218106995884806,0.030041152263374515,0.004526748971193484,0.004938271604938349,0.002469135802469169,0.002880658436214034,0.007818930041152328,0.0008230452674897415,0.0037037037037037424,0.004938271604938349,0.004526748971193484,0.001646090534979472,0.0016460905349794607,0.0008230452674897415,0.004526748971193495,0.002057613168724348,-0.0020576131687242705,0.0008230452674897303,0.004526748971193473,0.0004115226337448763,0.0037037037037037533
78,78,0.9629629629629629,0.9631214756137323,0.9630737767005,0.9935615815785487,2.2980012505306036,1.5722985121324582,1.6280672922140202,1.8979027835156401,0.10410014331804827,0.03045267489711928,0.011111111111111061,0.0037037037037036757,-0.0012345679012345956,0.0020576131687242705,0.01769547325102877,0.0008230452674897082,0.011522633744855914,0.02057613168724276,-0.0016460905349794607,0.002057613168724259,-0.0012345679012346067,0.0,0.0028806584362139785,-0.004526748971193473,0.0024691358024691245,0.002057613168724259,-0.0004115226337448652,0.0,-0.0028806584362140674,-0.0032921810699589214,-0.0012345679012346067,-0.0028806584362140565,-0.0024691358024691913,-0.004115226337448641,-0.0004115226337448763,-0.0012345679012345956,0.003703703703703687
79,79,0.9588477366255144,0.9591017629426408,0.959671194813214,0.9820160543377585,2.173192634471784,1.719250858960102,1.405028764844331,2.0659568718756396,0.6442616070475154,0.027983539094650168,0.03497942386831273,0.015226337448559635,0.004115226337448541,0.006995884773662531,0.006584362139917666,0.007818930041152227,0.013580246913580197,0.01646090534979421,0.007818930041152227,0.009465020576131643,0.007818930041152227,0.005761316872427957,0.010699588477366207,0.003703703703703687,0.006995884773662519,-0.0012345679012345846,0.007818930041152227,0.0008230452674897082,0.006584362139917666,0.008230452674897082,0.004526748971193395,0.005761316872427957,0.006584362139917666,0.003703703703703687,0.009876543209876498,0.0,0.006584362139917666
80,80,0.9547325102880658,0.9550126853822175,0.959247311827957,0.9888888888888888,2.6744313274561327,1.6997213319257962,2.0511455413339292,1.4372816302078901,0.59290407749883,0.033333333333333305,0.012757201646090533,0.011111111111111094,-0.00493827160493826,0.011111111111111094,0.0016460905349794165,-0.0008230452674897082,0.021810699588477367,0.00493827160493826,-0.0004115226337448541,-0.0008230452674897082,-0.0012345679012345622,-0.0028806584362139785,0.0016460905349794165,-0.004526748971193395,0.0008230452674897082,-0.0008230452674897082,-0.0008230452674897082,-0.0024691358024691245,-0.0012345679012345622,-0.0016460905349794165,-0.003703703703703687,-0.0016460905349794165,-0.0012345679012345622,0.0,-0.0028806584362139785,-0.0004115226337448541,0.0012345679012345622
81,81,0.9382716049382716,0.9394710614754187,0.9481247952833278,0.9812479528332787,2.23743548647248,1.413231190536576,2.154046926857738,1.5717075714086441,0.47049986681437783,0.044444444444444384,0.014814814814814758,0.011111111111111061,0.005761316872427957,0.010699588477366207,0.009876543209876498,0.004115226337448541,0.02345679012345675,0.010288065843621363,0.003703703703703687,0.004938271604938249,0.00905349794238679,0.007818930041152227,0.004115226337448541,-1.1102230246251566e-17,0.003292181069958833,0.0032921810699588216,0.002057613168724259,0.0016460905349794052,0.006172839506172811,0.007407407407407374,-0.0016460905349794607,0.004115226337448541,0.008230452674897082,-0.0028806584362140674,0.006995884773662519,0.0012345679012345622,0.008230452674897082
82,82,0.9465020576131687,0.946315141431372,0.9395965876229033,0.9876373626373626,2.045019376693922,1.4738706068405174,1.479270305151148,2.608862904732522,0.1875363642613735,0.04279835390946505,0.03703703703703708,0.019753086419753096,-0.0020576131687242705,0.004938271604938283,0.007407407407407429,-0.0004115226337448541,0.008641975308642035,0.010699588477366306,0.0024691358024691358,0.0024691358024691466,-0.011934156378600768,0.0020576131687242705,-0.003703703703703687,-0.004526748971193395,-0.004115226337448541,-0.006584362139917666,-0.0020576131687242705,-0.003703703703703687,-0.0012345679012345622,0.0,0.005761316872428002,-0.006584362139917666,0.007407407407407429,-0.0012345679012345622,-0.0028806584362139785,-0.0020576131687242705,-0.00905349794238679
83,83,0.9423868312757202,0.942894986754636,0.9475022104332449,0.9848216917182434,2.2405511240520735,1.9069398551708336,1.3937789628266803,1.7307205709830333,0.7208954052800244,0.03539094650205767,0.012757201646090576,0.016460905349794275,0.0008230452674897415,-0.001646090534979383,0.0012345679012346067,0.001646090534979472,0.024279835390946535,0.016049382716049408,-0.000411522633744843,-0.0020576131687242705,-0.0012345679012345512,0.0024691358024691913,0.0012345679012345956,-0.0037037037037036757,0.0016460905349794607,0.0028806584362140565,0.001646090534979483,-0.003292181069958833,-0.0008230452674896971,-0.0024691358024691245,-0.0004115226337448541,0.0016460905349794607,0.0028806584362140453,-0.006584362139917666,-0.004526748971193395,-0.0028806584362139676,0.0004115226337448763
84,84,0.9670781893004116,0.9672490516847089,0.9711909181779237,0.9907182636013138,2.4445906769116923,1.6862327532357093,1.0433355736880574,2.3726938063606835,0.21055409811067777,0.02757201646090539,0.018930041152263412,0.02057613168724285,0.004526748971193506,0.010288065843621463,0.010699588477366306,0.004526748971193506,0.016872427983539127,0.014403292181070004,0.006584362139917777,0.0028806584362140565,0.004115226337448652,0.004526748971193506,0.0037037037037037867,0.0012345679012345956,0.005761316872428058,0.0020576131687243147,0.0037037037037037867,0.0012345679012345956,0.006584362139917777,0.0008230452674897303,0.004115226337448652,0.0012345679012345956,0.004115226337448652,0.004115226337448629,0.004526748971193484,0.0028806584362140565,0.004526748971193506
85,85,0.9506172839506173,0.9512459289555405,0.9569019855026788,0.9834541443428931,1.5605013680332274,1.1858828150958207,2.479075196065628,2.155542106591737,0.7683610644933588,0.029629629629629606,0.013580246913580252,0.013168724279835398,0.0004115226337448541,0.0065843621399176875,0.014814814814814826,0.0,0.018518518518518545,0.017695473251028816,-0.0028806584362139785,0.006584362139917666,0.0024691358024691245,0.008230452674897115,0.010699588477366273,0.0012345679012345622,0.0004115226337448541,0.003703703703703687,0.004115226337448552,0.0016460905349794165,0.004938271604938249,0.0008230452674897082,0.0,0.0028806584362139785,0.0,0.0016460905349794165,0.0016460905349794165,0.0016460905349794165,-0.0008230452674897082
86,86,0.9547325102880658,0.954979497085743,0.9522629138013754,0.9907244522629137,2.687125929344094,1.5150406302568606,1.627936887219022,1.6852059409496563,0.23119079498594802,0.02016460905349794,0.016049382716049353,0.026748971193415638,0.007407407407407374,0.005761316872427957,0.010288065843621375,0.0004115226337448541,0.010288065843621363,0.008641975308641947,-0.0012345679012345622,-0.0004115226337448541,0.003292181069958833,-0.0008230452674897082,0.0020576131687242705,0.004938271604938249,0.0016460905349794165,-0.0008230452674897082,0.0004115226337448541,-0.0016460905349794165,-0.0012345679012345622,-0.0028806584362139785,0.0024691358024691245,0.004938271604938249,0.0028806584362139785,-0.003292181069958833,0.006584362139917666,-0.0028806584362139785,-0.004526748971193395
87,87,0.9423868312757202,0.9427648120831887,0.9404240337975278,0.9841182913472071,2.2961187959806333,1.3099483037755948,2.267512529306365,1.7771908638589038,0.45314866697987727,0.009876543209876609,-0.003703703703703665,-0.00411522633744853,-0.0012345679012345622,-0.006584362139917666,0.008230452674897193,-0.004115226337448541,0.0012345679012345956,0.004526748971193461,-0.0028806584362139785,0.0,-0.004938271604938249,-0.004938271604938249,0.0012345679012346067,-0.003292181069958833,-0.003703703703703687,-0.005761316872427957,-0.00041152263374480966,-0.0004115226337448541,-0.000823045267489686,-0.003703703703703687,-0.0012345679012345622,-0.006172839506172811,-0.0028806584362139785,-0.000823045267489686,-0.004115226337448541,-0.0028806584362139785,-0.005349794238683103
88,88,0.9547325102880658,0.9549262479723398,0.9538706256627784,0.9912134525071958,2.3263570006399896,1.3806230783747524,1.8943713065024042,2.040337785514854,0.1631736876662269,0.01728395061728396,0.020987654320987648,0.0065843621399176875,0.0008230452674897082,0.0028806584362139785,0.005349794238683103,-0.0024691358024691245,0.016872427983539086,0.006995884773662531,0.0004115226337448541,0.0,-0.0004115226337448541,-0.0020576131687242705,-0.0012345679012345622,-0.0004115226337448541,0.0016460905349794165,-0.0016460905349794165,-0.004526748971193395,-0.0016460905349794165,-0.0016460905349794165,-0.0012345679012345622,-0.0016460905349794165,-0.006995884773662542,0.0008230452674897082,-0.003292181069958833,-0.0004115226337448541,-0.003703703703703687,-0.0004115226337448541
89,89,0.9423868312757202,0.942936895655028,0.9439054920982632,0.9833359411672664,1.6273764821612828,1.881966874842323,1.9351384601336334,2.0469530452869322,0.6060785448372613,0.020164609053497973,0.0218106995884774,0.00905349794238688,0.005761316872428046,-0.0020576131687242484,0.01399176954732515,-0.0012345679012345401,0.011111111111111172,0.017283950617283973,-0.0016460905349794052,0.0008230452674897526,-0.0012345679012345622,-0.0012345679012345622,0.0004115226337448874,-0.0024691358024691245,0.0012345679012346177,-0.0012345679012345512,-0.0012345679012345512,-0.003703703703703687,-0.000411522633744843,-0.003703703703703687,0.0028806584362140453,-0.006995884773662519,-0.003703703703703687,-0.0024691358024691136,0.0008230452674897303,-0.004115226337448541,0.002057613168724326
90,90,0.9547325102880658,0.9555399918519435,0.9640756302521009,0.9845378151260504,2.4240343331814334,1.3273815347898794,1.393966907348059,2.0816483993300245,0.7840812283994747,0.03703703703703702,0.013168724279835365,0.021810699588477356,0.011522633744855936,0.011111111111111082,0.020576131687242805,0.011111111111111061,0.030864197530864168,0.02427983539094648,0.0,0.009465020576131656,0.003703703703703687,0.010288065843621375,0.006172839506172811,0.00905349794238679,0.016049382716049398,0.006172839506172811,0.004526748971193395,0.003703703703703687,0.00905349794238679,0.004938271604938249,0.006995884773662519,0.004526748971193395,0.009053497942386801,0.00905349794238679,0.008230452674897082,-0.0012345679012345622,0.004526748971193395
91,91,0.9423868312757202,0.9424909367038996,0.9413940256045519,0.9806543385490754,1.4428436941046667,1.9309660161224327,1.3413656327889913,2.129514430671071,0.8569777936600977,0.022633744855967107,0.03209876543209881,0.011111111111111172,-0.0004115226337448208,0.005349794238683192,0.026337448559670816,0.0012345679012346177,0.01687242798353914,0.024279835390946546,0.004938271604938338,0.0024691358024691913,0.002880658436214034,0.0008230452674897415,0.0020576131687243373,0.0012345679012345956,0.0037037037037037533,0.008641975308642047,-0.0016460905349794052,0.0020576131687243373,-0.0008230452674896971,-0.003703703703703687,-0.005349794238683103,1.1102230246251566e-17,-0.0024691358024691245,0.0016460905349794607,0.0028806584362140453,-0.005349794238683103,0.007818930041152338
92,92,0.9670781893004116,0.9673142344291275,0.9687350071965457,0.9880857188549496,2.159637467317965,1.0781765779134629,1.2793829959819114,2.2511082633153405,1.095647814818956,0.047736625514403316,0.03827160493827164,0.018106995884773703,0.007407407407407485,0.005761316872428035,0.009053497942386902,0.0012345679012346067,0.0218106995884774,0.017283950617284004,0.0004115226337448763,0.005349794238683181,0.0020576131687243147,0.006172839506172878,-0.0004115226337448319,0.005349794238683192,0.002469135802469169,0.002880658436214034,0.0016460905349794607,-0.0008230452674896971,0.010288065843621463,0.004115226337448619,0.0037037037037037646,0.002057613168724326,0.005761316872428046,0.0016460905349794607,0.0024691358024691913,0.005349794238683192,-0.0016460905349793941
93,93,0.9506172839506173,0.9516099920583351,0.9612873134328358,0.9888059701492538,2.3077634602408548,1.9124927866802344,1.4302231403034935,1.694002233607633,0.6723382178657488,0.02880658436213992,0.012345679012345678,0.010288065843621385,0.004938271604938249,0.010288065843621408,0.009876543209876566,0.004938271604938249,0.021810699588477388,0.019341563786008254,0.0024691358024691245,0.0004115226337448541,0.004115226337448541,0.0020576131687242705,0.004526748971193395,0.0012345679012345622,0.0020576131687242705,0.004938271604938249,0.0028806584362139785,0.0028806584362139785,0.0008230452674897082,0.0008230452674897082,-0.0012345679012345622,0.003292181069958833,0.006584362139917676,-0.007407407407407374,0.003292181069958833,0.0,0.010288065843621408
94,94,0.9465020576131687,0.9469539627817043,0.9507073715562174,0.9837676842889054,1.8435545502395967,1.902625582849996,1.4595044241690527,2.1364272716311907,0.44717221184253575,0.051440329218107005,0.04032921810699591,0.025102880658436234,0.0057613168724280125,-0.0016460905349794165,0.021399176954732535,0.0057613168724280125,0.03991769547325106,0.022633744855967107,0.0028806584362139898,0.0024691358024691466,0.0020576131687242705,0.005349794238683148,0.0057613168724280125,0.0032921810699588438,0.007818930041152295,0.003292181069958866,0.004938271604938293,0.0032921810699588884,0.006995884773662586,0.0012345679012345622,0.005349794238683136,0.009876543209876599,0.006172839506172867,0.0004115226337448652,0.007818930041152305,0.0,0.004526748971193428
95,95,0.9753086419753086,0.9754658032265394,0.9784382284382285,0.9949494949494949,2.8846290041067517,1.204823211282548,1.383335844563148,2.0328115727672826,0.3902843008016635,0.027572016460905336,0.025514403292181066,0.014814814814814836,0.0020576131687242705,0.009465020576131689,0.014814814814814836,0.003292181069958833,0.006995884773662531,0.013580246913580252,0.005349794238683103,0.0004115226337448541,0.003292181069958833,0.0016460905349794165,0.004526748971193395,0.0004115226337448541,0.0008230452674897082,0.0012345679012345622,0.003703703703703687,0.0004115226337448541,0.0008230452674897082,0.0004115226337448541,0.0024691358024691245,0.0012345679012345622,0.0016460905349794165,0.004526748971193395,0.0028806584362139785,0.0016460905349794165,0.004938271604938249
96,96,0.9382716049382716,0.9386084051169221,0.9328322405245482,0.9868063329601791,2.1842617419532955,0.9137342463438913,1.524488551551595,2.205515885679287,0.9312199925049718,0.02551440329218103,0.007407407407407363,0.00905349794238679,-0.0032921810699588884,0.0004115226337448208,0.013580246913580174,-0.004526748971193473,0.010699588477366207,0.0061728395061728,-0.002880658436214034,0.0024691358024691245,-0.0012345679012346067,-3.3306690738754695e-17,-0.001646090534979472,-0.006584362139917766,-0.0004115226337448763,-0.0037037037037037533,-0.005761316872428068,0.0012345679012345401,-0.0032921810699589106,-0.004115226337448629,-0.001646090534979472,-0.012757201646090588,-0.0041152263374485964,0.0016460905349794052,0.005349794238683103,-0.011111111111111172,-0.004938271604938327
97,97,0.9382716049382716,0.9382022786001893,0.9330176402544823,0.9826489300173511,2.2092241704858204,1.7679798423226605,1.452613274573643,1.8131056910867411,0.8648422713290376,0.025102880658436168,0.017283950617283893,0.008230452674897082,0.002469135802469091,0.009053497942386779,0.014403292181069893,0.004938271604938249,0.015226337448559613,0.017283950617283893,0.003292181069958833,-0.005349794238683203,0.001234567901234529,-0.002880658436214034,0.005761316872427957,-0.0020576131687243147,0.004115226337448518,-0.00246913580246918,0.0016460905349794052,0.000823045267489686,0.008641975308641936,-0.0032921810699588993,-0.0032921810699588993,-0.006995884773662619,-0.006995884773662619,-0.008230452674897193,0.008230452674897071,-0.002057613168724326,0.004938271604938238
98,98,0.9711934156378601,0.9713288464979286,0.9720978697128744,0.990506329113924,2.5062311071552745,1.3745798130900642,1.3981228274409072,2.2602098422240955,0.22366592862649795,0.035802469135802505,0.0403292181069959,0.014814814814814859,0.008641975308642047,0.0057613168724280125,0.018930041152263398,0.0004115226337448541,0.01316872427983543,0.012345679012345723,0.004526748971193417,0.0,0.0004115226337448541,0.0024691358024691245,0.004526748971193417,0.0028806584362139785,0.0008230452674897082,0.009465020576131734,0.0004115226337448541,0.0,0.0,0.0,0.0004115226337448541,0.004115226337448574,0.0037037037037036978,0.002880658436214001,0.004938271604938283,0.0,0.0004115226337448541
