,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.right_CO2_vd_scaled
63,63,0.9527272727272728,0.9529086538943426,0.9244444444444444,0.9906666666666667,2.2759168244895758,0.7658433169773047,2.002153813957236,2.052999422030078,1.0163060461349003,0.11490909090909093,0.015272727272727304,0.0,-0.0032727272727272718,0.0,0.0,-0.001454545454545464,0.000363636363636366,0.0,0.0,0.001454545454545464,-0.0010909090909090979
64,64,0.9672727272727273,0.9671567343228278,0.9446539299480476,0.994804759510642,2.7731435002345997,1.6168523692368078,1.4622539371637986,1.549364767241763,0.4660060187499101,0.036727272727272754,0.04800000000000003,-0.0069090909090908535,-0.000727272727272732,-0.0065454545454544984,-0.000363636363636366,0.0,0.0,-0.002909090909090928,0.0021818181818181958,-0.005090909090909057,-0.0007272727272727208
65,65,0.96,0.96013462209362,0.9409090909090909,0.9950413223140495,2.558095897830496,1.5382524873552677,1.0419344893364737,1.5758877082636153,0.9580858382847399,0.09454545454545452,0.016363636363636348,0.0014545454545454195,-0.004727272727272769,-0.000727272727272732,0.0021818181818181294,-0.0025454545454545617,-0.0021818181818181958,0.005454545454545423,-0.006545454545454588,-0.0021818181818181958,-0.002545454545454573
66,66,0.9527272727272728,0.9522499762135298,0.9183566714952519,0.9919523579591181,2.960521725530798,0.9263803601706377,0.9931345819844833,2.114242614663758,1.0991055951245468,0.13454545454545458,0.0352727272727273,0.004727272727272758,-0.002909090909090928,-0.004727272727272724,-0.009454545454545427,0.001454545454545464,0.00036363636363637706,0.011272727272727313,0.006545454545454588,-0.008363636363636351,-0.002545454545454551
67,67,0.9818181818181818,0.981898276015923,0.971256038647343,0.9979710144927536,3.2802842800987957,0.5955551266166282,1.7239604932487718,1.365711978320816,0.6761083184919312,0.11090909090909093,0.012727272727272731,0.0,-0.003272727272727294,0.0,0.0,-0.000363636363636366,-0.003272727272727294,0.0,-0.000363636363636366,-0.006909090909090953,-0.0018181818181818299
68,68,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9925836495343222,2.871534930126385,1.282713955310331,0.6802474657486592,1.7177868203072988,1.4137071488103985,0.0978181818181818,0.02545454545454544,0.004000000000000015,0.0036363636363636598,0.000363636363636366,0.013818181818181795,0.0,0.006181818181818144,0.009090909090909038,0.0,0.002181818181818185,0.0018181818181818299
69,69,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9970238095238094,3.098966264338121,1.216317648093298,1.719293902032819,1.2037457149957256,0.5637011741220113,0.03381818181818184,0.02581818181818185,-0.0003636363636363438,-0.003272727272727205,0.001090909090909109,-0.0003636363636363549,0.0,0.000727272727272732,-0.0007272727272726986,0.001090909090909109,-0.0014545454545454195,0.0
70,70,0.9709090909090909,0.9709090909090909,0.9545454545454546,0.9964462809917356,2.7357365847695925,1.524654879793497,1.2180315368795434,1.5527644901844004,0.8897569373956408,0.11709090909090913,0.029818181818181855,0.001090909090909109,0.003272727272727294,0.0,0.007636363636363675,0.0,0.001454545454545464,0.0018181818181818299,-0.0007272727272727098,0.0036363636363636598,0.001454545454545464
71,71,0.96,0.9590814280796258,0.9203488372093023,0.9934108527131783,3.511101833603725,1.5125767684199194,2.1710008587512504,0.33154667374408936,0.4477927167641692,0.049818181818181796,0.045090909090909057,0.0014545454545453972,0.002181818181818118,0.005090909090909012,0.002181818181818118,-0.0025454545454545617,-1.1102230246251566e-17,-0.000727272727272732,0.0025454545454544953,0.006545454545454477,0.002909090909090861
72,72,0.96,0.9595517039160747,0.9249532551419344,0.9944756076831549,3.238350244746005,1.1042688571150008,1.7309581914595709,0.8058739203041754,0.7553565201712166,0.07090909090909087,0.02945454545454541,-0.003272727272727294,-0.006545454545454588,-2.2204460492503132e-17,-0.002909090909090928,0.0,0.0007272727272726875,-0.003272727272727294,0.0014545454545454195,-0.005818181818181856,0.003999999999999915
73,73,0.9563636363636364,0.9563636363636364,0.9308697838109603,0.9901122842299312,2.5691043293574105,1.67837277882054,1.2180050898004466,1.8081157774932048,0.5478067842813972,0.030909090909090976,0.035636363636363674,0.001454545454545464,-0.0003636363636363549,-0.002909090909090839,0.005090909090909123,0.0036363636363636598,0.003272727272727294,0.00909090909090915,0.0007272727272727431,0.006545454545454588,0.0043636363636363916
74,74,0.9636363636363636,0.9634066711931006,0.9398932831136222,0.9938010043942247,3.0722465116902438,1.3371699043046377,2.2588145977484793,0.9898959390003603,0.30710867901163824,0.09454545454545453,0.014909090909090894,-0.0021818181818181958,0.0010909090909090979,-0.001454545454545464,-0.005818181818181856,0.000363636363636366,-0.000363636363636366,0.0036363636363636264,0.0,-0.002909090909090928,0.006909090909090876
75,75,0.9636363636363636,0.9630551496543911,0.9246761204481793,0.9932598039215687,2.258558529396771,0.6786417564077177,1.5990717504485745,2.5519471647145044,0.9494755776807137,0.11636363636363636,0.0298181818181818,0.0,0.000363636363636366,0.000363636363636366,0.0,0.0,0.0,0.0,0.0,0.0003636363636363549,-0.000727272727272732
76,76,0.9490909090909091,0.948396694214876,0.9095847416706905,0.9899404474488975,3.022615615238593,1.4555744531049684,1.6476765470070394,1.6279062621494398,0.24557234010565512,0.0730909090909091,0.029454545454545476,-0.005090909090909123,-0.003272727272727294,-0.003272727272727294,-0.0036363636363636598,0.0,-0.0010909090909090979,-0.002909090909090928,-0.004000000000000026,-0.00618181818181821,-0.005090909090909113
77,77,0.9709090909090909,0.970649099692578,0.939101955572432,0.9941142965635086,3.216819515657614,1.0484372742363346,2.0578893794521553,0.753535042653109,0.6113745833265538,0.027272727272727303,0.016727272727272778,-0.0003636363636363438,0.000727272727272732,0.001818181818181841,2.2204460492503132e-17,0.0010909090909090979,-0.003636363636363571,0.0007272727272727541,0.0021818181818181958,0.0021818181818181958,0.0003636363636363993
78,78,0.96,0.9601866885131949,0.9289294306335205,0.9949879711307137,2.7888136728174584,1.655192650410157,1.189438652274229,2.498941546182119,-0.303823571213623,0.1087272727272727,0.00290909090909085,0.0014545454545454195,-0.0010909090909091202,-0.003272727272727294,0.0010909090909090424,-0.0018181818181818299,-0.002909090909090928,-0.008727272727272783,0.00036363636363633266,-0.0007272727272727431,0.003999999999999948
79,79,0.9672727272727273,0.967372270148304,0.9545276208411801,0.9934086629001884,2.562458076649233,1.254824329493143,1.824128848912823,1.7505052329219468,0.8193616177879363,0.12800000000000003,0.022545454545454546,0.006909090909090943,-0.0036363636363636155,0.0043636363636363916,0.002909090909090928,0.004000000000000026,0.0072727272727273196,0.001454545454545475,0.00436363636363638,0.0010909090909090979,0.007999999999999997
80,80,0.96,0.9589050283686561,0.9195053317535544,0.994372037914692,2.9813165907734187,1.4505854476010995,0.9840183290498232,1.1628392150104907,1.2353689927972245,0.09527272727272725,0.028363636363636348,-0.0007272727272727431,-1.1102230246251566e-17,-0.002909090909090928,-0.0036363636363636598,0.0018181818181817633,0.00036363636363633266,-0.0036363636363636598,0.0039999999999999255,-0.0032727272727273047,-0.0007272727272727541
81,81,0.9636363636363636,0.9638780169602087,0.95,0.9919834710743801,2.9340997243732607,2.1198682895045358,1.2069587634209245,1.140311425543474,0.6731516187426846,0.0967272727272727,0.023272727272727257,0.001454545454545464,0.002545454545454551,0.000727272727272732,-0.0061818181818182215,0.0040000000000000036,0.000363636363636366,0.0018181818181818078,0.001454545454545464,0.0021818181818181737,0.008363636363636328
82,82,0.9527272727272728,0.9521367053998632,0.9073054000361207,0.9882607910420805,3.5126086940115235,0.7578451656269799,2.3781916260961222,0.4465952776143051,0.7999671155495659,0.021818181818181848,0.015272727272727316,0.0,0.003272727272727294,0.0036363636363636598,0.0,0.0010909090909090979,0.0,0.0043636363636363916,0.0,0.0043636363636363916,0.0010909090909090979
83,83,0.96,0.9601417691609883,0.9393166751657318,0.9888662247152814,2.4019538463202608,0.916160892662734,1.4480769130050686,1.6617380768380736,1.6901775634610734,0.12981818181818178,0.017090909090909056,0.0032727272727272163,0.0007272727272726986,0.003636363636363571,0.0010909090909090534,0.0003636363636363549,0.00036363636363633266,0.014545454545454528,0.0032727272727271937,0.005090909090909035,0.0021818181818181294
84,84,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9931821663857822,3.5329134914119553,1.1161039939415418,1.5395373335887401,1.1540308947668987,0.6432102873158577,0.06618181818181817,0.02109090909090907,0.000363636363636366,0.000727272727272732,0.0010909090909090979,0.000727272727272732,0.0029090909090909167,0.000363636363636366,0.004000000000000015,0.000363636363636366,0.0036363636363636598,0.004363636363636347
85,85,0.9418181818181818,0.9405646469797414,0.890370189171559,0.9872798434442269,2.5960888682543866,1.6547465655057283,1.4830736057387734,1.55652135407237,0.6907648573966484,0.09599999999999996,0.011636363636363601,-0.004000000000000026,-1.1102230246251566e-17,-0.0043636363636363916,0.011636363636363601,-0.006909090909090953,-0.0007272727272727431,0.006545454545454477,0.0018181818181817854,-0.0018181818181818299,0.0007272727272726765
86,86,0.9636363636363636,0.963012680186692,0.9336996336996337,0.9946520146520146,2.7864165485546324,1.8159630921507832,2.2089272751143905,1.0745938389562357,-0.07903128690794398,0.06399999999999999,0.034909090909090904,-0.000363636363636366,0.0040000000000000036,0.0021818181818181958,0.0025454545454545617,0.0036363636363636598,0.0036363636363636598,0.007999999999999941,-0.000727272727272732,0.0014545454545454527,-0.000363636363636366
87,87,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9941014248506206,3.3951464385290153,1.896467820280066,1.4005600983835598,1.8387625341962166,-0.718269190837918,0.1367272727272727,0.017818181818181823,-0.00545454545454549,0.0,-0.0018181818181818299,-0.004000000000000026,0.0021818181818181958,0.000363636363636366,-0.0014545454545454861,0.0,-0.003272727272727294,0.0
88,88,0.96,0.9593268895319009,0.9241220403623073,0.9933259176863182,3.098425279869643,1.9311459679393388,2.080940553560196,0.344693038720962,0.1172713198658747,0.033454545454545424,0.02618181818181814,0.002909090909090839,0.0036363636363635488,0.002909090909090839,0.0036363636363635488,-0.0010909090909090979,-0.000363636363636366,-1.1102230246251566e-17,0.0003636363636363438,0.002545454545454473,-0.00036363636363638817
89,89,0.9563636363636364,0.9560736523750223,0.9271286013198132,0.9917109286978915,2.7448061558334174,1.8436155859733383,0.6282183775253447,1.6344750979720732,1.0890803969260396,0.09418181818181824,0.0236363636363637,0.003636363636363671,0.0025454545454545617,0.003272727272727294,-0.0018181818181817744,-0.004363636363636303,-0.004727272727272658,0.0116363636363637,0.002909090909090928,0.006545454545454588,0.003636363636363671
90,90,0.9454545454545454,0.9435709717965115,0.884090909090909,0.9910743801652893,3.02068906355843,1.8386978634492528,1.9622114512710833,0.8624763424707427,0.23264521839495414,0.07599999999999998,0.021818181818181803,0.002909090909090928,-0.000363636363636366,0.002909090909090928,-0.000727272727272732,-0.002909090909090928,0.0,0.001454545454545464,0.0036363636363636598,0.002909090909090928,0.0014545454545454527
91,91,0.9490909090909091,0.9483368208943657,0.9197735432201048,0.9924744545705606,3.165694243002662,2.079036682358289,2.2497601522808477,0.396141420518481,0.3238861847978479,0.0610909090909091,0.04800000000000001,-0.0036363636363636598,-0.007272727272727287,-0.007636363636363663,-0.007272727272727308,-0.0021818181818181958,0.0,-0.007272727272727308,-0.0025454545454545617,-0.0061818181818182215,-0.000363636363636366
92,92,0.9527272727272728,0.9523065364387678,0.923746781765864,0.9932606391034379,2.7580741584660027,1.583000965438823,1.5705258706653795,1.7294359576400784,0.2474801715398195,0.10545454545454547,0.007272727272727287,-0.005090909090909079,-0.00727272727272722,-0.0036363636363636377,-0.00727272727272722,-0.000727272727272732,-0.000363636363636366,-0.006909090909090865,-0.0040000000000000036,-0.001454545454545464,-0.004363636363636347
93,93,0.9745454545454545,0.9742601752193204,0.9483256841747407,0.9953255141934386,3.221653299479132,1.531425089310933,2.0293208791762525,0.8381255597402241,0.17602638834369863,0.05963636363636361,0.03381818181818175,0.003272727272727205,0.00290909090909085,0.002909090909090839,0.003272727272727205,0.0018181818181817744,0.0010909090909090647,0.006181818181818133,0.0014545454545454195,-2.2204460492503132e-17,0.00290909090909085
94,94,0.9709090909090909,0.9707157682500147,0.9492596169322388,0.9953323676162884,3.293112027551145,1.306611129311939,2.1078058096558694,1.494248039162293,-0.3309925840058158,0.06581818181818186,0.018545454545454566,-0.006909090909090842,-0.006545454545454477,-0.005818181818181745,-0.006545454545454477,0.0021818181818181958,-0.0021818181818181294,-0.003272727272727227,0.0007272727272727541,-0.005818181818181767,0.0040000000000000365
95,95,0.9454545454545454,0.9440281488238743,0.8909090909090909,0.9937190082644628,3.3933572590641154,1.4467851340224673,1.7130869007919298,1.4132391097144297,-0.12147296134349263,0.03745454545454545,0.006181818181818166,-0.000363636363636366,-0.000727272727272732,-0.004000000000000026,0.004727272727272714,-0.002909090909090928,-0.000363636363636366,-0.001454545454545464,-0.000727272727272732,-0.0010909090909090979,-0.0072727272727273196
96,96,0.9454545454545454,0.9445366675435013,0.902272366121087,0.9910217702208803,3.0552022292600904,1.611092232456285,1.4504342917155615,1.0383112755552273,0.7235137408544701,0.048363636363636345,0.03999999999999998,-0.000727272727272732,-0.000727272727272732,-0.000363636363636366,-0.000727272727272732,-0.004000000000000026,-0.000363636363636366,0.001454545454545464,-0.0021818181818181958,-0.0072727272727273196,0.0018181818181817965
97,97,0.9636363636363636,0.9636363636363636,0.9379176449340798,0.9920534585515621,3.300992018932166,1.5146119204997437,1.2716045501332247,1.5943000452460883,0.1346201456439668,0.06327272727272726,0.03272727272727273,-0.001454545454545464,0.004727272727272724,-0.0029090909090909167,0.005090909090909079,0.000727272727272732,0.006545454545454521,0.02545454545454543,0.0032727272727272826,0.0029090909090909054,0.0032727272727272718
98,98,0.96,0.9594490050445823,0.9322169059011165,0.9969551979121357,3.3216367686663353,1.7105651835038052,1.404588714088125,1.3003287808842308,-0.053364997118952616,0.1356363636363636,0.012363636363636332,0.0010909090909090647,-0.000363636363636366,0.0021818181818181294,-0.004000000000000026,0.0,0.0021818181818181294,0.005090909090909035,0.00036363636363633266,-0.004000000000000026,0.002545454545454484
99,99,0.9309090909090909,0.9302461496524465,0.8882611424984306,0.9831293157564345,3.0374194138070854,1.656856286037102,1.837825557884007,0.9782477983219515,0.514031416500434,0.04436363636363636,0.023636363636363657,-0.005818181818181845,-0.0018181818181818299,-0.012727272727272731,0.002909090909090928,-0.000363636363636366,-0.000363636363636366,-0.0010909090909090979,-0.000727272727272732,-0.005454545454545467,-0.000727272727272732
100,100,0.96,0.9588962798718896,0.910589835118137,0.9916709161992181,3.212712382284337,1.7378753711968065,1.8294540842664846,0.44959031146989137,0.3869483243845416,0.0367272727272727,0.026909090909090872,-0.001454545454545475,-0.000727272727272732,-1.1102230246251566e-17,-0.004727272727272758,0.0007272727272727098,0.004363636363636303,-0.00036363636363638817,0.0014545454545454085,0.0010909090909090647,-0.0007272727272727875
101,101,0.9709090909090909,0.97050200344318,0.9418623613829094,0.9957599478147423,3.1143276072826236,1.514385804322642,1.4202020109612057,1.465993413479321,0.23861513620352334,0.08945454545454548,0.021818181818181827,-0.004727272727272658,-0.006545454545454477,-0.0021818181818181294,-0.010181818181818136,0.0007272727272727431,0.0010909090909090979,-0.005818181818181755,0.0021818181818181958,-0.00545454545454539,0.004727272727272758
102,102,0.9709090909090909,0.9709090909090909,0.9525698516729907,0.9969817178337358,3.064533703324649,1.4105141675914041,1.0994399943113293,1.7035684010174572,0.49883305693297353,0.1101818181818182,0.013454545454545486,-0.0032727272727271937,-0.0032727272727271937,-0.002909090909090839,-0.006909090909090842,0.0,-0.0072727272727272085,-0.0036363636363635488,0.0,-0.0032727272727271937,-0.0007272727272726986
103,103,0.9454545454545454,0.9441359863378211,0.8959558239313523,0.9901477832512315,2.559852481212082,1.5061037423786363,2.0128395380190613,0.5227877462334327,1.2544500564224461,0.040363636363636345,0.024363636363636365,-0.000363636363636366,-0.0021818181818181958,0.000363636363636366,-0.0010909090909090979,-0.002909090909090928,-0.000727272727272732,-0.001454545454545464,0.0,-0.0021818181818181958,0.0
104,104,0.9709090909090909,0.971107438016529,0.960910005027652,0.997737556561086,3.706367774065427,1.1590329905757895,1.2868517374578583,0.735464943844093,0.8419431196670716,0.10181818181818184,0.01745454545454549,-0.002909090909090839,-0.0043636363636362805,0.0,-0.0032727272727271937,-0.0021818181818181294,0.0,0.0,0.0,-0.0007272727272727098,0.0
105,105,0.9418181818181818,0.9405646469797414,0.890370189171559,0.9895629484670581,2.293935890789355,1.0948653028288136,2.2508217790351996,2.7540283196562845,-0.49366010839727253,0.12436363636363632,0.003272727272727227,0.0003636363636363549,-0.003272727272727294,-0.000363636363636366,0.002545454545454506,-0.0018181818181818299,0.0007272727272727098,0.003999999999999915,-0.002545454545454573,-0.009818181818181882,0.0007272727272726875
106,106,0.9490909090909091,0.9477716810792619,0.902826719779378,0.992186303048874,3.8147813380572786,1.0330199872434518,1.3686126410309658,1.3431780721108542,0.4164036201008212,0.03563636363636365,0.028727272727272747,-0.0036363636363636598,0.0,0.004000000000000026,0.000363636363636366,-0.0021818181818181958,-0.0018181818181818299,0.003272727272727294,-0.0018181818181818299,-0.00545454545454549,-0.0043636363636363916
107,107,0.9490909090909091,0.9485088045378821,0.9178391587677726,0.9934093601895735,2.5210794512892893,1.198109716792483,1.7803552463611776,1.0487381466586776,1.349991546496392,0.09381818181818183,0.023636363636363643,-0.004000000000000026,-0.0010909090909090979,0.0,-0.0036363636363636598,-0.004727272727272758,-0.0010909090909090979,0.002909090909090928,0.000727272727272732,0.0021818181818181958,0.001454545454545464
108,108,0.9636363636363636,0.9634232628104238,0.942223231864304,0.9946993790701196,2.7164034304587363,1.8284991598014073,1.3569402142562446,0.7448124850380087,0.8402898768973918,0.07418181818181817,0.03163636363636363,0.000363636363636366,-0.004000000000000026,0.0,-0.0010909090909090979,0.0021818181818181958,0.000363636363636366,0.0018181818181818078,0.001454545454545464,0.000727272727272732,-0.000727272727272732
109,109,0.9709090909090909,0.9707157682500147,0.9492596169322388,0.9953323676162884,3.2782539366114487,0.6117560900001509,2.377166372062767,1.9571848537381742,-0.46966648045878984,0.08945454545454548,0.02690909090909095,0.0,0.010545454545454613,-0.0018181818181817854,0.000363636363636366,0.000363636363636366,4.4408920985006264e-17,0.0018181818181818299,-0.0032727272727272163,0.0,0.0
110,110,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9956881683339083,2.8197340957254418,1.5266376228859642,1.7205848164689521,0.6832663269789517,0.8457257299731424,0.10254545454545458,0.01890909090909093,0.0,-0.00290909090909085,-0.0003636363636363549,-0.002545454545454473,-0.0003636363636363549,-0.0003636363636363549,-0.0032727272727271937,-0.0003636363636363549,-0.003272727272727205,-0.0014545454545454195
111,111,0.9636363636363636,0.9632919005613473,0.9231601731601732,0.9944903581267217,3.0081786476419183,1.9104539663663458,1.2304010772106828,0.4940320652215088,0.9353504803919711,0.08509090909090909,0.02145454545454546,-0.000727272727272732,0.000363636363636366,-0.000727272727272732,0.000363636363636366,0.0,0.0,0.004000000000000015,0.000363636363636366,0.0,0.0010909090909090979
112,112,0.9672727272727273,0.9666097197484644,0.9360805860805861,0.9972893772893773,3.0821281766862585,1.1257510639118105,1.6460694833071965,1.0750083286719028,0.8601853905793745,0.12654545454545457,0.041454545454545466,-0.001454545454545464,-0.00727272727272722,0.003272727272727294,1.1102230246251566e-17,0.0043636363636363916,-0.0021818181818181958,-0.006909090909090865,0.000363636363636366,-0.0069090909090908535,0.0
113,113,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.992669886167644,2.806627116585673,1.9154831250711677,1.806053210703176,0.6866788494739564,0.5639052433758512,0.07309090909090907,0.027636363636363636,0.0029090909090909167,0.000363636363636366,0.006181818181818144,0.000363636363636366,-0.000363636363636366,0.000363636363636366,-0.00545454545454549,-0.0018181818181818299,-0.000727272727272732,0.006181818181818144
114,114,0.9563636363636364,0.9556661795852692,0.9126400560224089,0.9919467787114846,3.040747196972745,0.7239554230523948,2.0210132298630614,0.2500375053690406,1.8424257646887807,0.04290909090909097,0.037090909090909154,-0.00363636363636356,-0.0072727272727272085,-0.0014545454545454195,0.0036363636363636598,-0.005090909090909024,-0.007636363636363575,0.003272727272727294,-0.0007272727272727098,0.005818181818181856,-0.0018181818181817744
115,115,0.9454545454545454,0.9445127175140281,0.9008128118461292,0.9886528247223564,2.602845994031497,2.1413962685434007,1.966922184257003,0.5172162135772285,0.5524373570407812,0.06509090909090907,0.010181818181818158,-0.002909090909090928,-0.002909090909090928,-0.0036363636363636598,-0.0021818181818181958,-0.0025454545454545617,0.000727272727272732,-0.002909090909090928,-0.005090909090909123,-0.009454545454545504,0.0018181818181818299
116,116,0.96,0.9603649905437813,0.9493882091212458,0.9940409979342126,2.8485881675693494,1.7532290322937842,0.9393546606899533,1.8527307663099668,0.5977842727675207,0.0407272727272727,0.04072727272727269,0.0032727272727271937,-0.0043636363636363916,0.0,-0.002909090909090928,-0.003272727272727294,-0.00545454545454549,-0.002909090909090939,0.0021818181818181403,-0.0025454545454545617,0.0007272727272726875
117,117,0.9636363636363636,0.963127504303975,0.9306506849315068,0.9939660795825179,2.8823419944430717,1.155744142538494,1.9154982100689208,1.5734267770641976,0.30661079748314823,0.07745454545454543,0.017818181818181823,0.0010909090909090868,-0.0010909090909090979,0.000363636363636366,-0.0021818181818181958,0.005090909090909068,0.0032727272727272826,0.0065454545454544984,0.00654545454545451,0.004727272727272714,0.0036363636363636377
118,118,0.9818181818181818,0.9820517592099438,0.9801932367149758,0.9959420289855072,3.4456407335591663,1.1009144443845122,2.3171252616121176,0.39065283423382924,0.33277354667559617,0.03454545454545453,0.028727272727272702,-0.003272727272727294,0.0021818181818181958,0.0061818181818182215,0.0018181818181818299,0.0,0.000363636363636366,-0.003272727272727294,0.0018181818181818299,0.002909090909090928,0.0018181818181818299
119,119,0.9709090909090909,0.9702100070472164,0.9375,0.9960011848341233,3.374577309597123,0.6974545477038527,1.7379344128060523,1.6769486623163754,0.21254699256832763,0.10909090909090913,0.025454545454545487,0.004000000000000026,0.003272727272727294,0.003272727272727294,0.009818181818181882,0.004000000000000026,0.0010909090909090979,0.007636363636363686,0.0043636363636363916,0.006909090909090953,0.004000000000000026
120,120,0.9454545454545454,0.9442019473813079,0.8990310077519379,0.9903100775193798,2.874223515830913,1.6247485004778928,1.811904593624835,0.9097051357410375,0.7235540156242432,0.07345454545454543,0.01963636363636362,0.003272727272727294,0.0025454545454545617,-0.003272727272727294,0.0040000000000000036,0.0,-0.0036363636363636598,0.013090909090909065,-0.003272727272727294,0.001454545454545464,0.000727272727272732
121,121,0.96,0.9595395708835918,0.9237236978268368,0.9932735426008968,2.219438454182459,1.0067971466886356,0.9559283381369827,2.2508717975878287,1.3711670731307966,0.13818181818181813,0.011636363636363589,0.0032727272727271937,0.003636363636363571,0.002909090909090839,0.0032727272727271937,0.0010909090909090647,-0.0007272727272727431,0.005818181818181755,0.0010909090909090647,0.0043636363636362805,-0.00036363636363638817
122,122,0.9781818181818182,0.9780251263270131,0.958438076085135,0.995810289927937,3.2788608519132683,0.7238177980322306,1.4854322368359998,1.8851618635012484,0.23495304669863884,0.11527272727272726,0.034545454545454504,-0.0018181818181818299,0.0,0.0,-0.003272727272727294,-0.0036363636363636598,0.0,-0.003272727272727294,-0.0010909090909090979,0.000363636363636366,-0.0010909090909090979
123,123,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.996249184605349,3.2454374616487516,1.1892221915039813,1.4862876136353043,0.8050927628010416,1.0866945329877986,0.088,0.039999999999999994,-0.006545454545454588,-0.0036363636363636598,-0.0036363636363636598,0.0,-0.000727272727272732,-0.0036363636363636598,-0.003272727272727294,-0.004727272727272758,-0.003272727272727294,-0.001454545454545464
124,124,0.9454545454545454,0.9452800872291126,0.9149054505005562,0.9897505164468456,2.758788722873344,1.5911876062923969,1.65521220992612,1.9317728208848666,-0.10141814151728162,0.06472727272727272,0.05090909090909089,-0.002909090909090928,-0.0021818181818181958,0.0,-0.006545454545454588,-0.004727272727272758,-0.003272727272727294,-0.000727272727272732,-0.0036363636363636598,-1.1102230246251566e-17,0.0010909090909090868
125,125,0.9563636363636364,0.9575848987613693,0.9577777777777778,0.9939555555555556,2.3441307002576885,1.8414486107244383,0.8760842626559378,1.2441643143857033,1.4654933481694221,0.0727272727272728,0.06254545454545461,-0.0018181818181817633,-0.003999999999999937,-0.0010909090909090424,-0.002545454545454484,-0.002181818181818118,-0.0021818181818181294,0.001090909090909109,-0.0010909090909090534,-0.0021818181818181294,-0.00036363636363632155
126,126,0.9527272727272728,0.9532862998051469,0.9302955212922173,0.9950440528634361,2.2908369988830413,1.8435212685173534,1.244797983466387,2.474724716009259,0.027274043896764775,0.09090909090909094,0.0043636363636363916,-0.0036363636363636377,-0.013090909090909065,-0.007999999999999952,-0.007636363636363575,0.0,-0.004727272727272724,-0.01345454545454543,-0.005818181818181789,-0.008363636363636328,-0.0036363636363636485
127,127,0.9636363636363636,0.9628730746377805,0.925237405440206,0.993722839208112,2.45373311512583,1.822103842803598,1.8412545428814657,1.106523409632162,0.13654744405679103,0.059272727272727276,0.03199999999999999,0.0032727272727272718,0.0040000000000000036,0.0032727272727272718,-0.000363636363636366,0.0025454545454545617,-0.0025454545454545617,-0.000363636363636366,0.0036363636363636485,0.002181818181818185,0.004727272727272714
128,128,0.9527272727272728,0.9519317785377011,0.9131972032416971,0.9924519307166694,2.6579273209844243,1.3613509380126498,2.3965885827802524,1.3461085707499911,0.07815107968542198,0.08290909090909093,0.01890909090909094,0.0,0.0,0.0,-0.0010909090909090979,0.0,0.0,-0.0032727272727272826,0.0,0.000363636363636366,0.001454545454545464
129,129,0.9563636363636364,0.955398413245947,0.9113636363636364,0.9938842975206612,2.7940711516443963,1.2241507779615075,1.6884590505993238,1.1494802115566272,0.8743143541095407,0.09381818181818186,0.03054545454545462,-0.0032727272727272163,-0.0039999999999999255,-0.003999999999999915,-0.0010909090909090647,-0.0036363636363635488,-0.006545454545454488,-0.0039999999999999255,-0.00290909090909085,-0.0043636363636362805,-0.005090909090909012
130,130,0.9672727272727273,0.9667872623244523,0.9397274633123689,0.9970050913447139,2.9519981403963578,1.307985280331869,1.1820509250291023,1.1052134361894315,1.137252067466644,0.09745454545454547,0.03418181818181817,0.005818181818181856,0.0036363636363636598,0.003272727272727294,-0.0010909090909090979,0.001454545454545464,0.0,0.009818181818181804,0.0036363636363636598,0.000727272727272732,0.0021818181818181958
131,131,0.96,0.9601186692095782,0.9443798449612403,0.992170542635659,3.244902188983754,1.3313686915229048,1.28352079829255,1.4551587950294,0.4788285521866977,0.08290909090909085,0.038181818181818164,-0.0036363636363636598,-0.006909090909090953,-1.1102230246251566e-17,-0.0036363636363636598,-0.0018181818181818299,-0.000727272727272732,-0.0036363636363636598,-0.004000000000000026,-0.005090909090909123,-0.002909090909090928
132,132,0.9745454545454545,0.9741279218543754,0.9468377275580666,0.9952919020715632,2.8056856629329965,1.1768288355493919,1.7913743222754046,1.6832875220797767,0.31871207283326725,0.051272727272727234,0.055636363636363595,-0.0007272727272727431,0.003636363636363571,0.00545454545454539,-2.2204460492503132e-17,-0.001454545454545475,0.0007272727272727098,-0.0036363636363636598,0.00290909090909085,-0.001454545454545464,0.0069090909090908535
