,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.front_CO2_vd_scaled
106,106,0.8148148148148148,0.8124424171227803,0.795199146514936,0.8494310099573258,0.8191425233992928,2.164592480490976,0.37866354147436687,0.5882308559711065,0.19841719331033314,0.11358024691358018,0.11728395061728389,0.10082304526748964,0.05390946502057607
107,107,0.8353909465020576,0.8342782046485752,0.8072852760736196,0.8941717791411044,0.5880202784089708,1.4369257181935902,-0.05787706513751757,1.5524574440733796,0.8535664455829529,0.08888888888888886,0.10411522633744852,0.09094650205761313,0.021810699588477346
108,108,0.8600823045267489,0.8572448128003683,0.8285040431266846,0.8973495058400719,1.0571737111986068,1.2678386137541453,0.24425736450048316,1.1368078981093723,0.6498403697550711,0.09711934156378597,0.11687242798353907,0.10576131687242793,0.046913580246913576
109,109,0.8189300411522634,0.8184379299461619,0.7994000888757221,0.8746852318175086,1.6259824038486217,1.727424703592017,-0.10538756093470694,0.4294850956926432,0.5251610759437785,0.11481481481481486,0.10946502057613175,0.09300411522633749,0.04650205761316876
110,110,0.8024691358024691,0.801211845792623,0.7731404332676868,0.8594909862142099,1.323357558906788,1.1072390777736536,0.16097212608452374,1.434918905936913,0.6159807811222403,0.07448559670781892,0.10534979423868314,0.06666666666666668,0.018518518518518524
111,111,0.7860082304526749,0.7831151016336201,0.7487501893652477,0.8131343735797606,1.539304868205421,1.3367721479141894,0.6687634739100498,0.25438403159017015,0.9940227392441321,0.0930041152263374,0.09465020576131683,0.07242798353909462,0.0020576131687242705
112,112,0.8189300411522634,0.8147305270464574,0.7891122035858877,0.8486842105263157,1.2674228380271542,1.25821144376269,0.28757449984583316,1.5592804480181097,0.2008835753476933,0.07818930041152268,0.11399176954732515,0.07407407407407411,0.06172839506172846
113,113,0.8395061728395061,0.8392468786752633,0.816717791411043,0.8665644171779141,0.6751466939838503,1.4538501420547818,0.20542640219251979,1.340497053631438,0.8268566328577276,0.131275720164609,0.11975308641975302,0.10905349794238677,0.0584362139917695
114,114,0.8189300411522634,0.8163880662133632,0.7931198015467679,0.8476579600175105,1.3064023304773742,1.8909403798111968,-0.1831952884347318,0.7543314670702097,0.3608147523566672,0.10123456790123461,0.09835390946502062,0.12304526748971197,0.06460905349794245
115,115,0.8065843621399177,0.8057828712470251,0.7845874685231817,0.8329877055251074,1.0772883723780364,1.2912037807496441,0.48652351004812144,1.2649261313576459,0.6263739132803114,0.11893004115226335,0.13209876543209875,0.08024691358024691,0.03374485596707817
116,116,0.7942386831275721,0.7899405864599974,0.7538780120481927,0.8429969879518072,0.4586972906879586,1.5358955230136597,0.21679319326661073,1.3626750842990456,0.7502773371231813,0.06296296296296301,0.10576131687242803,0.08477366255144038,0.02263374485596712
117,117,0.8724279835390947,0.8698825732175565,0.8306607574536664,0.8992747784045124,0.7133540375741483,1.1291307584647636,0.3826672227936805,0.707444460282932,1.352988496801616,0.11440329218107,0.1312757201646091,0.09053497942386834,0.0358024691358025
118,118,0.831275720164609,0.8298287133791579,0.8010352760736197,0.871319018404908,0.9960750228513179,1.234537750888127,-0.37811051892067216,0.8598832139050454,1.7365696727698765,0.11234567901234567,0.1205761316872428,0.09835390946502057,0.03868312757201646
119,119,0.8518518518518519,0.8522157054415118,0.8414014146772768,0.8959622752726202,0.7302477839045856,1.5177364253811283,-0.0860897157982571,1.113210315865475,1.0149925733212355,0.1094650205761317,0.15349794238683126,0.09835390946502058,0.04526748971193416
120,120,0.8477366255144033,0.8452443041923893,0.8133052147239264,0.8926380368098159,0.887859976650485,1.7018636811257015,0.0919987987625647,0.5048761511839283,0.9110593319454429,0.08971193415637863,0.1160493827160494,0.08888888888888892,0.03703703703703707
121,121,0.831275720164609,0.8285139586996747,0.7946702453987731,0.8519171779141104,0.966035119160965,1.2650471799671577,0.3435913761497773,0.8181990481765786,1.0676760825330587,0.10493827160493825,0.11234567901234567,0.09259259259259255,0.04074074074074072
122,122,0.8353909465020576,0.833866788599299,0.8096361185983827,0.8785564540281521,1.2289210029398487,1.0840871284713547,0.32256822307771865,1.136352401908787,0.7916322720086311,0.0995884773662551,0.10823045267489709,0.11234567901234564,0.02921810699588473
123,123,0.8065843621399177,0.8039393117256788,0.7766997481854541,0.8514294178640202,0.9553804130994759,1.6585004294009602,0.3925977693580343,0.67807515422502,0.7362861150532715,0.09670781893004113,0.1213991769547325,0.0921810699588477,0.04074074074074073
124,124,0.8148148148148148,0.8119560940923382,0.7794652325405242,0.839494016058173,0.9468155279231901,1.4749835370502002,-0.12270013049186256,1.2066499905524468,0.9173207260322588,0.08888888888888885,0.11399176954732501,0.08888888888888882,0.044855967078189216
125,125,0.8189300411522634,0.8165541617910319,0.7871234939759035,0.8617469879518072,0.383052682599131,0.6673419723786594,0.2560664176964946,1.9343675507086788,1.487142966962943,0.08106995884773668,0.09176954732510292,0.06172839506172843,0.020164609053497994
126,126,0.8395061728395061,0.8364335637440518,0.8117247920618706,0.9021596381146942,1.075352054402318,1.5816014843791706,-0.34051909836745575,1.0615317186253002,0.8223312687473677,0.09588477366255138,0.11481481481481477,0.09218106995884767,0.03209876543209872
127,127,0.8148148148148148,0.8117195430534715,0.7845932802829354,0.8394488653109342,1.496892764852797,1.476512073812184,0.04698397546990345,1.0551668167085242,0.47335767995360206,0.08477366255144028,0.11522633744855959,0.09753086419753083,0.04279835390946497
128,128,0.7777777777777778,0.7739573150863474,0.7534850640113798,0.8090327169274537,1.0247395863670827,1.1032861198183528,-0.12091947047832548,1.6755555298288867,0.9509429175428878,0.10452674897119345,0.10288065843621401,0.07530864197530864,0.03497942386831278
129,129,0.831275720164609,0.830994801571965,0.8061129978388392,0.8559740660697746,1.664142988767878,1.692729252213281,0.2843914656686643,0.4128423322432025,0.3297792243290272,0.12016460905349793,0.12098765432098764,0.11111111111111112,0.05473251028806584
130,130,0.8436213991769548,0.8450523144786035,0.8395422900311065,0.8813509109761517,1.3497463883634593,1.1562368899406674,0.16802174875584822,0.6197809044372774,1.1946695471320674,0.12716049382716052,0.1333333333333334,0.12304526748971197,0.02921810699588482
131,131,0.8395061728395061,0.8383244001104851,0.8167907669396872,0.8679821295606851,0.8334496912291453,1.3658452146574038,-0.17623565503292263,0.8922695939749861,1.3792238782334891,0.10864197530864192,0.1135802469135802,0.10082304526748968,0.027983539094650144
132,132,0.8353909465020576,0.8337710287557634,0.806961066505075,0.8774428116951977,0.9572589630593531,2.2567141785714546,-0.25452629015674266,0.8459191723639957,0.057863038001387264,0.10658436213991766,0.12551440329218105,0.08230452674897115,0.04156378600823043
133,133,0.8189300411522634,0.8152554663096833,0.7898692810457517,0.8642701525054465,1.4815490547575794,1.485672973432439,-0.025836980966125904,0.8402911751973898,0.5916806638880253,0.09506172839506176,0.10534979423868315,0.08930041152263377,0.04032921810699593
134,134,0.8189300411522634,0.8162212609013598,0.7903404067197171,0.8684055408193339,0.500615395765475,1.855405720184138,0.3196723059872331,0.939942271369621,0.7178138149144275,0.10164609053497946,0.10823045267489714,0.08230452674897125,0.045679012345679074
135,135,0.8106995884773662,0.8093423289872497,0.7761072261072262,0.8513597513597514,1.3255203794373043,1.1214225185282831,-0.036320611654143097,1.180851324170879,1.073518802442753,0.088477366255144,0.11069958847736623,0.10123456790123453,0.03580246913580245
136,136,0.8436213991769548,0.8436213991769548,0.8251401302832904,0.8738827450386304,0.7265831488139273,1.495197152555845,0.25570519184687657,0.7394557888796236,1.0293168709385385,0.11934156378600827,0.11728395061728399,0.11193415637860085,0.037037037037037104
137,137,0.823045267489712,0.8190120345885676,0.7916241062308478,0.8760396906464322,0.9443615569256768,1.8465357636620017,-0.5496646701883646,1.3592104967063297,0.5218902108013415,0.08847736625514405,0.12427983539094653,0.08312757201646094,0.03827160493827162
138,138,0.823045267489712,0.8197065640286466,0.7873493975903614,0.8413403614457832,1.148957178847695,1.3751207682544484,0.04884823532435629,1.2006521871133802,0.7233646235064677,0.09876543209876545,0.11893004115226338,0.09176954732510291,0.03909465020576135
139,139,0.8683127572016461,0.8692847344699196,0.8511684125705077,0.8763094278807413,1.3325786589485016,1.2261912294554784,-0.1081245241058621,0.9074177430469851,1.0687829548321701,0.1320987654320988,0.12510288065843628,0.1312757201646091,0.044444444444444495
140,140,0.8189300411522634,0.8170889230914773,0.7979323308270676,0.84131000578369,0.8134343159272663,1.464749363766159,0.3316722620206796,1.2007679889360494,0.7287313359655241,0.09341563786008236,0.13415637860082308,0.09629629629629635,0.04115226337448563
141,141,0.8395061728395061,0.8397425273853103,0.8220345402211786,0.8813058627480684,1.4678736568066373,0.8936684685391966,0.3902233442645313,0.8346013055909843,1.0396086366033108,0.12839506172839504,0.12674897119341558,0.08477366255144028,0.02345679012345674
142,142,0.823045267489712,0.8207924485169605,0.7868941031182464,0.8588298857672121,0.6895895813413594,1.6552325641948569,0.3844219265503256,0.9263899795719551,0.5063831064137303,0.09341563786008232,0.1238683127572017,0.07777777777777779,0.04197530864197534
143,143,0.831275720164609,0.8289911173632104,0.8150252525252526,0.9017957351290685,1.2037416532624774,1.425440913462733,0.4620049804781934,0.24734330691592235,0.960077368318735,0.11152263374485596,0.12510288065843617,0.08559670781893002,0.04156378600823046
144,144,0.8189300411522634,0.8123781676413255,0.7685185185185185,0.8738759335467153,1.2925247107139388,1.861434294647179,0.22267575129875886,-0.009670149196939842,0.9236963087626289,0.08230452674897124,0.10123456790123461,0.09629629629629634,0.018930041152263422
145,145,0.8189300411522634,0.8172126112201018,0.8002150537634409,0.8827240143369175,1.1437255895555543,1.4492009813732643,0.3180282095166797,0.9446706045938525,0.38673008956019267,0.10534979423868318,0.12181069958847739,0.08230452674897122,0.038683127572016515
146,146,0.8436213991769548,0.8436213991769548,0.827156334231806,0.9028152141359689,1.445994789207353,1.8304199236144922,0.4710756265505227,-0.06923970094289472,0.5684132461464744,0.11728395061728399,0.11769547325102883,0.10329218106995888,0.038683127572016515
147,147,0.8477366255144033,0.8457185213156138,0.822944297082228,0.8782051282051283,0.840391631319077,1.9320678218840666,0.28278102442225483,0.6797926375378687,0.33149895259447404,0.10164609053497946,0.10576131687242803,0.10905349794238686,0.05308641975308646
148,148,0.7983539094650206,0.7980932356513315,0.7793987621573828,0.8362068965517241,1.0618730182001337,1.7576012405620847,-0.011688916609281681,1.4462124713481053,0.18653030876475934,0.09711934156378602,0.11769547325102883,0.09794238683127576,0.04855967078189303
149,149,0.8888888888888888,0.8887403694421239,0.8772033772774404,0.927714412679603,1.3103792079938756,1.2856333643776183,-0.4571972914842742,1.2117326993651367,0.790339766575276,0.10576131687242793,0.14650205761316867,0.09012345679012342,0.04609053497942382
150,150,0.8189300411522634,0.8175545696913219,0.7822250236369367,0.8422628427355815,1.2285091569076505,1.325176859161747,0.3834213741217079,1.466418985897538,0.12670420577466268,0.10329218106995888,0.10493827160493834,0.0761316872427984,0.04773662551440333
151,151,0.8436213991769548,0.8412081491642533,0.8158791290179233,0.8666864168271368,1.045291675300752,1.5253250883172234,-0.0484571992764861,0.738379410083168,1.0846665626916157,0.10823045267489717,0.1189300411522634,0.10123456790123461,0.06131687242798358
152,152,0.8477366255144033,0.8491144728153311,0.8408885542168675,0.8831325301204819,1.2675808567408582,1.5811722149369478,0.243457778986417,0.6224024629497215,0.638455383987181,0.12962962962962968,0.14156378600823044,0.12551440329218105,0.05596707818930045
153,153,0.8477366255144033,0.8465066403763281,0.8222617785184063,0.8866080896833812,1.311454049618558,1.7690205945596844,0.26374440624747836,0.7068548804985234,0.16582937416219218,0.10246913580246915,0.10329218106995888,0.10740740740740744,0.037037037037037056
154,154,0.8148148148148148,0.8126565378225495,0.7824572034540221,0.8603241933040449,1.6314219122131777,1.1499601583985515,0.20421043165893715,0.4647998190390378,1.1323293282996358,0.09547325102880654,0.09835390946502053,0.07078189300411517,0.02716049382716045
155,155,0.8765432098765432,0.8732608347992963,0.8395061728395061,0.8950617283950617,1.1994226194508817,1.6795569512467923,0.24343246312158134,0.5333353976185291,0.42095641308845794,0.10329218106995883,0.11851851851851851,0.0897119341563786,0.05679012345679012
156,156,0.7942386831275721,0.7930832399735265,0.7697748481706415,0.8264701525699896,0.8381140017579867,1.3974136557235217,-0.1907486940861512,1.2369946839588835,1.3374897891803665,0.1329218106995885,0.1160493827160494,0.11975308641975313,0.06172839506172845
157,157,0.8395061728395061,0.8397896807482864,0.8151197604790419,0.8648755121336276,1.39807482219027,1.993900215255943,0.20191428191332775,0.5258667740437628,0.10596789667011948,0.11604938271604932,0.13909465020576128,0.10576131687242793,0.05884773662551436
158,158,0.8395061728395061,0.8365612719354217,0.7971950835171762,0.8655058304443743,1.2582586226204542,1.6384041743160829,0.13991752324009968,1.2389905003698074,0.17228787582747163,0.10740740740740735,0.10534979423868307,0.08888888888888884,0.053909465020576086
159,159,0.7736625514403292,0.7674461400668133,0.7341642228739003,0.7958944281524928,0.5590835864847268,1.580145103425139,0.19849545189809747,1.4145266382290933,0.8886181177439181,0.0703703703703704,0.09218106995884776,0.08230452674897121,0.034979423868312785
160,160,0.8271604938271605,0.8257707024763554,0.7883815768431153,0.8560690868383177,1.204423937662078,1.254035877110516,-0.08773631232859612,1.0152210087943674,1.055777555728091,0.10411522633744856,0.1074074074074074,0.08683127572016461,0.05514403292181071
161,161,0.7983539094650206,0.798588752872919,0.7839997081570116,0.8167226032394572,1.5025522578253543,1.2612722774395297,0.08171157232738561,0.9112469512041674,0.9616293380293719,0.1168724279835391,0.10823045267489713,0.09917695473251031,0.04362139917695477
162,162,0.8024691358024691,0.8001784917447569,0.7749778956675508,0.880489242558208,0.5549876464614732,1.9877734326967393,0.4576135565699005,0.7100443019157535,0.6486979515926372,0.09506172839506173,0.09300411522633743,0.07530864197530862,0.05761316872427984
163,163,0.7983539094650206,0.7986997793795919,0.7688546393365671,0.8457205445157252,0.5132243501266541,1.7498167909105358,0.08975008331215906,1.1698830834554268,0.8147402465172815,0.09012345679012347,0.1065843621399177,0.07572016460905352,0.025925925925925953
164,164,0.8395061728395061,0.8401930609928409,0.8250265111346766,0.8820633237388275,1.1758107094216104,1.0344973196717107,-0.11994100385562996,1.3812133854775785,1.0094315987465,0.09341563786008225,0.12057613168724272,0.09588477366255141,0.058436213991769494
165,165,0.8271604938271605,0.8258424206700068,0.807843137254902,0.8745824255628177,1.4459434442397994,1.3683578285885416,0.1659661282891763,0.5653552262944779,0.8773398759704645,0.111522633744856,0.1037037037037037,0.11152263374485596,0.04156378600823045
166,166,0.831275720164609,0.8293092900161007,0.8008635055294653,0.8566883805484018,1.3057257093811354,1.5255920381388077,-0.35715114709405893,0.9973129049153713,0.8325730454357113,0.10452674897119338,0.12510288065843622,0.1053497942386831,0.05555555555555554
167,167,0.8106995884773662,0.8092615955863819,0.7726520642924677,0.8575480617711945,1.0140518963612328,1.8043079734345389,-0.06295255911229938,1.5006646595944693,0.014438591806143519,0.08271604938271601,0.09670781893004111,0.06419753086419751,0.05432098765432094
168,168,0.8024691358024691,0.7971500764006951,0.7693392134181607,0.8525882012724119,0.6888218213622165,1.7416787450275055,0.05710958792881445,1.2873876812963836,0.5859951249664207,0.09094650205761315,0.09835390946502057,0.0633744855967078,0.03580246913580246
169,169,0.8559670781893004,0.8548760967981032,0.842176386913229,0.8940256045519204,1.7236295368827517,1.1107029506487205,0.016499944484351586,0.9917543421668349,0.6767812840422973,0.1205761316872428,0.13209876543209872,0.0905349794238683,0.040740740740740744
170,170,0.7942386831275721,0.7881639915789688,0.7552052785923753,0.8476539589442815,1.2878706720473614,1.6030999815926539,0.48991619605635794,0.9545176957237221,0.3038441982986397,0.07037037037037042,0.08724279835390952,0.09135802469135806,0.015226337448559713
171,171,0.8065843621399177,0.8057565738525657,0.7833209233060313,0.8332836932241251,1.807031206780508,1.3252511054994616,0.3251126904828605,0.9819266197519417,0.048309542029316914,0.03950617283950617,0.11810699588477362,0.08395061728395062,0.05102880658436213
172,172,0.8641975308641975,0.8625182917121915,0.8351226993865031,0.8927147239263803,1.1753460734995114,1.7367056917121746,0.3621659049797017,1.0137488175781773,-0.14482740469489735,0.1053497942386831,0.12469135802469129,0.09794238683127568,0.06131687242798348
173,173,0.8395061728395061,0.8381504573338994,0.8220198675496688,0.8691333141376332,1.8131190197880316,1.2068758895431078,0.1659316212174467,0.8876651793274531,0.3917379011279458,0.12139917695473246,0.10699588477366251,0.10411522633744852,0.03786008230452671
174,174,0.831275720164609,0.8296036623808223,0.7930952380952381,0.8768253968253968,0.9682532929410314,1.3857846717058315,0.6061700305610727,1.2819997458819754,0.2775103957840586,0.08271604938271604,0.10164609053497942,0.08353909465020576,0.028806584362139908
175,175,0.8353909465020576,0.8343422925116626,0.8215149359886202,0.8740398293029872,1.6101556620967634,1.7329966649989712,0.08918119001283413,0.5118187005920847,0.13632059713072497,0.09835390946502055,0.10246913580246911,0.08436213991769544,0.06625514403292179
176,176,0.7860082304526749,0.7823292663794457,0.7621266002844951,0.8502133712660028,1.5095491460785506,1.3844374496120486,-0.27659684423938646,0.6071638351687297,1.144950637879163,0.08930041152263371,0.10288065843621397,0.08518518518518516,0.02057613168724275
177,177,0.8024691358024691,0.8024691358024691,0.7851458885941645,0.8430592396109637,1.460817814773009,1.161158146768111,0.16886214821305395,1.127104611111762,0.6392273764425113,0.08600823045267489,0.11481481481481479,0.0777777777777778,0.04238683127572017
178,178,0.8436213991769548,0.8425325480211692,0.8152593393022538,0.8794380981784502,1.223498942999771,1.2730324357750264,-0.12072403287522902,1.286599384608456,0.7663049600725725,0.08683127572016466,0.13909465020576134,0.09176954732510292,0.041975308641975365
179,179,0.8271604938271605,0.8223593964334704,0.7941176470588235,0.8636165577342048,1.6034131532512914,1.775835187307785,-0.4197615860835577,0.8460499189879775,0.4147578982451659,0.10740740740740742,0.1271604938271605,0.0831275720164609,0.038683127572016474
180,180,0.8683127572016461,0.8662805466646345,0.8428751296104281,0.8869056436083542,1.2330810495065714,1.7072711102030178,0.2830879643354564,0.19343644588944414,0.7494450297320029,0.1090534979423869,0.11851851851851855,0.11563786008230456,0.05679012345679017
181,181,0.8477366255144033,0.8446904550097195,0.8117283950617284,0.8582533150434385,1.2055815323515353,1.17673115647095,-0.15534597617187826,1.1675602662871016,1.145311982218079,0.1213991769547325,0.1374485596707819,0.09547325102880659,0.05144032921810702
182,182,0.8518518518518519,0.8477366255144033,0.8205882352941176,0.8980392156862745,1.0990266169086247,1.796612711539224,0.18596864360633877,0.4955574594288904,0.4836398421588675,0.09711934156378602,0.10205761316872426,0.08395061728395063,0.062139917695473244
183,183,0.8189300411522634,0.8123781676413255,0.7685185185185185,0.8889650967840268,1.2910412492263523,1.289694193418611,0.16341078997028718,0.8067085596646565,1.0377816414100105,0.0592592592592593,0.09711934156378606,0.08065843621399181,0.01399176954732514
184,184,0.8395061728395061,0.8352304271144853,0.8069823434991974,0.8588939150736904,1.5945532175237294,1.3183582307854065,0.07377228735788258,0.3932362211252989,1.0335418872372386,0.09958847736625509,0.10493827160493821,0.0674897119341563,0.04567901234567897
185,185,0.8148148148148148,0.8125913653639997,0.7808641975308642,0.8401158360006097,0.9796441711869005,1.4605987609120306,0.01776029227608361,1.8766574709915544,0.28602406000380315,0.07325102880658432,0.125514403292181,0.07942386831275715,0.04362139917695468
186,186,0.8559670781893004,0.8562525514694591,0.8293128654970761,0.8789798570500326,0.7910654341176375,1.578575097302979,-0.19334156919052625,1.2344053812494855,0.891017467350365,0.0831275720164609,0.10864197530864197,0.10823045267489709,0.05884773662551438
187,187,0.8395061728395061,0.8411422288973309,0.8135932033983009,0.8623188405797103,1.1303755771713613,1.295174211305813,0.5915555541396171,0.7396050448738327,0.8550648420014494,0.13127572016460903,0.12839506172839502,0.10205761316872426,0.04773662551440324
188,188,0.8436213991769548,0.8432238850501941,0.8282991202346042,0.9027859237536657,1.6531192650555315,1.6752366049516083,0.1625152982092486,0.23187859312790565,0.43764416729016287,0.10288065843621404,0.1432098765432099,0.09670781893004118,0.05061728395061732
189,189,0.823045267489712,0.8260266409130028,0.8034269199009083,0.8563996696944673,1.1772969564841118,1.894813478034856,0.1446570909460936,0.5448044185828417,0.3934595060857814,0.11440329218107,0.1238683127572017,0.09629629629629632,0.047736625514403316
190,190,0.823045267489712,0.8224490609822052,0.8087748344370861,0.8730204434206738,1.013541313969385,1.423450141543958,0.140969635545061,1.447405686107292,0.40766777863807524,0.09506172839506177,0.105761316872428,0.09670781893004118,0.039506172839506214
191,191,0.8436213991769548,0.8446785039377632,0.825283643239836,0.8661361487551212,0.387599943202548,1.5964800265057213,0.5360231515052477,1.5779323288531308,0.28090451523999915,0.1152263374485597,0.11111111111111116,0.1012345679012346,0.05349794238683133
192,192,0.8436213991769548,0.8427432623798801,0.823766849355651,0.8870537698118798,0.8041616865165657,1.708081099696463,-0.2799353698107242,1.148854963223815,0.709287425656859,0.11069958847736627,0.13415637860082305,0.10164609053497946,0.06625514403292185
193,193,0.8271604938271605,0.8234263069654014,0.7957478005865102,0.8668621700879766,0.8591461821313783,1.5868631868352185,0.027223503854906923,1.4553550617624484,0.3544980680215999,0.10205761316872426,0.09300411522633745,0.10205761316872428,0.0506172839506173
194,194,0.831275720164609,0.8291913082662713,0.813562925170068,0.8623157596371882,0.769011981874651,1.5510418460804005,0.06443816874647623,0.5488964320764569,1.3533149181798787,0.11028806584362139,0.12263374485596705,0.10329218106995883,0.03456790123456791
195,195,0.7983539094650206,0.7958604937544662,0.7605828220858896,0.8218558282208589,0.911436753038386,1.5721575801909473,-0.0019966601364076074,1.2366078781691012,0.757012631315345,0.10123456790123457,0.10041152263374484,0.10617283950617287,0.05185185185185187
196,196,0.8477366255144033,0.8441366058270499,0.8102938948644145,0.879412210271171,1.0954268446163562,1.152350155650542,0.19209042188997774,1.3376694876953668,0.8909316629893694,0.10123456790123461,0.1189300411522634,0.09300411522633747,0.0555555555555556
197,197,0.8024691358024691,0.7995583070851889,0.7800228473511353,0.8614165357703841,1.2379335128217008,1.1288728695318946,-0.043437514482459964,1.0462616581615944,1.217007666366586,0.09588477366255145,0.10246913580246915,0.09876543209876544,0.03621399176954733
198,198,0.8641975308641975,0.8610789438676149,0.8301957831325302,0.9099397590361445,0.9897431557722133,1.1862205119922622,0.05207434660652472,0.7538268528041445,1.4664392531477755,0.10288065843621394,0.12222222222222216,0.09053497942386826,0.03497942386831272
199,199,0.831275720164609,0.8279428315811829,0.8014296187683285,0.8553519061583578,0.41562637399070035,1.8866313400769514,-0.01321684073014954,0.7410468020207985,1.1539649314608988,0.09094650205761316,0.11152263374485596,0.0876543209876543,0.0539094650205761
200,200,0.8436213991769548,0.8378073229925083,0.8054866481832774,0.8727564570261199,1.5324403893324916,1.5566472955965454,-0.13778445274249948,0.34441680876795455,0.9047423951528364,0.09259259259259264,0.12757201646090538,0.10740740740740748,0.05102880658436217
201,201,0.8148148148148148,0.8125870231133389,0.7911764705882353,0.8801016702977488,1.10216497381098,1.3352723963558546,-0.05900674876300219,0.6553903989784966,1.4295088160327445,0.09835390946502053,0.11316872427983533,0.08971193415637854,0.00905349794238679
202,202,0.8353909465020576,0.832771592314878,0.8054728220402085,0.8749069247952346,0.8798227365141211,1.539216151958976,0.14340844030942604,1.105459534716597,0.6769950424105503,0.11399176954732507,0.1193415637860082,0.08724279835390943,0.04732510288065841
203,203,0.831275720164609,0.8280923052366166,0.7964984939759037,0.8393072289156626,1.8944020471582164,1.1025559648478478,0.31731838633314874,0.701265573867357,0.714098258717899,0.11028806584362139,0.12592592592592589,0.10329218106995883,0.037037037037037014
204,204,0.8065843621399177,0.8022715760623047,0.7679694519317162,0.8413447139862236,1.2136066690654173,1.2333043499259972,0.23521782750053638,1.1753392040393797,0.5951384736493519,0.08065843621399175,0.08271604938271604,0.07366255144032921,0.019753086419753076
205,205,0.8477366255144033,0.8461669889153448,0.8243223226188713,0.8781661976003555,0.7039670057094732,1.4773936579010343,0.1531013771461994,0.7901132116300242,1.1179413579480884,0.11399176954732511,0.13209876543209878,0.1168724279835391,0.05843621399176957
206,206,0.8148148148148148,0.811908749550707,0.787501824018678,0.8655333430614328,0.8315535592425325,1.3783748676829919,-0.10053783499834314,1.0552343202664578,1.2106890463496263,0.09999999999999995,0.0975308641975308,0.08148148148148143,0.023868312757201592
207,207,0.7818930041152263,0.7778808643867828,0.762062937062937,0.8376223776223776,1.1009095723555964,1.6736691678140558,0.3170046362767229,1.138135853282248,0.16223383175817155,0.08189300411522632,0.12098765432098765,0.07283950617283948,0.051440329218106984
208,208,0.831275720164609,0.8262089249743572,0.7914370811615785,0.8504839910647803,0.8620579743362702,1.3428577743916632,0.379918093464253,0.794670619855237,1.080169369207594,0.10164609053497942,0.09588477366255142,0.10987654320987653,0.0530864197530864
209,209,0.8559670781893004,0.8530011123806001,0.8194401840490797,0.8791411042944786,1.0373476907815218,1.1196607903500113,-0.09900416068294202,1.1178815105640523,1.2218955361966062,0.12674897119341563,0.11028806584362139,0.07325102880658436,0.06378600823045268
210,210,0.8600823045267489,0.859650459787634,0.8405544614452356,0.8921375549159218,1.3342428749785507,1.065124433797078,-0.1364264548457228,1.1724963582734362,0.975539599446897,0.11193415637860078,0.17037037037037034,0.1296296296296296,0.04567901234567898
211,211,0.8600823045267489,0.8600823045267489,0.8372596911440278,0.8855972265994326,0.9892157688435418,1.1413270209953112,0.21247858995112004,1.3079845441838238,0.8451539755447751,0.09176954732510283,0.13621399176954727,0.10452674897119336,0.0518518518518518
212,212,0.8436213991769548,0.8406549292941303,0.8231535093913289,0.8885750600197713,1.3669978510287326,1.2054969911757711,-0.23479892788322246,0.9975474761376468,1.028547045693402,0.09794238683127576,0.10823045267489717,0.09506172839506177,0.01687242798353914
213,213,0.8148148148148148,0.811380374048142,0.7866013071895426,0.8582425562817719,1.2279104308833884,1.3127430180926596,-0.06806470617316396,1.4662281155898993,0.620584997682399,0.0753086419753086,0.12304526748971187,0.09382716049382712,0.03703703703703699
214,214,0.8477366255144033,0.8445258917236784,0.7973304945954798,0.8438421225024566,1.528445099073365,1.5919016205469174,0.2509253271910815,1.0368975713959905,0.08679630264653922,0.09835390946502057,0.11358024691358026,0.0851851851851852,0.07201646090534983
215,215,0.8518518518518519,0.8502413060864289,0.830949948927477,0.891434408288341,0.7329368134406792,1.779364845660812,0.08680400151044407,0.3899741689486934,0.9966205192104601,0.13127572016460906,0.14115226337448558,0.105761316872428,0.04691358024691361
216,216,0.823045267489712,0.8214361110806039,0.7885780885780886,0.8377622377622378,1.2987935537540338,1.1570278035601442,0.08127693528617154,1.7588700931110386,0.3768015213068853,0.10534979423868318,0.10987654320987654,0.08559670781893006,0.044444444444444474
217,217,0.8600823045267489,0.856185363548148,0.8244601638123604,0.8925539836187639,0.5101025550088107,1.4567768851565293,0.2853320032794702,1.11934582282902,0.818093019355143,0.0736625514403292,0.12469135802469133,0.11316872427983538,0.03786008230452671
218,218,0.8024691358024691,0.7979675928393877,0.7572852760736196,0.8330521472392637,1.271654519486881,2.029098666555446,-0.1433451988638494,1.0602335926776398,0.07452212997539011,0.0831275720164609,0.10823045267489713,0.08559670781893004,0.022633744855967097
219,219,0.8353909465020576,0.8314509025007434,0.8052287581699347,0.9060275962236747,0.6811473297571551,1.8140842346623238,0.19782325917136312,1.0071832231927877,0.37730507288351417,0.09629629629629625,0.11481481481481474,0.09465020576131684,0.029629629629629606
220,220,0.8518518518518519,0.8487886838689328,0.809762054837693,0.8985187519697446,0.8813747019680037,1.5429130117448422,0.013208776901384136,1.2295407066191943,0.5197874007131541,0.08888888888888889,0.11399176954732511,0.07160493827160494,0.031275720164609055
