,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backtop_CO2_fd2_scaled
51,51,0.8641975308641975,0.863971425655484,0.8436245754862612,0.9310744056807656,2.7766293711147303,0.8312740706909068,0.22025666258806717,1.438758412673436,0.4546320437857741,0.11769547325102876,0.06543209876543205,-0.004526748971193461,-0.0016460905349794607,0.00905349794238679,0.0024691358024691136,0.002469135802469091,0.005761316872427935
52,52,0.8847736625514403,0.8859452831355769,0.8835090361445783,0.9418674698795181,3.474450856956719,0.5983755279006513,0.8503398216903778,0.830158118635634,0.11761998365315277,0.09999999999999998,0.07983539094650204,0.0004115226337448319,0.006995884773662531,0.023868312757201637,0.00905349794238679,-0.004115226337448585,0.000411522633744843
53,53,0.8559670781893004,0.8561348234806564,0.8460528235809135,0.9440391069604553,3.222119301732216,0.7974200675123764,0.8458282725522844,1.024953333668359,0.06556040349113175,0.102880658436214,0.07530864197530862,-0.00493827160493826,-0.018106995884773647,-0.006584362139917721,-0.013580246913580275,-0.010699588477366273,-0.009465020576131699
54,54,0.9053497942386831,0.9041447980439556,0.8806730472368014,0.9607131830811978,2.608358429784465,0.9248010110390834,0.6770651618805035,1.3138910008341982,-0.039909328352041765,0.13539094650205757,0.14238683127572016,-0.013991769547325094,0.004938271604938249,0.009465020576131666,-0.003292181069958855,-0.010288065843621418,-0.004115226337448574
55,55,0.8724279835390947,0.872221877921363,0.8539877300613496,0.938957055214724,3.370978001616413,0.4589046423955097,0.29387920918728877,1.1526805524657922,0.6793511132269457,0.08971193415637863,0.07325102880658439,0.00658436213991771,0.004526748971193451,0.01810699588477368,0.0012345679012346067,0.004526748971193461,0.016049382716049422
56,56,0.8847736625514403,0.8858079241017853,0.8785504785427601,0.932309354739117,4.135738986563516,0.54869347102623,0.12955539229279303,0.41737887189380624,0.6701058752416658,0.11069958847736623,0.1333333333333333,0.00987654320987651,0.01975308641975305,0.0304526748971193,0.015226337448559623,0.0032921810699587995,0.01563786008230451
57,57,0.8847736625514403,0.8847736625514403,0.8711558854718982,0.9513710043932737,2.970337880300198,1.0459580661627612,0.39716665810865964,1.4118918406822039,-0.18938271248038013,0.10329218106995883,0.1119341563786008,-0.002880658436214023,-0.0004115226337448763,-0.0016460905349794386,0.0028806584362139676,-0.013580246913580285,0.011111111111111072
58,58,0.8765432098765432,0.8769125890016664,0.8641975308641976,0.9388050602042372,3.5345980039479112,0.5190247123344811,0.49356480232393307,1.293169033270477,-0.0187040423996979,0.1279835390946502,0.10082304526748971,0.010699588477366262,0.009053497942386846,0.02716049382716047,-0.0020576131687242705,0.010288065843621408,-0.009465020576131656
59,59,0.8683127572016461,0.8694219826295297,0.8611111111111112,0.9310318549001677,3.6520873181414806,0.5192827033661719,0.3493840237079463,1.1092629377252112,0.44070459982980614,0.13909465020576137,0.11358024691358026,-0.00905349794238679,0.0037037037037037424,0.018106995884773703,0.0008230452674897637,0.0016460905349794607,-0.011522633744855926
60,60,0.9259259259259259,0.9259259259259259,0.9176581325301205,0.9732680722891567,3.142010422665336,0.6237204612140953,0.6847147530769796,1.3174226360706869,-0.05765421138073233,0.139917695473251,0.12222222222222223,0.011522633744855982,0.01316872427983542,0.023456790123456805,0.013168724279835387,0.009053497942386846,0.010699588477366273
