,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.left_CO2_vd_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_fd1_scaled
62,62,0.96,0.9598465236278639,0.930015756302521,0.9950105042016807,3.258634739692662,0.40120810853746275,2.0057276280251704,0.8029151718343155,1.4789677287213838,0.09854545454545452,-0.005090909090909123,0.0,-4.4408920985006264e-17,0.0010909090909090424,0.0,0.0,-0.000363636363636366,-0.0021818181818181958,-0.00545454545454549,-0.001454545454545464,-0.0036363636363636598
63,63,0.9636363636363636,0.9636363636363636,0.9388888888888889,0.9936,2.377491880112396,0.6153690401348221,2.426504720458634,1.3685270979844324,1.2658325549328588,0.10436363636363635,0.010545454545454514,-0.004000000000000026,-0.0043636363636363916,0.0,-0.0010909090909090979,-0.004000000000000026,-0.004000000000000026,-0.0036363636363636598,-0.0036363636363636598,-0.0036363636363636598,-0.004000000000000026
64,64,0.9818181818181818,0.9816197285860206,0.960700519524049,0.9952237305178482,3.211382086969607,0.3033620940709201,2.2068788271705593,1.1357476694358888,1.3162972663664712,0.15672727272727274,0.014545454545454561,0.000727272727272732,0.007636363636363652,0.0025454545454545617,0.002909090909090928,0.0,0.004000000000000026,0.008000000000000007,0.000727272727272732,0.0021818181818181958,0.002909090909090928
65,65,0.9672727272727273,0.9673828726220526,0.9522727272727273,0.9951239669421488,2.8772517555335786,0.5992431681018683,2.2417309234632246,1.3040697460675177,0.9307606621387007,0.1090909090909091,-0.0003636363636363438,0.0036363636363636598,0.00436363636363638,0.000363636363636366,-0.0029090909090908946,-0.000363636363636366,0.0,0.000727272727272732,0.0,0.0010909090909090979,0.0025454545454545617
66,66,0.9527272727272728,0.9525721891563004,0.9248350233381619,0.9910671173346209,3.505688439394598,0.3297456071674266,2.3034429908039122,0.5180114254826785,1.6125072610224305,0.11018181818181823,0.0036363636363636598,-0.0058181818181818005,0.002909090909090928,-0.005090909090909057,-0.005454545454545434,-0.0025454545454545617,-0.009090909090909049,0.0025454545454545617,0.0,0.000363636363636366,-0.0036363636363636598
67,67,0.9709090909090909,0.9709090909090909,0.9468599033816425,0.9973913043478261,3.1108084614463434,0.6760424214829105,2.2282724968936476,0.8917027537130681,1.2609166149128879,0.10545454545454547,-0.0018181818181817854,-0.007636363636363575,0.0010909090909090979,-0.0032727272727271937,-0.006545454545454477,-0.006545454545454477,-0.0072727272727272085,-0.0003636363636363549,0.0,0.0,-0.0032727272727271937
68,68,0.9563636363636364,0.9563636363636364,0.928854777509486,0.9896516040013797,2.5887569045652827,0.8466148589871779,1.7723406307686662,2.1268675899607,1.1440190087018893,0.1483636363636364,0.005454545454545501,0.0018181818181818299,0.000727272727272732,1.1102230246251566e-17,-0.0003636363636363549,0.0,-0.0003636363636363549,0.002909090909090928,0.0,0.0,0.000363636363636366
69,69,0.9781818181818182,0.9776441730076092,0.9411764705882353,0.9972864145658263,3.1893220537239246,0.021380469046240046,2.948235506168744,0.9479498794110207,0.961625460022293,0.05563636363636361,0.01345454545454543,-0.002181818181818207,0.004363636363636359,-0.003272727272727294,0.000727272727272732,0.0010909090909090979,-0.0061818181818182215,-0.003272727272727294,0.0007272727272727208,0.000363636363636366,0.0
70,70,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9952892561983471,2.8886022729588543,0.5026663082923127,1.6085071083121494,1.3774893530720071,1.8135990989807247,0.11927272727272728,0.014181818181818184,0.001454545454545464,0.0007272727272727431,0.0036363636363636598,-0.0036363636363636598,-0.002909090909090928,0.0036363636363636598,-0.0010909090909090979,0.0,0.000363636363636366,-0.000727272727272732
71,71,0.9636363636363636,0.9629296343444098,0.9286821705426357,0.9947286821705426,2.508081578413811,0.48544509359946075,2.9411707646058867,1.2915644801219406,0.8800843893021315,0.08945454545454545,0.019636363636363608,-0.002909090909090928,0.0021818181818181737,0.0,-0.001454545454545464,-0.000363636363636366,-0.0036363636363636598,-0.0021818181818181958,0.000363636363636366,-0.001454545454545464,-0.004000000000000026
72,72,0.9527272727272728,0.9521974682644522,0.9132670406255312,0.9946455889852117,3.337503477957207,0.22107569370915578,2.081849046893821,0.7418112655867694,1.6951581810171443,0.11090909090909093,-0.0014545454545454417,-0.003272727272727294,0.000363636363636366,-0.003272727272727294,-0.002909090909090928,-0.003272727272727294,-0.0032727272727272718,-0.002909090909090928,0.0,0.0,-0.0025454545454545617
73,73,0.9563636363636364,0.9566611570247934,0.9378665996313056,0.9921233450645215,3.881107106681224,-0.3889532222270808,2.6048808751614514,0.9880886783022506,1.1396228118135876,0.046181818181818234,0.00618181818181821,0.000363636363636366,0.003636363636363671,-0.009818181818181771,-0.006909090909090842,-0.010545454545454502,-0.002909090909090839,0.000727272727272732,0.0,0.002909090909090928,-0.0069090909090908535
74,74,0.9563636363636364,0.9560880054317206,0.9291038920276209,0.9948995605775267,3.105549768118556,0.6921378747394101,2.690968734151345,0.5292096154999401,1.0159154935703734,0.040000000000000056,0.010909090909090957,-0.007636363636363575,-0.00036363636363632155,-0.010545454545454502,-0.0072727272727272085,-0.006909090909090842,-0.007636363636363575,-0.003272727272727205,-0.007636363636363575,-0.0036363636363635488,-0.010909090909090868
75,75,0.9672727272727273,0.9668857085265067,0.9344800420168067,0.9944852941176471,2.4672487346579066,0.3853332691576551,2.2086475940306802,1.6705894118039468,1.2235833685987043,0.1229090909090909,0.003272727272727294,0.0018181818181818299,1.1102230246251566e-17,-0.000363636363636366,-0.000363636363636366,-0.003272727272727294,0.0025454545454545617,-0.000363636363636366,-0.000363636363636366,0.0010909090909090979,-0.0021818181818181958
76,76,0.9527272727272728,0.951911021845491,0.9118783196523419,0.9917914051183003,3.4070486214132973,0.41296492475821633,2.6276717195995936,0.30867256275725685,1.241176559847872,0.05600000000000003,0.005818181818181856,-0.004000000000000015,-0.0018181818181818078,-0.0069090909090908535,-0.0036363636363636598,-0.0036363636363636598,-0.008727272727272672,-0.005090909090909079,0.0,-0.000727272727272732,-0.003272727272727294
77,77,0.9636363636363636,0.9633113746157225,0.9260489842415036,0.9942092272640972,3.3422929743064405,0.39927838158865375,2.012676448623904,1.1430133873372907,1.1561547021210834,0.10218181818181818,-0.000363636363636366,-0.003272727272727294,-0.00036363636363637706,0.0,-0.004000000000000026,-0.000727272727272732,-0.000363636363636366,-0.004000000000000026,-0.003272727272727294,-0.0018181818181818299,-0.0025454545454545617
78,78,0.9709090909090909,0.9706251974063133,0.9353949478748997,0.9934843624699279,2.5068507459897638,0.4665474205739182,2.1629740066235223,2.6653459194131877,0.5592775327924474,0.14181818181818184,0.005454545454545478,0.0036363636363636598,-0.0014545454545454306,0.008000000000000052,0.0007272727272727431,0.001454545454545475,-0.002545454545454484,0.00036363636363638817,-0.0003636363636363438,-0.002909090909090839,0.0043636363636363916
79,79,0.9781818181818182,0.9780440027158604,0.9614720652856246,0.9933301946013811,3.1039103727795405,0.8467861578179475,2.388118929852198,0.9222164538250553,0.6291172183071684,0.10763636363636361,0.010181818181818148,-0.004000000000000026,0.005090909090909068,-0.003272727272727294,-0.0021818181818181958,-0.004000000000000026,-0.007636363636363675,0.0025454545454545287,-0.006545454545454588,-0.005818181818181856,-0.006909090909090953
80,80,0.9563636363636364,0.9555964733902531,0.9225784952606635,0.9945941943127962,2.9774649632801817,0.9547926321506603,2.1005230500186927,0.712963060802209,1.1138714868868593,0.10763636363636368,0.010181818181818236,0.001818181818181841,-0.0065454545454544984,-0.006909090909090842,1.1102230246251566e-17,-0.0072727272727272085,-0.003999999999999915,-0.0003636363636363549,-0.0007272727272727098,-0.0014545454545454195,-0.006545454545454488
81,81,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9935537190082644,3.1684147879936475,-0.020086344238944186,2.2521043099977174,1.8872427075360831,1.0982443807740003,0.11963636363636365,0.005090909090909146,0.004000000000000026,-0.00036363636363633266,2.2204460492503132e-17,-0.0014545454545454195,0.001454545454545464,0.0025454545454545617,2.2204460492503132e-17,0.0036363636363636598,-0.0021818181818181294,0.0
82,82,0.9527272727272728,0.9521367053998632,0.9073054000361207,0.9921437601589308,2.607829487786396,0.5898825512568541,1.824549826753757,1.7235249576397818,1.308313381018932,0.08836363636363638,0.0025454545454545842,-0.0010909090909090979,0.000363636363636366,0.0018181818181818299,-0.003272727272727294,-0.0036363636363636598,-0.0036363636363636598,0.0025454545454545617,-0.0036363636363636598,-0.0025454545454545617,0.0
83,83,0.9563636363636364,0.9560418953244065,0.9227010028896822,0.990141084480707,2.9623749454001476,0.6298808335701135,2.432498223992731,-0.07839604733448652,2.2064252546088703,0.06981818181818189,0.007636363636363686,-0.0021818181818181294,0.00036363636363638817,0.0,-0.009454545454545405,-0.0032727272727271937,-0.00036363636363633266,-0.0010909090909090647,0.0,0.0,-0.0072727272727272085
84,84,0.9672727272727273,0.9669740986459971,0.943810326336755,0.9939482151064808,2.817987618035266,0.6817266579384154,2.227434655641728,1.7494012470669167,0.580489168573527,0.12581818181818183,0.008363636363636361,0.0,0.0021818181818181958,0.005818181818181856,0.000727272727272732,0.000727272727272732,0.000727272727272732,0.000727272727272732,0.0,0.000363636363636366,0.000363636363636366
85,85,0.9490909090909091,0.9479940661072735,0.9015818656229615,0.9863829093281147,3.248231050171975,0.7164311076602407,2.8608354270038725,-0.31747998841889546,1.741583610594194,0.02654545454545456,0.015272727272727282,0.009454545454545438,0.0010909090909090979,0.000727272727272732,0.004000000000000015,0.0021818181818181958,0.0010909090909090979,-0.002909090909090928,0.000363636363636366,0.0,0.0025454545454545617
86,86,0.9636363636363636,0.963012680186692,0.9336996336996337,0.9963369963369962,3.4041974288006847,0.18041722736605376,2.1413510482891733,1.2389706026356628,1.115323326804253,0.17745454545454548,0.009090909090909049,0.000727272727272732,0.002181818181818185,0.003272727272727294,0.0025454545454545617,0.0036363636363636598,0.0,0.002909090909090928,0.000363636363636366,0.0,0.002545454545454551
87,87,0.9672727272727273,0.9673674426333363,0.9555308717634442,0.9959399417802972,3.553156670350523,0.3494156889576634,1.9401824132883854,1.2044679343562104,1.1729006650655986,0.13890909090909093,-0.0007272727272727208,0.001454545454545464,0.0018181818181818299,0.000363636363636366,-0.0018181818181818299,0.0,0.000363636363636366,0.000363636363636366,0.0,0.0,0.002909090909090928
88,88,0.9527272727272728,0.9519317785377011,0.9131972032416971,0.9925313840775465,2.780612889389891,0.435259896451453,2.6329379456086075,0.4906035570221257,1.6175649384627144,0.08000000000000004,0.0036363636363636598,-0.004000000000000015,-0.0021818181818181737,-0.0058181818181818005,-0.003999999999999992,-0.004727272727272724,-0.000363636363636366,0.0,-0.009454545454545405,0.002909090909090928,-0.0036363636363636377
89,89,0.96,0.9598687754399465,0.9359005311443747,0.9944471269917915,3.3408217579101107,0.057650947402020855,2.1948109283139154,0.8225783821303333,1.5891562871572265,0.0876363636363636,0.005090909090909046,0.0,-0.005818181818181866,-0.004000000000000026,-0.002909090909090928,-0.0061818181818182215,0.0,-0.001818181818181841,-0.004727272727272758,-0.000363636363636366,-0.001454545454545464
90,90,0.9490909090909091,0.9471111111111112,0.8863636363636365,0.990909090909091,3.132339972064288,0.31052656136934953,2.4365954213961407,1.264820655055024,1.214317356848694,0.09781818181818183,0.005818181818181822,-0.0043636363636363916,-0.0021818181818181958,-0.0043636363636363916,0.003272727272727294,-0.000363636363636366,-0.0036363636363636598,0.0,-0.0036363636363636598,0.0,-0.0036363636363636598
91,91,0.96,0.9593003123605534,0.9317177575255454,0.9924744545705606,3.139563133652316,0.9633951156161317,2.2195970824082756,0.7354107645862736,1.2434529819858267,0.17018181818181816,0.014545454545454518,-0.0010909090909090979,0.004727272727272702,0.0029090909090908725,-0.00036363636363637706,0.0014545454545454195,-3.3306690738754695e-17,0.0003636363636363549,0.0003636363636363438,0.0,0.003272727272727205
92,92,0.9563636363636364,0.9558393234672303,0.9260941996062395,0.9953051643192489,2.7775586667570957,0.8031516144705667,2.4479467334300202,1.3557564643031266,0.8008288400798586,0.12000000000000006,0.0032727272727273047,-0.0007272727272727098,-0.0014545454545454085,-0.005818181818181745,-0.002545454545454484,-0.005818181818181745,-0.002545454545454484,0.0010909090909090979,0.00036363636363638817,0.000363636363636366,-0.002909090909090839
93,93,0.9672727272727273,0.9669059395676975,0.9366394696583376,0.995835458099609,3.022571071057207,0.7750218069958844,2.136757019051659,0.6722953591581559,1.6733653508046284,0.11309090909090913,-0.005090909090909068,0.0,-0.000727272727272732,-0.000363636363636366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,0.9709090909090909,0.9707157682500147,0.9492596169322388,0.9965395139224207,3.362437733875732,0.08061571853343075,2.107220573192929,0.5849479966816167,1.8654390756645038,0.08363636363636368,0.0069090909090909315,-0.0072727272727272085,-0.00036363636363632155,-0.0007272727272727098,-0.0036363636363635488,-0.0072727272727272085,-0.0072727272727272085,-0.0036363636363635488,-0.0032727272727271937,-0.0032727272727271937,-0.0036363636363635488
95,95,0.96,0.9595746925170355,0.9272727272727272,0.993801652892562,2.8775192791536766,-0.22731188269419708,2.4626066039146584,1.517169262436539,1.5051856731280044,0.10654545454545454,0.009818181818181771,0.002909090909090839,0.0010909090909090424,0.0036363636363635488,0.006545454545454477,0.0,0.0007272727272726986,-0.002545454545454573,0.0,0.0003636363636363549,-0.0025454545454545617
96,96,0.9454545454545454,0.9445366675435013,0.902272366121087,0.9911012235817575,2.7745674176789263,1.0975506836053226,2.4290276202800647,1.1848790466537031,0.7307889971267517,0.06690909090909089,0.0014545454545454417,-0.004000000000000026,-0.0036363636363636598,-0.013090909090909108,-0.006545454545454588,-0.010545454545454613,-0.0043636363636363916,-0.004727272727272758,-0.0036363636363636598,-0.0072727272727273196,-0.008000000000000052
97,97,0.9563636363636364,0.9556265906545861,0.9095177894166516,0.9891638071157667,2.9467093184642947,0.30936835142837876,1.8294993259355548,1.1537709526998452,1.8064674946730015,0.10836363636363644,0.003272727272727316,0.0010909090909091202,0.003636363636363671,-0.00290909090909085,-0.005454545454545379,-0.007999999999999941,-0.002909090909090861,-0.002909090909090861,-0.0025454545454544953,-0.004363636363636292,-0.0007272727272727098
98,98,0.9672727272727273,0.9666258823529413,0.9370015948963317,0.9973176743511671,3.4535893113288902,-0.06869823876992714,2.394445775469891,0.4841814083672377,1.567686641335076,0.1,0.012727272727272743,0.002909090909090928,0.005818181818181845,0.0,-0.0010909090909090979,-0.002909090909090928,-0.0069090909090908535,0.0025454545454545617,0.0,0.0021818181818181958,0.0
99,99,0.9381818181818182,0.937989021499414,0.9052102950408034,0.9856403013182675,4.209829154644964,-0.49404565933166444,2.540463983773429,0.9399199046317657,0.9957190370129844,0.06763636363636367,0.01418181818181824,-0.006909090909090842,4.4408920985006264e-17,-0.005454545454545401,0.0061818181818182215,-0.0036363636363635488,-0.007999999999999941,-0.004363636363636292,-0.0007272727272726986,-0.002909090909090839,3.3306690738754695e-17
100,100,0.9672727272727273,0.966644869386716,0.9294577596464388,0.9931157572667006,2.711367675207098,0.6899970669842594,2.1743221956634757,1.3517165357500356,0.9942200872762388,0.13345454545454546,0.010909090909090913,0.0025454545454545617,0.006545454545454565,0.006545454545454565,0.0,0.0,0.002909090909090928,0.0021818181818181958,0.0,0.0,0.0036363636363636598
101,101,0.9672727272727273,0.9664392236976507,0.9262883235485975,0.997635355512068,2.4547015080183394,0.46221485535160944,2.2460146275796578,2.2158646632286265,1.0280632005164767,0.15527272727272728,0.00436363636363637,-0.0010909090909090979,0.0036363636363636598,-0.004363636363636359,-0.004363636363636347,-0.003272727272727294,-0.003272727272727294,0.003272727272727294,0.0025454545454545617,-0.0036363636363636598,0.0036363636363636598
102,102,0.9709090909090909,0.9709090909090909,0.9525698516729907,0.9966367713004485,3.5674818242070554,0.003105625209203245,2.0394697854339494,1.5628169719812812,0.779041986574785,0.1250909090909091,-0.0014545454545454085,0.000727272727272732,0.0036363636363636598,0.000363636363636366,-0.0032727272727271937,-0.0032727272727271937,1.1102230246251566e-17,0.00545454545454549,-0.002545454545454484,0.000727272727272732,0.000363636363636366
103,103,0.9418181818181818,0.9397289570874477,0.8810185920864453,0.9934053710471953,2.62056815494656,0.722717047050131,1.8207263214622897,1.6116666292505013,1.1544339519268385,0.08036363636363633,0.009454545454545405,-0.001454545454545464,-0.006545454545454588,-0.0010909090909090979,0.0,0.0,-0.00036363636363637706,-0.001454545454545464,-0.002909090909090928,-0.0010909090909090979,-0.004727272727272758
104,104,0.9709090909090909,0.971107438016529,0.960910005027652,0.9973185855538798,3.6461679740073385,0.06011811589276832,2.1012267444829815,0.6763356109233598,1.791976801825994,0.10290909090909095,0.00872727272727276,-0.002909090909090839,-0.00036363636363633266,0.000363636363636366,0.0,0.0,0.0,0.0,0.0,-0.0021818181818181294,0.0
105,105,0.9454545454545454,0.944889448690235,0.9059442270058709,0.9914383561643836,3.0518726277651265,0.29943377009094263,2.7146376557174663,0.6512800985573292,1.5089543798959058,0.04799999999999997,0.011272727272727257,0.0,-0.0036363636363636485,-0.0021818181818181958,0.0,0.002909090909090928,0.0,-0.000363636363636366,0.0,0.0,-0.0025454545454545617
106,106,0.9636363636363636,0.9624280970171382,0.9180327868852459,0.9955569174199479,3.4003711454906154,0.14324033953150747,2.7296547550866634,0.32522039162738403,1.6893847267678785,0.06763636363636363,0.016727272727272702,-0.006909090909090953,0.009818181818181804,0.0036363636363636598,0.0029090909090909167,-0.000363636363636366,-0.001454545454545464,0.000363636363636366,0.000727272727272732,-0.001454545454545464,0.0025454545454545617
107,107,0.96,0.9596611764705884,0.935833827014218,0.995260663507109,3.5528870066863782,0.5018435611116252,2.4204671999834257,0.5919734814232787,1.0049975960324355,0.12363636363636361,0.015272727272727226,0.0018181818181817744,0.0014545454545454085,0.0036363636363635488,0.0014545454545454195,0.0036363636363635488,0.0,0.0014545454545454195,0.002545454545454484,0.0010909090909090647,0.0036363636363635488
108,108,0.9672727272727273,0.9667750128948437,0.938853551416023,0.9954566106315311,3.2480270801662834,0.6751383316449787,1.8507865721011916,0.8337577161720708,1.0546420537912913,0.09563636363636364,0.007636363636363641,0.0021818181818181958,0.0,-0.0036363636363636598,0.002909090909090928,0.0,-0.000363636363636366,-0.002909090909090928,-0.000363636363636366,-0.0036363636363636598,-0.000363636363636366
109,109,0.9927272727272727,0.9927272727272727,0.9889344921937873,0.9983099951714147,2.794888171726062,0.5282341390085763,2.0073787725403065,1.970716202344698,0.6215385475448462,0.17999999999999994,0.01854545454545452,0.01527272727272726,0.006181818181818122,0.0003636363636363549,0.0010909090909090647,0.0,0.010181818181818136,0.003272727272727205,0.0014545454545454195,0.0036363636363635488,0.0003636363636363549
110,110,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9959468782338737,2.7593366679106945,0.792904614284738,2.119581578177342,1.688925576223943,0.8589024393924114,0.129090909090909,0.002909090909090861,0.0,0.0,0.002909090909090839,0.0032727272727272163,0.0007272727272727098,0.002909090909090861,0.0003636363636363549,0.0018181818181817633,0.0010909090909090534,0.0032727272727271937
111,111,0.9636363636363636,0.9636363636363636,0.9323593073593073,0.9937032664305391,3.5800110132443073,0.5587136028837413,2.292777918886943,0.30309290773263775,1.4526348455606484,0.08945454545454543,0.002181818181818185,0.0,-1.1102230246251566e-17,0.000363636363636366,0.002909090909090928,0.003272727272727294,0.0,0.000363636363636366,0.0,0.0,0.0
112,112,0.9709090909090909,0.9704101441493534,0.9437728937728938,0.997948717948718,3.0813207287775,0.04622237292370376,2.3129351209000744,1.5487254507795496,1.1192855400965436,0.13600000000000004,0.0112727272727273,0.003272727272727294,-0.0018181818181817633,-0.0003636363636363549,0.000363636363636366,0.0,0.000363636363636366,0.0,0.000363636363636366,0.0010909090909090979,0.0
113,113,0.96,0.9595395708835918,0.9237236978268368,0.9943083822007589,2.811142932426426,0.4469249676166063,2.136090333521038,1.0945104651482953,1.474558872184199,0.13018181818181812,0.007272727272727231,0.0003636363636363549,-0.0018181818181818299,0.0032727272727271937,-0.000363636363636366,0.0,-0.002909090909090928,0.0010909090909090534,-0.0036363636363636598,0.0036363636363635488,-0.000727272727272732
114,114,0.9563636363636364,0.9560242424242426,0.9202118347338936,0.9911589635854342,2.7480629330011666,1.1662728248124885,2.40884201896403,0.5796563870114863,1.514196049089951,0.08945454545454551,0.009454545454545504,0.006909090909090953,-0.003272727272727205,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003636363636363549,-0.0003636363636363549
115,115,0.9563636363636364,0.9557685950413224,0.9206502494769033,0.990181876710124,3.0541022589001288,0.5683839890444795,2.212751991372518,0.7910595169189849,1.4731373585849064,0.13381818181818186,0.013454545454545507,-0.0007272727272727098,0.001818181818181841,0.000363636363636366,-0.0014545454545454195,2.2204460492503132e-17,-0.0007272727272727098,-0.0018181818181817744,0.0,1.1102230246251566e-17,0.0
116,116,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9930081042428094,3.219299876597804,0.7989658085532503,2.2507191118913235,1.5016340537761583,0.45389632004623326,0.12872727272727275,0.005454545454545478,0.003272727272727294,0.002545454545454551,0.000727272727272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,117,0.9636363636363636,0.9633884297520662,0.9372961513372473,0.9953522504892368,3.3293580808671233,0.180319725113611,2.388702056713888,0.6306570872905494,1.5874555211123142,0.09854545454545453,0.014181818181818162,0.0010909090909090979,0.0010909090909090868,-0.002909090909090928,-0.000363636363636366,-0.0036363636363636598,0.0036363636363636377,-0.0018181818181818299,0.0,-0.000363636363636366,0.0036363636363636598
118,118,0.9781818181818182,0.9783713343804477,0.9690821256038648,0.9987439613526571,2.9905980306892457,0.46687038818581145,1.769064299442983,1.2166571181262873,1.665645224525864,0.07927272727272724,0.005454545454545412,-0.001454545454545464,-1.1102230246251566e-17,-0.003272727272727294,0.0,-0.0036363636363636598,-0.0025454545454545617,-0.007636363636363686,-0.003272727272727294,0.0,-0.000363636363636366
119,119,0.9709090909090909,0.9703976489268354,0.9429428317535544,0.995779028436019,2.5670918720207907,1.2426200617317262,1.9762082376023136,1.0992236272490787,0.9220121629950182,0.1505454545454546,0.022181818181818212,0.003272727272727294,3.3306690738754695e-17,-0.0014545454545454195,0.004000000000000026,0.0036363636363636598,0.000727272727272732,0.0,0.000363636363636366,0.0,0.0
120,120,0.9636363636363636,0.9631769787498375,0.9346899224806202,0.992170542635659,2.802025032984926,1.0524971423828282,1.845130875043059,1.4365137223723492,1.0520027572680255,0.15018181818181814,0.023999999999999987,0.011636363636363601,0.005818181818181789,0.000727272727272732,0.0065454545454544984,0.011636363636363601,0.011636363636363601,0.0036363636363636598,0.0036363636363636598,0.009454545454545405,0.0
121,121,0.96,0.9601455323702515,0.9384701621248707,0.9947395653673681,3.147115687921135,0.6676683646697317,1.938613262640159,0.5813512503068804,1.7804622612215002,0.07818181818181814,0.0032727272727272492,-1.1102230246251566e-17,-0.0010909090909091313,-0.0036363636363636598,-0.0036363636363636598,-0.0036363636363636598,0.0,-0.0018181818181818299,-0.000363636363636366,-0.0036363636363636598,-0.0036363636363636598
122,122,0.9818181818181818,0.9816197285860206,0.960700519524049,0.9981565275682922,2.94706639621017,0.8362484217758779,1.9244225562974286,0.9675131848880508,1.0660066809301278,0.12436363636363637,0.0061818181818181885,0.0,-0.0036363636363636598,0.0,0.003272727272727294,0.0,0.007272727272727308,-0.0036363636363636598,0.000363636363636366,-0.003272727272727294,0.0
123,123,0.96,0.960383808095952,0.9483039791258969,0.9946183953033269,2.661996060252264,0.9638213549475281,1.8554402151670226,2.0699406126132973,0.7117006317687578,0.13854545454545447,0.008727272727272695,-0.0007272727272727431,0.0021818181818181403,-0.0021818181818181958,0.0014545454545454195,0.0,-0.003272727272727294,0.0032727272727271937,-0.002909090909090928,-0.0025454545454545842,0.0010909090909090534
124,124,0.9490909090909091,0.9490909090909091,0.9235261401557286,0.9899888765294772,3.3521817017783118,0.29186915804728164,2.0819727302485425,1.6404106854056233,0.8930544392456563,0.1501818181818182,0.005090909090909102,0.003272727272727294,0.0025454545454545617,0.0036363636363636598,0.0036363636363636598,0.000727272727272732,0.003272727272727294,0.0010909090909090979,0.0,0.0018181818181818299,0.003272727272727294
125,125,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9971555555555556,3.272415774291338,0.10369276841675548,2.3955793252390665,0.7430577958212178,1.5514123245266813,0.0705454545454545,0.01236363636363631,0.0007272727272727098,0.013090909090909042,-0.0010909090909090979,-0.0007272727272727431,-0.0014545454545454861,0.0018181818181817744,0.0003636363636363549,-0.002909090909090928,0.0014545454545454195,-0.005818181818181856
126,126,0.9636363636363636,0.9639269706273498,0.9451174743024964,0.9953193832599119,3.4906415956574586,0.043812274399741336,2.199421544201411,1.1392523057046713,1.247113083145548,0.04254545454545454,0.0010909090909090758,-0.006909090909090953,-0.0036363636363636485,-0.008000000000000018,-0.005090909090909113,-0.0065454545454545765,-0.008727272727272728,-0.002909090909090928,-0.0043636363636363916,-0.00545454545454549,-0.0010909090909090979
127,127,0.9563636363636364,0.9554476895653367,0.9141718976339932,0.9939642684693385,3.3139768732863235,-0.058197598088532324,2.4377612459586713,1.429621441523732,0.5945826437459768,0.10000000000000005,0.002181818181818207,0.0,0.0003636363636363993,-0.002909090909090839,0.0,-0.0032727272727271937,-0.002909090909090839,-0.002545454545454484,-0.006545454545454477,0.0,0.0
128,128,0.96,0.9596063263198394,0.9304385825520419,0.994199904655967,3.103132197340538,0.22658859505012785,2.222622405372104,1.0201814715083635,1.4768410985710736,0.11927272727272724,0.011272727272727245,-0.000727272727272732,-0.002181818181818218,-0.002909090909090928,-0.0025454545454545617,0.0,-0.0036363636363636598,0.0,0.0,-0.0036363636363636598,0.0007272727272726986
129,129,0.9709090909090909,0.970491245962944,0.9409090909090909,0.9949586776859504,3.537807535932191,0.21386138450525038,2.506485006233402,0.7915609791174405,1.1094395415762288,0.12436363636363641,0.020000000000000018,0.0,-0.0014545454545454085,0.0,0.003272727272727294,0.0,0.0,0.0,0.0,0.0,0.0036363636363636598
130,130,0.9636363636363636,0.9629809725158561,0.931790955375861,0.9962563641808925,2.837508942512461,0.6275979141445873,1.9927601786544773,0.8309096326714881,1.7176770509340098,0.1229090909090909,0.005818181818181811,0.0,-0.0025454545454545617,-0.000727272727272732,0.0,0.0,0.000727272727272732,-0.000363636363636366,0.0,0.0,0.0
131,131,0.9709090909090909,0.9707298978485418,0.9513565891472868,0.9954263565891472,3.080673177503671,0.3753894307586586,2.220881455320518,-0.05077892651147777,2.3524148239191973,0.08763636363636368,0.0112727272727273,0.001818181818181841,0.005090909090909135,0.005818181818181856,0.005818181818181856,0.0036363636363636598,0.00909090909090915,0.001454545454545464,0.000363636363636366,0.0,0.000363636363636366
132,132,0.9781818181818182,0.977746842198897,0.9491525423728814,0.9973320778405523,2.806665752728474,0.2322809106030085,2.946141151863057,1.0912719805216555,1.0192802593118895,0.0527272727272727,0.023636363636363587,-0.0036363636363636598,0.007272727272727231,0.0,0.003272727272727294,0.0072727272727272085,-0.000727272727272732,0.000363636363636366,0.000363636363636366,-0.000727272727272732,0.0
