,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled
99,99,0.7860082304526749,0.780945255019329,0.7457557706626955,0.8432613551749814,2.0247956901486632,0.5807585854254195,0.2393245204539332,0.5984688910250515,1.5754357396127738,0.11893004115226335,0.10740740740740735,0.08600823045267485,0.0670781893004115
100,100,0.7777777777777778,0.7654761904761904,0.7274509803921568,0.8222222222222222,1.8518565027528755,0.3665623251633377,-0.198339736599379,1.8689642143470708,1.2347721320652831,0.0897119341563786,0.07613168724279837,0.08600823045267492,0.06049382716049382
101,101,0.7860082304526749,0.7794580076217036,0.7260085092971951,0.8375354554049795,1.6817791194688725,0.23244949836287465,0.09920824635946035,1.3134390423701643,1.8735225663461323,0.0930041152263374,0.0790123456790123,0.03786008230452672,0.06872427983539091
102,102,0.8148148148148148,0.8083964410495023,0.7633052147239264,0.8716257668711657,2.062436167148929,0.17642632829778238,0.34760459048900855,1.3317264020766997,1.127179193548521,0.09547325102880655,0.0658436213991769,0.0893004115226337,0.08024691358024685
103,103,0.8148148148148148,0.8129270578250171,0.771909483447945,0.8783783783783783,0.9865752698468733,0.21371088170053887,0.034934837411141687,1.3673745534870267,2.156813528460289,0.07160493827160488,0.08806584362139912,0.07736625514403288,0.06296296296296292
104,104,0.7818930041152263,0.7730694594018095,0.7294474393530997,0.8379754417490267,1.5848237714777909,0.29423498227359995,0.7690571722451848,1.6147850218572226,1.017158196833654,0.05802469135802467,0.06131687242798352,0.060493827160493806,0.03662551440329219
105,105,0.7407407407407407,0.7242375319868648,0.6898924731182796,0.7975627240143369,2.2519779180216375,0.31431536719075753,0.39342451696470543,0.8587409979169109,1.3345322449533246,0.06378600823045262,0.03497942386831271,0.04279835390946498,0.04156378600823042
106,106,0.7448559670781894,0.7404695099139543,0.7189189189189189,0.8162162162162163,1.9939874710671337,0.5937321381718107,-0.6536508095095804,0.7451690774391139,2.182305216181126,0.08106995884773668,0.058436213991769584,0.07325102880658442,0.02551440329218112
107,107,0.7777777777777778,0.7695072242238964,0.7197852760736196,0.8651840490797545,1.177380105317229,0.8296625576308083,0.17270264041065825,1.1135728712530824,1.4198304208927,0.0506172839506173,0.0580246913580247,0.05390946502057613,0.023456790123456816
108,108,0.8189300411522634,0.8166250094675452,0.7886343216531896,0.8712189278227014,2.451816227009323,0.30780577350364696,-0.013847175523593928,1.317576308389135,0.9957921115932878,0.09917695473251034,0.08312757201646095,0.04115226337448562,0.07942386831275723
109,109,0.7777777777777778,0.7717689717689717,0.7360020737668493,0.8457265590282921,1.535202522810041,0.022859711322277956,0.6694855950996235,1.6381409560952598,1.492742361615832,0.0757201646090535,0.04238683127572017,0.06584362139917696,0.03827160493827161
110,110,0.7736625514403292,0.7710246573386715,0.7364414482654144,0.8085896076352068,2.435972011317119,0.8834357076402005,0.26126245127971337,1.129980533571804,0.3759778123017534,0.08930041152263377,0.06954732510288067,0.06625514403292182,0.040740740740740765
111,111,0.7860082304526749,0.7814053504427143,0.7427662475382517,0.8619148613846387,0.7792384427208876,0.5014832203709872,-0.17559618063643917,1.329847449224623,2.159696394868032,0.07407407407407404,0.06790123456790119,0.050617283950617244,0.03744855967078187
112,112,0.7613168724279835,0.7484819185540549,0.7121891266628109,0.8518652400231348,1.5576243973032933,0.08734211203935985,0.38457754412311945,1.0680657221137861,2.1691592094750582,0.06172839506172836,0.04485596707818927,0.05514403292181065,0.04814814814814812
113,113,0.757201646090535,0.7522018751558688,0.7076303680981595,0.8256134969325154,1.6644812072780633,0.15507847223214485,0.16306760034661363,1.8957927917066648,1.5680680219732879,0.07448559670781893,0.05637860082304526,0.04156378600823045,0.043209876543209846
114,114,0.8189300411522634,0.8151377488009985,0.7883773529840945,0.8735590252444185,2.5662101724557713,0.5463347122671881,-0.19742306512650146,1.1726875785054667,0.9081959183494581,0.11028806584362143,0.0835390946502058,0.07037037037037042,0.06625514403292186
115,115,0.8148148148148148,0.8129057973294734,0.7883276551621983,0.8839431195378462,1.1483330719264002,0.5910570420743783,0.37266623344177596,1.6585134978156948,1.052076856769432,0.10658436213991762,0.08271604938271601,0.08930041152263368,0.08024691358024688
116,116,0.7901234567901234,0.7834442558650765,0.7420557228915663,0.8795180722891566,1.748553349679604,0.7687001931991391,-0.04519184662480498,0.5272955028263153,1.6509582986916955,0.08971193415637854,0.028395061728395,0.0526748971193415,0.06008230452674891
117,117,0.7901234567901234,0.7837309147383199,0.7249395648670427,0.8402095084609186,0.9947108124815192,0.6036887964342619,0.7828038900928097,0.8653970366569077,1.601160478760388,0.08847736625514399,0.06913580246913577,0.06790123456790118,0.039094650205761285
118,118,0.7818930041152263,0.7800224831486675,0.7451303680981595,0.8569785276073619,1.8388147284198173,0.15718065761961053,-0.42242979290657734,2.1031964012392534,1.5741063207926904,0.05679012345679011,0.07901234567901233,0.07325102880658435,0.0530864197530864
119,119,0.7942386831275721,0.7911605237515452,0.7634836427939876,0.8541114058355438,1.4130381472826008,0.9087036026450822,0.7658867004819031,1.1701942165824057,0.6211627682699596,0.09835390946502062,0.09794238683127576,0.0481481481481482,0.061316872427983574
120,120,0.8106995884773662,0.8036543021166525,0.7570552147239265,0.8705521472392639,1.3126451646331578,0.5126221828288787,0.3036764085701142,1.5444726300950957,1.2974031216421287,0.07942386831275715,0.09094650205761315,0.056378600823045244,0.053909465020576086
121,121,0.7942386831275721,0.7865807631702744,0.7384202453987729,0.8455521472392638,1.6958611282103664,0.2741800795850223,0.48428285644835983,0.8392794514366859,1.7515263784189998,0.0975308641975309,0.0592592592592593,0.07366255144032927,0.044444444444444474
122,122,0.7530864197530864,0.7448853615520282,0.7018194070080863,0.8194070080862533,2.123640407262816,0.1445075977637823,0.11265196137301839,1.338153213705472,1.5744981398838587,0.07366255144032922,0.06049382716049384,0.07530864197530866,0.044855967078189306
123,123,0.8148148148148148,0.8058961375438408,0.764664494149015,0.8855725077766257,1.5281051359606934,0.40824780405784555,0.7458475418426428,1.117836247262131,1.0774355466200052,0.07777777777777774,0.05802469135802464,0.08600823045267483,0.05802469135802464
124,124,0.7654320987654321,0.7588453435279291,0.7152704135737009,0.8242690501439176,1.5244061777239186,0.5370181070156043,0.4404706151942444,0.8372048197313608,1.5372676989431848,0.07942386831275715,0.07860082304526744,0.05267489711934152,0.0407407407407407
125,125,0.7818930041152263,0.7704597049168262,0.7213102409638554,0.8436746987951808,1.5779903362623684,0.31956000379479965,0.336022983513184,0.9144238925440838,1.9443952597169205,0.07119341563786005,0.05925925925925927,0.06748971193415636,0.04238683127572016
126,126,0.7654320987654321,0.7561783139082298,0.7200860936815994,0.8361301619728586,1.3056032035611134,0.7286046248208873,0.28108617341197195,1.234785676998261,1.0289452001458919,0.0584362139917695,0.05720164609053494,0.057613168724279774,0.034567901234567856
127,127,0.7489711934156379,0.7428877534084003,0.7078912466843501,0.8410698496905393,1.3911321250421822,0.6630140123600203,0.7017473655411852,1.7803982500953108,0.6233183022885542,0.046502057613168765,0.06790123456790129,0.03168724279835393,0.03539094650205764
128,128,0.7695473251028807,0.7648608427663344,0.7429587482219062,0.862375533428165,1.6762168833703615,0.814828993043866,-0.2988748312403632,1.6836290619521928,0.9621183151121269,0.09753086419753092,0.07572016460905354,0.09300411522633749,0.06255144032921815
129,129,0.7942386831275721,0.7920257600458603,0.755711639394875,0.8637696820006175,1.0296513107601937,0.8973743878943531,-0.02210486203325964,1.6287956502800127,1.0048600532425287,0.10534979423868318,0.08271604938271611,0.061316872427983574,0.07119341563786012
130,130,0.7983539094650206,0.79691555393026,0.7729595615464375,0.8280995408087691,2.3190961633318006,0.48573663640532194,-0.23350010056607728,0.5200293990300419,1.6918110332014429,0.12222222222222226,0.12757201646090538,0.0843621399176955,0.06502057613168727
131,131,0.8189300411522634,0.8138869410623092,0.7792256142963514,0.85457930007446,1.017571498812397,0.5801914842852807,0.08458201394745185,1.3181601781976193,1.7404593542033346,0.07695473251028812,0.07654320987654326,0.0975308641975309,0.062962962962963
132,132,0.8189300411522634,0.815778103596042,0.782570822602636,0.8644902287532192,1.6931725799470831,0.3281794300986778,0.38971588505843496,0.977429089647396,1.5791166438377955,0.09958847736625519,0.09835390946502061,0.06913580246913585,0.059259259259259324
133,133,0.8271604938271605,0.8242487770789658,0.8009803921568628,0.892883079157589,1.4137007063900378,0.5532209551638663,0.3037312163695036,1.5618672231870299,1.1494377491962455,0.0786008230452675,0.08888888888888889,0.09711934156378602,0.0831275720164609
134,134,0.7695473251028807,0.7604595876473175,0.7213748894783378,0.8171971706454465,1.4901705548871413,0.6533761573586112,0.10966787994238723,1.0269889958200829,1.7119268438090192,0.058436213991769605,0.06666666666666672,0.05514403292181075,0.04526748971193419
135,135,0.8065843621399177,0.8055593720081736,0.7730769230769231,0.8695415695415696,1.472274284629172,0.7358703134437903,0.13546705620319818,1.3109811028391927,1.2006264305566443,0.07942386831275719,0.08724279835390945,0.06954732510288064,0.07078189300411522
136,136,0.8189300411522634,0.8150352965284506,0.779578851689138,0.8804726556582336,1.9099347529888056,0.6784006830675475,0.7673764017311703,1.5840011304417927,0.12678267077233818,0.08806584362139923,0.08806584362139921,0.07489711934156384,0.06831275720164615
137,137,0.7983539094650206,0.7894488533558978,0.7531737924996351,0.8586020720852182,1.5166349951273568,0.2832962268895381,0.10882258900549281,1.3503221326445012,1.6441403698854538,0.06790123456790126,0.055144032921810734,0.07901234567901236,0.043209876543209916
138,138,0.7818930041152263,0.7794263852707616,0.7474021084337349,0.8280120481927711,1.8427470567148359,0.6199455482206052,0.692579921683699,1.5771960508917586,0.4345342097445365,0.09094650205761315,0.0802469135802469,0.06790123456790123,0.05925925925925925
139,139,0.8148148148148148,0.8111198643480659,0.7621273166800967,0.8385979049153909,2.465682333169801,0.4149798014442355,-0.140671465763263,1.0762992166281815,1.275070751722807,0.09218106995884769,0.06995884773662545,0.10041152263374482,0.08230452674897112
140,140,0.7613168724279835,0.7508292804589101,0.7165991902834008,0.8396471949103528,1.7674905246870036,0.7046660043718883,-0.17958613482278715,1.9341514483385547,0.512185481251383,0.062139917695473224,0.056378600823045244,0.07489711934156376,0.05720164609053495
141,141,0.7860082304526749,0.7831151016336201,0.7487501893652477,0.8282835933949402,1.2722988808923874,0.5539669435623638,0.7035195879749239,1.3316651212571802,1.1477689593868545,0.08765432098765429,0.05720164609053494,0.06954732510288061,0.05020576131687239
142,142,0.7736625514403292,0.7617975683819306,0.7043840691571472,0.7985489348564372,1.5308560643123477,0.6324786966136203,0.18000056932611816,1.4486214354269704,1.2667339920946583,0.09300411522633749,0.08847736625514405,0.05390946502057614,0.04526748971193419
143,143,0.7407407407407407,0.7323619395864499,0.7118055555555556,0.8014870931537599,2.2338177896765403,0.47139210991452196,-0.36059672242227586,1.4837857136826977,0.9188338210219857,0.07654320987654316,0.06255144032921806,0.04650205761316868,0.04238683127572011
144,144,0.8024691358024691,0.7962933118452861,0.7530864197530864,0.8499466544734033,1.1331337053566175,0.8004139866666493,0.3023475208594153,1.693999945752913,0.83994738876126,0.0794238683127572,0.07777777777777777,0.05761316872427985,0.05144032921810702
145,145,0.7942386831275721,0.7928265956588397,0.7761290322580645,0.8744802867383513,1.961184293234034,0.6976359799094447,0.22786159812424,1.1841048036080168,0.7717594211210748,0.07530864197530869,0.07119341563786014,0.08888888888888893,0.05473251028806588
146,146,0.8189300411522634,0.8137370483205129,0.777403414195867,0.900868523510033,1.2750176803299125,0.7879477856021379,-0.03370901809916715,1.7300937342573812,0.8957232267626526,0.07160493827160497,0.062139917695473314,0.09218106995884777,0.0312757201646091
147,147,0.7530864197530864,0.7421516754850087,0.7009283819628647,0.7988505747126436,1.103333540478406,0.8388388137705441,0.47525039402182956,1.9707141159362305,0.6056348382158265,0.061728395061728406,0.06460905349794238,0.05802469135802468,0.04156378600823043
148,148,0.7654320987654321,0.7567305867959463,0.7181697612732095,0.8356174476864131,1.0174977985831457,0.7729668251948195,-0.030951853516127167,1.3290510636407793,1.5933520093200118,0.07736625514403286,0.061728395061728336,0.06255144032921806,0.04485596707818925
149,149,0.7818930041152263,0.7735628130299366,0.7339283069174938,0.8315064434898534,1.50431529112133,0.5706702096743431,0.8336387635591298,1.5911854337423816,0.5393641582835367,0.07901234567901236,0.06255144032921808,0.07654320987654319,0.046913580246913555
150,150,0.8106995884773662,0.8084801517427536,0.7690671289000945,0.87897888433659,1.3895501697925217,0.7329867362150914,0.054815234551232,0.9574831412978103,1.3596812996324403,0.08395061728395059,0.08353909465020573,0.05761316872427983,0.0650205761316872
151,151,0.7777777777777778,0.7735344239945466,0.7412605539920012,0.8481706413864613,1.2406041301506119,0.6056581452905444,0.22984427184713624,1.8861954070042446,0.878677829084949,0.0757201646090535,0.04650205761316874,0.06584362139917696,0.05267489711934157
152,152,0.7654320987654321,0.759032895371072,0.717507530120482,0.809262048192771,1.8436085203963282,-0.03689314835179961,-0.04590234770245666,1.6781838022735533,1.4775485001620752,0.07695473251028802,0.06213991769547321,0.07366255144032917,0.04650205761316869
153,153,0.8148148148148148,0.8096147448904703,0.7704893198000303,0.8702469322829876,1.767216840293024,0.361927290496845,0.07135546883148755,1.0360929774928782,1.6360218330782101,0.0650205761316872,0.08724279835390943,0.06707818930041148,0.07530864197530858
154,154,0.8189300411522634,0.8134281553084971,0.7735949098621421,0.8838054840175731,1.5866443823545104,0.36568247889716754,-0.2410770784892311,2.028765129479242,1.16565187117143,0.09465020576131691,0.07983539094650212,0.0724279835390947,0.06460905349794244
155,155,0.8395061728395061,0.836954601660484,0.8055555555555556,0.8813443072702332,1.4730565341693498,0.24033488891730287,0.20699809180054293,0.8943464941188757,1.9360473238094167,0.1012345679012345,0.10864197530864192,0.10082304526748967,0.08641975308641968
156,156,0.7901234567901234,0.786505518099721,0.7560731743445416,0.8623907569249,1.1889872552211966,0.7184646271713135,0.9383894691044188,1.5559173040517973,0.653863710789761,0.08765432098765426,0.05349794238683123,0.05884773662551437,0.05637860082304521
157,157,0.7654320987654321,0.7621777033716226,0.7146233848093287,0.8243775606681374,0.6280079113075477,0.5369134170253833,0.35730505763665626,2.106560548968766,1.4304776954508103,0.07942386831275713,0.06460905349794235,0.06707818930041148,0.039506172839506117
158,158,0.8106995884773662,0.8092615955863819,0.7726520642924677,0.8594390167034353,1.3744626098620172,0.7393359422299141,0.28427886399306107,0.9721535303451924,1.445685329357057,0.0987654320987654,0.1082304526748971,0.09465020576131684,0.0699588477366255
159,159,0.7983539094650206,0.7910906412590243,0.755975073313783,0.8370967741935484,0.9631682529519984,0.2593783724583916,0.3854637693548655,1.672073115554297,1.7706866394668899,0.07613168724279837,0.10370370370370371,0.07942386831275725,0.055967078189300426
160,160,0.8106995884773662,0.8083511596904617,0.7651527266911882,0.8335998720614105,1.1826488243852724,0.6882761331923829,-0.3553345610691198,1.6139807265218273,1.532447661931404,0.0868312757201646,0.091358024691358,0.0744855967078189,0.07448559670781889
161,161,0.7613168724279835,0.747718461393675,0.7073544433094995,0.8370056909382753,0.9639348708602559,0.23090207185053688,0.47898325082155063,1.4928658203750884,1.8270875877067898,0.07160493827160488,0.08353909465020573,0.0502057613168724,0.04897119341563785
162,162,0.7736625514403292,0.7714022784571343,0.7449160035366932,0.8278809313292071,1.2532006146001562,0.8037888121916582,0.44878388601473157,2.1336342316708956,0.302691883979097,0.09629629629629632,0.08024691358024694,0.0666666666666667,0.057201646090535005
163,163,0.7777777777777778,0.7722640754085236,0.7224612736660929,0.8272570802691285,1.1683651208137018,0.6571449894946441,0.2051733913640067,1.6784816609439324,1.0963113515717318,0.0720164609053498,0.08271604938271607,0.058024691358024696,0.06790123456790124
164,164,0.7777777777777778,0.7729978639212802,0.7335630965005302,0.8235873352522345,1.4996120391251868,0.9385528469951959,-0.2572227259087504,1.8270419886934977,0.9473432392641092,0.08353909465020576,0.07777777777777779,0.08230452674897121,0.07160493827160495
165,165,0.7860082304526749,0.781665551093262,0.7545751633986928,0.8474219317356573,1.1485901290151332,0.5505798785702802,0.4880885766417569,1.6904861495599526,1.1005521983112314,0.07489711934156376,0.07407407407407404,0.07201646090534976,0.06131687242798349
166,166,0.7366255144032922,0.7298216735253773,0.6845553703984245,0.8188910771095289,1.451844413293427,0.29605366551152806,-0.6193369391048711,1.616775633517605,2.353740933790859,0.0679012345679012,0.04279835390946498,0.029629629629629606,0.04938271604938268
167,167,0.7695473251028807,0.7647823971294511,0.7140324613930035,0.829262527576426,2.284416161386672,0.7403996163103735,0.036558294301843486,1.649666673426637,0.33432871601372,0.06831275720164616,0.06378600823045275,0.04115226337448565,0.04279835390946507
168,168,0.8271604938271605,0.8254030629509558,0.8067163100057837,0.8752168883747831,1.1613876353850194,0.5493451220694573,0.01487412230377384,1.8146499716750537,1.3842868615847856,0.10411522633744856,0.10576131687242799,0.09588477366255144,0.07901234567901236
169,169,0.7901234567901234,0.7880020708448087,0.7711593172119489,0.8644381223328591,1.822139026745814,0.5016176736872451,-0.2014296495990031,1.2702689960141214,1.243561321333369,0.10452674897119336,0.06378600823045262,0.06502057613168721,0.04773662551440323
170,170,0.8353909465020576,0.8311999798025702,0.8021994134897361,0.9035190615835778,1.2336908065799683,0.40771782238778453,-0.28361193316386407,1.2690072596429194,1.8731570978503156,0.09465020576131686,0.0802469135802469,0.06954732510288063,0.06707818930041148
171,171,0.7530864197530864,0.7491573884723169,0.7150037230081907,0.8278481012658229,0.9997789910641688,0.6556306247407122,-0.023061327155562934,1.7347417697330665,1.6203926974870635,0.07242798353909466,0.0740740740740741,0.042798353909465035,0.049794238683127566
172,172,0.7983539094650206,0.7933039562013668,0.7510352760736196,0.8551380368098159,1.3318552463195494,0.2842380331570151,0.6627697728584703,1.29138718634845,1.2652732139729008,0.08724279835390948,0.07613168724279838,0.051440329218107025,0.06419753086419755
173,173,0.8106995884773662,0.8070982291963511,0.7839763892887993,0.8533688453786352,1.4287211023997304,0.7086860779486471,0.6382697785178013,1.5106833606895025,0.30612121577837886,0.09382716049382712,0.0753086419753086,0.09012345679012342,0.04526748971193414
174,174,0.831275720164609,0.8255073687172454,0.7746428571428572,0.8723809523809524,1.4671136661059634,0.5838457915682116,0.0429831798311089,1.494487128687391,1.5974334056985895,0.10329218106995883,0.09547325102880658,0.04773662551440329,0.06666666666666667
175,175,0.7530864197530864,0.7424173144337752,0.714366998577525,0.7986486486486486,1.8678831297410825,0.4723551350847426,-0.010287950184085907,1.517900388753751,1.1580990092155794,0.0580246913580247,0.05843621399176955,0.05020576131687243,0.062139917695473244
176,176,0.8148148148148148,0.8119097101599432,0.7933143669985776,0.8649359886201992,0.880358268727575,0.603541306937782,0.6191982701942316,1.392288237560704,1.1866971396920303,0.12880658436213985,0.09753086419753082,0.08148148148148143,0.07736625514403286
177,177,0.7818930041152263,0.7757196467500483,0.741158267020336,0.840111995284409,0.9741847574148904,0.6472015399345115,0.1690947529053201,1.5931054339728983,1.4114854930728975,0.08477366255144031,0.07818930041152262,0.0868312757201646,0.051440329218107
178,178,0.8024691358024691,0.7959343774389085,0.7486878666255017,0.827184316146959,1.4848387412589654,0.10244936950831396,-0.05936485315243249,2.255075267042662,1.3783843349630638,0.09218106995884774,0.09423868312757204,0.0786008230452675,0.08353909465020579
179,179,0.8106995884773662,0.8068579875055778,0.7810457516339869,0.8846768336964416,1.5084242095803104,0.7499318963905041,0.4096366482553708,0.49794290633654686,1.7038115338371151,0.09382716049382712,0.08024691358024685,0.10493827160493825,0.06790123456790119
180,180,0.8189300411522634,0.8132565535510649,0.7783661679751148,0.8568360242926975,0.8800450321578172,0.5617265867546186,0.6381466998235763,1.2178985303123864,1.760688321280997,0.1020576131687243,0.10041152263374489,0.07530864197530868,0.0695473251028807
181,181,0.8024691358024691,0.7896879240162822,0.7345679012345678,0.8397347965249199,1.4559253641987004,0.008798306914595959,0.28411121487779406,1.723935472333828,1.5803251625259387,0.07325102880658438,0.08765432098765431,0.07901234567901234,0.06625514403292182
182,182,0.8271604938271605,0.8209238105039278,0.7895424836601308,0.8701525054466231,1.6982013670943652,0.37034910168756685,0.13018396482722702,1.118026083221997,1.7050593734156738,0.09670781893004116,0.09176954732510291,0.09711934156378602,0.05596707818930041
183,183,0.7901234567901234,0.7819935166873943,0.7345679012345678,0.8100899253162628,0.9187465937077859,0.12817990271217755,0.377613277109727,1.742482246762906,1.92717598672053,0.07448559670781887,0.09012345679012343,0.08847736625514399,0.0629629629629629
184,184,0.8065843621399177,0.7980427777087182,0.7620385232744784,0.8661170290383773,1.5663615585045092,0.5649463819915108,0.15538561380178867,1.3103899781494932,1.322126798696596,0.10288065843621397,0.06337448559670782,0.0588477366255144,0.0633744855967078
185,185,0.7736625514403292,0.7691344601495831,0.728395061728395,0.8683127572016461,2.0522577268424325,0.254913573225546,0.010104764849341162,1.2435875448972844,1.718732764602194,0.07201646090534983,0.05720164609053502,0.03950617283950619,0.04773662551440333
186,186,0.8271604938271605,0.8222336357929578,0.768640350877193,0.8432423651721898,1.081392680834739,0.4614109086906456,0.5032745139684168,1.8472765621189478,1.1058248747813213,0.11563786008230452,0.07366255144032921,0.08930041152263375,0.08312757201646091
187,187,0.7777777777777778,0.7757236544549977,0.718015992003998,0.7970181575878728,1.7994278848368637,0.7681790368974778,0.3621580771598289,1.1420934979617137,0.9118509061400837,0.08888888888888889,0.06378600823045268,0.07448559670781894,0.06337448559670783
188,188,0.7613168724279835,0.7552399707137266,0.7220307917888563,0.8151026392961876,2.1988266566810837,0.4836543529977082,-0.5676476269908503,1.5188795644939894,1.607640262991345,0.08683127572016458,0.06543209876543207,0.05390946502057611,0.031687242798353873
189,189,0.757201646090535,0.7620590531115171,0.7274153592072667,0.8445912469033856,1.469004816510235,-0.06968417399706643,0.6156146679366145,1.5061088585114681,1.5815402230529503,0.041152263374485576,0.0802469135802469,0.034156378600823024,0.05720164609053498
190,190,0.8024691358024691,0.7980322340909344,0.7731068240714081,0.8815145407428735,0.9808679133738669,0.5785819483028178,0.06268612195583839,1.409340715557146,1.5327517649283262,0.08806584362139917,0.06213991769547326,0.08106995884773664,0.05185185185185186
191,191,0.7901234567901234,0.7872116293325044,0.7433422628427355,0.8421052631578947,2.361155309466776,0.4548052367821912,-0.18202278757245083,0.8896422671717533,1.666484084286149,0.09218106995884769,0.06707818930041146,0.06666666666666662,0.06502057613168717
192,192,0.8065843621399177,0.801753932681038,0.7688120278477263,0.8618723152125611,1.8478706732290417,0.520782593772448,0.32172705505916793,0.6615225176265054,1.601511635234347,0.10781893004115228,0.08683127572016458,0.06666666666666665,0.07160493827160494
193,193,0.7654320987654321,0.7569829908523343,0.7203445747800586,0.8299120234604105,1.262057995181265,-0.035461641382094865,-0.34499007402515686,1.4543175499376013,2.5730592226914024,0.09794238683127567,0.0724279835390946,0.06954732510288061,0.04855967078189296
194,194,0.7983539094650206,0.7926936683271966,0.7700892857142857,0.8562925170068029,1.4196239806757156,0.6026347442766163,-0.09432350912464696,1.8102405665131658,0.9747626162502545,0.08765432098765434,0.07325102880658439,0.08641975308641979,0.05473251028806588
195,195,0.7860082304526749,0.7801540639932618,0.735467791411043,0.8315184049079755,2.2231712842688665,0.0977484145311628,0.3031357288777582,1.4182777736350056,1.1975586203066508,0.07983539094650204,0.048971193415637826,0.08189300411522632,0.04773662551440326
196,196,0.823045267489712,0.8180763117842272,0.7796924708377518,0.8891077109528859,1.3707145408416035,0.7230416961951511,0.5743738368024883,1.4831641382772232,0.6060288151713867,0.09259259259259263,0.07613168724279837,0.07078189300411528,0.04320987654320989
197,197,0.7942386831275721,0.7876769423372503,0.7615307725260603,0.8395687562473225,1.237443362953088,0.3966427865478886,-0.025693488148020777,2.138986861121624,1.0302178559415607,0.09218106995884778,0.06954732510288071,0.08600823045267494,0.058847736625514444
198,198,0.8024691358024691,0.7937333044545519,0.748531626506024,0.8609939759036145,2.097647339042796,0.5107638862085138,-0.014536320190447857,1.2420750627340362,0.9595565507694598,0.06872427983539095,0.06378600823045269,0.06707818930041153,0.04032921810699588
199,199,0.757201646090535,0.7461620846792121,0.706524926686217,0.8213343108504398,1.6877364522022362,0.8590854643929084,0.05618041994433717,1.0140957412436735,1.144431537383058,0.09341563786008229,0.06460905349794238,0.055555555555555546,0.03580246913580245
200,200,0.7942386831275721,0.7874890258513462,0.7546694878155553,0.8298555377207063,2.195407443172369,0.4500724466755644,-0.16495581444897997,1.0662832569695462,1.1618613923004146,0.09382716049382722,0.08888888888888893,0.06378600823045273,0.06460905349794242
201,201,0.7942386831275721,0.7858931192264526,0.7519607843137255,0.8549019607843137,0.9148430897405133,0.36191655534836537,0.3966378189742838,1.5352360820813538,1.425757067647222,0.09629629629629634,0.027983539094650255,0.09465020576131691,0.05308641975308648
202,202,0.8106995884773662,0.8045919207718416,0.7674609084139985,0.8545793000744603,1.540353808297768,0.020257427687699947,0.6006641099635607,1.6349549767319485,1.3291815866345835,0.0753086419753086,0.09753086419753083,0.09094650205761313,0.06543209876543207
203,203,0.7777777777777778,0.7690930253379891,0.7239834337349398,0.8586596385542169,0.7350353144012434,0.7281594150236531,0.44094505435684056,1.2512785623525893,1.5681630059953011,0.07983539094650205,0.0559670781893004,0.06296296296296297,0.03868312757201646
204,204,0.7736625514403292,0.7695172892805815,0.7343890386343217,0.8381251871817909,1.1425559973196289,0.6132225854003654,0.4529843742897075,1.4355252842434212,1.0796415096962453,0.07119341563786011,0.05596707818930045,0.056790123456790166,0.028395061728395076
205,205,0.8024691358024691,0.8001051094016808,0.7735150348096578,0.8655754703006961,1.7213394431426583,0.3529877234535729,-0.040906188036428884,1.0979985420100262,1.9004173236300623,0.11069958847736625,0.07448559670781893,0.07777777777777777,0.06337448559670782
206,206,0.8189300411522634,0.8121979529386937,0.778892455858748,0.8691813804173354,1.2414995964105036,0.4716782374825782,-0.26375895013278666,1.5691165543559362,1.6956835083792414,0.10000000000000005,0.08765432098765437,0.07901234567901237,0.08065843621399184
207,207,0.7489711934156379,0.7402093613514363,0.7205594405594407,0.8221678321678322,1.6789387890481067,0.4448149132581885,0.2955681154095842,1.2092118517346442,1.4354918919835877,0.07242798353909467,0.05679012345679013,0.07078189300411525,0.05267489711934158
208,208,0.7736625514403292,0.7647646540142287,0.7226731198808638,0.8789277736411021,1.172569028484048,0.29040433462094883,0.40684994751607384,1.351009680170412,1.7262365971028641,0.03909465020576134,0.0312757201646091,0.039506172839506214,0.025102880658436244
209,209,0.8106995884773662,0.8046109787500301,0.7602377300613496,0.8705521472392639,1.3873887732516295,0.663735340025078,0.00784160212516467,1.4303440691317464,1.2581709062259552,0.07283950617283949,0.06625514403292178,0.0584362139917695,0.05596707818930039
210,210,0.8106995884773662,0.8049476169134289,0.7643917588244206,0.8525223450992274,0.8061460860072789,0.4789462035221582,0.20064855582526486,1.9473342618205576,1.3322725344924058,0.10082304526748968,0.10164609053497939,0.055555555555555525,0.06831275720164606
211,211,0.8024691358024691,0.8001532018185255,0.7594941695556257,0.8413961550583045,1.8538595290874664,0.28199993739467677,0.11149033739101495,1.9359146072424107,1.0331283563064022,0.0962962962962963,0.06748971193415637,0.09547325102880658,0.07530864197530864
212,212,0.7818930041152263,0.7759719846328608,0.7544838299675187,0.8462787741844372,1.5037594535830174,1.1905762942460856,-0.12977737128943911,1.3861285210197225,0.6132777693375375,0.0699588477366255,0.06543209876543209,0.07489711934156379,0.059259259259259255
213,213,0.8065843621399177,0.8008253260427173,0.7709150326797385,0.8523602033405956,1.5822551073908713,0.22776233379818314,0.14678972831076953,2.2659234460100404,0.8584917365597138,0.09382716049382714,0.07242798353909465,0.09999999999999999,0.06831275720164606
