,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_CO2_vd_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd1_scaled
26,26,0.918744971842317,0.9179706738194285,0.8982280048098281,0.9687331552354268,2.707440708434797,-0.3686987461132671,-0.7894730215587008,2.761327931711148,2.297880097091676,0.08817377312952536,0.06009654062751406,0.05551086082059531,0.026387771520514868,0.024215607401448114,0.03684633950120671,0.008286403861625113,0.009251810136765903,0.01246983105390187,-0.002413515687851975,-0.002091713596138378,-0.002011263073209979
27,27,0.9332260659694288,0.9332879079335483,0.9253208679999765,0.9796778713948158,2.917867198981896,-0.35892920464232986,-1.0943657807496763,2.7706879691539554,2.2461744418792895,0.11086082059533389,0.0760257441673371,0.057039420756234895,0.041271118262268716,0.0094931617055511,0.06403861625100563,0.011584875301689479,0.010297666934835092,0.030249396621078083,-0.0031375703942075673,-0.004424778761061954,-0.0033789219629927645
28,28,0.919549477071601,0.9191965555425518,0.90535911762994,0.9665851813049299,3.2784943347982933,-0.42276209491850414,-1.0343668136446313,2.893485084718785,1.8063476036702575,0.08865647626709575,0.07176186645213194,0.05406275140788412,0.025744167337087696,0.01343523732904266,0.03966210780370068,0.010780370072405487,0.008125502815768315,0.013113435237329062,0.0008849557522123908,0.0008849557522123908,0.0002413515687851975
29,29,0.917940466613033,0.9175819417348716,0.9002306022788931,0.9694007355157653,3.5049538198264996,-0.025220656539562628,-0.7960708614297309,3.074043533155522,0.7654660495200794,0.10128720836685434,0.06299275945293643,0.04183427192276745,0.02735317779565565,0.016814159292035426,0.03451327433628313,0.005309734513274345,0.020193081255028177,0.00482703137570395,-0.002172164119066777,-0.0018503620273531806,-0.001045856798069189
30,30,0.917135961383749,0.916833962269656,0.9020418579402636,0.9715833323499216,3.3811907332674793,-0.366540105938223,-0.7964642180157663,1.8803160118483053,2.59312911178882,0.09412711182622688,0.06870474658085277,0.06202735317779564,0.03201930812550276,0.014159292035398252,0.05124698310539015,0.01246983105390187,0.004344328238133554,0.023974255832662893,0.0,-0.0033789219629927645,-0.00386162510056316
31,31,0.916331456154465,0.9162183027917887,0.9024390970100815,0.9686001988912113,2.1248022411760576,-0.07763620541851927,-0.8322953593878856,2.764187201096814,2.4789268839659453,0.10064360418342715,0.065728077232502,0.05349959774738533,0.034915526950925126,0.0095736122284795,0.04022526146419947,0.014561544650040248,0.010780370072405487,0.023974255832662873,-0.001045856798069189,-0.0013676588897827858,-0.001045856798069189
32,32,0.9235720032180209,0.9233885007015671,0.9096320346320346,0.9700428130180195,2.813955876067074,-0.3922447853300894,-0.8549155868341748,2.5323598935416336,2.508801558161362,0.09058728881737735,0.051971037811745745,0.04947707160096537,0.033386967015285575,0.010941271118262286,0.0658889782783588,0.006838294448913929,0.007803700724054718,0.018744971842317004,-0.002011263073209979,-0.0012067578439259874,-0.0013676588897827858
33,33,0.9251810136765889,0.9244903556287405,0.9047683997218159,0.9749454423367467,2.4368403919588655,-0.5639402976791378,-0.6576144805572082,3.096993110808138,2.2022558902,0.09670152855993568,0.06653258246178599,0.046500402252614606,0.02099758648431218,0.011021721641190686,0.040386162510056264,0.008527755430410311,0.012711182622687067,0.02027353177795659,0.0015285599356395841,0.0001609010458567983,-0.0004022526146419958
34,34,0.9090909090909091,0.9085930229977043,0.8890492646129209,0.962321571554999,2.765889172810033,-0.4848951408420509,-0.8874067077967853,2.3845930250037575,2.9204439955340593,0.08712791633145614,0.07264682220434433,0.060740144810941255,0.03177795655671756,0.01230893000804507,0.04754625905068379,0.013032984714400642,0.006275140788415135,0.021319388576025687,-0.0031375703942075673,-0.0016090104585679832,-0.003539823008849563
35,35,0.917940466613033,0.9179885962777191,0.9086762360446572,0.9682586631868928,2.2891734243297512,-0.16574534645614683,-1.2365776914793225,2.8677501315629748,2.765268880291661,0.10160901045856793,0.06267095736122283,0.06331456154465002,0.0468222043443282,0.026790024135156864,0.06419951729686242,0.020675784392598585,0.013676588897827857,0.025663716814159264,0.0016894609814963823,0.0015285599356395841,0.0007240547063555924
36,36,0.916331456154465,0.9161504360483007,0.9060400395620887,0.9668866455214125,2.102883521309719,-0.02787842260767201,-0.7863452789670607,2.880485833778291,2.347683901105659,0.10836685438455344,0.06870474658085277,0.06138374899436845,0.0372485921158487,0.010941271118262286,0.0569589702333065,0.014561544650040248,0.014078841512469853,0.02775543041029762,0.004183427192276756,0.0017699115044247816,0.0011263073209975883
37,37,0.9219629927594529,0.9215558874814032,0.9078415205693456,0.9737690215819014,2.8448964893943516,-0.16865889391459654,-0.7289915748108454,2.9131257846768626,1.6532251290134126,0.09951729686242962,0.05913113435237327,0.05124698310539015,0.029766693483507613,0.009332260659694303,0.03008849557522123,0.008205953338696715,0.0192276749798874,0.01061946902654869,0.002172164119066777,0.0002413515687851975,-0.0015285599356395841
38,38,0.9292035398230089,0.9287751669087148,0.9136848463419665,0.9742832729308465,2.379329759824056,-0.12576752900628524,-0.8294044033633748,2.3435674169438747,2.7752936335129066,0.1082864038616251,0.07353177795655672,0.07200321802091714,0.04505229283990342,0.013757039420756257,0.06234915526950924,0.016009654062751434,0.008769106999195508,0.03475462590506839,0.0012067578439259874,0.0016090104585679832,0.00096540627514079
39,39,0.917940466613033,0.9172746955494957,0.9035614313176621,0.9711926522995289,2.297104949569813,-0.08254565818382918,-0.6205617472288686,2.4917549308642015,2.4731580864872806,0.10321802091713592,0.06967015285599357,0.05494770716009652,0.04384553499597743,0.02268704746580854,0.06991150442477875,0.015848753016894635,0.011021721641190686,0.024698310539018487,0.002493966210780374,-0.0005631536604987942,0.0005631536604987942
40,40,0.9066773934030571,0.9066243166677296,0.8957471594994966,0.962948367611103,2.527201563355777,-0.25760152114932794,-0.6435011278826649,2.4079287334109503,2.688152576948586,0.09324215607401443,0.0753821399839099,0.05430410297666932,0.03547868061142392,0.011906677393403042,0.06524537409493161,0.007320997586484324,0.010217216411906682,0.02590506838294442,-0.0023330651649235757,-0.002091713596138378,-0.002493966210780374
41,41,0.912308930008045,0.9118996877914209,0.8938258708259789,0.9648817886003146,2.5113638166430894,-0.037208779288448166,-0.6852421595015799,2.955627323326208,1.751604583965142,0.09292035398230084,0.05036202735317776,0.04336283185840704,0.03539823008849552,0.0059533386967015375,0.04336283185840704,0.00482703137570395,0.010136765888978294,0.010780370072405477,0.002574416733708773,0.0012872083668543865,0.0003218020917135966
42,42,0.919549477071601,0.9190038066183717,0.9054885839044693,0.9643889365229884,1.7088916870870094,-0.28368744352922975,-0.37780696954520043,3.105271695696114,2.4964725808865875,0.09589702333065166,0.06814159292035397,0.045374094931617016,0.03531777956556712,0.012952534191472265,0.04183427192276745,0.013515687851971058,0.017538213998391016,0.019147224456959,0.004183427192276756,0.0026548672566371724,0.0033789219629927645
43,43,0.9227674979887369,0.9226299359609241,0.9119467106405138,0.9709917259735,3.30147438614702,-0.21782239383422924,-0.4838659755794646,2.315049352311109,1.7104434456085191,0.10780370072405465,0.06532582461786,0.042558326629123046,0.036041834271922715,0.015044247787610644,0.05728077232502009,0.009010458567980707,0.007803700724054718,0.015526950925181037,-0.00193081255028158,-8.045052292839915e-05,-0.002091713596138378
44,44,0.913917940466613,0.9133537215123659,0.8953181180066461,0.9675514302130659,3.0502773268599395,-0.09184219276687869,-1.2260449067849473,2.6616711123658945,2.107959415841582,0.09452936444086882,0.06218825422365244,0.04416733708769103,0.02670957361222841,0.011263073209975882,0.04553499597747381,0.003539823008849563,0.014963797264682232,0.015124698310539041,-0.0028157683024939706,-0.0033789219629927645,-0.0014481094127111848
45,45,0.9235720032180209,0.923687871326172,0.9152073975294779,0.9636118519558301,2.54645045199668,0.11068412557752867,-0.6525197988306862,2.551599042140626,2.000727977666263,0.10812550281576824,0.06886564762670958,0.07248592115848754,0.04770716009654059,0.017055510860820623,0.06001609010458566,0.02212389380530977,0.01729686242960582,0.01544650040225264,0.0053901850362027435,0.0033789219629927645,0.0002413515687851975
46,46,0.918744971842317,0.9185662169258161,0.9060613770353734,0.9668871654501217,3.0590933023869833,-0.42786001753995795,-0.8882824660550915,2.326891652429701,2.545954588962972,0.10506838294448909,0.0749798873692679,0.047144006436041795,0.044328238133547825,0.0096540627514079,0.05880933226065967,0.012630732099758669,0.011021721641190686,0.018664521319388606,-8.045052292839915e-05,0.0012067578439259874,-0.0015285599356395841
47,47,0.917940466613033,0.9175460687315086,0.9060299097065463,0.9682787810383747,2.3113413714913693,-0.06133398881387524,-0.8986640798595655,3.2874391762017403,1.81331626888939,0.09082864038616252,0.06934835076427996,0.04247787610619465,0.04376508447304903,0.01617055510860823,0.04191472244569585,0.0074014481094127225,0.014481094127111849,0.014963797264682244,0.00193081255028158,-0.0001609010458567983,-0.000482703137570395
48,48,0.918744971842317,0.9182123913341024,0.9008402390697839,0.9676935926217711,2.6665684435629284,0.24670052482742186,-0.8922803593662831,2.787070821352896,1.5877417463632209,0.11110217216411902,0.07152051488334674,0.057843925985518886,0.02687047465808525,0.02268704746580854,0.04979887369267897,0.009814963797264698,0.01633145615446503,0.01335478680611426,0.0003218020917135966,-0.0017699115044247816,-0.0005631536604987942
49,49,0.9219629927594529,0.9218453963905097,0.9110038845436967,0.9643568438227625,3.029268391646004,0.033100442399134546,-1.0375957052562252,2.53004900731012,1.98703585030716,0.10160901045856793,0.06532582461786,0.06757843925985518,0.043443282381335435,0.03161705551086078,0.05341914722445693,0.012148028962188273,0.022284794851166568,0.028559935639581657,0.0030571198712791682,0.0012872083668543865,-0.002574416733708773
50,50,0.9227674979887369,0.9225093756542434,0.9085147981850556,0.968966108813838,2.5819798175891453,-0.2841823171363,-0.6652958096484539,2.785023544392763,2.1441348562082485,0.10498793242156072,0.0655671761866452,0.05510860820595331,0.03523732904263873,0.009895414320193096,0.04931617055510858,0.014239742558326652,0.01625100563153663,0.02107803700724058,0.000482703137570395,0.0030571198712791682,-8.045052292839915e-05
51,51,0.914722445695897,0.914668685437623,0.9026858048608666,0.9718621580368674,2.1994716878498894,-0.0890913917126216,-0.7149651250578459,3.1049532061217526,1.8932654647069092,0.09646017699115042,0.06532582461786,0.045213193885760214,0.0370876910699919,0.009734513274336299,0.05864843121480288,0.01343523732904266,0.011665325824617878,0.023008849557522092,0.0016894609814963823,8.045052292839915e-05,-0.0028157683024939706
52,52,0.919549477071601,0.9193798196928938,0.9099937733499377,0.9675280199252801,2.776231610580963,0.0796787656649672,-0.8840801392456017,2.692242329173736,1.8297803801406105,0.10603378921962989,0.061786001609010446,0.040868865647626665,0.04577634754625901,0.010378117457763491,0.05728077232502009,0.013274336283185861,0.018342719227675008,0.01818181818181821,0.002011263073209979,0.0007240547063555924,0.002493966210780374
53,53,0.9267900241351569,0.9263156504428115,0.9103332151719249,0.9729114971050455,2.8551697682867703,-0.000216572975100221,-0.792829798871591,2.1921417363031575,2.279863095915639,0.10418342719227676,0.07135961383748994,0.06395816572807722,0.04963797264682217,0.03797264682220432,0.07827835880933227,0.01842316975060341,0.010699919549477088,0.028881737731295275,0.0012872083668543865,0.004907481898632349,0.0012872083668543865
54,54,0.915526950925181,0.9151019462512705,0.9014759712908212,0.9703627723090891,1.6937163798928327,-0.05051836211007844,-0.7545458665817123,3.088675623915482,2.4492152037980155,0.10691874497184226,0.07353177795655672,0.051971037811745745,0.03563958165728072,0.038616251005631486,0.08286403861625102,0.013274336283185861,0.010860820595333887,0.021560740144810943,0.000482703137570395,-8.045052292839915e-05,-0.0008849557522123908
55,55,0.919549477071601,0.9194400470825054,0.9060081332808605,0.9717302899121082,2.5309835647559575,-0.35665963836173603,-0.8421557412790529,2.853604839665655,2.3912721832793817,0.10217216411906674,0.07329042638777153,0.060740144810941255,0.038616251005631486,0.01745776347546262,0.05800482703137568,0.013917940466613054,0.005068382944489147,0.01520514883346744,0.0027353177795655715,8.045052292839915e-05,-0.0007240547063555924
56,56,0.9203539823008849,0.9204890125527176,0.9094987289863066,0.9717529197342861,3.150810553075345,-0.4461934727421792,-0.7222159003854253,2.519881501637696,2.0631046000938564,0.10080450522928394,0.05752212389380529,0.05510860820595331,0.027111826226870472,0.012791633145615466,0.05044247787610616,0.008769106999195508,0.008045052292839916,0.013917940466613054,0.0028962188254223697,0.0031375703942075673,0.0016894609814963823
57,57,0.9243765084473049,0.9242788850696357,0.912656530834733,0.964533427620142,2.1245452306098054,-0.4391482013180103,-0.5696753286231796,3.0985403991683453,2.4454247699303915,0.10458567980691873,0.08286403861625102,0.061786001609010446,0.03563958165728075,0.031536604987932405,0.05301689460981494,0.015124698310539041,0.02115848753016898,0.02091713596138378,0.0027353177795655715,0.0003218020917135966,0.0013676588897827858
58,58,0.9211584875301689,0.9205008081366535,0.9038677048675829,0.9707468891714714,2.8507268404745667,-0.03324780518421988,-0.7504479244181382,2.8710996181899344,1.5277815466035554,0.08946098149637975,0.06460176991150442,0.05092518101367656,0.034835076427996735,0.017377312952534217,0.04448913917940463,0.010699919549477088,0.02107803700724058,0.011826226870474677,-0.0008045052292839916,-0.002091713596138378,-0.0013676588897827858
59,59,0.917940466613033,0.9176863807155812,0.90475234270415,0.9698940690297422,2.5766010106814607,-0.21258464422213835,-0.7182981649643702,2.691046945262428,2.2395409556598964,0.08841512469831056,0.07176186645213194,0.04818986323411099,0.0370876910699919,0.020675784392598585,0.05832662912308928,0.014481094127111849,0.012791633145615466,0.019469026548672597,0.0022526146419951766,0.004022526146419958,0.00193081255028158
60,60,0.9243765084473049,0.9243350830671958,0.9159904220909101,0.9712948464448584,2.1424789905408677,-0.16921086151377637,-0.7930443042888318,2.958076709526513,2.432507280556806,0.08777152051488338,0.08004827031375705,0.06146419951729685,0.036202735317779525,0.024698310539018532,0.05510860820595331,0.016009654062751434,0.018905872888173803,0.028238133547868072,-0.0002413515687851975,0.0031375703942075673,0.0037811745776347603
61,61,0.9243765084473049,0.9243307870015925,0.9143908969210174,0.971445201094232,2.786350944867494,-0.47119814114247105,-1.0504195677452977,3.0970836929555547,2.1791100354985415,0.09879324215607403,0.09010458567980695,0.04835076427996778,0.02912308930008045,0.03789219629927591,0.04955752212389377,0.010378117457763491,0.015124698310539041,0.01826226870474661,0.0015285599356395841,0.0008045052292839916,-0.000482703137570395
62,62,0.9074818986323411,0.9075092798858424,0.8965457174212204,0.9680207407923541,2.481371252877923,-0.47538522979884756,-0.6337216976093899,2.6819065282694163,2.538061776319374,0.09911504424778754,0.07860016090104585,0.057924376508447284,0.018584070796460118,0.011906677393403054,0.054786806114239715,0.009654062751407877,0.005309734513274345,0.01737731295253415,-0.002413515687851975,-0.0005631536604987942,0.0022526146419951766
63,63,0.9340305711987128,0.933554835663617,0.9201695022271204,0.9785639665702346,2.46136105188588,-0.4437312346238073,-0.7558030247862753,2.891361473136709,2.3388637571892774,0.09790828640386166,0.06653258246178599,0.05325824617860013,0.03467417538214003,0.01826226870474661,0.06419951729686242,0.014963797264682244,0.020756234915526982,0.028399034593724903,0.0028962188254223697,0.001045856798069189,0.002574416733708773
64,64,0.9259855189058729,0.9252040764508414,0.905865236913624,0.9791651896490605,2.384015878947943,-0.47553101384455165,-0.6146477847506875,2.4780378922277433,2.8001836360421044,0.10152855993563956,0.07361222847948512,0.046580852775543004,0.037811745776347515,0.026226870474658114,0.053338696701528535,0.009332260659694303,0.0032180209171359664,0.029203539823008884,-0.0003218020917135966,-0.0026548672566371724,-0.0008045052292839916
65,65,0.910699919549477,0.9105115228924279,0.8979106858054227,0.9655328403653762,3.0390364518468993,-0.03143261448834148,-0.855766913078427,2.363759785324337,2.1256476255758368,0.1035398230088495,0.07007240547063556,0.058970233306516476,0.031053901850361963,0.013917940466613044,0.038938053097345084,0.014400643604183427,0.013757039420756234,0.015607401448109393,0.000482703137570395,-0.001045856798069189,-0.0008045052292839916
66,66,0.9259855189058729,0.925784167725937,0.912333858642324,0.9688531414468794,2.647894989042906,-0.07237272420230488,-0.8660784275404192,2.8347300767663177,2.0237302464006146,0.09983909895414321,0.07345132743362832,0.06202735317779564,0.03290426387771521,0.02381335478680615,0.05752212389380529,0.015687851971037836,0.021721641190667773,0.02477876106194694,-0.0032984714400643655,-0.001045856798069189,0.0007240547063555924
67,67,0.9203539823008849,0.9201889804863078,0.9090740965491733,0.9683842779617525,2.8584218709079767,-0.8641025339333929,-0.8420292607036489,2.7838664871421974,2.7174660324121827,0.11552695092518098,0.06403861625100563,0.065728077232502,0.03636363636363632,0.016733708769107025,0.06653258246178599,0.015124698310539041,0.01520514883346744,0.019227674979887387,-0.002091713596138378,0.0006436041834271932,-0.0016090104585679832
68,68,0.919549477071601,0.9189226863007424,0.9022015932122398,0.9718769485381957,2.932914159037397,0.12365643371245809,-0.7980860600845193,3.1338464978991927,0.9808645741034333,0.0846339501206758,0.05953338696701527,0.03684633950120671,0.02349155269509252,0.013274336283185861,0.041753821399839054,0.004505229283990353,0.014802896218825445,0.00667739340305713,-0.002493966210780374,-0.0016894609814963823,-0.0029766693483507687
69,69,0.912308930008045,0.9119611925922231,0.8980814236392706,0.9683886739115323,1.7690771369323277,-0.23095890969840527,-0.7157339754758174,2.8294066788803756,2.885412712551558,0.10780370072405465,0.06693483507642799,0.07168141592920355,0.029364440868865593,0.013515687851971058,0.0562349155269509,0.012791633145615443,0.010780370072405487,0.027111826226870427,-8.045052292839915e-05,-0.004183427192276756,0.0001609010458567983
70,70,0.9058728881737731,0.9055570532731642,0.8913237639553429,0.9571262867913585,2.3329376032031117,0.005793425280151546,-0.7909001919315929,2.432051392718579,2.694771185182084,0.09227674979887364,0.06299275945293643,0.06806114239742558,0.031053901850361963,0.005551086082059542,0.05977473853580047,0.014159292035398197,0.007160096540627525,0.034674175382139925,0.0007240547063555924,0.0002413515687851975,-0.0041029766693483575
71,71,0.9090909090909091,0.9084870577929668,0.8937002822684116,0.9622843782966954,2.9833481572069775,-0.15605249231570906,-0.8791759252711007,2.940933257368751,1.606138461760553,0.09115044247787606,0.06798069187449718,0.037570394207562294,0.02461786001609003,0.00941271118262269,0.0367658889782783,0.0014481094127111848,0.013113435237329042,0.0027353177795655715,-0.0037007240547063613,-0.004022526146419958,-0.004183427192276756
72,72,0.9082864038616251,0.9084054941080882,0.896255931198102,0.9655011862396204,2.527008051686788,-0.07486489955591732,-0.4674253566475519,2.36442738413261,2.3088649958746084,0.11359613837489939,0.06251005631536603,0.04593724859211581,0.051971037811745745,0.011021721641190686,0.06275140788415123,0.009654062751407889,0.0074014481094127225,0.02679002413515681,-0.0006436041834271932,-0.0012067578439259874,0.000482703137570395
73,73,0.914722445695897,0.9142926401624807,0.8962783521246833,0.9679886651537528,2.8395404380795863,0.018564633112118145,-0.5406723964820006,2.9710821187720473,1.239358521748187,0.09179404666130328,0.05301689460981494,0.0372485921158487,0.03169750603378916,0.009332260659694303,0.03306516492357194,0.00772325020112632,0.01520514883346744,0.007562349155269521,-0.003539823008849563,-0.002091713596138378,-0.002574416733708773
74,74,0.9211584875301689,0.9204004048888782,0.9042737704730665,0.9723863623375584,2.7500989392070267,-0.4555663099640722,-0.8620228350046653,2.780089165035436,2.3903115293195585,0.09565567176186647,0.07312952534191472,0.031214802896218807,0.03016894609814962,0.01536604987932424,0.05213193885760255,0.008930008045052307,0.006999195494770727,0.009975864843121495,-0.0008045052292839916,0.0017699115044247816,8.045052292839915e-05
75,75,0.913113435237329,0.9124868567276908,0.8969813335170134,0.9701950452312071,2.6937292862807634,-0.5794094717677102,-0.8480966548243739,2.9777201306787475,2.32925985789689,0.08262268704746581,0.06653258246178599,0.05510860820595331,0.03129525341914716,0.023652453740949275,0.045454545454545414,0.010378117457763491,0.005711987127916341,0.013757039420756245,0.0,0.0004022526146419958,0.001045856798069189
76,76,0.914722445695897,0.9141816533707229,0.8982812645335317,0.9671018974979072,2.0758566955442896,-0.11201301359614992,-0.9993641885068711,2.9572895485596264,2.587783822333042,0.08712791633145615,0.07506033789219631,0.05140788415124695,0.04030571198712787,0.014159292035398252,0.06001609010458566,0.012872083668543855,0.006436041834271933,0.020112630732099734,0.0,0.000482703137570395,0.0017699115044247816
77,77,0.917940466613033,0.9183199928078155,0.9097999952037219,0.9694357178829228,2.3314589009093343,-0.40321867672829576,-0.8057071735542151,2.703101394926632,2.7668787546336544,0.10941271118262264,0.06830249396621077,0.07731295253419149,0.054223652453740924,0.012228479485116673,0.07771520514883348,0.014481094127111849,0.007964601769911516,0.03290426387771515,0.0016090104585679832,-0.0002413515687851975,-0.0027353177795655715
78,78,0.912308930008045,0.9117652092886502,0.8987670398809322,0.9616863421619366,2.6031676352287305,-0.015096859735317433,-0.7522628315951791,2.6901379783761157,2.1008920618112485,0.09123089300080446,0.06653258246178599,0.0655671761866452,0.03853580048270309,0.014159292035398252,0.05969428801287206,0.01617055510860821,0.011745776347546278,0.018584070796460173,0.002493966210780374,-0.0008849557522123908,-0.0011263073209975883
79,79,0.918744971842317,0.9189174323738176,0.9102699616431938,0.97096887535502,2.6252571258318045,-0.4756062483099912,-0.8141487990527324,2.902031456069052,2.3251942101156606,0.10176991150442474,0.06934835076427996,0.056476267095736096,0.027755430410297655,0.011102172164119083,0.04312148028962184,0.008447304907481912,0.0193081255028158,0.021480289621882566,-0.007160096540627525,-0.0022526146419951766,0.0002413515687851975
80,80,0.918744971842317,0.9183030888240163,0.9032702237521515,0.9710114064004202,2.4596832802468462,-0.25687844976092034,-1.1305645332757817,2.813016934464029,2.6729251925021695,0.11013676588897822,0.0756234915526951,0.06500402252614641,0.04424778761061943,0.024859211584875297,0.0658889782783588,0.01238938053097347,0.01432019308125505,0.03419147224456953,0.0037007240547063613,0.0012872083668543865,0.0026548672566371724
81,81,0.917135961383749,0.9166906159677066,0.9017446597986147,0.9657208544322216,2.563203382184744,-0.396263500491429,-0.856039394246317,2.66716689726135,2.510918883062859,0.09380530973451327,0.06355591311343523,0.04022526146419947,0.03901850362027348,0.017055510860820623,0.065728077232502,0.014561544650040248,0.010378117457763491,0.023813354786806108,-0.00193081255028158,0.0016894609814963823,0.0002413515687851975
82,82,0.9211584875301689,0.9210289230434447,0.9115587488951615,0.9668519944116556,2.765250037470694,-0.028635880182465205,-1.017417386186512,2.4303229309337575,2.3806430587876757,0.10313757039420754,0.07168141592920355,0.05945293644408687,0.03483507642799675,0.012872083668543866,0.06403861625100563,0.010780370072405487,0.008527755430410311,0.033869670152855955,-0.000482703137570395,0.0016894609814963823,-0.0016090104585679832
83,83,0.913917940466613,0.9134607546209408,0.8984197629789631,0.9610210136975166,2.5317638522311823,-0.22166698211761338,-0.5594430449455322,2.4714455113945455,2.4973762607569037,0.09211584875301687,0.06299275945293643,0.05124698310539015,0.040627514078841465,0.014722445695897035,0.07393403057119871,0.010136765888978294,0.01238938053097347,0.025100563153660438,0.0027353177795655715,0.0008849557522123908,0.0016090104585679832
84,84,0.9259855189058729,0.9262642152405776,0.915500816043918,0.9729809095180395,2.94874684815345,-0.09014999011157723,-0.6387438458198903,2.6312655847543036,1.7071948101558325,0.10128720836685438,0.06524537409493161,0.053660498793242126,0.036926790024135125,0.007240547063555924,0.036926790024135125,0.008447304907481912,0.012952534191472265,0.006999195494770727,0.0012067578439259874,0.0,-0.0005631536604987942
85,85,0.9010458567980691,0.9009622206568104,0.8894648023143683,0.9565108830417413,2.324058912482537,-0.2348030743730415,-0.6404841550214007,3.2452928840267425,1.9327113159060085,0.09887369267900234,0.04746580852775539,0.05189058728881735,0.02574416733708762,0.008125502815768283,0.05551086082059531,0.009654062751407833,0.01263073209975859,0.006355591311343489,0.001045856798069189,-0.0028962188254223697,-0.0011263073209975883
86,86,0.915526950925181,0.9152908449190786,0.9022088774671772,0.9679376234681212,2.481069235726681,-0.2574644813521538,-0.7244184464799087,2.6923110310809406,2.395461011056538,0.08133547868061144,0.07152051488334674,0.05164923572003215,0.03145615446500396,0.011423974255832681,0.06886564762670958,0.00764279967819792,0.007884151246983117,0.022847948511665318,-0.0004022526146419958,0.000482703137570395,-0.0016090104585679832
87,87,0.916331456154465,0.915690995797647,0.8970995906907315,0.9693018048702472,2.480551909653147,-0.6368749262769378,-1.004419917069099,2.802804874869975,2.877803211396718,0.09219629927594529,0.07900241351568786,0.048270313757039385,0.041190667739340256,0.01914722445695899,0.047144006436041795,0.012067578439259874,0.010699919549477088,0.025824617860016087,0.0001609010458567983,0.0008045052292839916,-0.002011263073209979
88,88,0.919549477071601,0.9194996563073947,0.9085090889949468,0.9690044216732174,2.690215212965679,-0.1327202108822574,-0.7459857037223505,2.212315860020651,2.6338560023792263,0.10981496379726463,0.055671761866452105,0.07691069991954949,0.038374899436846285,0.009332260659694303,0.07417538213998391,0.010378117457763491,0.014722445695897046,0.03386967015285595,0.0023330651649235757,0.00096540627514079,0.0008045052292839916
89,89,0.918744971842317,0.9185192114190853,0.9059571619812583,0.9691985332634887,2.642290311213543,-0.11603769164858625,-0.6976978996171401,2.7697475402559415,1.946789069649759,0.1049074818986323,0.054143201930812526,0.05341914722445693,0.03161705551086078,0.010297666934835092,0.05301689460981494,0.008688656476267109,0.016009654062751434,0.026790024135156874,0.0017699115044247816,0.0006436041834271932,0.0004022526146419958
90,90,0.917940466613033,0.9174748824894907,0.9024916286857037,0.9640847363035996,2.9201078750664706,-0.33475074331791177,-0.6226976109741206,2.9567199927199357,1.701292314522771,0.0910699919549477,0.06226870474658084,0.05245374094931614,0.02614641995172966,0.008930008045052307,0.03934030571198708,0.012630732099758669,0.01246983105390187,0.021399839098954154,0.0018503620273531806,-0.001045856798069189,-0.0016090104585679832
91,91,0.9275945293644409,0.9269980661190727,0.9079520106107193,0.9733043950081389,2.8991323313355557,-0.18783978520759473,-0.8141038180033824,2.195383922475943,2.474670471397629,0.07457763475462591,0.07079646017699115,0.05446500402252612,0.027433628318584112,0.015044247787610644,0.038133547868061134,0.020756234915526982,0.013837489943684656,0.01818181818181821,0.002413515687851975,0.002413515687851975,0.00096540627514079
92,92,0.9267900241351569,0.926814847878423,0.9158027060800105,0.975273986116841,2.358349406508663,0.03407962986252685,-0.35545621819339324,2.578610699606624,1.9023859594028847,0.09541432019308128,0.06283185840707964,0.048511665325824585,0.0386967015285599,0.009895414320193096,0.04754625905068379,0.00667739340305713,0.009332260659694303,0.02662912308930012,-0.0014481094127111848,0.0013676588897827858,-0.0004022526146419958
93,93,0.913917940466613,0.9139866751140882,0.906003193339606,0.968902004390842,1.9521173263626235,-0.06596534467131916,-0.6904762979235196,2.7310114022214536,2.5632835833934973,0.10675784392598546,0.06090104585679805,0.06934835076427996,0.05325824617860013,0.016894609814963803,0.053097345132743334,0.022606596942880107,0.020273531777956544,0.021078037007240535,-0.000482703137570395,0.00193081255028158,-0.0017699115044247816
94,94,0.9251810136765889,0.9252049479344234,0.9150597717697873,0.9750292073307449,2.4548599450174806,0.08152644727280313,-0.8610442969827506,2.5517281497401436,2.2748824862537185,0.10490748189863233,0.07039420756234915,0.060981496379726455,0.04183427192276745,0.025583266291230932,0.053982300884955724,0.017860016090104614,0.022445695897023367,0.028077232502011294,0.0,0.002172164119066777,-0.0002413515687851975
