,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_top_CO2_fd1_scaled
73,73,0.9380530973451328,0.9382001302860172,0.9305950794279745,0.9751900147689204,3.462939079961582,-0.8107879949678649,-1.269055815588972,3.189300684543805,2.1067353841754577,0.17119871279163318,0.12622687047465805,0.12156074014481091,0.117940466613033,0.08559935639581659,0.07320997586484312,0.05116653258246177,0.07160096540627514
74,74,0.9243765084473049,0.923548552661555,0.9067368246602585,0.9667601979586938,2.537368090508358,-0.015205736131016234,-0.86322384984343,3.0179357285407633,1.9388324527907155,0.1329042638777152,0.10619469026548671,0.0996781979082864,0.09163314561544653,0.04577634754625901,0.05921158487530167,0.03797264682220432,0.04810941271118259
75,75,0.9300080450522928,0.9293422094337966,0.9137564862010378,0.9767099462735913,2.30055933700621,-0.6146300887670023,-0.5601957090636428,3.459837029071412,2.055759959420693,0.1507642799678198,0.101206757843926,0.07401448109412712,0.10378117457763476,0.060981496379726455,0.08632341110217219,0.040949316170555104,0.05687851971037809
76,76,0.9308125502815768,0.9306863017043171,0.920527741605432,0.974389010324621,3.1584056564650926,-0.4292928714415435,-0.9803703209260467,2.9083409635026793,1.9795446729007675,0.13958165728077232,0.11480289621882538,0.09219629927594533,0.09147224456958973,0.08020917135961385,0.0668543845534996,0.03934030571198712,0.06926790024135157
77,77,0.919549477071601,0.9196589070606966,0.908223218782225,0.9690969807429435,1.7728758529046063,0.19946298310670824,-0.4224385473452576,3.003732026462758,1.9633192610288162,0.1317779565567176,0.1132743362831858,0.11375703942075618,0.08938053097345135,0.0757039420756235,0.0663716814159292,0.04609814963797261,0.06299275945293643
78,78,0.9283990345937249,0.9280771352749607,0.9177871551150649,0.967969533989559,2.3793900293687846,-0.2053556741899342,-0.8358568324464484,3.196506840272621,2.0312843401760703,0.15711987127916333,0.0949316170555109,0.10884955752212386,0.09541432019308128,0.09372485921158491,0.07787610619469028,0.05864843121480288,0.06524537409493161
79,79,0.9300080450522928,0.9299424455439254,0.9199118671858988,0.9715222674435627,3.4496880389511513,-0.24668539663109076,-1.1070401482525618,2.6663719578135283,1.825553020836209,0.17296862429605792,0.12703137570394205,0.11319388576025742,0.12325020112630729,0.08656476267095739,0.08753016894609818,0.04392598551890584,0.07039420756234915
80,80,0.919549477071601,0.9191923500644105,0.9050891216196505,0.9713993990489803,2.353653218944706,-0.1464591332390814,-1.119420939712881,3.5127281656910494,1.8890004698183738,0.16283185840707964,0.10635559131134346,0.0839903459372486,0.11399839098954138,0.06146419951729685,0.07739340305711988,0.04835076427996778,0.07377312952534192
81,81,0.919549477071601,0.9188704537365041,0.9017533903730865,0.9740003492229788,3.2603383512440707,0.23058592323365562,-0.915872570363156,3.028228196182797,0.8634526921338809,0.1584070796460177,0.10611423974255829,0.08053097345132745,0.09171359613837492,0.06379726468222043,0.05575221238938051,0.026950925181013663,0.050522928399034564
82,82,0.9283990345937249,0.9280109688556846,0.9160394035297807,0.9732443760157387,2.408883714446301,-0.11087568208472678,-0.5883547013899358,3.5026576860444743,1.3015112460755192,0.14054706355591312,0.11013676588897825,0.07280772325020113,0.08688656476267098,0.054786806114239715,0.05888978278358807,0.03129525341914724,0.04794851166532579
83,83,0.9275945293644409,0.9268379691604313,0.9093040337705622,0.9728981947613822,2.069084732646551,-0.6996045975050614,-0.7005164461797885,3.6582401299490104,2.2772645032001897,0.16613032984714401,0.0762670957361223,0.08986323411102175,0.11263073209975863,0.05301689460981494,0.06814159292035397,0.035639581657280775,0.05205148833467414
84,84,0.9259855189058729,0.9260988750338929,0.9131778728455204,0.9657787037266006,2.4968089120875385,-0.27477026051835324,-0.8060091085152967,3.409760743369416,1.7949937283298798,0.15575221238938056,0.11150442477876102,0.0929203539823009,0.11496379726468217,0.08254223652453743,0.06267095736122283,0.054143201930812526,0.05953338696701527
85,85,0.9275945293644409,0.9272099835634579,0.9147093263534922,0.9682061349129815,2.4192911627774105,-0.40323119609257396,-0.7520378509420926,3.4051650033221956,1.9323103213379023,0.14818986323411104,0.09501206757843929,0.10064360418342719,0.09863234111021722,0.060981496379726455,0.08149637972646824,0.053660498793242126,0.05840707964601768
86,86,0.913113435237329,0.9129529774372648,0.9003994685407598,0.9672907816296918,1.6956163784796154,0.1624948279361353,-0.6326277815841942,3.4038918989881615,1.8530879550154098,0.1587288817377313,0.09292035398230084,0.08487530168946097,0.0969428801287208,0.0753821399839099,0.04022526146419947,0.04239742558326624,0.05888978278358807
87,87,0.9316170555108608,0.9313634651562445,0.9181781294981075,0.9686857677658586,3.084632968146276,-0.6972836125036976,-0.5096982979204132,3.1312639259659965,1.7088701665642685,0.1583266291230893,0.09372485921158491,0.09340305711987132,0.10635559131134353,0.04859211584875298,0.05808527755430408,0.03732904263877716,0.05036202735317776
88,88,0.9259855189058729,0.9256033337677643,0.9114700308815273,0.9663666245554932,2.5446793184159686,-0.33669310217046927,-0.6371700861455437,3.247700669254159,1.801137576988457,0.17111826226870477,0.08061142397425584,0.09734513274336284,0.10345937248592114,0.07192276749798873,0.05921158487530167,0.053901850362027326,0.059050683829444874
89,89,0.9227674979887369,0.9226735455591484,0.9119812583668006,0.9705343111576741,2.20910338138016,-0.17737389671759982,-0.819087923750598,3.8568496531366416,1.5201276300178417,0.16331456154465007,0.10217216411906675,0.07916331456154466,0.1122284794851166,0.06862429605792437,0.06854384553499597,0.045132743362831816,0.05462590506838292
90,90,0.909895414320193,0.9092631503442465,0.8922643823830341,0.9572190958980561,3.471168656096212,-0.45622381147461366,-0.8532916473295502,2.849308903741194,1.7919078676803546,0.1635559131134352,0.09356395816572802,0.07860016090104585,0.10072405470635552,0.04818986323411099,0.07304907481898633,0.023411102172164057,0.05575221238938051
91,91,0.9348350764279968,0.9348120774768218,0.9237731355881111,0.9776783022849219,2.344063395797739,0.019441007770704156,-0.8943156980227231,3.418038699186878,1.5336548662686613,0.1419951729686243,0.08753016894609818,0.10386162510056321,0.10016090104585684,0.07079646017699115,0.06283185840707964,0.045293644408688626,0.06057924376508446
92,92,0.9332260659694288,0.9326684690177158,0.9150732722283008,0.975115543517904,2.3187137213846527,-0.688982184446474,-0.36779572205462663,3.140791793012445,2.2872659883635067,0.1312148028962188,0.11134352373290428,0.10193081255028162,0.08600160901045859,0.05977473853580047,0.07135961383748994,0.04923572003218017,0.05406275140788412
93,93,0.9243765084473049,0.9244961168992936,0.9183274883813759,0.9738003592507056,2.893755520144338,-0.4183526551131369,-0.7431521677600114,3.093094000601481,1.7814056279171595,0.1605792437650845,0.11037811745776342,0.08302493966210782,0.08213998390989544,0.0666130329847144,0.06436041834271922,0.04207562349155265,0.05245374094931614
94,94,0.9203539823008849,0.920766997170912,0.9146924674589032,0.9633639764453202,2.5038749646931673,-0.6461265904328315,-1.00586855812832,3.5688960180389167,2.2080206052107334,0.12654867256637164,0.09541432019308126,0.10297666934835073,0.08793242156074017,0.09050683829444894,0.07771520514883348,0.053982300884955724,0.06419951729686242
95,95,0.9308125502815768,0.9306108886615128,0.9203020279016252,0.9742528405005033,2.9677431213668912,-0.04771255974043016,-0.8627960549836691,2.959839921315498,1.481016351602048,0.16604987932421564,0.11464199517296861,0.11166532582461786,0.11238938053097344,0.09219629927594533,0.06918744971842317,0.05140788415124695,0.07063555913113435
96,96,0.9243765084473049,0.9243765084473049,0.9130282675622725,0.9688086178251782,2.9754057495894246,-0.4490615527791378,-0.6356892828900845,3.1876918299395274,1.5260474845517045,0.14722445695897024,0.11818181818181814,0.0749798873692679,0.10273531777956557,0.07892196299275947,0.07087691069991955,0.04473049074818982,0.05856798069187448
97,97,0.9380530973451328,0.9382547662296158,0.9334773287535196,0.9803955930975663,2.3863376580963007,-1.0940454337871512,-0.9256855324638017,3.530762974147237,2.715912458035037,0.17473853580048276,0.08769106999195497,0.09163314561544653,0.12083668543845535,0.09251810136765892,0.05341914722445693,0.043845534995977486,0.05462590506838293
98,98,0.9275945293644409,0.9275010601730554,0.9163189840596364,0.9744806859365331,2.535321004495867,-0.4845721807752699,-0.7640171517288321,3.118481334146118,2.1842524501016025,0.14714400643604184,0.09903459372485925,0.10555108608205954,0.0853580048270314,0.07063555913113435,0.07843925985518907,0.03572003218020917,0.05526950925181011
99,99,0.9251810136765889,0.9247235804794942,0.9099142332040024,0.9737010997987107,2.0863560573449407,-0.7659620572027441,-0.6318527573317911,3.086734656202769,2.8015120630219146,0.17168141592920352,0.10466613032984713,0.1071600965406275,0.10345937248592114,0.07851971037811747,0.05913113435237327,0.05100563153660496,0.050844730490748155
100,100,0.9283990345937249,0.9278464306974756,0.9131119183532261,0.9637432970074382,2.063188527939702,-0.3430761050969265,-0.4104253033761387,3.365297608861562,1.876701128165663,0.16355591311343526,0.10193081255028161,0.09042638777152054,0.10353982300884956,0.0743362831858407,0.0761061946902655,0.051971037811745745,0.06226870474658084
101,101,0.9034593724859211,0.902518836297587,0.8810022539798676,0.9600479118233634,2.5729414204315,-0.5916131585346408,-0.5762766843482915,2.9045755295585223,2.3690289956620085,0.13386967015285597,0.07634754625905067,0.10193081255028151,0.0806114239742558,0.05744167337087689,0.052775543041029736,0.040386162510056264,0.0473049074818986
102,102,0.9292035398230089,0.929115855278006,0.9189039991588097,0.9695973969833981,2.200812035420339,-0.3021374244348339,-0.7906638228420395,3.322938063081742,2.1017322589720915,0.15430410297666936,0.11214802896218826,0.09975864843121483,0.10925181013676588,0.08374899436846342,0.07304907481898633,0.04368463395012064,0.06460176991150442
103,103,0.9292035398230089,0.9293078110014729,0.917854849068722,0.9691928923142795,2.0410338330832896,-0.4233159754054615,-0.31849228844208444,3.6169027340766458,1.7396688813610675,0.16661303298471444,0.08761061946902657,0.08069187449718425,0.10402252614641998,0.07457763475462591,0.06669348350764279,0.049074818986323376,0.04465004022526142
104,104,0.9292035398230089,0.9288467201348896,0.913068993672178,0.9706932987524465,2.3628853992520162,0.1592379038564523,-0.6763083597371284,2.9631541189106083,1.6329729938017608,0.15502815768302497,0.09967819790828641,0.10539018503620276,0.10418342719227677,0.07666934835076429,0.08559935639581659,0.04352373290426385,0.03813354786806113
105,105,0.9211584875301689,0.9206314877639116,0.9041930686667529,0.9678238482066233,2.5210350571453026,-0.46251150734239893,-0.8286666618828221,3.6800752054092776,1.7495837638876972,0.15623491552695093,0.07996781979082865,0.09758648431214803,0.10394207562349153,0.05140788415124695,0.05929203539823007,0.04931617055510858,0.05148833467417535
106,106,0.9316170555108608,0.9312385695859174,0.9173967147834743,0.9745878839340614,2.796079560955651,-0.48113484330556233,-0.8866709639395458,3.3679836979980218,1.8655138383009708,0.15784392598551894,0.11279163314561544,0.07658889782783589,0.09098954143201934,0.08133547868061144,0.0560740144810941,0.04481094127111823,0.05953338696701527
107,107,0.9227674979887369,0.9224856406999709,0.9100754222953402,0.9721858562921426,2.1005714192302336,0.1326527793636298,-0.5686458555933828,3.5792886022472055,1.2207259295589465,0.1221238938053097,0.0930008045052293,0.09002413515687854,0.08728881737731296,0.07506033789219631,0.05092518101367656,0.04778761061946899,0.04593724859211581
108,108,0.9243765084473049,0.9238458583246356,0.9085230443679657,0.9699708166682169,3.22051292040469,-0.3222846707751156,-1.395895806529174,3.0166773732016465,2.069177833076729,0.16548672566371683,0.11375703942075618,0.10160901045856799,0.10353982300884952,0.07948511665325826,0.0664521319388576,0.04867256637168138,0.055349959774738514
109,109,0.9243765084473049,0.9236313748450397,0.9059775333216926,0.9715965310517432,2.288844276483849,-0.34058431757915947,-0.4570994858724645,3.3512314032006425,1.7887524400023094,0.14456958970233308,0.08181818181818183,0.08672566371681419,0.09187449718423173,0.05526950925181011,0.05349959774738533,0.04762670957361219,0.049074818986323376
110,110,0.917135961383749,0.9172168971282524,0.9060646500593119,0.9578291814946619,2.962360690164908,-0.033724536773498334,-0.8360688513680594,2.7550935918605233,1.8727610189022068,0.1512469831053902,0.10820595333869665,0.11069991954947703,0.09428801287208369,0.08037007240547064,0.09275945293644407,0.05044247787610616,0.04794851166532579
111,111,0.9308125502815768,0.9308551409322112,0.9223699235791878,0.9716657394665185,2.3376383994830823,-0.33463717978934254,-0.7115294272197782,3.1695326714777554,2.176410734409036,0.1622687047465809,0.11576830249396619,0.09275945293644412,0.11367658889782781,0.09090909090909094,0.08970233306516495,0.04465004022526144,0.06106194690265485
112,112,0.9348350764279968,0.9344848533338275,0.9216401839241022,0.9734881555206332,2.4395284721522983,-0.5738275992592741,-0.6401744833997163,3.225269260327638,2.117197727312207,0.1703942075623492,0.10522928399034596,0.0851166532582462,0.1086886564762671,0.05832662912308928,0.06275140788415123,0.04006436041834275,0.05840707964601768
113,113,0.9219629927594529,0.9217851436639259,0.9089528271310292,0.9654615633931466,2.961567615423356,-0.3679090369020994,-0.8662375527027217,3.216528863277065,1.6269957306683414,0.16492357200321803,0.10603378921962987,0.10378117457763474,0.10458567980691873,0.0650844730490748,0.06846339501206758,0.038213998390989504,0.05341914722445693
114,114,0.9267900241351569,0.9265324091664213,0.9137952742072439,0.9724270195883231,2.3398686439058496,-0.44523763332525584,-0.7459133570659774,3.5905324637448035,1.781502620370972,0.14730490748189864,0.10209171359613838,0.08374899436846342,0.1009654062751408,0.06009654062751406,0.06444086886564762,0.04424778761061943,0.06564762670957361
115,115,0.9211584875301689,0.9205620529666768,0.904756180920824,0.9718035312927219,2.2518631798902127,-0.4708480995535353,-0.9418711533483133,3.9192430501032214,1.7663034751572781,0.14416733708769108,0.07940466613032986,0.07441673370876911,0.09694288012872082,0.06259050683829444,0.054223652453740924,0.04223652453740946,0.04505229283990342
116,116,0.9340305711987128,0.9341177452826684,0.9254679005067558,0.9768922950497526,2.7310265128323854,-0.7030987748770734,-0.592987036933629,3.0634122124894163,2.1364305277792126,0.16299275945293648,0.10506838294448917,0.0936444086886565,0.09082864038616253,0.08777152051488338,0.06275140788415123,0.04432823813354786,0.05317779565567173
117,117,0.9292035398230089,0.929063210809812,0.9171665453943126,0.9725835743991103,2.695407503696377,-0.6723085918254031,-1.139976602906184,3.256352629638946,2.4854940286691813,0.1433628318584071,0.09951729686242965,0.11399839098954141,0.10611423974255833,0.06299275945293643,0.06395816572807722,0.04650040225261461,0.06806114239742558
118,118,0.9324215607401448,0.9324215607401448,0.9208654685681024,0.9681527696934419,2.403494551149579,-0.22764776348232227,-0.3529034500500171,3.160716515760216,1.64076331738152,0.152212389380531,0.0847948511665326,0.10048270313757043,0.10498793242156079,0.07674979887369268,0.07506033789219631,0.04408688656476265,0.05744167337087689
119,119,0.9243765084473049,0.9238395798701251,0.9082387837042476,0.9647704294213971,2.560962381771224,0.14071081706474584,-0.7438490956285148,3.285377055834141,1.3124055171341815,0.16588897827835886,0.10410297666934834,0.08881737731295256,0.09694288012872086,0.0662107803700724,0.07127916331456155,0.03990345937248587,0.060981496379726455
120,120,0.919549477071601,0.9194944465537469,0.9064217084297441,0.9632353380806323,2.5470610899144344,-0.10448339774073272,-0.45799861737675657,3.2315398338006363,1.518422341700003,0.15245374094931619,0.09364440868865646,0.07819790828640387,0.10466613032984709,0.054143201930812526,0.07111826226870474,0.05301689460981494,0.055028157683024916
121,121,0.9283990345937249,0.928333904520301,0.9186121296781329,0.970586694604505,2.379939221801267,-0.05523534954803418,-0.6449091861112087,3.202452934273811,1.7220770152576959,0.17441673370876912,0.10281576830249398,0.08938053097345136,0.11222847948511663,0.0936444086886565,0.07916331456154466,0.047385358004826995,0.0658085277554304
122,122,0.917135961383749,0.9166557058278113,0.9021465557550323,0.9676328139882584,2.7600421693341772,-0.4157585005959972,-0.7977148147627966,2.87095944247358,2.2012847007354037,0.14979887369267902,0.12156074014481091,0.10450522928399031,0.09742558326629121,0.07071600965406274,0.06838294448913917,0.04786806114239739,0.05559131134352371
123,123,0.9275945293644409,0.9271607379132638,0.9096070596070596,0.9717101080737444,2.2459528787400216,-0.38638852233172183,-0.6760722557207056,3.33885732507494,2.0760320497088407,0.14360418342719228,0.10289621882542237,0.07876106194690266,0.08809332260659697,0.07119871279163315,0.08061142397425584,0.021721641190667773,0.0464199517296862
124,124,0.916331456154465,0.9155166281523488,0.8972671741541391,0.9663687935849867,2.856706613636651,-0.2838704581104291,-0.6734124797919337,3.1292001918616457,1.6309425122007657,0.13877715205148833,0.10064360418342715,0.09646017699115042,0.08069187449718425,0.05888978278358807,0.06234915526950924,0.040627514078841465,0.04947707160096537
125,125,0.9267900241351569,0.926674300454803,0.915540916899732,0.9689070259684672,2.5216826807638313,-0.5146502692790218,-0.6305023822780984,3.068382497961439,2.173255506750524,0.15470635559131135,0.10016090104585681,0.08342719227674981,0.10603378921962991,0.08559935639581659,0.07457763475462591,0.04320193081255025,0.07248592115848754
126,126,0.9340305711987128,0.9338490322660057,0.9213400236127509,0.9763783048907015,2.7739717846822796,-0.0960282486111491,-0.8631629407510305,3.1545872315591645,1.5588521400900293,0.1503620273531778,0.09275945293644412,0.09758648431214807,0.10185036202735323,0.07803700724054707,0.0658085277554304,0.039983909895414324,0.06210780370072404
127,127,0.9332260659694288,0.9328433750706442,0.9184525425128925,0.9769586613011718,1.960573814015623,-0.8931244978061258,-0.6285146937742616,3.1958670161497755,3.0113297938482204,0.1718423169750604,0.10048270313757043,0.07771520514883348,0.10563153660498796,0.09267900241351572,0.08173773129525344,0.05269509251810134,0.0563958165728077
128,128,0.9243765084473049,0.924232637281551,0.9124964087409779,0.9685962721265531,2.006504364041594,-0.3222637209091496,-0.6742973507704897,3.002349351135327,2.5445717867385858,0.16629123089300085,0.11633145615446497,0.11689460981496376,0.10289621882542237,0.07377312952534192,0.0933226065969429,0.04505229283990342,0.06411906677393402
129,129,0.917940466613033,0.9176282355724608,0.9037494304440783,0.9676550652506631,2.5454128678232646,0.04569341899124167,-0.8959096145489048,2.5525744649595907,2.222628381346151,0.13298471440064358,0.1052292839903459,0.1059533386967015,0.09106999195494772,0.06975060337892196,0.07868061142397426,0.052775543041029736,0.057683024939662084
130,130,0.917135961383749,0.9167643484079808,0.9005084594570485,0.9639618209390146,2.3999247258199863,-0.44405886419715884,-0.7076733401226655,3.4645847301625228,1.9271229192318844,0.12767497988736926,0.08921962992759452,0.06798069187449718,0.08640386162510058,0.0743362831858407,0.053982300884955724,0.036926790024135105,0.05977473853580047
131,131,0.917135961383749,0.9167312826612316,0.9014939637532028,0.9670307763569096,2.734574368750819,-0.7477052354131695,-0.9995038769988907,3.0941238503081947,2.5500287809564575,0.1592920353982301,0.10297666934835073,0.10313757039420753,0.09678197908286403,0.0853580048270314,0.06436041834271922,0.04336283185840704,0.05977473853580047
132,132,0.9259855189058729,0.9252352172713678,0.9055207198194497,0.9711875710857435,2.643013336306606,-0.9054506091977157,-0.5091202663654443,2.9517936331987564,2.6533488633358147,0.16419951729686244,0.1003218020917136,0.09002413515687854,0.10522928399034592,0.07835880933226066,0.06363636363636363,0.043362831858407044,0.05293644408688654
133,133,0.9340305711987128,0.9339559962367715,0.9257516531202645,0.9757657161225144,2.6355027397499993,-0.5331593817126397,-1.068513807390319,3.1218255383891584,2.386835549015512,0.15639581657280774,0.10973451327433632,0.11456154465004023,0.09597747385358009,0.08318584070796461,0.0666130329847144,0.04601769911504423,0.05108608205953337
134,134,0.9066773934030571,0.9065576276108313,0.8926555667378804,0.9595729528988705,2.241678624880188,-0.5289711524971277,-0.8573253394130652,3.3714757416836876,2.3718175481007684,0.15172968624296054,0.11890587288817374,0.09766693483507635,0.09058728881737725,0.08938053097345129,0.08085277554304102,0.047144006436041795,0.06001609010458566
135,135,0.9243765084473049,0.9242266115468446,0.9116516111475914,0.9763016073023704,1.964052092402025,0.08741910667194268,-0.9084744962211019,3.6536140118879956,1.6510360208344026,0.1502815768302494,0.10225261464199517,0.09541432019308128,0.11102172164119065,0.07079646017699115,0.07232502011263073,0.049396621078036974,0.04770716009654059
136,136,0.9203539823008849,0.9204322306473279,0.9096363539179703,0.9680748078727625,2.7509876750324884,-0.20583894143210452,-0.7936644178020335,3.0684529982095063,1.7058724115859516,0.15551086082059534,0.10378117457763474,0.08954143201930814,0.08994368463395014,0.07860016090104587,0.07135961383748994,0.044569589702333025,0.05317779565567173
137,137,0.9203539823008849,0.920094693735121,0.9081589113763477,0.9654875165772935,2.513407486616143,-0.22093401621219633,-0.7619083444329917,2.7958661296327327,2.2467195833442446,0.15695897023330652,0.113113435237329,0.10370072405470629,0.09533386967015285,0.06323411102172163,0.08157683024939663,0.04279967819790824,0.06516492357200321
138,138,0.9275945293644409,0.9274119473552086,0.9157498713269698,0.9703408665543702,2.3597021531678566,-0.7183169321436025,-0.45448889613114485,3.2329406170099007,2.3233597251028266,0.1773129525341915,0.09501206757843929,0.09967819790828643,0.1022526146419952,0.07803700724054707,0.07103781174577635,0.050281576830249364,0.05172968624296055
139,139,0.9243765084473049,0.9244747056680727,0.9146871293001186,0.9647508896797152,2.7057209047486683,-0.19781864411843353,-0.6808480673839229,2.68281398106069,2.1515784052503637,0.17152051488334674,0.11971037811745773,0.11464199517296861,0.09919549477071601,0.0743362831858407,0.07023330651649236,0.04127111826226866,0.05864843121480288
140,140,0.9251810136765889,0.9247906962450566,0.9114375397789736,0.9672423769021582,2.007578060210627,-0.1505974657747637,-0.4915982401893145,3.544748273099133,1.5929635914136282,0.15148833467417538,0.08954143201930816,0.07723250201126308,0.08736926790024138,0.0747385358004827,0.06709573612228478,0.03885760257441669,0.05068382944489136
141,141,0.9332260659694288,0.9333279086141474,0.9260284601645536,0.9757239481158316,2.937704818967768,0.1688197121211921,-0.9899475224561306,3.1841688926974667,1.1312735082346266,0.13724859211584875,0.11721641190667738,0.09493161705551088,0.08640386162510058,0.0754625905068383,0.07996781979082865,0.049316170555108584,0.04859211584875299
142,142,0.9308125502815768,0.9304918659263215,0.9190606690606691,0.9743074288528834,2.029814087496313,0.05716632262787634,-0.692549340169441,3.440608394918879,1.5130921763141036,0.1394207562349155,0.09131134352373294,0.08117457763475464,0.08753016894609818,0.06444086886564762,0.06371681415929202,0.03740949316170553,0.05880933226065967
143,143,0.9356395816572808,0.9354665016919094,0.9236476868327402,0.9762692763938315,2.693234925387059,-0.12897212086592783,-0.38145672941159997,2.896012007260732,1.428022565234752,0.15333869670152858,0.08181818181818183,0.09806918744971846,0.09348350764279971,0.058165728077232484,0.07739340305711988,0.046661303298471436,0.05293644408688654
144,144,0.9203539823008849,0.9202841251086981,0.9102328484491218,0.9757326721801296,2.1662244665625705,-0.005726765407246777,-0.7654888934263115,3.4516271539641004,1.5818292696582779,0.12775543041029763,0.09774738535800481,0.08407079646017701,0.09195494770716012,0.06677393403057119,0.061625100563153644,0.03781174577634751,0.049155269509251774
145,145,0.9316170555108608,0.9313539573793924,0.9202389591540535,0.9762394314281106,2.5882288898031147,-0.2242770919258224,-0.5894672755274061,3.1283491081531873,1.6781314840520003,0.13563958165728077,0.09710378117457766,0.09131134352373294,0.0847144006436042,0.07119871279163315,0.0659694288012872,0.038374899436846355,0.055913113435237305
146,146,0.9227674979887369,0.9228689629898965,0.9126252564598138,0.966340578632809,2.268582838209659,-0.2545684305021407,-0.9075153579545056,3.5344986809092482,1.9830457832400314,0.1506838294448914,0.1003218020917136,0.09814963797264684,0.10072405470635556,0.08696701528559939,0.05510860820595331,0.038938053097345084,0.06427996781979081
147,147,0.9316170555108608,0.931229651603955,0.916881485012742,0.9694428259500563,2.844687674241097,0.5916192613165155,-0.9094650885041545,3.2218446120423447,0.666599719647571,0.1510860820595334,0.1140788415124698,0.08012872083668546,0.10072405470635563,0.07216411906677393,0.05728077232502009,0.037248592115848786,0.052212389380530945
148,148,0.917940466613033,0.917940466613033,0.9057521334483065,0.9680859920906306,2.283397448002022,-0.6828367393176786,-0.45709812557833873,3.695414697992958,1.8902093777527764,0.14738535800482702,0.08350764279967822,0.07892196299275947,0.10297666934835074,0.04489139179404662,0.05543041029766691,0.03789219629927589,0.039742558326629075
149,149,0.9267900241351569,0.926334497566133,0.9113181858109097,0.972450443592071,2.203817331667446,-0.1753710443067931,-0.8462500116626205,3.5176108833378548,1.8686526622583246,0.1699919549477072,0.08736926790024138,0.07964601769911506,0.11094127111826224,0.07168141592920355,0.06991150442477875,0.05261464199517294,0.05229283990345934
150,150,0.919549477071601,0.9190957208199663,0.9044381927871746,0.9677304161513405,2.902430225895605,-0.15992972848962655,-0.5564951402688841,2.742771988009093,1.7441162313164904,0.1313757039420756,0.0914722445695897,0.08366854384553502,0.09131134352373292,0.07827835880933227,0.06226870474658084,0.05060337892196296,0.05269509251810134
151,151,0.919549477071601,0.9192928764320122,0.905916024946564,0.9697742511638802,2.2314703615392086,-0.08962690518182016,-0.9666248377405651,3.718261677413458,1.5658710724163747,0.15534995977473856,0.08873692679002415,0.0851166532582462,0.09951729686242962,0.07304907481898633,0.07063555913113435,0.04585679806918741,0.06741753821399839
152,152,0.9251810136765889,0.9247789056795795,0.9107880798556545,0.9637040917292358,2.4766900756516974,-0.18911871893113535,-0.8840433605666352,3.670193419327995,1.4785672525760354,0.1414320193081255,0.09026548672566374,0.06822204344328238,0.0936444086886565,0.07441673370876911,0.06709573612228478,0.03547868061142394,0.05937248592115847
153,153,0.9404666130329847,0.9401976294711093,0.9283342605334817,0.9761690041870408,2.6010570256366115,-0.478797822010277,-0.7055971712495007,3.192875504522045,2.0523540515049143,0.14263877715205148,0.10748189863234117,0.08978278358809336,0.10193081255028162,0.08753016894609818,0.07892196299275947,0.03925985518905878,0.06251005631536603
154,154,0.919549477071601,0.9190162721817283,0.9001598405808444,0.9607141352052642,1.9966552553976966,-0.3502851908736727,-0.16276186335885337,3.2210488492043594,1.9115947484967544,0.12936444086886562,0.09662107803700723,0.09887369267900238,0.08672566371681419,0.07361222847948512,0.0655671761866452,0.04561544650040221,0.06967015285599357
155,155,0.9316170555108608,0.9313862226212449,0.920048948734475,0.9708252768245451,2.3769902424977425,0.329626124867921,-0.7238178849826986,3.1512555606969563,1.3097430023290857,0.1595333869670153,0.101206757843926,0.10490748189863239,0.09485116653258249,0.07803700724054707,0.06444086886564762,0.050522928399034564,0.06259050683829444
156,156,0.9219629927594529,0.9212161703252861,0.9046867906746887,0.9717821412358278,2.527930407118446,-0.3245801788568432,-0.6128756308928907,3.3631362015999926,1.6880025958650102,0.164119066773934,0.08632341110217219,0.07739340305711988,0.10152855993563956,0.0560740144810941,0.04867256637168138,0.035800482703137515,0.0565567176186645
157,157,0.919549477071601,0.9200748661021633,0.9136378372537013,0.9727585461618818,2.390855613227483,-0.4605931767561997,-0.6249040447812783,2.8086697477596645,2.5696741413950304,0.16025744167337092,0.1136765888978278,0.10297666934835074,0.11987127916331453,0.06950925181013676,0.0749798873692679,0.03845534995977469,0.05993563958165726
158,158,0.909895414320193,0.9093689100726718,0.8926793819015535,0.9636644909227027,2.775649739303805,-0.29732046352883007,-0.7865836727794092,2.923722169923162,2.108580288061198,0.13089300080450522,0.09388576025744164,0.09742558326629117,0.08230088495575219,0.07063555913113435,0.06259050683829444,0.04553499597747381,0.041753821399839054
159,159,0.9348350764279968,0.9343150705119211,0.9180820037742323,0.9755207316568171,2.5146615238070553,-0.41654987493155177,-0.7361032611463303,2.993364672106609,2.3304173840397375,0.15567176186645215,0.085277554304103,0.09211584875301693,0.1102172164119067,0.06122284794851165,0.08045052292839905,0.04392598551890586,0.05728077232502009
