,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled
110,110,0.8584070796460177,0.8559682077094006,0.8226972123368921,0.8887188612099642,1.138159814077272,0.17738257030490295,1.336294247471395,1.6858888947017867,1.6744387152541018,0.11898632341110213,0.09589702333065167,0.07264682220434433,0.06862429605792437
111,111,0.8640386162510056,0.8626094778886804,0.8366322138611542,0.8983954557432728,0.7023494197251708,0.06928142818985666,1.5015844470838937,1.56791392471337,2.174666492390861,0.14183427192276749,0.10571198712791637,0.07860016090104587,0.08117457763475464
112,112,0.8567980691874497,0.8529802956362135,0.8173927594435715,0.8944386240614631,0.41067304137454314,-0.008148855301004593,1.5749717916377195,1.819268506068562,2.200666462762236,0.11979082864038612,0.07055510860820595,0.07264682220434433,0.06741753821399839
113,113,0.8584070796460177,0.855438018157962,0.8209906007837591,0.9022481510946109,0.4603746694807492,-0.2187737716578105,1.8504228948542316,1.7840942080779534,2.228323733795922,0.10997586484312145,0.08286403861625102,0.05687851971037809,0.06926790024135157
114,114,0.8624296057924377,0.8596825134242547,0.8273811963809914,0.9044974087195854,0.204002071158565,-0.004365585623339278,1.5715206064814686,1.5376828460507925,2.691343631846269,0.13266291230893,0.08680611423974258,0.06733708769106998,0.062429605792437635
115,115,0.8616251005631537,0.8572727263363448,0.8205563408021874,0.8988895196607735,1.020968923624595,-0.12160187412953713,1.6036264620148084,1.0643376301951293,2.5007830075390616,0.1337087691069992,0.08889782783588096,0.05969428801287206,0.07393403057119871
116,116,0.8664521319388576,0.8643400984110742,0.8323746062370855,0.8991579875067737,0.57760909835053,-0.453133022148301,1.542594750604456,2.3151049393876186,2.264715601961285,0.1329042638777152,0.09324215607401451,0.06814159292035399,0.07224456958970234
117,117,0.8543845534995977,0.8491308512663024,0.8053904082441538,0.8925941043888761,0.6672029055361444,-0.3691189530998008,1.5241281352987703,2.072046530002944,2.2003287155161924,0.10844730490748189,0.07795655671761867,0.05744167337087689,0.06629123089300079
118,118,0.8576025744167337,0.854455642646905,0.8141719416957702,0.8883876600698487,0.41885861108963396,0.039395118602930004,1.3769906507466418,1.80315974425047,2.2847602022891547,0.10490748189863235,0.0854384553499598,0.06267095736122283,0.07401448109412712
119,119,0.8495575221238938,0.844904694219483,0.8061980268410226,0.8909925817147718,1.1047925700755412,0.039708356500534246,1.3408906695783473,1.1172246006396904,2.467243516002775,0.10394207562349152,0.08061142397425584,0.0560740144810941,0.065728077232502
120,120,0.8495575221238938,0.8462734139574026,0.8075774425570842,0.8904982272365816,0.8359954549162963,-0.3973729003356222,1.9257343317983793,0.962377901475037,2.871110331717096,0.1152051488334674,0.08278358809332262,0.05518905872888171,0.07071600965406274
121,121,0.8616251005631537,0.8595427457675571,0.8312321750771201,0.897837727722484,0.19443358443184758,-0.10166226591547829,1.05860382901754,1.7992986813442442,3.012084464924566,0.13065164923572,0.09340305711987132,0.07304907481898633,0.07956556717618665
122,122,0.8455349959774738,0.8427148660153895,0.8122434783612633,0.8881580086705035,1.47567890398992,-0.21600883475345356,0.9369834116042451,1.1834244079012424,2.6858715984306514,0.12695092518101364,0.0857602574416734,0.08125502815768304,0.061303298471440046
123,123,0.8463395012067578,0.8444799115346537,0.8092241092241093,0.8846184118911391,0.6642395452030115,-0.3686950963542675,0.9113548184844531,2.2418209339354522,2.581892581316415,0.11826226870474654,0.08294448913917941,0.06114239742558325,0.07103781174577635
124,124,0.8431214802896219,0.8383500229780297,0.8000287421394603,0.8807520569500815,1.1744464193055504,-0.05922259357059613,0.9636896305720679,1.4124564351157198,2.450081049816858,0.11029766693483503,0.08664521319388577,0.0560740144810941,0.05977473853580047
125,125,0.8584070796460177,0.85550384318298,0.822219486024872,0.9005206592672073,0.012895050015488782,-0.15099499623667584,1.061803190236461,2.234543387021603,2.870242033235204,0.12574416733708765,0.09002413515687854,0.0658889782783588,0.06444086886564762
126,126,0.8680611423974256,0.8645377751773569,0.825872359963269,0.9030982791313369,0.520002884221084,-0.0531500048461501,1.2742480309596675,1.734683874447292,2.524211338074775,0.12284794851166533,0.08889782783588096,0.07063555913113435,0.06967015285599357
127,127,0.8551890587288817,0.8522609664334373,0.817653323735234,0.8892127591781824,0.9823845243730044,-0.29772254147798294,1.214735553802764,1.6023150087900957,2.501240286574593,0.13032984714400642,0.10040225261464202,0.065728077232502,0.07192276749798873
128,128,0.8688656476267096,0.8643125056620935,0.8244064894783439,0.9116491647757589,0.6940897063872421,0.0883516381896204,1.4761140786296152,1.4699634257463736,2.226724270368059,0.12148028962188255,0.08342719227674981,0.056958970233306504,0.06846339501206758
129,129,0.8487530168946098,0.8446525456048684,0.8073352961106632,0.8815323683011462,0.7752809941543879,0.09990781200358075,1.5064437388140053,1.8816167672399087,1.7176782813841593,0.12148028962188251,0.08085277554304104,0.056798069187449694,0.06870474658085277
130,130,0.8576025744167337,0.8543045993432761,0.8168475513662989,0.8866165145252892,0.8974457041898979,0.09281060697930833,1.6817534787622082,1.3326749694729643,2.0483940032450865,0.12003218020917132,0.08358809332260661,0.06259050683829444,0.0658085277554304
131,131,0.8471440064360418,0.8406605444232612,0.7951369955380438,0.8907846827672337,1.1937599188839685,-0.21059583775604446,1.7371991395311064,0.9958457163814487,2.3962947522000375,0.11858407079646013,0.07127916331456155,0.04006436041834267,0.05880933226065967
132,132,0.8592115848753017,0.8555392345358668,0.8163605885750695,0.9060983380078722,0.07606820604151794,-0.21489610930675412,1.7127809320965104,2.0971932439956813,2.3877608971339312,0.11705551086082058,0.08881737731295256,0.05744167337087689,0.06170555108608204
133,133,0.8535800482703138,0.8494341526098762,0.8153542154566744,0.8928370528539286,0.45894212913033966,-0.44240863907463074,1.2488793547786663,2.22755944223436,2.789983903124006,0.11858407079646013,0.07739340305711988,0.0654867256637168,0.061544650040225246
134,134,0.8576025744167337,0.8519925532664918,0.8080200811012824,0.8971078976640712,0.3958027598815197,-0.36696085656009625,1.4660868264590337,1.9985272298474734,2.5906130308718183,0.11287208366854384,0.07924376508447306,0.06106194690265485,0.05993563958165726
135,135,0.8616251005631537,0.8572580001728689,0.8165844380949001,0.8941233191947515,0.4725688437645367,-0.25816369534453776,1.1648426755623078,2.043217213319901,2.5654440329388364,0.11979082864038615,0.0854384553499598,0.04658085277554301,0.06387771520514882
136,136,0.8527755430410298,0.8493845635291722,0.8116410694983904,0.8846226941761987,1.1848440234511473,-0.2532369092071175,1.133138341504952,1.3008376059168856,2.7947303006253885,0.12131938857602571,0.09163314561544653,0.057683024939662084,0.0749798873692679
137,137,0.8632341110217217,0.8605366617905145,0.8311018854869401,0.8902756155221128,1.1890395083263847,-0.009743350832724599,1.2307596164398547,1.3739249169943224,2.2181236793836434,0.1297666934835076,0.09863234111021726,0.06331456154465002,0.07208366854384554
138,138,0.8495575221238938,0.8451098219618814,0.806363173778776,0.8909262118659929,1.2376840818042159,-0.0016431819372658134,1.2642289858943094,1.4828057295288972,2.0616777665101917,0.12148028962188251,0.07674979887369268,0.048833467417538176,0.05800482703137568
139,139,0.8712791633145616,0.8674250735246859,0.8282458481613286,0.8979448398576513,0.6389200354636769,-0.0926998115282757,1.082222792029065,1.9869485861114187,2.3113209614265977,0.1168141592920354,0.08978278358809336,0.08302493966210782,0.07272727272727272
140,140,0.8592115848753017,0.856443220847454,0.8260602904588323,0.8949314355146677,1.0471018750170638,-0.14543365097279168,1.1775445223844945,1.6917546621151756,2.3185867012918187,0.13700724054706354,0.09050683829444894,0.06950925181013676,0.07860016090104587
141,141,0.8495575221238938,0.8471681866407236,0.8159195385471262,0.891210142593623,1.3640888238889477,-0.13644373781820823,0.9562985981852279,1.1856779065173362,2.631535017067261,0.12027353177795652,0.09123089300080453,0.06033789219629926,0.06090104585679805
142,142,0.8680611423974256,0.8656485559690833,0.8386253386253386,0.9069317251135434,0.24701994396541363,-0.08742136421290383,0.9773558975959663,2.3969624599299113,2.474167388542334,0.1233306516492357,0.09066773934030574,0.06693483507642799,0.07007240547063556
143,143,0.8696701528559936,0.8660191521297625,0.8277164887307236,0.9058896797153025,0.7931108123839771,-0.19939594402223743,1.171772024544783,1.1985810389247338,3.214539889275168,0.11995172968624299,0.08744971842316977,0.07216411906677393,0.07015285599356395
144,144,0.8592115848753017,0.8552756923010044,0.8205509417387635,0.8893608659719935,1.1006250159315203,-0.11159308904923497,1.1221697355883862,1.2304838135335308,2.620098691050731,0.13081255028157682,0.08302493966210782,0.06846339501206758,0.07087691069991955
145,145,0.8479485116653258,0.8429517120856024,0.8055598751353468,0.8928657820167256,0.3761319062421545,-0.01593180335284497,1.3735737156194001,2.0834231101469483,2.257693028698153,0.10699919549477069,0.07618664521319389,0.06291230893000803,0.06757843925985518
146,146,0.8495575221238938,0.844929213936218,0.8022910410038357,0.8881656804733727,1.1685070855516526,0.010152416393221803,1.5466283034400767,1.401400720990443,1.9734992632685635,0.11544650040225257,0.07135961383748994,0.06146419951729685,0.061866452131938844
147,147,0.8543845534995977,0.851158571060187,0.8157770832965494,0.8922936125383287,0.5296975327772049,-0.009442694299554053,1.3954731107076874,1.4277749642221387,2.6761944492639973,0.1213998390989541,0.07851971037811747,0.06886564762670958,0.0654867256637168
148,148,0.8366854384553499,0.8327531535933309,0.7921590199518301,0.8768279266153252,1.01748052458074,-0.04216368111165608,1.7136508527549643,1.2357058554685605,2.2819973890312033,0.10780370072405465,0.08061142397425583,0.052212389380530945,0.06379726468222043
149,149,0.8551890587288817,0.851989829389645,0.8176441308230609,0.8866278218604515,1.2037292112437783,-0.20177282413161238,1.3178175981474423,1.3317144452327054,2.4763523634257893,0.1218825422365245,0.09139179404666134,0.05832662912308928,0.08077232502011264
150,150,0.8616251005631537,0.8566963994138586,0.8175135436445033,0.898801539881896,0.9811600269677142,-0.04661868347543247,1.4870656229822443,1.297519565858815,2.3027184825398446,0.11464199517296862,0.09485116653258249,0.06958970233306516,0.07184231697506034
151,151,0.8616251005631537,0.8589198204461959,0.8267809562849531,0.8959447193511552,1.2345314527656963,-0.13390546930589362,1.152318007275465,1.1721206018999726,2.627422129501956,0.11528559935639579,0.08761061946902657,0.06926790024135157,0.07361222847948512
152,152,0.8744971842316975,0.8706954706726332,0.8348844653978231,0.9124701705372215,0.9257672796117979,-0.08217260126135514,1.0389744207928922,1.237430549612803,2.751565900664573,0.12735317779565572,0.10048270313757043,0.06733708769106998,0.08222043443282383
153,153,0.8487530168946098,0.845148660249177,0.8091265774602523,0.8866131818581091,0.6116987580130204,0.06911232444419434,1.7282357885853485,1.8875523629225328,1.7696295115744678,0.11971037811745773,0.0851166532582462,0.0565567176186645,0.06395816572807722
154,154,0.8559935639581657,0.8538010634513327,0.8189135656791269,0.8873379770383437,0.6997489709583766,0.1725856992119524,1.4224193975250445,1.4916912159852402,2.256216659123536,0.12928399034593724,0.08696701528559939,0.060981496379726455,0.07208366854384554
155,155,0.8680611423974256,0.8650383673714325,0.8330430086923197,0.909555164585039,0.21527548896420678,-0.20504413400021143,0.5016990772026353,2.578270402146137,2.8310720073256643,0.12775543041029763,0.08334674175382142,0.06693483507642799,0.06902654867256637
156,156,0.8487530168946098,0.8452152215962472,0.8130455519736124,0.8794427109371856,0.7448445904851786,-0.22609033491054395,1.2408937213427558,1.610197584720426,2.7675219462108616,0.13789219629927593,0.09275945293644408,0.061786001609010446,0.06870474658085277
157,157,0.8664521319388576,0.8625221015246405,0.8209358452505313,0.9094863297431649,0.9450489429432809,-0.2207208793237504,1.2758554011094616,0.7652734310315809,3.14274419602485,0.10530973451327438,0.08600160901045859,0.061786001609010446,0.0654867256637168
158,158,0.8519710378117458,0.8496918250895404,0.819246560920831,0.8929206438330525,-0.02223620679064654,0.012416342478930404,1.6678090465580278,2.071150606545741,2.344126960720491,0.1237329042638777,0.09002413515687853,0.06806114239742558,0.06999195494770716
159,159,0.8567980691874497,0.8521372554404072,0.8104202530746978,0.8967351116001443,0.9017430714061881,-0.029306707704430657,1.5160082272304807,1.2748686340599282,2.365239066123614,0.12011263073209973,0.08769106999195497,0.06331456154465002,0.06339501206757843
160,160,0.8576025744167337,0.8541004152487497,0.8165260838402806,0.894915324515315,0.594947127923234,-0.04645651136526986,1.3171111267445634,2.2079194454932964,1.9183230367745205,0.11946902654867256,0.08495575221238941,0.060740144810941255,0.06950925181013676
161,161,0.8447304907481898,0.841213579474518,0.8051749309598776,0.8785744020920184,0.7372739738489097,-0.10302598057323809,1.2925301505812545,1.0748877458803177,2.990361105191581,0.11343523732904262,0.08197908286403861,0.052775543041029736,0.07031375703942075
162,162,0.8447304907481898,0.840190842341202,0.8016219843052598,0.8881501794101345,1.0884548914802372,-0.10230674823994242,1.4274195293622516,1.024882762129271,2.607604940601427,0.10474658085277551,0.06717618664521319,0.06210780370072404,0.056154465004022505
163,163,0.8519710378117458,0.8450816978599065,0.7960428501193572,0.8832491218509546,0.46224342549444336,-0.08005666222757624,1.2806487985902844,1.4619864714010566,2.941047089750594,0.11472244569589699,0.07216411906677393,0.05430410297666932,0.06202735317779564
164,164,0.8648431214802896,0.8609319615556179,0.8242642505812392,0.9151858212704309,0.06568388359171462,-0.045651413120241034,1.3479099248691027,1.9419370286110968,2.6073900630782227,0.10772325020112636,0.07723250201126308,0.06355591311343523,0.06419951729686242
165,165,0.8656476267095736,0.8610099572794254,0.8173156834257083,0.8923397487638487,0.8062482549315825,0.10652108308268045,1.4435962553455521,1.7448089476243662,1.844072639610793,0.12139983909895413,0.08817377312952537,0.0663716814159292,0.0743362831858407
166,166,0.8527755430410298,0.8478279308111735,0.8095411676213621,0.8893594862003125,0.6766274169234193,-0.06354450458875412,1.389196575518867,1.7294616480090608,2.253062687630496,0.11818181818181814,0.08576025744167338,0.05856798069187448,0.06484312148028962
167,167,0.8592115848753017,0.85534228622999,0.8146445803662714,0.9028328340896725,0.765080096131681,0.22138506717103654,1.5722649811920766,1.3693291749314733,2.008654772620048,0.1154465004022526,0.08302493966210782,0.05736122284794849,0.0668543845534996
168,168,0.8608205953338697,0.8585081681726877,0.8299204068864843,0.883871677827467,0.36899185529779865,-0.2726859733622652,1.270463343196011,2.2597453083221124,2.4242071876775215,0.1327433628318584,0.0942075623491553,0.07288817377312953,0.08085277554304104
169,169,0.8471440064360418,0.8435754816286278,0.8069313332471227,0.8857934707217003,0.5839150085945668,-0.0003419321295485985,1.381215000311729,1.5249195021803965,2.5214436814177024,0.11456154465004018,0.08897827835880935,0.061625100563153644,0.0752212389380531
170,170,0.8584070796460177,0.8523354870473925,0.8071091426354584,0.9046735948649824,0.2220010808333835,-0.3357272829366981,1.740461322659676,1.682461198197624,2.771467422901899,0.11271118262268702,0.07465808527755431,0.05840707964601768,0.0660498793242156
171,171,0.8704746580852776,0.8657446708480854,0.8253330600532895,0.9086200333792054,0.5801045839546433,-0.3672970921698746,1.1581371207794273,2.162135002375537,2.5713511093377224,0.12180209171359616,0.07779565567176187,0.06283185840707964,0.06806114239742558
172,172,0.8728881737731295,0.8691569358504193,0.8358991156239765,0.9056205860212272,0.7047929523755083,0.007753315314731929,1.4993657740459436,1.6869209253925563,2.101511972618646,0.12839903459372493,0.08374899436846342,0.08165728077232504,0.07184231697506034
173,173,0.8567980691874497,0.8527406590834283,0.8151289784206366,0.8985037917606067,0.5288899005451947,-0.33954479369247753,1.743734342535463,1.696620104935765,2.460536293349342,0.12300884955752209,0.085679806918745,0.06516492357200321,0.07224456958970234
174,174,0.8672566371681416,0.8642662575781607,0.8294945645752098,0.9005169561621174,0.8514353620376323,-0.02823568965021925,1.3453182042479257,1.7477533180367517,2.115106475249433,0.12566371681415928,0.09292035398230092,0.06806114239742558,0.08133547868061144
175,175,0.8664521319388576,0.8614540451240517,0.818572019378471,0.9012938674228996,0.7893320903355635,-0.12702141988140195,1.638714371784758,1.2831231082961099,2.398643828387061,0.12196299275945295,0.08656476267095739,0.059855189058728865,0.06653258246178599
176,176,0.8527755430410298,0.8497688572371134,0.8152164956948049,0.8970431578885416,0.7449424216933817,-0.20987840337069646,1.0339278485045138,1.352098655323087,3.108286387905865,0.12662912308930005,0.08849557522123896,0.06057924376508446,0.07023330651649236
177,177,0.8527755430410298,0.8493206943650913,0.8152904380987815,0.8931611012929029,1.0635244289040193,0.19363473213923216,1.8156354233361294,1.385489359471571,1.5376327420589408,0.12381335478680608,0.08962188254223655,0.07642799678197909,0.07071600965406274
178,178,0.8447304907481898,0.8394581854461657,0.802269078607878,0.8898859010377845,0.17039771424241176,-0.045066757362569605,1.438965590675398,2.339396417333765,2.12501789574231,0.10925181013676584,0.07224456958970234,0.058487530168946075,0.058487530168946075
179,179,0.8559935639581657,0.8523670764642423,0.8202884008944442,0.9048363052577261,0.8115319644201636,0.03926827480725757,1.5463641578171516,1.5528867994445108,1.959620463579359,0.1153660498793242,0.0747385358004827,0.06516492357200321,0.06307320997586482
180,180,0.8503620273531778,0.8474463651693418,0.8158692185007974,0.8929650572712774,0.21099007974978015,-0.011936125814112585,1.1678048763775248,2.357799390484759,2.345720324853292,0.12461786001609007,0.08294448913917943,0.06468222043443281,0.06918744971842317
181,181,0.8608205953338697,0.8566812346018235,0.8211881108009547,0.8935190803959984,0.06657873770019322,-0.33432836174963226,1.5306374975797916,2.568269939899386,2.3741380274663193,0.11890587288817375,0.08278358809332262,0.06975060337892196,0.0660498793242156
182,182,0.8600160901045857,0.8584437672976292,0.8326783555018138,0.9024800018602921,0.6752382596834768,-0.02313840046263454,1.2211789584792094,1.4811725551529242,2.6152160227256833,0.1412711182622687,0.09927594529364445,0.07079646017699115,0.07666934835076429
183,183,0.8648431214802896,0.8613774895119193,0.8214972795863769,0.9096251540565726,0.7225597459132159,-0.04472845028560472,1.0432828703529196,2.0931648155319316,2.110863801342736,0.12099758648431214,0.07956556717618665,0.05245374094931615,0.06315366049879323
184,184,0.8511665325824618,0.8487621984586832,0.8168563300142248,0.8880124143282038,0.6528482105842978,0.0067029672069002545,0.9264313191599479,2.0646677605483843,2.309424286417515,0.11625100563153656,0.08624296057924377,0.05993563958165726,0.0650844730490748
185,185,0.8584070796460177,0.8550830172777075,0.8193980966505994,0.8874557856760303,0.8056657451923794,-0.08019256916255513,1.2794381973059983,1.170008298747923,2.740338226862372,0.1222847948511665,0.08415124698310542,0.07795655671761867,0.08069187449718425
186,186,0.8567980691874497,0.8539507550755292,0.8204125177809388,0.888726590879701,0.39631817852301754,-0.21528628102494005,1.3000127889136337,1.218503669709048,3.2603544521401955,0.12864038616251003,0.08897827835880937,0.06371681415929202,0.07264682220434433
187,187,0.8592115848753017,0.8555011441997983,0.8213967482497252,0.8974078574321587,0.36645454177502584,-0.21547006317510084,1.5379542726622961,1.95569463216952,2.393609173702793,0.12148028962188251,0.08809332260659697,0.07272727272727272,0.07860016090104587
188,188,0.8519710378117458,0.8500035391914802,0.8223923444976077,0.8876642018268812,1.0367318946139144,-0.027199507985555597,1.0522629862351272,1.3094029863307546,2.7378529150844932,0.12622687047465805,0.0931617055510861,0.07055510860820595,0.07353177795655672
189,189,0.8559935639581657,0.8515968927429338,0.8177047654929899,0.90925126729689,1.1305912230553523,-0.2883564359354157,1.1648064669175437,1.0982651891363873,2.9444953906363445,0.1222043443282381,0.07892196299275947,0.05744167337087689,0.06436041834271922
190,190,0.8640386162510056,0.8591901903470249,0.8131865316211491,0.8966087900162778,0.30758327194739593,-0.016540593915173613,1.5440018539678497,2.0507384889303335,2.1314893634318297,0.11995172968624294,0.08407079646017701,0.054786806114239715,0.06773934030571198
191,191,0.8455349959774738,0.8408445220232466,0.8007906633128705,0.8761557990771198,0.6770718635096008,-0.1667755850550112,1.393192058604248,1.924078166172193,2.415061434360495,0.11665325824617856,0.07087691069991955,0.06371681415929202,0.05913113435237327
192,192,0.8479485116653258,0.8456800800604155,0.8153003166146764,0.8929935859240825,1.0471976549448594,-0.03143654921886747,1.3305491122021895,0.9156948563316054,2.773981981244724,0.12429605792437648,0.08278358809332262,0.06926790024135157,0.06838294448913917
193,193,0.8519710378117458,0.8478902172030246,0.8099476409092774,0.8903566633245971,-0.05123974394250871,0.06997218265760405,1.7029866035519328,1.9582976677239967,2.247500792886457,0.1223652453740949,0.08270313757039423,0.06033789219629926,0.06902654867256637
194,194,0.8640386162510056,0.8619199637150183,0.8363554449497983,0.8949683915443806,0.5317633883563042,-0.20713727605949728,1.3371891844459924,2.0588962424230504,2.310357184692918,0.11987127916331453,0.09396621078037011,0.0762670957361223,0.07345132743362832
195,195,0.8632341110217217,0.8606349654647687,0.8300360863744835,0.8976398347011233,0.6749086413414596,-0.25364190724198893,1.565708084028553,1.3416309942576616,2.7539717697411157,0.12751407884151247,0.09605792437650848,0.05752212389380529,0.06854384553499597
196,196,0.8519710378117458,0.847228198900642,0.8109998218605801,0.8882893443894704,0.8006245515306107,-0.10831641550239172,1.1701845197291885,1.2709618037232466,2.8139301981186526,0.11697506033789215,0.09034593724859215,0.06009654062751406,0.06910699919549476
197,197,0.8608205953338697,0.8583998902514155,0.8293338855805548,0.8966419120884213,1.0143240985161597,-0.12661183655087357,1.2977630623355423,1.5167097084572396,2.345126579627918,0.12614641995172965,0.08801287208366856,0.07940466613032986,0.0743362831858407
198,198,0.8527755430410298,0.8476401126316514,0.8106229573992316,0.8914368442176481,0.8176984471363539,-0.2120844093740619,1.7355307468158596,1.0396821558038827,2.5714782504987492,0.11246983105390182,0.08286403861625102,0.06259050683829444,0.06862429605792437
199,199,0.8656476267095736,0.861927495460228,0.8231018897955791,0.8977390157859103,0.6618474715708793,-0.05079430308566377,1.4571059813863276,2.075755906026617,1.862160008612276,0.11391794046661304,0.08688656476267098,0.07071600965406274,0.05848753016894609
200,200,0.8551890587288817,0.8529712214415331,0.8188744199970064,0.8960514892980092,0.6735794523091034,-0.2625867124094878,1.0770246511616275,2.0073039245332867,2.5689217543016496,0.1311343523732904,0.09951729686242962,0.06910699919549476,0.07361222847948512
201,201,0.8407079646017699,0.837624411683543,0.7997507542962088,0.8738655742787975,0.268606620329292,-0.15939079128779826,1.5451230764937012,1.725677039649338,2.8073994448509922,0.1032984714400643,0.09163314561544647,0.05462590506838292,0.06790024135156877
202,202,0.8592115848753017,0.8550103430512276,0.8225091799961347,0.9008588838488911,1.0714795764093876,-0.12855122849946243,1.0735800447238155,1.94421369158568,2.0781091712648587,0.11367658889782781,0.08133547868061144,0.06790024135156877,0.06436041834271922
203,203,0.8527755430410298,0.8497142742567045,0.8215230735161347,0.9032712323477806,0.9186946543140325,-0.05934924235042658,1.205723855337392,1.440092530187199,2.481345482347741,0.12003218020917132,0.09919549477071601,0.0765084473049075,0.06838294448913917
204,204,0.8736926790024135,0.87210805125919,0.8464220076431634,0.9097085679278858,0.82427765100741,0.05135841084286837,1.5914558221208772,1.6195575577399004,1.9231846480395811,0.13636363636363638,0.0953338696701529,0.07063555913113435,0.08841512469831056
205,205,0.8399034593724859,0.8344056278440891,0.7923802171064944,0.8849692354482501,0.5423596393513166,-0.36525616135402267,1.2766517906774322,1.941925965090185,2.8226303328125453,0.11600965406275136,0.07506033789219631,0.05454545454545452,0.05317779565567173
206,206,0.8463395012067578,0.842601644637312,0.8074670379499582,0.8872197935075806,1.1334780226459276,-0.16606234495366268,1.3933814174644352,1.329221258017665,2.3992437712944463,0.1122284794851166,0.09010458567980692,0.06862429605792437,0.07127916331456155
207,207,0.8463395012067578,0.8435511729491852,0.8069142584189157,0.8801468832099355,1.1366810567575454,-0.08921187201270207,1.330045210028579,1.0810325367588585,2.540337800512243,0.11029766693483505,0.08511665325824619,0.058728881737731276,0.0757843925985519
208,208,0.8559935639581657,0.8527862375559817,0.8188695337235521,0.8936098746392813,1.262617568043059,-0.15331339089230495,1.5219029140311053,0.8947248358995115,2.5879821668172234,0.11673370876910698,0.0851971037811746,0.06854384553499597,0.07892196299275947
209,209,0.8656476267095736,0.8626433018389363,0.8309250398724083,0.9034420762650427,1.0363738114102166,0.14822341167967243,1.5244314151606146,1.4755468876921738,1.7375785783983495,0.11504424778761062,0.0847948511665326,0.07868061142397427,0.07304907481898633
210,210,0.8680611423974256,0.8655235358055442,0.8276590229920108,0.9044550832469356,0.7721422548289607,-0.05414694628823549,1.859117050142342,1.7302719668294584,1.7675863860462788,0.12260659694288012,0.08213998390989544,0.06741753821399839,0.06251005631536603
211,211,0.8455349959774738,0.8419667004973416,0.8040445809004916,0.88697712389302,0.7482120394571131,0.22556635439474745,1.4194028964429115,1.4428539244168341,2.1168620969939003,0.11737731295253415,0.08495575221238938,0.055913113435237305,0.06564762670957361
212,212,0.8728881737731295,0.8695858322131889,0.8330332126927338,0.8993519763536526,0.9761675858339599,-0.1676494251984218,1.3635138629141108,1.3521016913909742,2.5195260105511514,0.131456154465004,0.08720836685438457,0.0758648431214803,0.07240547063555913
213,213,0.8576025744167337,0.8540091743442058,0.8165425971877585,0.9054177005789908,0.5381499853304453,-0.05439958882468543,1.464236555759269,1.710765268664879,2.320511534435163,0.11673370876910698,0.08688656476267098,0.0654867256637168,0.07674979887369268
214,214,0.8584070796460177,0.855360872255482,0.8254572558912906,0.9048162376010548,0.7877523828115651,0.01169055456904106,1.5445305054818508,1.2805257223038042,2.3829981806767986,0.11295253419147225,0.07956556717618665,0.06371681415929202,0.07369267900241352
215,215,0.8769106999195495,0.8737644497726302,0.8364423956520959,0.9095890656669835,0.059287651699234806,0.15950302725475213,1.4003436254599857,2.0592878110869353,2.2283734576027707,0.13917940466613035,0.09678197908286408,0.061946902654867256,0.07674979887369268
216,216,0.8592115848753017,0.854470503499225,0.8129329470491746,0.895278443219769,0.5230027012536017,-0.163932484758677,1.4509578822007967,1.905667258188524,2.3562830446607776,0.12445695897023328,0.08978278358809336,0.06460176991150442,0.0655671761866452
217,217,0.8576025744167337,0.8516544628139672,0.8108098368217724,0.8929539295392954,0.9546392792191938,-0.3936362367760431,1.2660406237582151,1.5129475072834424,2.7653381933560404,0.10876910699919548,0.08045052292839905,0.057602574416733686,0.06975060337892196
218,218,0.8696701528559936,0.8675228851726676,0.8359747116606682,0.9009698416657758,0.39683785475905314,-0.11825028123503427,1.5183806659220729,1.9101772811179378,2.308864963367892,0.12469831053901852,0.08294448913917943,0.07353177795655672,0.0663716814159292
219,219,0.8551890587288817,0.8503110559054338,0.8137886302061808,0.896516393442623,0.7159771725699661,0.0007426059555141751,1.2682743257984779,1.3538729322607244,2.562571543308546,0.11319388576025739,0.07779565567176187,0.0666130329847144,0.05711987127916329
220,220,0.8656476267095736,0.8619552102880473,0.8220764351013137,0.9004651635546149,0.6362176443720413,0.09523862406049109,1.7786882351296944,1.064541834261941,2.437918243150723,0.117135961383749,0.08133547868061144,0.06910699919549476,0.06950925181013676
221,221,0.834271922767498,0.8291721345877856,0.7838697157869596,0.8860938619536661,1.033162900290294,-0.11291713571451208,1.4075378384886752,1.7156599834388175,1.976808594891196,0.1025744167337087,0.07401448109412709,0.05486725663716811,0.060981496379726455
222,222,0.8592115848753017,0.8558209647648429,0.812472391960539,0.8804142432943138,0.7023680356504074,-0.28265432283654507,1.5033627065073496,1.323523010135744,2.9111416791180362,0.12815768302493963,0.09292035398230092,0.0565567176186645,0.06749798873692678
223,223,0.8567980691874497,0.8524638948752672,0.8185426262672442,0.8868680923045271,1.0481908664376365,-0.13958720107919242,1.19714650633629,1.5705750394125,2.372788588685199,0.12646822204344327,0.07634754625905069,0.06814159292035397,0.06170555108608204
224,224,0.8584070796460177,0.854481528371635,0.8229440219183066,0.9013306731239271,0.4834655466954571,0.21166503058367306,0.7573538278522866,1.5119967528340452,2.940432218466168,0.11890587288817375,0.08978278358809334,0.06170555108608204,0.0666130329847144
