,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_CO2_vd_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd3_scaled
24,24,0.9227674979887369,0.9227216439794659,0.912902711323764,0.9687922285051472,1.0123334824323535,-0.766542348316333,-0.6297410971420034,4.96434419527665,2.187773441523221,0.057683024939662084,0.058728881737731276,0.048833467417538176,0.04006436041834267,0.052775543041029736,0.02912308930008045,0.01536604987932424,0.011343523732904282,0.009251810136765903,0.0016090104585679832,0.0028157683024939706,0.0011263073209975883
25,25,0.918744971842317,0.9183798484158665,0.9052225681831286,0.970622153030041,1.0332565899266366,-0.11870056078079179,-0.1413239101090021,4.272739229878603,1.5933696355013045,0.06838294448913917,0.053982300884955724,0.03869670152855988,0.03797264682220429,0.031697506033789166,0.03684633950120671,0.015044247787610644,0.010136765888978294,0.0074014481094127225,-0.0002413515687851975,-0.0027353177795655715,-0.0022526146419951766
26,26,0.919549477071601,0.9190513519513684,0.9020871218628014,0.9632539790665853,1.6119396333368143,-0.22565338301387403,-0.44474171568657717,4.056446902443845,1.6781567899033336,0.06902654867256637,0.05100563153660496,0.04553499597747381,0.03362831858407076,0.025905068382944485,0.03016894609814961,0.022365245374094945,0.005551086082059542,0.011182622687047483,0.0,-0.00193081255028158,0.002493966210780374
27,27,0.9259855189058729,0.9257966608351357,0.913695449508364,0.9737911382385533,1.7928480330936878,-0.6427670438704242,-0.3085102087320176,4.48725393951614,1.3512023251615626,0.060981496379726455,0.050040225261464163,0.024537409493161744,0.023411102172164154,0.0393403057119871,0.020595333869670183,0.014159292035398252,0.00764279967819792,0.014641995172968648,0.0001609010458567983,0.0006436041834271932,-0.002493966210780374
28,28,0.9300080450522928,0.9297237805160339,0.9174160409754961,0.9794947907572319,1.0809515267368295,-0.31772971904740654,-0.1141184823296152,4.071527336607591,1.862482625882386,0.08302493966210782,0.06347546259050682,0.0353177795655672,0.034835076427996825,0.032984714400643635,0.04143201930812549,0.017055510860820623,0.010941271118262286,0.012791633145615466,0.0016090104585679832,0.0029766693483507687,0.0005631536604987942
29,29,0.9396621078037007,0.9396408124785388,0.9293935009344667,0.9754114668113583,1.7591739891867773,-0.4988459671336952,-0.4344398401686946,4.111009199879932,1.6696116205850384,0.0760257441673371,0.06138374899436845,0.03708769106999201,0.04038616251005637,0.03966210780370076,0.03805309734513279,0.03226065969428806,0.016894609814963824,0.017618664521319417,0.00474658085277555,0.004907481898632349,0.0032984714400643655
30,30,0.914722445695897,0.9145553719841782,0.9008956914761799,0.9647741889802806,1.3299124136047111,-0.3245384126783607,-0.3221308485957377,4.2070004101480345,1.8510144148138614,0.06299275945293643,0.033789219629927536,0.037570394207562294,0.03242156074014475,0.04360418342719223,0.02413515687851967,0.019308125502815777,0.01053901850362029,0.012067578439259874,0.0015285599356395841,0.0016090104585679832,0.0032180209171359664
31,31,0.917940466613033,0.9179950005421815,0.9062948472884698,0.9717086184206609,1.8351390993842758,-0.30330991427407394,-0.488447086649891,3.5907792666897596,2.0587518905062665,0.05526950925181011,0.031214802896218762,0.04239742558326624,0.041512469831053854,0.0376508447304907,0.02783588093322603,0.019549477071600985,0.006999195494770727,0.017779565567176213,-0.002091713596138378,0.0008045052292839916,0.002493966210780374
32,32,0.9243765084473049,0.924273644257555,0.9115669683851502,0.9738083312463477,1.527981661242911,-0.0811356256506999,-0.17430907792137024,4.482938686932523,0.8630889896994447,0.06082059533386965,0.06090104585679805,0.03459372485921158,0.023411102172164154,0.01617055510860823,0.03153660498793241,0.013917940466613054,0.002091713596138378,0.014078841512469853,0.0001609010458567983,-0.0015285599356395841,-8.045052292839915e-05
33,33,0.9356395816572808,0.9355044504682172,0.9234139307897071,0.9776853161946331,0.8492584460305257,-0.5761862754954674,-0.22432603735645681,3.8703612087077337,2.658783774489054,0.06910699919549476,0.05454545454545452,0.04577634754625903,0.040225261464199545,0.04119066773934034,0.03869670152855996,0.03145615446500407,0.012228479485116673,0.02107803700724058,0.0008045052292839916,-0.002011263073209979,0.0007240547063555924
34,34,0.9082864038616251,0.9084133204226873,0.894762587069469,0.9672672980018422,1.3855558702039685,0.03945221146659284,-0.5081905821027957,4.104179705800481,1.616457972516182,0.0654867256637168,0.03877715205148828,0.03797264682220429,0.02952534191472239,0.04006436041834267,0.03073209975864837,0.01657280772325016,-0.000482703137570395,0.0014481094127111848,-0.0012067578439259874,-0.0032180209171359664,-0.0029766693483507687
35,35,0.918744971842317,0.9183687044702641,0.9045614035087719,0.970738002029868,1.5742739877502017,-0.5062650710172888,-0.3251893974155508,4.375929497310584,1.557073096643415,0.04867256637168138,0.061303298471440046,0.031295253419147184,0.026629123089300065,0.04135156878519706,0.04127111826226866,0.025100563153660493,0.009010458567980707,0.013998390989541453,0.00096540627514079,0.0014481094127111848,0.0008045052292839916
36,36,0.9211584875301689,0.9211166531666899,0.9129207735070428,0.9616173845821537,1.773377620105637,-0.05856457750386347,-0.17147714888008006,3.5475998195360563,1.6389614879017904,0.0758648431214803,0.052212389380530945,0.048511665325824585,0.05808527755430408,0.05293644408688654,0.041512469831053854,0.034191472244569546,0.018905872888173803,0.017860016090104614,0.004022526146419958,0.0029766693483507687,0.004022526146419958
37,37,0.9219629927594529,0.9216553934239192,0.9090074061216225,0.9672886651622982,1.3273137655338623,-0.3491140184337336,-0.29740533228736077,4.427931687755284,1.5181196772179355,0.0666130329847144,0.05124698310539015,0.0316170555108608,0.028077232502011263,0.028479485116653235,0.027594529364440866,0.016733708769107025,0.01335478680611426,0.011826226870474677,-0.0008849557522123908,0.002413515687851975,0.002413515687851975
38,38,0.9219629927594529,0.9217851436639259,0.9089528271310292,0.9683019535048174,1.0212812884537417,0.3889230919318573,0.07913586537809972,4.385994875581574,0.9861132406847359,0.07345132743362832,0.06138374899436845,0.041914722445695864,0.03596138374899434,0.0386967015285599,0.03459372485921154,0.026146419951729706,0.010297666934835092,0.006999195494770727,-0.002493966210780374,0.0041029766693483575,0.0013676588897827858
39,39,0.9283990345937249,0.9280039489165651,0.9171219632839814,0.9768557552864996,1.2709435078245297,-0.26271801381988585,-0.46039926573122936,4.3047740696636385,1.7349045976570578,0.06910699919549476,0.06009654062751406,0.042477876106194655,0.028399034593724892,0.030973451327433666,0.04223652453740945,0.01335478680611426,0.010297666934835092,0.015848753016894635,0.0017699115044247816,0.0031375703942075673,0.0012067578439259874
40,40,0.917940466613033,0.917601496610685,0.9048698403566806,0.9687703149719544,1.337674276155319,-0.08040292789521562,-0.5347274275048612,4.193964005054992,1.7298244580941768,0.06991150442477875,0.046017699115044206,0.04102976669348346,0.038857602574416686,0.04102976669348346,0.035800482703137515,0.01641190667739343,0.009814963797264698,0.01335478680611426,8.045052292839915e-05,0.0,0.002091713596138378
41,41,0.9243765084473049,0.9239384441389603,0.9067801952379237,0.9699248346000985,2.0991176451651157,-0.21837251519774964,-0.2564417370741004,3.8307726354589504,1.1806527439059245,0.05374094931617053,0.045213193885760214,0.030893000804505244,0.03386967015285598,0.03370876910699918,0.018020917135961413,0.015607401448109437,0.0032180209171359664,0.008527755430410311,-0.0018503620273531806,-0.0003218020917135966,0.002172164119066777
42,42,0.9259855189058729,0.9256591147178437,0.9146419019822725,0.9700728517809791,1.8117855863552879,-0.39851340653257833,-0.6736842348035,4.126360136450796,1.8246478111351296,0.0755430410297667,0.05929203539823007,0.03797264682220429,0.045374094931617016,0.05164923572003215,0.027192276749798905,0.02670957361222851,0.016009654062751434,0.018744971842317004,0.0016894609814963823,-0.0002413515687851975,-0.0003218020917135966
43,43,0.9235720032180209,0.9239709882333447,0.9201325001446508,0.9756147659549846,0.7783928926063288,-0.32404518212100425,-0.45944881658217723,4.0266449495421535,2.549185455534233,0.09155269509251814,0.05526950925181011,0.06387771520514882,0.05374094931617053,0.07457763475462591,0.050281576830249364,0.036846339501206714,0.010217216411906694,0.004907481898632349,-0.0011263073209975883,0.0003218020917135966,0.0028962188254223697
44,44,0.9235720032180209,0.9230710611558389,0.9063623601329218,0.9724145692775188,2.272168264681176,-0.3073371639385705,-0.401690610830537,4.117494711892939,0.943953827782832,0.06991150442477875,0.05543041029766691,0.03628318584070792,0.023893805309734527,0.03000804505229283,0.042638777152051444,0.015929203539823033,0.006999195494770727,0.010056315366049895,0.0001609010458567983,0.0004022526146419958,-0.0004022526146419958
45,45,0.917135961383749,0.9170065217408018,0.9048594539584504,0.9721715328467153,0.6414892955945212,-0.2757821003473772,-0.5505385043207135,4.428891819391371,2.3090139223004438,0.066130329847144,0.06419951729686242,0.05744167337087689,0.04931617055510858,0.05301689460981494,0.025261464199517268,0.031134352373290364,0.00764279967819792,0.010297666934835092,-0.0023330651649235757,-0.0008045052292839916,0.0017699115044247816
46,46,0.918744971842317,0.9186692680117888,0.9072925439827813,0.9697384428223844,1.6194717885187087,-0.13061959524874336,-0.34720382779872444,4.138575261195217,1.3986728928800294,0.06371681415929202,0.04754625905068379,0.040386162510056264,0.030812550281576777,0.01633145615446503,0.046259050683829406,0.005711987127916341,0.006596942880128731,0.011343523732904282,-0.0011263073209975883,-0.0016894609814963823,-0.0006436041834271932
47,47,0.917940466613033,0.9174522344997722,0.9050225733634312,0.970268058690745,1.3545426300821635,-0.6013726003932821,-0.4946610317407798,4.459767799014759,1.9065367842751622,0.05406275140788412,0.05518905872888171,0.04304102976669344,0.024215607401448114,0.04304102976669344,0.017779565567176213,0.010297666934835092,0.010297666934835092,0.011584875301689479,-0.0005631536604987942,0.0029766693483507687,0.0013676588897827858
48,48,0.9332260659694288,0.9332478059914152,0.9239371879090872,0.9701873582078059,1.2099585477486643,-0.292469313473236,-0.3162915994721285,4.485846273222173,1.5684621056574075,0.06934835076427996,0.056154465004022505,0.029042638777152095,0.04722445695897022,0.05012067578439257,0.0365245374094932,0.03475462590506843,0.013998390989541453,0.014159292035398252,0.0037811745776347603,0.0012872083668543865,0.0029766693483507687
49,49,0.9235720032180209,0.923314013517862,0.9110271105149779,0.9721317377091063,1.5977836175023061,-0.7755255764473384,-0.5662241152623683,4.522141803228016,2.0319996165589913,0.06210780370072404,0.06315366049879323,0.044569589702333025,0.035720032180209124,0.027192276749798894,0.03740949316170551,0.018020917135961413,0.014561544650040248,0.011423974255832681,-0.0030571198712791682,-0.0039420756234915585,-0.0004022526146419958
50,50,0.9316170555108608,0.9316830687905774,0.9228456409983377,0.967880573352027,2.171315982446392,-0.376554961070146,-0.906362182541114,3.9752727603214204,1.789141348761229,0.07771520514883348,0.056798069187449694,0.05856798069187448,0.0419147224456959,0.02960579243765089,0.024698310539018543,0.015768302493966234,0.011987127916331474,0.018342719227675008,0.0013676588897827858,0.0033789219629927645,0.0014481094127111848
51,51,0.915526950925181,0.9155533415319954,0.9045379828578137,0.9648849360103322,1.3764786714929087,-0.3748396238674516,-0.27570383784959174,4.347723892864178,1.610355099820734,0.061786001609010446,0.050040225261464163,0.03507642799678192,0.03982300884955747,0.03901850362027348,0.03620273531777951,0.01343523732904266,0.006596942880128731,0.0074014481094127225,0.002091713596138378,0.0018503620273531806,0.000482703137570395
52,52,0.9235720032180209,0.9232629477632394,0.912593399750934,0.9695686629684139,1.8665075670471307,-0.2762945085599572,-0.9170976555300415,4.008552963859339,1.937062369310235,0.07803700724054707,0.058165728077232484,0.03829444891391789,0.04818986323411099,0.022526146419951754,0.030490748189863227,0.013515687851971058,0.015768302493966234,0.013596138374899458,0.0012872083668543865,0.0007240547063555924,0.0012872083668543865
53,53,0.918744971842317,0.9186656076656681,0.9063172043010752,0.9678453267162944,1.6624057746332592,-0.8052974237544315,-0.5178183481963845,3.7619804776619143,2.614818633436363,0.08061142397425584,0.04754625905068379,0.03395012067578433,0.03378921962992756,0.061625100563153644,0.03041029766693478,0.02429605792437649,0.009171359613837504,0.011987127916331474,0.0003218020917135966,-0.0003218020917135966,0.000482703137570395
54,54,0.9203539823008849,0.9203315433361569,0.9113267938926911,0.9678803132955219,0.8983556820189375,-0.08709457571654577,-0.3222818424122707,4.145518378973365,1.9290498094061546,0.07699115044247788,0.055671761866452105,0.03169750603378918,0.03475462590506834,0.03660498793242152,0.0379726468222043,0.01544650040225264,0.008366854384553512,0.015526950925181037,0.0008045052292839916,-0.0003218020917135966,0.0016090104585679832
