,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_top_CO2_fd3_scaled
112,112,0.9195775792038993,0.9141370338248048,0.9205758856201334,0.9518004730394111,-0.0006498781478473381,0.038992688870836734,0.04654752233956139,0.017546709991876464,-0.0012997562956944542,0.014378554021121093,0.04053614947197404,-0.0034930950446792064
113,113,0.9277010560519903,0.9226759339704604,0.9286202131334875,0.9529511812697654,0.008123476848091116,0.04849715678310318,0.05215272136474414,0.02445166531275378,0.006255077173030199,0.04809098294069858,0.03785540211210403,0.01023558082859477
114,114,0.9293257514216084,0.9248055315471045,0.9306585346408356,0.949095112811927,0.00844841592201473,0.03021933387489839,0.05938261575954484,0.010316815597075535,0.00032493907392372456,0.04289195775792032,0.03021933387489839,0.005199025182778261
115,115,0.9333874898456539,0.9307432432432432,0.9365595684179755,0.9561455260570305,0.0077173030056864045,0.10958570268074719,0.08147847278635256,0.0352558895207149,0.007961007311129031,0.10674248578391554,0.053614947197400675,0.025507717303005606
116,116,0.9155158407798538,0.9095652173913044,0.9162853118605331,0.9567168938850353,-0.0027619821283509927,0.06255077173030066,0.05832656376929335,0.008285946385052867,-0.0023558082859462814,0.009423233143785681,0.029325751421608537,0.0008123476848090894
117,117,0.9260763606823721,0.9218884120171674,0.9279239416407558,0.9574689733981769,0.012266450040617327,0.06961819658813972,0.07944760357432978,0.015190901705930293,0.010235580828594548,0.042404549147035064,0.02623883021933382,0.0077173030056865155
118,118,0.9179528838342811,0.9127052722558341,0.9192085891200935,0.9500385341093306,-0.004955320877335412,0.052396425670186875,0.01380991064175463,0.01283509341998379,-0.003980503655564349,0.009748172217709294,0.03168155970755471,0.005523964256701763
119,119,0.9212022745735174,0.916162489196197,0.9224800021260198,0.9501740678731829,-0.0004874086108853648,0.03891145410235575,0.016328188464662996,0.006092607636068226,-0.001543460601137303,0.005442729488220999,0.024695369618196517,0.00016246953696175126
120,120,0.9244516653127539,0.9201716738197425,0.9262882351377926,0.9517792128411597,-0.0002437043054427379,0.051584077985377785,0.030300568643379266,0.006092607636068226,0.002030869212023001,0.008529650690495494,0.03346872461413486,0.014459788789601968
121,121,0.9236393176279447,0.9185441941074524,0.9247322543782721,0.9501474926253686,-0.00032493907392372456,0.05369618196588133,0.02063363119415107,0.029731925264012915,0.0041429731925262114,0.0068237205523963285,0.08090982940698599,0.02022745735174647
122,122,0.9236393176279447,0.9179755671902269,0.9241954343724255,0.9506603949081824,0.0014622258326562054,0.03403736799350121,0.07148659626320075,0.015190901705930071,0.005605199025182639,0.05101543460601132,0.027701056051990136,0.012753858651502803
123,123,0.9244516653127539,0.9204448246364414,0.9265566451407159,0.9532727417683171,0.007392363931762902,0.10251827782290823,0.09390739236393186,0.046547522339561276,0.009504467912266557,0.060601137286758866,0.03907392363931772,0.02087733549959392
124,124,0.9236393176279447,0.9197952218430034,0.9259400993914269,0.9580483138005262,0.0038992688870835845,0.05588952071486586,0.055564581640942357,0.0348497156783103,0.0013809910641755518,0.02705117790414291,0.04362307067424842,0.007067424857838955
125,125,0.9220146222583265,0.916955017301038,0.9232307528767706,0.94674054585559,-0.0012997562956945652,0.029488220958570288,0.02924451665312744,0.00398050365556446,-0.002030869212022557,0.015840779853777298,0.03257514216084478,0.0008123476848090894
126,126,0.9236393176279447,0.9186851211072664,0.9248664593797338,0.9612240559143214,0.002437043054427268,0.07221770917952874,0.030138099106417626,0.011535337124289113,0.001787164906580152,0.08724614134849695,0.03338748984565387,-0.00032493907392372456
127,127,0.9187652315190902,0.9130434782608695,0.9195567248664593,0.9535225490977703,-8.123476848098665e-05,0.025101543460601117,0.015434606011372809,0.008367181153533632,0.003086921202274384,0.009666937449228197,0.03980503655564582,0.003168155970755482
128,128,0.9236393176279447,0.9185441941074524,0.9247322543782721,0.9588322836110448,0.00032493907392361354,0.020146222583265594,0.06011372867587328,0.01380991064175463,0.0116165718927701,0.035580828594638625,0.028350934199837585,0.009585702680747321
129,129,0.9317627944760357,0.9286926994906621,0.9345212469106274,0.9540088761327699,0.00820471161657188,0.03679935012185209,0.08350934199837512,0.028432168968318572,0.013241267262388279,0.09666937449228274,0.0059301380991062524,0.0290820471161658
130,130,0.9236393176279447,0.9186851211072664,0.9248664593797338,0.9500146163862977,0.004467912266449936,0.02047116165718932,0.021121039805036546,0.028269699431356377,-0.003330625507717344,0.03907392363931761,0.01380991064175452,0.0007311129163282137
131,131,0.9260763606823721,0.9199648197009674,0.9260450716202928,0.9474607350713546,0.02307067424857845,0.16588139723801798,0.029731925264013137,0.006336311941510964,0.01543460601137292,0.07384240454914703,0.021770917952883773,0.011129163281884624
132,132,0.9203899268887084,0.9156626506024096,0.9219976613781924,0.9474793377448243,0.0012185215272136896,0.011047928513403749,0.0553208773354994,0.0,-0.003086921202274606,0.0056864337936636256,0.004224207961007198,0.011779041429731962
133,133,0.9236393176279447,0.9189655172413793,0.925134869382657,0.9529777565175795,0.004711616571892674,0.08683996750609257,0.060763606823720506,0.01998375304630373,0.0023558082859463925,0.03590576766856224,0.02063363119415107,0.0173842404549146
134,134,0.9163281884646629,0.9109766637856526,0.9175728826171304,0.950421217677855,-0.006904955320877093,0.09333874898456529,0.0852152721364744,0.025182778229082103,0.0007311129163282137,0.03249390739236413,0.015678310316815547,0.01462225832656383
135,135,0.9220146222583265,0.9166666666666666,0.9229623428738474,0.9525312923543011,0.0034118602761982197,0.07757920389926876,0.09723801787164899,0.02428919577579214,0.005523964256701874,0.02120227457351742,0.05264012997562939,0.018115353371242926
136,136,0.9268887083671812,0.9225473321858864,0.9285404873900449,0.957482261022084,0.0065800162469535906,0.06669374492282698,0.04467912266450036,0.003168155970755593,0.006255077173030088,0.04045491470349305,0.03241267262388303,0.0068237205523963285
137,137,0.9212022745735174,0.9157254561251086,0.922077387121635,0.9544526827712668,-0.004224207961007309,0.05913891145410233,0.03858651502843213,0.02924451665312755,-0.0007311129163282137,0.007879772542648378,0.02485783915515849,0.00739236393176268
138,138,0.9228269699431356,0.917319408181027,0.9235788886231364,0.9529246060219512,0.00032493907392361354,0.06214459788789595,0.05467099918765217,0.010722989439480024,0.0014622258326563164,0.023720552396425565,0.013728675873273866,0.0162469536961819
139,139,0.9309504467912266,0.9269131556319863,0.9326968561481837,0.9655797390310665,0.004386677497969282,0.06799350121852132,0.0658001624695368,0.014622258326563498,0.009179528838342721,0.02688870836718127,0.0727863525588952,0.00438667749796906
140,140,0.925264012997563,0.9206896551724137,0.9267705758856202,0.9655239310106567,0.005117790414297274,0.020958570268074794,0.06726238830219344,0.005442729488220999,0.0006498781478473381,0.03184402924451657,0.03590576766856213,0.003818034118602598
141,141,0.9195775792038993,0.9136878814298169,0.9201732706157485,0.9501581227244943,0.004386677497969171,0.06303818034118602,0.04232331437855408,0.03606823720552399,-0.0028432168968319793,0.025913891145410206,0.023395613322502062,0.0059301380991062524
142,142,0.9228269699431356,0.918872758326217,0.9250551436392145,0.9531744133514045,0.002437043054427157,0.06994313566206323,0.07051177904142969,0.028107229894394847,-0.0007311129163282137,0.04532900081234781,0.021689683184402786,0.011616571892769989
143,143,0.9228269699431356,0.9176062445793582,0.9238472986260597,0.9612559462116984,0.0032493907392362464,0.07871649065800168,0.03103168155970748,0.0056864337936636256,-0.000893582453289965,0.020877335499593697,0.00820471161657177,0.013160032493907292
144,144,0.925264012997563,0.9209621993127147,0.9270389858885434,0.9578277392436685,0.0041429731925264335,0.03346872461413497,0.012347684809098425,0.020714865962632056,0.0036555645816408466,0.01925264012997574,0.02445166531275389,0.00901705930138108
145,145,0.925264012997563,0.9216354344122658,0.9277100108958516,0.9582874910308539,0.00032493907392372456,0.08537774167343637,0.0538586515028433,0.04809098294069869,0.007311129163282026,0.04329813160032503,0.08692120227457356,0.005442729488220777
146,146,0.9260763606823721,0.9222886421861657,0.9283265566451407,0.9517699115044247,0.004305442729488185,0.05946385052802605,0.045166531275385835,0.01925264012997574,0.005280259951259247,0.03923639317627947,0.11990251827782306,0.00398050365556446
147,147,0.9293257514216084,0.9251934651762683,0.9310611496452205,0.949190783704058,0.0030056864337935085,0.056783103168155935,0.028594638505280212,0.030950446791226827,0.0025182778229082547,0.058976441917140465,0.046385052802599414,0.0038992688870836956
148,148,0.9236393176279447,0.9184027777777778,0.9245980493768104,0.9559196364506101,0.0034118602761983308,0.04906580016246942,0.06360682372055226,-0.0002437043054426269,-0.0013809910641754408,0.011454102355808238,0.03103168155970759,0.011372867587327362
149,149,0.9236393176279447,0.9179755671902269,0.9241954343724255,0.9512756118950809,0.007879772542648267,0.09878147847278629,0.03452477660438669,0.009423233143785459,0.009017059301380859,0.019333874898456394,0.025588952071486593,0.026482534524776447
150,150,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9500890270801776,0.0007311129163283248,0.07473598700243711,0.012185215272136563,0.019821283509342202,-0.0008123476848090894,0.007554833468724542,0.021121039805036768,0.016896831844029236
151,151,0.9220146222583265,0.9173838209982789,0.9236333678811555,0.9435222833452923,0.002924451665312744,0.003574329813159971,0.0363931762794476,0.045572705117790435,-0.0004874086108854758,0.0021933387489847522,0.009748172217709183,0.01844029244516643
152,152,0.9309504467912266,0.927536231884058,0.9333678811554917,0.9584549150920831,0.014703493095044595,0.07571080422420795,0.11803411860276192,0.018683996750609277,0.009098294069862067,0.04614134849715679,0.07335499593826145,0.013566206336312003
153,153,0.9228269699431356,0.9178910976663786,0.924115708628983,0.95134869382657,0.003818034118602598,0.09285134037367992,0.09455727051177898,0.03501218521527216,0.004467912266450047,0.045166531275385835,0.02079610073111282,0.012997562956945541
154,154,0.925264012997563,0.9206896551724137,0.9267705758856202,0.953838794546759,0.00381803411860282,0.03493095044679129,0.05475223395613327,0.02705117790414302,0.0021933387489847522,0.005280259951259247,0.024126726238830387,0.016165718927701245
155,155,0.9285134037367994,0.9242685025817556,0.930176193893008,0.9570464269579313,0.004792851340373772,0.05288383428107213,0.12372055239642554,0.031600324939074054,0.006173842404549101,0.030706742485783867,0.03769293257514206,0.01982128350934198
156,156,0.9203899268887084,0.9153713298791019,0.9217292513752691,0.9540832868266496,0.00219333874898453,0.043541835905767656,0.024695369618196517,0.01462225832656372,0.002680747359869784,0.02282696994313549,0.03874898456539411,0.000893582453290076
157,157,0.9195775792038993,0.9136878814298169,0.9201732706157485,0.9506178745116799,-0.005523964256701985,0.023151909017059213,0.03168155970755493,0.0025182778229082547,-0.006661251015434577,0.02266450040617396,0.011535337124289224,0.004955320877335634
158,158,0.9268887083671812,0.922945205479452,0.9289431023944298,0.9546307369316219,0.0036555645816409577,0.04045491470349305,0.07140536149471965,0.004549147034930923,0.0023558082859463925,0.02843216896831835,0.04492282696994321,0.00763606823720564
159,159,0.9285134037367994,0.9247863247863248,0.9307130138988546,0.9544181349491083,0.004467912266449825,0.05735174654752251,0.12160844841592189,0.006336311941510853,0.0030056864337937306,0.03241267262388303,0.03005686433793675,0.035905767668562016
160,160,0.9163281884646629,0.9100436681222708,0.9167676526083606,0.9507534082755322,0.0010560519902519383,0.12177091795288386,0.03290008123476862,0.003330625507717344,-0.004955320877335412,0.021121039805036657,0.017709179528838326,0.007148659626320053
161,161,0.9179528838342811,0.9134532990574121,0.9198796141274017,0.9521300061123069,0.002274573517465517,0.0918765231519092,0.15329000812347693,0.04313566206336317,0.00601137286758735,0.010966693744922984,0.014947197400487444,0.012266450040617327
162,162,0.9293257514216084,0.9249352890422778,0.9307927396422971,0.9532169337479072,0.006661251015434577,0.03281884646628752,0.041592201462225864,0.02826969943135671,0.002030869212022668,0.03403736799350132,0.05052802599512585,0.016978066612510223
163,163,0.9293257514216084,0.9258312020460358,0.9317321746525287,0.9535438092960216,0.007961007311129253,0.10040617384240447,0.11413484971567811,0.03858651502843213,0.0056864337936635145,0.04151096669374499,0.09471974004874084,0.06953696181965896
164,164,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9567168938850356,0.005442729488220888,0.0019496344435419033,0.06051990251827799,0.01909017059301399,0.0018683996750609166,0.0018683996750610277,0.04573517465475241,0.018359057676685553
165,165,0.9130787977254264,0.9103101424979044,0.9167171596375137,0.9481888968614632,-0.006336311941510964,0.08635255889520721,0.1506904955320877,0.07757920389926887,-0.011779041429731851,0.05369618196588133,0.058407798537774,0.044597887896019484
166,166,0.9260763606823721,0.9214840379637619,0.9275213266363709,0.9570384543835873,0.00560519902518275,0.039967506092607685,0.03647441104792859,0.007229894394801151,0.003574329813159971,0.01502843216896843,0.0565393988627132,0.003818034118602931
167,167,0.9236393176279447,0.9185441941074524,0.9247322543782721,0.9594142815381754,0.003086921202274495,0.0948822095857027,0.00796100731112892,0.008123476848090894,0.0041429731925264335,0.013403736799349919,0.06515028432168979,0.0034930950446792064
168,168,0.9415109666937449,0.9382504288164666,0.9435302559196365,0.9576629727072207,0.008854589764418996,0.041754670999187726,0.0653939886271323,0.013891145410235506,0.0116165718927701,0.03671811535337133,0.08797725426482528,0.026726238830219295
169,169,0.9260763606823721,0.9221556886227545,0.9281923516436791,0.9555528980307741,0.0004874086108854758,0.0337124289195776,0.07636068237205529,0.005767668562144612,0.004630381803411687,0.01624695369618201,0.024126726238830387,0.01665312753858661
170,170,0.9195775792038993,0.9138381201044387,0.9203074756172102,0.954693188763985,-0.003330625507717233,0.066612510154346,0.03241267262388314,0.02542648253452484,0.0019496344435417923,0.03712428919577582,0.043541835905767656,0.0007311129163281027
171,171,0.9285134037367994,0.924006908462867,0.9299077838900848,0.9521326636370883,0.002680747359869895,0.08025995125913898,0.04467912266450058,0.007148659626320164,0.0025182778229081437,0.03160032493907383,0.05190901705930151,0.007229894394800929
172,172,0.9260763606823721,0.9220222793487575,0.9280581466422174,0.9551861596109384,0.006742485783915564,0.0457351746547523,0.056620633631194295,0.0019496344435416813,0.002680747359870117,0.06441917140536169,0.045329000812347586,0.0021121039805036546
173,173,0.9236393176279447,0.9186851211072664,0.9248664593797338,0.9514709399665151,0.003330625507717233,0.07562956945572696,0.024532900081234654,0.0037367993501218333,-0.0023558082859465035,0.029488220958570066,0.007473598700243667,0.015515840779853796
174,174,0.9228269699431356,0.9183147033533964,0.9245183236333678,0.9607470302160568,0.0,0.06799350121852166,0.021121039805036546,0.016734362307067263,0.0007311129163282137,0.020552396425670083,0.03273761169780676,0.007879772542648267
175,175,0.917140536149472,0.9116117850953206,0.9181894283664195,0.9510324483775809,0.002680747359869895,0.06831844029244516,0.017871649065800077,0.006173842404549212,-0.0030056864337937306,0.016896831844029236,0.00901705930138108,0.001137286758732703
176,176,0.9228269699431356,0.9178910976663786,0.924115708628983,0.9463897525844427,0.0005686433793662404,0.059382615759545065,0.08489033306255067,0.020471161657189207,0.00560519902518275,0.04021121039805031,0.04784727863525584,0.002437043054427157
177,177,0.9325751421608448,0.9286328460877042,0.9343325626511467,0.9494990565787024,0.01380991064175452,0.03704305442729494,0.0875710804224209,0.04467912266450025,0.008935824532900205,0.04427294882209587,0.04012997562956944,0.10251827782290823
178,178,0.9228269699431356,0.9183147033533964,0.9245183236333678,0.9552512689680829,0.00040617384240448917,0.0782290820471162,0.05995125913891142,0.00820471161657177,0.0013809910641754408,0.012510154346060176,0.007636068237205529,0.005767668562144612
179,179,0.9195775792038993,0.9151670951156813,0.9215153206303648,0.9555980759520581,0.005199025182778261,0.04435418359057686,0.05987002437043065,0.012510154346060287,-0.0028432168968318683,0.0290820471161658,0.04264825345247769,0.0004061738424046002
180,180,0.9333874898456539,0.9299145299145299,0.9356201334077441,0.9550532833718673,0.014134849715678355,0.09894394800974804,0.09658813972380176,0.010641754670999148,0.010560519902518273,0.03631194151096662,0.05662063363119407,0.016571892770105512
181,181,0.9317627944760357,0.9284497444633731,0.9342528369077041,0.9555528980307741,0.0038992688870836956,0.04151096669374488,0.07660438667749803,0.022745735174654835,0.007961007311129031,0.07075548334687254,0.07262388302193334,0.017140536149471863
182,182,0.9203899268887084,0.9156626506024096,0.9219976613781924,0.9579792181562092,0.002437043054427157,0.055402112103980494,0.0337124289195776,0.00877335499593812,-0.0004061738424047112,0.029731925264012915,0.012835093419983679,0.0012997562956945652
183,183,0.9179528838342811,0.9130060292850991,0.9194769991230168,0.9453094687607961,0.006742485783915675,0.118927701056052,0.07002437043054444,0.11665312753858659,0.022908204711616476,0.02802599512591375,0.03647441104792859,0.0023558082859463925
184,184,0.9236393176279447,0.9185441941074524,0.9247322543782721,0.9552313375322224,-0.004061738424045447,0.050203086921202233,0.02363931762794469,0.011129163281884513,0.004305442729488185,0.015840779853777298,0.04963444354183588,0.002680747359870117
185,185,0.9268887083671812,0.9225473321858864,0.9285404873900449,0.9617661909697307,0.008367181153533743,0.07595450852965069,0.043135662063363056,0.030706742485783978,0.0018683996750608056,0.011941510966693825,0.011372867587327362,0.016490658001624636
186,186,0.9228269699431356,0.9170305676855895,0.9233104786202131,0.9526827712668422,-0.00016246953696175126,0.0727863525588951,0.08456539398862706,0.010560519902518273,-0.005280259951259247,0.053777416734362204,0.020714865962631945,0.0565393988627132
187,187,0.9195775792038993,0.9135371179039301,0.9200390656142868,0.9509048871880731,0.0027619821283508816,0.03688058489033308,0.026482534524776558,0.005767668562144501,0.0021121039805037656,0.022583265637692862,0.020877335499593808,0.0017059301380991654
188,188,0.9260763606823721,0.9214840379637619,0.9275213266363709,0.9586063940046241,0.0005686433793664625,0.04524776604386671,0.05946385052802605,0.016165718927701023,0.00861088545897637,0.028594638505280323,0.03793663688058513,0.0032493907392364685
189,189,0.9285134037367994,0.9238754325259516,0.9297735788886231,0.9540195062318957,0.0025995125913890194,0.07376116978066605,0.058164094232331376,0.020308692120227567,0.015190901705930293,0.017790414297319312,0.06068237205523963,0.028594638505280434
190,190,0.9082047116165719,0.9014821272885789,0.9087233250950065,0.9454330436631321,-0.005686433793663737,0.06084484159220149,0.09431356620633635,0.0019496344435417923,-0.0012997562956946762,0.020714865962632056,0.008042242079610018,0.002030869212022668
191,191,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9561614712057189,0.003168155970755482,0.0356620633631195,0.020552396425670416,0.011697806661251087,0.0006498781478472271,0.015109666937449306,0.016978066612510112,0.012347684809098314
192,192,0.9228269699431356,0.9183147033533964,0.9245183236333678,0.9536501102872784,0.004630381803411798,0.014541023558082733,0.02705117790414291,0.023476848090982938,0.001543460601137303,0.020064987814784607,0.018359057676685553,0.01421608448415912
193,193,0.9228269699431356,0.9177489177489178,0.9239815036275214,0.9539982460336441,0.004224207961007309,0.046385052802599525,0.03883021933387487,0.010560519902518273,-0.0008123476848090894,0.015922014622258174,0.020471161657189207,0.012266450040617327
194,194,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9588003933136676,0.0025182778229082547,0.04346060113728678,0.0360682372055241,0.0240454914703494,-0.002030869212022557,0.011616571892770211,0.022989439480097573,0.026726238830219518
195,195,0.925264012997563,0.9216354344122658,0.9277100108958516,0.9516197613542745,0.0038992688870836956,0.0627944760357434,0.080178716490658,0.0181965881397238,0.003168155970755593,0.03151909017059307,0.025995125913891082,0.008610885458976592
196,196,0.9236393176279447,0.9189655172413793,0.925134869382657,0.9564564564564563,0.0038992688870835845,0.016003249390739382,0.06206336311941507,0.005361494719740012,0.0013809910641753298,0.039561332250203085,0.03322502030869212,0.002680747359869895
197,197,0.9325751421608448,0.9291204099060631,0.9348693826569933,0.9536846581094369,0.002924451665312744,0.053371242891957715,0.050771730300568585,0.019577579203899242,0.009260763606823708,0.10934199837530456,0.008692120227457245,0.011535337124289113
198,198,0.9220146222583265,0.9165217391304348,0.9228281378723857,0.9548964894097636,-0.0032493907392364685,0.0344435418359057,0.06295694557270526,-0.000893582453289965,-0.0037367993501218333,0.008692120227457467,0.026969943135662033,0.005848903330625488
199,199,0.9228269699431356,0.9181739879414298,0.9243841186319062,0.9481676366632118,0.002030869212022779,0.05629569455727057,0.0956133225020307,0.02680747359870017,0.0032493907392362464,0.05605199025182761,0.06628757108042238,0.049390739236393144
200,200,0.917140536149472,0.9113043478260869,0.9179210183634963,0.951457652342608,0.0007311129163282137,0.07311129163281893,0.034362307067424935,0.00048740861088558685,0.0018683996750610277,0.0050365556458163985,0.009910641754671046,0.013322502030869265
201,201,0.9268887083671812,0.9220103986135182,0.9280036673841984,0.9477424326981849,0.0032493907392364685,0.07554833468724631,0.037611697806661404,0.023720552396425565,0.0027619821283509927,0.018521527213647304,0.05320877335499585,0.033306255077173
202,202,0.9179528838342811,0.9128559102674719,0.9193427941215552,0.9499787398017487,0.004549147034930923,0.10982940698619015,0.06149471974004872,0.022908204711616587,-0.0018683996750606946,0.04240454914703495,0.06506904955320869,0.001543460601137303
203,203,0.9220146222583265,0.9168110918544194,0.9230965478753089,0.9547476680220044,0.005442729488220999,0.023964256701868303,0.051177904142973185,0.008123476848090894,0.0019496344435416813,0.004305442729488185,0.020714865962632167,0.012672623883021927
204,204,0.9277010560519903,0.9241261722080136,0.9300964681495655,0.9553216933747907,0.0016246953696179567,0.06523151909017044,0.063850528025995,0.012916328188464665,0.0050365556458163985,0.030219333874898502,0.019333874898456394,0.010885458976442108
205,205,0.9268887083671812,0.9220103986135182,0.9280036673841984,0.9453586329692525,0.0017059301380990544,0.09870024370430541,0.038586515028432244,0.03988627132412681,0.0013809910641754408,0.03444354183590581,0.02225832656376936,0.011129163281884735
206,206,0.9277010560519903,0.9225413402959095,0.9284860081320259,0.9588694889579844,0.009179528838342832,0.027782290820471345,0.06872461413484965,0.007554833468724542,0.00584890333062571,0.019983753046303843,0.025670186839967468,0.015597075548334782
207,207,0.9268887083671812,0.9226804123711341,0.9286746923915066,0.9549071195088894,0.0050365556458166205,0.009910641754670935,0.057026807473598784,0.005605199025182861,0.0004874086108853648,0.05743298131600316,0.007311129163282026,0.021283509341998408
208,208,0.9285134037367994,0.9237435008665511,0.9296393738871616,0.949926918068511,0.0038992688870835845,0.09666937449228263,0.015353371242892044,0.008529650690495383,0.0009748172217709516,0.025995125913891193,0.09666937449228263,0.024370430544272903
209,209,0.9220146222583265,0.9162303664921466,0.9225597278694624,0.9530415371123334,-2.220446049250313e-16,0.06750609260763607,0.05995125913891142,0.002030869212022779,0.0013809910641754408,0.01941510966693749,0.05613322502030871,0.004224207961007309
210,210,0.9244516653127539,0.9193408499566349,0.9254830051290228,0.9553270084243535,-0.0013809910641753298,0.02120227457351742,0.05150284321689702,0.011210398050365722,0.0008123476848092004,0.031112916328188578,0.012103980503655465,0.008854589764418996
211,211,0.9228269699431356,0.9184549356223176,0.9246525286348295,0.9521991017566238,0.0019496344435419033,0.08683996750609257,0.07091795288383429,0.028513403736799225,0.0008123476848090894,0.014784727863525582,0.07969130787977252,0.001787164906580152
212,212,0.9212022745735174,0.9168808911739503,0.9231510271333281,0.9555236652581786,-0.000893582453289965,0.10235580828594648,0.0999187652315191,0.04053614947197404,0.007554833468724653,0.043135662063363056,0.03208773354995942,0.015759545085296423
213,213,0.9268887083671812,0.922945205479452,0.9289431023944298,0.9569640436897074,0.006417546709991839,0.07335499593826156,0.04467912266450036,0.02623883021933404,0.00763606823720564,0.023395613322502062,0.06913078797725447,0.005117790414297274
214,214,0.9301380991064175,0.9252173913043479,0.9310066703872013,0.9495415769752051,0.006092607636068226,0.09935012185215275,0.07936636880584891,0.03964256701868385,0.019983753046303843,0.091714053614947,0.03964256701868385,0.006661251015434577
215,215,0.9285134037367994,0.9237435008665511,0.9296393738871616,0.9520423077945201,0.003980503655564571,0.08813972380178714,0.023964256701868414,0.011779041429731851,0.005767668562144612,0.048984565393988544,0.02258326563769275,0.00722989439480104
216,216,0.9244516653127539,0.9184925503943909,0.9246777751202531,0.9526960588907493,-0.002274573517465406,0.1042242079610074,0.03818034118602753,0.006092607636068226,0.007879772542648156,0.04094232331437864,0.021770917952883995,0.007148659626320164
217,217,0.9301380991064175,0.9261168384879725,0.9319461053974328,0.9482978553775014,0.0038992688870834735,0.08960194963444357,0.07619821283509343,0.058001624695369625,0.015272136474411058,0.05207148659626315,0.07757920389926898,0.011291632818846375
218,218,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9503893273804777,0.003168155970755593,0.03314378554021136,0.0593013809910643,-0.00178716490657993,0.0017059301380991654,0.021770917952883773,0.0519090170593014,0.0034118602761982197
219,219,0.9228269699431356,0.9174630755864466,0.9237130936245981,0.9568338249754179,-0.000893582453289965,0.04240454914703484,0.015678310316815547,0.008123476848091116,-0.0016246953696182898,0.023070674248578227,0.047359870024370365,0.0012997562956945652
220,220,0.9268887083671812,0.9226804123711341,0.9286746923915066,0.9464774509022296,0.006904955320877426,0.05775792038992689,0.05962632006498769,0.04906580016246964,0.00820471161657177,0.04386677497969127,0.04654752233956139,0.029975629569455653
221,221,0.9268887083671812,0.9209138840070299,0.9269300273725053,0.9524329639373886,0.006580016246953702,0.05564581640942323,0.03866774979691312,0.010154346060113895,0.0038992688870838066,0.03883021933387487,0.04086108854589765,0.010073111291632686
222,222,0.9285134037367994,0.9246575342465754,0.930578808897393,0.9582755321693375,0.008285946385052756,0.07457351746547525,0.0352558895207149,0.007392363931762791,0.004955320877335523,0.014865962632006346,0.025751421608448566,0.012997562956945541
223,223,0.9317627944760357,0.9282051282051282,0.9339844269047809,0.9553243508995721,0.007554833468724431,0.058976441917140576,0.12144597887896003,0.06352558895207139,0.011291632818846487,0.05385865150284308,0.08042242079610062,0.056214459788789584
224,224,0.9228269699431356,0.9170305676855895,0.9233104786202131,0.9555316378325226,0.0025182778229081437,0.048334687246141206,0.06766856214459793,-0.0023558082859465035,0.0006498781478471161,0.007554833468724653,0.03907392363931772,0.003330625507717344
225,225,0.9325751421608448,0.9289991445680068,0.9347351776555317,0.9527624970102847,0.006092607636068115,0.07644191714053616,0.06945572705117797,0.0285946385052801,0.012835093419983679,0.016328188464662885,0.049147034930950406,0.027701056051990358
226,226,0.9236393176279447,0.918825561312608,0.9250006643811954,0.9498737675728826,0.0012185215272138006,0.07506092607636061,0.027213647441104882,0.003818034118602709,-0.0009748172217710627,0.015190901705930071,0.007798537774167391,0.011697806661250976
227,227,0.9301380991064175,0.9264957264957265,0.9323487204018177,0.9553110632756651,0.008773354995938343,0.057757920389926776,0.02063363119415096,0.004955320877335412,0.006336311941511075,0.005848903330625599,0.03103168155970748,0.030706742485783867
228,228,0.9268887083671812,0.9221453287197232,0.9281378723856599,0.9512822557070345,0.004305442729488185,0.06636880584890326,0.046953696181965765,0.007554833468724653,0.002680747359870117,0.03273761169780676,0.032575142160845005,0.015759545085296423
229,229,0.9212022745735174,0.9158716392020815,0.9222115921230966,0.946818942836642,0.0041429731925264335,0.023964256701868414,0.0874898456539398,0.04167343623070663,0.0004061738424046002,0.027294882209585647,0.023964256701868414,0.009098294069861845
230,230,0.9122664500406173,0.9064124783362218,0.9132823088575301,0.9483377182492227,-8.123476848076461e-05,0.05012185215272136,0.052152721364744026,0.008285946385052867,-0.006255077173030088,0.0174654752233957,0.0298131600324939,0.002274573517465406
231,231,0.9122664500406173,0.90625,0.9131481038560685,0.9448138403890615,-0.002030869212023001,0.10771730300568638,0.06368805848903325,0.0007311129163282137,-0.000893582453289965,0.01218521527213634,0.011616571892769989,0.006661251015434577
232,232,0.9244516653127539,0.9198966408268734,0.9260198251348694,0.9547662706954743,0.0027619821283508816,0.030138099106417737,0.07969130787977263,0.004549147034930812,-0.00032493907392361354,0.0116165718927701,0.0236393176279448,0.0032493907392366905
