,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.B_CO2_vd_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_low_temperature_scaled,feature_importance.B_low_temperature_fd1_scaled,feature_importance.B_low_temperature_fd2_scaled,feature_importance.B_low_temperature_fd3_scaled,feature_importance.B_low_humidity_scaled,feature_importance.B_low_humidity_fd1_scaled,feature_importance.B_low_humidity_fd2_scaled,feature_importance.B_low_humidity_fd3_scaled,feature_importance.B_top_temperature_scaled,feature_importance.B_top_temperature_fd1_scaled,feature_importance.B_top_temperature_fd2_scaled,feature_importance.B_top_temperature_fd3_scaled,feature_importance.B_top_humidity_scaled,feature_importance.B_top_humidity_fd1_scaled,feature_importance.B_top_humidity_fd2_scaled,feature_importance.B_top_humidity_fd3_scaled
28,28,0.9362054681027341,0.9343563512361467,0.9385418620301622,0.9800618911554119,-0.0034797017398509045,-0.002319801159900603,-0.000662800331400204,-0.001988400994200501,-0.00753935376967696,-0.0077879038939520084,-0.015824357912179066,-0.011101905550952695,0.0018227009113505055,-0.012758906379453205,0.002734051367025647,-0.012841756420878259,0.0008285004142503105,-0.009196354598177248,0.008450704225352101,-0.0021541010770504965,-0.0014913007456504035,-0.0017398508699252302,-0.0020712510356255542,-0.0031483015741508025,-0.00671085335542676,0.010521955260977767,0.004556752278376264,-0.004391052195526046,-0.0035625517812758467,-0.0008285004142500885,0.00041425020712515526,0.0028169014084507005
29,29,0.9254349627174814,0.9242424242424242,0.9285603962799114,0.9767080745341615,-0.006213753106876441,0.00041425020712515526,0.0001657000828501065,0.004556752278376264,-0.0014084507042253502,-0.0025683512841756517,-0.00563380281690129,-0.0028997514498757537,-0.000994200497100306,-0.0021541010770504965,0.0011599005799503015,-0.0038939519469759487,0.0014913007456504035,0.0024855012427507095,-0.0014084507042253502,-0.0030654515327257492,0.0014913007456504035,-0.002651201325600705,-0.0022369511184755497,-0.0001657000828501065,0.0014913007456504035,0.004556752278376042,0.0061309030654516095,0.0037282518641259532,0.002319801159900603,0.0011599005799503015,-0.0017398508699254522,0.002402651201325545
30,30,0.9469759734879868,0.9445407279029463,0.9482999238771885,0.9810189424445351,-0.0061309030654516095,-0.00016570008284988447,0.007622203811102013,0.014664457332228653,-0.0034797017398507935,-0.003314001657000798,-0.0017398508699252302,-0.0021541010770506075,-0.0008285004142500885,-8.285004142494223e-05,0.0057995028997515075,0.008616404308202097,0.000662800331400204,-0.005136702568351192,0.0025683512841754297,0.002402651201325545,-0.0032311516155757447,-0.002319801159900381,-0.003976801988400891,0.004391052195526046,-0.0007456503728252573,0.03106876553438298,-0.0028997514498756427,0.0035625517812760688,-8.285004142494223e-05,-0.0015741507870752347,0.001325600662800408,-0.0041425020712509975
31,31,0.9395194697597349,0.9375534644995723,0.9416474520922741,0.9766032677647474,0.0001657000828499955,-0.0035625517812759577,-0.0032311516155756337,-0.0035625517812759577,0.005716652858326343,-0.00505385252692625,-0.0038111019055510065,-0.008699254349627261,-0.0027340513670257582,-0.006048053024026445,-0.00505385252692625,-0.0018227009113502834,-0.000994200497100195,-0.0012427506213752437,0.0007456503728251462,0.004888152444076033,-0.00588235294117645,-8.285004142505326e-05,0.000662800331400204,-0.0004971002485503195,-0.0010770505385252482,0.005965202982601392,0.006876553438276867,-0.0048053024026512015,-0.002982601491300807,0.0031483015741506915,0.0,0.0012427506213754658
32,32,0.951946975973488,0.9498269896193772,0.9534051167768057,0.981816025506658,0.0018227009113503945,0.006213753106876663,0.0014913007456502925,-0.0012427506213752437,0.007953603976802004,-0.0030654515327257492,-0.0022369511184756607,0.002402651201325545,-0.0011599005799504125,0.004473902236950988,0.0048053024026513125,0.004639602319801206,0.001657000828500399,0.0028997514498758648,0.007456503728251795,0.011184755592377638,0.00836785418392727,-0.0020712510356255542,-0.000662800331400093,0.004722452361226259,0.005633802816901512,-0.002982601491300585,0.017481358740679354,0.0041425020712511085,0.0024855012427505985,0.002982601491300696,0.0028997514498756427,0.000994200497100195
33,33,0.8972659486329743,0.8981937602627258,0.9019394768487363,0.9698570215019363,-0.00165700082850051,-0.019718309859154792,-0.0014084507042252392,-0.00041425020712504423,-0.04432477216238628,-0.021955260977630675,-0.02601491300745662,-0.0165700082850041,-0.04150787075393547,-0.018061309030654615,-0.0004971002485500975,-0.011930405965203117,-0.0074565037282520175,-0.005219552609776357,-0.0048053024026512015,-0.028334714167357,-0.009030654515327363,-0.006048053024026667,-0.000994200497100195,-0.002319801159900492,-0.0037282518641259532,0.0031483015741509135,0.013421706710853298,0.013918806959403396,-0.0044739022369512105,0.000662800331400093,-0.008699254349627261,-0.0061309030654514984
34,34,0.9610604805302403,0.958590308370044,0.9613869796895513,0.988013415266485,-0.00588235294117645,-0.0014084507042253502,0.0014913007456502925,-0.00041425020712515526,0.0009113504556752527,-0.002319801159900492,-0.00041425020712504423,-0.00024855012427504874,0.007539353769676849,-8.285004142505326e-05,0.002402651201325545,0.00024855012427504874,0.0019055509527754477,-0.004888152444076255,0.006628003314001818,0.000331400165700102,-0.000331400165700102,0.000662800331400204,-0.006213753106876552,-0.002402651201325545,-0.0005799502899750397,0.0072908036454018,0.01317315658657825,0.006545153272576654,0.001325600662800297,0.0001657000828499955,-0.00041425020712504423,-0.001657000828500399
35,35,0.9378624689312345,0.9361702127659575,0.9403180609644429,0.9769066557814724,-0.00869925434962715,-0.011681855840927735,-0.0067937033968517024,-0.0018227009113503945,0.00024855012427504874,-0.0037282518641260642,-0.0014913007456502925,-0.008285004142501995,0.010273405136702607,-0.0008285004142501995,-0.011516155758077962,-0.004059652029825944,-0.0028997514498756427,-0.008947804473902199,-0.007539353769676849,-0.0031483015741506915,0.0028169014084507005,-0.00869925434962715,-0.0067937033968517024,-0.012427506213753103,-0.0022369511184754387,0.0022369511184756607,0.00198840099420039,0.016072908036454003,-0.002982601491300696,-0.000994200497100306,0.0014084507042254613,-0.004722452361226259
36,36,0.9304059652029826,0.9283276450511946,0.9326602716150172,0.9774665445759739,-0.0038939519469760597,-0.0032311516155756337,-0.004059652029826055,-0.0028169014084507005,0.0007456503728252573,-0.0038111019055508955,-0.007705053852527066,-0.01350455675227824,-0.007705053852526955,-0.006876553438276867,-0.012178956089478166,0.0024855012427505985,0.003976801988400891,-0.016155758077879057,0.00016570008284988447,0.007207953603976747,-0.004308202154101104,-0.0017398508699253412,0.000662800331399982,-0.0018227009113505055,-0.009610604805302625,0.004639602319801206,-0.0054681027340515165,0.00845070422535199,-0.00016570008285021753,-0.002651201325600705,-0.0017398508699253412,0.0033968516984259622
37,37,0.8409279204639603,0.8518518518518519,0.8497029555508975,0.9642471012654038,0.00894780447390231,0.006545153272576876,0.0071251035625518044,0.0028169014084508115,-0.09014084507042242,0.0009113504556752527,-0.0001657000828499955,0.005965202982601503,-0.08384424192212081,0.0020712510356256653,0.0028169014084508115,0.005385252692626352,-0.02808616404308195,0.021955260977630453,0.014581607290803711,-0.005219552609776246,0.008119304059652,-0.0021541010770506075,-0.009942004971002505,0.0071251035625518044,0.013587406793703516,0.014913007456503813,0.04432477216238606,0.0038111019055510065,0.010936205468102811,-0.002651201325600705,0.0030654515327258602,0.0032311516155757447
38,38,0.9635459817729909,0.961335676625659,0.9640512780909722,0.9866757499200159,-0.0035625517812758467,0.002651201325600594,0.006296603148301605,-0.0019055509527753367,0.0008285004142503105,-0.00024855012427515977,-0.0017398508699254522,-0.004971002485501086,-0.0004971002485502085,-0.0021541010770506075,0.0019055509527754477,-0.0007456503728252573,0.0030654515327257492,-0.0017398508699254522,-0.0005799502899752618,0.0025683512841756517,0.0022369511184755497,-8.285004142494223e-05,0.002402651201325545,0.0031483015741506915,-0.0007456503728252573,0.0024026512013256562,0.0012427506213753547,0.002071251035625443,0.0012427506213753547,-0.000662800331400093,-0.0061309030654516095,0.0041425020712509975
39,39,0.9362054681027341,0.9339055793991416,0.9380950542237128,0.9684090332402944,0.005219552609776246,0.006876553438276867,0.001988400994200501,0.007042253521126862,0.01764705882352957,0.000331400165699991,-0.00671085335542676,-0.002071251035625332,0.027009113504556703,0.006959403479701587,-0.0011599005799503015,0.009610604805302403,0.00041425020712515526,-0.002402651201325545,0.001325600662800408,0.0037282518641259532,0.001325600662800408,0.0028169014084507005,0.0015741507870754567,0.0021541010770506075,0.0012427506213754658,0.002734051367025647,0.019469759734879855,0.0022369511184755497,0.0022369511184756607,0.0035625517812760688,0.002734051367025647,0.0014084507042253502
40,40,0.8906379453189727,0.8932038834951457,0.8962868064825744,0.9660674293657535,0.08069594034797023,0.03189726594863285,0.05095277547638777,0.010273405136702607,-0.018061309030654615,0.06603148301574158,0.021623860811930462,0.08666114333057173,-0.008036454018227057,0.052775476387738274,0.029826014913007404,0.03587406793703407,0.022038111019055506,0.053935376967688575,0.007539353769676849,-0.020546810273405214,0.021209610604805307,0.04639602319801173,0.059237779618889874,0.012593206296603321,-0.014581607290803711,0.08773819386909698,0.014830157415078538,0.04573322286661141,-0.0007456503728251462,0.020629660314830045,0.054183927091963624,-0.0031483015741508025
41,41,0.9544324772162386,0.9517966695880806,0.9550640976137154,0.9830213033549198,-0.004059652029825944,0.0004971002485502085,-0.004888152444076144,0.000994200497100306,-0.003314001657000798,-0.0017398508699254522,0.0019055509527753367,0.000994200497100306,-0.0009113504556752527,0.0005799502899752618,0.0007456503728252573,-0.0028997514498757537,0.010024855012427447,-0.0024026512013256562,0.00704225352112664,-0.0011599005799500794,-0.0024855012427505985,0.0022369511184755497,0.004888152444076366,0.0010770505385251372,-0.004059652029826166,0.0014913007456504035,-0.0018227009113505055,0.003976801988401002,-0.0022369511184755497,0.0011599005799501905,0.0017398508699254522,0.002651201325600705
42,42,0.947804473902237,0.9454545454545454,0.9491880233443288,0.9722730933442185,-0.0031483015741506915,-0.0010770505385252482,-0.001988400994200279,0.004308202154101104,0.004556752278376153,-0.000331400165700102,0.001325600662800408,0.004556752278376042,0.004639602319801095,-0.004722452361226037,-0.007953603976801893,8.285004142516428e-05,-0.005716652858326454,0.013670256835128458,0.006628003314001707,0.006710853355426871,0.008202154101077053,0.009776304888152398,0.030157415078707617,-0.002651201325600594,0.0032311516155758557,0.012924606462303312,-0.0004142502071249332,0.009444904722452407,0.007207953603976858,0.011847555923778064,0.01060480530240282,-0.0001657000828501065
43,43,0.9585749792874897,0.956369982547993,0.959504594949417,0.9746753748221043,0.013256006628003303,-0.0018227009113503945,0.007290803645401911,0.016321458160729052,0.0061309030654516095,-0.004308202154100993,0.0007456503728252573,-0.002734051367025647,0.001325600662800408,0.00024855012427515977,0.0007456503728252573,0.004391052195526268,-0.0004142502071249332,0.0020712510356255542,-0.004225352112676162,-0.0004142502071249332,0.014581607290803711,0.0022369511184756607,0.0015741507870754567,0.0002485501242749377,0.004888152444076144,0.009279204639602523,0.001988400994200612,0.01176470588235301,0.002651201325600927,0.005385252692626241,0.0022369511184756607,-0.0002485501242748267
44,44,0.9610604805302403,0.9588801399825022,0.9618337874960008,0.9815209117085709,-0.0025683512841757627,0.0027340513670257582,0.0007456503728253683,-0.002651201325600594,-8.285004142494223e-05,0.006296603148301494,0.0027340513670257582,-0.0005799502899751507,0.005385252692626574,-0.0008285004142501995,0.0038939519469760597,0.0017398508699255633,-0.0002485501242752708,0.0051367025683513035,0.0,0.002651201325600816,0.007953603976801893,-0.0014913007456502925,0.002402651201325545,0.00339685169842574,0.003976801988401002,0.008036454018227168,0.0022369511184754387,0.011019055509527753,0.0021541010770504965,0.0010770505385254703,0.0032311516155758557,0.0044739022369512105
45,45,0.9494614747307374,0.9467248908296944,0.9502940105689353,0.9761316373023841,-0.004473902236950988,-0.0021541010770504965,0.0010770505385254703,8.285004142505326e-05,0.00588235294117645,-0.0004971002485502085,0.0024855012427504874,0.005716652858326454,0.024026512013255896,-0.001988400994200501,0.001325600662800297,0.002319801159900492,0.0036454018227009,0.0,0.0017398508699253412,0.005385252692626352,-0.0009113504556752527,0.011599005799502904,-0.003645401822701011,-0.0005799502899751507,0.000662800331400093,0.0004971002485500975,-0.000994200497100306,0.003065451532725638,-0.0011599005799503015,0.0014913007456502925,-0.0030654515327258602,0.0017398508699253412
46,46,0.9469759734879868,0.9451114922813036,0.9489701355868627,0.9661667199894091,-0.001325600662800186,-0.003645401822700789,-8.285004142494223e-05,0.0033968516984258512,0.00165700082850051,-0.006379453189726436,-0.0051367025683514145,-0.0061309030654516095,-0.0008285004142500885,-0.0044739022369510995,-0.010604805302402487,-0.0025683512841756517,-0.0032311516155757447,0.006213753106876663,-0.005468102734051294,-8.285004142494223e-05,0.0014913007456504035,-0.004391052195526046,-0.002319801159900603,-0.005468102734051294,-0.000662800331400204,-0.00339685169842574,0.008947804473902421,-0.002734051367025647,0.0008285004142503105,-0.002319801159900603,-0.002734051367025425,-0.0015741507870754567
47,47,0.9345484672742337,0.9294012511170688,0.93386141235396,0.9647794093311121,0.0017398508699254522,0.010521955260977656,-0.0022369511184754387,0.0037282518641261753,0.0067937033968517024,0.010024855012427558,-0.004059652029826055,0.0041425020712511085,-0.012427506213752992,0.007953603976801893,-0.012676056338028263,0.009859154929577563,0.0020712510356255542,0.00977630488815262,0.0028169014084507005,-0.002071251035625332,0.004971002485501308,0.00198840099420039,0.016570008285004212,0.0009113504556754748,-0.005385252692626352,0.0011599005799503015,0.009444904722452518,0.01507870753935392,0.0009113504556752527,0.0028169014084507005,0.000331400165700102,0.012261806130903108
48,48,0.9362054681027341,0.934468085106383,0.9386535639817747,0.961602109374138,0.001657000828500399,-0.0033968516984258512,-0.00530240265120141,-0.004888152444076366,-0.0020712510356255542,-0.0034797017398509045,-0.0057995028997515075,-0.000994200497100084,-0.0004971002485502085,0.0028997514498757537,-0.0001657000828501065,-0.003728251864125842,0.003314001657000798,-0.006296603148301605,0.014415907207953604,-0.006628003314001485,0.0011599005799504125,-0.0004971002485502085,-0.002734051367025647,0.0009113504556753638,-0.0019055509527755587,-0.0018227009113505055,0.0157415078707539,0.0009113504556752527,-0.0024855012427505985,0.0004971002485502085,0.005550952775476459,-0.0017398508699254522
49,49,0.9569179784589892,0.9537366548042705,0.9566113764990125,0.9780733206094238,0.0012427506213754658,-0.004639602319801206,0.00927920463960219,0.0031483015741506915,-0.0014084507042253502,0.009610604805302403,-0.004059652029826055,-0.0014084507042253502,-0.00530240265120141,0.0017398508699255633,0.0054681027340514055,0.0051367025683513035,-0.0007456503728251462,-0.0031483015741506915,0.00198840099420039,0.003314001657000687,0.0018227009113503945,0.0035625517812759577,-0.002319801159900492,0.002071251035625443,-0.000331400165700102,0.0064623032311516004,-0.0024855012427507095,0.000662800331400093,0.0011599005799503015,0.00198840099420039,-8.285004142494223e-05,0.004391052195525935
50,50,0.927920463960232,0.9253218884120171,0.9297725693103714,0.9689165186500889,-0.0022369511184754387,-0.005219552609776357,-0.006628003314001596,0.0004971002485500975,-0.003314001657000687,-0.00198840099420039,-0.001325600662800297,-0.0007456503728251462,-0.0009113504556751417,-0.009610604805302292,-0.007373653686826853,-0.002071251035625443,-0.0018227009113503945,0.000994200497100195,-0.0019055509527753367,-0.005468102734051183,-0.0028169014084505895,-0.005385252692626352,-0.0034797017398507935,-0.003645401822700789,-0.0022369511184755497,0.0067937033968518135,-0.001988400994200501,0.0109362054681027,-0.0014084507042252392,-0.0012427506213753547,-0.0022369511184755497,-0.006710853355426649
51,51,0.8989229494614748,0.9004893964110929,0.904050781637854,0.9793475502796686,-0.001988400994200501,0.007207953603976858,0.000994200497100195,-0.006545153272576432,-0.008036454018226946,-0.0072908036454018,-0.002651201325600594,-0.0051367025683513035,0.030737365368682767,0.00861640430820243,-0.007207953603976747,0.0041425020712509975,0.0017398508699253412,-0.0238608119304059,-0.000662800331400204,0.011350455675227966,-0.0004142502071249332,-0.002651201325600594,-0.005053852526926361,-0.007953603976801893,0.0038111019055510065,-0.008285004142501995,-0.00588235294117645,-0.004142502071250886,0.000994200497100195,0.0020712510356255542,-0.0031483015741509135,0.0021541010770506075
52,52,0.951946975973488,0.9500860585197934,0.9537402226316427,0.9815071213441744,0.004391052195526157,0.004639602319801206,0.00480530240265109,0.002071251035625443,0.0004971002485502085,-0.002982601491300585,0.004473902236950988,0.00041425020712515526,0.0009113504556752527,0.0004142502071249332,0.001988400994200501,-0.0007456503728251462,0.0011599005799505235,-0.007207953603976858,0.01234465617232805,0.004888152444076366,0.0037282518641260642,0.0030654515327257492,-0.00165700082850051,-0.0044739022369510995,-0.0008285004142503105,0.013670256835128347,0.0024855012427505985,-0.002651201325600705,0.006379453189726658,-0.00024855012427504874,0.0034797017398507935,0.0009113504556750307
53,53,0.9527754763877382,0.950477845351868,0.9539581103891089,0.97861390289377,-0.00041425020712504423,-0.008864954432477257,-0.00836785418392716,0.013338856669428245,-0.003976801988401002,-0.009859154929577452,0.0021541010770504965,0.0014084507042253502,0.0031483015741506915,-0.008285004142502106,-0.005385252692626241,0.0038939519469759487,-0.0035625517812758467,-0.011930405965203117,0.003314001657000798,0.0011599005799503015,0.002651201325600594,-0.00563380281690129,-0.005550952775476348,-0.0004971002485502085,1.1102230246251565e-16,0.0004971002485502085,0.002071251035625443,0.002734051367025647,-0.006379453189726658,-8.285004142516428e-05,-0.0031483015741508025,0.007125103562551582
54,54,0.947804473902237,0.9455488331892826,0.9492997252959412,0.9819677195150205,0.0071251035625519155,-0.0004142502071252663,-0.0067937033968517024,0.004391052195526268,0.020961060480530147,0.0002485501242749377,0.002319801159900714,-0.0028997514498757537,-0.002402651201325323,-8.285004142505326e-05,0.0014084507042252392,0.006379453189726658,-0.0009113504556752527,-0.0004971002485499865,-0.007953603976801893,-0.0009113504556750307,0.001325600662800408,0.0017398508699254522,-0.003645401822700789,-0.007373653686826853,-0.000662800331399982,0.00671085335542676,0.000662800331400093,0.0028169014084507005,-0.0012427506213753547,-0.004059652029825944,-0.0009113504556752527,-0.004639602319801095
55,55,0.9502899751449876,0.9479166666666666,0.9515172158909126,0.9849023090586145,-0.0035625517812759577,-0.00505385252692625,-0.0038111019055510065,0.0015741507870753457,-0.002319801159900492,-0.0010770505385252482,0.0009113504556752527,0.0002485501242748267,0.016404308202154105,-0.0028997514498756427,-0.001325600662800297,-0.00024855012427504874,-0.0032311516155758557,0.0038939519469758377,0.000331400165700102,-8.285004142505326e-05,-0.002734051367025536,-0.0024026512013257673,-0.0034797017398509045,-0.004888152444076033,-8.285004142494223e-05,0.012427506213753103,-0.0035625517812759577,0.009610604805302403,0.0001657000828499955,-0.00588235294117645,-0.005219552609776246,0.001657000828500399
56,56,0.8674399337199669,0.8728139904610492,0.8742125701929548,0.9656095892677867,0.046396023198011505,0.005965202982601503,0.003065451532725638,-0.006379453189726658,-0.05882352941176461,0.0157415078707539,0.012261806130902997,-0.013256006628003303,-0.05376967688483847,-0.023032311516155812,0.0,0.029080364540182146,0.008036454018227057,0.020215410107705112,-0.026263463131731446,0.06048053024026512,0.0117647058823529,0.0035625517812759577,0.012593206296603099,0.015078707539353808,-0.014415907207953493,0.0468931234465616,0.01880695940347954,0.02999171499585762,0.005965202982601392,0.008533554266777155,0.0031483015741508025,0.0017398508699255633
57,57,0.9295774647887324,0.9271636675235647,0.9315487682446522,0.9569161435521772,-0.0025683512841755407,-0.0022369511184756607,-0.0009113504556753638,0.007622203811101791,0.013918806959403618,-0.002734051367025536,0.005550952775476348,-0.004888152444076144,-0.00041425020712504423,-0.004722452361226148,0.004971002485501086,-0.0018227009113503945,0.004888152444076255,0.005219552609776135,0.0001657000828501065,0.005302402651201299,0.0022369511184755497,-0.002651201325600705,-0.001988400994200612,0.0019055509527754477,-0.0061309030654514984,0.00024855012427504874,0.010190555095277554,0.001657000828500399,0.00041425020712504423,0.002982601491300585,-0.0009113504556753638,-0.0009113504556751417
58,58,0.947804473902237,0.9459227467811159,0.9497465331023907,0.9817663801948302,-0.000331400165700102,0.002734051367025647,0.0007456503728250352,0.004308202154100993,0.0027340513670257582,-0.0019055509527754477,-8.285004142505326e-05,-0.0038111019055508955,0.02999171499585762,-0.008616404308202097,-0.007705053852526955,-0.008036454018227057,-0.0034797017398510155,0.0019055509527755587,-0.0035625517812758467,0.005302402651201188,0.0035625517812759577,-0.005302402651201188,-0.00787075393537695,-0.006959403479701698,0.010024855012427447,0.006379453189726658,0.003976801988401002,0.020629660314830156,-0.0005799502899751507,-0.00024855012427515977,-0.005716652858326454,-0.00985915492957734
59,59,0.9378624689312345,0.9362786745964317,0.9404297629160553,0.9710733316417154,0.06735708367854176,-0.006628003314001596,0.00024855012427504874,0.0024855012427504874,-0.0041425020712511085,-0.011350455675227855,-0.0034797017398507935,0.004639602319801095,-0.004556752278376042,-0.0018227009113503945,-0.010936205468102811,-0.006213753106876552,0.0028169014084507005,-0.00024855012427515977,0.027506213753107023,-0.0032311516155757447,0.0008285004142503105,0.009113504556752305,-0.0010770505385252482,0.00041425020712504423,-0.0010770505385253593,0.012593206296602988,0.01143330571665302,0.0025683512841756517,-0.000994200497100195,0.00165700082850051,-0.0004142502071249332,0.000994200497100417
60,60,0.9527754763877382,0.9502183406113537,0.9536230045342718,0.9793392760610307,0.016570008285004212,-8.285004142516428e-05,0.0008285004142503105,-0.0022369511184755497,0.0007456503728252573,0.0014084507042253502,0.001988400994200501,0.0028169014084507005,0.0012427506213751327,0.0015741507870753457,0.004639602319801095,0.005882352941176339,0.0057995028997515075,0.002651201325600594,0.0014084507042253502,0.0007456503728250352,-0.00041425020712504423,0.0032311516155757447,-0.00024855012427515977,0.00016570008284988447,0.0009113504556752527,0.01681855840927926,0.004639602319801095,-0.0001657000828499955,0.004556752278376042,0.0024855012427505985,0.0036454018227009,-0.0014084507042252392
61,61,0.9204639602319801,0.919732441471572,0.9240137131383559,0.9744188740443277,-0.018309859154929664,0.001657000828500399,-0.0001657000828499955,0.00339685169842574,0.0014084507042253502,-0.010439105219552824,-0.0038939519469759487,-0.000331400165699991,-0.010107705053852722,-0.004225352112676273,0.0008285004142501995,-0.006628003314001707,-0.0033968516984258512,-0.007622203811102013,-0.004556752278376375,0.009859154929577563,-0.0032311516155758557,-0.01259320629660321,-0.007622203811101902,-0.003314001657000909,0.001657000828500399,-0.0038939519469759487,0.02974316487158246,-0.0035625517812759577,-0.0028169014084508115,-0.003314001657000909,-0.004556752278376153,-0.0019055509527755587
62,62,0.9188069594034797,0.9115523465703971,0.9174343302847434,0.9755882969451585,0.000662800331400204,0.004639602319801206,0.0077879038939521195,0.009279204639602412,-0.023446561723280968,0.001325600662800297,-0.0024855012427507095,0.0021541010770504965,-0.0157415078707539,0.031234465617232865,0.0017398508699254522,0.018558409279204602,-0.007622203811101791,0.024855012427506318,0.025103562551781367,0.011019055509527531,0.03198011599005801,0.023777961888980848,-0.004308202154101104,0.003065451532725638,-0.005965202982601503,0.0190555095277547,0.05352112676056342,0.00588235294117645,-0.0030654515327258602,0.014084507042253613,0.0034797017398507935,0.005716652858326454
63,63,0.9420049710024855,0.9397590361445783,0.9437532407356333,0.9871859934026896,-0.017232808616404194,-0.00811930405965211,-0.016984258492129367,0.006876553438276756,0.0004971002485499865,-0.012841756420878259,-0.009444904722452296,-0.010770505385252815,-0.010770505385252815,-0.0024855012427505985,0.0012427506213753547,0.00530240265120141,-0.002319801159900603,0.0012427506213751327,-0.005882352941176561,-0.004888152444076366,-0.0035625517812759577,-0.0035625517812759577,-0.0027340513670257582,-0.006545153272576543,-0.005716652858326565,0.001657000828500399,0.00041425020712515526,0.010439105219552491,-0.009362054681027354,-0.0145816072908036,0.004308202154100993,-0.009444904722452296
64,64,0.9494614747307374,0.9475494411006019,0.9512993281334465,0.9765177675054886,-0.003645401822700789,-0.0038939519469760597,0.0004971002485500975,0.0010770505385251372,0.0008285004142501995,-0.012593206296603099,0.003314001657000909,0.005550952775476348,-0.002071251035625443,-0.0030654515327258602,0.0014084507042254613,-0.002402651201325545,0.0041425020712511085,0.007705053852526844,0.007042253521126862,0.004639602319801206,0.0014913007456502925,-0.007787903893951897,-0.0064623032311516004,-0.009527754763877239,-0.005633802816901401,0.011847555923777953,0.0004971002485500975,0.00198840099420039,-0.004308202154101104,-0.0022369511184755497,0.0007456503728253683,-0.0038939519469760597
65,65,0.932062966031483,0.9296740994854202,0.9339896627428483,0.9575780810432135,-0.005716652858326565,-0.0057995028997516185,-0.012676056338028263,-0.0030654515327259713,-0.0041425020712509975,-0.0034797017398511265,-0.0019055509527755587,-0.008450704225352101,-8.285004142494223e-05,-0.000331400165699991,-0.010190555095277665,-0.007042253521126751,-0.0024855012427505985,-0.000994200497100306,-0.002319801159900603,-0.005882352941176561,0.004888152444076144,-0.0008285004142503105,-0.003976801988401002,-0.000331400165699991,-0.00041425020712515526,0.011847555923777842,-0.007622203811102013,0.019801159900579846,-0.005219552609776246,0.000662800331400204,-0.0009113504556752527,-0.0019055509527754477
66,66,0.923777961888981,0.9224283305227656,0.9267841973456307,0.9754779740299858,0.002319801159900492,-0.0031483015741505804,0.001325600662800297,0.0018227009113505055,0.0001657000828501065,-0.014913007456503702,-0.019966859983430063,-0.010439105219552491,-0.010273405136702496,-0.006213753106876441,-0.004888152444076255,-0.019386909693454912,-0.0009113504556753638,-0.0041425020712509975,-0.01681855840927915,0.004888152444076366,0.0007456503728252573,-0.005302402651201299,-0.0008285004142503105,-0.007539353769676738,-0.007705053852526955,0.01259320629660321,-0.00869925434962715,0.008699254349627372,-0.0014913007456502925,-0.000662800331400093,-0.009859154929577452,-0.009362054681027132
67,67,0.9552609776304888,0.9526315789473684,0.9558404951292433,0.9750421985150536,0.005385252692626241,-0.005219552609776357,0.0038939519469759487,0.0057995028997513964,-0.0030654515327257492,-0.004888152444076255,-0.009527754763877572,0.0001657000828499955,-0.004971002485501419,-0.0044739022369512105,-0.0038111019055511175,-0.0012427506213753547,0.004308202154101104,0.00198840099420039,0.00563380281690129,-0.0027340513670258693,-0.00422535211267594,0.001657000828500288,0.0024026512013256562,0.0044739022369510995,-0.0005799502899752618,0.014498757249378436,0.001325600662800408,0.004391052195526046,-0.0007456503728251462,0.002734051367025536,0.0008285004142503105,0.003976801988401224
68,68,0.927920463960232,0.9253218884120171,0.9297725693103714,0.9724827068830466,-0.009196354598177137,-0.0019055509527756698,0.0019055509527753367,0.004308202154100882,-0.013338856669428245,-0.007953603976801893,0.0014084507042254613,-0.013090306545153418,-0.008450704225352212,-0.004059652029826055,0.008036454018227057,-0.008036454018226946,-0.003065451532725638,0.0034797017398506824,-0.003645401822701011,-0.007042253521126751,0.00165700082850051,-0.003976801988400891,-0.0011599005799503015,-0.0030654515327258602,0.008864954432477257,0.000662800331400315,-0.00952775476387746,0.012924606462303312,0.0028997514498757537,-0.0011599005799503015,-0.008036454018226946,0.001988400994200612
69,69,0.8947804473902237,0.8958162428219852,0.89949858235054,0.9789724523680814,-0.0255178127589063,-0.008616404308202097,0.0033968516984258512,0.006628003314001596,-0.022038111019055506,-0.008450704225352101,-0.010439105219552713,-0.014167357083678667,-0.026097763048881673,0.01035625517812755,-0.01673570836785432,-0.01963545981772985,0.03678541839270921,-0.0014913007456504035,0.04125932062966031,-0.015492957746478964,-0.005716652858326454,-0.004059652029826166,0.004059652029826055,0.0020712510356256653,-0.0033968516984260733,0.017564208782104296,0.03305716652858326,-0.022286661143330555,-0.004722452361226037,-0.003976801988401113,0.009113504556752305,0.007207953603976858
