,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.right_CO2_vd_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_temperature_fd1_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_temperature_fd1_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd3_scaled
30,30,0.852589641434263,0.7757575757575758,0.8195242001640689,0.9564533770850424,0.0023904382470120167,-0.002788844621513964,-0.020318725099601642,-0.0007968127490038945,-0.008764940239043728,-0.008366533864541892,0.0035856573705178585,-0.01035856573705174,-0.009163346613545786,-0.0019920318725099584,-0.005976095617529875,0.004780876494023922,-0.023505976095617553,0.0019920318725099584,-0.00517928286852587,-0.0031872509960159112,0.0019920318725099584,-0.005976095617529875,0.0019920318725099584,-0.0023904382470119057,-0.0346613545816733,0.0007968127490040056,-0.015936254980079556,0.0035856573705178585,-0.003984063745019806,-0.0023904382470119057,0.0011952191235059528,-0.01035856573705174
31,31,0.8685258964143426,0.8135593220338984,0.850423844681433,0.9595980311730927,-0.0011952191235059528,-0.005976095617529875,0.0031872509960160222,-0.012350597609561809,0.004382470119521864,0.0015936254980080111,0.019920318725099695,-0.015139442231075662,0.007569721115537775,-0.003984063745019806,0.02071713147410359,-0.01553784860557772,0.008764940239043839,-0.01354581673306765,-0.007569721115537886,-0.009163346613545786,-0.004382470119521975,0.0015936254980080111,0.0011952191235059528,-0.0023904382470119057,1.1102230246251565e-16,-0.004780876494023811,-0.014741035856573714,-0.0007968127490038945,-0.004780876494023811,-0.004382470119521975,-0.0019920318725099584,-0.012350597609561809
32,32,0.8804780876494024,0.8214285714285714,0.8529874213836478,0.9620590648072191,0.0031872509960160222,0.003984063745020028,0.0023904382470120167,0.007968127490039945,0.004382470119521864,0.009960159362549792,-0.0003984063745020583,0.012350597609561698,0.013944223107569709,0.007968127490039945,0.009960159362549792,0.004780876494023922,0.0063745019920319335,0.0015936254980080111,-0.003984063745019806,-0.0023904382470119057,0.004382470119521864,0.005976095617529875,0.009561752988047845,0.006772908366533881,1.1102230246251565e-16,0.016334661354581614,-0.012749003984063645,-0.010756972111553575,0.009960159362549792,0.011155378486055856,-0.0011952191235059528,-0.022709163346613548
33,33,0.8884462151394422,0.8541666666666666,0.8890484003281378,0.9690319934372437,-0.0015936254980079,-0.003984063745019806,-0.007569721115537664,-0.005976095617529764,0.0015936254980080111,0.00039840637450194727,0.003984063745020028,-0.01553784860557772,-0.0031872509960159112,-0.019521912350597637,0.012350597609561698,-0.017928286852589514,-0.004382470119521753,-0.009561752988047734,-0.004382470119521975,-0.011155378486055745,-0.012749003984063645,-0.0011952191235059528,-0.003984063745019806,0.009163346613545786,0.014741035856573714,-0.019521912350597637,-0.0019920318725099584,-0.011553784860557581,-0.0003984063745020583,-0.0015936254980079,-0.004382470119521753,0.0035856573705178585
34,34,0.8087649402390438,0.7362637362637363,0.7918033907574515,0.912086409625376,-0.002788844621513853,-0.011155378486055856,-0.03266932270916334,-0.038645418326693326,-0.0015936254980080111,-0.015936254980079667,-0.009960159362549903,0.0023904382470119057,-0.004780876494023922,0.0,-0.018326693227091684,0.002788844621513964,-0.01394422310756982,0.007569721115537886,-0.0031872509960160222,0.0011952191235060639,0.0031872509960159112,-0.017928286852589737,0.003984063745019917,-0.01235059760956192,-0.012749003984063756,-0.0019920318725099584,0.0031872509960159112,-0.008764940239043839,-0.02270916334661366,-0.0314741035856575,0.009960159362549792,0.012749003984063645
35,35,0.8924302788844621,0.8343558282208589,0.8601312551271534,0.9662291495761554,0.004780876494023922,0.00517928286852587,-0.0007968127490038945,-0.009960159362549681,0.009561752988047845,0.009163346613545786,0.022709163346613548,0.014741035856573714,0.024701195219123506,0.016334661354581614,0.015537848605577609,1.1102230246251565e-16,-0.015139442231075662,0.002788844621513964,-0.003984063745019806,0.00836653386454178,0.00517928286852587,-0.00039840637450183625,0.015537848605577609,0.04143426294820718,-0.005577689243027817,0.015936254980079778,0.010756972111553798,0.0362549800796812,0.01713147410358562,0.015936254980079778,0.021912350597609542,0.016334661354581614
36,36,0.8725099601593626,0.7974683544303798,0.8329573420836751,0.9719031993437244,-0.002788844621513964,0.002788844621513964,0.011553784860557692,-0.00517928286852587,0.015537848605577609,0.0063745019920319335,0.03904382470119527,0.004382470119521864,0.0031872509960160222,-0.005976095617529875,0.014342629482071767,0.024701195219123506,0.009960159362549792,0.003984063745020028,0.016733067729083673,0.0023904382470120167,0.0007968127490040056,0.007569721115537775,0.00836653386454178,0.02390438247011961,-0.0011952191235059528,-0.0015936254980079,0.0007968127490040056,-0.009960159362549792,0.0015936254980080111,-0.007569721115537886,0.03227091633466128,0.007171314741035939
37,37,0.900398406374502,0.8603351955307262,0.887031719989062,0.9662291495761554,0.0011952191235059528,0.0011952191235059528,0.014741035856573714,0.0063745019920319335,0.005577689243027928,0.016334661354581614,0.011952191235059861,0.0011952191235059528,0.009960159362549792,0.003984063745020028,0.012350597609561698,0.009163346613546008,0.014342629482071767,0.011155378486055856,0.0063745019920319335,0.004382470119521864,-0.0019920318725099584,0.003984063745020028,0.004382470119521864,0.026294820717131517,0.009960159362549792,-0.004780876494023811,0.017928286852589626,0.0035856573705180805,-0.006772908366533881,0.014342629482071767,0.0011952191235061749,0.0011952191235059528
38,38,0.9322709163346613,0.9119170984455959,0.9373803664205633,0.9837298331966092,0.0031872509960160222,0.003984063745020028,-0.009163346613545786,-0.004780876494023811,-1.1102230246251565e-16,0.019521912350597526,0.023505976095617664,0.003984063745020028,0.017928286852589626,0.00517928286852587,0.030278884462151434,0.003984063745020028,0.005577689243027928,0.007569721115537997,-0.0003984063745020583,1.1102230246251565e-16,0.009163346613546008,-0.0019920318725099584,0.01035856573705185,0.024701195219123506,0.02788844621513953,-0.0011952191235059528,0.013944223107569709,-0.0063745019920318224,-0.013147410358565925,0.026294820717131517,-0.0023904382470120167,-0.0035856573705180805
39,39,0.8844621513944223,0.8415300546448088,0.8744531036368608,0.9582991523106372,-0.0063745019920318224,0.005577689243027928,-0.0011952191235059528,-0.024701195219123395,-0.0031872509960159112,0.00039840637450194727,-0.0035856573705179695,-0.013147410358565703,-0.01354581673306765,0.002788844621513964,0.0015936254980080111,0.00039840637450194727,-0.004780876494023811,-0.009561752988047734,-0.0035856573705179695,-0.002788844621513964,-0.020318725099601642,0.0023904382470120167,-0.007968127490039723,-0.009163346613545675,-0.007171314741035828,-0.007171314741035828,-0.005577689243027817,-0.004780876494023811,0.00517928286852587,-0.007569721115537664,-0.014741035856573492,-0.009561752988047734
40,40,0.8565737051792829,0.8,0.8409898824172819,0.9589827727645611,0.0023904382470120167,-0.0019920318725099584,-0.004780876494023811,0.003984063745020028,0.005577689243027928,-0.014741035856573714,-0.017529880478087567,-0.011155378486055745,0.004382470119521864,-0.011155378486055745,-0.0003984063745020583,-0.008366533864541892,-0.007171314741035828,-0.022709163346613548,-0.009561752988047734,0.0007968127490040056,-0.007968127490039723,0.02908366533864537,-0.00517928286852587,-0.03625498007968131,-0.004382470119521975,-0.005577689243027817,-0.0031872509960159112,0.005577689243027928,-0.011553784860557803,-0.003984063745019806,-0.02908366533864537,0.025099601593625454
41,41,0.900398406374502,0.8704663212435233,0.9030626196335794,0.966844407984687,-0.012749003984063645,-0.007171314741035828,-0.008764940239043728,-0.0023904382470119057,0.013147410358565703,-0.014741035856573492,0.021912350597609542,0.015936254980079778,0.007569721115537997,0.03545816733067719,0.04063745019920317,-0.009561752988047734,0.01912350597609569,0.0023904382470120167,0.0023904382470120167,0.017529880478087678,-0.017928286852589626,0.011155378486055856,0.006772908366533992,0.024302788844621448,0.022709163346613548,0.008764940239043839,0.012350597609561698,0.011553784860557914,-0.020318725099601642,0.01912350597609569,-0.017928286852589626,-0.01912350597609558
42,42,0.8844621513944223,0.8497409326424871,0.8859037462400875,0.9560432048126881,0.0015936254980080111,-0.005976095617529875,-0.0003984063745020583,-0.011553784860557803,0.003984063745020028,0.005976095617529875,0.02788844621513953,0.009960159362549792,0.0011952191235059528,0.003984063745020028,0.005976095617529875,-0.009561752988047734,-0.013147410358565703,-0.012350597609561809,-0.008764940239043728,-0.0063745019920318224,-0.02231075697211149,0.006772908366533881,-0.003984063745019806,0.002788844621513964,-0.0003984063745020583,-0.01195219123505964,-0.005976095617529875,-0.007171314741035828,-0.016334661354581503,-0.01912350597609558,-0.007171314741035828,-0.006772908366533881
43,43,0.8446215139442231,0.7664670658682635,0.8132348919879683,0.9629477713973202,-0.0007968127490038945,-0.0035856573705179695,-0.0019920318725099584,-0.009960159362549792,-0.008366533864541892,-0.004382470119521975,-0.006772908366533881,0.005577689243027928,-0.0015936254980079,-0.0035856573705179695,-0.011553784860557803,-0.0035856573705179695,-0.0019920318725099584,-0.01912350597609558,-0.0015936254980079,-0.0007968127490038945,-0.006772908366533881,-0.005976095617529875,-0.020318725099601642,-0.007968127490039723,-0.004382470119521975,-0.017928286852589626,-0.010756972111553798,-0.003984063745019806,-0.0035856573705179695,-0.007171314741035828,-0.0007968127490038945,-0.008366533864541892
44,44,0.9163346613545816,0.88,0.8996103363412633,0.9745693191140279,-0.006772908366533881,0.004780876494023922,-0.007171314741035828,-0.006772908366533659,-0.0007968127490038945,0.007171314741035939,1.1102230246251565e-16,0.004780876494023922,0.005577689243027928,-0.002788844621513742,-0.0011952191235058418,0.013545816733067761,-0.0023904382470119057,1.1102230246251565e-16,0.0015936254980080111,0.017928286852589626,-0.0035856573705177475,0.011155378486055856,0.01235059760956192,0.02390438247011961,-0.005577689243027817,-0.0003984063745020583,-0.007569721115537664,0.011155378486055856,0.005976095617529875,0.02948207171314743,0.0015936254980080111,0.02270916334661366
45,45,0.8007968127490039,0.6987951807228916,0.7649029258955429,0.9092835657642877,0.00677290836653377,-0.0019920318725099584,0.0063745019920318224,-0.005976095617529875,-0.0023904382470120167,0.004780876494023811,-0.0015936254980080111,0.0063745019920318224,0.0031872509960159112,-0.00836653386454178,0.005577689243027817,0.027091633466135412,-0.017928286852589737,-0.013944223107569709,-0.013545816733067761,-0.018725099601593742,-0.0023904382470120167,-0.012350597609561698,-0.0031872509960160222,-0.015139442231075773,-0.010756972111553686,-0.00039840637450194727,-0.013545816733067761,-0.008764940239043839,-0.010756972111553686,-0.014741035856573825,-0.015936254980079667,-0.011155378486055856
46,46,0.8366533864541833,0.7248322147651006,0.7840442986054144,0.9673913043478262,-0.009960159362549792,0.00039840637450194727,0.01035856573705185,-0.00517928286852587,0.03306772908366551,0.014342629482071767,0.005976095617529875,-0.0023904382470119057,-0.005976095617529875,0.005577689243027928,0.021912350597609653,-0.0031872509960159112,-0.007968127490039723,-0.007171314741035828,0.0023904382470120167,-0.009561752988047734,0.012749003984063756,0.006772908366533881,-0.030278884462151323,0.004382470119521864,-0.007171314741035828,0.002788844621513964,-0.014342629482071656,0.011553784860557692,0.011952191235059861,-0.01195219123505964,-0.018326693227091573,0.0314741035856575
47,47,0.8924302788844621,0.8322981366459627,0.857841126606508,0.9731337161607876,-0.0023904382470119057,0.0007968127490040056,-0.005577689243027817,-0.01713147410358562,0.022709163346613548,0.007171314741035939,0.0035856573705178585,0.02390438247011961,-0.009960159362549792,-0.009163346613545786,-0.007968127490039723,-0.007569721115537664,0.004780876494023922,-0.011553784860557803,0.0063745019920319335,0.024701195219123506,0.0035856573705178585,0.017928286852589626,0.015139442231075773,0.04462151394422309,-0.02430278884462156,0.003984063745020028,-0.0007968127490038945,-0.0019920318725098474,-0.0015936254980079,0.026294820717131517,0.0011952191235059528,0.0346613545816733
48,48,0.896414342629482,0.8505747126436781,0.8770166803390758,0.9681432868471425,0.0019920318725099584,0.0035856573705178585,0.013545816733067761,0.01035856573705185,0.018326693227091684,0.008764940239043839,0.021912350597609542,0.026294820717131517,0.0019920318725100694,0.007968127490039945,0.005179282868526092,0.013545816733067761,0.021912350597609542,0.004780876494023922,0.019521912350597526,0.00836653386454178,0.009561752988047845,0.015537848605577609,0.035059760956175356,-0.003984063745019806,0.011553784860557692,0.011155378486055856,0.0035856573705180805,0.009960159362549792,0.0035856573705180805,-0.0011952191235058418,0.011952191235059861,-0.013147410358565703
49,49,0.8685258964143426,0.8047337278106509,0.8412633305988515,0.9521465682253214,0.008764940239043839,0.004382470119521864,-0.005577689243027817,0.0007968127490040056,0.03227091633466128,-0.003984063745019806,0.004382470119521864,0.03107569721115544,-0.0007968127490038945,0.023505976095617442,0.014741035856573714,0.01872509960159363,0.009163346613545786,0.005976095617529875,0.013545816733067761,0.0035856573705178585,-0.0035856573705179695,0.02031872509960153,-0.0015936254980079,-0.01354581673306765,0.009561752988047845,0.037051792828685204,0.014342629482071767,-0.0007968127490038945,0.011952191235059861,-0.021115537848605426,0.009960159362549792,0.024302788844621448
50,50,0.7051792828685259,0.32727272727272727,0.5978260869565217,0.9731337161607876,0.007569721115537775,0.021115537848605537,0.0023904382470119057,0.010756972111553686,-0.027091633466135523,0.02749003984063747,0.026693227091633465,0.010756972111553686,0.022709163346613437,0.02071713147410348,0.01713147410358562,0.019521912350597526,0.00677290836653377,0.016334661354581614,-0.005976095617529875,0.015936254980079667,0.0019920318725099584,0.009960159362549792,0.00836653386454178,0.023107569721115606,0.007968127490039834,0.011155378486055745,0.00677290836653377,0.02948207171314743,-0.0031872509960160222,0.010756972111553686,0.021513944223107595,0.01912350597609558
51,51,0.8645418326693227,0.8191489361702128,0.8587298331966093,0.9357396773311458,0.004382470119521864,0.005577689243027928,-0.0023904382470119057,0.007171314741035939,0.0063745019920319335,0.011952191235059861,0.019920318725099695,0.016334661354581614,0.012749003984063756,0.0015936254980080111,0.00039840637450194727,0.002788844621513964,0.00836653386454178,0.004382470119521864,0.005577689243027928,0.005577689243027928,0.0007968127490040056,0.0063745019920319335,0.004780876494023922,0.0011952191235059528,0.004382470119521864,0.01035856573705185,0.021115537848605537,0.015139442231075773,0.008764940239043839,0.011952191235059861,0.0362549800796812,0.016334661354581614
52,52,0.8884462151394422,0.8541666666666666,0.8890484003281378,0.9693054416188133,-0.007569721115537886,-0.00517928286852587,0.00039840637450194727,0.0007968127490040056,0.0023904382470120167,-0.011553784860557803,-0.013944223107569709,-0.0035856573705179695,-0.005976095617529875,-0.0023904382470119057,-0.002788844621513964,-0.013944223107569598,-0.014342629482071656,0.0031872509960160222,0.0023904382470120167,0.0011952191235059528,-0.023505976095617553,0.0011952191235059528,0.018326693227091684,0.009561752988047845,-0.008764940239043728,0.0035856573705178585,0.0035856573705178585,0.0019920318725099584,0.0015936254980080111,-0.00836653386454167,0.017928286852589626,-0.008764940239043728
53,53,0.8804780876494024,0.8125,0.8438269073010665,0.9700574241181297,0.00836653386454178,0.009163346613545786,0.00517928286852587,0.017928286852589626,0.007569721115537775,0.01912350597609569,0.009163346613545786,0.012350597609561698,0.016733067729083673,0.012350597609561698,0.02031872509960153,0.015537848605577609,0.002788844621513964,0.040239043824701115,0.026693227091633465,0.018326693227091684,0.007569721115537775,0.010756972111553798,0.006772908366533881,0.02749003984063736,0.015139442231075773,0.009960159362549792,0.024701195219123506,0.002788844621513964,0.002788844621513964,0.017529880478087678,0.005577689243027928,-0.004382470119521975
54,54,0.7808764940239044,0.6153846153846154,0.7171178561662566,0.9487284659557014,0.01035856573705174,0.01912350597609558,0.0023904382470119057,-0.005179282868525981,0.013147410358565703,-0.016334661354581725,-0.004780876494023922,0.005976095617529875,-0.015936254980079667,0.02031872509960153,0.0023904382470119057,0.028286852589641365,-0.005976095617529875,0.007968127490039834,-0.0035856573705179695,-0.0015936254980080111,-0.024302788844621448,0.02231075697211149,0.024701195219123395,0.03306772908366529,-0.002788844621513964,-0.014342629482071767,-0.03227091633466128,0.004780876494023811,-0.002788844621513964,0.007569721115537775,-0.004382470119521975,0.01872509960159352
55,55,0.8804780876494024,0.8387096774193549,0.8735985780694558,0.9608285479901559,-0.0023904382470119057,0.0031872509960160222,0.00517928286852587,-0.006772908366533881,0.014741035856573714,0.00039840637450194727,0.0223107569721116,0.013147410358565703,-0.006772908366533881,0.005976095617529875,0.003984063745020028,0.025099601593625454,-0.011155378486055745,0.025498007968127512,-0.0015936254980079,0.021912350597609542,-0.0015936254980079,0.017529880478087678,0.022709163346613548,0.02948207171314743,-0.0019920318725099584,0.005577689243027928,-0.0063745019920318224,-0.0003984063745020583,0.002788844621513964,-0.01713147410358562,-0.007171314741035828,0.009960159362549792
56,56,0.900398406374502,0.84472049689441,0.866420563303254,0.9821575061525841,0.007171314741035939,0.0063745019920319335,0.008764940239043839,-0.0007968127490038945,0.01872509960159363,0.021513944223107595,0.0015936254980080111,-0.003984063745019806,-0.0003984063745020583,0.0031872509960160222,-0.010756972111553798,0.02788844621513953,-0.007569721115537664,0.0023904382470120167,0.026693227091633465,-0.0035856573705179695,0.0063745019920319335,-0.007569721115537886,0.005976095617529875,0.016334661354581614,-0.0015936254980079,0.0063745019920319335,-0.009960159362549681,0.0007968127490040056,0.005577689243027928,0.006772908366533881,0.03067729083665338,0.017928286852589626
57,57,0.852589641434263,0.7701863354037267,0.8149439431227783,0.9710828547990156,-0.0007968127490038945,0.003984063745020028,-0.009960159362549792,0.0007968127490040056,-0.004780876494023811,0.005976095617529875,0.005976095617529875,-0.004382470119521975,0.0031872509960160222,-0.009163346613545786,0.004780876494023922,-0.0003984063745020583,-0.023505976095617553,-0.014342629482071656,-0.008764940239043728,-0.0011952191235059528,-0.01354581673306765,-0.008764940239043728,0.0035856573705178585,0.002788844621513964,-0.012350597609561809,-0.02071713147410348,-0.004780876494023811,-0.017928286852589626,-0.017529880478087567,0.0019920318725099584,-0.0007968127490038945,-0.011155378486055745
58,58,0.8645418326693227,0.8131868131868132,0.8518594476346733,0.9365600218758545,-0.006772908366533881,-0.009163346613545786,-0.003984063745019806,-0.01673306772908356,-0.003984063745019806,-0.0007968127490038945,-0.005976095617529875,0.007171314741035939,0.009960159362549792,0.0015936254980080111,0.02749003984063736,-0.0023904382470119057,-0.005577689243027817,-0.0015936254980079,-0.0003984063745020583,-0.011553784860557803,-0.009960159362549792,0.003984063745020028,0.0011952191235059528,-0.01195219123505964,-0.002788844621513964,-0.005577689243027817,0.002788844621513964,-0.01354581673306765,-0.011155378486055745,0.005976095617529875,0.011155378486055856,-0.029482071713147318
59,59,0.8924302788844621,0.8439306358381503,0.8715818977303801,0.9647935466229149,1.1102230246251565e-16,0.002788844621514075,0.00517928286852587,0.0015936254980080111,0.026294820717131517,0.01035856573705185,0.00039840637450194727,0.021513944223107595,0.007569721115537775,0.009960159362549792,0.007569721115537775,0.007569721115537775,0.0023904382470120167,-0.0019920318725098474,0.01035856573705185,0.013545816733067761,0.008764940239043839,0.0023904382470120167,0.028286852589641365,0.02788844621513953,-0.009960159362549792,0.0011952191235061749,0.00517928286852587,0.002788844621513964,0.0035856573705180805,0.0023904382470120167,0.013147410358565703,-0.007171314741035828
60,60,0.848605577689243,0.7978723404255319,0.8415709598031174,0.9391577796007656,-0.008764940239043728,-0.0035856573705179695,-0.011155378486055745,-0.004780876494023811,0.0015936254980080111,0.007569721115537775,0.011155378486055856,0.013147410358565703,-0.0035856573705179695,-0.012350597609561809,-0.011155378486055745,-0.00517928286852587,-0.0035856573705179695,0.016334661354581614,-0.005976095617529875,-0.014342629482071656,-0.00517928286852587,0.025099601593625454,0.023505976095617442,-0.019521912350597637,-0.011553784860557803,-0.015936254980079556,-0.00517928286852587,-0.014741035856573714,-0.008366533864541892,-0.03944223107569722,-0.01713147410358562,0.005976095617529875
61,61,0.8804780876494024,0.8421052631578947,0.8781788351107465,0.9662291495761555,-0.0019920318725099584,-0.009561752988047734,1.1102230246251565e-16,-0.009561752988047734,-0.0015936254980079,0.00836653386454178,0.003984063745020028,-0.009561752988047734,-0.009561752988047734,-0.0015936254980079,-0.005577689243027817,0.004382470119521864,-0.016334661354581503,-0.0031872509960159112,-0.007171314741035828,0.012350597609561698,-0.00517928286852587,0.015936254980079778,0.02390438247011961,1.1102230246251565e-16,-0.02071713147410348,-0.010756972111553575,-0.007569721115537886,0.0063745019920319335,-0.0023904382470119057,0.003984063745020028,0.00836653386454178,-0.008366533864541892
62,62,0.8446215139442231,0.8,0.845296691277003,0.9425075198249933,0.0007968127490040056,0.005577689243027928,-0.0011952191235059528,-0.010756972111553798,0.0023904382470120167,0.003984063745020028,0.0015936254980080111,0.0015936254980080111,0.013944223107569709,0.0007968127490040056,0.007968127490039945,-0.0007968127490038945,1.1102230246251565e-16,0.00039840637450194727,-0.0007968127490038945,0.0019920318725099584,0.009960159362549792,0.013545816733067761,-0.009960159362549792,0.01872509960159363,0.010756972111553798,-0.0007968127490038945,0.002788844621513964,0.0023904382470120167,0.004780876494023922,-0.00517928286852587,0.01035856573705185,-0.01035856573705174
63,63,0.8605577689243028,0.7976878612716763,0.8372641509433962,0.9485917418649167,-0.009960159362549792,-0.011155378486055745,-0.007569721115537886,-0.009561752988047734,0.019521912350597526,-0.009960159362549792,-0.014342629482071656,0.01912350597609569,0.016733067729083673,-0.004780876494023811,0.019920318725099695,0.0223107569721116,-0.009960159362549792,0.007569721115537775,-0.019521912350597637,0.010756972111553798,0.0011952191235059528,0.01035856573705185,0.013545816733067761,-0.015936254980079556,-0.013147410358565703,-0.0015936254980079,0.008764940239043839,0.013147410358565703,-0.014342629482071656,-0.0003984063745020583,0.00836653386454178,-0.016334661354581725
64,64,0.9123505976095617,0.8829787234042553,0.9102064533770851,0.9781241454744326,0.002788844621514075,-0.003984063745019806,0.0007968127490040056,-0.0031872509960159112,0.004382470119522086,0.002788844621513964,0.004780876494023922,0.013545816733067761,0.005976095617529986,0.019920318725099695,0.0019920318725100694,-0.007968127490039723,0.013147410358565925,0.004382470119522086,-0.00836653386454167,-0.007171314741035828,-0.008366533864541892,0.017928286852589626,0.03107569721115544,0.003984063745020028,-0.0003984063745020583,0.0015936254980080111,0.005577689243027928,-0.009163346613545786,-0.002788844621513964,0.012350597609561698,0.016334661354581614,0.002788844621514075
65,65,0.900398406374502,0.8466257668711656,0.8687106918238994,0.9814055236532677,0.003984063745020028,0.005976095617529986,-0.014342629482071656,-0.011155378486055745,-0.00039840637450183625,0.007569721115537775,-0.027888446215139306,0.010756972111553909,0.015537848605577609,-0.009561752988047734,0.008366533864542003,-0.009561752988047734,0.006772908366533881,-0.031474103585657165,0.022709163346613548,0.0019920318725100694,0.011952191235059861,0.010756972111553798,0.02071713147410359,0.02390438247011961,-0.009960159362549681,-0.01553784860557772,0.003984063745020028,0.019920318725099695,0.015936254980079778,-0.009960159362549792,0.015139442231075773,0.009561752988047845
66,66,0.8725099601593626,0.8024691358024691,0.8375375991249658,0.9700574241181297,0.0023904382470120167,-0.007968127490039723,0.004780876494023922,-0.0023904382470119057,0.0023904382470120167,0.0007968127490040056,-0.026294820717131406,-0.005976095617529875,0.01713147410358562,0.00836653386454178,-0.008764940239043728,-0.005976095617529875,-0.011155378486055745,-0.022709163346613548,0.012350597609561698,-0.01713147410358562,-0.0015936254980079,-0.017928286852589514,-0.007569721115537886,0.006772908366533881,-0.005577689243027817,0.002788844621513964,-0.01912350597609558,-0.014741035856573714,-0.013944223107569709,0.003984063745020028,0.004780876494023922,-0.01195219123505964
67,67,0.852589641434263,0.7978142076502732,0.840135356849877,0.9509844134536506,-0.0023904382470119057,0.0035856573705178585,0.009561752988047845,-0.0015936254980079,0.009561752988047845,0.007171314741035939,0.0023904382470120167,-0.010756972111553798,0.012350597609561698,-0.0035856573705179695,0.007569721115537775,0.0035856573705178585,0.013147410358565703,-0.005577689243027817,0.0011952191235059528,-0.007569721115537886,-0.0019920318725099584,0.004780876494023922,0.0007968127490040056,0.014741035856573714,0.010756972111553798,-0.0035856573705179695,-0.0003984063745020583,-0.0063745019920318224,0.005577689243027928,-0.011553784860557803,-0.005577689243027817,-0.01354581673306765
68,68,0.7888446215139442,0.6074074074074074,0.7165367787804211,0.972518457752256,0.0,-0.003984063745019917,0.011553784860557692,0.0035856573705178585,0.009561752988047734,0.007171314741035828,0.0015936254980079,-0.009163346613545897,0.026294820717131406,0.01195219123505975,0.01673306772908356,0.009561752988047734,0.009960159362549792,0.0011952191235059528,0.007968127490039834,0.0,0.003984063745019917,0.004780876494023811,0.013147410358565703,-0.0003984063745020583,-0.02430278884462167,0.00677290836653377,-0.005179282868525981,-0.0063745019920319335,0.012749003984063645,0.01872509960159352,-0.04661354581673316,-0.017928286852589626
69,69,0.8366533864541833,0.7602339181286549,0.809235712332513,0.9364916598304622,-0.0007968127490038945,-0.0007968127490038945,-0.012350597609561809,-0.012350597609561809,0.0035856573705178585,-0.0019920318725099584,-0.009561752988047734,0.006772908366533881,0.0031872509960160222,0.007569721115537775,-0.005976095617529875,0.0007968127490040056,0.0015936254980080111,-0.004382470119521975,-0.002788844621513964,-0.017529880478087567,0.0023904382470120167,-0.0063745019920318224,-0.0035856573705179695,-0.0007968127490038945,-0.0011952191235059528,-0.008764940239043728,-0.0011952191235059528,0.0015936254980080111,-0.008764940239043728,0.0031872509960160222,-0.008366533864541892,-0.014342629482071656
70,70,0.9043824701195219,0.8736842105263158,0.9039171452009844,0.962400875034181,-0.006772908366533659,-0.005179282868525759,0.002788844621514075,0.00039840637450194727,-0.007968127490039723,0.0011952191235061749,-0.004780876494023811,0.006772908366533992,-0.005577689243027817,0.0019920318725100694,0.0023904382470120167,0.005976095617529875,-0.0023904382470119057,0.007569721115537775,0.005976095617529875,0.011952191235059861,-0.0015936254980079,0.014741035856573714,-0.008764940239043728,0.010756972111553798,-0.003984063745019806,-0.0019920318725099584,0.019521912350597526,0.014741035856573825,0.007968127490039945,0.00836653386454178,0.01035856573705185,0.014342629482071767
71,71,0.900398406374502,0.8520710059171598,0.8755810773858355,0.9663658736669403,0.004382470119522086,0.00836653386454178,-0.012749003984063645,-0.010756972111553798,0.02031872509960153,0.016334661354581614,0.0063745019920319335,0.0007968127490040056,0.019521912350597526,-0.009561752988047734,0.013147410358565703,0.008366533864542003,0.010756972111553909,0.009960159362549792,0.02948207171314743,0.024701195219123506,0.02071713147410359,0.007569721115537997,0.0462151394422311,0.0362549800796812,0.013545816733067761,0.008764940239043839,0.002788844621513964,0.013944223107569709,0.014741035856573714,0.04661354581673305,-0.0063745019920318224,1.1102230246251565e-16
72,72,0.8645418326693227,0.8152173913043478,0.8541495761553186,0.9468143286847143,1.1102230246251565e-16,0.002788844621513964,-0.009960159362549792,0.009163346613545786,0.009163346613545786,0.005577689243027928,0.005976095617529875,-0.011155378486055745,0.003984063745020028,-0.0031872509960159112,0.007569721115537775,0.005976095617529875,0.007171314741035939,-0.010756972111553798,-0.0031872509960159112,0.0007968127490040056,-0.0019920318725099584,0.007968127490039945,-0.009960159362549792,0.023107569721115606,-0.012749003984063645,-0.0003984063745020583,-0.004382470119521975,0.011952191235059861,0.004382470119521864,0.011553784860557692,0.008764940239043839,-0.0019920318725099584
