,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled
77,77,0.8488888888888889,0.8,0.8319712324288984,0.9075678326250409,-0.007555555555555427,-0.009333333333333305,-0.004444444444444362,0.000888888888888828,0.03333333333333344,-0.004000000000000115,0.00044444444444458053,0.003555555555555645,-0.008444444444444477,0.005777777777777771,-0.000888888888888828,0.0013333333333334085
78,78,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9022556390977444,0.003555555555555423,0.01155555555555543,0.001777777777777767,-0.004444444444444584,0.12266666666666659,0.028444444444444494,0.04088888888888875,0.03022222222222226,0.16533333333333344,0.04222222222222216,0.012888888888888839,0.028888888888888853
79,79,0.8844444444444445,0.8488372093023255,0.8704233409610984,0.9096927100359594,0.012000000000000122,-0.01244444444444448,-0.011111111111111072,-0.027555555555555444,0.23199999999999998,0.02444444444444449,0.06355555555555548,0.06044444444444441,0.25555555555555565,0.05022222222222228,0.06133333333333346,0.02444444444444438
80,80,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9235861392611965,-0.002666666666666595,-0.004444444444444362,-1.1102230246251565e-16,-0.0039999999999997815,0.002666666666666595,-0.01111111111111096,0.004444444444444362,-0.0057777777777776596,0.01911111111111119,0.008000000000000118,1.1102230246251565e-16,-0.010666666666666602
81,81,0.9111111111111111,0.8924731182795699,0.9097335730630924,0.9087937234390324,0.0,0.01244444444444448,0.01155555555555543,0.00666666666666671,0.10666666666666669,0.05777777777777782,0.052888888888888874,0.08311111111111102,0.3111111111111111,0.040444444444444394,0.04355555555555546,0.03911111111111121
82,82,0.8444444444444444,0.7928994082840237,0.8265364498202027,0.9161490683229813,-0.001777777777777878,-0.002666666666666595,-0.004000000000000115,-0.007111111111111179,-0.0022222222222222365,0.007555555555555649,-0.0039999999999998925,0.0013333333333332975,0.0119999999999999,0.002666666666666706,0.006666666666666599,0.000888888888888828
83,83,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9141059169663289,0.016888888888888842,0.0039999999999998925,0.000888888888888828,0.003555555555555534,0.0888888888888888,0.0377777777777778,0.0835555555555556,0.04488888888888898,0.3235555555555556,0.033777777777777684,0.017333333333333423,0.032888888888888856
84,84,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9121444916639424,0.0004444444444443585,-0.002666666666666706,-0.0022222222222222365,-0.000888888888888828,-0.005777777777777771,-0.0004444444444444695,0.0013333333333331865,0.0022222222222222365,0.019555555555555548,0.000888888888888828,0.001777777777777656,-0.001777777777777656
85,85,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9189277541680289,-0.002666666666666706,0.008444444444444366,-0.005333333333333301,-0.003555555555555534,0.009333333333333416,0.023555555555555552,0.000888888888888828,0.0013333333333334085,0.06355555555555559,0.008000000000000007,0.011111111111111072,0.023555555555555552
86,86,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9096109839816935,-0.000888888888888939,-0.019111111111110968,0.0004444444444444695,-0.0013333333333332975,-0.0004444444444444695,-0.0022222222222221255,0.000888888888888939,-0.00622222222222224,-0.0004444444444444695,-0.002666666666666595,-0.0004444444444444695,-0.0013333333333332975
87,87,0.8888888888888888,0.8603351955307262,0.8808842759071592,0.9105099705786205,0.009333333333333305,0.000888888888888939,-0.0004444444444444695,0.0013333333333332975,0.034222222222222154,0.009333333333333305,0.00622222222222224,0.007999999999999896,0.00533333333333319,0.005333333333333412,0.013333333333333197,0.010222222222222133
88,88,0.8666666666666667,0.8255813953488372,0.8520349787512258,0.9178653154625693,0.008000000000000118,0.003555555555555645,0.0004444444444444695,0.0004444444444444695,0.0537777777777777,0.01911111111111119,0.01777777777777778,0.08533333333333348,0.08088888888888879,0.05511111111111111,0.07199999999999995,0.018222222222222362
89,89,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9214612618502779,0.000888888888888717,0.000888888888888939,-0.003555555555555534,0.0004444444444444695,0.06222222222222229,0.006222222222222351,0.002666666666666595,0.0004444444444444695,0.007111111111111068,0.003555555555555645,0.000888888888888717,0.004444444444444473
90,90,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9181104936253678,0.0,0.0,0.0031111111111110645,0.0,0.047111111111111104,0.0,-0.0004444444444444695,-0.000888888888888828,0.059111111111111114,0.004444444444444473,0.0013333333333334085,0.0040000000000000036
91,91,0.9022222222222223,0.8804347826086957,0.8988640078457012,0.9347826086956522,0.001777777777777878,0.01288888888888895,0.008000000000000007,0.0040000000000000036,0.13022222222222224,0.009333333333333194,0.04133333333333322,0.00666666666666671,0.040444444444444616,0.0022222222222222365,0.0,0.01866666666666661
92,92,0.8044444444444444,0.717948717948718,0.7742726381170317,0.9010297482837528,-0.021333333333333315,-0.004444444444444473,-0.007111111111111179,-0.008444444444444588,0.005333333333333301,0.027999999999999914,0.001777777777777656,0.004444444444444362,0.03155555555555545,0.011111111111111072,-0.001777777777777767,0.0004444444444444695
93,93,0.8755555555555555,0.8372093023255814,0.8612291598561621,0.9154952598888526,0.005333333333333301,0.0040000000000000036,0.0031111111111111756,0.00666666666666671,0.124,0.007999999999999896,0.008888888888888724,0.06311111111111112,0.09688888888888891,0.008444444444444366,0.002666666666666595,0.012888888888888617
94,94,0.88,0.8571428571428571,0.8800670153644983,0.9128800261523373,-0.024444444444444602,0.0013333333333332975,-0.000888888888888939,-0.008444444444444366,0.039111111111111097,0.028000000000000025,0.015111111111111075,0.06888888888888889,0.3004444444444444,0.02488888888888896,0.01200000000000001,0.1146666666666667
95,95,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9160673422687153,0.004000000000000115,0.002666666666666595,-0.014666666666666606,-0.01333333333333342,0.034222222222222265,0.0004444444444443585,0.010222222222222244,-0.0022222222222221255,0.0431111111111111,0.03555555555555545,0.0022222222222222365,-0.0039999999999998925
96,96,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.915004903563256,0.007111111111111179,-0.005777777777777771,-0.0031111111111110645,0.0,-0.009333333333333194,0.0022222222222222365,-0.000888888888888828,0.0022222222222222365,0.05688888888888888,0.008000000000000007,0.008444444444444477,0.009333333333333305
97,97,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9176201372997711,-0.000888888888888828,0.0,-0.0004444444444444695,-0.001777777777777656,-0.017333333333333423,0.009333333333333194,-0.011555555555555541,-0.006222222222222351,0.14311111111111108,0.0039999999999998925,-0.009777777777777885,-0.007111111111110957
98,98,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9129617522066035,0.0,-0.000888888888888828,-0.0004444444444444695,-0.000888888888888828,0.010222222222222244,0.004444444444444473,-0.007555555555555649,0.001777777777777656,0.025777777777777677,0.003555555555555534,0.01688888888888873,-0.000888888888888828
99,99,0.8622222222222222,0.8143712574850299,0.8432494279176201,0.9408303367113435,-0.004888888888888943,-0.002666666666666706,-0.008444444444444477,-0.002666666666666706,0.0013333333333331865,-0.0031111111111111756,0.020444444444444265,0.004444444444444473,0.034222222222222154,-0.0031111111111110645,-0.002666666666666706,-0.005777777777777771
100,100,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9162307943772474,0.005333333333333301,0.0039999999999998925,0.001777777777777767,0.0,0.07955555555555538,0.05022222222222206,0.0039999999999998925,0.03066666666666673,0.23733333333333329,0.0057777777777776596,0.01777777777777756,0.07466666666666666
101,101,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9071592023537103,0.0,0.003555555555555645,0.000888888888888939,-0.0040000000000000036,0.11288888888888893,0.03111111111111109,0.005777777777777882,0.0031111111111110645,0.02444444444444438,0.010666666666666602,0.0,0.0048888888888888316
102,102,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.9066688460281137,-0.00622222222222224,-0.000888888888888828,1.1102230246251565e-16,0.0004444444444443585,0.0004444444444443585,0.0013333333333334085,-0.002666666666666706,-0.0040000000000000036,0.0364444444444445,0.0031111111111111756,-0.0031111111111109535,-0.004444444444444362
103,103,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9080581889506374,-0.003555555555555756,-0.008888888888888835,-0.008000000000000007,-0.01733333333333331,0.017333333333333423,-1.1102230246251565e-16,0.001777777777777767,-0.0031111111111110645,-0.010222222222222133,0.008000000000000007,0.005777777777777882,0.0004444444444443585
104,104,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9154135338345865,-0.0022222222222221255,0.0004444444444444695,-0.010666666666666602,-0.0057777777777776596,-0.016888888888888953,-0.003555555555555534,-0.0022222222222221255,0.000888888888888939,0.12622222222222224,0.0057777777777776596,-0.0031111111111111756,0.004888888888889054
105,105,0.8622222222222222,0.8228571428571428,0.8499509643674403,0.9213795357960117,0.004000000000000115,0.001777777777777767,0.0,-0.0022222222222221255,-0.005777777777777771,-0.015111111111111075,-0.008888888888888835,-0.000888888888888828,0.059111111111111114,-0.014222222222222247,-0.0031111111111111756,-0.00533333333333319
106,106,0.8844444444444445,0.865979381443299,0.8888525661981039,0.9207257273618829,0.007111111111111179,0.002666666666666706,0.008888888888888835,0.005777777777777771,0.019555555555555548,0.01777777777777767,0.008888888888888835,0.012000000000000122,0.008000000000000118,0.01822222222222225,0.040444444444444505,0.028444444444444605
107,107,0.8755555555555555,0.8526315789473684,0.8763076168682575,0.9031546256946715,-0.016444444444444484,0.014222222222222247,0.008000000000000118,0.014222222222222247,0.21777777777777785,0.008444444444444366,0.03200000000000014,0.008888888888888724,0.06622222222222218,0.03866666666666674,0.001777777777777767,0.02933333333333321
108,108,0.8622222222222222,0.8165680473372781,0.8449248120300752,0.9197450147106897,0.000888888888888939,0.0040000000000000036,0.004000000000000115,0.0,-0.005333333333333412,0.005333333333333301,-0.003555555555555534,0.0004444444444443585,0.035555555555555673,0.001777777777777767,0.0013333333333331865,-0.0040000000000000036
109,109,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.8911408957175547,0.005333333333333301,0.000888888888888939,0.008888888888888724,0.008888888888888724,0.1426666666666666,0.051555555555555466,0.052888888888888874,0.02533333333333332,0.06533333333333335,0.06577777777777782,0.01822222222222214,0.02444444444444438
110,110,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9204805491990847,0.0031111111111111756,0.0013333333333332975,-0.010222222222222133,-0.000888888888888939,0.001777777777777767,0.01333333333333342,0.0040000000000000036,0.009333333333333305,0.10666666666666669,0.008444444444444477,-1.1102230246251565e-16,0.00622222222222224
111,111,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9171297809741746,0.003555555555555645,0.000888888888888939,0.0013333333333334085,0.0,-0.002666666666666706,-0.004888888888888943,0.0022222222222222365,0.0013333333333334085,0.1293333333333333,0.006222222222222129,0.009777777777777774,0.00666666666666671
112,112,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9112455050670154,-0.0004444444444443585,-0.000888888888888828,0.0013333333333334085,-0.005333333333333301,0.058222222222222064,0.009333333333333416,0.01822222222222225,0.006666666666666599,0.09066666666666667,0.015999999999999792,0.0293333333333331,0.028888888888888742
113,113,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9203170970905524,0.0,0.0,-0.000888888888888828,0.0004444444444443585,-0.009777777777777663,0.020888888888888846,-0.0022222222222221255,-0.002666666666666706,0.09466666666666657,-0.0013333333333332975,0.009777777777777774,0.008444444444444588
114,114,0.8755555555555555,0.8352941176470589,0.8595537757437071,0.92162471395881,-0.001777777777777767,-0.01111111111111096,0.000888888888888939,1.1102230246251565e-16,0.01866666666666661,0.0040000000000000036,-0.0031111111111109535,0.02311111111111086,0.11333333333333329,0.003555555555555423,0.0702222222222223,0.04222222222222216
115,115,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9117358613926119,0.005777777777777882,0.000888888888888939,0.007111111111111068,-1.1102230246251565e-16,0.011555555555555541,0.016888888888888953,0.0040000000000000036,0.003555555555555645,0.020444444444444376,0.004444444444444473,0.00666666666666671,0.01200000000000001
116,116,0.8933333333333333,0.8666666666666667,0.8863190585158549,0.9145145472376595,0.002666666666666706,-0.000888888888888939,0.000888888888888939,-0.00044444444444458053,0.005777777777777771,0.007555555555555427,0.01733333333333331,0.003555555555555756,0.04044444444444428,0.01200000000000001,0.01244444444444437,0.01911111111111108
117,117,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9357633213468453,0.0004444444444443585,-0.0004444444444444695,-0.001777777777777878,-0.0004444444444444695,0.0022222222222222365,-0.006666666666666821,0.0004444444444443585,0.0022222222222222365,-0.012444444444444591,-0.003555555555555756,0.0066666666666664876,-0.000888888888888828
118,118,0.8888888888888888,0.8603351955307262,0.8808842759071592,0.913288656423668,0.008888888888888724,-0.004000000000000226,-0.004000000000000226,0.004444444444444362,0.2048888888888888,0.03155555555555556,0.014222222222222247,0.011999999999999789,0.023555555555555552,0.0040000000000000036,0.015555555555555545,0.040444444444444505
119,119,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9185191238966982,-0.0040000000000000036,-0.013777777777777667,-0.000888888888888939,0.0013333333333332975,0.032888888888888745,-0.012888888888888839,0.01777777777777778,-0.015111111111111075,0.18177777777777782,0.00666666666666671,-0.0057777777777776596,0.00622222222222224
120,120,0.8755555555555555,0.8372093023255814,0.8612291598561621,0.9052795031055901,0.010666666666666602,1.1102230246251565e-16,1.1102230246251565e-16,-0.010666666666666713,0.0040000000000000036,0.03288888888888897,0.028888888888888853,0.026222222222222258,0.24311111111111094,0.028000000000000025,0.02488888888888874,0.003555555555555423
121,121,0.8488888888888889,0.8,0.8319712324288984,0.9110820529584832,-0.0022222222222222365,-0.0031111111111110645,-0.0031111111111110645,0.0013333333333334085,0.01777777777777778,0.015555555555555545,0.021333333333333315,0.0022222222222222365,0.03244444444444461,0.010666666666666713,0.010222222222222244,0.004444444444444473
122,122,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9344557044785878,0.0004444444444443585,0.0031111111111110645,0.000888888888888939,-0.0004444444444444695,-0.0119999999999999,0.000888888888888939,-0.000888888888888939,0.0022222222222222365,-0.011111111111111072,0.016444444444444373,0.0013333333333334085,-0.0004444444444444695
123,123,0.8577777777777778,0.8072289156626506,0.8378146453089245,0.9061784897025171,-0.0022222222222222365,-0.006222222222222351,0.000888888888888828,0.0,0.003555555555555534,0.016000000000000014,-0.002666666666666706,0.023555555555555552,0.03688888888888897,0.002666666666666595,-0.0013333333333334085,0.001777777777777656
124,124,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.9096109839816934,0.007111111111111179,0.008000000000000007,0.010666666666666713,0.004444444444444362,0.004888888888888943,0.003555555555555534,0.010666666666666713,0.005777777777777771,0.15022222222222226,0.01288888888888895,0.005777777777777771,0.021777777777777785
125,125,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9275089898659692,-0.002666666666666706,0.002666666666666706,-0.01333333333333342,0.0048888888888888316,-0.01288888888888895,-0.010222222222222244,-0.004000000000000115,-0.005333333333333301,0.20311111111111102,0.000888888888888828,-0.004888888888888943,0.01155555555555543
126,126,0.84,0.7857142857142857,0.821101667211507,0.9072409284079764,-0.005333333333333301,0.006666666666666599,-1.1102230246251565e-16,-0.0013333333333334085,-0.0004444444444443585,0.009777777777777774,-0.0013333333333334085,0.010666666666666713,-0.000888888888888939,0.014222222222222247,0.000888888888888828,0.01822222222222214
127,127,0.8755555555555555,0.8461538461538461,0.8696060804184373,0.9113272311212814,-0.008444444444444477,0.01155555555555543,-0.008444444444444477,-0.016888888888888842,0.023555555555555552,0.026666666666666616,0.04977777777777759,0.009777777777777774,0.3546666666666668,0.04222222222222216,0.03333333333333344,0.026666666666666616
128,128,0.8266666666666667,0.7515923566878981,0.7980957829355999,0.9185191238966983,0.0013333333333334085,-0.000888888888888939,-0.0004444444444444695,0.00666666666666671,0.03466666666666662,0.027555555555555555,0.012888888888888839,0.01688888888888873,0.027999999999999914,0.003555555555555645,0.01688888888888873,0.015111111111111075
129,129,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9130434782608695,-1.1102230246251565e-16,-0.003555555555555534,-0.001777777777777767,-0.003555555555555534,0.0040000000000000036,0.003555555555555534,-0.0031111111111111756,-0.0013333333333332975,0.03600000000000003,0.00711111111111129,-0.002666666666666595,0.009777777777777774
130,130,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9180287675711016,-0.0022222222222221255,-0.003555555555555534,-0.01733333333333331,-0.0048888888888888316,0.06222222222222229,-0.00622222222222224,-0.003555555555555534,-0.019111111111110968,0.24488888888888893,-0.0057777777777776596,-0.000888888888888717,0.006666666666666599
131,131,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.8977607061131089,0.001777777777777767,-0.004444444444444584,-0.004888888888888943,-0.010222222222222244,0.0173333333333332,0.028888888888888853,0.021777777777777674,0.010666666666666602,0.14800000000000002,0.004444444444444473,0.0031111111111110645,0.0039999999999998925
132,132,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9141059169663289,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.002666666666666484,0.034222222222222154,0.008888888888888724,-0.002666666666666595,-0.008444444444444477,0.06622222222222218,0.008444444444444477,0.01288888888888906,0.00622222222222224
133,133,0.8622222222222222,0.8228571428571428,0.8499509643674403,0.9128800261523374,-0.0022222222222223476,-0.0004444444444444695,-0.004444444444444362,-0.007111111111111068,0.06711111111111112,-0.004888888888888943,-0.0022222222222221255,0.0013333333333334085,0.08133333333333337,0.0173333333333332,0.013777777777777889,0.03066666666666673
134,134,0.9022222222222223,0.8791208791208791,0.8971886237332461,0.9163942464857798,0.004000000000000115,0.000888888888888939,0.0004444444444443585,0.001777777777777767,0.01911111111111108,0.005333333333333301,0.028444444444444494,0.008000000000000007,0.05733333333333346,0.02533333333333343,0.014666666666666717,0.024444444444444602
135,135,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.9090389016018308,-0.002666666666666706,-0.0040000000000000036,-0.007111111111110957,-0.002666666666666706,0.0417777777777778,1.1102230246251565e-16,-0.001777777777777767,0.014666666666666717,0.017333333333333423,-0.002666666666666706,-0.000888888888888939,0.01822222222222225
136,136,0.8666666666666667,0.8235294117647058,0.8503595946387709,0.9181104936253679,-0.005333333333333412,-0.003555555555555534,0.0013333333333332975,-0.004444444444444473,0.02622222222222237,0.008888888888888946,-0.000888888888888717,0.0057777777777776596,-0.004444444444444473,0.003555555555555645,-0.002666666666666817,0.000888888888888939
137,137,0.8622222222222222,0.8143712574850299,0.8432494279176201,0.9153318077803204,-0.004444444444444584,0.001777777777777878,-0.00533333333333319,-0.000888888888888828,0.01822222222222225,0.008888888888888946,0.000888888888888939,-0.002666666666666706,0.051555555555555466,0.012888888888888839,0.03199999999999992,0.020444444444444487
138,138,0.8755555555555555,0.8352941176470589,0.8595537757437071,0.9251389342922524,0.002666666666666595,-0.012444444444444591,0.0022222222222222365,-0.012888888888888839,0.05466666666666653,-0.0048888888888888316,-0.005777777777777882,-0.0013333333333332975,0.0022222222222222365,0.0417777777777778,0.02488888888888896,0.012888888888888839
139,139,0.8755555555555555,0.8372093023255814,0.8612291598561621,0.9175384112455051,0.007111111111111068,0.0013333333333334085,-0.008888888888888946,-0.0004444444444444695,-1.1102230246251565e-16,0.005333333333333301,-0.003555555555555645,0.01733333333333331,-0.00666666666666671,0.022222222222222254,0.002666666666666817,0.011555555555555652
140,140,0.8933333333333333,0.8666666666666667,0.8863190585158549,0.9181104936253678,0.0022222222222221255,-0.001777777777777767,1.1102230246251565e-16,-0.006222222222222129,0.06266666666666665,0.008000000000000007,0.014222222222222247,0.013777777777777778,0.005777777777777771,0.010222222222222355,0.011111111111111072,0.008444444444444255
141,141,0.88,0.847457627118644,0.8700147106897679,0.9097744360902256,-0.003555555555555423,-0.002666666666666595,-0.00666666666666671,-0.007999999999999896,-0.014222222222222247,-0.0031111111111111756,-0.000888888888888939,-1.1102230246251565e-16,-0.008888888888888946,0.00533333333333319,0.0022222222222223476,-0.000888888888888939
142,142,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9078947368421052,-0.0004444444444443585,-0.0013333333333334085,-0.004888888888888943,-0.003555555555555534,-0.006222222222222351,-0.004888888888888943,-0.006222222222222351,-0.000888888888888828,0.0057777777777776596,-0.0004444444444444695,0.0,0.0031111111111110645
143,143,0.8711111111111111,0.8304093567251462,0.8557943772474665,0.9083850931677019,0.003555555555555423,0.00666666666666671,0.004444444444444473,0.0022222222222222365,0.08577777777777773,0.012444444444444258,0.004444444444444251,0.01244444444444448,0.051111111111110996,0.016888888888888842,0.021777777777777674,0.0057777777777776596
144,144,0.9066666666666666,0.8852459016393442,0.9026234063419418,0.9191729323308271,-0.0031111111111112866,-0.0031111111111110645,-0.00044444444444458053,0.002666666666666706,-0.000888888888888828,0.04177777777777769,0.06933333333333336,0.01155555555555543,0.14888888888888885,0.040888888888888864,0.0431111111111111,0.022222222222222143
145,145,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.8885256619810398,-0.004444444444444362,-0.000888888888888939,0.00666666666666671,-0.005777777777777771,0.029333333333333544,0.005777777777777882,0.0004444444444443585,0.007555555555555538,-0.004444444444444584,0.001777777777777767,0.008888888888888946,0.0040000000000000036
146,146,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9049525988885256,-0.0031111111111111756,-0.006666666666666599,-0.003555555555555534,-0.0013333333333332975,0.06177777777777771,0.03022222222222215,0.004444444444444473,-0.007111111111111068,0.14800000000000002,0.01244444444444448,0.007555555555555538,0.008000000000000007
147,147,0.8577777777777778,0.8160919540229885,0.8445161817587447,0.9230957829355998,-0.008444444444444477,-0.004888888888888943,-0.002666666666666706,-0.005777777777777771,-0.010666666666666713,-0.0022222222222222365,0.003555555555555534,-0.020444444444444487,-0.006222222222222351,-0.014222222222222358,-0.008444444444444477,-0.009333333333333416
148,148,0.88,0.847457627118644,0.8700147106897679,0.919091206276561,-0.0004444444444443585,0.000888888888888828,-1.1102230246251565e-16,0.000888888888888828,0.004444444444444584,0.001777777777777767,0.018222222222222362,0.00711111111111129,0.010222222222222355,0.01200000000000001,0.008888888888888946,0.0013333333333335196
149,149,0.8666666666666667,0.8214285714285714,0.8486842105263157,0.9165576985943118,-0.009333333333333305,0.003555555555555645,0.0004444444444444695,-0.003555555555555645,0.06666666666666676,0.02399999999999991,0.02577777777777779,0.04311111111111121,0.008000000000000118,0.021333333333333426,0.003555555555555534,0.015111111111111075
150,150,0.8622222222222222,0.8248587570621468,0.8516263484798954,0.9059333115397188,-1.1102230246251565e-16,-0.008444444444444477,-0.008444444444444255,-0.01200000000000001,-0.006666666666666599,-0.007555555555555427,-0.0040000000000000036,-0.004444444444444362,0.06977777777777783,0.028444444444444272,0.001777777777777767,-0.009777777777777885
151,151,0.8711111111111111,0.8323699421965318,0.8574697613599216,0.9227688787185354,0.0013333333333331865,-0.003555555555555756,-0.0031111111111110645,-0.00711111111111129,-0.00088888888888905,-0.0031111111111110645,-0.004000000000000115,0.006222222222222129,-0.008000000000000007,0.004444444444444473,-0.003555555555555534,0.002666666666666595
152,152,0.8666666666666667,0.8214285714285714,0.8486842105263157,0.9127983000980712,-0.0013333333333332975,-0.0004444444444444695,0.0013333333333334085,-1.1102230246251565e-16,0.009777777777777774,0.008000000000000118,0.013777777777777889,0.0444444444444444,0.0782222222222223,0.00711111111111129,0.011111111111111183,0.003555555555555645
153,153,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9153318077803203,-0.003555555555555534,-0.0013333333333334085,-0.002666666666666706,-0.003555555555555534,-0.0013333333333334085,-0.0031111111111110645,-0.000888888888888828,-0.0022222222222222365,0.0022222222222220145,0.007111111111111179,0.01822222222222225,-0.0004444444444443585
154,154,0.9066666666666666,0.8852459016393442,0.9026234063419418,0.9217064400130761,0.02488888888888885,0.006222222222222129,0.026666666666666727,0.010222222222222244,0.0875555555555555,0.01911111111111108,0.0444444444444444,0.06444444444444442,0.22533333333333316,0.040444444444444505,0.06888888888888878,0.053333333333333344
155,155,0.8711111111111111,0.8323699421965318,0.8574697613599216,0.9169663288656423,0.003555555555555423,-0.00088888888888905,-0.00622222222222224,-0.004000000000000115,0.06977777777777772,-0.003555555555555756,0.01155555555555543,0.022222222222222143,0.029777777777777792,0.01155555555555543,0.009333333333333416,0.0022222222222222365
156,156,0.8888888888888888,0.8603351955307262,0.8808842759071592,0.9140241909120628,-0.002666666666666595,-0.009777777777777996,-0.005333333333333412,-0.007111111111111068,0.0782222222222223,0.039555555555555455,0.057777777777777706,0.022666666666666613,0.13511111111111096,0.07377777777777772,0.022222222222222254,0.032888888888888745
157,157,0.8533333333333334,0.8,0.8323798627002288,0.9174566851912389,0.004444444444444473,-0.0004444444444444695,1.1102230246251565e-16,-0.000888888888888939,0.034222222222222265,-0.0004444444444444695,-0.0013333333333332975,-0.000888888888888828,0.04755555555555557,-0.001777777777777767,-0.005777777777777771,0.000888888888888939
158,158,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9116541353383457,-1.1102230246251565e-16,-0.007999999999999896,0.0022222222222221255,-1.1102230246251565e-16,0.02488888888888896,0.002666666666666595,0.001777777777777767,0.0022222222222223476,0.040444444444444505,0.00622222222222224,0.0040000000000000036,0.0022222222222223476
159,159,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9098561621444916,0.0,0.0,0.0004444444444443585,-0.0013333333333334085,-0.003555555555555534,-0.004888888888888943,-0.0022222222222222365,0.000888888888888828,0.0173333333333332,0.007555555555555538,0.0039999999999998925,-0.002666666666666706
160,160,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9156587119973848,-0.002666666666666706,-0.003555555555555534,-0.002666666666666706,-0.009333333333333194,0.053777777777777924,-0.011555555555555541,-0.0040000000000000036,-0.003555555555555534,0.01822222222222225,-0.004888888888888943,0.008444444444444366,-0.0013333333333332975
161,161,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9154135338345866,0.0022222222222222365,-0.009333333333333305,0.003555555555555645,-0.010222222222222244,0.1737777777777777,0.022222222222222032,0.0066666666666664876,0.008000000000000007,0.03777777777777769,0.04888888888888876,0.06755555555555548,0.013333333333333308
162,162,0.8666666666666667,0.8255813953488372,0.8520349787512258,0.9171297809741745,0.0031111111111111756,-0.0022222222222221255,-0.007555555555555427,-0.0004444444444444695,0.021777777777777674,0.0031111111111111756,0.010666666666666602,0.0048888888888888316,0.1697777777777778,-0.0013333333333332975,0.013777777777777667,-0.0013333333333332975
163,163,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9069957502451781,-0.0031111111111110645,-0.006222222222222351,-0.004888888888888943,-0.004444444444444473,0.040444444444444394,-0.0013333333333334085,0.007111111111110957,-0.0004444444444444695,0.000888888888888828,0.0004444444444443585,0.0013333333333334085,-0.0013333333333334085
164,164,0.88,0.847457627118644,0.8700147106897679,0.9267734553775744,0.008888888888888946,-0.0057777777777776596,-0.0040000000000000036,0.012444444444444591,-0.010222222222222244,0.00044444444444458053,0.038222222222222046,-0.0004444444444443585,0.06133333333333324,0.0013333333333332975,0.04311111111111121,0.0004444444444444695
165,165,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9132069303694017,0.0057777777777776596,0.002666666666666595,-0.0013333333333332975,0.0013333333333332975,0.02577777777777779,0.008888888888888946,0.00666666666666671,0.011555555555555541,0.03111111111111131,0.006666666666666599,0.011111111111111183,0.010666666666666602
