,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd1_scaled
100,100,0.8641975308641975,0.8629686400282348,0.8464052287581699,0.9328976034858388,2.094787694846553,0.9847732103402987,1.0624851240782751,1.4712361448064215,-0.08652224209651722,0.10864197530864192,0.02633744855967073,0.04938271604938267,0.022222222222222178
101,101,0.8436213991769548,0.8424334920061416,0.8109439016703435,0.9042704065553104,2.6468570126761066,0.608280985439812,1.376102153149274,0.9120674723939151,0.32877031127596545,0.07901234567901239,0.018106995884773703,0.03539094650205765,0.01028806584362143
102,102,0.8765432098765432,0.8765432098765432,0.8602377300613497,0.9177914110429448,1.9260373139809988,0.3474775333378422,1.2094252914571517,1.526118954143159,0.6776505759386339,0.09835390946502057,0.030452674897119347,0.05102880658436215,0.02592592592592593
103,103,0.8724279835390947,0.8721822244320723,0.8475131936670398,0.9509835279066049,2.109717401373472,0.877815659316463,1.1203290191163282,1.0192501374017688,0.24783988736045595,0.11481481481481486,0.016049382716049408,0.025514403292181097,0.023868312757201682
104,104,0.8353909465020576,0.834405935501729,0.8124438454627134,0.9147948487571129,1.383426243800098,1.279670169908879,1.2766727137454708,1.634021735813439,-0.004927366351209784,0.06748971193415634,0.0008230452674896971,0.03168724279835387,0.00987654320987651
105,105,0.8559670781893004,0.8539875352308365,0.8363440860215055,0.9326881720430108,1.816743227477349,0.7973489540026256,1.8297674120810699,1.0907883852928013,-0.055641577447391004,0.0876543209876543,0.011111111111111094,0.030041152263374483,0.026748971193415638
106,106,0.8724279835390947,0.8717636056137349,0.8613442389758179,0.9316500711237553,2.289389538435946,0.489147986219344,0.9743561402760175,1.2314933909511885,0.6812722048386616,0.09506172839506175,0.03168724279835392,0.020987654320987693,0.006584362139917732
107,107,0.8641975308641975,0.863519215238057,0.8414877300613497,0.9288343558282208,1.4824147598933792,0.6675864954474187,0.9369034399988091,2.494862179773881,0.10714679603713673,0.10740740740740735,0.027983539094650168,0.04526748971193412,0.03333333333333329
108,108,0.8806584362139918,0.8793492712333292,0.8582659478885895,0.9528301886792454,1.490145825550409,1.109247695332001,1.7619808487354671,1.2305694965699991,-0.17422030805500127,0.08148148148148147,0.00493827160493826,0.0041152263374485635,0.00781893004115226
109,109,0.8559670781893004,0.8557745529805308,0.8412087098207672,0.9263072137461117,2.0628751434598014,0.6182450354256036,1.1802195149098083,1.677379736995376,0.14495820389823497,0.08683127572016461,0.006584362139917676,0.04362139917695472,0.01646090534979424
110,110,0.8641975308641975,0.8643975231721858,0.8496439933343434,0.9216785335555219,1.7758062072020853,0.8217169608967819,1.7381462235801,1.3845448292919171,-0.16289133789653815,0.11399176954732504,0.0045267489711933616,0.03209876543209872,0.02674897119341557
111,111,0.8641975308641975,0.8639911794134413,0.8466520224208454,0.9125890016664142,2.0550566967081334,0.9526955822618225,1.7506679796992244,0.9703585454449396,-0.01843658486905963,0.0995884773662551,0.015226337448559635,0.02921810699588472,0.02551440329218103
112,112,0.8847736625514403,0.8832588740092154,0.8659991324465008,0.9532967032967032,1.0485542944102286,0.794407811254329,1.5549948216715077,1.3626294862695039,0.6863585188289267,0.11234567901234564,0.03251028806584361,0.06213991769547321,0.0222222222222222
113,113,0.8518518518518519,0.8523090992226795,0.8354677914110429,0.9178680981595092,1.892712803945277,0.7307817613839437,1.4974881342496618,1.3449578504432338,0.32406893232251527,0.07983539094650205,0.018930041152263388,0.03539094650205763,0.020576131687242795
114,114,0.897119341563786,0.8969951917922103,0.8880052531737925,0.9438202247191011,1.4960351920481711,0.7736750967737709,0.984509875287973,1.862746297630546,0.45474708948053305,0.10987654320987654,0.037860082304526754,0.04938271604938275,0.03703703703703707
115,115,0.8765432098765432,0.8765432098765432,0.8650199970374759,0.9222337431491631,2.1402027129361474,0.7468958476170269,1.493793822182609,1.5594207542912908,-0.32434846946649426,0.11646090534979425,0.021810699588477377,0.02962962962962965,0.026748971193415648
116,116,0.8724279835390947,0.871846447632418,0.8538403614457831,0.9296686746987952,2.2784263114865646,0.6884324248857093,1.3901702320328047,1.6041491378762467,-0.33117010404193187,0.08600823045267493,0.0218106995884774,0.027160493827160525,0.02757201646090538
117,117,0.8477366255144033,0.8480299509002042,0.8208299758259467,0.9321514907332795,1.982440629336124,1.0613204796107136,1.2220127951029434,1.3091631921160962,-0.11932576566067786,0.07366255144032924,0.0057613168724280125,0.034156378600823045,0.019753086419753107
118,118,0.8683127572016461,0.8678807791359676,0.8477377300613497,0.9310582822085889,1.7056057336635537,0.6791193151807955,1.7697647105224181,0.9924974934479861,0.4480506391382808,0.11481481481481488,0.02633744855967083,0.043209876543209916,0.013580246913580285
119,119,0.8847736625514403,0.8857899735092718,0.8848364279398762,0.9385499557913352,1.7402868092055301,1.2443684209775359,1.0071258134849843,1.4629355523137688,-0.2733480905184889,0.09465020576131686,0.014814814814814791,0.03086419753086418,0.023045267489711908
120,120,0.8765432098765432,0.8747728714111737,0.8475076687116564,0.9329754601226995,1.4789005547952854,0.7912106899774514,1.284455752498856,1.8507244974368449,0.05123348365353522,0.11810699588477366,0.0057613168724279795,0.0279835390946502,0.013991769547325094
121,121,0.8559670781893004,0.852359968715262,0.8162576687116564,0.9280674846625767,1.385988389749079,0.6858103449085506,1.2627554458478647,1.82732172168327,0.4651004820093236,0.08683127572016458,0.018106995884773658,0.03292181069958847,0.018930041152263367
122,122,0.8477366255144033,0.8455226522658678,0.8190700808625337,0.9155435759209344,1.7538772612301226,0.7883177616408885,1.7988046940782305,0.9247130912617391,0.3693842565510055,0.07201646090534981,-0.0016460905349794052,0.013991769547325127,0.009876543209876586
123,123,0.8724279835390947,0.8715180035068993,0.8539475633239519,0.9354910383646867,1.1061240325704,0.9546290640126845,1.574791423107204,1.5427450029274572,0.36242420738641584,0.11563786008230452,0.008230452674897148,0.038683127572016494,0.03827160493827163
124,124,0.8559670781893004,0.8579466211477645,0.8554006968641115,0.924556885320406,1.907886457127457,0.8963588707347773,1.2693622240382787,1.5182239757103158,-0.04394078719991287,0.08353909465020576,0.029629629629629606,0.0279835390946502,0.04320987654320988
125,125,0.8724279835390947,0.8732805951779311,0.8654367469879518,0.9357680722891566,1.737398040560149,0.791609336369783,1.1914635383712993,1.5873394045022686,0.36499801016353434,0.10823045267489714,0.007818930041152283,0.02469135802469139,0.04732510288065846
126,126,0.8724279835390947,0.8719498082270501,0.8590398365679264,0.9414854808113235,2.31474898648766,0.5873746334422582,1.5842912395448066,0.9268974807693162,0.05601140313162575,0.12139917695473253,0.01399176954732514,0.024691358024691367,0.011934156378600857
127,127,0.8353909465020576,0.8353909465020576,0.8209549071618036,0.9171824344238138,2.4360258141295144,0.5009988840949569,1.3707848324969591,1.1950164830460386,0.21294372294932767,0.08806584362139915,0.0156378600823045,0.03868312757201643,0.016872427983539072
128,128,0.8436213991769548,0.843903971053442,0.8376955903271692,0.9153627311522049,2.1053378389551645,0.9922864906997323,1.0748820860393717,0.9910527512721393,0.4667960118489541,0.09341563786008236,0.018518518518518566,0.032098765432098816,0.03621399176954737
129,129,0.8559670781893004,0.8570613661857349,0.8440876813831429,0.9158690953998148,1.894954892315479,1.0148198030390594,1.0970635295951203,1.265857168869017,0.2581184888525716,0.09547325102880658,0.016049382716049377,0.025514403292181066,0.03909465020576132
130,130,0.8683127572016461,0.8692495371646431,0.8639090505110354,0.943119537846245,1.9437924998460077,0.6776114899494954,1.5483061255773898,1.254229377807351,0.15798144422165644,0.12057613168724284,0.022222222222222275,0.032098765432098816,0.02633744855967083
131,131,0.8765432098765432,0.8754350725011737,0.8561429635145197,0.9242740134028294,1.4481690059045007,0.9798509773548514,1.655513990008856,1.5143381666651565,-0.06418825699086932,0.09876543209876544,0.021810699588477377,0.04074074074074073,0.031275720164609055
132,132,0.8641975308641975,0.8621011356677146,0.8346841387668535,0.9443266171792153,1.2923728772645962,1.0258392609759355,1.332159676172395,1.7239830565453433,0.04371910025687056,0.09218106995884769,0.02345679012345675,0.022222222222222164,0.01687242798353906
133,133,0.8930041152263375,0.8918788437378277,0.8761437908496732,0.9443718228031953,1.7902013648045816,0.5618036502560658,1.4148560261257193,1.7480103148734414,0.06584417300300134,0.12757201646090538,0.008641975308642035,0.017283950617283994,0.018106995884773703
134,134,0.8559670781893004,0.8557808826080939,0.8420645446507515,0.9184350132625995,1.4211791601522987,0.8160117159879305,1.6982243507888866,1.674753442168948,0.15220520301514334,0.10041152263374484,0.030452674897119336,0.03374485596707816,0.0222222222222222
135,135,0.8641975308641975,0.86632864539121,0.8628205128205129,0.9216006216006216,1.1848729596721461,0.964549117702294,1.5925026722052478,1.2361120742677534,0.606952604209386,0.10905349794238677,0.02551440329218103,0.03744855967078183,0.05267489711934152
136,136,0.8683127572016461,0.8686945312112648,0.855741554309953,0.9411452810180275,1.984949510289047,0.8099350109040453,1.3014106855703598,1.348995839594905,-0.004958673356020973,0.11522633744855973,0.001646090534979472,0.017695473251028836,0.018106995884773703
137,137,0.8641975308641975,0.8629268644863187,0.8454326572304101,0.9322924266744491,1.3254304066013873,0.8203299323104816,1.447027047724024,1.4263027998612225,0.4861712553229293,0.07736625514403286,0.018106995884773602,0.018106995884773623,0.015637860082304465
138,138,0.8518518518518519,0.851408596901704,0.8324171686746988,0.9193524096385542,2.24182582994845,0.9012158252345603,1.5496615405341547,1.0608274299900176,-0.11498490143124096,0.0683127572016461,0.027572016460905336,0.02757201646090538,0.020576131687242805
139,139,0.8765432098765432,0.8765432098765432,0.8531426269137792,0.935535858178888,1.6967789631189105,0.798168862390935,1.735425603679209,1.468966555627651,-0.07252168247295496,0.07695473251028806,0.012757201646090566,0.014403292181069971,0.014814814814814836
140,140,0.8765432098765432,0.8762607923827967,0.8660352805089647,0.9403556969346443,1.802293636767871,1.1154648555875386,1.2225654785770739,1.3002552624923625,-0.14727363869976157,0.08600823045267492,0.025514403292181086,0.0374485596707819,0.03045267489711937
141,141,0.8683127572016461,0.8690522408202352,0.8587335252234509,0.9322829874261476,2.4677680807373057,1.3319818947940967,1.411131178715333,0.7466827816074685,-0.5944347644253628,0.08189300411522638,0.015226337448559713,0.0283950617283951,0.02263374485596713
142,142,0.9053497942386831,0.9048627529304094,0.887233714109293,0.9566224143254091,1.5595098901111462,1.1832508533932986,0.9021798068144199,1.1539456970526056,0.39756126733312797,0.11069958847736627,0.0411522633744856,0.05514403292181068,0.05637860082304526
143,143,0.8930041152263375,0.892633913393693,0.8860479797979799,0.9499859708193042,1.632732434000247,1.559134076022524,1.2277047331702442,1.2108343145400586,-0.5979656343833414,0.1238683127572017,0.03456790123456793,0.06090534979423874,0.03621399176954736
144,144,0.8888888888888888,0.8887147634973722,0.8734567901234568,0.942615454961134,1.4037697877114153,1.0211114365200946,1.1700770337172284,1.377831949795373,0.40091553762653476,0.0893004115226337,0.009053497942386779,0.043209876543209826,0.03950617283950612
145,145,0.8930041152263375,0.8932141956798056,0.8888172043010752,0.9496774193548387,1.9730976494152395,0.7792257033712668,1.070634268921291,1.4293001418392106,0.2212169175642372,0.10370370370370374,0.012757201646090588,0.01769547325102887,0.037448559670781936
146,146,0.8806584362139918,0.8804881818853875,0.8666891284815813,0.9454177897574124,1.5638279784981348,0.7446793501336357,1.6622509635796874,1.5900088335590643,0.03858588129302321,0.1082304526748971,0.014403292181069949,0.023456790123456795,0.03086419753086418
147,147,0.8724279835390947,0.8725873753097761,0.8625110521662246,0.927571470674919,1.1782516378979273,1.1198846671958822,1.766233331791229,1.655442152401983,-0.09739313287866291,0.12304526748971197,0.03786008230452677,0.03991769547325106,0.045679012345679025
148,148,0.8683127572016461,0.8672035317737624,0.8491379310344828,0.9342764515178308,2.041062718565906,0.65525288673677,1.4341330573209001,1.1896767557021766,0.24503846065287962,0.10370370370370374,0.024279835390946535,0.0415637860082305,0.032098765432098816
149,149,0.9259259259259259,0.9259259259259259,0.9190119982224856,0.9679306769367502,1.6019833460793071,0.4808889306417712,1.6019007479440055,1.5710945872846003,0.2407575786893985,0.14074074074074072,0.02510288065843621,0.05555555555555556,0.034156378600823045
150,150,0.8847736625514403,0.8862405008962609,0.8803183107469272,0.9381500157579578,1.8096384675763202,0.724601221372774,1.7806298719716127,1.274216414880918,-0.1638011437868132,0.10740740740740737,0.025925925925925897,0.041975308641975274,0.030864197530864158
151,151,0.8765432098765432,0.8765432098765432,0.8650199970374759,0.933417271515331,3.0307447169711055,1.1006432286167642,1.414350851815866,0.3753920265185685,-0.46489133281184963,0.0880658436213992,0.021399176954732525,0.04032921810699589,0.011934156378600846
152,152,0.8641975308641975,0.8654264217001602,0.8591867469879518,0.9243975903614459,2.523156171205851,1.003686269600327,1.330405959661518,1.2512710942330465,-0.4451445982815048,0.10864197530864192,0.03868312757201642,0.04732510288065839,0.032510288065843586
153,153,0.897119341563786,0.8969630147071525,0.8834646265717315,0.9536433873655505,2.0318337865720064,0.9619598325070362,1.2986594914603236,1.1236864601031988,0.009152114866965995,0.0938271604938272,0.021810699588477377,0.0374485596707819,0.03333333333333335
154,154,0.8806584362139918,0.8804770970602969,0.8650583244962884,0.9478866838357825,1.572678425299206,1.1890571316175302,0.6990988006703865,1.421448475657755,0.45618766858705034,0.10576131687242799,0.039094650205761305,0.04115226337448556,0.03374485596707819
155,155,0.8847736625514403,0.8827082676751759,0.8549382716049383,0.9455113549763756,2.049664199670999,0.8637887592545156,1.4094763348327148,0.8168967485723734,0.2777656955783222,0.10493827160493822,0.02716049382716047,0.032098765432098754,0.026748971193415592
156,156,0.823045267489712,0.8251515295225129,0.8209894830395497,0.8920900607317435,1.3619961271561578,1.2632459006373788,1.292686964385173,1.607977533644859,0.04689872507120898,0.09176954732510288,0.032921810699588515,0.03415637860082306,0.031275720164609076
157,157,0.8518518518518519,0.8528533195199862,0.8348566025843052,0.9231799558777183,1.5350703950295554,1.1407717151494612,0.8569860985271462,1.6888975180562655,0.22912362412070802,0.06995884773662552,0.016049382716049408,0.036213991769547337,0.020576131687242805
158,158,0.8806584362139918,0.8808692497871873,0.8629845572013867,0.9258588086983927,1.669005462336285,0.791336058628295,2.18286650773378,0.844407801153081,0.1696517358218071,0.09588477366255144,0.016049382716049387,0.04074074074074072,0.05349794238683127
159,159,0.8559670781893004,0.8541177639303227,0.8330645161290322,0.9063782991202346,1.8636352199433999,0.8220723248653913,1.7480028963841068,1.2207032472598642,0.02062110154410906,0.10658436213991766,0.025925925925925918,0.03744855967078187,0.033333333333333326
160,160,0.8477366255144033,0.850442592818169,0.8411562450023988,0.928674236366544,2.2950670883225284,0.6626093284990942,1.446081478948068,1.108660616440392,9.950960344574933e-05,0.0777777777777778,0.0004115226337448763,0.017695473251028847,0.0016460905349794386
161,161,0.8189300411522634,0.8189300411522634,0.804975922953451,0.9164599445498323,1.5896757776989119,0.9196810660926071,1.3172161604262294,1.4280718805045716,0.3632179946758138,0.07119341563786012,0.005349794238683159,0.012345679012345744,0.01028806584362144
162,162,0.8641975308641975,0.864367205974923,0.8535587975243148,0.9426024167403478,1.9796878756024083,1.048995559502918,1.3752622935091998,1.0714895658854833,0.03149505877788278,0.11358024691358018,0.010288065843621352,0.033333333333333305,0.03004115226337444
163,163,0.8641975308641975,0.8648758464903381,0.8483805351275231,0.924659677671726,1.7075688066931143,1.0877494543773916,1.6543065839539792,1.3871974211021156,-0.08263724625185102,0.09835390946502053,0.0275720164609053,0.033744855967078144,0.031687242798353873
164,164,0.9053497942386831,0.9049048071270293,0.8896758066959551,0.9487198909256174,2.1602066312019943,0.7258643630571544,1.5230716148431227,1.589029716607639,-0.38461952137041466,0.11234567901234568,0.019753086419753076,0.05102880658436212,0.029629629629629617
165,165,0.8559670781893004,0.8554456491486825,0.842156862745098,0.9347131445170661,1.8503794049471942,1.2694460178716467,1.3592735876735054,0.9217647328028155,-0.08937062443812253,0.11152263374485596,0.0032921810699588438,0.01975308641975306,0.01934156378600822
166,166,0.8600823045267489,0.859650459787634,0.8405544614452356,0.9231177094379639,1.8482396875847593,0.9922061252994907,1.2562291612488248,1.1962553148721404,0.2594203744610124,0.11028806584362136,0.013580246913580219,0.0436213991769547,0.03786008230452672
167,167,0.8765432098765432,0.8773777662666551,0.8635754806177119,0.9350772139930665,1.8688738924085595,1.1036446752476545,1.2086471566839272,1.2681296101542008,-0.0524119730792402,0.09670781893004116,0.027160493827160494,0.0316872427983539,0.024279835390946514
168,168,0.8683127572016461,0.8676882372263146,0.8550462695199538,0.9277038750722961,1.6480171356796454,0.7408261133623134,1.209149810437746,1.772950523867628,0.27214094856877147,0.10123456790123461,0.010288065843621453,0.0349794238683128,0.041563786008230505
169,169,0.8806584362139918,0.8794521579313617,0.8662162162162163,0.9490042674253201,1.957565197604176,1.0167724272232814,0.9981775198073872,1.426942321416567,-0.1522577924981824,0.09341563786008229,0.013991769547325084,0.017695473251028805,0.0037037037037036978
170,170,0.8806584362139918,0.88019560719785,0.8671554252199414,0.9211876832844574,1.6261945818600334,0.702906361851473,1.4988994675673468,1.9292859127921422,-0.02408806646658313,0.08806584362139916,0.03909465020576129,0.030864197530864168,0.03744855967078187
171,171,0.8930041152263375,0.892383732460707,0.8769545793000744,0.9442293373045422,1.8837582063443998,1.0862292456420546,0.9635169128148261,1.421128651398173,0.1121145485550988,0.11563786008230456,0.026748971193415683,0.04362139917695477,0.026748971193415703
172,172,0.9012345679012346,0.9015393994817863,0.8913726993865031,0.9414877300613497,2.7137261360869105,0.9492219941379462,1.2120746796205777,0.5312624810922539,-0.15526749088063563,0.1197530864197531,0.008230452674897137,0.030452674897119347,0.027983539094650223
173,173,0.8641975308641975,0.8643389790676612,0.8567520875323927,0.9457961416642673,1.8264462828562469,1.0868881249304105,1.3889899299027437,1.0691847916344654,-0.07662485038874732,0.09999999999999995,0.015226337448559623,0.03991769547325099,0.033333333333333284
174,174,0.8806584362139918,0.8799687251717032,0.8546428571428571,0.9355555555555555,1.817093797596252,0.889304942041172,1.8809241634848164,1.1308239567866138,-0.17281620426959568,0.09382716049382714,-0.0020576131687242817,0.025514403292181055,0.027572016460905367
175,175,0.8559670781893004,0.8548760967981032,0.842176386913229,0.9332147937411095,2.348808832543885,1.2929005814877934,1.1427396987751994,1.0008301354024571,-0.3812966183113563,0.0876543209876543,0.027572016460905336,0.034979423868312744,0.034156378600823024
176,176,0.8600823045267489,0.8591909486349131,0.8474395448079659,0.9236130867709815,2.3116525631076805,0.42294782358281563,0.8733529600665807,1.9682221261027328,-0.02912197519071308,0.1185185185185185,0.0074074074074073955,0.03415637860082301,0.01069958847736624
177,177,0.8806584362139918,0.8798342079908043,0.8638373121131742,0.9403919834954317,1.5502889001269182,0.4107112333038889,1.4849831039302739,1.6832506623311023,0.4664079766533035,0.12798353909465018,0.027572016460905326,0.04814814814814815,0.04320987654320988
178,178,0.9053497942386831,0.9055027113099032,0.8937943809817845,0.9580117320160543,1.993198387215747,0.8489721918432549,1.1594419812516115,1.3292393157832503,0.10017996034429882,0.09958847736625515,0.025925925925925908,0.03374485596707818,0.03868312757201644
179,179,0.8847736625514403,0.8842076680786358,0.8718954248366013,0.9478576615831518,1.2707240542376361,0.8231763571762908,1.793543657368407,1.5591712887729967,0.062298668553505576,0.11481481481481479,0.023868312757201627,0.026748971193415606,0.03950617283950615
180,180,0.8683127572016461,0.8683127572016461,0.8560213301733077,0.9281587912901793,1.7323297952832055,1.2625440542804935,1.5595549664315862,1.1807740508490543,-0.4830391202859726,0.08641975308641978,0.018106995884773703,0.046502057613168765,0.041563786008230484
181,181,0.8600823045267489,0.8591643511371823,0.8364197530864197,0.9346898338667886,1.805960730644649,0.9308052454529065,1.4720998647479187,1.2480642906177377,0.06385124888717995,0.0847736625514403,0.00987654320987652,0.025102880658436178,0.015226337448559635
182,182,0.8888888888888888,0.8881947634359209,0.8751633986928105,0.946477850399419,1.8360557678224376,1.0008038652793505,1.5862394716141797,1.0370597805983237,-0.07430941289043999,0.09794238683127568,0.01769547325102876,0.032921810699588425,0.023868312757201603
183,183,0.8683127572016461,0.8683127572016461,0.8518518518518519,0.9367474470355129,1.8236448258195015,0.8768253942382758,1.1977386942157997,1.525617753311632,0.0010280864404634306,0.08148148148148152,0.018930041152263412,0.035802469135802525,0.01111111111111115
184,184,0.8436213991769548,0.8403462376008624,0.8149715453086239,0.9188676492047277,0.9615294909018031,1.4070979565157007,2.022791987913985,1.0885400051670835,-0.030487995983719176,0.09300411522633747,0.006584362139917743,0.011522633744856004,0.018518518518518556
185,185,0.8683127572016461,0.866977466977467,0.8425925925925926,0.9288980338363054,0.9039885658048927,1.1475327391997,2.3093947893565163,1.3387926931020544,-0.07700365722533031,0.10740740740740744,0.014814814814814859,0.032510288065843676,0.02551440329218111
186,186,0.8847736625514403,0.8856489625720395,0.8698830409356726,0.9318551007147499,2.052693203063139,0.645594420048097,0.8408779824405835,1.6475167513395585,0.3929793131848287,0.09588477366255141,0.00411522633744853,0.03415637860082303,0.02427983539094648
187,187,0.8847736625514403,0.8847736625514403,0.8583208395802099,0.9413626520073297,1.9353552239947758,0.6584215257259285,0.6772698020344935,1.7527187564925955,0.6121415496333151,0.07777777777777775,0.01358024691358023,0.04814814814814813,0.028806584362139908
188,188,0.8436213991769548,0.8439922079123078,0.8332111436950147,0.9266862170087977,1.671697585742458,0.5382812664483699,0.9104260479058798,2.0764673994950167,0.3876405282226958,0.0938271604938272,0.018930041152263422,0.0415637860082305,0.020576131687242837
189,189,0.8600823045267489,0.8626641191456006,0.8507018992568125,0.9282411230388109,1.7007058832444506,1.0318960501101766,1.63519225147119,1.283482352084354,-0.15421795304547506,0.09670781893004113,0.006995884773662519,0.028395061728395045,0.03209876543209874
190,190,0.8477366255144033,0.8475718650594062,0.8371364814281601,0.9146991073999424,1.8413737998224013,1.089366213047179,0.9308142909384092,1.268057098868141,0.4097965089707323,0.08189300411522636,0.026748971193415662,0.04650205761316876,0.03456790123456793
191,191,0.8641975308641975,0.864437422171627,0.8438386385124488,0.9216829498896942,1.4034925998495087,0.8373912834290822,1.1878055968440844,2.1716562165698643,0.16735763826588212,0.0958847736625514,0.01893004115226331,0.04567901234567897,0.0444444444444444
192,192,0.8600823045267489,0.8607695835294401,0.8522811435342912,0.9140868019552659,2.639326032663152,0.4829021945039774,1.1025372564203777,1.6156485522356732,-0.01738974238172787,0.08600823045267489,0.01563786008230451,0.03621399176954728,0.02057613168724277
193,193,0.8888888888888888,0.8884579791152396,0.8760630498533725,0.9317448680351906,1.8249210886659035,1.1289895394513325,1.4483850555347453,1.4364646815186413,-0.5506915037769791,0.11522633744855962,0.03168724279835387,0.04814814814814809,0.04650205761316867
194,194,0.8683127572016461,0.868064555783854,0.860437925170068,0.924390589569161,1.3913024063351214,1.162404922993913,2.0392773664871813,0.7090252743201461,0.23599274589282052,0.11358024691358029,0.004938271604938327,0.03456790123456795,0.05720164609053503
195,195,0.8559670781893004,0.8577576429500181,0.8512653374233129,0.9167944785276073,2.7330262890098327,0.6774613007037716,1.240264766142759,1.4053933871389346,-0.3529854637649208,0.0868312757201646,0.03456790123456788,0.03662551440329218,0.0213991769547325
196,196,0.897119341563786,0.8969630147071525,0.8834646265717315,0.9337221633085896,1.2491039467117475,0.8872242103403071,1.7527299410875619,1.8695364518750723,-0.18554704337535274,0.10534979423868318,0.036213991769547337,0.057201646090535005,0.04403292181069961
197,197,0.8395061728395061,0.8390046746635894,0.8278951877766672,0.9310295587605312,2.058925520981948,0.9804500039497074,1.3203125318235556,1.2535454728081588,-0.22246037515448105,0.08106995884773657,0.01975308641975304,0.0378600823045267,0.013991769547325061
198,198,0.8765432098765432,0.8772142706121361,0.8685617469879519,0.9547439759036145,1.8160059112370448,1.221837462268633,0.8407725529748754,1.7980759337184102,-0.3019241738247282,0.08395061728395062,0.024691358024691357,0.030041152263374515,0.013991769547325117
199,199,0.8436213991769548,0.8408141178260184,0.8160190615835777,0.9282258064516129,1.6188770511654034,0.7944425442024562,0.5506108853387901,1.8180195216646382,0.7594896295715866,0.09794238683127578,0.02633744855967083,0.03456790123456795,0.021399176954732556
200,200,0.8888888888888888,0.8875075960734781,0.8696556252736027,0.9314898584561506,1.79342099554081,0.8524809032029063,1.754601334268813,1.6059084298518858,-0.41172842342344085,0.10576131687242793,0.04362139917695468,0.04814814814814811,0.03950617283950612
201,201,0.8641975308641975,0.8643500488079784,0.8555555555555555,0.9328976034858388,1.361061218503207,1.0508131185332856,0.9633485340755382,1.428011606532527,0.49007101268426795,0.09547325102880654,0.026748971193415582,0.03456790123456786,0.01975308641975305
202,202,0.8395061728395061,0.8401285980681106,0.8276619508562919,0.9241250930752047,1.3953139183667664,0.995579087897459,1.3976626559423315,1.5822763064587284,0.24502503398159647,0.07572016460905345,0.006995884773662498,0.0032921810699588104,0.01481481481481477
203,203,0.8641975308641975,0.8647602797889945,0.8533885542168674,0.9339608433734939,2.0055180367761434,1.0766915828179557,1.1217350738631393,1.490536863274093,-0.23573236619591284,0.0975308641975308,0.019341563786008174,0.02469135802469131,0.018106995884773623
204,204,0.8806584362139918,0.8804881818853875,0.8666891284815813,0.93628331835879,1.7460285242519606,0.6307310295722688,1.1796691864057807,1.3987184783977322,0.5828186925057447,0.1090534979423868,0.036213991769547316,0.03991769547325101,0.041152263374485576
205,205,0.8806584362139918,0.8801638992800792,0.8655754703006961,0.9537105613983115,1.7804985172182737,0.8813724256220501,1.5040443848719829,1.7010977600184456,-0.3987968808797465,0.09835390946502057,-0.0024691358024691358,0.028395061728395066,0.011934156378600824
206,206,0.8847736625514403,0.8838647894261055,0.8687800963081862,0.9306143294907339,1.1702878849140685,1.293529644775948,1.1347181021300394,1.6775345446791226,0.02959434863555898,0.11028806584362139,0.04526748971193415,0.046090534979423836,0.04609053497942385
207,207,0.8600823045267489,0.8596195225642408,0.8525524475524475,0.9204195804195805,2.2699350605175446,0.7837484998606356,1.4986720867854735,1.1293876728955459,-0.17945546210202312,0.11769547325102873,0.033744855967078144,0.041152263374485576,0.041152263374485576
208,208,0.8477366255144033,0.847940152163674,0.8339910647803426,0.9403574087862994,1.046392637747093,1.4060032978344779,0.9847316522669418,1.8363911956341317,0.1236262794206353,0.0794238683127572,0.019753086419753117,0.010699588477366273,0.009465020576131699
209,209,0.8888888888888888,0.8879359819813967,0.8662576687116564,0.9493098159509202,0.8438434297308124,0.8715755633793459,1.6295742548583632,2.088427062937414,-0.03348874545064081,0.10740740740740735,0.0275720164609053,0.02674897119341557,0.03456790123456786
210,210,0.8683127572016461,0.8690522408202352,0.8587335252234509,0.9336464172095137,1.4767053083020978,0.835412111140203,1.9237361739461354,1.1482334703231276,0.1790959452968647,0.11728395061728399,0.016872427983539127,0.026337448559670816,0.04197530864197537
211,211,0.8806584362139918,0.8823416483319866,0.8773242987708794,0.9387803340687048,1.6788237553342344,0.8725266478752577,1.2817478953749541,1.6493302735158968,-0.0622239048750242,0.10205761316872426,0.02345679012345676,0.05390946502057612,0.03950617283950615
212,212,0.8806584362139918,0.8792379339128003,0.8660852986866261,0.9570682107047028,2.249733684597801,0.9104568298776021,1.6998991029488457,1.0012171468542375,-0.26790583810245516,0.09547325102880656,0.021810699588477346,0.027160493827160494,0.01975308641975306
213,213,0.8600823045267489,0.8600823045267489,0.85,0.9259985475671749,1.7290447249789582,0.7619877509178934,1.52646430620462,1.3302736954000252,0.38592914754977625,0.1053497942386831,0.004938271604938238,0.016049382716049342,0.02057613168724276
214,214,0.9094650205761317,0.9086732353987614,0.8822879135276778,0.9517687520471667,2.0343862580968555,0.7557655195627636,1.8133715269219628,0.9072329939184133,0.08423474585873723,0.09753086419753083,0.023045267489711918,0.02633744855967073,0.02839506172839503
