,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_temperature_fd1_scaled
19,19,0.9672727272727273,0.9673469528014981,0.9595760839547086,0.9975835404584369,2.329786054733568,2.0309205611231658,0.7208695879284966,2.0970745979390846,1.7518434989257112,0.21927272727272729,0.019272727272727275,-0.0007272727272727098,-0.010545454545454525,-0.006909090909090865,0.0032727272727272718,-0.005090909090909079,-0.009818181818181771,-0.011272727272727245,-0.010909090909090879,-0.012363636363636332,-0.0018181818181818299
20,20,0.9745454545454545,0.9750471455127775,0.9762038073908175,0.9958006718924972,2.9813991614782345,1.8306245739960787,1.1384316190265527,2.416180315891686,0.5835432122108501,0.12654545454545452,0.026909090909090837,0.008727272727272672,-0.0021818181818181958,0.0010909090909090534,0.0021818181818181403,0.00363636363636356,0.0007272727272727098,-1.1102230246251566e-17,0.00290909090909085,-0.001454545454545475,-0.0010909090909091202
21,21,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.998407910172616,3.105924382060749,1.8129918848112265,0.8593910320411052,1.0342576048133603,2.0413642208977656,0.1745454545454546,0.0290909090909091,0.00981818181818186,0.0036363636363636598,-0.0010909090909090979,0.0025454545454545617,0.001454545454545464,-0.000727272727272732,0.002909090909090928,0.00036363636363637706,0.0,0.0010909090909090979
22,22,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9983471074380165,2.582731852517823,1.7959935809179517,0.9181061311960099,2.120885623601086,1.2745078906342993,0.1785454545454545,0.02436363636363633,0.012363636363636344,-0.0010909090909090979,-1.1102230246251566e-17,0.0010909090909090758,0.007999999999999941,-0.0010909090909090979,-0.004000000000000026,0.0025454545454545287,0.0003636363636363549,0.0010909090909090868
23,23,0.96,0.9601247507944969,0.9430716669315112,0.9938026378515812,2.5544368348972495,1.5034809621929066,1.1642819391553088,1.8598796044461416,2.071778400577162,0.17163636363636364,0.0247272727272727,0.006545454545454488,-0.0007272727272727431,0.0014545454545453862,-0.001454545454545464,-0.002181818181818207,-0.003272727272727294,-0.0043636363636363916,-0.0025454545454545842,-2.2204460492503132e-17,-0.002181818181818218
24,24,0.9636363636363636,0.9638603549620498,0.9516923565866836,0.9939615445733355,3.0234978109490935,1.831834365366627,1.2201835581438436,1.8190798960946475,0.817645681668117,0.18727272727272726,0.02727272727272727,0.014909090909090882,0.005090909090909068,0.014545454545454528,0.002181818181818185,0.0076363636363635965,0.0036363636363636264,0.005454545454545434,0.009818181818181792,0.004363636363636359,0.006181818181818155
25,25,0.9781818181818182,0.9780601159846443,0.9640106635071091,0.9969638625592416,2.698872697669761,1.9163450736698153,0.7626096228721766,1.7160280795389968,1.6212223652385656,0.19709090909090907,0.04218181818181814,0.009454545454545415,0.011999999999999966,0.009454545454545448,0.0029090909090908946,0.0058181818181818005,0.008363636363636318,-0.005090909090909123,0.00654545454545451,0.002909090909090928,0.002181818181818185
26,26,0.9709090909090909,0.9712674770301888,0.968694672460969,0.9971028488652824,2.42046593022959,1.3627188965786479,0.9996941511105895,2.822167753107597,1.2257642528779487,0.19090909090909094,0.02072727272727275,0.01054545454545459,0.0072727272727273196,0.007636363636363663,0.002545454545454573,0.004727272727272758,0.0003636363636364104,0.001818181818181852,0.004000000000000026,0.0021818181818181958,0.004363636363636403
27,27,0.9709090909090909,0.9705123966942149,0.9427812650893288,0.9983099951714148,2.66059953127326,1.885356694759514,0.9202227041432612,2.322960891853057,1.0965243245162577,0.18363636363636368,0.012727272727272764,0.009090909090909127,-0.0014545454545454085,0.00545454545454549,0.003272727272727294,0.001818181818181841,-0.0018181818181817744,0.0010909090909090979,0.001090909090909109,-0.0010909090909090534,0.004000000000000026
28,28,0.9854545454545455,0.9855563173210232,0.9838092809790924,0.998470168281489,2.7180291478917757,1.5954255368983228,1.140581239678469,1.1612236772933728,2.135885581123862,0.17600000000000002,0.029454545454545466,0.020000000000000007,0.005090909090909123,0.0036363636363636598,0.0061818181818182215,0.005818181818181845,0.007636363636363686,0.0021818181818181958,0.01200000000000001,0.006909090909090953,0.0036363636363636598
