,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_temperature_scaled
119,119,0.9781818181818182,0.9779323448019496,0.9585678317535544,0.9987411137440759,2.64434800342148,2.6010550726432298,1.0613302771975204,0.30902046271248385,2.1588943256171165,0.27563636363636357,0.12327272727272724,0.028363636363636334
120,120,0.9709090909090909,0.9709090909090909,0.9573643410852712,0.9943410852713178,2.019872858401609,2.550100008802712,1.0813672241644388,1.7000010727934922,1.2924500099196388,0.2894545454545455,0.1283636363636364,0.021090909090909115
121,121,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9934460158675406,2.4475902013141297,1.6897409064717555,1.2358008322719594,1.6833311183995527,1.324635777215031,0.25018181818181817,0.10363636363636364,0.01709090909090908
122,122,0.9745454545454545,0.974267620020429,0.9491788168258757,0.9979051449639684,1.5709169953114641,2.2782819144229403,1.6149374773340774,1.1400657619987125,1.5930160001895393,0.2603636363636363,0.12036363636363631,0.005454545454545412
123,123,0.9745454545454545,0.9749423888915807,0.9773727984344422,0.9944553163731246,1.9390202106196641,1.8846799482004797,1.4792626348715883,1.4380715390976337,1.871019985351591,0.30290909090909085,0.14436363636363633,0.010545454545454492
124,124,0.9636363636363636,0.9636363636363636,0.9453758143969491,0.9919752105514064,2.0773174010352013,3.3532162031323365,1.2989597791538168,0.5788778650349595,1.2470548614229755,0.2814545454545454,0.1316363636363636,0.019272727272727254
125,125,0.9636363636363636,0.9648760330578513,0.9777777777777779,0.9982222222222222,2.1994015986780764,2.5295314469778365,1.2192602448998862,1.0231714232929459,1.6322846937927133,0.29927272727272725,0.12145454545454544,-0.000727272727272732
126,126,0.9818181818181818,0.9817424680582576,0.9643447136563876,0.9971549192364171,1.9172203913806556,3.291973220194645,1.6365450211194947,0.6698078593196248,1.2172374234759495,0.24109090909090908,0.1570909090909091,0.016363636363636358
127,127,0.9781818181818182,0.978319633647776,0.9732818284242717,0.9975857073877353,2.3206626619492936,2.1653805843817833,2.3398713680749648,0.08037503626537056,1.232783640830958,0.24327272727272725,0.15345454545454543,0.02618181818181814
128,128,0.9709090909090909,0.9709090909090909,0.9563006515175592,0.9963451453996505,1.8647869870119793,2.787049140851534,1.5094663543079925,1.149254148874058,1.0677224982166287,0.2781818181818182,0.11527272727272733,0.013454545454545486
129,129,0.9745454545454545,0.9744575506043396,0.9568181818181818,0.9960330578512396,2.1625673495867055,2.1168396628238644,1.9529445413253885,1.2119230408825543,1.3780649206807036,0.24945454545454543,0.12618181818181812,0.021818181818181747
130,130,0.9745454545454545,0.9740034988895369,0.9444444444444444,0.998053309374064,1.7700705253197007,2.889873152436619,1.6511350666111597,1.0034213313077156,1.335162854559529,0.29418181818181816,0.11999999999999993,0.018181818181818132
131,131,0.9781818181818182,0.9781818181818182,0.9680232558139534,0.9968217054263565,2.3762429249090307,2.131156116126022,1.1896642422626171,1.6339314988053364,1.144285511782569,0.31890909090909086,0.11345454545454543,0.01781818181818179
132,132,0.9781818181818182,0.9781818181818182,0.9676318267419963,0.9978813559322034,2.2526097193316885,2.0007682658774764,2.0643441348723144,1.0773084559028605,1.0595676027844485,0.25672727272727275,0.1127272727272727,0.011272727272727222
133,133,0.9745454545454545,0.974609062512677,0.9679965556831228,0.9974167623421354,2.3640653395398457,2.821374059239414,1.8323768839163472,0.08044558358505924,1.8087092435454046,0.281090909090909,0.13418181818181815,0.009454545454545405
134,134,0.9672727272727273,0.9671504647043841,0.942954467057606,0.9954294584339427,1.6931051594938686,3.0297576669739463,1.4959374034526578,1.2732352021012703,1.465692183848224,0.2581818181818182,0.09927272727272728,0.006909090909090898
135,135,0.9818181818181818,0.9816785259420625,0.9681727763569196,0.997726626882637,1.7823784137641587,2.5592668556782026,1.944528234574408,0.616188413770201,1.345450906428477,0.27381818181818185,0.13890909090909093,0.029454545454545435
136,136,0.9709090909090909,0.9709090909090909,0.9588200059898173,0.9917640011979634,2.3669304058093985,2.7143662620939684,2.0707947623589398,-0.1761130851879666,1.5571697754918519,0.2716363636363637,0.1265454545454546,0.03200000000000004
137,137,0.9818181818181818,0.9818682722686743,0.9770515124288709,0.9986522911051213,2.228668119770567,2.8537396587448125,0.8726966564978426,0.9078462806195426,1.7433350291237413,0.344,0.1276363636363636,0.013090909090909087
138,138,0.9563636363636364,0.9560583207642032,0.925,0.9941322314049588,1.9409446211279282,2.5131385541003435,1.573518344148983,1.371247297651803,1.449469041832882,0.2578181818181819,0.08181818181818187,-0.002181818181818118
139,139,0.9781818181818182,0.9779196617336151,0.9573300015144631,0.9975768590034833,2.2876695577591466,2.3826573111589826,1.5724236303664,0.899030764485782,1.3927945998754714,0.28327272727272723,0.1418181818181818,0.03599999999999996
140,140,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9949855515893252,1.9880679383154969,1.7017551524405319,1.693771821051194,1.484641435217935,1.5744679157645893,0.2643636363636364,0.10218181818181822,0.024727272727272764
141,141,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.998447740600207,1.9615952676406074,2.4913268902016124,1.17005853114758,0.9050270224724161,1.6320909429676773,0.26436363636363636,0.13345454545454544,0.0178181818181818
142,142,0.9745454545454545,0.974855870345169,0.9780701754385965,0.9951428157169784,1.9048313238044927,2.8472688382934153,1.8252212721668022,0.6857309319938492,1.534346951717796,0.29599999999999993,0.1552727272727272,0.0192727272727272
143,143,0.9818181818181818,0.9817642412683735,0.9707369388693121,0.996629385628926,2.265197243147234,2.8627081480151033,1.190928118817055,0.8198004717644061,1.6384410628138868,0.2919999999999999,0.14290909090909093,0.01963636363636364
144,144,0.96,0.9610743346049528,0.958986562150056,0.9945875326614408,2.1037501803863488,3.007112120489306,1.5012686320940356,0.799258913765889,1.4408198610828171,0.27854545454545454,0.1145454545454545,-0.0003636363636364104
145,145,0.9709090909090909,0.970676605316302,0.9433333333333334,0.9959111111111111,1.6957250916715916,3.0062330899854963,1.5887835608584302,1.1964223295320304,1.170511768001333,0.2552727272727272,0.12581818181818188,0.005090909090909135
146,146,0.9672727272727273,0.9673774022079868,0.9534443907934975,0.9946080798326091,1.465537801682575,3.995860353788892,1.5402514302905057,1.3327274447266382,0.9020988868140816,0.3123636363636364,0.12436363636363638,0.01636363636363638
147,147,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9972638017061001,2.2225799938863795,2.1311363571295274,1.4771536899166395,0.9396284023583978,1.5092162557088287,0.27854545454545454,0.11890909090909085,-0.0007272727272727653
148,148,0.96,0.9603649905437813,0.9493882091212458,0.9950738916256158,1.9070710555941288,2.607784427551703,1.6576435116543258,1.764841000847445,0.6358253263200541,0.3218181818181818,0.10181818181818181,-2.2204460492503132e-17
149,149,0.9854545454545455,0.9855964922059343,0.9813946216385241,0.9979153637690223,2.5042266953380854,2.5865949731940026,1.7514683142674763,0.04196485178054994,1.5866968269873298,0.26472727272727276,0.14000000000000004,0.011272727272727313
150,150,0.9745454545454545,0.9744640407069193,0.9586047989829969,0.9970602256475449,1.972671934213084,2.6156486361810485,1.3838776436396938,1.4393265611304826,1.0832413802405034,0.3214545454545454,0.15527272727272723,0.019636363636363573
151,151,0.9745454545454545,0.9742361141282423,0.9455555555555556,0.9963555555555555,1.8373010769739628,3.0301895348928465,1.4711128171094994,0.6914579762745255,1.4364498982938194,0.25672727272727264,0.11599999999999996,0.016363636363636313
152,152,0.9672727272727273,0.9679695274017643,0.9728065883887802,0.9960045662100456,1.8253506144851455,2.6965024250966785,1.4831998327342082,1.062931324759165,1.6040074450594743,0.288,0.1410909090909091,0.0021818181818181958
153,153,0.9454545454545454,0.9459400104028204,0.928319209039548,0.9895637162586315,1.9239841689273622,2.4545498775885717,1.5542007193415557,0.5674710523070466,2.059023381177406,0.26909090909090905,0.1538181818181818,0.009454545454545427
154,154,0.9563636363636364,0.9568750783458919,0.9475831763967357,0.9951349654739485,1.9572800376766757,2.104115177876565,1.727270898491191,1.5478825825965576,1.1415471370152959,0.28072727272727277,0.12909090909090915,0.004000000000000026
155,155,0.9818181818181818,0.9818682722686743,0.9770515124288709,0.9976040730757711,1.8942787508607788,2.706281414237351,1.0598270378552508,1.4505576874944839,1.5833738538254272,0.3254545454545454,0.14763636363636365,0.017818181818181823
156,156,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9967612044817927,2.1152496501369162,2.4733964885174027,1.1910535436007412,1.7659209875500355,0.749940081441199,0.26072727272727275,0.10618181818181822,0.00872727272727275
157,157,0.9709090909090909,0.9707386102483392,0.952635165833712,0.9969710737543541,1.7151082181189738,3.0798924928314086,1.4181968022428484,1.1777177696214003,1.0614615412028416,0.3163636363636364,0.1061818181818182,0.014181818181818195
158,158,0.9454545454545454,0.9459165775401069,0.92979163474797,0.9907308104795465,1.9068914690537955,2.7232232093629523,1.6878470019666576,1.523559968040196,1.1440610937272888,0.2741818181818182,0.10654545454545454,0.0007272727272727098
159,159,0.9818181818181818,0.9818938955781062,0.9721444568868981,0.9972004479283315,1.9351337224250713,2.2367044240427223,1.5538387321428704,1.3025849365412,0.9620986477539263,0.23745454545454545,0.09018181818181818,0.00872727272727274
160,160,0.9854545454545455,0.9854545454545455,0.9772727272727273,0.9973553719008265,2.523079154281972,2.1660418934431656,1.5106155334597253,1.5558545632264342,0.6303483759265579,0.3003636363636364,0.12690909090909094,0.025454545454545462
161,161,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9961193515005174,1.8493387312858836,2.5953776069054584,1.5204587643963159,0.462360954158521,1.7660196974096116,0.2614545454545455,0.12909090909090915,0.0003636363636363993
162,162,0.9672727272727273,0.966677367576244,0.9318181818181819,0.9955371900826446,2.1211672981654845,2.8549643541204173,1.7344896371062308,0.7779966016455572,1.2736512198262833,0.25672727272727275,0.10254545454545456,0.010909090909090924
163,163,0.96,0.9598544676297485,0.9321349651538331,0.9949855515893251,1.517826892340008,3.0599435685281344,1.1079153899606293,0.9102323842856587,1.6584626244098077,0.2603636363636363,0.13745454545454538,0.012363636363636321
164,164,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9939656637769845,2.339607114110779,2.573414333604547,1.5475526131774968,0.2058889091618631,1.8575681038452179,0.2705454545454546,0.1490909090909091,0.012000000000000021
165,165,0.9418181818181818,0.9431487065108147,0.9378674717940569,0.9914190370252662,1.9966179074671646,2.801561186435695,1.105234330565299,1.5590289628505005,1.1276602647561267,0.28436363636363626,0.12654545454545452,-0.0003636363636364104
166,166,0.9818181818181818,0.9819721925133691,0.9824574842960012,0.9977018538379041,1.906403408921511,2.7216982581309823,1.6979743362972863,0.8287011481617526,1.5065118963634148,0.28909090909090907,0.1709090909090909,0.01709090909090909
167,167,0.96,0.9601024143091542,0.9477671451355661,0.9938379005364651,2.030467333941599,2.7665171790657617,1.6733734702233043,0.11633768449491347,1.839021374398342,0.2545454545454545,0.1567272727272727,0.018545454545454497
168,168,0.9563636363636364,0.9560736523750223,0.9271286013198132,0.9948495090938355,2.0277230986822463,2.4189967588186305,2.068938843325253,1.2215464915033403,0.9239901185562847,0.24800000000000005,0.10618181818181824,0.012000000000000044
169,169,0.9818181818181818,0.981608895856178,0.9592963090720938,0.9987926871334943,1.9163692715946974,1.9888554885187943,1.088957486042368,1.5905887754803063,1.537726087235004,0.2796363636363636,0.12436363636363637,0.019272727272727285
170,170,0.9818181818181818,0.981608895856178,0.9592963090720938,0.9974129010003449,1.572935382847212,2.659222564989635,1.6626337065700296,1.1648414143650072,1.7358666732741903,0.26327272727272727,0.11854545454545455,0.01636363636363637
171,171,0.9672727272727273,0.9673857466255894,0.9516507457683928,0.9941344058991117,2.8401613872269746,3.119716722266575,1.0641407659796411,0.3539803033955795,1.451516250651533,0.27854545454545454,0.13236363636363638,0.01018181818181817
172,172,0.9672727272727273,0.966749352596429,0.937015503875969,0.9968217054263566,2.1592302542325146,2.2199357272322287,1.7231960046298647,1.9441122779706443,1.0369034863340862,0.2716363636363637,0.10000000000000002,0.017818181818181823
173,173,0.9854545454545455,0.985360314882285,0.9718337835690449,0.9987287462259653,1.7556073335563498,2.6060633244530726,1.9406216697823162,0.6078576796716367,1.760321442265569,0.2581818181818182,0.12800000000000003,0.016000000000000004
174,174,0.9672727272727273,0.9669814483037623,0.9445706497046797,0.9965167348175072,1.430693676903713,2.256379265957548,1.5951866084744353,1.3275793858550864,1.6923378975078354,0.27309090909090916,0.09527272727272727,0.011636363636363644
175,175,0.9890909090909091,0.9890501549014613,0.978527078302863,0.9985339772335288,2.0237008190376393,2.4176227431392885,1.901440454371553,1.1344694647478084,1.2807976721817262,0.2534545454545455,0.15418181818181823,0.017090909090909146
176,176,0.9709090909090909,0.9709090909090909,0.9563006515175592,0.9961067853170189,2.113255698278182,2.8861964318179094,1.5205153453525788,1.0394289921304496,0.8334349832683962,0.2890909090909092,0.12981818181818183,0.013454545454545474
177,177,0.9636363636363636,0.9639044811690552,0.947391456582633,0.9941351540616247,1.8455322067521327,2.1092229844088926,1.2821450483011405,1.7583590136517309,1.5657307545636008,0.24400000000000005,0.07018181818181818,0.01709090909090908
178,178,0.9781818181818182,0.978503559221048,0.9788888888888889,0.9967111111111111,1.8909075298917042,2.634560086239428,1.1214742127304698,1.373488532805982,1.2521876760563246,0.2807272727272727,0.12836363636363632,0.012727272727272688
179,179,0.9890909090909091,0.9890384681731931,0.9745890136327185,0.9991980753809142,2.088816969900994,2.8083657794280423,1.6847259971231339,-0.19072534970514235,1.9067266555045537,0.24400000000000005,0.14618181818181825,0.015272727272727337
180,180,0.9818181818181818,0.9821321244650209,0.9887892376681615,0.9966367713004485,2.682400337301267,2.328339005769311,1.106062991830504,1.662190928295185,1.145234099033734,0.3021818181818182,0.12945454545454543,0.01636363636363637
181,181,0.9890909090909091,0.9891339111738224,0.985371139606285,0.9992775871410511,2.170013011370396,2.1140549214435524,1.418228775763872,0.9497376839708447,1.6448368888755145,0.2785454545454546,0.1323636363636364,0.008363636363636406
182,182,0.9818181818181818,0.9818826223459037,0.9743753187149413,0.9993200747917729,1.9215056709253537,3.2057412988639786,1.2344804196200057,0.8042992534962755,1.2888203939984666,0.3007272727272727,0.13272727272727272,0.021090909090909084
183,183,0.9745454545454545,0.974455237806644,0.956175632646221,0.9949723479135244,1.998568378969186,2.9862944125818913,1.445580311925794,1.3003707683069756,0.8951752471468265,0.26981818181818173,0.14218181818181813,0.0243636363636363
184,184,0.9781818181818182,0.9783561823764099,0.970356093979442,0.9966960352422908,2.130907442732604,3.0771309954963533,1.2986369695094124,1.0659820730197176,1.1683750970198052,0.27999999999999997,0.14290909090909087,0.011272727272727245
185,185,0.9745454545454545,0.9747457927486712,0.9725266587677726,0.9960752369668247,2.055067624643646,3.0455318334538313,1.448730445371334,0.9118957514629499,1.1716984074709402,0.3109090909090909,0.14218181818181813,0.027272727272727216
186,186,0.9709090909090909,0.9714466700907378,0.9750896934116111,0.9948630136986301,2.5264441465302716,2.4364824239940135,1.4950460765452886,0.42912069463657404,1.5860308005623744,0.26763636363636367,0.14218181818181824,0.00872727272727276
187,187,0.9818181818181818,0.9817357567485525,0.9623188405797102,0.9965217391304347,1.8803051465271279,3.1861563180914625,1.4500634130091927,1.0773266211291435,1.1826590442478029,0.264,0.10436363636363635,0.019272727272727254
188,188,0.9854545454545455,0.9854545454545455,0.9810135321734328,0.9984810825738746,1.9101007718056728,2.3423920849675817,1.1236769251598535,1.5519099431023884,1.5999459888096308,0.3185454545454546,0.1421818181818182,0.030545454545454553
189,189,0.9854545454545455,0.9855512067840836,0.9840909090909091,0.9977685950413223,2.5039568016974725,2.308024458803746,1.4875400238926326,0.8438844405523145,1.2575630928511596,0.3010909090909091,0.13672727272727273,0.025454545454545473
190,190,0.9745454545454545,0.9747558344375232,0.9721338785400575,0.9941693169771315,2.1006891614442647,2.6302371628815813,1.0407793980071192,1.7947959352933844,1.202365643110052,0.3036363636363636,0.1123636363636363,0.015272727272727205
191,191,0.9709090909090909,0.9707253369544804,0.9506826741996234,0.9956842435655996,2.316553153072673,2.203036676605993,1.7281524510471724,0.4441070239995441,1.731671940861816,0.2509090909090909,0.14472727272727276,0.022909090909090945
192,192,0.9745454545454545,0.9749018598888266,0.9654608624565706,0.9954015941140405,2.5670961244204427,2.360680401442871,1.8350769999754082,0.05848121610796477,1.7751181427883334,0.24290909090909088,0.1276363636363636,0.016363636363636313
193,193,0.9818181818181818,0.9817520307407946,0.9671936087030426,0.9967703552609213,2.239797827327153,1.8177868878248833,1.7472443911631188,1.2328926830792817,1.4007322649570688,0.2752727272727273,0.12436363636363637,0.014909090909090894
194,194,0.96,0.9607088458049409,0.9527310924369747,0.9908088235294117,2.6092945238162404,2.6338453540322595,1.3497216822113007,1.0285010891567938,1.0336578826409402,0.2727272727272727,0.12690909090909086,0.015636363636363605
195,195,0.9672727272727273,0.9665913034334087,0.9255555555555556,0.9963555555555555,1.9368641340208654,3.255230620471811,1.0794145113693552,2.168730761505108,0.6276795385477328,0.23200000000000004,0.10036363636363639,0.009818181818181814
196,196,0.9781818181818182,0.978437539172946,0.9799513496547395,0.9952134337727558,2.2565238519145163,2.5310879607526537,1.6774301927996236,0.2969637815342785,1.8360104790883076,0.2749090909090909,0.15527272727272723,0.020363636363636316
197,197,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9943946188340806,1.807715376541772,2.9744926527549174,1.2443068587209898,1.6294488752245884,0.9372928441416385,0.24254545454545456,0.16654545454545455,0.02581818181818183
198,198,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9974614845938374,2.2872700555951715,2.3552495936714624,1.2388859958620315,1.5329333127792422,1.1785272138885292,0.29345454545454536,0.10799999999999996,0.013454545454545396
199,199,0.9818181818181818,0.9819926400436146,0.9819390084801043,0.9980430528375734,1.6788945244329394,2.486382425472016,1.2658316789320831,1.0438657623726164,1.9957859652757863,0.2967272727272727,0.13927272727272727,0.010181818181818191
200,200,0.9672727272727273,0.9671847458733611,0.952014652014652,0.9966300366300366,2.0839096502081453,2.9099426311868313,1.2667890338011483,1.1812411981168107,1.4523769442544592,0.3043636363636364,0.11709090909090913,0.004727272727272735
201,201,0.9927272727272727,0.9927272727272727,0.9879639355742297,0.9992997198879552,1.8678824623512829,2.5004893761156657,1.2001050583501864,1.1327347146331581,1.753315778451356,0.2774545454545454,0.14727272727272725,0.02290909090909088
202,202,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9981952291274325,2.046792665435472,2.904146199600264,0.9791170962714312,1.1719383838167894,1.3433103170874559,0.2818181818181818,0.09418181818181812,0.008727272727272672
203,203,0.9709090909090909,0.9711180133821641,0.9599430838220075,0.9965505346671266,1.7738844098576108,2.6778274065762795,1.5931489030028119,0.8495140012864807,1.252006080931619,0.2821818181818182,0.11672727272727275,-0.00036363636363633266
204,204,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9972297094938604,1.269970755772545,2.2921948291514607,2.0532280390251807,1.0912679030634689,1.7769085653548309,0.2734545454545455,0.1290909090909091,0.0065454545454545765
205,205,0.9672727272727273,0.9676031633207032,0.958647561588738,0.995475113122172,2.0244789423875575,1.7760041608230241,1.4196146921793045,1.5026536536692936,1.4977849596708097,0.28036363636363637,0.10727272727272727,-0.0010909090909090758
206,206,0.9818181818181818,0.981608895856178,0.9592963090720938,0.9987926871334943,2.3456690032084158,2.1756128748742687,1.4140086202987583,1.02959219569409,1.431745365240729,0.2712727272727273,0.14363636363636365,0.011999999999999988
207,207,0.9818181818181818,0.9818734834157244,0.9761064030131827,0.9978813559322034,1.9455199691750364,2.96744030541812,1.375487961545271,0.6518206159388816,1.230166428636458,0.3061818181818181,0.1392727272727273,0.025818181818181806
208,208,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9917266738164547,2.415397877321123,2.118693252601617,1.5154032145861622,1.1653327777174187,1.659929067286952,0.30145454545454553,0.09309090909090909,0.015272727272727249
209,209,0.9636363636363636,0.963919191919192,0.945909337186202,0.9921437601589308,1.7720146056442978,2.6487401413248572,1.9577887649409011,1.0625938590693311,1.090199232016619,0.24181818181818185,0.13636363636363638,0.028363636363636348
210,210,0.9672727272727273,0.9673949898410705,0.9496235994397759,0.9960609243697479,1.6090899809109842,2.9001229605547585,1.646688840600681,1.4746115474795536,1.1468705636987169,0.26690909090909093,0.1141818181818182,0.018545454545454542
211,211,0.96,0.9606906738230462,0.9532166264229045,0.9952569851672991,2.3162441221373467,2.0735140890010335,1.8715618274054384,1.014924849240137,1.2558310878898529,0.25163636363636355,0.11018181818181813,0.003999999999999971
212,212,0.9709090909090909,0.9715525729875505,0.97430919270363,0.9958461260610438,2.5005170476482523,2.5318633333128315,1.3721142023998476,0.9741241429202374,1.2066413868580048,0.2872727272727273,0.10800000000000005,0.011636363636363667
213,213,0.9672727272727273,0.9676931665778986,0.9536231884057971,0.9932367149758454,1.654939671921827,2.3934705756626973,2.005350924724292,1.2575158019451171,1.4395819359825763,0.2418181818181818,0.1163636363636364,0.020000000000000018
214,214,0.9818181818181818,0.9818647337768882,0.9776714513556619,0.9963752356096853,2.0569946566093216,2.6614060564495836,1.4757878542101681,1.0060847221578377,1.3874278285503543,0.33199999999999996,0.16145454545454546,0.025818181818181806
215,215,0.9636363636363636,0.9634384424816889,0.9443223443223443,0.9956776556776558,1.7721654594130976,2.517378941264637,1.7726012069852577,1.1743530254156573,1.5041052091829172,0.2763636363636363,0.148,0.010181818181818148
216,216,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9958606416005519,1.768919765403413,2.505100121475849,1.8190131032611148,0.4361329457995248,1.6697283819000568,0.24872727272727277,0.14363636363636365,0.012363636363636387
217,217,0.9818181818181818,0.9818960409487691,0.9717106512246061,0.9967723561799886,2.234529627595164,2.627975176144828,1.4237142849257627,1.0665436614576966,1.200769777316021,0.27563636363636357,0.13818181818181816,0.008363636363636373
218,218,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.997930320800276,1.852581410297508,3.1430856392910553,1.4667070602262509,0.5442621990861787,1.4861294032893817,0.30763636363636365,0.1592727272727273,0.012000000000000033
219,219,0.9818181818181818,0.9821321244650209,0.9887892376681615,0.9962055881338393,2.169558706753589,2.5290396248445943,1.6187653979005432,0.7450600624067447,1.9241654710897624,0.2854545454545454,0.12618181818181817,0.013818181818181808
220,220,0.9781818181818182,0.9781818181818182,0.9680232558139534,0.995968992248062,1.4124925708821015,1.8231235971306283,1.4107475556524538,1.9107692789140003,1.9793211280196363,0.27418181818181814,0.1356363636363636,0.017090909090909056
221,221,0.9636363636363636,0.9642018268812527,0.9652590595986823,0.9978286912249176,1.9204557542552627,2.982213310288346,1.6033644065366106,1.226713678732611,1.0137281300193628,0.33999999999999997,0.11345454545454547,0.005090909090909068
222,222,0.9745454545454545,0.9744717870427586,0.9606996819627442,0.997501135847342,1.9945334957356078,3.2354709943699986,1.4564219300373344,0.7611360079468531,0.827690726243209,0.2956363636363636,0.16327272727272724,0.008363636363636328
223,223,0.9709090909090909,0.9711690821256039,0.95508658008658,0.9940968122786304,2.0704410265886284,3.318780122943246,1.3576706697688685,1.1973598835016,0.7599016137334664,0.2374545454545455,0.1276363636363637,0.02618181818181823
224,224,0.9745454545454545,0.9741948213920069,0.9521531100478469,0.9985500942438741,1.6101744300962935,2.3477759208064817,1.4872410248274281,1.2773088919922388,1.5182847913033861,0.28581818181818175,0.13090909090909086,0.018545454545454487
225,225,0.9818181818181818,0.9819840866108097,0.9821627204830764,0.9969807722866677,2.277513400112652,2.312496135897698,1.7283484285246535,0.8978689559160202,1.2494807601507678,0.30181818181818176,0.14218181818181816,0.01709090909090909
226,226,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9984297520661157,1.6667555891781534,2.9079182493358307,1.26998855615137,0.5600341640224848,2.0462260232277725,0.23745454545454542,0.16618181818181815,0.02109090909090905
227,227,0.9636363636363636,0.9638548273431994,0.9522128060263653,0.9946641556811049,1.9657692098904036,1.7156832259416317,1.9303315307119908,0.8874045128670083,1.7337952514735546,0.2741818181818182,0.11272727272727272,0.005818181818181789
228,228,0.9709090909090909,0.9712500522305947,0.9691619585687382,0.9962335216572504,2.4592266382854917,1.6704435104781021,1.683615387143327,0.9039362640949644,1.7686211092001702,0.27672727272727277,0.1563636363636364,0.00981818181818186
229,229,0.9709090909090909,0.9711456805558895,0.9715611133521582,0.9959661153691004,1.6922227343740337,2.9653481163325717,1.6366757340946274,0.2884122180160719,1.6868699027200438,0.30509090909090913,0.18036363636363642,0.01818181818181821
230,230,0.9781818181818182,0.9781818181818182,0.9694534952606635,0.9965936018957346,2.0038461602396103,2.8001896492336584,1.4305091025628358,0.9163728560584575,1.4230114009294335,0.33090909090909093,0.15636363636363634,0.023636363636363587
231,231,0.9709090909090909,0.971107438016529,0.960910005027652,0.9952237305178482,2.105999256626313,3.154312592957418,1.5060991456159056,0.10917992721510236,1.282732613263939,0.2694545454545455,0.14872727272727276,0.023636363636363678
232,232,0.9818181818181818,0.9818708014629647,0.9765972115826567,0.998314692814463,2.08991456562769,2.8778871926725618,1.320771133515441,1.135743218015728,1.3843466902441548,0.3145454545454545,0.11272727272727272,0.007272727272727287
233,233,0.9672727272727273,0.967818095888253,0.9732854864433812,0.9978251413658112,1.8049535471330893,3.2409040803846367,1.679533693073411,0.6604890747890789,1.076454731890515,0.3134545454545455,0.1461818181818182,0.015272727272727282
234,234,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9936184891341843,1.8527917273890235,2.676561938283027,1.5883790907743423,1.126728229085444,1.3496611793393543,0.2410909090909091,0.14945454545454545,0.023999999999999987
235,235,0.9709090909090909,0.9706945968829376,0.9460734319224886,0.9960904300526943,1.9490474345673119,2.837879055076709,1.376598311812335,1.8890382717548952,1.1102017434801168,0.28,0.12327272727272731,0.003272727272727294
236,236,0.9781818181818182,0.9779868247694333,0.9521549269033605,0.9972470096829315,2.3619565332372705,2.8950373867759165,1.3591125844185101,0.6709820100410746,0.7572971630287263,0.2796363636363636,0.11781818181818178,0.019999999999999962
237,237,0.9454545454545454,0.9452756028726544,0.9137695155319492,0.9938837920489296,1.6314357822377399,3.278945162583268,1.3819544163765056,0.9611969424196626,1.094848300419281,0.26290909090909087,0.11818181818181817,-0.0007272727272727431
238,238,0.9709090909090909,0.971129360835243,0.9588888888888889,0.9975999999999999,1.7725874706978249,3.238852713023328,1.4577206898760822,0.17314188490383792,1.6370032528604077,0.24945454545454554,0.15781818181818189,0.00800000000000004
239,239,0.9818181818181818,0.981577899224958,0.9552538260544979,0.998320268756999,2.0450854923702653,2.8774645048081418,1.786517919941293,0.13863625924370387,1.3822901249217483,0.25090909090909086,0.15672727272727274,0.01890909090909091
240,240,0.9818181818181818,0.9819760407525302,0.9823643410852713,0.9977519379844961,1.8023315200865084,2.225403181382453,1.7523827337289806,1.1962227144993738,1.4638291249507989,0.28072727272727266,0.13636363636363633,0.02472727272727272
241,241,0.9563636363636364,0.956850445152332,0.9485215259690516,0.990424390991267,2.004023490139013,2.8693519839004784,1.0994966946023734,1.558828115487039,1.0594260730753127,0.28036363636363637,0.126909090909091,0.0174545454545455
242,242,0.9781818181818182,0.9781818181818182,0.9676318267419963,0.995841180163214,1.6427666129925689,2.362732902190672,1.3102544745992593,2.032789312103765,1.0958440974391286,0.2996363636363636,0.10545454545454543,0.02072727272727267
243,243,0.9890909090909091,0.9890541939744675,0.9798597521200261,0.9986953685583823,2.5823531209502417,1.5680249678142015,1.63018800634351,1.538802818792385,1.0086163478019456,0.2720000000000001,0.09818181818181822,0.013454545454545507
