,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd1_scaled
108,108,0.9672727272727273,0.9671780119121183,0.9502877479933363,0.9918976222928971,3.005645526538914,1.9411106058190293,0.7821247690859265,1.4905579683252907,0.028525535695985066,0.19054545454545457,0.040727272727272744,0.0669090909090909,0.00945454545454546
109,109,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.994608079832609,3.347521926387225,1.804566625978914,0.6083948771705777,1.0404218359595208,0.33289140675281137,0.19381818181818183,0.04327272727272732,0.0352727272727273,0.01309090909090912
110,110,0.9781818181818182,0.9781818181818182,0.964427388754743,0.995256985167299,2.2580125631111176,1.7887890767497308,0.8015099657493387,1.1337850044529896,1.328609323892514,0.18327272727272723,0.04545454545454543,0.05090909090909087,0.03636363636363632
111,111,0.96,0.9601813351531843,0.9301948051948052,0.9882920110192838,3.4114703191616256,1.3646765136948324,0.9719052054173809,1.2220201505286745,0.6549727273634447,0.15709090909090906,0.0225454545454545,0.037818181818181786,0.015272727272727249
112,112,0.96,0.9589319771137953,0.9206959706959708,0.9963369963369964,2.36282420636318,1.9479449775707498,0.3897486480935486,1.3625278499566151,1.143745042174331,0.16618181818181815,0.02109090909090905,0.05890909090909089,0.015636363636363594
113,113,0.9490909090909091,0.9490909090909091,0.9169972404277338,0.9887892376681614,2.39062675104467,2.102309225142001,0.8280087221836484,1.8360808310406866,0.24362908202908848,0.1603636363636364,0.022909090909090924,0.06872727272727273,0.02472727272727273
114,114,0.96,0.9591898227168247,0.9148721988795518,0.9855567226890756,1.7525264585464546,1.792345961115964,0.8987779383812929,1.2764882645129536,1.8996758439242676,0.1636363636363636,0.02981818181818179,0.046545454545454515,0.033454545454545424
115,115,0.9490909090909091,0.948396694214876,0.9095847416706905,0.9872847255754065,2.10076912736491,2.0740328166445745,0.6697456543821999,1.526188965474473,1.1280891314892778,0.18000000000000002,0.0472727272727273,0.023636363636363643,0.014909090909090905
116,116,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9878436357857936,3.4459982593892997,1.7691185664462459,1.3025716301281178,0.5974785490411493,0.6987731285194265,0.1916363636363636,0.04363636363636364,0.06327272727272727,0.025818181818181796
117,117,0.9563636363636364,0.9563636363636364,0.9327299412915852,0.9908675799086759,2.800204586236522,1.2386075089183128,0.8675764185660151,0.9544397649643104,1.584920468692889,0.19345454545454555,0.03418181818181822,0.012000000000000056,0.017090909090909122
118,118,0.9745454545454545,0.9748724628939212,0.9669082125603865,0.9934299516908213,2.687176683532087,1.7069284431396998,0.8358216540958362,1.8452943790152325,0.6047245669639253,0.1738181818181818,0.019999999999999928,0.018181818181818132,0.021454545454545393
119,119,0.9563636363636364,0.9553150105708245,0.9171356635071091,0.9940017772511848,3.070198134586287,1.8302782789485166,0.9666089381186369,0.7287545727748077,0.4765335730608808,0.16400000000000006,0.012727272727272776,0.016727272727272768,0.0527272727272728
120,120,0.9418181818181818,0.9414597956970839,0.9087209302325581,0.9875968992248062,2.637816536689115,2.354205178860166,0.9830687712906342,1.061780091096595,0.37171250073561896,0.16509090909090904,0.04218181818181812,0.05345454545454542,0.05272727272727268
121,121,0.9527272727272728,0.952183129226063,0.9118661607450845,0.9887030010348397,2.9506722042407683,2.1199622528729813,0.9206076271865138,0.8485603186520517,0.5546126911449283,0.1563636363636364,0.03745454545454548,0.06109090909090914,0.04545454545454547
122,122,0.9781818181818182,0.9780251263270131,0.958438076085135,0.9960616725322607,2.693614188497054,1.903198874187163,0.3117406427630036,1.53814114226852,0.6974322332136211,0.192,0.020363636363636316,0.06836363636363635,0.006909090909090898
123,123,0.9636363636363636,0.9633884297520662,0.9372961513372473,0.9935583822570124,2.8764851759398704,1.4884335559089252,0.6644100961967333,1.0593521956969048,1.3507087379401301,0.17963636363636365,0.03927272727272726,0.027636363636363615,0.030181818181818153
124,124,0.9345454545454546,0.9336755025796122,0.8890433815350389,0.9839504211028126,2.7184618058678733,2.293935907806001,0.7977509822750205,0.9924828980525583,0.7170571953130284,0.15054545454545457,0.012000000000000044,0.03345454545454548,0.010545454545454558
125,125,0.9454545454545454,0.9474738768588428,0.951111111111111,0.993511111111111,2.985852872949401,2.176952759950222,0.54974225453008,1.2431557370135873,0.5559447288323278,0.1658181818181818,0.03999999999999998,0.015636363636363615,0.026181818181818185
126,126,0.9672727272727273,0.9676597460189479,0.955534140969163,0.9909140969162996,3.161492816896782,1.9456879824091076,0.9547800829763123,1.4017912970326223,0.08836617711630956,0.1621818181818182,0.04036363636363638,0.04109090909090912,0.014545454545454528
127,127,0.9563636363636364,0.9557685950413224,0.9206502494769033,0.9882504426203123,2.422805787982363,1.9709237295831763,0.9916631770227813,0.7240004399294128,1.1766688335240938,0.16036363636363643,0.07127272727272731,0.046181818181818234,0.049454545454545494
128,128,0.9563636363636364,0.9554710743801653,0.9155013507071349,0.9922135706340378,2.831545251633191,2.2988343998421135,1.3732083745108867,0.4572410325195648,0.1810048947973548,0.1498181818181819,0.025454545454545497,0.012727272727272787,0.020363636363636407
129,129,0.9454545454545454,0.9444622792937399,0.8977272727272727,0.9878512396694215,2.5890017980126316,1.7681565045717955,1.2415904394040937,0.6764211251745286,1.1636869820072868,0.14545454545454545,0.04363636363636362,0.020727272727272726,0.035272727272727254
130,130,0.9709090909090909,0.9701923186668949,0.9365079365079365,0.9927373465109314,2.2001251204825443,1.8933226584491791,1.0305789529113984,1.9297006144033033,0.3159679566296382,0.1927272727272728,0.036000000000000046,0.053818181818181855,0.020000000000000018
131,131,0.9709090909090909,0.9707298978485418,0.9513565891472868,0.992248062015504,3.0901732065908147,1.538637703270503,0.9126291282146346,0.22207951107939491,1.570845013727748,0.17963636363636368,0.06290909090909094,0.048727272727272765,0.026181818181818216
132,132,0.9636363636363636,0.9634066711931006,0.9398932831136222,0.9942718141870684,2.283026167053355,2.037460063949787,1.272719851865675,1.0922087387960782,0.5229238983634076,0.15563636363636363,0.026545454545454518,0.06509090909090907,0.03563636363636363
133,133,0.9672727272727273,0.9666415875965214,0.9378946613088404,0.9925373134328358,2.9184780282147798,1.4699330179094612,1.2247689809998674,0.8788209255076279,1.176349242775546,0.2272727272727273,0.0483636363636364,0.02072727272727274,0.048
134,134,0.9672727272727273,0.9671504647043841,0.942954467057606,0.9886167644015178,2.7965575939975267,1.9065925272916702,1.0856043365762023,1.2352602811596733,0.49020221724082064,0.1701818181818182,0.028727272727272747,0.041818181818181845,0.006909090909090909
135,135,0.9454545454545454,0.9450355778261874,0.9193307757885762,0.9828786587098608,2.1778109916538306,1.6840116235530378,0.8364830032848699,1.5251596871003914,1.1705611819412607,0.1898181818181818,0.02799999999999999,0.028363636363636348,0.013818181818181808
136,136,0.9418181818181818,0.9407695560253699,0.900905959868224,0.9837526205450733,2.730879315128396,1.3861379101267688,1.1791918250826734,0.69419885032837,1.406888046257987,0.17818181818181816,0.028727272727272702,0.05636363636363632,0.03636363636363632
137,137,0.96,0.9598870588235294,0.9405884995507636,0.9916891284815813,3.087049324303867,1.8795390503854077,1.2542987224581552,1.5029022852471612,-0.5184352271568446,0.19781818181818175,0.025090909090909042,0.025454545454545417,0.006909090909090865
138,138,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9959504132231405,2.814473317471606,1.5733839386477895,0.9714281190938083,1.0288016800967523,1.1491864463405939,0.17381818181818187,0.009818181818181837,0.019272727272727285,0.03563636363636367
139,139,0.9381818181818182,0.9364023442824042,0.8857716189610783,0.9867484476752991,2.563403722228303,2.1297664727686296,0.9844320501870778,1.5818311290179428,0.3508709872827371,0.16218181818181826,0.028363636363636424,0.047636363636363685,0.006545454545454599
140,140,0.9563636363636364,0.9560418953244065,0.9227010028896822,0.9878463369029407,2.6841254491249087,1.4092127540456227,1.0172621576134848,0.856255568312837,1.516997885518419,0.17127272727272733,0.0574545454545455,0.030181818181818244,0.03127272727272733
141,141,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9937047257675061,3.0801880797443384,1.7938565974163405,0.7943418382761208,1.0443704013713924,0.7044667739317725,0.1785454545454545,0.04981818181818175,0.07672727272727267,0.02799999999999995
142,142,0.9527272727272728,0.9530816599732262,0.9429824561403508,0.9874583152095113,2.755676522610067,2.2025777774265016,0.64835306785736,1.1663982775953796,0.8635950026073373,0.20800000000000002,0.04800000000000003,0.08145454545454549,0.06109090909090912
143,143,0.9563636363636364,0.956613109743505,0.942661253255707,0.9919564884326644,2.62569818553638,1.879651573589101,0.36853778844901336,1.7941026454556017,0.5580560929428704,0.1636363636363637,0.053818181818181876,0.03709090909090913,0.056000000000000036
144,144,0.9563636363636364,0.9570610931420034,0.9399029488615155,0.9898282941396044,2.193479934523607,1.6962595319704594,1.0336645329325234,1.9014042131970386,0.6147454352880569,0.17090909090909095,0.01418181818181824,0.06181818181818188,0.039272727272727334
145,145,0.9781818181818182,0.9780074539872264,0.9555555555555556,0.994311111111111,3.2232081418853933,1.7392718646704537,0.45891038187816935,0.8442938682102833,1.107786377053182,0.15345454545454543,0.039272727272727216,0.08399999999999995,0.029090909090909056
146,146,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.9944471269917914,2.555360483910771,1.5837511984469281,0.6906825712222191,1.3014038144682414,1.383648168995481,0.1887272727272728,0.05672727272727278,0.021090909090909105,0.020000000000000018
147,147,0.9672727272727273,0.9667076305084168,0.9340093352647674,0.9922742636407532,2.9619555777091744,1.4090654385112593,0.5820216592632974,1.2897597557712965,1.1285405906218768,0.17163636363636364,0.027272727272727292,0.03200000000000003,0.0330909090909091
148,148,0.9490909090909091,0.9487611020879971,0.917209597965994,0.991339583664389,2.649066068738582,1.6403042244021975,0.9444018783652695,1.7474399561780514,0.3345289438148944,0.1752727272727273,0.010545454545454558,0.04763636363636363,0.005454545454545445
149,149,0.9818181818181818,0.9819082442286179,0.9691994996873046,0.9938503231186158,2.65876940247196,1.5293214215906192,1.1133914891202599,1.323902191740928,0.79827780535217,0.13345454545454544,0.04763636363636363,0.02545454545454544,0.014181818181818195
150,150,0.9345454545454546,0.9336755025796122,0.8890433815350389,0.9824408072461466,2.4066253437252305,2.0015949952548455,0.5454989375156909,1.8013415008997096,0.8418462610591563,0.16254545454545458,0.026181818181818216,0.028727272727272758,0.0061818181818182215
151,151,0.9454545454545454,0.9438195037122122,0.8811111111111112,0.9904888888888889,2.906436530103511,1.4928453773409236,1.4479358392958162,1.251649127356304,0.4408686108975415,0.14509090909090908,0.019272727272727254,0.0010909090909090868,-0.004000000000000026
152,152,0.9672727272727273,0.967380092821862,0.952870189171559,0.9915198956294846,2.2203743919339165,2.171645849749009,0.5291755948585347,0.6593057458946087,1.701687068432472,0.15418181818181817,0.06872727272727275,0.0632727272727273,0.04581818181818185
153,153,0.9381818181818182,0.937989021499414,0.9052102950408034,0.980775266792216,2.8985324192576982,1.9512635254927564,1.524216975510553,0.8459141860555636,0.28023797041291193,0.15709090909090917,0.04181818181818188,0.013818181818181863,0.026545454545454605
154,154,0.9527272727272728,0.9528710568808835,0.9329488386691777,0.9896421845574388,3.058438901276081,1.441336710090013,1.2147877132544367,0.4584747047493321,1.3000740553818435,0.18981818181818183,0.007636363636363675,0.04472727272727275,0.013454545454545474
155,155,0.9563636363636364,0.9561141629837677,0.9326519916142557,0.9910901467505241,1.9555077837746684,1.711094769474754,1.062855288124041,1.4086598587372008,1.186504043544664,0.18145454545454553,0.04109090909090916,0.04000000000000005,0.007636363636363686
156,156,0.9563636363636364,0.9556661795852692,0.9126400560224089,0.9906337535014005,2.822742186964032,1.0787027060643197,1.0906107162763632,0.545272003198302,2.045867388561298,0.1421818181818182,0.02763636363636369,0.043636363636363674,0.041818181818181886
157,157,0.9454545454545454,0.9461877237825975,0.9362032409510828,0.9906860517946389,2.1331024100044362,1.5447771397408971,0.5935882040864989,1.061436176456941,2.131378658371092,0.16618181818181815,0.011999999999999966,0.03745454545454545,0.05636363636363634
158,158,0.96,0.9598813307904216,0.9391374291404934,0.9891221081660795,2.6482756728496835,1.8977513542441933,0.7637997377510006,1.1833713245301232,0.9123447573947797,0.17163636363636356,0.05636363636363636,0.04399999999999997,0.01854545454545451
159,159,0.9672727272727273,0.967670450666286,0.9549272116461367,0.9931877566256067,2.7514801330124357,1.5129970648414224,0.9483272675603328,1.4978095774360913,0.6426924718076501,0.14727272727272728,0.014545454545454539,0.04400000000000002,0.016000000000000004
160,160,0.9636363636363636,0.9636363636363636,0.9431818181818181,0.99,2.467490715902732,1.8998035274450114,0.533836865940208,1.366365760941636,0.9101949087727769,0.17345454545454544,0.060363636363636376,0.06363636363636363,0.030909090909090886
161,161,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.9965505346671266,2.8372822524918506,1.3682596317003046,1.4348547425580653,0.12347537461127975,1.391122824719777,0.15309090909090908,0.0370909090909091,0.006545454545454554,0.001818181818181841
162,162,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9903305785123966,2.5851775320524166,2.04894467556265,0.614008501762813,1.46556810142126,0.6407407195865773,0.1807272727272728,0.05018181818181823,0.05236363636363641,0.013454545454545464
163,163,0.9527272727272728,0.9525552799260665,0.9204487506374299,0.9860615332313446,3.0693549070662733,2.256105250757285,0.008364350548171876,0.506621968234847,1.4146703618984973,0.14690909090909093,0.0821818181818182,0.06690909090909095,0.057454545454545494
164,164,0.96,0.9606731104680991,0.9536800951895292,0.9881013088560258,2.457876980625879,2.2841592247552964,1.0256382166856814,1.463764383053784,-0.08674200504034833,0.18799999999999994,0.0716363636363636,0.0974545454545454,0.02763636363636359
165,165,0.9418181818181818,0.9425172656800563,0.9252343874145876,0.9863340219291276,3.877463618487856,2.2989611244917665,0.4732372137846714,0.6369198183177983,0.06763007782079683,0.16472727272727267,0.042909090909090876,0.06836363636363632,0.0425454545454545
166,166,0.9490909090909091,0.9490909090909091,0.9262678106327562,0.9859813084112149,2.465409595194761,1.812278872457197,0.9841395208060987,2.2298942847242733,0.21413602924943245,0.20472727272727273,0.02218181818181819,0.05200000000000001,0.005454545454545457
167,167,0.9381818181818182,0.9373302805234452,0.9023125996810207,0.980426272292301,3.1088436615188773,1.9529346846866893,0.9029284754209317,1.1207028344189234,0.6957822353662699,0.1476363636363637,0.05563636363636367,0.04581818181818187,0.012727272727272799
168,168,0.9527272727272728,0.9522499762135298,0.9183566714952519,0.990101400289715,1.8973070911482175,1.7199215320027903,1.0207303000891006,1.4527178066316568,1.2838857249559381,0.1512727272727273,0.036000000000000046,0.0512727272727273,0.01745454545454548
169,169,0.9490909090909091,0.94829898989899,0.9022507761296998,0.9843049327354261,2.6892985036569628,2.0460844688677438,1.0672570576219185,1.29918270197859,0.3970682941636668,0.15272727272727274,0.04800000000000001,0.018181818181818177,0.015272727272727271
170,170,0.96,0.9592116284799211,0.9163504656778199,0.9883580545015522,2.787043610944742,1.8108221964698665,0.9602632114425137,0.6206770909472457,1.3341158780167681,0.17163636363636364,0.035272727272727254,0.05818181818181815,0.017090909090909056
171,171,0.96,0.9601381347646092,0.9401290430702196,0.9904474610356964,2.913304440442684,1.9020594346265465,1.105419129486548,0.8747495843432118,0.45073869125162214,0.18618181818181814,0.0367272727272727,0.021454545454545414,0.05454545454545453
172,172,0.9381818181818182,0.936309347243288,0.8823643410852713,0.9872868217054264,2.3618308167103574,1.741901996201102,0.5609352289641698,1.5637171569246884,1.3883530417453658,0.17309090909090918,0.02618181818181823,0.04581818181818185,0.01236363636363641
173,173,0.9709090909090909,0.97108828396964,0.9626171937072938,0.9949149849038614,2.642185577629737,1.7976970417035871,0.921156358880479,1.2532046857545693,0.6893421584982261,0.15890909090909094,0.040000000000000036,0.07345454545454547,0.001818181818181852
174,174,0.9636363636363636,0.9631994362226919,0.9365061335756475,0.9898530970770862,2.8764805012569443,1.36021272897907,1.106870275134702,1.1484161896513632,1.0490735208590236,0.192,0.022545454545454535,0.03927272727272727,0.012727272727272698
175,175,0.9636363636363636,0.9624415965825659,0.9112193859951707,0.9961193515005174,2.6471695682201037,1.9631083168148145,0.8294912645764747,0.7098233748998258,1.3247072550854462,0.1509090909090909,0.025090909090909087,0.04981818181818183,0.013090909090909065
176,176,0.9636363636363636,0.9636363636363636,0.9453758143969491,0.9935642777689497,2.6054016306596726,1.654573183851305,0.6283427115989014,1.2095560056541748,1.1762495744625776,0.1749090909090909,0.026909090909090893,0.06254545454545454,0.010545454545454514
177,177,0.9563636363636364,0.9560242424242426,0.9202118347338936,0.9888830532212884,3.126272790002354,1.2903397009393638,1.1200135362092933,1.1570359833891024,0.8558982155066164,0.1414545454545455,0.010181818181818247,0.07454545454545461,0.008727272727272783
178,178,0.9563636363636364,0.9566940412528647,0.9344444444444444,0.9832000000000001,2.6063211994870357,1.665019131367689,0.9798926018357071,1.6012614309912314,0.6021361483815131,0.17236363636363644,0.018545454545454587,0.05672727272727278,0.021818181818181858
179,179,0.9490909090909091,0.9480667841643452,0.8845729751403368,0.9847634322373697,2.8292771046613785,1.873908476232247,0.7256741445924726,1.4470971933355505,0.5668363294499408,0.11236363636363637,0.010545454545454535,0.06145454545454546,0.019636363636363653
180,180,0.9490909090909091,0.9494565234187875,0.9243704725767505,0.989047947568127,2.48924675444033,1.7283463781288666,0.8772545066191019,1.882956766216194,0.5451099193391066,0.15963636363636366,0.016727272727272723,0.026909090909090938,0.007636363636363652
181,181,0.9672727272727273,0.9674017335214675,0.9481217265667329,0.9948528083799892,2.553404246597454,2.0360841046174554,1.1182295300981393,1.832351818438818,-0.33926557517118267,0.14,0.023636363636363643,0.04945454545454547,0.01890909090909092
182,182,0.96,0.9598544676297485,0.9321349651538331,0.987676355600884,2.5537123595165334,0.9051618390137895,1.150516288365388,1.358958789677783,1.4814243801378792,0.17236363636363633,0.017818181818181778,0.006181818181818122,0.01090909090909089
183,183,0.9490909090909091,0.9479344919786098,0.8983576336517513,0.9876822523881348,3.1061255106070007,1.123256867347708,0.973880749443808,0.7520702604713847,1.0987727041314208,0.148,0.026909090909090928,0.011272727272727278,0.007636363636363641
184,184,0.96,0.9598334297281665,0.9264867841409692,0.9930249632892805,2.5824667715195875,1.3934638175264498,0.3467856975473103,1.3120469464529256,1.9169776244464256,0.13381818181818178,0.048363636363636345,0.05163636363636361,0.02763636363636359
185,185,0.9490909090909091,0.9485088045378821,0.9178391587677726,0.9848193127962085,2.4239579860606715,2.34515648904602,0.6365974929038782,1.0508650960031491,0.8277619371741668,0.17600000000000002,0.04836363636363637,0.012363636363636377,0.040727272727272744
186,186,0.9709090909090909,0.971097552053612,0.9617987606001304,0.9933137638617091,2.627193548085379,2.375049455321624,1.1691763449912829,1.1249478020844175,-0.006622490609439029,0.18654545454545457,0.04763636363636368,0.045818181818181855,0.03272727272727276
187,187,0.9672727272727273,0.9674168968286614,0.9446859903381642,0.993816425120773,2.8905596908048974,1.9632010577894285,1.0291361370189185,0.5735146505455146,1.0310896401233665,0.14400000000000004,0.05636363636363638,0.05963636363636367,0.03272727272727274
188,188,0.96,0.9593003123605534,0.9317177575255454,0.9907484120408726,2.112094892877982,1.8654202515935068,1.1454641725775654,1.3512676902611065,0.6851712587354449,0.2145454545454545,0.0407272727272727,0.04836363636363633,0.0247272727272727
189,189,0.9636363636363636,0.9631140574536802,0.9295454545454545,0.9946280991735538,3.125700073549659,1.9180086295648697,0.6839307651048979,0.42479499853380004,1.1101928789624966,0.19090909090909092,0.026909090909090903,0.053454545454545456,0.02981818181818181
190,190,0.9490909090909091,0.9487925679345934,0.9213993639254885,0.9906860517946389,2.384249815574574,1.8419695748674823,1.099264868773117,1.3324380726793006,0.7272128752385666,0.18436363636363637,0.040363636363636365,0.009090909090909104,0.016727272727272747
191,191,0.9309090909090909,0.9270374429115551,0.8513025737602009,0.9890144381669805,2.824169881270759,2.0607297688087765,0.9779335676360684,1.3040109301079068,0.2980819503282763,0.10472727272727274,0.00945454545454546,0.0301818181818182,0.018545454545454552
192,192,0.9527272727272728,0.9533891683649633,0.9233088085019415,0.9858982219497241,2.2213602842060687,0.9347784563794262,0.7766724146265278,1.8564345871535193,1.8888600953269006,0.1432727272727273,0.03200000000000004,0.024000000000000042,0.02945454545454549
193,193,0.9672727272727273,0.966644869386716,0.9294577596464388,0.9932007479177289,2.47695822734064,2.228518407955809,0.600829558738553,1.0989623531426231,0.6286343367050756,0.18581818181818183,0.031272727272727285,0.06763636363636365,0.02581818181818185
194,194,0.9454545454545454,0.9452452594925417,0.9059436274509804,0.9747899159663866,2.7395781960336714,2.289962493631455,1.2322536171002636,0.7060911614476524,1.0368527595426926,0.13636363636363638,0.06545454545454545,0.0676363636363636,0.05745454545454544
195,195,0.9636363636363636,0.9641725987017468,0.9544444444444444,0.9891555555555556,2.921035736670189,1.413249016428106,0.722675888090317,1.4674423290852703,1.087395711939794,0.1407272727272727,0.016000000000000004,0.01272727272727272,0.02727272727272727
196,196,0.9527272727272728,0.9525798399701402,0.926789077212806,0.9860326428123039,2.609270419438725,2.2654274303712643,1.227937155314943,1.4560314409485693,-0.13729983289271125,0.18872727272727274,0.023636363636363678,0.026181818181818205,0.013818181818181851
197,197,0.9527272727272728,0.9509555707450443,0.8897464642980337,0.9854260089686098,2.961495943925588,1.3118796046946506,1.0458756345119051,0.865200135042397,1.2743303063222111,0.13527272727272727,0.03200000000000003,0.03018181818181821,0.03672727272727276
198,198,0.9636363636363636,0.9633535353535353,0.9322478991596639,0.9895833333333334,2.3089495999178746,1.658929259479506,0.7306313048376023,1.834081096107107,0.9069930728936273,0.1629090909090909,0.023272727272727257,0.05309090909090909,0.004727272727272714
199,199,0.9709090909090909,0.971097552053612,0.9617987606001304,0.9951891715590345,3.0978761879522754,1.7843364038801883,0.8379060677182014,0.37602058422188245,1.1861782865243635,0.1621818181818182,0.03927272727272731,0.059272727272727324,0.06218181818181824
200,200,0.9490909090909091,0.9490909090909091,0.9294871794871795,0.9841758241758242,2.4747045007604838,1.5751956195634556,1.063657141441406,0.8909026519899208,1.681185753047643,0.1752727272727273,0.01963636363636363,0.025090909090909098,0.0312727272727273
201,201,0.9636363636363636,0.9630551496543911,0.9246761204481793,0.9908963585434174,2.5439119368213703,1.4364321189810838,1.412346635358099,1.4264515349474332,0.6525200939005376,0.1461818181818182,0.023272727272727244,0.044,0.020727272727272716
202,202,0.9563636363636364,0.9557982529300735,0.9229441305712492,0.9858757062146892,2.7631844660938847,1.7975451442242287,0.8851244020332837,0.941078422506013,1.1236625040031853,0.16036363636363643,0.02763636363636368,0.03418181818181824,0.049818181818181886
203,203,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9924111762676785,2.8801241015344776,1.4534160056868828,0.6789187722515987,0.6519659577579394,1.618539366083782,0.17818181818181814,0.06654545454545449,0.07345454545454543,0.08109090909090905
204,204,0.9563636363636364,0.9558521943813809,0.9270739742437856,0.9918388739143457,3.0880243460973813,1.7903959891214347,1.1127923841208964,0.9257371682506095,0.20275697442637117,0.17890909090909096,-0.0018181818181817744,0.06545454545454552,0.0007272727272727763
205,205,0.9636363636363636,0.9631001285709807,0.9283978548684431,0.9906988436400201,2.0838966730209174,1.5190601127670453,0.6305720426962965,1.3813196499326617,1.6912840881406115,0.18072727272727274,0.029454545454545445,0.023999999999999987,0.04290909090909091
206,206,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9968954812004139,2.9501838998471626,1.351276035507107,0.4539047333448738,1.3165225594553376,1.2241133244686233,0.16945454545454544,0.025454545454545376,0.03199999999999993,0.005818181818181767
207,207,0.9527272727272728,0.9528710568808835,0.9329488386691777,0.9858757062146892,2.341307291268856,1.9449702494955095,1.4304807528852699,1.5370825877308858,-0.10209203582032288,0.16000000000000006,0.022909090909090934,0.0061818181818182215,0.03600000000000003
208,208,0.9490909090909091,0.9493819613674224,0.9321280833461008,0.9819978550635821,2.8207077433723637,2.342783900514491,0.8687938355282786,1.1764019362915306,0.4123615167997074,0.20254545454545453,0.03854545454545456,0.09890909090909092,0.019272727272727275
209,209,0.9381818181818182,0.9374095378305906,0.8824724580097525,0.9835651074589128,2.959080544661421,1.99994620169936,1.1346459418429218,0.31473219864930263,0.7915012162164812,0.13345454545454555,0.032727272727272785,0.01490909090909096,0.020000000000000028
210,210,0.9527272727272728,0.9517697904835202,0.9028361344537814,0.9888830532212886,2.3216401056873823,1.2045508202122128,1.3030760342755499,1.6694181830749515,1.1838126024194195,0.13781818181818184,0.005090909090909113,0.04690909090909094,0.0010909090909090979
211,211,0.9636363636363636,0.9641452229687523,0.9554587788892721,0.9931010693342532,3.3708404524979425,2.029658471707191,1.226150191426061,0.19902796094594166,0.4903002461707913,0.1647272727272727,0.05963636363636363,0.046545454545454536,0.013090909090909065
212,212,0.9527272727272728,0.9525357762785222,0.9152970922882426,0.9848293299620734,2.645577313507488,1.6149914148543014,0.9329190052136067,1.500917030670413,0.9652652817178184,0.18800000000000003,0.03127272727272732,0.05927272727272729,0.016727272727272736
213,213,0.9527272727272728,0.9529355176414,0.9181159420289855,0.987536231884058,2.8361744699685536,0.7487206097369886,1.5171843605561948,0.9446460519165238,1.502374131542487,0.13200000000000003,0.014181818181818217,0.005454545454545467,-0.0007272727272727208
214,214,0.9527272727272728,0.9528483078199096,0.937799043062201,0.9873133246338988,2.6051537804378504,1.7478810897167507,0.9878042384287817,1.4888862279846065,0.39602089464111806,0.19854545454545458,0.040727272727272765,0.06254545454545457,0.0232727272727273
215,215,0.9381818181818182,0.936113538433724,0.8851648351648351,0.9852014652014652,2.5581330414865007,2.2403767767546863,1.1751902980994353,1.0623465487089343,0.5066104949738679,0.17818181818181822,0.033090909090909136,0.0061818181818182215,0.03127272727272732
216,216,0.96,0.959850567972025,0.9310969299758538,0.9919799931010693,2.990448716564054,1.3127763016184797,1.3030573138214099,1.4084576429796989,0.5508389403775266,0.15309090909090908,0.02363636363636361,0.03636363636363632,0.007999999999999974
217,217,0.9709090909090909,0.9709090909090909,0.9477881146762863,0.9937345737611544,3.003520130718417,1.905652217684465,0.7465423697769825,1.1016620732943418,0.7951355206823584,0.1472727272727273,0.04218181818181822,0.03163636363636367,0.016000000000000035
218,218,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9931873059675751,3.191111343463276,1.6609515269391448,0.9765610643321471,0.49597803026366083,0.9542145397687347,0.16509090909090904,0.03781818181818182,0.050909090909090904,0.014545454545454528
219,219,0.96,0.9606906738230462,0.9532166264229045,0.9951707485339771,2.7224389450689888,1.914785472412167,0.035561596460383954,1.6967486264525615,0.799126174086949,0.17418181818181816,0.046909090909090866,0.04763636363636362,0.0236363636363636
220,220,0.9490909090909091,0.9496730136439359,0.9374031007751937,0.9896899224806202,2.3392574621017364,1.4989640562540314,0.7870448306556603,1.1784958971225996,1.7664026463925253,0.152,0.04109090909090909,0.06872727272727273,0.03454545454545456
221,221,0.9563636363636364,0.956601141749246,0.9438080263551961,0.99303683737646,3.1844003716526004,1.4137539426763104,0.7050168662329305,0.16049313387943637,1.7632850880735855,0.22472727272727275,0.042909090909090966,0.030545454545454598,0.047636363636363685
222,222,0.9563636363636364,0.9558393234672303,0.9260941996062395,0.9919733454490383,2.4092005421393643,2.429014808805883,0.573181991112725,1.0105834529481363,0.7733544412432655,0.16981818181818187,0.021454545454545504,0.039636363636363706,0.03854545454545462
223,223,0.9490909090909091,0.9486086607858862,0.8961038961038961,0.9820936639118457,2.722541509353043,1.45424077188834,1.2740095828418714,1.1749374188189758,0.8570069213977718,0.12254545454545455,0.018181818181818188,0.020363636363636372,0.041818181818181845
