,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled
57,57,0.9147034930950447,0.9098712446351931,0.9164739961200139,0.9315660793536901,0.08164094232331431,0.0004874086108854758,0.004386677497969282,0.006255077173030088,-0.001543460601137303,0.005767668562144723,0.007229894394801151,0.009910641754671157,0.05613322502030871,0.008935824532900094,0.04906580016246953,0.009260763606823708
58,58,0.892770105605199,0.8905472636815921,0.8971431608599749,0.9473783518031307,0.038342810722989396,0.013647441104792768,0.0005686433793662404,0.01462225832656372,-0.008529650690495605,0.06872461413484965,0.044354183590576635,0.01827782290820479,0.10503655564581638,0.041592201462225864,0.03639317627944749,0.06961819658813961
59,59,0.69374492282697,0.7387387387387387,0.7126724069201945,0.8974195434372427,0.015597075548334782,0.00032493907392361354,0.002193338748984641,0.0077173030056864045,0.010316815597075646,0.01023558082859466,0.017952883834281064,0.009585702680747321,0.002437043054427268,0.00844841592201473,0.0034930950446790954,0.016571892770105734
60,60,0.677497969130788,0.7260179434092477,0.696717956894948,0.8985410188950012,0.0037367993501217223,-0.005280259951259247,-8.123476848098665e-05,-0.0019496344435417923,-0.007067424857839177,-0.004630381803411798,0.0016246953696181787,0.005117790414297274,-0.0014622258326563164,0.006336311941510853,0.0047928513403736606,0.01064175467099926
61,61,0.8521527213647441,0.8548644338118022,0.8594714183209758,0.9522495947274707,-0.03761169780666118,0.0018683996750609166,0.0015434606011374141,0.003086921202274384,-0.014947197400487444,0.06904955320877326,0.02282696994313549,0.0166531275385865,-0.06620633631194162,0.06945572705117786,0.04971567831031676,-0.03062550771730299
62,62,0.9285134037367994,0.9242685025817556,0.930176193893008,0.9544486964840946,8.123476848098665e-05,0.005361494719740012,0.0028432168968318683,0.004061738424045447,-0.0009748172217709516,0.025507717303005717,0.06108854589764412,0.0023558082859463925,-0.0038992688870834735,0.032737611697806646,0.013728675873273755,0.04362307067424864
63,63,0.9285134037367994,0.9230769230769231,0.9289683488798532,0.9572457413165377,0.038342810722989396,-0.005280259951259247,0.006173842404549101,-0.00820471161657188,-0.0016246953696180677,0.05125913891145417,0.020958570268074683,0.0032493907392363575,0.06604386677497975,0.027701056051990247,0.01965881397238023,0.007148659626320053
64,64,0.8984565393988627,0.8882931188561215,0.8970302160567647,0.937928193680406,0.016978066612510223,0.0023558082859465035,0.004549147034931034,0.022339561332250235,-0.006661251015434577,0.03549959382615764,0.03850528025995126,0.018359057676685775,-0.001137286758732703,0.023720552396425676,0.04524776604386682,0.01502843216896832
65,65,0.776604386677498,0.7955390334572491,0.7895173934996944,0.9441042812724229,-0.03241267262388292,-0.013403736799350141,-0.0007311129163281027,0.001137286758732814,0.03306255077173037,0.008204711616571991,0.030300568643379377,0.0341186027619822,-0.10877335499593821,0.0457351746547523,0.032981316003249384,0.006498781478472715
66,66,0.8870836718115354,0.8832913518052057,0.8904116505886417,0.9602514018443222,0.008123476848091005,0.00601137286758735,0.0002437043054427379,0.010722989439480135,0.01462225832656372,0.014947197400487444,0.033956133225020335,0.05873273761169773,0.014459788789601968,0.05467099918765228,0.031356620633631205,0.08001624695369614
