,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_low_temperature_scaled,feature_importance.A_low_temperature_fd1_scaled,feature_importance.A_low_temperature_fd2_scaled,feature_importance.A_low_temperature_fd3_scaled,feature_importance.A_low_humidity_scaled,feature_importance.A_low_humidity_fd1_scaled,feature_importance.A_low_humidity_fd2_scaled,feature_importance.A_low_humidity_fd3_scaled,feature_importance.A_top_temperature_scaled,feature_importance.A_top_temperature_fd1_scaled,feature_importance.A_top_temperature_fd2_scaled,feature_importance.A_top_temperature_fd3_scaled,feature_importance.A_top_humidity_scaled,feature_importance.A_top_humidity_fd1_scaled,feature_importance.A_top_humidity_fd2_scaled,feature_importance.A_top_humidity_fd3_scaled
39,39,0.9552609776304888,0.9516994633273703,0.9546117736615072,0.9923822027073244,0.0024855012427507095,-0.006296603148301827,-0.00671085335542676,-0.005219552609776357,-0.002402651201325545,0.0061309030654514984,0.004391052195525824,0.007125103562551693,-0.004722452361226259,0.001988400994200612,0.0035625517812759577,0.002651201325600705,-0.0033968516984259622,-0.0008285004142503105,8.285004142516428e-05,0.000331400165700213,-0.000662800331399982,0.006876553438276645,0.005882352941176339,0.005550952775476348,-0.003645401822701011,-0.00024855012427504874,-0.0005799502899751507,-0.0010770505385252482,-0.0014084507042251282,0.007207953603976858,0.00704225352112664,0.004971002485501197
40,40,0.927920463960232,0.9229406554472985,0.9277619341813488,0.9546048784793089,-0.006628003314001707,-0.0028169014084505895,-0.003645401822701011,-0.0009113504556752527,0.0010770505385252482,0.0035625517812757357,0.002071251035625443,0.0017398508699255633,-0.005302402651201299,0.00165700082850051,0.0022369511184756607,0.002651201325600816,-0.0001657000828501065,0.00041425020712504423,0.0,0.0024855012427507095,0.004556752278376153,0.005468102734051294,0.006876553438276645,0.007705053852526844,-0.00033140016569987996,0.0027340513670257582,0.0036454018227009,0.0054681027340514055,0.003314001657000909,0.005633802816901401,0.004722452361226148,0.005302402651201299
41,41,0.9179784589892295,0.9080779944289693,0.9148707015434175,0.9829054642939885,0.005550952775476348,0.0024855012427507095,0.005716652858326343,0.005633802816901401,-0.012178956089478055,0.008699254349627261,0.007953603976801893,0.007125103562551693,-0.022038111019055506,0.009362054681027465,0.013421706710853187,0.0109362054681027,-0.0017398508699253412,-0.0001657000828499955,0.0017398508699255633,-0.0014084507042253502,-0.0018227009113506165,0.012344656172328272,0.010107705053852611,0.012178956089477944,-0.002402651201325545,0.006710853355426538,0.0057995028997513964,0.0072908036454018,-0.0007456503728251462,0.010190555095277554,0.008202154101076942,0.0061309030654514984
42,42,0.9146644573322287,0.9089301503094607,0.914557660271615,0.9666383504517724,-0.025600662800331353,-0.0012427506213751327,-0.0038111019055508955,-0.005136702568351192,-0.006296603148301605,-1.1102230246251565e-16,-0.0041425020712509975,-0.0012427506213753547,-0.009362054681027354,0.0020712510356255542,0.005219552609776468,0.00671085335542676,-0.0028169014084504784,0.002734051367025647,0.003314001657000798,0.0025683512841756517,-0.005716652858326343,0.016570008285004212,0.017729908864954513,0.011847555923777842,-0.0028169014084507005,0.005053852526926361,0.006296603148301716,0.0057995028997515075,-0.004888152444076033,-0.0002485501242749377,0.0035625517812758467,0.0017398508699254522
43,43,0.9643744821872411,0.9617097061442564,0.9640457619452136,0.989185596240195,0.0033968516984258512,0.000662800331400204,0.0022369511184753277,0.001325600662800186,0.0002485501242749377,0.0008285004142500885,0.0021541010770504965,0.0004971002485499865,-0.00165700082850051,0.0014084507042253502,0.0011599005799503015,0.0002485501242749377,-0.0007456503728252573,0.0015741507870754567,0.0008285004142500885,0.00016570008284988447,0.0005799502899752618,0.006545153272576765,0.007539353769676849,0.0025683512841756517,-0.0004971002485499865,0.002319801159900603,0.0028169014084507005,0.0014913007456501814,0.0014084507042253502,0.005882352941176339,0.004888152444076144,0.0044739022369513215
44,44,0.9163214581607291,0.9133047210300429,0.9181210904316935,0.9628211775867966,-0.01673570836785432,0.000662800331400315,0.0011599005799501905,0.0021541010770506075,-0.0022369511184755497,0.009444904722452407,0.010190555095277554,0.007622203811102013,-0.011019055509527753,0.00811930405965211,0.008450704225352101,0.007125103562551693,0.013753106876553511,-1.1102230246251565e-16,0.0024855012427507095,0.004971002485501197,-0.005716652858326565,0.01060480530240282,0.008782104391052203,0.011350455675227966,0.0014913007456502925,0.0057995028997516185,0.007125103562551693,0.007953603976802004,-0.0051367025683513035,0.0061309030654514984,0.006876553438276645,0.00671085335542676
45,45,0.9610604805302403,0.957388939256573,0.9595997484637534,0.9744271482629657,0.006959403479701698,0.0008285004142501995,0.0022369511184756607,0.0009113504556752527,0.0035625517812760688,0.006545153272576543,0.0044739022369510995,0.0032311516155758557,0.0011599005799503015,0.008616404308202208,0.011516155758078073,0.010190555095277554,-8.285004142505326e-05,0.002982601491300807,0.002402651201325545,0.0037282518641259532,0.001657000828500399,0.013504556752278463,0.014498757249378658,0.013173156586578472,0.000994200497100417,0.0032311516155758557,0.004308202154101104,0.0054681027340514055,0.0034797017398510155,0.0061309030654517205,0.007290803645402022,0.006710853355426649
46,46,0.9270919635459818,0.9195612431444241,0.9249749015367983,0.9814740244696226,-0.01118475559237786,0.004639602319801206,0.0034797017398509045,0.007125103562551693,-0.014167357083678667,0.017895608947804398,0.02319801159900592,0.020629660314830156,-0.021458160729080245,0.016735708367854096,0.025020712510356313,0.023860811930406012,-0.013007456503728254,0.0044739022369510995,0.0035625517812759577,0.0034797017398509045,-0.0014084507042253502,0.020546810273405214,0.022203811101905502,0.02319801159900592,-0.013338856669428356,0.006379453189726547,0.006628003314001596,0.005385252692626352,-0.0028997514498756427,0.01259320629660321,0.012510356255178268,0.014498757249378436
47,47,0.9312344656172328,0.9286328460877042,0.9329898613240957,0.9666852376907208,0.0011599005799503015,-8.285004142516428e-05,-0.0008285004142503105,0.0004971002485499865,0.0014084507042253502,0.001988400994200279,0.0024855012427503764,0.0034797017398510155,0.0019055509527754477,-1.1102230246251565e-16,0.00041425020712515526,0.001325600662800297,0.0033968516984258512,0.0012427506213753547,0.000662800331400204,0.0025683512841756517,0.0011599005799503015,-0.0015741507870754567,-0.0024855012427505985,-0.0030654515327258602,0.003314001657000798,-0.0001657000828499955,0.000662800331400204,0.0004971002485499865,0.001325600662800297,-0.0037282518641259532,-0.0024855012427507095,-0.004059652029826055
48,48,0.9428334714167357,0.9392070484581497,0.9430775128802003,0.9735418068687048,-0.003728251864125842,-0.0022369511184756607,-0.002734051367025647,-0.0007456503728252573,0.004971002485501197,0.004639602319801317,0.0021541010770506075,0.0009113504556752527,-0.0011599005799504125,0.005385252692626463,0.005219552609776246,0.0044739022369513215,0.008202154101077053,0.0037282518641259532,0.003728251864125842,0.008202154101077053,0.0015741507870754567,0.011101905550952917,0.010439105219552713,0.011350455675227744,0.006296603148301605,0.010521955260977767,0.010936205468102589,0.010936205468102811,0.0005799502899750397,0.007207953603976636,0.005136702568351192,0.0021541010770504965
49,49,0.9469759734879868,0.9434628975265018,0.9470712024094525,0.9808424257802588,0.0031483015741508025,-0.0014913007456504035,-0.0010770505385253593,-0.0007456503728252573,0.0033968516984258512,0.0014913007456504035,0.00165700082850051,0.0020712510356257763,0.002982601491300807,0.001988400994200612,0.003976801988401002,0.0032311516155758557,0.006959403479701809,0.0018227009113505055,0.0019055509527755587,0.00165700082850051,-0.0014084507042254613,0.0012427506213753547,0.002651201325600705,-0.001657000828500399,0.007705053852526955,-0.00016570008284988447,-1.1102230246251565e-16,-0.0002485501242749377,-0.0005799502899750397,-0.000994200497100084,-0.0014913007456501814,-0.0012427506213753547
50,50,0.9370339685169843,0.9333333333333333,0.9375310283198923,0.9712857032534229,-0.002319801159900603,-0.000662800331400204,-8.285004142505326e-05,0.001325600662800408,-0.005219552609776357,0.007705053852527066,0.0035625517812758467,0.003314001657000798,-0.007207953603976747,0.005468102734051294,0.002319801159900603,-0.0038111019055511175,-0.0032311516155757447,0.0009113504556751417,0.002651201325600705,0.0028169014084507005,0.0007456503728252573,0.0031483015741508025,0.0034797017398509045,0.0028997514498757537,-0.0038939519469759487,0.0030654515327258602,0.0031483015741508025,0.001657000828500288,0.0015741507870754567,0.008699254349627261,0.0034797017398507935,0.0031483015741508025
51,51,0.908036454018227,0.8943862987630827,0.9034315942764471,0.9696474079631079,0.0004971002485500975,0.0037282518641260642,0.0034797017398510155,0.004473902236950988,-0.008699254349627261,0.011599005799502904,0.009113504556752194,0.00505385252692625,-0.01599005799502895,0.019469759734879744,0.02775476387738174,0.020546810273404992,-0.009030654515327252,0.007787903893951786,0.008699254349627261,0.008864954432477035,-0.0005799502899751507,0.018889809444904704,0.02021541010770489,0.018641259320629655,-0.009196354598177359,0.01234465617232805,0.011184755592377749,0.01234465617232805,0.000994200497100195,0.01118475559237786,0.00927920463960219,0.010273405136702607
52,52,0.9527754763877382,0.9501312335958005,0.9535113025826595,0.9862785874253942,-0.0030654515327257492,0.0017398508699254522,0.00480530240265109,0.009610604805302292,0.0034797017398510155,0.0014084507042253502,0.0074565037282519064,0.008947804473902199,-0.0015741507870752347,0.0044739022369512105,0.009942004971002394,0.010604805302402709,-0.0036454018227009,0.003314001657000798,0.0032311516155757447,0.0038111019055508955,-0.0038939519469759487,0.000331400165700102,0.0004142502071252663,0.0024855012427505985,-0.004059652029825944,0.009030654515327252,0.009527754763877239,0.009610604805302514,-0.0032311516155758557,-0.0015741507870754567,-0.0028169014084507005,-0.0038111019055510065
53,53,0.923777961888981,0.9169675090252708,0.9224278212327482,0.9651186522952682,-0.014001657000828338,-0.000331400165699991,-0.0005799502899750397,0.00041425020712515526,-0.007705053852526955,-0.0028997514498757537,-0.0004971002485500975,-0.0024855012427504874,-0.011847555923778064,-0.004391052195526046,-0.0024026512013256562,-0.0034797017398506824,-0.0019055509527755587,-0.0008285004142500885,-0.003976801988401002,-0.005468102734051072,-0.01292460646230309,-0.000994200497100195,-0.0007456503728251462,-0.0011599005799504125,-0.0009113504556753638,-0.0018227009113502834,-0.001657000828500288,-0.0010770505385251372,-0.0109362054681027,0.0015741507870754567,0.0017398508699254522,0.002319801159900492
54,54,0.9345484672742337,0.9279854147675478,0.9326326908862239,0.9821083812318657,0.005550952775476459,0.000662800331399982,-0.0021541010770506075,-0.003976801988401002,-0.002402651201325434,0.0117647058823529,0.009610604805302292,0.007539353769676849,-0.005053852526926139,0.011184755592377638,0.011184755592377638,0.008699254349627372,-0.003645401822700678,0.0019055509527756698,0.0017398508699254522,0.0024855012427508205,0.0035625517812760688,0.015824357912179066,0.01599005799502906,0.01317315658657825,-0.0036454018227009,0.0024855012427505985,0.0033968516984259622,0.0019055509527756698,0.0028169014084507005,0.006545153272576654,0.005965202982601503,0.004722452361226259
55,55,0.947804473902237,0.9440993788819876,0.9476241960217557,0.9770197367695245,-0.004722452361226259,-0.00024855012427515977,0.000994200497100306,0.0032311516155758557,-0.005385252692626241,0.000994200497100306,0.0024026512013256562,0.002651201325600705,-0.0038939519469759487,0.00024855012427515977,-0.0009113504556753638,-0.000662800331400204,1.1102230246251565e-16,-0.000662800331400204,-0.0007456503728252573,-0.000662800331400204,-0.0032311516155757447,-0.0022369511184755497,-0.002734051367025647,-0.0028169014084507005,-0.0031483015741506915,0.00016570008285021753,-0.000331400165700213,0.000662800331400093,-0.004059652029825944,-0.005385252692626463,-0.006710853355426649,-0.0041425020712509975
56,56,0.9428334714167357,0.9376693766937669,0.9415136855576272,0.9718207693920102,0.008285004142502106,-0.0001657000828501065,0.0014913007456504035,-1.1102230246251565e-16,-0.0051367025683514145,-0.0004971002485502085,0.0011599005799503015,0.0012427506213753547,-0.0101077050538525,0.0033968516984258512,0.002319801159900603,0.0024855012427505985,-0.0057995028997515075,8.285004142494223e-05,-8.285004142494223e-05,-0.0001657000828501065,0.0015741507870754567,-0.0005799502899752618,1.1102230246251565e-16,8.285004142494223e-05,-0.00530240265120141,-0.0004971002485499865,8.285004142494223e-05,-8.285004142494223e-05,0.0021541010770506075,-0.0021541010770504965,-0.002319801159900603,-0.0014913007456504035
57,57,0.9030654515327258,0.8907563025210085,0.8995551228445661,0.9647132155820086,-0.013421706710853187,-0.0024026512013256562,-0.003314001657000909,0.000331400165700102,-0.019469759734879855,0.009942004971002394,0.0067937033968517024,0.006213753106876663,-0.025103562551781256,0.008285004142502106,0.011019055509527864,0.00787075393537695,-0.01491300745650348,0.0014084507042253502,0.0008285004142501995,0.0025683512841756517,-0.004556752278376042,0.027506213753106912,0.025186412593206198,0.02270091135045571,-0.013670256835128458,0.0061309030654516095,0.004308202154100993,0.004888152444076144,-0.0025683512841754297,0.014747307373653817,0.016155758077878946,0.010853355426677758
58,58,0.9353769676884839,0.9322916666666666,0.9365367430468983,0.9716690753836479,0.0010770505385253593,0.0017398508699254522,0.0020712510356255542,0.004059652029825944,0.0033968516984258512,0.0009113504556753638,0.0005799502899751507,0.0008285004142503105,-0.004888152444076366,0.0022369511184757718,0.0024026512013256562,0.0024026512013256562,0.0007456503728252573,0.002651201325600705,0.00331400165700102,0.002319801159900603,0.0030654515327257492,0.004556752278376042,0.006296603148301605,0.009362054681027465,0.0018227009113505055,0.0033968516984258512,0.0032311516155759668,0.005468102734051183,0.0008285004142501995,0.003314001657000798,0.0030654515327257492,0.0018227009113505055
59,59,0.9353769676884839,0.9303571428571429,0.9347495118211004,0.972303432145891,0.0034797017398507935,0.0015741507870754567,0.0024026512013256562,0.0035625517812760688,0.0008285004142503105,0.0027340513670258693,0.000662800331400204,0.0009113504556752527,8.285004142505326e-05,0.000331400165700102,0.0009113504556752527,-1.1102230246251565e-16,0.00024855012427515977,0.001988400994200501,0.003314001657000798,0.0024855012427505985,0.0017398508699254522,0.001988400994200501,0.0020712510356255542,0.0018227009113505055,-8.285004142494223e-05,0.0038939519469759487,0.004308202154100993,0.0044739022369512105,0.0014913007456504035,-0.0012427506213753547,-0.0004142502071249332,-0.0010770505385253593
60,60,0.9063794531897266,0.8936970837253058,0.9024373090034531,0.9440607658616772,-0.02154101077050541,0.002982601491300585,0.0024026512013256562,0.004722452361226259,-0.0031483015741506915,0.012178956089477944,0.004971002485501308,0.007622203811101791,-0.017481358740679354,0.017481358740679354,0.025683512841756406,0.027506213753106912,-0.013504556752278352,0.00505385252692625,0.00563380281690129,0.005053852526926028,-0.008036454018226946,0.014084507042253391,0.016487158243579048,0.018144159072079447,-0.014498757249378769,0.0038939519469759487,0.006296603148301716,0.002734051367025536,-0.010273405136702607,0.005219552609776246,0.01035625517812755,0.007953603976801893
61,61,0.9420049710024855,0.9402730375426621,0.9443117504936951,0.9813705967366482,-0.004391052195526046,-0.0005799502899750397,-0.0011599005799501905,-0.0010770505385251372,0.0028169014084507005,-0.0009113504556751417,0.0001657000828501065,0.0007456503728250352,0.0022369511184755497,-0.0010770505385251372,-0.002319801159900603,-0.0024026512013256562,0.0002485501242749377,-8.285004142516428e-05,-0.0004971002485502085,-0.000662800331400093,-0.000662800331400093,-0.004308202154101104,-0.0037282518641259532,-0.0030654515327257492,-0.00041425020712504423,0.0007456503728252573,0.0008285004142501995,0.0008285004142501995,-0.000331400165700213,-0.0032311516155758557,-0.0035625517812758467,-0.002319801159900381
62,62,0.9353769676884839,0.9289617486338798,0.9335207903533642,0.9623964343633815,0.0051367025683514145,0.000994200497100306,0.0038111019055511175,0.0009113504556752527,-0.0002485501242749377,0.007207953603976747,0.013007456503728476,0.010853355426677758,-0.00811930405965211,0.008036454018227057,0.011516155758077962,0.011516155758077962,-0.0038111019055508955,0.0051367025683514145,0.0057995028997515075,0.007870753935377173,-0.0007456503728252573,0.021872410936205622,0.02352941176470591,0.026760563380281766,-0.0022369511184755497,0.008202154101077053,0.005633802816901512,0.00952775476387735,-0.0001657000828499955,0.011681855840927957,0.01590720795360412,0.014498757249378769
63,63,0.9328914664457332,0.9282550930026572,0.9327554251293537,0.955741204505588,-0.003314001657000798,-0.0019055509527754477,0.0007456503728252573,0.0005799502899750397,0.004225352112676051,-0.0004971002485502085,-0.0005799502899751507,0.0010770505385251372,-0.001325600662800297,-0.000662800331400204,-0.0022369511184755497,-0.000331400165700213,0.000331400165699991,0.0015741507870754567,0.0021541010770503854,0.000331400165699991,0.00041425020712504423,0.00563380281690129,0.005468102734051294,0.0057995028997513964,0.0007456503728252573,0.005550952775476348,0.0061309030654516095,0.005302402651201188,0.00024855012427515977,0.0057995028997513964,0.004391052195526046,0.005468102734051294
64,64,0.9328914664457332,0.9260273972602739,0.9308564919519433,0.9685634853215362,-0.005965202982601503,0.0014913007456504035,0.0024026512013256562,0.0035625517812758467,-0.000331400165700213,0.0008285004142503105,8.285004142494223e-05,0.001325600662800408,-0.008036454018227057,-8.285004142505326e-05,0.000331400165700213,0.000994200497100306,0.0022369511184755497,-0.00024855012427515977,0.0012427506213753547,0.0002485501242749377,-0.001657000828500399,0.008947804473902199,0.007456503728251684,0.006793703396851591,0.0007456503728252573,0.000994200497100306,0.002319801159900603,0.0010770505385251372,-0.0009113504556752527,0.004971002485501197,0.005716652858326565,0.00480530240265109
65,65,0.9436619718309859,0.9402460456942003,0.944077314298953,0.9687179374027779,0.0044739022369510995,-0.0011599005799504125,-0.0034797017398507935,-0.0025683512841756517,-0.0009113504556752527,0.002071251035625332,0.000994200497100306,0.0011599005799501905,-0.000994200497100306,0.0015741507870754567,-8.285004142505326e-05,0.0022369511184755497,-0.0021541010770506075,0.0002485501242749377,0.000662800331400093,0.000994200497100306,-8.285004142505326e-05,-0.0019055509527755587,-0.0008285004142501995,-0.001325600662800408,-0.0024855012427508205,0.0024855012427507095,0.002402651201325434,0.0038111019055508955,0.00041425020712504423,-0.0012427506213753547,-0.0035625517812758467,-0.004059652029826166
66,66,0.923777961888981,0.9154411764705882,0.9213108017166245,0.961331818231965,-0.0015741507870752347,0.000994200497100306,-0.0004971002485500975,-0.0028997514498757537,-0.011267605633802691,0.009693454846727567,0.009196354598177248,0.0044739022369512105,-0.009942004971002505,0.010853355426677758,0.011101905550952806,0.007456503728251795,0.00024855012427515977,-0.00024855012427504874,0.000994200497100195,0.0004971002485502085,0.0020712510356255542,0.012427506213752881,0.015078707539353697,0.015161557580778862,-0.0024855012427504874,0.0005799502899751507,0.0004971002485502085,-8.285004142516428e-05,0.002071251035625443,0.009693454846727345,0.011433305716652908,0.009113504556752194
67,67,0.9353769676884839,0.9312169312169312,0.935531425482387,0.9589736659201483,-0.005053852526926139,-0.00422535211267594,-0.004639602319801317,-0.00563380281690129,0.00041425020712515526,0.000994200497100306,-0.0004142502071249332,0.0014084507042254613,-0.002402651201325434,0.0011599005799504125,0.0008285004142501995,0.000994200497100306,-0.00480530240265109,0.0022369511184757718,0.0018227009113505055,0.0015741507870754567,-0.007207953603976858,-0.004059652029826055,-0.004722452361226148,-0.005385252692626241,-0.004722452361226037,0.0011599005799504125,0.0011599005799504125,0.0005799502899751507,-0.0031483015741508025,-0.006048053024026445,-0.005385252692626241,-0.006545153272576543
68,68,0.9171499585749793,0.9097472924187726,0.9157698333020752,0.9660260582725639,-0.01880695940347965,-0.000331400165700102,0.0010770505385252482,0.0024855012427507095,0.0038111019055507844,0.005965202982601392,0.0057995028997513964,0.0031483015741508025,-0.009279204639602412,0.006710853355426538,0.007207953603976747,0.010107705053852611,-0.00422535211267594,0.000994200497100195,0.0005799502899750397,0.0,-0.0005799502899749287,0.013256006628003414,0.01151615575807785,0.007870753935377062,-0.004556752278376153,0.0012427506213754658,0.0014913007456502925,-0.00033140016569987996,0.001988400994200612,0.007373653686826964,0.0051367025683513035,0.0024855012427507095
69,69,0.9577464788732394,0.9535941765241128,0.9560473505951921,0.9836832408459562,0.001988400994200501,0.000662800331400093,0.0015741507870753457,0.004308202154101104,0.002651201325600816,0.0057995028997513964,0.01010770505385239,0.010356255178127327,0.001657000828500399,0.001988400994200501,0.008699254349627261,0.006213753106876552,0.0021541010770504965,0.0019055509527754477,0.002071251035625443,0.0028169014084505895,0.004473902236950988,0.001657000828500399,0.0064623032311516004,0.0057995028997515075,0.0018227009113503945,0.0034797017398507935,0.0007456503728251462,0.002402651201325545,0.004556752278376153,0.0024855012427504874,0.0020712510356256653,0.000994200497100306
70,70,0.9262634631317316,0.9198919891989199,0.9250921196341693,0.9673030460156878,-0.005136702568351192,-0.0011599005799503015,-0.0011599005799504125,0.00041425020712504423,-0.009942004971002394,0.0064623032311517115,0.004639602319801317,0.005550952775476348,-0.015741507870754012,0.005468102734051294,0.004225352112676051,0.0038939519469759487,-0.006876553438276756,0.0017398508699254522,0.0005799502899752618,0.0028169014084507005,0.0021541010770503854,0.012758906379453205,0.013670256835128236,0.01259320629660321,-0.0074565037282519064,0.0011599005799501905,0.0020712510356255542,0.002651201325600705,0.0028997514498755317,0.007373653686826853,0.0064623032311517115,0.0054681027340515165
71,71,0.8931234465617233,0.8760806916426513,0.8878926116743708,0.9650138455258541,0.011930405965203006,-0.0017398508699252302,0.0018227009113505055,0.005219552609776246,-0.026760563380281654,0.011847555923777842,0.0044739022369510995,-0.001988400994200612,-0.040182270091135064,0.019469759734879855,0.01905550952775481,0.010687655343827762,-0.008782104391052203,0.004722452361226148,0.008202154101077053,0.0071251035625518044,-0.005550952775476459,0.0314830157415078,0.035128417564208814,0.03620546810273406,-0.008533554266777155,0.016901408450704092,0.014664457332228653,0.015327257663628746,-0.0064623032311517115,0.014333057166528551,0.016570008285004212,0.013007456503728254
72,72,0.9494614747307374,0.9462555066079296,0.9497355008108734,0.9885374491135555,-0.005716652858326232,0.00165700082850051,0.0018227009113503945,0.002651201325600705,0.0005799502899751507,0.004391052195526157,0.0022369511184756607,0.0019055509527753367,-0.006048053024026445,0.0018227009113502834,0.0009113504556753638,0.0001657000828499955,-0.0038111019055510065,8.285004142494223e-05,-0.000331400165700102,-0.000662800331400204,0.0036454018227009,0.0028997514498757537,0.0004971002485500975,-0.0012427506213753547,-0.00505385252692625,0.002982601491300807,0.0014084507042254613,0.0018227009113503945,0.004971002485501308,0.001988400994200612,0.0011599005799504125,0.0010770505385252482
73,73,0.9602319801159901,0.9575971731448764,0.9603871782707987,0.9742671800359654,0.002982601491300918,0.0017398508699255633,0.0010770505385252482,0.0033968516984259622,0.007953603976801893,0.004971002485501308,0.0067937033968518135,0.008782104391052203,0.002319801159900492,0.005219552609776357,0.0077879038939521195,0.011101905550952695,0.000994200497100417,0.005302402651201299,0.005219552609776246,0.004888152444076255,0.005633802816901401,0.02013256006628006,0.021126760563380254,0.0170671085335542,0.0004142502071252663,0.007290803645401911,0.007870753935377062,0.008699254349627261,0.0048053024026512015,0.009279204639602301,0.012510356255178268,0.011267605633802802
74,74,0.9453189726594863,0.9420035149384886,0.9457418112816213,0.9858207473274274,-0.0072908036454018,-0.0018227009113506165,-0.0024026512013257673,-0.0008285004142501995,0.0011599005799501905,-0.000994200497100306,-0.0028169014084508115,-0.0017398508699256743,-0.0031483015741509135,0.002071251035625443,0.0,0.000994200497100195,0.0007456503728251462,-0.0025683512841757627,-0.0012427506213752437,-0.0011599005799503015,-0.0014084507042253502,-0.004888152444076366,-0.0022369511184755497,-0.002982601491300918,0.00041425020712504423,-8.28500414252753e-05,-0.0008285004142501995,-0.0004971002485502085,-0.001325600662800519,-0.002734051367025647,-0.0021541010770504965,-0.0021541010770504965
75,75,0.9337199668599834,0.9288256227758007,0.9333084187416568,0.9725489006321503,0.004225352112676051,-0.00024855012427504874,0.000662800331400093,0.0014913007456502925,0.00563380281690129,0.0034797017398506824,0.0031483015741508025,0.005136702568351192,0.007539353769676738,0.0057995028997513964,0.007953603976802004,0.006296603148301494,-0.0022369511184755497,0.0014913007456505145,0.002402651201325434,0.0036454018227009,0.0027340513670257582,0.0038111019055510065,0.005136702568351192,0.006130903065451387,-0.00041425020712515526,0.005302402651201299,0.003314001657000576,0.0038111019055510065,0.007290803645401689,0.003314001657000798,0.0036454018227009,0.004391052195526046
76,76,0.9411764705882353,0.9373345101500441,0.9413013139459196,0.9643298434517834,-0.0064623032311517115,-0.0020712510356255542,-0.002734051367025536,-0.0020712510356255542,0.0009113504556752527,-0.0038111019055510065,-0.0038939519469759487,-0.0024855012427507095,-0.00165700082850051,-0.005965202982601614,-0.0057995028997516185,-0.0038111019055508955,-0.0038939519469759487,0.000331400165700102,0.0004971002485500975,0.000331400165700102,-0.0012427506213752437,0.0009113504556752527,0.000331400165700102,-0.0009113504556753638,-0.0044739022369513215,8.285004142505326e-05,0.000662800331399982,0.000994200497100306,-0.0014084507042252392,-0.0014084507042254613,-0.0014084507042254613,-0.0015741507870754567
77,77,0.927920463960232,0.9221128021486124,0.9270917224716746,0.9703369261829375,0.000662800331400093,-0.001325600662800297,-0.002402651201325545,0.0005799502899751507,-0.0035625517812759577,0.0017398508699253412,0.0010770505385252482,-8.285004142505326e-05,-0.005633802816901401,0.004225352112676051,0.003645401822701011,0.00198840099420039,0.001325600662800186,0.002651201325600705,0.003976801988401002,0.0024026512013256562,-0.0031483015741509135,0.017564208782104518,0.016072908036454003,0.01151615575807785,0.0028997514498757537,0.004225352112676051,0.004971002485501197,0.0007456503728251462,-0.0028997514498758648,0.006048053024026445,0.0048053024026512015,0.0021541010770506075
78,78,0.9428334714167357,0.9378937893789379,0.9417370894608519,0.9728660790132718,0.0033968516984258512,0.001988400994200501,0.001325600662800186,0.0017398508699252302,0.003314001657000798,0.0031483015741506915,0.004888152444076144,0.004639602319801095,0.0019055509527755587,0.006379453189726436,0.007456503728251684,0.006959403479701587,0.0011599005799503015,-0.0014913007456504035,-0.0024855012427505985,-0.0014913007456504035,0.002402651201325545,0.0067937033968517024,0.0072908036454018,0.0057995028997515075,0.001988400994200501,-0.0018227009113505055,-0.0009113504556752527,-0.001988400994200501,0.0018227009113505055,0.004639602319801095,0.005468102734051294,0.006213753106876441
79,79,0.9022369511184756,0.8963093145869947,0.9024648897322463,0.9484709243957062,-0.014333057166528662,-0.0014913007456502925,-0.0044739022369510995,-0.002651201325600705,0.021126760563380365,0.015244407622203915,0.012261806130902997,0.01168185584092818,-0.011764705882352788,0.009196354598177248,0.01342170671085352,0.01541010770505391,0.02883181441590721,0.001325600662800297,0.0024855012427505985,0.007705053852526955,-0.005302402651201299,0.008367854183927048,0.007207953603976747,0.00787075393537695,0.016404308202154105,0.00530240265120141,0.012510356255178157,0.012758906379453205,8.285004142483121e-05,0.0022369511184755497,0.0001657000828501065,-0.0017398508699253412
80,80,0.9030654515327258,0.8929551692589204,0.9007838443123022,0.9599224429906337,-0.016487158243579048,-0.0028169014084507005,-0.001988400994200501,-0.002982601491300807,-0.016487158243578937,0.009113504556752416,0.01176470588235301,0.012676056338028152,-0.026926263463131872,0.004308202154100993,0.007705053852526844,0.004888152444076033,-0.004888152444076144,0.002651201325600705,0.0015741507870754567,0.0014084507042253502,0.0005799502899751507,0.005219552609776357,0.006213753106876663,0.0037282518641260642,-0.0038111019055508955,0.002734051367025647,0.002319801159900603,0.0028997514498756427,0.0008285004142501995,0.0011599005799503015,0.0011599005799503015,0.001657000828500399
