,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_temperature_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
10,10,0.812206572769953,0.7530864197530864,0.7943316564858067,0.9078332734459217,0.024413145539906145,-0.019248826291079935,-0.05211267605633818,0.0023474178403756207,0.04225352112676051,-0.04366197183098597,-0.0826291079812208,-0.07230046948356816,0.020187793427229983,0.018779342723004744,0.00845070422535199,-0.0014084507042253502
11,11,0.8732394366197183,0.8439306358381503,0.8636812791951132,0.9403521379805965,0.07605633802816902,0.05774647887323947,-0.019718309859154903,-0.023004694835680795,0.05727699530516428,-0.033333333333333326,-0.028169014084507116,-0.030046948356807768,0.033802816901408295,0.015492957746478853,0.05352112676056342,0.038497652582159425
12,12,0.812206572769953,0.75,0.7930291052820697,0.8085698886094143,0.0046948356807512415,0.004225352112676051,0.0023474178403753987,-0.04413145539906105,0.0624413145539906,-0.029577464788732577,-0.007511737089201942,-0.021126760563380365,-0.018779342723004744,0.032863849765258135,0.03849765258215965,0.0014084507042252392
13,13,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.9169062163133309,0.07558685446009394,-0.006103286384976481,-0.031455399061032896,-0.04460093896713624,0.05492957746478866,-0.05070422535211272,-0.0427230046948357,-0.038028169014084345,0.016431924882629234,0.023943661971831065,0.0009389671361502705,0.0023474178403757318
14,14,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.898401006108516,0.03802816901408468,-0.026760563380281543,0.007042253521126862,0.0023474178403757318,0.04225352112676073,-0.026760563380281543,-0.036150234741783915,-0.04929577464788715,0.007511737089201942,0.011737089201878104,0.024413145539906145,0.019718309859154903
15,15,0.8262910798122066,0.7730061349693251,0.8093334531081566,0.8408192597915918,0.007981220657277022,0.00516431924882621,0.033333333333333326,-0.007511737089201942,0.05821596244131466,-0.013145539906103232,-0.00985915492957734,-0.017840375586854362,0.008920187793427403,0.05492957746478877,0.021596244131455444,0.00187793427230043
16,16,0.8826291079812206,0.8571428571428571,0.8745508444125045,0.9240927057132591,0.10375586854460095,0.014084507042253613,0.015023474178403773,0.031455399061032785,0.06056338028169006,-0.014084507042253613,-0.020187793427230205,-0.017370892018779394,-0.026760563380281543,0.017840375586854473,0.022535211267605604,0.021596244131455444
17,17,0.863849765258216,0.8323699421965318,0.8541142651814588,0.9308300395256917,0.037089201877934186,0.018779342723004744,0.0,-0.009859154929577452,0.06572769953051638,-0.028169014084507227,-0.028169014084507005,-0.022065727699530413,-0.021596244131455444,0.05352112676056353,0.07746478873239437,0.029107981220657386
18,18,0.8075117370892019,0.7421383647798742,0.787594322673374,0.8985806683435142,0.03755868544600938,0.00046948356807507974,-0.0046948356807511304,0.00375586854460086,0.0009389671361502705,-0.022065727699530524,-0.05305164319248812,-0.034741784037558565,-0.008920187793427292,0.0032863849765258912,0.03521126760563387,0.028638497652582195
19,19,0.8075117370892019,0.7421383647798742,0.787594322673374,0.9240028745957599,0.028169014084507116,0.00046948356807507974,0.010328638497652531,-0.04413145539906094,0.017370892018779505,-0.06197183098591552,-0.04084507042253516,-0.06760563380281692,-0.003755868544600971,0.025821596244131384,0.019718309859155014,0.011267605633802913
