,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_humidity_fd1_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_humidity_fd3_scaled
76,76,0.7489539748953975,0.6842105263157895,0.7410159716060337,0.8979591836734694,-0.05439330543933063,-0.005020920502092019,-0.03682008368200851,-0.04853556485355648,-0.007531380753137973,-0.006694560669455951,0.009205020920502127,-0.06610878661087871
77,77,0.8493723849372385,0.8021978021978022,0.8389160011830818,0.9226560189293108,0.04560669456066935,0.020083682008368187,0.01882845188284521,0.01380753138075319,-0.0004184100418409553,0.0058577405857740406,0.030543933054393402,0.035146443514644354
78,78,0.8075313807531381,0.7745098039215687,0.8171029281277729,0.8860544217687074,-0.03221757322175722,-0.010460251046024993,-0.025104602510460206,-0.022175732217573185,-0.00794979079497904,0.007531380753138084,-0.04225941422594137,-0.019246861924686165
79,79,0.8117154811715481,0.7368421052631579,0.7879695356403431,0.9282756580893227,0.026359832635983294,-0.0029288702928870203,0.018410041841004143,0.007531380753137973,-0.004184100418409997,-0.0033472803347280866,0.010460251046025104,0.015062761506276168
80,80,0.799163179916318,0.7176470588235294,0.7736986098787341,0.9225081336882579,0.012133891213389036,0.003765690376569153,-0.0046025104602509526,-0.004602510460251175,-0.010041841004184149,-1.1102230246251565e-16,-0.013389121338912124,0.0033472803347279756
81,81,0.8117154811715481,0.7368421052631579,0.7879695356403431,0.9276101745045844,0.0188284518828451,-0.001255230125523088,-0.002510460251046065,-0.002510460251046065,-0.0033472803347280866,0.005439330543932974,0.020920502092050097,0.0
82,82,0.8158995815899581,0.7471264367816092,0.7954377403135167,0.9321206743566992,0.02635983263598307,0.0008368200836819106,-0.0020920502092049986,-0.0071129707112970175,-0.0058577405857740406,0.0020920502092049986,0.002510460251045954,0.007531380753137973
83,83,0.8075313807531381,0.7294117647058823,0.7825347530316474,0.9282017154687963,0.02259414225941425,0.00794979079497915,0.01087866108786617,-0.010460251046024993,-0.006694560669456062,0.0033472803347279756,0.012552301255230103,0.0071129707112971285
84,84,0.7949790794979079,0.7487179487179487,0.794698314108252,0.9190328305235137,-0.022175732217573296,-0.02468619246861925,-0.00878661087866106,-0.020502092050209253,-0.021338912133891275,-0.05941422594142254,0.029288702928870203,-0.01882845188284521
85,85,0.8577405857740585,0.8172043010752689,0.8518189884649512,0.9313812481514344,0.04853556485355637,0.015062761506276057,0.016317991631799256,0.022175732217573185,-0.003765690376568931,-0.008786610878661172,0.021338912133891164,0.08744769874476988
86,86,0.8200836820083682,0.7329192546583851,0.7866385684708666,0.9419550428867198,0.017154811715481277,0.057740585774058606,0.038075313807531486,-0.00794979079497915,-0.001255230125522977,0.005020920502092019,0.003765690376569042,0.028033472803347226
87,87,0.8200836820083682,0.7514450867052023,0.7988391008577345,0.9238391008577344,-0.0016736401673639323,0.051046025104602544,-0.0016736401673641543,0.015062761506276057,0.0020920502092051096,-0.0071129707112971285,0.004184100418410108,0.028870292887029247
88,88,0.8158995815899581,0.7471264367816092,0.7954377403135167,0.9367051168293404,0.02175732217573212,0.0188284518828451,0.001255230125522977,0.017154811715481055,-0.003765690376569042,0.010878661087865948,0.009623430962342971,0.011297071129706904
89,89,0.8284518828451883,0.7783783783783784,0.8198757763975155,0.9293108547766933,0.02677824267782436,0.005020920502092019,0.01673640167364021,-0.01380753138075319,0.005439330543932974,0.008368200836820217,-0.0004184100418409553,0.01380753138075319
90,90,0.8158995815899581,0.7471264367816092,0.7954377403135167,0.9318249038745933,0.015062761506276168,0.009623430962342971,0.006276150627614996,-0.004184100418409997,-0.007949790794979261,0.010041841004183927,0.021338912133891164,0.019246861924686165
91,91,0.8117154811715481,0.7593582887700535,0.8042369121561668,0.9098639455782312,0.005439330543932974,-0.012133891213389258,-0.0071129707112970175,0.00878661087866095,-0.01882845188284521,0.010460251046025104,0.0188284518828451,-0.006276150627614996
92,92,0.8158995815899581,0.7708333333333334,0.8137385388938184,0.9199940845903578,0.005439330543932974,-0.01087866108786617,-0.01966527196652723,0.0033472803347279756,-0.012133891213389258,-0.014644351464435212,-0.02468619246861925,0.006276150627614996
93,93,0.8535564853556485,0.8241206030150754,0.8606181603076013,0.927240461401952,0.020083682008368187,0.022175732217573185,0.01087866108786617,-0.0016736401673639323,-0.0016736401673639323,0.002510460251046065,0.0020920502092049986,0.05271966527196659
94,94,0.7740585774058577,0.7216494845360825,0.7715912451937297,0.8730405205560485,-0.02970711297071149,-0.0158995815899583,0.00041841004184106634,-0.0033472803347280866,-0.005439330543933085,-0.05648535564853563,0.0016736401673640433,-0.025523012552301272
95,95,0.799163179916318,0.6756756756756757,0.7513309671694764,0.9431381248151435,-0.009623430962343194,0.0347280334728034,0.04811715481171552,0.012133891213389147,0.006694560669456062,0.002510460251046065,0.01673640167364021,0.01087866108786617
96,96,0.799163179916318,0.7303370786516854,0.7818322981366459,0.9200680272108843,-0.014225941422594146,-0.02175732217573212,-0.02175732217573212,-0.027196652719665315,-0.01757322175732212,-0.0188284518828451,-0.014225941422594146,-0.005020920502092019
97,97,0.8284518828451883,0.8038277511961722,0.8442768411712511,0.9294587400177462,0.004184100418409997,0.01589958158995819,0.007531380753138195,0.005020920502092019,0.017154811715481166,0.013389121338912124,0.004184100418409997,0.012133891213389147
98,98,0.799163179916318,0.7525773195876289,0.7980996746524697,0.9242088139603667,-0.00794979079497915,-0.03765690376569031,-0.046025104602510525,-0.04435146443514626,-0.019246861924686165,-0.009205020920502127,0.01380753138075308,0.005439330543932974
99,99,0.8577405857740585,0.8152173913043478,0.8497855664004732,0.9392191659272405,0.05146443514644339,0.02552301255230116,0.010041841004184038,0.02677824267782425,0.002510460251046065,0.0020920502092049986,0.02552301255230116,0.0058577405857740406
100,100,0.7949790794979079,0.7351351351351352,0.7845312037858622,0.9232475598935226,0.001255230125522866,-0.015481171548117234,-0.017573221757322233,0.001255230125522866,-0.01297071129707128,0.03640167364016744,-0.0020920502092051096,-0.003765690376569042
101,101,0.8410041841004184,0.7888888888888889,0.8280464359656906,0.9335255841467021,0.030125523012552224,0.006694560669456062,0.01380753138075308,0.020502092050209253,0.002510460251046065,0.015481171548117123,0.020502092050209253,0.025104602510460317
102,102,0.7824267782426778,0.6388888888888888,0.7295918367346939,0.9204377403135167,-0.017154811715481166,0.03933054393305435,0.04769874476987446,0.014225941422594146,-0.027196652719665315,0.028451882845188292,0.05439330543933052,0.05439330543933052
