,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled
172,172,0.6334661354581673,0.0,0.5,0.8796828001093793,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
173,173,0.6334661354581673,0.0,0.5,0.9290401968826908,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
174,174,0.6334661354581673,0.0,0.5,0.9353978671041837,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
175,175,0.6334661354581673,0.0,0.5,0.8476210008203446,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
176,176,0.8605577689243028,0.8356807511737089,0.883066721356303,0.929928903472792,0.05139442231075708,0.14741035856573703,0.049003984063745176,0.023505976095617442
177,177,0.6334661354581673,0.0,0.5,0.9419606234618539,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
178,178,0.6334661354581673,0.0,0.5,0.8454334153677878,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
179,179,0.6334661354581673,0.0,0.5,0.8779737489745694,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
180,180,0.8605577689243028,0.8372093023255814,0.8853568498769484,0.9500957068635494,0.02589641434262946,0.06215139442231077,0.09083665338645419,0.03585657370517936
181,181,0.8047808764940239,0.7100591715976331,0.7726278370248838,0.9359447634673229,-0.011155378486055856,-0.013545816733067761,-0.018326693227091684,-0.009561752988047845
182,182,0.6693227091633466,0.1782178217821782,0.5489130434782609,0.9291085589280832,0.03266932270916323,0.003984063745019806,0.019920318725099473,0.03227091633466128
183,183,0.8366533864541833,0.783068783068783,0.829846869018321,0.9307492480175008,0.10239043824701188,0.0007968127490040056,0.008764940239043839,0.015537848605577609
184,184,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9732704402515724,0.00039840637450194727,0.06533864541832668,0.18127490039840632,0.19999999999999984
185,185,0.9163346613545816,0.8944723618090452,0.9270918785890074,0.9755263877495215,0.005976095617529986,0.21992031872509943,0.15976095617529873,0.17370517928286844
186,186,0.7928286852589641,0.6941176470588235,0.7609037462400875,0.9090784796281104,0.11832669322709144,0.0007968127490038945,0.007569721115537775,0.0035856573705178585
187,187,0.852589641434263,0.8021390374331551,0.8447156138911676,0.9509160514082582,0.06215139442231077,0.011952191235059861,0.015139442231075773,0.027091633466135523
188,188,0.8446215139442231,0.7936507936507936,0.8384263057150669,0.932526661197703,0.11434262948207163,0.018326693227091684,0.02390438247011961,0.0035856573705178585
189,189,0.6334661354581673,0.0,0.5,0.8904156412359857,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
190,190,0.8605577689243028,0.8186528497409327,0.8601654361498496,0.9440798468690184,0.11474103585657369,0.021513944223107595,0.004382470119521864,0.009163346613545786
191,191,0.852589641434263,0.8262910798122066,0.874487284659557,0.8972518457752257,0.17290836653386443,0.002788844621513964,-0.010756972111553798,-0.0063745019920318224
192,192,0.8685258964143426,0.8436018957345972,0.8893560295324037,0.9602816516270167,0.2302788844621514,0.06334661354581683,0.07091633466135461,0.0932270916334661
193,193,0.6334661354581673,0.0,0.5,0.9432595023243096,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
194,194,0.9043824701195219,0.88,0.9153677878042111,0.9736122504785344,0.03426294820717135,0.15816733067729072,0.17848605577689236,-0.0015936254980079
195,195,0.8326693227091634,0.78125,0.8289923434509161,0.910377358490566,0.02071713147410359,0.02390438247011961,0.011553784860557692,0.009960159362549792
196,196,0.8167330677290837,0.7415730337078652,0.7958025704129068,0.9133852884878316,0.06374501992031878,0.01912350597609569,0.022709163346613548,0.0063745019920319335
197,197,0.8565737051792829,0.8317757009345794,0.8799220672682526,0.9485917418649166,0.1055776892430279,0.052589641434262924,0.00836653386454178,0.03107569721115544
198,198,0.7689243027888446,0.546875,0.6870727372162975,0.9418922614164617,0.035059760956175245,0.01673306772908356,0.025099601593625454,0.009163346613545786
199,199,0.7888446215139442,0.6971428571428572,0.7623393491933279,0.8874760732841126,0.1270916334661354,0.02031872509960153,-0.002788844621513964,-0.002788844621513964
200,200,0.8326693227091634,0.7717391304347826,0.8198318293683347,0.9258271807492481,0.024701195219123506,0.028286852589641587,0.025498007968127512,0.0314741035856575
201,201,0.9043824701195219,0.8787878787878788,0.9130776592835658,0.9782608695652174,-0.004780876494023811,0.20876494023904368,0.2557768924302787,0.07131474103585644
202,202,0.6334661354581673,0.0,0.5,0.9381323489198797,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
203,203,0.6334661354581673,0.0,0.5,0.9023789991796555,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
204,204,0.8247011952191236,0.7441860465116279,0.7975116215477167,0.9386792452830189,0.08047808764940234,0.021513944223107595,0.016334661354581836,0.003984063745020028
205,205,0.8247011952191236,0.7659574468085106,0.8158326497128794,0.920665846322122,-0.004382470119521975,0.023107569721115606,0.0031872509960160222,0.004780876494023922
206,206,0.6334661354581673,0.0,0.5,0.9447634673229423,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
207,207,0.8127490039840638,0.7044025157232704,0.7697566311184031,0.9401832102816516,0.0007968127490040056,0.0063745019920319335,0.015139442231075773,0.0015936254980080111
208,208,0.6334661354581673,0.0,0.5,0.9140689089417555,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
209,209,0.6334661354581673,0.0,0.5,0.9088050314465409,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
210,210,0.6334661354581673,0.0,0.5,0.8585589280831283,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
211,211,0.6334661354581673,0.0,0.5,0.8347689362865738,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
212,212,0.6334661354581673,0.0,0.5,0.9248701121137545,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
213,213,0.8007968127490039,0.7311827956989247,0.7878042111019962,0.8640278917145201,0.0733067729083664,0.01195219123505975,0.013944223107569709,0.009561752988047734
214,214,0.8167330677290837,0.6973684210526315,0.7660308996445173,0.9353978671041838,0.10438247011952184,0.022709163346613548,0.021912350597609653,0.02430278884462156
215,215,0.7410358565737052,0.5454545454545454,0.6742206726825266,0.8954744325950232,0.1278884462151394,-0.0223107569721116,-0.0031872509960160222,0.004780876494023811
216,216,0.8764940239043825,0.8544600938967136,0.9002255947497949,0.9740224227508888,0.01035856573705185,0.2964143426294821,0.25378486055776883,0.21474103585657356
217,217,0.848605577689243,0.8207547169811321,0.8690525020508614,0.85575608422204,0.14701195219123497,-0.0035856573705179695,0.01713147410358562,-0.004780876494023811
218,218,0.852589641434263,0.8262910798122066,0.874487284659557,0.900054689636314,0.06175298804780882,0.008764940239043839,0.014741035856573714,-0.01195219123505964
219,219,0.8804780876494024,0.8543689320388349,0.8964998632759092,0.9600765654908395,0.0023904382470120167,0.3071713147410359,0.2326693227091633,0.17689243027888435
220,220,0.6334661354581673,0.0,0.5,0.9217938200710966,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
221,221,0.7211155378486056,0.38596491228070173,0.6195652173913043,0.9587776866283839,0.014741035856573603,0.009960159362549792,0.005577689243027817,0.03067729083665327
222,222,0.8247011952191236,0.7608695652173914,0.8112523926715888,0.9001914137270987,0.17091633466135459,0.02390438247011961,-0.010756972111553798,-0.0023904382470119057
223,223,0.6334661354581673,0.0,0.5,0.8576702214930272,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
224,224,0.848605577689243,0.8207547169811321,0.8690525020508614,0.845296691277003,0.10199203187250994,0.0015936254980080111,-0.003984063745019806,-0.0019920318725099584
225,225,0.6334661354581673,0.0,0.5,0.9587776866283839,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
226,226,0.852589641434263,0.8121827411167513,0.8561662564943944,0.9446267432321576,0.09243027888446209,0.014342629482071767,0.0035856573705178585,0.009960159362549792
227,227,0.8605577689243028,0.8356807511737089,0.883066721356303,0.9662291495761554,0.11832669322709155,0.009163346613545786,0.10039840637450193,0.04820717131474117
228,228,0.6334661354581673,0.0,0.5,0.8579436696745968,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
229,229,0.6334661354581673,0.0,0.5,0.9242548537052229,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
230,230,0.8645418326693227,0.8411214953271028,0.8885015039649986,0.9776456111566858,-0.007968127490039723,0.25219123505976093,0.2350597609561752,0.18047808764940232
231,231,0.8645418326693227,0.8333333333333334,0.877050861361772,0.9235712332512989,0.07131474103585655,0.021513944223107595,0.0223107569721116,0.021513944223107595
232,232,0.8326693227091634,0.7835051546391752,0.8312824719715615,0.8615668580803938,0.09641434262948201,0.019920318725099695,0.03266932270916334,0.015139442231075773
233,233,0.9043824701195219,0.8775510204081632,0.9107875307629205,0.9777823352474706,0.003984063745020028,0.3294820717131475,0.349003984063745,0.3557768924302789
234,234,0.6334661354581673,0.0,0.5,0.9362865736942849,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
235,235,0.6334661354581673,0.0,0.5,0.9232977850697293,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
236,236,0.8446215139442231,0.7636363636363637,0.810944763467323,0.9511894995898278,0.07410358565737052,-0.002788844621513964,-0.0031872509960159112,0.007171314741035939
237,237,0.8406374501992032,0.7959183673469388,0.8421520371889527,0.9460623461853979,0.04183266932270924,0.0063745019920319335,-0.004780876494023811,-0.002788844621513964
238,238,0.852589641434263,0.8262910798122066,0.874487284659557,0.9284249384741592,0.21792828685258958,0.015537848605577609,0.007569721115537775,-0.009960159362549792
239,239,0.8844621513944223,0.8625592417061612,0.9065149029258955,0.9683483729833198,0.02390438247011961,0.2852589641434262,0.2581673306772908,0.21314741035856566
240,240,0.852589641434263,0.821256038647343,0.867616899097621,0.8537052228602681,0.17011952191235047,0.007569721115537775,0.0063745019920319335,0.004382470119521864
241,241,0.8366533864541833,0.7759562841530054,0.8229764834563851,0.9394995898277276,-0.0019920318725098474,0.023505976095617664,0.02390438247011961,0.0019920318725099584
242,242,0.848605577689243,0.8020833333333334,0.8461512168444081,0.9239814055236532,0.07529880478087647,-0.0003984063745020583,0.014342629482071767,0.0019920318725099584
243,243,0.8884462151394422,0.8653846153846154,0.9073694284933005,0.9754580257041291,0.0063745019920319335,0.22788844621513926,0.1665338645418326,0.21713147410358558
244,244,0.6334661354581673,0.0,0.5,0.9341673502871206,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
245,245,0.6334661354581673,0.0,0.5,0.9093519278096801,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
246,246,0.796812749003984,0.7182320441988951,0.7777891714520099,0.8858353841946951,0.2219123505976095,0.015936254980079667,0.019920318725099584,0.013147410358565703
247,247,0.8924302788844621,0.8656716417910447,0.9036436970194148,0.9734755263877496,0.007569721115537775,0.15458167330677286,0.16852589641434257,0.10597609561752985
248,248,0.852589641434263,0.8177339901477833,0.8630366420563303,0.8798195242001641,0.24183266932270908,0.022709163346613548,0.005577689243027928,0.00517928286852587
249,249,0.8366533864541833,0.7897435897435897,0.836717254580257,0.921725458025704,0.06733067729083664,0.007171314741035939,0.016334661354581614,0.015537848605577609
