,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.righttop_temperature_scaled,feature_importance.righttop_temperature_fd1_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd3_scaled
32,32,0.8451882845188284,0.7978142076502732,0.8355146406388643,0.9270186335403726,0.017154811715481055,0.00502092050209213,0.0008368200836821327,0.026359832635983294,-0.0008368200836820217,0.0167364016736401,0.03179916317991627,0.008368200836820106
33,33,0.8619246861924686,0.8341708542713567,0.8694543034605147,0.9329340431824904,0.0179916317991633,0.0016736401673641543,0.0071129707112971285,-0.0008368200836820217,-0.012133891213389036,-0.008368200836819994,0.03263598326359829,0.028451882845188292
34,34,0.8284518828451883,0.7853403141361257,0.8259760425909495,0.9390712806861875,0.01087866108786617,-0.03179916317991616,-0.02468619246861914,-0.007531380753137973,-0.025104602510460206,0.001255230125522977,-0.0029288702928870203,-0.001255230125522977
35,35,0.8410041841004184,0.8061224489795918,0.8443138124815144,0.9440254362614611,0.009205020920502127,-0.011297071129707015,-0.0071129707112970175,-0.002510460251046065,-0.005020920502092019,0.0020920502092051096,0.01589958158995808,0.001255230125523088
36,36,0.8410041841004184,0.8041237113402062,0.8422803904170364,0.9276101745045844,0.0071129707112971285,-0.009205020920502016,-0.010460251046025104,-0.015062761506276057,-0.030962343096234246,0.0008368200836821327,0.0029288702928871313,-0.0033472803347280866
37,37,0.8284518828451883,0.770949720670391,0.8137755102040816,0.9177758059745638,0.005439330543933196,0.01673640167364021,0.01757322175732212,0.02970711297071138,-0.0033472803347279756,-0.004184100418409997,-0.014225941422594035,0.025104602510460206
38,38,0.8368200836820083,0.7914438502673797,0.8307453416149069,0.9178497485950902,0.012552301255229992,0.014225941422594146,0.0058577405857740406,0.006276150627614996,-0.001255230125522977,0.006694560669455951,0.001255230125522977,0.013807531380752969
39,39,0.8368200836820083,0.8,0.8388790298728187,0.9051316178645371,0.00878661087866095,-0.005439330543933196,0.001255230125522977,-0.002510460251045954,-0.00794979079497915,0.028870292887029136,0.0008368200836820217,0.009205020920502016
40,40,0.7322175732217573,0.5616438356164384,0.6786083998816919,0.9006211180124224,-0.007531380753138084,0.001255230125522977,0.02635983263598307,0.017154811715481166,-0.012552301255230214,0.02677824267782425,0.046861924686192435,0.023012552301255096
41,41,0.8368200836820083,0.7979274611398963,0.8368456078083408,0.9035788228334812,0.004184100418409997,0.0016736401673640433,0.023430962343096162,0.011297071129707015,0.01673640167364021,0.0355648535564852,0.05941422594142254,0.010460251046024993
