,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_temperature_fd1_scaled
80,80,0.9709090909090909,0.9707468213128592,0.9538284952606635,0.9954828199052133,1.50978549118261,2.827012014593437,0.960668939929924,1.3622539771271172,1.5783353998627085,0.13381818181818184,0.09018181818181821,0.0374545454545455,0.012727272727272764,0.0072727272727273196,-0.0021818181818181294,0.009818181818181847,-0.004363636363636303
81,81,0.9563636363636364,0.9566536203522504,0.9386363636363636,0.988099173553719,2.28900090042448,3.392341222037227,1.2379713822392535,0.42115728780081557,0.8489302736410675,0.12036363636363642,0.07418181818181822,0.03127272727272732,0.007636363636363686,0.0043636363636363916,0.004363636363636403,0.0025454545454545842,0.004727272727272758
82,82,0.9709090909090909,0.9713496307613954,0.966317500451508,0.988170489434712,2.8035806447520186,2.651665823632496,1.3411645000892713,0.7216441851331239,0.7003612577208712,0.1363636363636364,0.07200000000000004,0.038545454545454584,0.013090909090909108,0.00618181818181821,0.0036363636363636598,0.010909090909090946,0.0072727272727273196
83,83,0.96,0.9606731104680991,0.9536800951895292,0.9928607853136154,1.8385528424997422,2.4835884803910364,1.0147345700647539,1.5863014741162456,1.282187029334405,0.11127272727272726,0.09818181818181816,0.03454545454545451,0.008363636363636306,0.005090909090909024,0.005090909090909035,0.005090909090909024,-0.012000000000000033
84,84,0.96,0.9603388235294117,0.9508579745671826,0.9914202543281754,2.3198020267852972,2.7833245476136264,0.5173720056427193,1.3654724129360647,1.2288643767120788,0.16909090909090904,0.07199999999999997,0.01854545454545451,0.0069090909090908535,0.003636363636363582,0.00472727272727268,0.005090909090909035,0.0010909090909090534
85,85,0.9709090909090909,0.9709090909090909,0.9551532941943901,0.9920091324200914,3.064736242675613,2.296655338509853,1.0592879465886722,1.1098940273107902,0.6459976371521658,0.1483636363636364,0.08472727272727276,0.04945454545454551,0.01709090909090911,0.007636363636363663,0.002909090909090928,0.00800000000000004,0.010181818181818214
86,86,0.9527272727272728,0.952336567213431,0.9265567765567766,0.9935531135531135,2.926280104967146,2.6570209880661846,1.1654071262081582,0.3225018889697084,0.911680970721746,0.11563636363636368,0.08181818181818183,0.04327272727272732,0.00872727272727275,0.004000000000000026,-0.0007272727272727098,0.00618181818181821,-0.0025454545454545396
87,87,0.96,0.9601157632185221,0.9449977018538379,0.9911904397119656,2.5513735992294686,2.7464327349217075,0.3936875548645431,1.158193832255357,1.5182166482864683,0.14654545454545448,0.10763636363636361,0.040363636363636345,0.002909090909090861,-0.004727272727272758,0.009454545454545405,0.003272727272727227,0.0010909090909090424
88,88,0.96,0.9601247507944969,0.9430716669315112,0.9934848244080724,1.4070977007480288,3.2029619539488,1.3256819533143398,0.8187722144968703,1.349363839896454,0.12327272727272724,0.06327272727272724,0.04399999999999996,0.006545454545454488,0.0010909090909090534,0.003999999999999971,-0.003636363636363671,-0.002545454545454573
89,89,0.9709090909090909,0.9712674770301888,0.968694672460969,0.9938033156285209,1.9914836217721916,3.0273775784778616,0.7450753340579697,1.1111038228166572,0.9986403621681114,0.12800000000000006,0.08436363636363639,0.038181818181818206,0.017818181818181844,0.004727272727272769,0.00945454545454547,0.00618181818181821,0.0112727272727273
90,90,0.9745454545454545,0.9744575506043396,0.9568181818181818,0.9967768595041322,2.2616817462784526,2.362971799620924,0.7729265500837855,0.6053750368162519,2.340065710291821,0.12109090909090905,0.07818181818181816,0.03563636363636359,0.013454545454545408,0.003636363636363571,0.004363636363636303,0.006545454545454477,0.0018181818181817965
91,91,0.9454545454545454,0.9453278033416409,0.9265051090858879,0.9906793703396851,2.181337334902786,2.699686492505152,1.8949280974062372,0.6047657154067583,0.6421723295251736,0.11599999999999999,0.08363636363636363,0.01599999999999997,-0.008727272727272783,-0.005818181818181856,-0.010909090909090957,-0.006909090909090953,-0.010181818181818214
92,92,0.9745454545454545,0.9744717870427586,0.9606996819627442,0.9947751022262608,1.8196567513373851,2.3657741919987973,1.4324981465512518,0.9370584672942007,1.4180486855523515,0.14254545454545448,0.07381818181818176,0.034909090909090855,0.00654545454545451,0.0065454545454544984,0.0014545454545454085,0.009454545454545393,0.0003636363636363105
93,93,0.9672727272727273,0.9678234540193539,0.9653663097059324,0.9934557198708142,1.7667691999146506,3.0730518244343448,1.5739550517581102,1.1963764842190685,0.6302544222271348,0.1032727272727273,0.07272727272727272,0.04072727272727276,0.0061818181818181885,0.009090909090909094,0.001454545454545464,0.0058181818181818334,-0.0025454545454545396
94,94,0.9636363636363636,0.9638660560796267,0.9511508128118462,0.9946885562530179,2.1622555237524925,2.7106733420022278,1.1445141841407371,1.1431427374062986,1.20185845294818,0.12327272727272724,0.08072727272727272,0.033090909090909074,0.007999999999999974,0.006181818181818166,0.005454545454545423,0.008727272727272695,-0.000363636363636366
95,95,0.9709090909090909,0.9709090909090909,0.9545454545454546,0.9950413223140496,1.78031552442284,2.478486860636702,1.0901589863010863,1.1875631224845415,1.5489444173875888,0.13090909090909095,0.09090909090909095,0.026545454545454594,0.016000000000000035,0.005818181818181856,0.009090909090909116,0.00981818181818187,0.008363636363636396
96,96,0.9636363636363636,0.9644679415692591,0.9706419831558875,0.9934848244080724,2.332680702582136,2.78154523230849,0.43735680972155916,1.3936775288529986,0.8375208339316916,0.12218181818181817,0.08436363636363636,0.029090909090909077,0.009090909090909061,0.0036363636363636155,0.004727272727272702,0.005818181818181778,0.002545454545454551
97,97,0.96,0.9610187265917602,0.9596803323099151,0.9867256637168141,1.7776216722409566,2.800513934946555,1.1081913028929817,1.0238104730156736,1.5309885772460288,0.11999999999999997,0.07418181818181815,0.03709090909090905,0.011636363636363601,-0.00036363636363638817,0.0007272727272727098,0.010181818181818136,-0.006909090909090943
98,98,0.9781818181818182,0.9782921928817452,0.9752791068580542,0.9973176743511671,1.8173878120990292,2.953015683258273,0.7660534953417352,1.134953843770017,0.9295469367920662,0.1589090909090909,0.09563636363636362,0.056727272727272696,0.002545454545454551,-0.003272727272727294,0.0029090909090909054,0.01090909090909089,0.007999999999999974
99,99,0.9490909090909091,0.9490909090909091,0.9244742623979911,0.9842278719397364,1.5021717568321622,3.0117891228240663,1.263179249479244,1.4908362971286655,1.0200547969438452,0.12363636363636363,0.06581818181818183,0.025454545454545462,0.008363636363636351,0.009818181818181837,0.008727272727272728,0.013090909090909087,0.013454545454545452
100,100,0.9636363636363636,0.963890793302558,0.9487506374298827,0.9921808601053884,1.8945767355193546,3.4207244900587384,0.9961383269927795,0.7890839431315817,1.0435085768448948,0.10618181818181818,0.06254545454545453,0.039999999999999994,0.015636363636363615,0.007999999999999974,0.011272727272727245,0.010909090909090879,0.0021818181818181624
101,101,0.96,0.9601312245600535,0.9416585127201565,0.9909491193737769,2.2765666290249182,2.9942627880613224,0.6018854875173407,1.0660931918931909,1.2398246932045909,0.13527272727272727,0.0887272727272727,0.0407272727272727,0.010181818181818136,0.013090909090909042,0.0007272727272726986,0.005090909090909035,-0.00872727272727276
102,102,0.9672727272727273,0.9678378240370376,0.9650741635046568,0.9953432218006208,2.090879338124276,3.1435232020747685,0.873385892033702,1.0233690086970886,1.0293505879900158,0.12000000000000002,0.08363636363636365,0.028363636363636348,0.007636363636363652,0.008363636363636373,0.0036363636363636598,0.008363636363636384,0.0018181818181818188
103,103,0.9709090909090909,0.97108828396964,0.9626171937072938,0.9958684252343875,1.8872547339587977,2.6756979861891605,0.9386915205365457,0.863197341582625,1.211388524412214,0.13054545454545458,0.07490909090909095,0.041818181818181865,0.01309090909090913,0.02072727272727276,0.0025454545454545842,0.008363636363636396,0.005818181818181856
104,104,0.96,0.9598582308390118,0.9331322272498743,0.9922071392659628,2.684091991277131,3.0271956574674697,1.1641351404124332,0.625195360951041,0.3300422490519409,0.12036363636363631,0.08327272727272725,0.018909090909090865,-0.002181818181818218,-0.006545454545454588,-0.0014545454545454972,-0.005090909090909123,-0.001454545454545475
105,105,0.9636363636363636,0.9640957485228897,0.9572325505544683,0.9904598825831702,2.0745101061564166,3.189371173332813,0.6362247788680411,1.8452933318241853,0.13997637535983146,0.15818181818181815,0.08,0.043272727272727275,0.01018181818181817,-0.004727272727272747,0.0029090909090909054,0.0032727272727272718,-2.2204460492503132e-17
106,106,0.9636363636363636,0.9642301271003878,0.9649149685920024,0.9926459322812932,2.1232835770048117,2.2765877166703445,1.8306531582399153,0.5957713558478592,0.8412813366737867,0.11272727272727272,0.05054545454545454,0.023272727272727257,0.0029090909090909167,0.005818181818181789,-0.000727272727272732,0.0036363636363636377,-0.001454545454545464
107,107,0.96,0.9596611764705884,0.935833827014218,0.9940017772511849,1.2645683023696546,3.4296084261440325,0.9276039933108341,1.4806448357951232,1.324222408148415,0.09854545454545452,0.0956363636363636,0.031636363636363594,0.016727272727272702,-0.002909090909090961,0.00836363636363634,0.0018181818181817854,-5.551115123125783e-17
108,108,0.9563636363636364,0.9566070407579841,0.9432454944722095,0.9928820233227321,2.1827078442015226,3.7236680180243567,0.5979290262251898,1.2544588024449808,0.014560187340383585,0.13090909090909095,0.11454545454545459,0.02690909090909096,-0.00036363636363632155,-0.0018181818181817854,0.005454545454545501,0.00909090909090915,0.0018181818181818633
109,109,0.9672727272727273,0.9667076305084168,0.9340093352647674,0.9960566553999678,2.7400719762503507,2.543792051638286,0.706432437475096,0.9343125878066534,1.1959406729807882,0.13927272727272727,0.10290909090909088,0.030545454545454553,0.008727272727272728,0.0014545454545454527,0.0029090909090909054,0.005454545454545467,0.0018181818181818299
110,110,0.9563636363636364,0.956033231474408,0.9214815453604692,0.9901690238013109,2.3350378573175044,2.759993463719983,0.3059091085473016,1.78381639320773,1.003134257550985,0.11236363636363644,0.06763636363636369,0.034545454545454615,0.01309090909090913,0.005090909090909123,0.00545454545454549,0.010909090909090969,0.009090909090909139
111,111,0.9709090909090909,0.9711690821256039,0.95508658008658,0.9928177882723337,2.075902695524308,2.34961646698418,0.5715636719097437,2.269029122410969,0.9097982276824275,0.11709090909090913,0.10618181818181822,0.03781818181818185,0.005090909090909123,0.002545454545454573,0.0061818181818182215,0.005818181818181856,-0.00036363636363632155
112,112,0.9672727272727273,0.9673585865026774,0.9573260073260073,0.9964835164835165,2.9253107467184183,2.72276453827725,0.3764352589331291,0.5795342618814464,1.709513735799613,0.11963636363636362,0.09563636363636363,0.014909090909090894,0.01454545454545455,0.000363636363636366,0.0029090909090909054,-0.0010909090909090979,0.004727272727272735
113,113,0.96,0.9601455323702515,0.9384701621248707,0.9930148327009314,2.127804279240901,2.8937451472344886,0.9059479436354868,1.7085422873441385,0.3504209975581307,0.11963636363636362,0.0745454545454545,0.0236363636363636,0.004363636363636292,-0.004000000000000026,-0.001454545454545475,-0.00036363636363638817,-0.0032727272727273047
114,114,0.9781818181818182,0.9784952018914282,0.9790353641456582,0.9946603641456583,2.16319657774743,2.9684118300289253,1.0926029140062286,0.43955223093998536,1.5558382452775747,0.11090909090909087,0.06618181818181815,0.03418181818181816,0.010545454545454502,0.0018181818181818078,0.010909090909090879,0.014545454545454518,0.008363636363636318
115,115,0.9527272727272728,0.9522499762135298,0.9183566714952519,0.9935618863672944,2.453671600615475,2.6448321361847458,1.0121749670358888,0.7240857698843112,1.2288988490885129,0.12654545454545457,0.05890909090909093,0.02836363636363638,0.010909090909090934,0.001454545454545475,-0.0003636363636363438,-0.0036363636363636155,0.001818181818181841
116,116,0.9636363636363636,0.964275666114183,0.9643254409661529,0.9941204512950897,1.7374715233080638,3.1108905298216536,1.5215910258964862,0.7609699401902867,0.8821219163686194,0.11781818181818182,0.0629090909090909,0.037818181818181806,0.0036363636363636155,-0.0029090909090909167,0.0018181818181817965,0.003999999999999992,-0.0010909090909090979
117,117,0.96,0.9606237539724839,0.9549494455316373,0.9942106979778212,2.767853606827964,2.27255758262167,0.8362238068587877,1.538669269847237,0.7913630731594903,0.13199999999999998,0.08618181818181814,0.031272727272727244,-0.0007272727272727653,-0.002909090909090939,-0.007636363636363675,0.0010909090909090647,-0.00036363636363638817
118,118,0.96,0.9611342481964452,0.9582125603864735,0.9911111111111112,2.466840216193981,2.257086251231592,1.3921088859888353,0.7320106870989879,1.4262311553475728,0.11163636363636358,0.08109090909090906,0.02436363636363633,0.006909090909090842,0.0029090909090908725,-0.002909090909090928,0.006545454545454488,-0.005090909090909123
119,119,0.96,0.9594211839073893,0.9303909952606635,0.9929650473933649,2.3427153549710797,2.447769556378021,1.317918850778113,0.4911413233735911,1.9759220856161606,0.14618181818181814,0.07054545454545451,0.028363636363636324,0.011272727272727235,0.004363636363636336,0.0007272727272726765,0.007636363636363575,-0.0007272727272727653
120,120,0.9563636363636364,0.9568625831233738,0.9480620155038759,0.9928682170542635,3.0422428130431864,2.5207395896039455,0.7233494842701379,0.7855244445191021,1.00061687249299,0.1363636363636364,0.1196363636363637,0.04072727272727279,0.011636363636363712,0.0014545454545454972,0.003636363636363671,-0.0010909090909090534,-0.003999999999999937
121,121,0.9709090909090909,0.9711180133821641,0.9599430838220075,0.9927561228009659,2.1304560644927277,2.6622173147957833,0.6726381930319301,1.30222984348745,1.3382309085564987,0.13636363636363638,0.09490909090909096,0.04254545454545457,0.009090909090909139,-0.0018181818181817744,-0.0047272727272726685,0.004727272727272758,-0.004363636363636303
122,122,0.9781818181818182,0.9778600771425884,0.9514412602647897,0.9979051449639684,2.083970260228505,2.635486387336926,1.414398042972956,1.1582967527538643,0.6493734632033059,0.11672727272727271,0.08727272727272722,0.026909090909090883,0.004727272727272714,0.0007272727272727098,0.0010909090909090868,0.010545454545454502,0.0018181818181818078
123,123,0.9745454545454545,0.9746289610836704,0.9640818656229615,0.9967384213959556,2.635794600135249,2.504250426350145,0.942079076380889,1.4678613538967467,0.3580738111624151,0.13709090909090907,0.07781818181818176,0.03345454545454539,0.013454545454545396,0.015272727272727216,0.0069090909090908535,0.019999999999999928,0.007272727272727231
124,124,0.9490909090909091,0.9497026074700493,0.9361592245351978,0.9928491975210552,2.2771198673073667,2.66884208997664,1.3198280081886742,0.7728769097828577,1.0910377349917002,0.10072727272727273,0.08036363636363637,0.012727272727272731,0.008727272727272728,-0.008000000000000018,0.009454545454545448,-0.000363636363636366,-0.0021818181818181958
125,125,0.9563636363636364,0.9578512396694215,0.9655555555555555,0.9923555555555555,2.019114559157074,2.342549669930921,0.9683301952160547,1.1447038955361957,1.8070644032989833,0.10000000000000005,0.10909090909090917,0.032363636363636414,0.0014545454545454972,0.005090909090909135,0.006909090909090943,0.00545454545454549,0.004363636363636403
126,126,0.9636363636363636,0.9633292612575929,0.9286894273127753,0.9950440528634361,2.466873350659577,2.676924541255264,1.2868891933039546,0.5145632272463172,1.5072456521931223,0.11600000000000002,0.061090909090909105,0.018181818181818167,0.011636363636363611,-1.1102230246251566e-17,-0.001454545454545464,-0.002545454545454551,0.0007272727272727208
127,127,0.9490909090909091,0.9497180848028306,0.9354981490423306,0.9920328343795268,2.0110449783113595,2.6396866395363485,0.7275404342110222,0.6605527580911134,1.9529577108925842,0.124,0.07563636363636364,0.032363636363636386,0.019272727272727296,0.010181818181818191,0.004727272727272747,0.001454545454545464,-0.008000000000000007
128,128,0.9818181818181818,0.9818748867247713,0.9758461782933419,0.9941999046559669,2.7754455694642846,3.143760968146126,0.37120027127307625,0.21967398434894103,1.7535369767907785,0.12363636363636363,0.10145454545454542,0.04436363636363636,0.019999999999999997,0.012363636363636365,0.02218181818181818,0.013090909090909075,0.016363636363636358
129,129,0.9563636363636364,0.9569290197971995,0.9454545454545454,0.9917355371900826,1.978078940136182,2.024149155709766,0.6632499896400065,1.3351568025696243,2.2651803095335126,0.13018181818181823,0.09636363636363642,0.03454545454545459,0.01890909090909094,0.00618181818181821,0.00981818181818187,3.3306690738754695e-17,0.003636363636363693
130,130,0.9636363636363636,0.9636363636363636,0.9485250074872715,0.9920634920634921,2.8931657322563025,2.8420604016470365,0.7406849900613869,0.7363264330211248,0.9006726326888952,0.13527272727272727,0.092,0.01963636363636363,0.0178181818181818,0.0025454545454545396,0.004363636363636336,0.011272727272727245,0.0025454545454545396
131,131,0.9636363636363636,0.964244874622233,0.9647286821705426,0.9886046511627907,1.5401722659477848,2.739781284054489,1.2210949103212583,0.8457466398685595,1.7290779592954848,0.10763636363636361,0.12618181818181817,0.03672727272727272,0.0014545454545454527,0.004727272727272702,0.006181818181818177,0.0025454545454545396,0.0021818181818181737
132,132,0.9745454545454545,0.9746228767820143,0.9653170119271814,0.9940364092906466,2.541669940159911,2.8965221115913766,1.3671967142864,1.1654882454143272,-0.23003010598095616,0.16218181818181812,0.08036363636363633,0.022181818181818126,0.012727272727272688,0.011636363636363601,0.00545454545454539,0.005090909090909035,0.0018181818181817854
133,133,0.9636363636363636,0.9632500832500833,0.9405496555683124,0.995048794489093,2.655747764376307,2.011947846520532,0.827394760315255,1.391871020664816,1.3614226459029113,0.1469090909090909,0.0909090909090909,0.03963636363636362,0.02218181818181817,0.005454545454545457,0.0029090909090909054,0.015636363636363625,0.002181818181818185
134,134,0.96,0.959850567972025,0.9310969299758538,0.9929285960676095,2.2330521706440947,3.3255954940832626,1.0486403635459856,1.0893973387472506,0.38939184931091736,0.11127272727272723,0.05709090909090907,0.03236363636363632,0.014181818181818162,0.008727272727272672,-0.0010909090909091202,0.007272727272727231,-0.00290909090909095
135,135,0.9490909090909091,0.9482797202797203,0.9168087524865018,0.9921852799090651,2.0015762901915783,3.3373250968757016,1.1399959003081825,1.1468661883365665,0.428827051763258,0.13418181818181818,0.059272727272727276,0.028000000000000014,0.009818181818181814,0.000727272727272732,-0.004727272727272735,0.0010909090909090979,-0.004000000000000015
136,136,0.9636363636363636,0.9634284691531396,0.9429469901168015,0.9907906558849955,2.0496227941471465,2.8603038595134693,0.5245070679399559,1.6570303402962956,0.906343701016114,0.14836363636363634,0.07454545454545454,0.044,0.009818181818181814,0.00836363636363634,0.0014545454545454306,0.009090909090909049,0.008363636363636328
137,137,0.9709090909090909,0.9709090909090909,0.9588200059898173,0.9959568733153639,2.38895656569309,3.1550483185017613,0.8442433732852871,0.843966240719092,1.0278462218275675,0.1290909090909091,0.1083636363636364,0.03381818181818186,0.023636363636363643,0.0061818181818182215,0.009090909090909104,0.006909090909090953,0.002909090909090928
138,138,0.9454545454545454,0.9448745807050484,0.9045454545454545,0.9893388429752067,2.934675890159543,2.3347009536531407,0.8308372847423288,0.8260085537378378,1.5435034638242915,0.11599999999999996,0.07527272727272726,0.009818181818181792,0.013818181818181808,0.0036363636363636377,0.006545454545454521,0.010181818181818158,-0.002181818181818207
139,139,0.9745454545454545,0.9746173262032086,0.9664167802514009,0.994850825382402,1.444800139618266,3.0911307267302655,1.2243805092841884,0.42878057924903723,1.3197837666725671,0.1134545454545454,0.08181818181818176,0.03636363636363632,0.016363636363636313,0.01054545454545448,0.0010909090909090534,-0.0003636363636363993,0.0003636363636363105
140,140,0.96,0.9595517039160747,0.9249532551419344,0.9930307666156722,1.9796444402066566,2.4767495986347585,1.33767150059366,1.2590875958540073,0.8953426009299322,0.11818181818181817,0.09490909090909086,0.047999999999999966,0.01745454545454541,0.0010909090909090647,-0.0032727272727273047,0.004363636363636325,-0.002545454545454573
141,141,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9900827871679889,3.0543214282293043,2.7749745113709836,0.8498442162638495,0.27220033563121515,1.1794525772929314,0.11199999999999999,0.08945454545454544,0.023272727272727257,0.007999999999999974,0.009818181818181804,0.00836363636363634,0.0025454545454545617,0.001454545454545464
142,142,0.9672727272727273,0.9671868680427772,0.9525518341307815,0.9953603015803972,1.9829373242950228,2.945178294255701,1.3890766282491935,1.3678133827147998,0.23033266559351187,0.14036363636363638,0.07781818181818181,0.0330909090909091,0.0007272727272727431,0.002545454545454573,0.002909090909090928,0.005090909090909102,0.0010909090909090979
143,143,0.9636363636363636,0.9634178999295279,0.9414738777386242,0.9931821663857822,2.955224411241562,2.8570830163747303,0.9896672510479112,0.49643751153819093,0.7776793347744176,0.13963636363636361,0.06545454545454545,0.037090909090909084,0.023272727272727268,0.011636363636363611,-0.0036363636363636485,0.0032727272727272718,0.002545454545454551
144,144,0.9527272727272728,0.9543166861157347,0.9546005972377754,0.9893617021276596,1.8555180032252547,2.4295084312313673,1.7118638700024966,1.0393909869644018,1.111842826177981,0.10727272727272733,0.06254545454545457,0.03709090909090912,0.008363636363636384,0.000727272727272732,0.0040000000000000365,0.002909090909090928,0.004727272727272758
145,145,0.96,0.9607276618512575,0.9522222222222222,0.9924444444444445,1.6958776289226405,3.2075009266330863,0.44509821749387524,2.087058109025592,0.37877872537288787,0.12181818181818178,0.05927272727272722,0.031636363636363594,0.006545454545454477,-0.001818181818181841,0.009818181818181781,0.0039999999999999255,0.005090909090909035
146,146,0.96,0.960127936031984,0.9423788829872848,0.9950104619346531,2.5042495040792607,2.887165459120348,1.5543842050493757,-0.11783744349130035,0.9528500323774571,0.10254545454545452,0.08472727272727268,0.01927272727272721,-0.00290909090909095,-0.0007272727272727541,0.0021818181818181624,-0.002909090909090939,-0.0072727272727273196
147,147,0.9636363636363636,0.9638660560796267,0.9511508128118462,0.9942861741509738,2.262370360851818,2.5750549888435907,1.2390658114868915,0.2894439427483663,1.7975548699238235,0.11745454545454545,0.09527272727272727,0.02472727272727271,0.011999999999999966,0.013090909090909052,0.006181818181818155,0.011999999999999978,0.005454545454545434
148,148,0.9563636363636364,0.955783668386408,0.9218178928968694,0.9918957571905291,2.391383430040984,2.808582801589468,1.262937776845261,1.4822834994061747,0.48149831584921554,0.1276363636363637,0.08436363636363642,0.023636363636363678,-0.0021818181818181294,-0.004363636363636292,0.001818181818181852,0.006545454545454588,0.001090909090909109
149,149,0.9709090909090909,0.9709090909090909,0.9426725036481134,0.9968730456535334,1.9910047710283316,2.19051131975649,0.9446114438869313,1.5849154281235414,1.5690360780301849,0.0952727272727273,0.07418181818181821,0.013454545454545486,0.002909090909090939,-0.0010909090909090424,0.0010909090909091313,0.0021818181818181958,2.2204460492503132e-17
150,150,0.9781818181818182,0.9785653996685099,0.9861751152073732,0.9924519307166694,2.622121289127245,2.753055520346024,0.9296218432659901,0.5031521089501244,1.1083509850184912,0.14399999999999996,0.0974545454545454,0.048727272727272716,0.0236363636363636,0.010909090909090879,0.014181818181818151,0.007999999999999962,0.006909090909090887
151,151,0.96,0.961243212881483,0.9677777777777778,0.9910222222222222,2.1764826827160446,2.753007931709238,1.2858089395648213,1.310985194171152,0.6221919636994977,0.1145454545454545,0.08690909090909085,0.023636363636363577,0.009090909090909049,0.006545454545454477,0.009818181818181771,0.004363636363636303,0.0032727272727272384
152,152,0.96,0.9606237539724839,0.9549494455316373,0.9919275929549902,2.5883685826071017,2.57276932844221,1.4996383577455006,0.15585784140296383,1.3525121375628064,0.12109090909090905,0.07272727272727271,0.027636363636363605,0.007999999999999941,-0.0072727272727273196,0.005818181818181767,-0.005090909090909123,0.004363636363636314
153,153,0.9381818181818182,0.9397145859668895,0.9360091023226615,0.9899560577526679,1.5454415344648917,3.026848977240478,1.0428074311408795,0.8860554165748649,1.5433001804126587,0.13127272727272732,0.07418181818181824,0.026545454545454594,0.016727272727272778,-0.00036363636363633266,0.00800000000000003,0.006545454545454588,-0.00290909090909085
154,154,0.9636363636363636,0.964447711617523,0.9706920903954803,0.9936440677966102,2.3634308109300477,3.1407231723669513,1.01537865176564,1.18284899219594,0.3425885946557688,0.1330909090909091,0.08509090909090906,0.024363636363636344,-0.003272727272727294,0.0010909090909090758,0.0058181818181818005,-0.0007272727272727431,0.0007272727272727208
155,155,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9967056004791854,1.7313060805524978,2.4692599759418856,1.0127756997412813,1.2274871965090741,2.0277772360525157,0.15200000000000005,0.11454545454545458,0.038545454545454584,-0.002545454545454506,-0.002545454545454484,0.0061818181818182215,0.0014545454545454972,0.004000000000000026
156,156,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9936974789915967,2.440406219226733,2.6968808376454585,1.1840539974231419,0.8822781350240754,0.7324291362664712,0.11854545454545451,0.07418181818181814,0.02763636363636357,0.005818181818181755,0.0069090909090908535,-0.007636363636363686,0.00727272727272722,-0.0061818181818182215
157,157,0.9745454545454545,0.9747558344375232,0.9721338785400575,0.9909889444192034,2.1730303757623113,2.846935512499153,1.1957363341210718,0.9758464600175007,0.6746964372402716,0.12290909090909086,0.1152727272727272,0.03963636363636357,0.012727272727272676,0.003999999999999959,0.0047272727272726685,0.005454545454545412,-0.001090909090909109
158,158,0.9490909090909091,0.9496588526777205,0.9379883560594454,0.9895817373984985,1.5356209309092652,2.8085189263850445,1.6941283428806961,0.5162832312291091,1.581851048736007,0.11127272727272727,0.07381818181818184,0.03490909090909091,0.012727272727272709,0.0025454545454545617,0.014181818181818195,0.006545454545454554,0.008000000000000007
159,159,0.9454545454545454,0.946919547188572,0.9333240014930944,0.9862821948488243,2.391414497552298,2.433931261268253,0.9935050233811341,0.9502978990353138,1.4780698399381937,0.1127272727272727,0.05890909090909089,0.0298181818181818,0.007272727272727231,-0.0043636363636363916,-0.000727272727272732,0.0010909090909090868,-0.006909090909090943
160,160,0.9781818181818182,0.9780291603821016,0.9590909090909091,0.9966115702479339,1.5484288627070737,3.284114480781159,0.8619265380459824,1.0757069299039494,1.0629551654653737,0.12654545454545452,0.12290909090909086,0.04436363636363633,0.021818181818181792,0.006909090909090887,0.00509090909090909,0.010181818181818148,0.010545454545454502
161,161,0.9527272727272728,0.9532299088435036,0.9339858571921352,0.9879268713349432,1.7169207839375873,3.089492506574211,1.217721366554998,1.0693049968763129,0.9248376165984982,0.10181818181818185,0.0803636363636364,0.026909090909090938,0.0021818181818181958,0.01381818181818184,0.001818181818181841,0.0032727272727272826,0.004727272727272758
162,162,0.9563636363636364,0.9557368689444161,0.9181818181818182,0.9934710743801652,2.657522300764277,2.8834495414515535,1.1193613748914693,0.5448800722671674,1.1359186954607141,0.11709090909090913,0.11454545454545459,0.03781818181818188,0.002181818181818229,-0.0047272727272726685,0.0010909090909090979,0.0010909090909091423,-0.00036363636363633266
163,163,0.9745454545454545,0.9744528430371127,0.9555073941866394,0.9955804861465238,2.698710896000244,2.71613651122812,1.031055455724763,0.7665070980883099,0.9195962776058557,0.11999999999999993,0.13672727272727267,0.017818181818181754,0.009818181818181759,0.0025454545454545174,0.0014545454545454085,-4.4408920985006264e-17,-4.4408920985006264e-17
164,164,0.9563636363636364,0.9569586776859504,0.9442461329253782,0.9937106918238994,2.999732931751526,2.752657586150015,0.4142430186097508,0.9028315612013152,1.3445878483985754,0.11818181818181825,0.09890909090909096,0.033454545454545515,0.00909090909090915,-0.00472727272727268,0.0025454545454545617,0.00981818181818187,0.001818181818181852
165,165,0.9454545454545454,0.9462636537016703,0.93385507706976,0.9871285555378992,2.1143605673055763,2.5855984605634803,1.2360750980958004,0.9342747623347722,1.606807666499514,0.11745454545454544,0.06145454545454543,0.025090909090909073,0.0036363636363636485,-0.006545454545454565,-0.00872727272727276,0.006909090909090887,-0.002909090909090928
166,166,0.9709090909090909,0.9707343199436222,0.9520070476482305,0.9960931515244369,1.82667180710607,2.577392237007507,0.5825884428031827,1.4992421373097147,1.4033976515728313,0.13236363636363643,0.10145454545454546,0.02763636363636367,0.016000000000000035,0.005818181818181845,0.006545454545454588,0.012727272727272764,0.008363636363636396
