,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_temperature_fd1_scaled
10,10,0.9818181818181818,0.9816641711229948,0.9663803317535544,0.9986670616113744,2.858542779425324,0.880895395112919,1.2911373029397508,2.289778312831089,1.9473555689765378,0.17381818181818182,0.03381818181818182,0.007272727272727297,0.002181818181818185,-0.0018181818181818299,0.008363636363636384,0.0025454545454545617,0.000727272727272732,0.0010909090909090979,0.002909090909090928,0.0010909090909090979,0.000727272727272732
11,11,0.9672727272727273,0.9676117853313136,0.9581845996940337,0.9943906170321264,2.804322470764943,0.999856443784248,1.5823264154677459,2.9841421195073945,1.1569910497656262,0.15527272727272728,0.025818181818181817,0.000363636363636366,0.0043636363636363916,-0.002181818181818185,0.000363636363636366,0.0,-0.000727272727272732,-0.0018181818181818299,0.0018181818181818299,-0.0069090909090908535,-0.0021818181818181958
12,12,0.9781818181818182,0.9784871337812514,0.9791738530527768,0.9981027940669196,2.766096254890664,1.0016593126702364,1.3431885212826224,2.8391965813263416,1.319406804044775,0.16909090909090904,0.04581818181818179,-0.0072727272727273196,-0.000363636363636366,-0.001454545454545464,0.011636363636363601,-0.003272727272727294,-0.002909090909090928,-0.0010909090909090979,-0.004000000000000026,-0.0036363636363636598,-0.006545454545454588
13,13,0.9927272727272727,0.9927768595041322,0.995475113122172,1.0,3.0742575069622844,1.6882567411226013,1.4008748510908509,1.9944627031756,0.8939927518684293,0.17745454545454542,0.0414545454545454,0.005818181818181745,0.006181818181818122,0.007999999999999941,0.004727272727272691,0.010545454545454502,0.0072727272727272085,0.010181818181818148,0.009818181818181771,0.00290909090909085,0.006545454545454477
14,14,0.9890909090909091,0.9890593373040394,0.98152354990156,0.9996971073754354,2.857418754694156,1.1721657572621664,1.4594938659314522,1.8605715450582059,1.6298499819167873,0.18036363636363645,0.04218181818181822,0.006909090909090953,0.007636363636363686,0.0036363636363636598,0.012000000000000077,0.009818181818181882,0.002909090909090928,0.004000000000000026,0.010545454545454613,0.00036363636363638817,2.2204460492503132e-17
15,15,0.9636363636363636,0.9636363636363636,0.9506673363949483,0.9903128587830081,2.791043850978264,1.3214937414071386,2.2940071887158253,1.7870091900725875,1.3376313860617077,0.1869090909090909,0.06181818181818181,-0.004000000000000026,0.006181818181818155,0.0003636363636363549,0.017454545454545455,0.00436363636363637,-0.0025454545454545617,0.00436363636363637,0.002545454545454551,0.0007272727272727208,0.0032727272727272605
16,16,0.9709090909090909,0.9709090909090909,0.9532551419343872,0.9950705422403535,2.9519109044062697,1.2738337213705788,1.9089038665844134,1.7067466342199606,1.1909356565893638,0.13745454545454547,0.025454545454545487,-0.0003636363636363438,0.003272727272727294,-0.0018181818181817744,0.00545454545454549,-0.003999999999999915,-0.0039999999999999255,-0.0032727272727271937,-0.003272727272727205,0.0036363636363636598,0.0025454545454545617
17,17,0.96,0.9592911541950592,0.9217221135029354,0.9955153294194391,2.6501796202476915,0.5911717900820324,1.7506316646278888,2.3009776784221265,1.8946727345064824,0.15272727272727266,0.030545454545454497,0.003272727272727227,0.0018181818181817523,0.007999999999999941,-0.00290909090909095,-0.005090909090909123,0.008363636363636306,0.004363636363636303,-0.001454545454545475,-0.003272727272727294,-0.005090909090909123
18,18,0.9709090909090909,0.9707619246425216,0.955988917306053,0.996518897414038,2.9219014152328873,0.7395988917631326,1.4504024561802455,1.5891182285856862,2.2053500576006115,0.1905454545454546,0.07127272727272733,0.01381818181818183,0.010909090909090957,0.001454545454545464,0.0181818181818182,0.00800000000000003,0.0036363636363636598,0.0018181818181818299,0.0043636363636363916,0.0003636363636363993,0.006545454545454588
19,19,0.9781818181818182,0.9781818181818182,0.9715202982601492,0.9969621651477492,2.850969936036191,1.5575775711234923,1.3548487842310106,1.9440617486888359,1.5921850433632085,0.20909090909090905,0.039636363636363615,0.005454545454545434,0.004363636363636347,0.0010909090909090868,0.015272727272727249,0.008363636363636328,0.006909090909090876,0.006181818181818144,0.0072727272727272415,-0.000727272727272732,0.0007272727272727208
