,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_temperature_scaled
111,111,0.9781818181818182,0.9785608505790773,0.9778138528138528,0.9973435655253837,1.8877421540359343,2.243010239921346,2.3794974765699477,1.009464282628907,1.6179795807637503,0.22254545454545455,0.018909090909090875,0.021454545454545414
112,112,0.9818181818181818,0.9817693032629784,0.9721611721611723,0.9988278388278388,1.6806650002241914,2.360642311567399,2.7867280171307507,1.0303578600841063,1.4077380322078497,0.284,0.03563636363636361,0.022545454545454535
113,113,0.9818181818181818,0.9820115034013475,0.9814160055191445,0.9976716109003104,1.6733449835266072,2.771353351053451,2.8648725077534856,0.7977224326908195,0.6310637785061581,0.24254545454545454,0.028727272727272733,0.024363636363636344
114,114,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9980742296918768,1.523654855678478,2.6458561304318438,2.7922343134846606,1.1443722602873707,0.5514891243995219,0.23890909090909088,0.03272727272727273,0.0229090909090909
115,115,0.9781818181818182,0.9781818181818182,0.9668034765813616,0.9974247545469178,2.092968474693448,1.5541361073666606,2.8234351034022698,1.7943394822247694,0.663978993139144,0.24545454545454545,0.03418181818181815,0.02618181818181814
116,116,0.9781818181818182,0.9783162129772298,0.973542030827904,0.9972191323692992,1.8164098374821562,2.208206713597981,2.8833093764792745,0.8230630833699765,1.1955633040149065,0.25999999999999995,0.03199999999999997,0.029454545454545435
117,117,0.9818181818181818,0.9819926400436146,0.9819390084801043,0.9973907371167645,1.8068118519691139,2.427966868883452,2.738685536235678,0.9157508262079589,1.276295897182581,0.26400000000000007,0.03236363636363635,0.027636363636363636
118,118,0.9890909090909091,0.9892310555259661,0.9934782608695651,0.9997101449275362,1.569826939238295,2.162713025473991,2.618133802434398,1.422675517564074,1.296939896591483,0.24363636363636365,0.008363636363636406,0.010181818181818247
119,119,0.9890909090909091,0.9890608548206137,0.9820053317535544,0.9981486966824644,1.6401307334480106,2.7836161937614063,2.179830744059953,1.2337024212253576,1.485898150403628,0.3003636363636364,0.03963636363636367,0.03454545454545457
120,120,0.9781818181818182,0.9780474233864065,0.962015503875969,0.9969767441860464,1.2119818938228526,2.798809349962414,2.1952715522693818,0.8163681981966086,2.239318206525393,0.2636363636363636,0.03490909090909089,0.03527272727272722
121,121,0.9818181818181818,0.9820115034013475,0.9814160055191445,0.9977578475336323,1.5388484170698773,2.2255744655645255,2.7584970322357183,1.0944784638751568,1.107620386246898,0.24799999999999994,0.03927272727272726,0.031636363636363615
122,122,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9995810289927938,1.648252261946737,1.7319687627019276,2.647928872613471,0.9834008009806657,1.7773573021305655,0.2592727272727273,0.03163636363636365,0.010181818181818214
123,123,0.9781818181818182,0.9785850025680535,0.9863013698630136,0.9967384213959556,2.105043547248474,2.406682626240879,2.2610610669205236,1.408596117673527,1.0552057194710334,0.2854545454545454,0.015636363636363605,0.01599999999999996
124,124,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.997139679008422,1.5489971428881468,2.9325916283814784,2.121646715136194,1.5429963297431977,1.0255962380915098,0.2570909090909091,0.022909090909090924,0.022909090909090924
125,125,0.9745454545454545,0.975176971717129,0.9844444444444445,0.9972444444444445,1.8573078179340556,2.3419446594058972,2.6447876030864435,1.255708700782939,0.895939739818057,0.25563636363636355,0.014545454545454495,0.0021818181818181294
126,126,0.9890909090909091,0.9891351005790822,0.985178046989721,0.996787812041116,2.0168410346438335,2.025715444642425,2.9876340444049436,0.4037092525882112,1.5516240660628244,0.22800000000000004,0.03272727272727277,0.022181818181818212
127,127,0.9890909090909091,0.9891258007359958,0.9866409142121358,0.9993561886367294,1.5927811139780266,2.216283534888922,3.0579329449213946,1.2594768387784752,0.6865988008377129,0.2523636363636364,0.05418181818181822,0.0363636363636364
128,128,0.9818181818181818,0.9818748867247713,0.9758461782933419,0.9987287462259654,2.114273341801825,1.9986616353868794,2.657266623416195,0.994949547264475,0.9897615566415313,0.2625454545454545,0.02799999999999998,0.024363636363636344
129,129,0.9818181818181818,0.981755393288814,0.9681818181818183,0.9926446280991736,1.7816555142153996,2.806057150862432,3.0070395945122868,0.49880940799973567,1.3571652551709619,0.24509090909090908,0.039999999999999994,0.01963636363636364
130,130,0.9927272727272727,0.9927272727272727,0.9897050014974542,0.9979035639412999,1.7026350574219988,2.588902175969506,2.5148483465641864,0.4118566047255869,1.5164174459076785,0.2919999999999999,0.034909090909090876,0.038181818181818115
131,131,0.9890909090909091,0.989123273420794,0.9870155038759689,0.9993798449612402,2.0412230037274464,2.273693979974486,2.316907520256762,0.8591055101340244,1.4375792232719031,0.26800000000000007,0.03890909090909095,0.02290909090909097
132,132,0.9890909090909091,0.9889862341556496,0.9745762711864407,1.0,1.917416778348052,2.184141187502717,2.3020138653027558,0.8335941157575445,1.5598327693642453,0.2556363636363637,0.031636363636363664,0.022181818181818226
133,133,0.9745454545454545,0.9744802818032655,0.9629377152698049,0.9972014925373134,1.6181548378692938,2.660051726514034,2.35228745212411,0.8844935494411839,2.195605662036682,0.31709090909090903,0.009818181818181771,0.008363636363636306
134,134,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.996291824767161,1.3395243912426622,3.005314244586359,2.496231517841841,1.2760565459186193,1.536530476401148,0.2541818181818182,0.013454545454545452,0.014909090909090882
135,135,0.9854545454545455,0.9853809623212609,0.9755257175333902,0.9990053992611537,1.5988647823014568,2.0886143989630694,2.476304594581961,1.8168336449943672,0.8311704377451691,0.2941818181818182,0.04763636363636366,0.03418181818181819
136,136,0.9709090909090909,0.9709090909090909,0.9588200059898173,0.9920634920634921,1.7066652878036144,2.6617680810856448,2.5549433366078054,2.0847073110279264,0.7582682338260487,0.29527272727272724,0.0243636363636364,0.02509090909090912
137,137,0.9927272727272727,0.9927272727272727,0.9897050014974542,0.9996256364180892,1.8404177062477403,2.825262789733558,2.38781091025252,1.070470299881439,1.0048116309637218,0.30181818181818176,0.02981818181818178,0.022909090909090844
138,138,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.9959504132231405,1.699023586963393,2.326704732468836,2.5226658792938723,1.6762402399969547,1.0260898477833222,0.26981818181818185,0.02763636363636359,0.01745454545454541
139,139,0.9818181818181818,0.9816563601687569,0.9653945176434954,0.9988641526578829,1.6569496830066277,1.8089264316925513,2.6340025349821596,1.5877607501665512,1.5808576726343377,0.25163636363636366,0.04436363636363636,0.04072727272727272
140,140,0.9818181818181818,0.9821241411218632,0.9887387387387387,0.9974502804691484,1.4710704087296218,2.4830503263209116,2.681396141302013,1.0284336911998435,1.436161716961144,0.25890909090909087,0.03781818181818179,0.03199999999999999
141,141,0.9781818181818182,0.9783385100366232,0.97180062090376,0.9982752673335633,1.7559209522317674,2.1181296839686063,2.443598159819753,1.6753439112590118,1.2256729120227137,0.24072727272727273,0.015272727272727226,0.011272727272727245
142,142,0.9781818181818182,0.9782921928817452,0.9752791068580542,0.993837900536465,2.1850610111260784,2.570771940670924,2.6242397899450443,0.8464364411029991,1.0332368965080005,0.29927272727272725,0.026909090909090883,0.026909090909090883
143,143,0.9818181818181818,0.9817642412683735,0.9707369388693121,0.9981614830703233,1.9256893854414927,2.127179818390927,2.7020955636280073,1.7902472494128232,0.7972407034683918,0.2832727272727273,0.02727272727272726,0.021818181818181803
144,144,0.9709090909090909,0.9713740620946689,0.9655655095184771,0.9974804031354982,1.2993932936447559,2.2097865459348305,2.2269289646158024,2.177817875519487,1.3323589327375502,0.24254545454545456,0.004727272727272769,0.004727272727272758
145,145,0.9890909090909091,0.9890479070079957,0.9777777777777777,0.9976,1.387110377425525,2.250236771247503,2.7810403079383175,1.1822420809998118,1.9137425275368531,0.24472727272727282,0.041090909090909136,0.0294545454545455
146,146,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.990584258812168,2.1679733286864713,2.6176499780415634,2.2754104429314737,1.566755255907165,0.8747686834223848,0.2581818181818182,0.014909090909090927,0.013818181818181851
147,147,0.9854545454545455,0.9853578841250074,0.9713906325446644,0.9989538065346854,1.8409573050506742,2.6434894387320087,2.6735536897293954,0.5070917075247664,1.4476674113967332,0.2745454545454546,0.01890909090909093,0.016363636363636393
148,148,0.9745454545454545,0.9744640407069193,0.9586047989829969,0.9980136659780708,1.3177212690724858,2.0275621560420465,2.548802613073735,1.998739168274771,1.022788672133665,0.29236363636363627,0.036727272727272685,0.011999999999999955
149,149,0.9927272727272727,0.9927982461029673,0.9957264957264957,0.9984365228267668,1.359124905508764,2.3390152933782002,2.926588701483314,1.2069478118551833,1.4323675918057523,0.22509090909090906,0.025454545454545396,0.02109090909090905
150,150,0.9854545454545455,0.9854545454545455,0.9781503257587796,0.9993643731129827,1.6765423094387242,1.8080380560651932,2.039469223834205,1.9881592881693855,1.5610545594561462,0.26872727272727276,0.06872727272727276,0.031272727272727265
151,151,0.9818181818181818,0.9817465116799927,0.9655555555555555,0.9990222222222221,1.6291015651702647,1.98551012464768,2.49402425943527,0.9373044569396163,1.927562170781363,0.22618181818181818,0.033090909090909094,0.024727272727272688
152,152,0.9709090909090909,0.9714466700907378,0.9750896934116111,0.9991030658838878,1.9976394418996826,2.6869598007464317,2.743225215287449,0.6803162715428056,0.8340383568886229,0.2443636363636364,0.010181818181818214,0.007272727272727297
153,153,0.96,0.9603560076287349,0.9498979912115505,0.9951349654739485,1.844663522324064,2.4995992571360413,2.834357337834663,0.7476100757669449,1.1144495010926347,0.25599999999999995,0.022181818181818146,0.02109090909090905
154,154,0.9854545454545455,0.9856250261152972,0.9907407407407407,0.9996861268047709,1.1944014308166129,2.154833119894244,3.056497163040108,0.7928969709686329,1.6734901469355818,0.2949090909090909,0.03345454545454547,0.029454545454545466
155,155,0.9890909090909091,0.9891209633612047,0.9873465109314166,0.9988020365378856,1.705587664676345,1.9232382801147452,2.338360377362101,1.3794933174012132,1.7059667069745397,0.3076363636363637,0.043272727272727296,0.034909090909090924
156,156,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9984243697478992,2.1179450299963523,2.167892816942356,2.4828998856695215,1.2057375219064577,0.9299901356856645,0.24727272727272726,0.02472727272727271,0.01709090909090908
157,157,0.9854545454545455,0.9855356802526614,0.984893230349841,0.9985612600333182,1.6538240846273924,1.789239604893412,2.7244657559165946,1.3521439438272715,1.480377808054743,0.29381818181818187,0.03563636363636367,0.022181818181818202
158,158,0.96,0.9603388235294117,0.9508579745671826,0.9927991420254328,1.9619347875904944,2.0893058943828664,2.0062715160525157,1.7931437024301977,1.682825062593789,0.27999999999999997,0.01672727272727269,0.016363636363636323
159,159,0.9890909090909091,0.9892234835554287,0.993421052631579,0.9990668159761105,1.7883866271416764,1.6681420633649704,2.7705828968640933,1.0874779404834196,1.2876507646121838,0.23200000000000007,0.020363636363636417,0.01418181818181823
160,160,0.9854545454545455,0.9854545454545455,0.9772727272727273,0.9981818181818182,1.0165070127095022,2.099594865588623,2.222961748862117,1.414594438630368,2.246750742265166,0.2672727272727273,0.029454545454545455,0.0301818181818182
161,161,0.9927272727272727,0.9927272727272727,0.9881424629182476,0.999482580200069,1.541896126819682,2.036349808014976,2.0373081447320485,1.2301829405074933,1.4951469587563244,0.2745454545454545,0.02799999999999996,0.01927272727272723
162,162,0.9636363636363636,0.9628320110382891,0.9227272727272727,0.9977685950413223,1.6272716555807238,2.12700508385683,2.618382380168965,1.009241438093509,2.1353507344088434,0.24399999999999994,0.0229090909090909,0.005454545454545434
163,163,0.9854545454545455,0.9855563173210232,0.9838092809790924,0.9991500934897162,1.8661438321851778,2.0648292410996825,2.173567117718788,1.8494712137355536,0.6817532493832751,0.24836363636363634,0.04400000000000004,0.0341818181818182
164,164,0.9781818181818182,0.9781818181818182,0.9649413564507905,0.9948155702872684,2.164738132546053,2.608169257716431,2.2458153736295987,0.8280171770352498,1.0266219902966998,0.2607272727272727,0.021454545454545403,0.01963636363636362
165,165,0.9781818181818182,0.9785653996685099,0.9861751152073732,0.9956300651517559,1.5029474399347738,2.341720862357284,2.7068802407526644,1.327657415345542,1.0091647496680962,0.2712727272727272,0.026545454545454504,0.03309090909090906
166,166,0.9890909090909091,0.9891224808777789,0.987130381492263,0.9990041366630917,2.1297085166783027,2.0036088022038134,2.9285022939632843,1.0143988162042132,1.0623551219114948,0.28981818181818186,0.042545454545454595,0.024000000000000042
167,167,0.9781818181818182,0.9781818181818182,0.9700956937799043,0.9974626649267798,1.9364336557587898,2.059671480933096,2.104804455020308,0.6865620730830996,2.184830398215903,0.26145454545454544,0.06218181818181816,0.03745454545454543
168,168,0.9709090909090909,0.9710928448637014,0.962216320618059,0.9962176082407854,1.407913879953042,2.589318299870813,2.874135538047615,0.3577334877448745,2.0331022570536983,0.24400000000000005,0.0403636363636364,0.03454545454545458
169,169,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.9993101069334253,2.3298210480159547,1.0970135046419784,2.4565603026658445,1.714617411999082,1.1535645864782738,0.2363636363636364,0.029818181818181834,0.02327272727272729
170,170,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9990513970334598,1.872498623219607,1.903953682676793,2.507503287242801,1.1110606922277304,1.9982697308441701,0.23745454545454545,0.03236363636363636,0.018181818181818177
171,171,0.9745454545454545,0.9748024603605471,0.9701692642869113,0.9932964638846992,2.261766800281717,2.4010812686541376,1.9824819708284303,1.2420835298462858,1.6441740907142917,0.2632727272727272,0.026545454545454483,0.011999999999999955
172,172,0.9745454545454545,0.9743072939377789,0.9536821705426357,0.9834108527131783,1.6286217017649718,1.734496400608524,2.178689945622997,2.2279693460640733,1.7295722966489222,0.26763636363636356,0.021454545454545382,0.021818181818181737
173,173,0.9854545454545455,0.985360314882285,0.9718337835690449,0.9965835054822819,1.437385210427209,2.8093976724324934,2.863675670201156,1.5458984684614838,0.6462233962690408,0.2698181818181818,0.022909090909090934,0.018545454545454542
174,174,0.9745454545454545,0.9744717870427586,0.9606996819627442,0.9975011358473421,1.7972882825185414,2.4667969734996213,2.1162339258415352,1.1732290366684281,1.6583392375156132,0.27309090909090905,0.03199999999999994,0.015999999999999938
175,175,0.9927272727272727,0.9926722052457347,0.9807692307692308,1.0,1.7705009903660598,2.0663886642003058,2.914798493310779,0.6197140000037802,1.871827048276458,0.2396363636363636,0.032727272727272674,0.027272727272727226
176,176,0.9818181818181818,0.9817600290763708,0.9695296361036072,0.9977753058954394,1.8467934924159157,2.611079148206578,2.6941675993089813,0.7014455494898425,1.4261790150980094,0.26981818181818185,0.025090909090909087,0.021818181818181827
177,177,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9970238095238095,1.908686468778156,1.8846612353919043,2.495878510886248,1.198008297598927,1.810607570158576,0.22981818181818178,0.031272727272727244,0.028363636363636324
178,178,0.9854545454545455,0.9855646804176217,0.9833333333333334,0.9984888888888889,2.1774881566315085,2.46010666842783,2.615913959383024,0.3598388437075769,1.1845555521035933,0.2429090909090909,0.04218181818181821,0.025090909090909098
179,179,0.9818181818181818,0.9817307802886551,0.9608059342421813,0.9992983159583,1.5655780350932018,2.0528357744385897,2.413360655473479,1.5919175358015667,1.348723005223258,0.20145454545454547,0.019272727272727264,0.01963636363636363
180,180,0.9854545454545455,0.9856580891875009,0.9910313901345291,0.9974991376336667,1.5034783217757683,2.2637478543339205,2.1349323298567544,1.7172357814480972,1.7053365262879223,0.26690909090909093,0.020000000000000007,0.022181818181818202
181,181,0.9963636363636363,0.9963779703912742,0.997787610619469,0.9999096983926313,0.9715810102256732,2.9517727001575165,3.1416474167615513,0.8683896467378623,0.7964385400619838,0.25636363636363635,0.022909090909090914,0.011999999999999966
182,182,0.9927272727272727,0.9927272727272727,0.9883137854835968,0.9997450280469149,1.783848036193707,2.674031833365289,3.013922599854419,0.3925475776023023,1.011498270751149,0.24581818181818177,0.047636363636363574,0.030545454545454508
183,183,0.9745454545454545,0.9746333584865695,0.963172448466566,0.997737556561086,1.6234160516878047,2.132561718565026,2.8636478107238816,1.4593554154441064,1.0602846065103446,0.23163636363636356,0.022181818181818115,0.029090909090909035
184,184,0.9890909090909091,0.9892199153396494,0.9933920704845816,0.9984397944199707,1.9871315670856382,2.488052023805239,2.220365544769727,0.6419270226794426,1.8062141674248995,0.24690909090909097,0.02763636363636367,0.027272727272727317
185,185,0.9818181818181818,0.9818670603733854,0.9772659952606635,0.9987411137440758,1.5921189021752906,3.0753965050302785,2.9348508568291023,0.4809195520674587,0.9166627456743927,0.28327272727272723,0.037818181818181806,0.03418181818181818
186,186,0.9781818181818182,0.9783231640402089,0.9730104370515329,0.9983692106979778,1.8619181728538252,2.1350383351590865,2.239891802742251,2.4120013227764803,0.5107888359103993,0.23527272727272724,0.04327272727272724,0.011636363636363601
187,187,0.9854545454545455,0.9854545454545455,0.9734299516908214,0.9974879227053141,1.6509132385745795,2.3487782115434936,2.8631842536219874,1.580007249253687,1.0326722704817795,0.2341818181818182,0.03272727272727274,0.02581818181818184
188,188,0.9890909090909091,0.9891156509338328,0.9880557856945595,0.9997928748964375,1.9998724754375075,1.5888173658447344,2.2518149333794537,1.7185818057387263,1.311544991681175,0.3189090909090909,0.04327272727272732,0.03272727272727275
189,189,0.9890909090909091,0.9891982746400437,0.9931818181818182,0.9982644628099173,1.8170836376414812,2.3171881670580223,2.678512858675829,1.2092257644956002,0.9370015905288619,0.2647272727272728,0.03272727272727275,0.03454545454545459
190,190,0.9745454545454545,0.9746173262032086,0.9664167802514009,0.9956837800999545,1.9812740883667392,2.8012757403683453,2.6853207819651326,0.711349022598968,0.9938319339905041,0.29927272727272725,0.021818181818181747,0.022909090909090844
191,191,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9989799121155054,1.8962691714019975,2.595773656151522,2.969204118742221,0.24092329867398518,1.2764731750345215,0.23199999999999993,0.04472727272727267,0.026909090909090837
192,192,0.9745454545454545,0.9749018598888266,0.9654608624565706,0.9961169016963008,1.679759999256399,2.075649016885865,2.901853501496659,0.7173239664162016,1.8408283534913472,0.20181818181818176,0.013454545454545386,0.01490909090909085
193,193,0.9854545454545455,0.9854545454545455,0.9766275709671937,0.9983001869794323,1.6316087328388384,1.56610979973173,2.7725997839332943,0.9513254297025884,2.1372730421471955,0.26581818181818184,0.026181818181818185,0.028363636363636358
194,194,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9971988795518207,2.0062691057894075,2.2473358992195274,2.4062232538676387,1.7524087180099381,0.9670811527514063,0.21999999999999992,0.036727272727272664,0.0243636363636363
195,195,0.9818181818181818,0.9817465116799927,0.9655555555555555,0.997688888888889,2.076250985102159,2.8897422576775496,2.3531671563517467,1.463019609523767,0.5013032825856293,0.24145454545454545,0.0229090909090909,0.019272727272727264
196,196,0.9854545454545455,0.9855419309372798,0.9845809792843692,0.9982736974262398,2.25370710412061,2.233646376654874,2.653838188855606,0.6930907940660838,1.3252636144303367,0.2745454545454546,0.028000000000000004,0.030545454545454553
197,197,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.996291824767161,1.3432660331014818,2.416791500071578,2.617758041118946,2.1601383358852373,0.6996665070497028,0.21200000000000002,0.029454545454545466,0.030545454545454563
198,198,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9976365546218487,1.9681852634136001,2.5491079941579264,2.436685733839812,1.5106635457852071,1.001301246250977,0.24581818181818185,0.015636363636363605,0.018545454545454497
199,199,0.9818181818181818,0.982101706351129,0.9885844748858448,0.9987769080234834,1.983339851606487,2.19664119993999,2.278465638718961,1.4139155300365773,1.0671232580045178,0.26981818181818185,0.015999999999999993,0.01454545454545455
200,200,0.9818181818181818,0.9818658813903762,0.9774725274725276,0.9970695970695971,1.950521509906436,2.9726640594405938,2.7248871549462246,0.6166322602318126,1.2063500478440787,0.2949090909090909,0.04109090909090908,0.020727272727272705
201,201,0.9854545454545455,0.9853414141414142,0.9683560924369747,0.9994747899159664,1.532001759292581,2.6379607983658366,2.472142998897759,0.9903242418396095,1.6391501681580256,0.2301818181818182,0.02581818181818183,0.017818181818181823
202,202,0.9854545454545455,0.9853626684772402,0.9722614563716259,0.9995291902071564,1.560107912046539,2.401182677254592,2.1409220536473055,1.1821913717329298,1.6244391146861341,0.268,0.03672727272727273,0.022909090909090924
203,203,0.9890909090909091,0.9891305997373413,0.98590031045188,0.9987064505001725,1.41964614210546,2.095387508975544,2.4278263180811854,1.6170649473831773,0.9827139087348722,0.27272727272727276,0.03381818181818184,0.015272727272727327
204,204,0.9818181818181818,0.9818682722686743,0.9770515124288709,0.9976789457921533,1.9701798833716295,1.8432959076311348,2.3665383830079554,1.2592641831399225,1.5365847061991555,0.2749090909090909,0.03418181818181819,0.015999999999999993
205,205,0.9818181818181818,0.9818809703475496,0.9746941511647393,0.9984917043740573,1.8219363681528526,1.8628714761436678,2.912414748832466,0.6509102227716552,1.692608920211505,0.25599999999999995,0.029090909090909056,0.014909090909090905
206,206,0.9890909090909091,0.9891305997373413,0.98590031045188,0.9996550534667126,2.3681828450075817,2.043627737192933,2.396617321673367,1.2651442828432649,1.102912836532292,0.2589090909090909,0.023272727272727313,0.017090909090909157
207,207,0.9818181818181818,0.9818734834157244,0.9761064030131827,0.9986660389202763,2.3572570960127113,2.6253509600384777,2.234329925175803,1.1710224551436532,0.4480958247774829,0.28654545454545455,0.025818181818181796,0.036
208,208,0.9781818181818182,0.9783065548717526,0.9742607629845258,0.9950972881875287,1.7205949492902808,2.3038209471756126,2.250768102401617,1.3153479958942933,1.9129603330465512,0.2876363636363636,0.04581818181818177,0.02945454545454541
209,209,0.9781818181818182,0.9781818181818182,0.9627505869604479,0.9973812533863103,2.0246820853261966,2.0286123356991084,2.825549893769289,0.9628007372494146,1.4018011634655956,0.21709090909090906,0.030545454545454508,0.04109090909090907
210,210,0.9854545454545455,0.9855617924676221,0.983499649859944,0.9992997198879552,1.8883941069043737,2.1300511130970325,2.9895995862210833,0.8981207806583291,1.1919658994745543,0.24872727272727274,0.03672727272727274,0.02836363636363637
211,211,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.9969817178337358,2.2227782030598258,2.1269051149356284,3.0057792545271576,0.9215791418522994,1.2059950184944084,0.2530909090909091,0.026909090909090883,0.020727272727272716
212,212,0.9854545454545455,0.9856748153806978,0.9911504424778761,0.9993678887484196,2.1561890227414473,2.291740216508773,2.136206345613063,0.49847125921967106,2.008746238897659,0.26072727272727275,0.016727272727272757,0.0232727272727273
213,213,0.9781818181818182,0.9783713343804477,0.9690821256038648,0.9970048309178744,1.8859525442965954,2.123202496209699,2.8936079159548833,0.7791794992969482,1.5034874398307727,0.20399999999999996,0.033454545454545424,0.03054545454545452
214,214,0.9818181818181818,0.9817704822459874,0.972488038277512,0.9955052921560099,2.0144126018331208,2.288361622855941,2.4794387788808434,1.7886031810806544,0.48856025046960316,0.3,0.036363636363636376,0.0229090909090909
215,215,0.9672727272727273,0.9666097197484644,0.9360805860805861,0.9974358974358974,1.580389079423583,2.2996667414670156,2.9154100031839336,0.6429926920929869,1.8647174711044234,0.2607272727272727,0.0501818181818182,0.020000000000000018
216,216,0.9890909090909091,0.9890501549014613,0.978527078302863,0.9998275267333563,1.732989211897184,2.0742236131747434,2.5519198870601563,0.4840689640703254,1.8094179204560548,0.2472727272727273,0.0341818181818182,0.0312727272727273
217,217,0.9854545454545455,0.9855773864060537,0.9825802164419973,0.99933548509588,2.0047410383206676,2.2005040282005797,2.5249899867799073,1.0071112014488592,1.4792919768125035,0.22000000000000003,0.01890909090909093,0.016363636363636393
218,218,0.9890909090909091,0.9891305997373413,0.98590031045188,0.9991376336667817,1.6447324775230017,2.4637121576009515,2.7784465698320258,1.164075640612794,0.791653336037796,0.27090909090909093,0.022909090909090955,0.02254545454545457
219,219,0.9818181818181818,0.9821321244650209,0.9887892376681615,0.9987064505001724,2.5468241091387473,2.014272914301104,2.6671101431984203,0.24143248660803698,1.5088971066970687,0.25672727272727275,0.027636363636363626,0.01018181818181818
220,220,0.9854545454545455,0.9854545454545455,0.9786821705426356,0.9975968992248062,2.4761867219910147,1.9591753410324233,2.5725682225982203,0.10996722643785911,1.586952371343341,0.2614545454545455,0.04909090909090909,0.02799999999999999
221,221,0.9745454545454545,0.974750744477309,0.9723345312967955,0.9979784366576819,1.6066284922262712,2.588622253310366,2.697872363795029,1.452538439105396,0.9678804067302083,0.3236363636363636,0.007636363636363575,0.008363636363636318
222,222,0.9890909090909091,0.9891217112299465,0.9872406481902165,0.9996213842192943,1.7331565964749873,1.922017748447636,2.365012299676547,1.1367678905503227,1.5541939237242752,0.2705454545454546,0.04072727272727276,0.0174545454545455
223,223,0.9745454545454545,0.974881850175968,0.9664502164502164,0.9952774498229043,1.4828744081670409,2.7771200600723605,3.029752111956601,0.8614906937355891,1.1250684177631582,0.19418181818181812,0.025454545454545396,0.030181818181818133
224,224,0.9927272727272727,0.9926886446886448,0.9848484848484849,0.9996375235609686,1.8213581257959581,1.9406712736832787,2.752861859744674,0.545494765550877,1.6284163289019329,0.2632727272727272,0.056727272727272696,0.03818181818181813
225,225,0.9890909090909091,0.9891904519664858,0.9930875576036866,0.9987287462259653,1.7711000834444335,3.065277742501016,2.6059734489707638,0.7555199982023814,0.994246966129166,0.2800000000000001,0.028363636363636414,0.02618181818181823
226,226,0.9854545454545455,0.9854545454545455,0.9772727272727273,0.9969421487603305,2.153947546375238,2.741695850191116,2.414536110853127,1.6963047226444672,0.25171573081113796,0.2581818181818182,0.024727272727272744,0.026545454545454573
227,227,0.9854545454545455,0.9855419309372798,0.9845809792843692,0.997253609541745,1.5394053133496015,2.505237037704115,2.8715719006558076,0.9842917878699409,0.9571754088485033,0.25927272727272727,0.04218181818181821,0.0312727272727273
228,228,0.9854545454545455,0.9855419309372798,0.9845809792843692,0.9967827997489015,2.2316891073844225,2.6551646136961016,2.449185742244187,1.768659050937571,-0.2670059437563865,0.29563636363636364,0.024727272727272764,0.02218181818181819
229,229,0.9890909090909091,0.9891139144207814,0.9882681188651339,0.9991259916633051,1.9134938930530794,1.9837950077376847,2.7122359245033816,0.44563303861410813,1.581583394865187,0.31927272727272726,0.04618181818181821,0.04036363636363639
230,230,0.9745454545454545,0.9744753279147649,0.9616409952606635,0.9987411137440758,2.287739093037585,2.1582835309057344,2.0682789672572817,1.3663970671329466,1.2144371210280553,0.26799999999999996,0.04945454545454542,0.03199999999999995
231,231,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9989944695827049,1.4561430688262345,2.6127769300447734,2.340587773913332,0.8204309483230932,1.4079814462027358,0.23672727272727273,0.034909090909090924,0.037090909090909084
232,232,0.9854545454545455,0.985537703247835,0.9847939328941321,0.9984679025586027,2.15684189937528,2.488849800890518,2.7764927415008716,1.1445109302597758,0.5017037709855434,0.28654545454545455,0.018545454545454552,0.013818181818181851
233,233,0.9781818181818182,0.9784972562262557,0.9856459330143541,0.9992025518341308,1.5551560000348752,2.920270514638125,2.496705774029311,1.070215118019353,0.8406937448026013,0.3149090909090909,0.018181818181818143,0.01854545454545451
234,234,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9971541911003794,1.8556423017551378,2.086067611755261,2.540814847830606,1.4405107227470009,1.2668910755949296,0.21490909090909086,0.042909090909090876,0.03636363636363634
235,235,0.9745454545454545,0.9740571206341124,0.9411439741628421,0.9978752337242903,1.7542296548187124,2.4936849399550023,3.09276768570171,0.9497770234100663,0.833591425520502,0.23018181818181818,0.034545454545454504,0.009454545454545415
236,236,0.9781818181818182,0.9781818181818182,0.9608410860072147,0.9945889500664515,1.9347515175436882,3.3714587243066663,2.0641057144686705,1.461670789537857,0.38071241684499324,0.23963636363636356,0.023999999999999955,0.017090909090909066
