,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_temperature_fd1_scaled
38,38,0.9563636363636364,0.9560948467728128,0.9300387596899224,0.9897674418604652,3.0966377391034485,2.7188812455316236,1.4280106226986355,1.5733172879240482,-0.2468100304815428,0.17200000000000007,0.13672727272727275,0.03309090909090915,0.01745454545454551,0.010181818181818247,0.009454545454545504,0.0036363636363636598,0.011636363636363712
39,39,0.9672727272727273,0.9677347593582888,0.9670542635658914,0.9948837209302325,1.875581637641072,3.3205713346703916,1.196946092989784,1.5996630596847723,0.22672472374500102,0.1789090909090909,0.13345454545454544,0.024363636363636365,0.002181818181818185,-0.000363636363636366,0.0018181818181818299,-0.002181818181818185,-0.000727272727272732
40,40,0.9490909090909091,0.9490909090909091,0.9181964983851776,0.9884412714601394,2.85223275359726,2.947807109294033,1.2705919318502723,1.2675750522080647,0.08875186968225886,0.12945454545454546,0.12400000000000003,0.032000000000000015,0.014181818181818195,-0.000727272727272732,0.0021818181818181958,0.005090909090909123,0.0010909090909090979
41,41,0.9454545454545454,0.9458735130829035,0.9324175824175824,0.9878388278388278,1.9752241838387197,3.1061249157122965,0.9127274165270367,2.083486360148702,0.4693001725213458,0.12363636363636361,0.11454545454545453,0.041454545454545445,0.015636363636363615,0.0,-0.001454545454545464,0.0,0.004363636363636359
42,42,0.9745454545454545,0.9746678166867921,0.9557020232985898,0.9945840997343144,2.6760861361734105,3.0952072894171563,1.1527021376005044,1.3397776775070778,0.20423190329216043,0.10036363636363632,0.12327272727272724,0.03418181818181813,0.01999999999999994,0.005090909090909012,-0.003272727272727294,0.002909090909090839,-0.001454545454545464
43,43,0.9454545454545454,0.9470246694834401,0.9446710861805201,0.9866564677885433,2.071228342186971,3.540952862995052,0.8197789011203102,1.5443386417257965,0.5135594961633142,0.09818181818181818,0.11890909090909088,0.03236363636363636,0.004363636363636347,-0.000363636363636366,0.0010909090909090979,-0.001090909090909109,0.0010909090909090979
44,44,0.9381818181818182,0.940302581688263,0.9401665816760156,0.9817270100288968,3.170442092736103,2.874983190088147,0.6563640451229987,0.9290181958237888,0.808149567294345,0.1465454545454546,0.13018181818181823,0.038545454545454605,0.0174545454545455,0.007272727272727308,0.001818181818181852,0.003272727272727294,0.002181818181818207
45,45,0.9672727272727273,0.9673674426333363,0.9555308717634442,0.9910372299678261,2.034456592161228,2.987581629267457,1.7586475434186806,1.4274984181230737,0.3514649767611489,0.08836363636363637,0.1294545454545455,0.03600000000000002,0.013818181818181808,0.0036363636363636598,-0.0029090909090908946,0.004727272727272758,-0.0018181818181818078
46,46,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9963780614004829,2.914437678603952,3.3040910609753227,1.5905304102324427,0.8731228304044053,-0.3738935406471856,0.10690909090909084,0.13927272727272721,0.0294545454545454,0.007999999999999952,-0.0010909090909090979,0.003999999999999948,0.004363636363636314,0.010545454545454502
47,47,0.9636363636363636,0.9636363636363636,0.9479403301529608,0.9921247917613206,1.999749627055467,3.412669082476992,1.3435124766751274,1.026820881311723,0.5833261203049726,0.16072727272727277,0.1210909090909091,0.03236363636363634,0.023636363636363622,0.003999999999999971,-0.002545454545454573,0.0032727272727272826,-0.000727272727272732
48,48,0.96,0.9601417691609883,0.9393166751657318,0.9915859255481897,2.6499700455647033,2.9259273427711854,1.518220920939551,1.0580620424910085,0.3801646409286027,0.10581818181818178,0.13309090909090907,0.033090909090909046,0.017454545454545424,0.0014545454545454195,-0.004727272727272758,-0.004727272727272758,-0.002545454545454573
49,49,0.9563636363636364,0.9569742675625027,0.9436012418075199,0.9866333218351157,2.2896899630361602,3.093270306769786,0.7535771872246767,1.5827804030106516,0.7897773797996678,0.16145454545454546,0.12145454545454548,0.03381818181818186,-0.0003636363636363105,0.0040000000000000365,0.0014545454545454861,-0.0065454545454544984,0.001818181818181841
50,50,0.9636363636363636,0.9636363636363636,0.9379176449340798,0.9917825537294563,2.785884692634257,2.760673098518496,0.9679591059749044,1.8067913960310387,0.30102469093404594,0.11454545454545453,0.096,0.03236363636363636,0.008727272727272695,-0.00618181818181821,0.0025454545454545174,0.0010909090909090979,-0.00690909090909092
51,51,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9940496723007933,2.5558637127859076,3.119991458819713,1.1439699253758226,1.196001182694197,0.5890459348197343,0.11818181818181821,0.13600000000000004,0.03381818181818184,-0.0010909090909090868,-0.007272727272727253,-0.005818181818181789,-0.000727272727272732,-0.006181818181818144
52,52,0.9854545454545455,0.9854545454545455,0.9781503257587796,0.9988081995868425,2.593205082135252,3.2894514219171245,1.320264033081681,1.6013792798608084,-0.6064991895055711,0.13781818181818187,0.13527272727272727,0.04363636363636366,0.013090909090909108,-0.000727272727272732,0.0036363636363636598,0.002909090909090928,0.002909090909090928
53,53,0.9418181818181818,0.9424834441644984,0.9267441860465117,0.9864341085271318,2.4994989566588437,3.047114569562907,1.6023400883494612,1.3224291110411968,0.42639273822353624,0.1094545454545454,0.13599999999999995,0.019999999999999952,0.0018181818181817744,-0.005090909090909123,-0.010181818181818236,-0.0036363636363636598,-0.008727272727272783
54,54,0.9672727272727273,0.9677463040757722,0.9668471437539234,0.9934086629001884,2.268768295227502,3.1686638165678134,0.8530178558730925,1.5072246306976627,0.6643715758474846,0.12145454545454544,0.1443636363636364,0.03636363636363639,0.01890909090909091,0.000727272727272732,0.012363636363636365,0.00436363636363638,0.000727272727272732
