,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_humidity_fd3_scaled
78,78,0.9711934156378601,0.9713167032551252,0.9722769277382215,0.9871989092561733,2.002757102938459,0.9536210887371668,1.443125200025536,1.6510745144558785,0.6582179876573035,0.2473251028806585,0.04855967078189303,0.05102880658436215,0.017695473251028847,0.00823045267489716,0.013991769547325127,0.021399176954732535,0.024279835390946514
79,79,0.9465020576131687,0.9469085074404158,0.9472445199135535,0.9785427601111454,1.8856818894113077,0.8995411939644794,2.0110389365256673,1.731412340338695,0.6506129249493775,0.22592592592592595,0.03127572016460909,0.017695473251028816,0.004938271604938283,0.01111111111111115,0.004526748971193428,0.007818930041152295,0.005349794238683148
80,80,0.9547325102880658,0.9546853608869112,0.9510752688172043,0.9873118279569892,1.6692838137175132,0.8371809671693473,2.0958308398956085,1.5218851860847218,1.1701457269348177,0.23127572016460904,0.04814814814814813,0.03950617283950616,0.01563786008230451,0.02921810699588474,0.01728395061728395,0.008230452674897104,0.03374485596707817
81,81,0.9094650205761317,0.9113561831098644,0.9153701277432034,0.9695381591876842,1.5987631438214254,1.027178005283678,0.9428655793264483,2.1327444666637874,1.321254854035913,0.1967078189300411,0.04444444444444441,0.03209876543209874,0.0004115226337448319,0.012345679012345633,-0.002469135802469158,0.01975308641975304,0.013991769547325061
82,82,0.9300411522633745,0.9297967234102558,0.9220286292654714,0.9798293811451706,1.6480220789229836,0.7919342856180259,1.8254481079207907,2.312985024230579,0.26038743688583865,0.2185185185185185,0.05679012345679011,0.0185185185185185,0.006172839506172823,0.007407407407407385,0.02016460905349794,0.014814814814814814,0.012345679012345645
83,83,0.9547325102880658,0.9551733558298149,0.9622015915119364,0.9798850574712643,2.2350141925421108,0.7188905004811025,1.6566754259648329,1.8957675376996659,0.28108772292530854,0.24197530864197528,0.05884773662551439,0.03662551440329216,0.006172839506172811,0.004938271604938249,0.0016460905349794165,0.011111111111111082,0.018106995884773668
84,84,0.9423868312757202,0.9425950421320792,0.9432029130372697,0.9834356704269599,2.9167048186168643,0.6324219728668582,1.6399508481986333,1.1214237738674995,0.658388459663617,0.208641975308642,0.038683127572016494,0.015226337448559713,0.0012345679012345956,0.012757201646090588,0.012345679012345734,-0.0028806584362139676,0.015226337448559734
85,85,0.9135802469135802,0.9145575864557267,0.912031200756382,0.9688780334068704,2.6311595848387728,0.6922416122715177,2.295807071445413,1.2517319626832446,0.4170909298752608,0.1670781893004115,0.034979423868312695,0.013168724279835353,-0.005761316872428046,0.014403292181069916,0.007818930041152205,-0.005761316872428035,0.01975308641975304
86,86,0.9218106995884774,0.9225012957765318,0.917199744122821,0.980089557012634,2.2434328319225822,0.759364364900152,2.0802053043711646,1.3216814038312596,0.5341716764503799,0.15308641975308643,0.026337448559670806,0.0008230452674897415,0.0008230452674897193,-0.0008230452674897082,0.014814814814814826,-0.006172839506172811,0.003292181069958877
87,87,0.9218106995884774,0.9226684283689115,0.921882334532937,0.9748083242059147,1.4994114396548368,1.2378681269143572,1.7415634957727955,1.7688736478871083,0.8198872827695268,0.19547325102880658,0.018518518518518545,0.017283950617283984,-0.0016460905349794165,2.2204460492503132e-17,0.0004115226337448763,-0.007407407407407374,-0.0012345679012345512
88,88,0.9382716049382716,0.9383625105328116,0.9324723526738373,0.9819724284199364,1.7237858606157581,0.7468907730377219,2.1966567972429036,1.83561724804856,0.5910023511576631,0.21604938271604932,0.033333333333333305,0.013580246913580184,-0.007818930041152328,0.009876543209876498,-3.3306690738754695e-17,-0.005349794238683181,0.003703703703703665
89,89,0.9218106995884774,0.9222012449489825,0.9149194179314661,0.9712095133781882,1.443411335956782,1.0618771739209678,2.6705406482917553,1.5365022613179293,0.45490915980024493,0.19588477366255144,0.03991769547325106,0.023868312757201658,0.007818930041152283,0.006172839506172867,0.0008230452674897303,0.0020576131687242926,0.010699588477366306
90,90,0.9300411522633745,0.9315236346186386,0.9379411764705883,0.9770588235294118,2.552501410249284,0.5228276346828272,1.6972181999677485,1.8542950104367522,0.8373125610623693,0.20658436213991765,0.045679012345679004,0.044032921810699566,0.007407407407407374,0.006172839506172834,-0.0020576131687242817,0.0016460905349794165,0.015226337448559668
91,91,0.9176954732510288,0.9179802438915245,0.9173541963015648,0.9713371266002845,1.7580926069722402,0.9550798175355928,2.08439637920678,1.3090140508834462,1.0774227667016194,0.2135802469135803,0.014403292181069982,3.3306690738754695e-17,-0.0028806584362139564,-0.00041152263374480966,-0.004526748971193395,0.002880658436214034,0.015637860082304576
92,92,0.9300411522633745,0.9301721169873951,0.9193187270110347,0.9763313609467456,1.88336207073468,0.5449438236719764,2.026121331644309,1.8439956176118812,0.648567857760617,0.1534979423868313,0.018106995884773668,0.01646090534979424,0.004526748971193395,-0.0008230452674897193,0.005349794238683103,0.0,0.0
93,93,0.934156378600823,0.9357003345901188,0.9453018995929443,0.9757462686567164,2.192899029201513,0.5875277720930703,2.0050594689653116,1.3515659588217053,0.9389121995630678,0.2144032921810699,0.06584362139917692,0.02839506172839503,0.0016460905349794165,0.010699588477366207,0.0028806584362139564,-0.0012345679012345622,0.006172839506172811
94,94,0.9218106995884774,0.9219152132732381,0.9154132539091586,0.9699180938198063,1.776702037258115,0.9333568498226993,1.7386138120874126,1.145184171279494,1.6599761047388397,0.2094650205761317,0.054732510288065875,0.06337448559670784,0.020576131687242826,0.011522633744856004,0.0024691358024691466,0.020576131687242826,0.020576131687242816
95,95,0.9547325102880658,0.9550872101596739,0.9565268065268066,0.9898989898989898,1.8340618796569317,0.6953453268596588,1.9186552532766064,1.6938784460120258,0.6511847417550439,0.21893004115226336,0.03786008230452674,0.02057613168724278,-0.004115226337448541,0.008641975308641959,0.00781893004115224,-0.003292181069958833,0.003292181069958833
96,96,0.934156378600823,0.9350465720836091,0.9374700143930913,0.9772909003678234,1.0445512932136094,0.7751821151430178,1.7442054419628816,2.1352626329528377,1.245483001263326,0.22716049382716044,0.03868312757201644,0.03168724279835385,0.0037037037037036757,0.009053497942386801,0.005761316872427957,0.0,0.01193415637860078
97,97,0.934156378600823,0.9340057559374917,0.9275231347599768,0.9791787160208213,1.7142147610151026,0.6600074597267646,1.8914312063451664,1.3795941084249221,1.6395039458420901,0.14485596707818926,0.03292181069958845,0.03168724279835389,0.0185185185185185,0.01069958847736625,0.009053497942386801,0.00987654320987651,0.008641975308641947
98,98,0.9465020576131687,0.9465884890012497,0.9406838530410621,0.9846403210867551,2.614161193825348,0.8100558610683289,1.5153808655118994,1.4369859274847308,0.7955823255690122,0.19670781893004116,0.056790123456790166,0.03168724279835394,0.0004115226337448541,0.0041152263374485964,0.011522633744856015,0.0041152263374485635,0.008230452674897148
99,99,0.9094650205761317,0.9101320854905084,0.9086373790022337,0.9678332092330604,1.7490398455489033,1.0856477470347914,1.6677092080201694,1.2295251935129892,1.2868366601120265,0.19794238683127569,0.04650205761316869,0.03909465020576129,0.003703703703703687,0.000823045267489686,0.008230452674897092,0.009053497942386801,0.0074074074074073955
100,100,0.9423868312757202,0.9428393122524208,0.9473856209150326,0.9820624546114742,2.561690144306935,0.7769499760099231,1.4938968921596885,1.4385263427153272,0.7059958884784112,0.20823045267489712,0.044444444444444495,0.039506172839506214,0.008641975308642047,0.010288065843621453,-0.0004115226337448208,0.011934156378600857,0.012757201646090588
101,101,0.9053497942386831,0.9061377366326848,0.8988733060195399,0.962102111566341,2.484695156636037,0.9055088554758168,1.5074985361557323,1.6757360320869306,0.7667250622368907,0.2510288065843621,0.03744855967078188,0.025514403292181066,0.004115226337448552,0.006172839506172834,0.011111111111111082,0.004115226337448552,0.023868312757201637
102,102,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9736196319018405,1.8920482113154908,0.9465660194647444,1.9488281229074371,1.4141917397202617,1.0345201165541476,0.2152263374485596,0.043621399176954664,0.03950617283950612,-0.0024691358024691913,0.007407407407407363,0.013168724279835332,0.0032921810699588216,0.012757201646090477
103,103,0.9382716049382716,0.9388168124551567,0.9366304173996483,0.9805693267231729,1.8934008354535379,0.4106219332805707,2.132562855888237,1.9314734251431454,0.8068623128559593,0.20617283950617277,0.03991769547325098,0.02345679012345673,-0.0032921810699589106,0.010288065843621352,0.0032921810699588104,0.0024691358024691024,0.008641975308641936
104,104,0.9218106995884774,0.9224945417014012,0.9234052111410602,0.9804582210242587,2.1635221621237672,0.808908604174626,1.49230910092645,1.6374916795462733,0.8632217167886247,0.20164609053497945,0.04403292181069961,0.04197530864197534,-0.007818930041152227,-0.006584362139917666,-0.00987654320987651,1.1102230246251566e-17,-0.01069958847736623
105,105,0.9382716049382716,0.9382073103003337,0.9336559139784946,0.9832974910394265,1.832808883421353,0.995041024382516,1.9319185617432746,1.3793167055724125,0.6404514570373251,0.18436213991769543,0.04732510288065839,0.028806584362139877,0.006172839506172811,0.0024691358024691024,0.0032921810699587995,0.006995884773662508,0.0020576131687242484
106,106,0.9300411522633745,0.9299738517845514,0.9256045519203414,0.9769559032716928,2.4102623991737686,0.3975949613494247,1.3488231889942632,1.907760954084269,1.0667540034002043,0.18683127572016459,0.04444444444444443,0.05349794238683127,-0.005761316872427968,0.003292181069958833,0.008641975308641947,0.006172839506172811,0.025514403292181066
107,107,0.9176954732510288,0.9184112995190639,0.9163726993865031,0.9746165644171779,2.2782070147423696,0.9674296059344538,2.114260769405759,0.9757817788185387,0.7451477755179733,0.17736625514403295,0.03868312757201651,0.005349794238683181,-0.004526748971193384,0.004526748971193473,-0.007407407407407363,-0.007818930041152205,0.006584362139917754
108,108,0.9382716049382716,0.93881148029058,0.9415992812219227,0.984576220425277,2.1719798995353226,0.1444725102922574,1.6538454014425201,1.825047194558885,1.1722950228297444,0.22304526748971193,0.046913580246913535,0.012757201646090477,0.004526748971193373,0.013580246913580184,0.005349794238683092,0.001646090534979383,0.023045267489711883
109,109,0.934156378600823,0.9347588692541489,0.9385276255369575,0.9851133165456969,1.9758943985481143,1.032948865646085,1.6464234711242418,1.4402392192623221,0.9651676759459372,0.2209876543209876,0.04115226337448556,0.051851851851851836,-0.005761316872428024,-0.0008230452674897303,0.008230452674897082,-0.0008230452674897303,0.00905349794238679
110,110,0.934156378600823,0.9345261204101177,0.9323587335252235,0.9731858809271322,1.451209867517352,0.807658100748737,1.8154420694300744,1.6984838806268934,1.0296612268388765,0.2098765432098765,0.04732510288065842,0.03539094650205756,0.01481481481481478,0.012757201646090488,0.0016460905349793941,0.007407407407407374,0.01851851851851849
111,111,0.897119341563786,0.8978298831354993,0.8924405393122254,0.9544765944553856,1.6517244377612,0.6101258527167426,2.2797270631714737,1.797680055125717,0.6509301499383474,0.19176954732510287,0.03703703703703708,0.018106995884773668,0.0008230452674897415,0.0041152263374485635,0.0012345679012345846,-0.003703703703703687,0.01399176954732515
112,112,0.9094650205761317,0.909257914414051,0.9011711972238288,0.9761422787738577,2.508155719721766,0.7939573480567903,1.7382458802548206,1.5385077599826604,0.6889947027641234,0.20658436213991765,0.031687242798353873,-0.002469135802469169,-0.002469135802469158,-0.0008230452674897303,-0.003292181069958866,-0.0049382716049383045,0.011522633744855949
113,113,0.9300411522633745,0.9303600590509068,0.9255751533742331,0.9794478527607362,2.654912814743143,0.4371580959342686,1.596944545500384,1.7482668508125603,0.6425344869585254,0.2209876543209876,0.04732510288065841,0.02510288065843621,0.007407407407407385,0.02304526748971193,0.01358024691358024,0.008230452674897104,0.018106995884773668
114,114,0.9218106995884774,0.9220741396731896,0.9193418940609952,0.9827812636801401,2.539943617640635,0.8570896520895508,1.696591776956051,1.2999415005905033,0.5661439152396586,0.20864197530864198,0.020987654320987682,0.020164609053497963,-0.01193415637860078,0.005349794238683159,-0.0008230452674896971,-0.006995884773662519,-0.0037037037037036757
115,115,0.9094650205761317,0.909218964973081,0.8983854243815731,0.9770404384535625,1.8873485551095797,1.0186284023427887,1.8702129790702446,1.4229029058547615,1.160387307798332,0.18518518518518517,0.037037037037037,0.03292181069958846,-0.006995884773662586,0.000823045267489686,-0.0004115226337448652,-0.0016460905349794496,0.006172839506172811
116,116,0.9259259259259259,0.9261339056936542,0.9205572289156627,0.9771084337349398,1.281023645989647,1.1879882961381465,1.1399285460558772,2.0555667030432656,1.1834136450440347,0.1888888888888889,0.04897119341563786,0.051440329218106984,0.008230452674897127,0.025514403292181086,0.016872427983539096,0.018930041152263388,0.019341563786008244
117,117,0.9259259259259259,0.9264726631393297,0.9197018533440773,0.9730056406124095,1.4539933646172747,0.5141171155115986,1.736333744250692,2.0507948995733862,1.1826856927671456,0.19094650205761315,0.04197530864197531,0.03744855967078189,-0.0020576131687242705,0.0065843621399176875,0.0020576131687242817,0.0012345679012345622,0.015226337448559678
118,118,0.9094650205761317,0.9106952985913853,0.913420245398773,0.9626533742331289,2.613582790396947,0.3830547265639325,2.269101215871115,1.6692608064850318,0.21644030291123506,0.20658436213991765,0.044032921810699545,0.004115226337448518,-0.008230452674897137,0.0012345679012345512,0.000411522633744843,0.0028806584362139676,0.01358024691358024
119,119,0.9218106995884774,0.9220937610676699,0.9187665782493368,0.980621868552903,1.8795970008916003,1.230044656316506,1.8443885179801143,1.2035917247937857,0.9786687835795139,0.21152263374485597,0.018106995884773693,0.013991769547325127,0.0004115226337448763,0.006584362139917721,1.1102230246251566e-17,0.006172839506172867,-0.003703703703703687
120,120,0.9300411522633745,0.9303600590509068,0.9255751533742331,0.979601226993865,1.5884357732516754,0.844768639323058,1.8973040863942943,1.5522256800340875,1.2058984591246142,0.205761316872428,0.02798353909465018,0.02345679012345677,-0.0020576131687242817,-0.011111111111111127,0.0016460905349794165,0.005349794238683103,-0.00493827160493826
121,121,0.934156378600823,0.9347290396152511,0.9350076687116564,0.9832055214723926,2.1347220910157,0.8208503110026492,1.9270374901948044,1.3796165226611412,0.6505874115524944,0.1958847736625514,0.03744855967078185,0.025514403292181055,-0.012345679012345734,0.0,-0.004526748971193428,-0.0004115226337448541,0.0012345679012345512
122,122,0.9259259259259259,0.926653633105246,0.9293575920934412,0.967130877508236,2.424402709146513,0.8999222268441969,2.597140027810308,1.022468092082261,0.20887856745931002,0.2065843621399177,0.03374485596707819,0.028806584362139908,0.00493827160493826,0.003703703703703687,0.009053497942386824,0.0008230452674897193,0.015637860082304545
123,123,0.9588477366255144,0.9591404803639512,0.9628943860168864,0.9787438897941045,0.9900826106566523,1.2368546134260028,0.9693368062655813,1.676724342030587,1.699435468031078,0.22551440329218103,0.07325102880658432,0.04567901234567897,0.010288065843621363,0.010699588477366217,0.01769547325102878,0.0012345679012345622,0.020987654320987613
124,124,0.9053497942386831,0.9066506367542451,0.9106196030904409,0.9679594000908953,1.8405415535698786,0.8644869428615488,2.2089792808330904,1.6770863711146695,0.36330725384278895,0.20329218106995883,0.05020576131687242,0.011934156378600813,0.0024691358024691245,-0.008230452674897127,-0.0028806584362139676,-0.0024691358024691358,-0.0012345679012345733
125,125,0.9218106995884774,0.9229945020731894,0.9319277108433734,0.9662650602409639,2.353863869953217,0.4185797303743986,1.963997522094582,2.2544913350283156,0.3129519619401633,0.18641975308641973,0.03950617283950621,0.03168724279835392,0.007407407407407429,0.0016460905349794275,-0.01193415637860078,0.01399176954732515,0.004526748971193428
126,126,0.934156378600823,0.9339946658943075,0.9267109295199183,0.9848971253465636,2.34251533457557,0.7558808293956933,1.5322826755649037,1.3693742929186437,0.9648858096671945,0.2098765432098765,0.04567901234567898,0.02921810699588472,-0.002880658436214012,-0.0020576131687242926,-0.005761316872428035,-0.009465020576131722,0.003292181069958833
127,127,0.9382716049382716,0.9389788459555901,0.9468390804597702,0.9694223401119954,2.0545569072996686,1.1640791207831813,1.9877848306661103,1.2282208625975666,0.39418544549357193,0.2337448559670781,0.06666666666666662,0.04485596707818925,0.015226337448559623,0.009053497942386768,0.012345679012345633,0.008641975308641947,0.009465020576131633
128,128,0.9176954732510288,0.9178441952912854,0.9154694167852062,0.9636557610241822,1.333527870980091,1.0577105758237797,2.0612459281743827,1.7151620305872468,0.9916309434489875,0.21646090534979426,0.053909465020576176,0.044855967078189354,-0.006584362139917666,0.0032921810699588993,0.0049382716049383045,-0.007818930041152227,0.0037037037037037533
129,129,0.9176954732510288,0.9193692169426524,0.9324637233714109,0.971750540290213,2.866101693881628,0.7426349890222631,1.5347896448932106,1.040859776744553,0.9070674792660338,0.2160493827160494,0.017695473251028836,0.02633744855967083,-0.003292181069958833,-0.0024691358024691136,-0.0012345679012345512,-0.0032921810699588216,0.008641975308642035
130,130,0.9218106995884774,0.922985364019749,0.9342319656347208,0.9772626277588505,1.7680530606038374,1.0612070253004668,1.7765058481669367,1.8335697340982973,0.4389700154192137,0.23662551440329221,0.0218106995884774,0.018518518518518535,0.0020576131687242817,0.007407407407407441,0.004938271604938293,0.0012345679012345846,0.008641975308642014
131,131,0.9506172839506173,0.9510856739321158,0.9565897244973939,0.9830230826507818,1.697200803345875,1.0574225858748527,1.4763710096015894,2.0784684980151047,0.839681756558781,0.23292181069958845,0.0440329218106996,0.029629629629629627,0.009876543209876553,0.004115226337448541,0.008641975308641959,0.006995884773662542,0.020576131687242805
132,132,0.9588477366255144,0.9590788252563235,0.9599681866383881,0.9832601121042266,2.190772944690807,0.45022710511527125,2.013416877290822,2.066390930795183,0.31603917587095925,0.24650205761316873,0.05843621399176953,0.01975308641975305,0.0,0.006172839506172811,0.004938271604938249,-0.0008230452674897082,0.00411522633744853
133,133,0.9588477366255144,0.9587501553793689,0.95359477124183,0.9888162672476397,1.648719953955582,1.0875120458773857,2.0199425027177527,2.1304506797520384,-0.1672555030711289,0.22016460905349788,0.04814814814814814,0.011522633744855914,0.006172839506172811,0.00411522633744853,0.006995884773662519,0.0008230452674896971,0.012757201646090488
134,134,0.9300411522633745,0.9304485336852389,0.9302608311229001,0.9738432066018272,1.8078108829414434,0.953176006051861,1.0100763221658615,1.7330366410095694,1.5008334539763328,0.22592592592592592,0.048559670781892994,0.04609053497942386,0.004526748971193395,0.005349794238683115,0.01646090534979424,0.00781893004115224,0.024691358024691346
135,135,0.9135802469135802,0.9147256574047852,0.916083916083916,0.9744366744366744,2.602107072871163,0.9978874185722311,1.5279322430547335,1.2172664660528816,0.858632855962684,0.1930041152263374,0.03004115226337444,0.02551440329218104,-0.0024691358024691913,0.014403292181069904,0.002057613168724237,-0.004526748971193473,0.010699588477366207
136,136,0.9176954732510288,0.9190616106970663,0.92891228601727,0.9714437206483866,1.9924926474955937,0.9760686986538404,1.7171675305567804,2.2695546306914767,0.143928772486992,0.17448559670781894,0.019341563786008254,0.00905349794238688,0.003703703703703776,-0.0004115226337448208,-0.001646090534979383,-0.0032921810699588216,-0.0032921810699588104
137,137,0.9465020576131687,0.9466823060921825,0.9459360863855246,0.9832190281628483,1.762645375642845,1.1124938642593134,2.123163270217907,1.563354630160793,0.46014505759457436,0.22469135802469137,0.050617283950617285,0.039506172839506214,0.016872427983539127,0.006995884773662564,0.01399176954732514,0.006995884773662575,0.011522633744855992
138,138,0.9259259259259259,0.9269798033842978,0.9350527108433735,0.9730421686746988,1.842688736221212,0.7155145931997202,1.8063038543607743,2.105282375428865,0.3626097002787232,0.2049382716049383,0.044032921810699586,0.014403292181069994,-0.015637860082304545,-0.004526748971193395,-0.003292181069958833,-0.0016460905349794165,0.0028806584362139898
139,139,0.9465020576131687,0.9469885467601084,0.9461321514907333,0.984689766317486,1.8093487235307442,0.6953896558370808,2.106485401029761,1.7190524953272714,0.7309669186473373,0.20000000000000004,0.03744855967078192,0.008230452674897148,-0.003292181069958833,0.0016460905349794275,0.003292181069958855,-0.006172839506172811,0.00823045267489716
140,140,0.9465020576131687,0.9461792682070719,0.9373915558126085,0.9900954308849046,2.1572586704202417,0.6028559709001831,2.0567121854894417,1.5244213784042433,0.5112936887479225,0.22469135802469137,0.046090534979423906,0.03456790123456792,0.0004115226337448763,0.004526748971193428,0.014403292181069994,0.006172839506172856,0.018518518518518545
141,141,0.9176954732510288,0.9185610667037288,0.9199363732767762,0.9759884865929405,2.5133946177263513,0.6603580885914258,2.0534048470797774,0.7789140848267507,0.893580331228687,0.22016460905349797,0.024279835390946546,0.02427983539094657,-0.005349794238683103,0.006584362139917754,0.0012345679012346067,-0.0028806584362139564,0.016460905349794285
142,142,0.897119341563786,0.8981799068334202,0.8942574868786662,0.9631830811979005,2.6270017373392256,0.8771724405571427,1.8271818233870927,1.3892799425763378,0.4803203574707469,0.1806584362139918,0.016460905349794275,0.015637860082304545,0.0012345679012345733,-0.004526748971193395,0.011111111111111138,0.0012345679012345733,-0.006584362139917676
143,143,0.9012345679012346,0.9013830613830615,0.8993055555555556,0.9732744107744108,1.6762178474255738,1.1036635649194309,2.273794945170109,2.288713791831319,-0.5893562082955344,0.20411522633744855,0.007818930041152273,0.00987654320987653,-0.0012345679012345622,-0.013991769547325094,-0.01358024691358023,0.005349794238683136,-0.0065843621399176875
144,144,0.9382716049382716,0.9387119178570758,0.9382716049382716,0.9860539551897577,2.799612126706249,0.8881219036179592,1.1384578109439645,1.481833346988104,0.46298376704327576,0.2152263374485596,0.03991769547325099,0.02345679012345675,-2.2204460492503132e-17,0.008641975308641936,0.0061728395061728,-0.009876543209876609,0.02057613168724275
145,145,0.9382716049382716,0.9386536618848419,0.9418279569892474,0.968673835125448,1.7224161167708778,1.022298951174693,2.3570410926063654,1.8173301548275442,0.49721500596057,0.21563786008230443,0.039506172839506117,0.034567901234567856,0.0037037037037036757,0.01604938271604931,0.008641975308641947,-0.004115226337448629,0.02921810699588474
146,146,0.9547325102880658,0.9550251033442474,0.9569856244384547,0.9904911650194669,1.9766234165852448,0.6489026004296626,1.8341035416095135,1.7265843227145554,0.8799939683509236,0.2053497942386831,0.04115226337448559,0.026748971193415617,0.0,0.003292181069958833,0.000411522633744843,-0.004526748971193395,0.009053497942386812
147,147,0.9300411522633745,0.930294417797389,0.9277188328912467,0.9794429708222812,2.872689834539708,1.1059390266746179,1.5913334872919866,0.8352262988631727,0.5317890145837817,0.22674897119341564,0.04855967078189301,0.026337448559670774,0.00987654320987653,0.0028806584362139785,0.004526748971193395,0.007407407407407385,0.009465020576131656
148,148,0.9012345679012346,0.9021056915793757,0.9027409372236959,0.9695697023283231,1.253057981286377,1.1237670659595433,1.887449473475805,2.13642085861796,0.7493956887009857,0.20205761316872425,0.028806584362139932,0.02016460905349795,-0.006584362139917676,-0.01275720164609051,-0.010288065843621375,-0.005349794238683125,-0.011934156378600791
149,149,0.9753086419753086,0.9753714073637445,0.9756332395200711,0.9897792919567472,2.2811952462003773,0.7730577704892252,1.6541900276608548,1.6230816595083342,0.7865439075743738,0.23086419753086415,0.03415637860082306,0.030041152263374494,0.0020576131687242705,0.006172839506172823,0.016460905349794264,-0.004115226337448541,0.008230452674897137
150,150,0.934156378600823,0.9348043456993407,0.9341711314213679,0.9789631263788212,2.7304037061232553,0.7396701515823572,1.1047259824752618,1.3169576501779856,1.2351629400144608,0.21440329218106996,0.05102880658436212,0.028395061728395045,0.006584362139917666,0.00493827160493826,0.011111111111111072,0.006172839506172811,0.018106995884773623
151,151,0.9218106995884774,0.9226010198426143,0.926344245296993,0.9722263368389868,2.300082452432787,0.6332754346518438,2.495371063898205,1.3539404593704794,0.44610417146071407,0.21399176954732516,0.029629629629629638,0.019341563786008254,0.013168724279835443,0.0037037037037037203,0.011522633744855982,0.0020576131687242926,0.016049382716049422
152,152,0.897119341563786,0.8982762173187324,0.8986822289156626,0.9637801204819277,1.4640094473119025,0.9930129349375144,2.124092241559232,1.5397494444415232,1.0059597032618772,0.1831275720164609,0.028806584362139932,0.018930041152263412,0.003292181069958866,0.00452674897119344,0.004115226337448574,0.0012345679012345733,-0.006584362139917666
153,153,0.9176954732510288,0.9190616106970663,0.92891228601727,0.9743220724132707,1.9229819091976312,1.0573519023312599,2.1240139390537918,1.3146557494395208,0.6021355109739911,0.18806584362139922,0.025102880658436265,0.016049382716049432,-0.0024691358024691024,-0.0016460905349793941,-0.0020576131687242484,0.0020576131687243147,-0.010288065843621352
154,154,0.9094650205761317,0.9102031873852837,0.9077412513255567,0.9740190880169671,1.4968182275288986,1.0706096392583575,1.8856222786296224,1.4471748428073454,1.1326171432277645,0.20864197530864192,0.029629629629629596,0.013580246913580207,0.010288065843621352,0.0008230452674896971,0.00905349794238679,0.006995884773662519,0.006172839506172811
155,155,0.9423868312757202,0.9422034764826176,0.9320987654320987,0.9862063709800336,1.6676474225806972,0.950062692854751,1.6130656449469607,1.609583972710135,1.2639277881758837,0.2049382716049383,0.03086419753086426,0.027983539094650255,0.005761316872428068,0.00823045267489717,0.0061728395061729,0.004115226337448629,0.013580246913580285
156,156,0.9094650205761317,0.9104631831240018,0.9141608650570285,0.9635609539327508,2.5996172353338616,0.8600969850520686,1.996578426723817,1.356970863599429,0.5453144435555862,0.21316872427983538,0.05596707818930038,0.02345679012345677,0.006172839506172823,0.004115226337448552,0.0032921810699588104,0.011522633744855914,0.006995884773662531
157,157,0.9135802469135802,0.9150247070688738,0.9192010715411283,0.9721084147494484,2.7911454294961127,0.6339405502957041,2.243525534002403,1.0799956375671977,0.3346538944467608,0.21604938271604932,0.04362139917695468,-4.4408920985006264e-17,-0.008641975308642047,-0.003292181069958877,-0.008230452674897182,-0.017283950617284004,0.007818930041152217
158,158,0.9423868312757202,0.9431202504481305,0.9473290261582099,0.9813268200441223,1.3577016547304315,1.193525286803171,1.900258763038716,1.9231682541734971,0.3789264657023009,0.19958847736625518,0.03909465020576136,0.017283950617283994,0.0012345679012346288,-0.00041152263374480966,4.4408920985006264e-17,-0.001234567901234529,0.0008230452674897526
159,159,0.9135802469135802,0.9138821884380208,0.9101539589442815,0.9681085043988269,1.60019543027731,1.002282824074268,1.6156872606776722,1.9159885467546325,1.0362259272482137,0.1983539094650205,0.053909465020576086,0.032921810699588425,0.022222222222222164,0.016460905349794185,0.013168724279835353,0.006995884773662508,0.02139917695473247
160,160,0.9547325102880658,0.9551323291337815,0.9560610906764753,0.9880057572365265,1.5217883441040427,1.1838309474028577,1.9353140133778284,1.66687883705999,0.3086832838805058,0.23662551440329213,0.04855967078189298,0.036213991769547316,0.006172839506172823,0.009465020576131656,0.010288065843621375,-0.0028806584362139785,0.012345679012345678
161,161,0.8806584362139918,0.8810605289748684,0.8750182401867794,0.9635196264409748,2.0036952662011203,0.4312056772775069,1.9142275395219002,1.91131434746099,1.1223095237894885,0.19547325102880656,0.028806584362139908,0.01646090534979424,-0.00864197530864198,-0.006172839506172844,-0.010699588477366273,-0.0024691358024691245,-0.0028806584362139898
162,162,0.897119341563786,0.897491790878513,0.8919098143236075,0.9683908045977011,2.3710412799351945,1.1460765840000033,2.0949036725103167,1.0230323109461688,0.16085060959445519,0.22839506172839505,0.021399176954732525,0.010699588477366285,-0.0008230452674896971,0.0008230452674897303,-0.0032921810699588216,0.003703703703703709,0.00823045267489717
163,163,0.9176954732510288,0.9184812795071827,0.9153888280394304,0.9759036144578314,2.2370256974827356,0.9298360002069623,1.980571441424986,1.4844235113035353,0.6405417524174354,0.21728395061728395,0.032510288065843676,0.030864197530864234,0.01316872427983543,-0.004526748971193384,0.011934156378600869,0.010699588477366306,-0.010288065843621352
