,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_humidity_fd1_scaled
80,80,0.9300411522633745,0.9303639723966876,0.9310752688172043,0.9789247311827958,1.57089114564394,0.8584388645509997,1.7736964067263863,2.8521658184017427,-0.42570670213704614,0.2185185185185185,0.03909465020576132,0.056378600823045244,0.022633744855967076,0.0016460905349794275,0.003703703703703687,-0.0012345679012345622,0.018518518518518524
81,81,0.9053497942386831,0.9065901072132304,0.9000573206681952,0.9683098591549296,1.8177280825136606,1.0331193994869674,1.4638287774716403,2.6082285174504656,-0.32540531272184275,0.18641975308641978,0.04320987654320988,0.04320987654320986,-1.1102230246251566e-17,-0.0016460905349794275,0.005761316872427957,0.004115226337448541,0.0049382716049382715
82,82,0.9465020576131687,0.9466692236718077,0.9462116830537883,0.9828658183921342,1.0613325695935054,0.544979529297024,1.8536145105732138,3.0101043424156995,0.07981311933272665,0.22551440329218106,0.03703703703703707,0.056790123456790145,0.023045267489711963,0.009876543209876586,0.010288065843621418,0.016049382716049408,0.02757201646090538
83,83,0.9300411522633745,0.9304485336852389,0.9302608311229001,0.979516651930445,1.2146130066107514,1.0831173207262947,1.81902480805828,2.0177516800891557,0.5924115910570984,0.23045267489711932,0.036213991769547316,0.03662551440329217,0.007407407407407385,0.0012345679012345733,0.0008230452674897082,-0.003292181069958833,-0.0012345679012345622
84,84,0.9300411522633745,0.9301084527421977,0.927245466228759,0.9796515778951878,1.941330099213662,0.8203113679737994,1.5499334804364433,1.973475255726431,0.4788914214686336,0.19341563786008228,0.004115226337448552,0.027572016460905336,0.010288065843621397,-0.003703703703703687,-0.011934156378600846,-0.013580246913580275,0.004938271604938283
85,85,0.8930041152263375,0.8937273974311012,0.8827213993066498,0.9686416640403404,1.0935128014701025,1.208628824487122,1.9964415922845686,2.1234115506220355,0.10877176728940856,0.1847736625514404,0.009465020576131744,0.03292181069958853,0.03168724279835396,0.0032921810699588993,-0.00041152263374480966,0.0008230452674897637,0.006584362139917743
86,86,0.9300411522633745,0.9308811220559047,0.9307132576363346,0.9784103630257477,0.9646030904363002,0.9170946248108913,2.1140324716634855,2.1195984665170853,0.44212206693733885,0.205761316872428,0.026748971193415617,0.03209876543209874,0.01646090534979423,0.006584362139917666,0.0024691358024691245,0.0008230452674897082,0.00987654320987652
87,87,0.9382716049382716,0.9389487592386144,0.9408934439054921,0.981067125645439,0.3504322057679163,1.2383048220210524,2.0552752620295243,2.2792728188979803,0.7197499278587912,0.23497942386831272,0.03580246913580241,0.04279835390946497,0.004938271604938238,-0.002880658436214034,0.001234567901234529,0.0012345679012345401,0.013991769547325051
88,88,0.9465020576131687,0.9465808424617702,0.941675503711559,0.9858354794728071,1.7066522183773563,0.7262181907780834,2.0222390767244427,2.6571513369138877,-0.520004032396512,0.22716049382716053,0.04650205761316876,0.0432098765432099,0.023045267489711963,0.002469135802469158,0.002880658436214012,0.011934156378600869,0.018106995884773693
89,89,0.9135802469135802,0.9140119023120333,0.9054138632451885,0.9772336097637303,1.3135517053863635,1.257361634519081,1.4582523929839348,1.9664070625192454,0.6179194137025303,0.1958847736625514,0.04320987654320981,0.033744855967078144,0.014403292181069926,-0.0024691358024691913,0.003703703703703687,-0.005349794238683192,0.002057613168724237
90,90,0.9300411522633745,0.9315236346186386,0.9379411764705883,0.9854621848739495,1.0205802247590943,0.6016040838406737,1.8108471654674152,2.3431923588921584,1.0712994125784483,0.2292181069958848,0.05761316872427983,0.05720164609053496,0.02139917695473249,-0.0020576131687242705,-0.0008230452674897193,0.011934156378600791,0.013991769547325106
91,91,0.9259259259259259,0.9259259259259259,0.922226173541963,0.9783783783783784,1.6634167424117432,0.8939537396179771,1.712978960643537,2.0394985289155163,0.2545450146586166,0.2213991769547325,0.017695473251028816,0.022633744855967076,0.015226337448559678,0.0020576131687242926,0.0008230452674897082,-0.004115226337448552,0.015226337448559701
92,92,0.9218106995884774,0.9213457859607903,0.9020070366224212,0.9728930113545498,0.24703136911479345,1.1427655777892511,1.8865789171254674,2.7705508326319666,0.6452646263783945,0.14938271604938272,0.021810699588477377,0.025102880658436223,-0.0028806584362139564,0.006172839506172867,-0.00905349794238679,-0.007407407407407363,-0.0028806584362139676
93,93,0.9218106995884774,0.9235153828899966,0.927535617367707,0.9742198100407056,1.5003206850344373,0.9158081118808737,1.940340335071725,2.456661763485047,-0.010104193763347388,0.21152263374485597,0.03168724279835393,0.04197530864197533,0.01810699588477368,0.0012345679012345846,0.009053497942386857,0.005349794238683148,0.002880658436214001
94,94,0.9259259259259259,0.9263025182565413,0.9240134028294862,0.9702903946388682,1.4911209999840338,0.9228629206605813,1.8661895316337667,2.198255290626936,0.015794113958431232,0.2156378600823045,0.04938271604938273,0.05761316872427985,0.021810699588477377,0.010288065843621397,0.016049382716049408,0.009053497942386812,0.00781893004115226
95,95,0.9506172839506173,0.9506172839506173,0.9433566433566434,0.98997668997669,1.8346278067002473,0.4302631354770995,2.7339943544493663,2.077000427262029,-0.4462532977575026,0.21646090534979426,0.011522633744855959,0.03662551440329219,0.012757201646090533,-0.0016460905349794165,0.0024691358024691245,-0.0016460905349794165,0.005349794238683115
96,96,0.9053497942386831,0.9061857790979069,0.897769070845994,0.9701743163281625,1.407994593727584,1.0007053696138506,2.180808977400844,1.9245748590719363,0.2169464248734662,0.20370370370370372,0.011522633744855936,0.030452674897119326,0.006172839506172834,-0.004115226337448552,-0.010288065843621418,-0.0020576131687242705,0.0004115226337448652
97,97,0.9506172839506173,0.9507221493496569,0.9495011567379988,0.978744939271255,0.936177794979004,1.1682642509028156,1.7905759965844903,2.355800962972771,0.39736723691539366,0.22057613168724277,0.06172839506172839,0.03991769547325104,0.020987654320987682,0.008230452674897127,0.0065843621399176875,0.005349794238683125,0.016872427983539086
98,98,0.9465020576131687,0.9465884890012497,0.9406838530410621,0.9832510033961099,1.130335212374259,0.7561271406071882,1.5059138702069894,2.8908751304016778,0.49640332224645456,0.1946502057613169,0.054732510288065875,0.05020576131687245,0.009465020576131722,0.005349794238683148,0.008641975308642014,0.00534979423868317,0.009465020576131722
99,99,0.9094650205761317,0.9097030587756242,0.9032017870439315,0.9690990320178704,1.8921766535739628,0.7284052174236842,1.8386577129119759,1.967683969059727,0.3342339915484866,0.1958847736625514,0.02716049382716047,0.04032921810699584,0.016049382716049353,0.0028806584362139676,0.012345679012345645,-0.0004115226337448763,0.0037037037037036757
100,100,0.9382716049382716,0.9384719892754302,0.9372549019607843,0.9718954248366013,1.9635511782075563,0.9332685368914189,1.740801365939598,2.4408824729175724,-0.47415871313093855,0.19135802469135796,0.033333333333333284,0.034156378600823004,0.013580246913580197,-0.0004115226337448985,0.004115226337448518,0.00411522633744853,0.006172839506172789
101,101,0.9053497942386831,0.9061377366326848,0.8988733060195399,0.9744721084147494,1.8140859361769712,1.1798484929945106,0.9008799551654053,2.1845844873592997,0.7199438489817642,0.22469135802469134,0.05308641975308642,0.0374485596707819,0.018106995884773623,0.006172839506172823,-0.009465020576131689,0.003703703703703687,0.013991769547325106
102,102,0.9259259259259259,0.9263691808760738,0.9225076687116565,0.9760736196319019,1.217878583690865,0.9958270052714959,1.6120671566646791,2.309933230307775,0.614131615746306,0.19917695473251026,0.04814814814814816,0.030041152263374483,0.027160493827160494,0.011934156378600846,0.0016460905349794165,0.0004115226337448541,0.009876543209876576
103,103,0.9259259259259259,0.9259259259259259,0.912561970254278,0.9812090196705582,1.886177084560017,0.6049180659997798,1.8120311740135244,1.540696000497018,1.0885572478059846,0.19794238683127574,0.04238683127572018,0.018518518518518535,0.019753086419753107,0.009465020576131699,-0.0127572016460905,0.00452674897119344,0.016049382716049387
104,104,0.934156378600823,0.9346585017083101,0.9356469002695418,0.9713237496256364,1.029502817241054,0.5526076268835987,1.5677138142899578,2.0536825774209313,1.393347535463331,0.19176954732510287,0.06543209876543207,0.050617283950617244,0.02427983539094647,0.006995884773662519,0.004938271604938249,0.0012345679012345401,0.006995884773662531
105,105,0.9506172839506173,0.9503995030310819,0.9436559139784946,0.9863082437275986,0.5459519510474535,0.8719638598976114,1.7108971338512984,2.945342910869729,0.3327862598559533,0.21975308641975308,0.04732510288065844,0.07119341563786011,0.022222222222222233,0.004526748971193406,0.0065843621399176875,0.005349794238683136,0.023456790123456795
106,106,0.9259259259259259,0.9261822195023721,0.9259957325746799,0.9763869132290185,1.4265164676127835,0.7000160634975596,1.5208348017188003,1.8117977663683946,1.0963509944209313,0.18106995884773663,0.04732510288065844,0.0279835390946502,0.011522633744855982,-0.004526748971193406,-0.003292181069958833,0.0,0.0004115226337448541
107,107,0.9300411522633745,0.9307397820945439,0.9319401840490797,0.9827453987730062,1.0678407077589787,1.2020476077536295,1.1097799891819127,2.8362976649376983,0.3765069654584785,0.19670781893004113,0.05390946502057611,0.04773662551440329,0.01440329218106996,0.00493827160493826,-0.0008230452674897082,-0.004115226337448541,0.009465020576131666
108,108,0.9300411522633745,0.9303216889961529,0.9268867924528301,0.9858490566037736,1.5384526641492753,0.48253700913774455,2.196581949053186,2.4515223698546684,0.13473614167079606,0.21975308641975305,0.044855967078189285,0.03168724279835391,0.032098765432098754,-0.0024691358024691358,-0.009053497942386824,-0.010288065843621418,0.01440329218106996
109,109,0.9218106995884774,0.9219117771897036,0.9158272848466894,0.9839283069174938,1.0930983693500893,0.8188445046555285,1.678751433525315,1.8989050270543226,1.0384353774558606,0.1880658436213992,0.05679012345679015,0.027160493827160515,0.014814814814814847,-0.005349794238683092,-0.010288065843621352,-0.0028806584362139785,0.0057613168724280125
110,110,0.9094650205761317,0.9104171733741016,0.9107332222390547,0.9765944553855477,1.3889288846088168,0.7574068276083248,2.085099814413924,1.5745775568411562,1.1237851936092875,0.19341563786008226,0.03868312757201644,0.03456790123456786,0.0016460905349794165,-0.014403292181070004,0.003703703703703687,0.007818930041152227,-0.002469135802469169
111,111,0.9094650205761317,0.910615719364123,0.9137251931525527,0.9490986214209969,1.8772897235738393,0.7513264692825388,2.014333543538868,2.2393271650452484,-0.13174114781726873,0.21069958847736622,0.050617283950617244,0.05802469135802466,0.015226337448559623,0.010288065843621363,0.0024691358024691245,0.00905349794238679,0.0185185185185185
112,112,0.9094650205761317,0.909257914414051,0.9011711972238288,0.9734673221515328,1.8345247779625111,0.8267112336582858,1.5688661956886691,2.5086386179822098,0.19489013043835393,0.20699588477366251,0.02345679012345677,0.02839506172839503,0.02798353909465019,-0.004938271604938293,-0.006584362139917732,-0.00823045267489717,-0.0016460905349794496
113,113,0.897119341563786,0.8978768881849533,0.8914877300613497,0.9693251533742331,2.149675709085073,0.36620979808292375,1.738885304160071,2.318316932858772,0.45007909633407023,0.21522633744855968,0.039917695473251046,0.04156378600823048,0.015637860082304535,0.0,-0.0028806584362139564,-0.002057613168724259,0.006995884773662586
114,114,0.9382716049382716,0.9381971150753262,0.9323289070480082,0.9882533197139939,1.5000098563820845,0.267101157346022,1.829933884425476,1.7928693402756817,1.556080065916116,0.21646090534979417,0.028806584362139877,0.024279835390946435,0.02427983539094646,0.013580246913580184,0.0057613168724279466,0.004115226337448541,0.01769547325102876
115,115,0.9176954732510288,0.9182809607279021,0.9179010516960451,0.9753369871130203,2.175082714909384,0.4360414885312386,1.5260457318313922,1.8866524596137098,0.9194641140188025,0.19547325102880658,0.07037037037037039,0.034979423868312806,0.014403292181069982,-0.0037037037037036423,-0.005349794238683092,-0.0028806584362139564,0.0008230452674897415
116,116,0.9506172839506173,0.9510068010043323,0.9538027108433735,0.9804216867469879,1.790736955164689,1.0776104326389775,1.1484222189761542,1.665982843079474,0.745195666240332,0.23662551440329213,0.07078189300411522,0.0683127572016461,0.03950617283950618,0.01810699588477368,0.016460905349794264,0.012757201646090555,0.018518518518518524
117,117,0.9094650205761317,0.9098088884413671,0.8962127316680097,0.9717163577759871,2.006404122326867,0.4709541565061248,1.8938487803769883,2.1413070659351985,0.4389802956484715,0.18971193415637858,0.020987654320987637,0.02798353909465018,0.008641975308641936,-0.0004115226337448652,-0.005349794238683136,-1.1102230246251566e-17,-0.0037037037037037424
118,118,0.897119341563786,0.8978768881849533,0.8914877300613497,0.9677914110429449,1.3194067793394115,0.4196098641304022,2.0270482386623447,1.9168673474698983,1.118442090278332,0.1946502057613169,0.030452674897119347,0.019753086419753117,-0.0032921810699588104,-0.01275720164609051,-0.013580246913580197,-0.015226337448559635,0.0041152263374485964
119,119,0.9176954732510288,0.9178976141341734,0.9130194518125553,0.9749484232242852,1.669021455391321,1.1763559840312054,1.577000018130629,2.5637081656378666,-0.5524853008967803,0.20370370370370378,0.018518518518518566,0.02757201646090539,0.027983539094650234,0.0008230452674897637,0.0004115226337449096,-0.004938271604938249,0.001646090534979483
120,120,0.9259259259259259,0.9256829382639817,0.9129601226993864,0.9819018404907975,1.6608347763873266,1.037783765785717,2.0212589562083774,2.1549306953554437,-0.3083732679925442,0.18559670781893006,0.002880658436214012,0.017283950617283973,-0.0024691358024691245,0.0004115226337448541,-0.008230452674897082,-0.006172839506172811,-0.005761316872427968
121,121,0.9588477366255144,0.9590939893755966,0.9597776073619633,0.9878834355828221,1.2461152336638655,0.6907041158497561,2.2418704650398236,2.170830734222764,0.022682594720385866,0.22345679012345676,0.054732510288065805,0.05761316872427981,0.02921810699588475,0.02510288065843621,0.013580246913580207,0.01358024691358023,0.017283950617283918
122,122,0.9176954732510288,0.9179191601628931,0.9118373764600181,0.978511530398323,1.133073366392079,1.0914395655146414,1.7599592507797206,2.047229011863608,0.6405789098770089,0.19300411522633748,0.03539094650205765,0.0423868312757202,0.024691358024691402,-0.006584362139917666,-0.0028806584362139676,-0.0037037037037036757,-0.0037037037037036757
123,123,0.9465020576131687,0.9469381953706942,0.9507110057769219,0.9727447785513257,1.7527056918502326,0.6821727285652976,1.5612414164090465,2.696979030150467,-0.4585823799662513,0.2094650205761317,0.023045267489711953,0.02510288065843621,0.023456790123456816,-0.0028806584362139785,-0.0004115226337448541,0.00658436213991771,0.009876543209876566
124,124,0.8888888888888888,0.890631951681812,0.8952052719284957,0.9686411149825784,1.970308924929001,0.323742983125152,1.1114668774968175,2.349438051947521,1.0473158277197085,0.1921810699588477,0.009465020576131656,0.029629629629629572,-0.0061728395061728895,-0.018930041152263412,-0.0012345679012346067,-0.0061728395061728895,-0.0008230452674897637
125,125,0.9012345679012346,0.9012345679012346,0.890210843373494,0.9792921686746988,1.3667909565918432,0.485352313526545,1.401899876897285,3.021198056012347,0.7974254805780425,0.1794238683127572,0.04979423868312759,0.003703703703703709,0.003292181069958866,-0.01069958847736623,-0.0028806584362139898,-0.007818930041152227,-0.013168724279835387
126,126,0.9300411522633745,0.9301226285477474,0.9258354005545018,0.9835108711513206,1.6456441500631076,0.721482070785919,1.2509228929036305,2.530241493832269,0.5974443573968937,0.18847736625514405,0.06378600823045265,0.04362139917695471,0.010288065843621397,-0.0024691358024691358,-0.00781893004115226,-0.0020576131687242705,0.0037037037037037203
127,127,0.9053497942386831,0.9056924476082321,0.9008620689655172,0.9742852932508106,1.7460411667488298,0.7297380021391333,1.2615501419773998,2.2374459017786235,0.464043368746968,0.2065843621399177,0.0213991769547325,0.043621399176954734,0.0057613168724279795,0.0008230452674896971,-0.0016460905349794165,0.011934156378600791,0.01851851851851851
128,128,0.9135802469135802,0.9140690172312137,0.9158605974395448,0.9667852062588904,1.0371572926930335,0.774604710603178,1.5973782175451234,2.431371171226393,0.8054484410201078,0.23004115226337438,0.012345679012345633,0.0526748971193415,0.014403292181069916,-0.0024691358024691913,-0.00534979423868317,-0.006584362139917754,0.004526748971193373
129,129,0.9218106995884774,0.9229987250963821,0.9289518369867242,0.9762272306267367,1.2476063480090527,0.4855026124886655,1.3565648733529598,2.252330101261328,1.5992065769149781,0.23004115226337452,0.025925925925925953,0.03621399176954736,0.026748971193415662,0.014814814814814847,-0.0016460905349794052,-0.005761316872427957,0.006584362139917721
130,130,0.9053497942386831,0.9064763995120418,0.9109761516812325,0.9737075988742409,1.5302139698376382,0.5940059258310608,1.4943390608345106,2.8529711658913994,0.4169029931643568,0.25884773662551447,0.019753086419753086,0.009053497942386824,0.016872427983539086,-0.008230452674897115,-0.006584362139917676,-0.01152263374485597,0.0024691358024691245
131,131,0.9218106995884774,0.9226302551548166,0.9262844378257632,0.983246463142219,1.2684167427849515,1.201596686415815,1.8765256399641916,2.397013069832902,0.23202424636235752,0.2,0.03950617283950619,0.03333333333333336,0.016460905349794275,0.0008230452674897415,1.1102230246251566e-17,-0.0004115226337448319,0.0008230452674897415
132,132,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.9810634752310257,1.1126004460954588,0.9620269532613346,2.0435419907005343,2.3090405609447386,0.2954409704634999,0.2292181069958848,0.025102880658436234,0.05267489711934159,0.016049382716049408,0.01316872427983543,-0.0016460905349794165,-0.0004115226337448541,0.008641975308641992
133,133,0.9465020576131687,0.9463083839695106,0.9392156862745098,0.9879448075526507,1.4142614821699528,1.1449054869094089,0.9158928831086277,2.518326492990341,0.6235280029455093,0.22469135802469137,0.04238683127572018,0.03456790123456793,0.016872427983539127,0.004938271604938293,-0.00905349794238679,-0.008230452674897092,0.012757201646090555
134,134,0.9300411522633745,0.9301285606537482,0.9251768346595932,0.9750221043324492,2.055300742165273,1.0315953748962543,2.052108607896978,1.929189321090663,-0.3589058141021685,0.21111111111111108,0.0411522633744856,0.0502057613168724,0.020576131687242805,0.013580246913580219,0.01358024691358024,0.017283950617283973,0.0020576131687242705
135,135,0.9218106995884774,0.9228470233662343,0.9255244755244756,0.9694638694638695,1.400777876418072,0.7723094782758191,1.1334007674011017,2.3396887783851286,0.9975422989690625,0.2263374485596708,0.028395061728395087,0.04362139917695475,0.02757201646090539,0.005349794238683159,0.003292181069958866,0.006172839506172878,0.020576131687242816
136,136,0.9259259259259259,0.9265298805879596,0.9261475534009999,0.9750037873049539,1.0571322975465411,0.7833021508242335,1.5952171860529976,2.5924319548296104,0.9846527450372244,0.205761316872428,0.03868312757201645,0.02510288065843621,0.03744855967078188,0.020164609053497963,0.0020576131687242705,0.003703703703703687,0.014403292181069971
137,137,0.934156378600823,0.9344467531602034,0.9338246023639282,0.9777469721289946,0.7531360719062868,0.5946270592868547,1.9247179062450772,2.2205853072352157,1.0633438290219828,0.20288065843621395,0.035390946502057576,0.0465020576131687,0.0028806584362139676,-0.00452674897119344,0.007407407407407374,0.00905349794238679,0.01728395061728394
138,138,0.9259259259259259,0.9265102015064983,0.926355421686747,0.9680722891566265,1.2189844338070004,0.4733600158188227,1.8430751355648103,2.1092371384650725,1.0328000424561063,0.19588477366255144,0.032098765432098775,0.04732510288065843,0.01810699588477368,0.011934156378600836,0.0008230452674897193,0.0008230452674897082,0.017695473251028816
139,139,0.9588477366255144,0.9591514795218499,0.9588638195004029,0.9880741337630943,1.0276764266929979,0.8971168355561885,1.7017505239338238,3.004964538319771,-0.07042347251541828,0.23292181069958842,0.050617283950617264,0.04814814814814812,0.034156378600823024,-0.0012345679012345846,0.005761316872427957,-0.0008230452674897082,0.008230452674897092
140,140,0.9218106995884774,0.9215375143996976,0.9132446500867553,0.9847455176402545,1.6041005585979922,1.1947165817364414,1.783696761649984,1.9200550501790503,0.18010603106344902,0.21193415637860086,0.030864197530864224,0.04526748971193417,0.016872427983539117,0.00452674897119344,-0.005761316872427957,-0.0016460905349794165,0.005349794238683136
141,141,0.9259259259259259,0.9261406738063364,0.920163611574004,0.9798515376458112,1.5302380868430692,0.5246977426596926,1.4858385069890963,2.7293425891985783,0.4898017914386719,0.22716049382716053,0.06748971193415639,0.03539094650205761,0.011934156378600857,0.0008230452674897082,0.003292181069958833,-0.006172839506172811,0.014403292181069994
142,142,0.9135802469135802,0.9139865394937859,0.9064526088298858,0.9684316146958938,0.9045764085379222,1.3785695328189282,1.2302520715731327,2.4451514048496907,0.6124189485816406,0.20246913580246906,0.031275720164609,0.03580246913580243,0.017283950617283918,0.011522633744855914,0.0032921810699588104,0.0032921810699588216,0.01193415637860078
143,143,0.9012345679012346,0.9010712330909375,0.89614898989899,0.9713804713804713,1.7768012147028973,1.0122514031174714,1.4565573417132642,1.9368727412394646,0.3679310651609675,0.2164609053497942,0.026337448559670785,0.006172839506172844,-0.006995884773662542,-0.019753086419753086,-0.004115226337448541,-0.0020576131687242817,-0.0028806584362139676
144,144,0.9547325102880658,0.9548012941049845,0.9506172839506173,0.9868922420362749,1.8590109000950166,0.6145066600843424,1.480850555638624,2.4472284762352543,0.1281292992737025,0.22962962962962963,0.06008230452674897,0.05185185185185185,0.033333333333333326,0.02016460905349795,0.008230452674897082,-0.0016460905349794165,0.0016460905349794165
145,145,0.934156378600823,0.9344045800186151,0.9344086021505376,0.9720430107526882,0.7746595206776578,1.1235687280660096,1.9746876359721202,2.194919352725556,0.6948851241835045,0.22427983539094645,0.05308641975308639,0.041152263374485576,0.02139917695473249,0.0004115226337448541,-0.002057613168724304,0.0028806584362139785,0.008230452674897082
146,146,0.9465020576131687,0.9468478494068379,0.9478885893980233,0.9854746930218629,0.8869947555051287,1.134389904313058,1.5125941922388209,2.665320759970853,0.46374002975930534,0.23004115226337452,0.05925925925925927,0.032921810699588515,0.020164609053497973,0.011522633744856004,0.0004115226337448763,0.01028806584362144,0.005761316872428024
147,147,0.9094650205761317,0.9092269823766392,0.8989832007073386,0.9734011199528441,0.9297098311012432,0.7647943487457538,1.9726224976790967,2.153873020232565,0.7354989434277043,0.2082304526748971,0.04732510288065841,0.03374485596707817,0.0193415637860082,0.002057613168724259,-0.005761316872428002,0.008641975308641936,-0.0016460905349794496
148,148,0.9094650205761317,0.9098943780591722,0.9066091954022988,0.9617595048629533,1.4181148358051956,1.1655524521520686,2.401875240430462,1.7291489736581613,0.03589861205242705,0.20576131687242794,0.02057613168724276,0.03950617283950615,0.020987654320987648,0.0020576131687242484,0.0016460905349794052,-0.002469135802469169,0.010288065843621375
149,149,0.9629629629629629,0.9629134564807079,0.9581913790549548,0.9930380684343061,1.2019866725573907,0.8169981326260773,1.8416925400568671,2.573537965996043,0.2488036859517572,0.2395061728395061,0.02839506172839503,0.03580246913580243,-0.0012345679012346177,-0.004938271604938327,0.0028806584362139785,0.0024691358024691245,0.005349794238683103
150,150,0.9218106995884774,0.9222130380605297,0.9144342893161046,0.9825086668767727,1.1724797440470227,0.9911230282629303,2.0421514619258794,2.142607125502138,0.16210991876232023,0.19958847736625515,0.029629629629629662,0.03868312757201649,0.002880658436214001,0.0016460905349794496,-0.006172839506172811,-0.003703703703703687,-0.008641975308641959
151,151,0.9300411522633745,0.9306114862539848,0.9327136720485854,0.9721522737372241,1.2236949750141206,0.9907089997119053,1.4471314473267185,3.144079027193696,0.01708970514983512,0.24197530864197528,0.03539094650205761,0.029218106995884775,0.009465020576131666,0.006172839506172811,0.005761316872427957,-0.0016460905349794275,0.009465020576131678
152,152,0.9135802469135802,0.9143622683546474,0.9140813253012048,0.9659638554216867,1.1635140055476396,0.8770944861989931,2.0324775521495995,1.816022819782812,0.9625945275775227,0.19341563786008226,0.033744855967078144,0.04074074074074069,0.0061728395061728,0.004938271604938238,-0.005761316872428046,0.0020576131687242484,0.009465020576131633
153,153,0.9094650205761317,0.9104171733741016,0.9107332222390547,0.9677321617936676,1.2648772608407508,0.8782104538935391,2.1097898565591313,2.4819784804765446,-0.07207567546324435,0.1724279835390946,0.03909465020576127,0.020987654320987637,0.004938271604938238,0.002057613168724259,-0.01028806584362143,-0.005349794238683159,-0.008230452674897148
154,154,0.9094650205761317,0.9102031873852837,0.9077412513255567,0.9703075291622482,1.2233929579010587,1.161799306745691,1.9311065746760923,2.0680317802151316,0.12225557646400313,0.18806584362139916,0.02057613168724276,0.034156378600823024,0.007407407407407374,-0.009053497942386867,0.0024691358024691136,0.0008230452674897082,0.01069958847736623
155,155,0.9670781893004116,0.9670781893004116,0.962962962962963,0.9910836762688614,1.016821287516093,0.41643729306764676,1.5304885730356084,2.4071696027517153,1.1642152579443166,0.2312757201646091,0.051440329218107025,0.03662551440329224,0.026337448559670806,0.011934156378600869,0.002469135802469158,0.008230452674897182,0.01193415637860088
156,156,0.8930041152263375,0.8937652489462727,0.8909050511035402,0.9490445859872612,1.1731593211298015,0.2793418875003766,0.9258753155578467,3.1847290251781524,1.326854189837272,0.22263374485596713,0.056790123456790166,0.053086419753086464,0.008641975308642035,0.012757201646090588,0.0037037037037037533,0.009876543209876609,0.022222222222222265
157,157,0.9382716049382716,0.9389697046112333,0.9407500787897889,0.9857390482193509,1.4828014528322186,0.7619556844541726,2.3868341772802135,2.308486471364784,-0.23581679500394534,0.22263374485596704,0.05432098765432095,0.05061728395061725,0.009876543209876498,0.005761316872427957,-4.4408920985006264e-17,0.0004115226337448208,0.00041152263374480966
158,158,0.9506172839506173,0.9511032592745055,0.9533170501103057,0.9813268200441223,1.448990300448482,0.834939959798537,1.737733141924215,2.1677027196991547,0.5464703549766484,0.23209876543209873,0.048559670781893015,0.062139917695473265,0.024279835390946514,0.0032921810699588438,0.004115226337448541,0.00864197530864197,0.017695473251028816
159,159,0.8930041152263375,0.8927321318764485,0.8817448680351907,0.9704545454545455,1.708332399150512,1.1441555136182056,1.3845127365376313,2.2142622561262244,0.3473624965474969,0.19711934156378605,0.010288065843621453,0.03374485596707823,0.017283950617283984,0.0008230452674897748,-0.013168724279835332,-0.005349794238683092,0.011522633744856004
160,160,0.9382716049382716,0.9388168124551567,0.9366304173996483,0.9835279066048297,1.5333426325147692,0.38445929882427826,1.433923312408025,2.431179942534435,0.8415535710301594,0.21604938271604932,0.04855967078189296,0.052674897119341514,0.02921810699588474,0.009465020576131643,-0.0012345679012346177,-0.009053497942386902,0.0164609053497942
161,161,0.9012345679012346,0.9022041699941649,0.9054793521085656,0.9651977236246899,1.8855475759330678,0.9697285160044964,1.4029163913794296,2.2418131579091582,0.029854381087679745,0.22962962962962968,0.030452674897119357,0.03456790123456791,0.02098765432098767,-0.01358024691358023,-0.013168724279835365,-0.010699588477366217,0.00781893004115226
162,162,0.9053497942386831,0.9054680526491887,0.8983200707338639,0.9738432066018273,1.4205524487177603,1.073882372031827,2.311974171731415,1.1516219380998953,0.5445394833020253,0.2119341563786008,0.015637860082304535,0.025925925925925918,0.00987654320987652,0.0020576131687242705,0.0008230452674897193,0.006172839506172834,0.011934156378600824
163,163,0.9176954732510288,0.9179736587143995,0.9084259114379596,0.9728524487560632,1.6989761933145004,0.6394278792612265,1.1461891879949082,3.4946638534043006,-0.04189024079776863,0.208641975308642,0.041563786008230505,0.039094650205761375,0.013991769547325162,0.0004115226337449096,0.017283950617283984,0.007407407407407462,0.01399176954732515
164,164,0.9423868312757202,0.9423868312757202,0.9355779427359492,0.9868201787607939,1.4377427977850064,0.4790923781921329,1.409007729623589,2.5958918742128483,0.9937779683828419,0.2049382716049383,0.04773662551440333,0.039094650205761375,0.01399176954732515,0.00534979423868317,-0.0032921810699588216,0.0028806584362140565,0.011522633744856025
165,165,0.9218106995884774,0.9218985129500481,0.9173202614379086,0.972403776325345,1.3257315018375018,0.9969499397909176,1.8259254469292863,2.6393798351058746,-0.1081801548244811,0.2395061728395062,0.020164609053497984,0.0423868312757202,0.002880658436214023,-0.00905349794238679,0.03909465020576134,-0.006995884773662519,-0.0028806584362139676
