,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_CO2_vd_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_top_CO2_scaled,feature_importance.C_CO2_vd_fd1_scaled,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_CO2_vd_fd2_scaled
21,21,0.9404666130329847,0.9402206936195164,0.9298978858046887,0.976726592837624,2.2929875418483086,-0.4868057207464835,-1.1211923587008148,4.041988575046048,1.8707798103838318,0.05856798069187448,0.03596138374899442,0.0662107803700724,0.043041029766693537,0.03057119871279168,0.03346741753821405,0.051005631536605,0.02574416733708773,0.03773129525341921,0.0003218020917135966,-0.0006436041834271932,0.000482703137570395
22,22,0.9316170555108608,0.9318562705961342,0.9252802491103203,0.9727431791221827,2.5903046190278114,-0.4603869874473868,-1.0986662462448327,3.776264178124154,1.8845032254449796,0.07111826226870474,0.03684633950120678,0.06403861625100563,0.04143201930812549,0.0560740144810941,0.03732904263877716,0.03338696701528565,0.028399034593724903,0.022847948511665363,-0.000482703137570395,-0.0012067578439259874,-0.002493966210780374
23,23,0.9259855189058729,0.9255453960917551,0.9104423505929318,0.9772777973464835,2.685485325793798,-0.8165174442528335,-0.8683310507145993,3.7311218512474698,1.9445361117785183,0.04440868865647622,0.04151246983105387,0.04835076427996778,0.039742558326629075,0.017699115044247815,0.02590506838294453,0.02944489139179407,0.017779565567176213,0.020595333869670183,-0.004424778761061954,0.0,-0.0012067578439259874
24,24,0.9436846339501207,0.9435831050249478,0.9351515151515151,0.9735479193852399,3.2273838377165105,-0.16886372656870402,-1.4170861858524233,3.715403112618196,1.3224208683473333,0.053097345132743355,0.03145615446500407,0.05414320193081255,0.048270313757039475,0.03773129525341921,0.027674979887369312,0.03934030571198719,0.030812550281576877,0.03145615446500407,0.0012872083668543865,0.000482703137570395,0.0013676588897827858
25,25,0.9300080450522928,0.929947404348652,0.9211987545407369,0.9711583924349881,2.403984273503097,-0.3777151193025383,-0.6311445290429867,3.424028605139536,1.8398538268261195,0.06564762670957361,0.05856798069187448,0.07063555913113435,0.044408688656476236,0.03853580048270313,0.04408688656476264,0.04875301689460978,0.026146419951729727,0.030008045052292886,0.0023330651649235757,0.0022526146419951766,0.0014481094127111848
26,26,0.9332260659694288,0.9330246324032619,0.9206718950841424,0.9707382375415382,2.888152962089822,-0.4732442289296813,-0.9907735917909004,3.2630288923156168,2.129319767657183,0.06283185840707964,0.055913113435237305,0.07256637168141593,0.03604183427192281,0.042799678197908274,0.037087691069991977,0.04891391794046659,0.02791633145615451,0.026468222043443325,0.0029766693483507687,-0.0014481094127111848,0.0032984714400643655
27,27,0.9356395816572808,0.9353033326777208,0.9221356411203556,0.9739084038392758,2.4607679989592612,-0.35351409226980707,-0.9179842759350143,4.006833323597481,1.4452811858018517,0.07111826226870474,0.040949316170555125,0.055752212389380516,0.04151246983105391,0.047385358004827016,0.03563958165728082,0.03169750603378927,0.02590506838294453,0.030168946098149685,0.0005631536604987942,0.0005631536604987942,0.0012067578439259874
28,28,0.9380530973451328,0.9379586168193096,0.9288632792037717,0.9773761713520749,2.958238662537674,-0.4781266041165785,-0.7952469098092988,3.211605007780525,1.8049452990258616,0.05253419147224455,0.05237329042638776,0.07272727272727272,0.03668543845535001,0.0487530168946098,0.029364440868865693,0.03507642799678203,0.0189863234111022,0.021882542236524572,0.0013676588897827858,-0.0007240547063555924,0.001045856798069189
29,29,0.9404666130329847,0.9402065067488286,0.9264589738952191,0.9816904804967745,2.41435487578057,-0.3874140292642283,-1.0305556161801923,4.065262604244407,1.5549126305529108,0.07031375703942075,0.039501206757843986,0.054223652453740924,0.04416733708769112,0.026226870474658125,0.03378921962992765,0.038696701528559994,0.03660498793242162,0.023491552695092555,0.0016894609814963823,-0.00096540627514079,0.0014481094127111848
30,30,0.9292035398230089,0.9288722828270756,0.9148311285240562,0.9725805119248516,2.4982214051769054,-0.6227083089026997,-0.8657217094149463,3.8193392203327403,1.852986144606943,0.0662107803700724,0.028157683024939706,0.06677393403057119,0.040788415124698274,0.027514078841512513,0.03137570394207565,0.03499597747385358,0.02944489139179408,0.03708769106999195,-0.0002413515687851975,0.0003218020917135966,-0.0013676588897827858
31,31,0.9308125502815768,0.9303742629915808,0.9144142534731527,0.9743079002685627,1.8401689153199532,-0.28091684989735344,-0.5176693976028842,4.188174419845929,1.3929238823502514,0.04416733708769105,0.027192276749798905,0.04883346741753819,0.04223652453740948,0.029686242960579277,0.02325020112630736,0.030812550281576877,0.029364440868865693,0.03925985518905871,0.001045856798069189,0.0004022526146419958,-0.003539823008849563
32,32,0.9388576025744167,0.9388984719440447,0.9302603961694871,0.9794491550689898,1.8762602510377953,-0.3965402059095697,-0.7254292252926247,3.920586564541017,1.9821249765627373,0.052775543041029736,0.04915526950925181,0.06267095736122283,0.04609814963797269,0.03805309734513279,0.03765084473049081,0.052936444086886546,0.02389380530973455,0.0386162510056316,0.0018503620273531806,-0.0016090104585679832,0.0002413515687851975
33,33,0.9364440868865648,0.9361959395324555,0.9226255425789587,0.9801464063886425,2.045500928287594,-0.3175244725464544,-0.7916533985823164,3.9445476757695217,1.7966111982287307,0.05068382944489136,0.05462590506838292,0.06299275945293643,0.04167337087691072,0.030812550281576877,0.0287208366854385,0.03837489943684639,0.025583266291230932,0.021641190667739375,0.0005631536604987942,0.005148833467417546,0.0016090104585679832
34,34,0.9275945293644409,0.9277926392287154,0.9186122466180623,0.9680017820268146,2.4694729371867075,-0.18494193342121115,-0.49054069019072033,3.4292046470130493,1.5044052812741298,0.05494770716009652,0.03531777956556718,0.06983105390185036,0.03298471440064362,0.05060337892196296,0.030651649235720058,0.04014481094127108,0.024296057924376547,0.0189863234111022,0.0003218020917135966,-0.0029766693483507687,-0.0012067578439259874
35,35,0.9324215607401448,0.9322160398004197,0.9213556618819777,0.9752385094968826,2.228507509949665,-0.12536016612018192,-0.8601081214177794,3.6236592708048883,1.7971246027049583,0.044489139179404655,0.0412711182622687,0.0660498793242156,0.0466613032984714,0.04746580852775539,0.03266291230893004,0.05301689460981494,0.02574416733708773,0.03539823008849563,-0.0016894609814963823,-0.002091713596138378,-0.000482703137570395
36,36,0.9219629927594529,0.9217286237756774,0.9114315109762059,0.9592925434557712,2.589494852381775,-0.5277610158002228,-0.9437329524969141,3.429483820843695,2.3214849825746584,0.07047465808527756,0.04014481094127107,0.06009654062751406,0.04159292035398225,0.0560740144810941,0.02196299275945296,0.029766693483507634,0.022204344328238156,0.02397425583266294,8.045052292839915e-05,-0.0012872083668543865,0.0016894609814963823
37,37,0.9396621078037007,0.9393860283451264,0.9282025689984378,0.9774113290516693,2.1138822424013,-0.04820150392563318,-0.7678861897686359,3.716279121979197,1.5520795860027123,0.05921158487530168,0.04818986323411102,0.0654867256637168,0.0382139983909896,0.04271922767497993,0.031214802896218873,0.04706355591311347,0.03338696701528565,0.03234111021721646,0.0012872083668543865,0.0016894609814963823,0.0022526146419951766
38,38,0.9388576025744167,0.9387786730350247,0.9291375703467987,0.9797047644303014,2.0298588089854546,0.0929846477695186,-0.9188998932276201,3.71743969198167,1.716496463607431,0.07095736122284795,0.05687851971037809,0.06516492357200321,0.04328238133547872,0.03427192276749804,0.032984714400643655,0.04593724859211588,0.03403057119871285,0.024376508447304945,-0.0029766693483507687,-0.0012067578439259874,0.0006436041834271932
39,39,0.9235720032180209,0.9230192412689553,0.9104105538880083,0.9707008195339112,2.6113825535571613,-0.07289356784293291,-1.2077102453624438,3.962887137163285,1.3028859594899105,0.0467417538213998,0.041351568785197065,0.0473049074818986,0.04014481094127107,0.03531777956556714,0.028720836685438466,0.02735317779565568,0.027353177795655693,0.04135156878519706,-0.001045856798069189,0.00096540627514079,-0.0005631536604987942
40,40,0.9380530973451328,0.9380355359324493,0.9308902631957428,0.9686552567237163,2.6332104751757166,-0.7373631848471189,-0.8433118621115738,3.7305188171915797,1.9917534391868312,0.06709573612228478,0.046983105390185034,0.07111826226870474,0.046419951729686236,0.052936444086886546,0.03266291230893006,0.04577634754625905,0.037650844730490796,0.03346741753821405,0.0027353177795655715,-0.0002413515687851975,0.00193081255028158
41,41,0.9283990345937249,0.9277909584543935,0.9090225496199704,0.9704831718357888,2.423529345345111,-0.4566504623756277,-0.8826064496355082,3.7019499573033348,1.8637566646909143,0.047546259050683805,0.023330651649235756,0.05172968624296055,0.029203539823008873,0.031777956556717654,0.027192276749798915,0.039903459372485905,0.02180209171359617,0.030893000804505265,-0.0002413515687851975,-0.00193081255028158,0.000482703137570395
42,42,0.9235720032180209,0.9232570150480285,0.9122570424334653,0.9716599190283401,2.016763004754033,-0.05421201416917895,-0.748903207415494,3.7195741662935586,1.798084752638502,0.045374094931617016,0.037811745776347515,0.05181013676588895,0.03909895414320188,0.02944489139179405,0.03161705551086079,0.03451327433628315,0.025985518905872917,0.030410297666934826,0.0005631536604987942,-0.001045856798069189,0.0
43,43,0.9404666130329847,0.9403605756365456,0.9317248162934676,0.9758172770930973,2.582528934416287,-0.39488912117123914,-0.7402573455851176,3.627407150644307,1.7705779452866284,0.062429605792437635,0.05301689460981494,0.06082059533386965,0.039581657280772384,0.03877715205148839,0.037570394207562405,0.04987932421560739,0.029042638777152095,0.020595333869670183,0.0008849557522123908,0.002493966210780374,0.002493966210780374
44,44,0.9348350764279968,0.9345934197371272,0.9218595435401994,0.9748046747738729,2.6912785960910965,-0.573175267902003,-1.038828855098004,4.2106644257297186,1.4627909199346685,0.056798069187449694,0.038696701528559974,0.054786806114239715,0.044650040225261464,0.029123089300080496,0.024698310539018543,0.045293644408688646,0.021480289621882576,0.020756234915526982,0.0013676588897827858,-0.0008849557522123908,0.0007240547063555924
45,45,0.9372485921158488,0.9371306154904238,0.9272704941044357,0.9699899401085532,1.96318028337345,0.059299958394162994,-0.8050409564540083,3.6881643322146576,1.7261626813053832,0.06741753821399839,0.0563153660498793,0.06291230893000803,0.057683024939662084,0.04263877715205152,0.03909895414320198,0.051005631536604965,0.03443282381335484,0.02300884955752216,0.004987932421560748,0.002493966210780374,0.0033789219629927645
46,46,0.9292035398230089,0.9289790599899176,0.916951794403893,0.9770845030881528,1.9445595108282088,-0.1272946173315078,-1.1258722214925134,3.9625990884399878,1.8965570138773629,0.06846339501206758,0.04513274336283184,0.05840707964601768,0.030168946098149674,0.03234111021721643,0.028399034593724882,0.04102976669348348,0.027674979887369312,0.023572003218020953,-0.0011263073209975883,0.0002413515687851975,-0.0014481094127111848
47,47,0.9275945293644409,0.9271215803688844,0.915040914221219,0.97252539503386,2.194938584884356,0.08597490267636239,-0.6876690956181569,3.483565786480627,1.5226729968637818,0.06991150442477875,0.04320193081255026,0.05076427996781976,0.0470635559131134,0.03032984714400646,0.027031375703942106,0.039501206757843896,0.025583266291230932,0.02944489139179407,-0.0004022526146419958,0.0004022526146419958,-0.0014481094127111848
48,48,0.9235720032180209,0.923546974285657,0.9122398872178225,0.9731549984895244,1.8463423438139863,-0.4683688437260936,-0.9414809426156129,3.8495697193406673,2.377776421260112,0.06138374899436845,0.04159292035398225,0.058728881737731276,0.03113435237329041,0.03652453740949313,0.03950120675784389,0.03258246178600157,0.020032180209171392,0.0190667739340306,-0.002574416733708773,-0.00096540627514079,-0.0005631536604987942
49,49,0.9275945293644409,0.9270402719829294,0.9116788893340533,0.9666533117331801,2.1289966215973215,-0.39556720525559547,-0.5990652982861356,3.6856309106132934,1.9544631216630308,0.05012067578439257,0.02960579243765089,0.08262268704746582,0.04296057924376506,0.03676588897827833,0.03032984714400645,0.03507642799678198,0.02212389380530977,0.02397425583266295,-0.0023330651649235757,0.002011263073209979,0.003539823008849563
50,50,0.9308125502815768,0.9304361111190879,0.9157586029424813,0.9707319526032145,2.177711258001387,-0.32855848591338377,-0.8177662073800402,3.539696902993465,2.053107539827332,0.06106194690265485,0.042316975060337866,0.05840707964601768,0.04617860016090101,0.02976669348350769,0.043201930812550235,0.04440868865647625,0.025261464199517338,0.02196299275945297,0.002172164119066777,0.0014481094127111848,0.0004022526146419958
51,51,0.9332260659694288,0.933119890289869,0.9227251379593754,0.9760479041916167,2.5074692333597723,-0.4498438991623582,-0.8658282517956005,3.775033157907207,1.752476051385859,0.061625100563153644,0.031214802896218863,0.05687851971037809,0.04577634754625903,0.023169750603378957,0.034432823813354815,0.032019308125502854,0.024135156878519748,0.025341914722445735,0.002172164119066777,0.005551086082059542,0.001045856798069189
52,52,0.9251810136765889,0.9245234870172799,0.9102428393524284,0.978359560738141,1.4726828626040003,-0.23855170392753414,-0.7278242474231319,3.978396467760766,2.1286285909551745,0.04279967819790825,0.036122284794851155,0.06057924376508446,0.030651649235720037,0.034191472244569567,0.027272727272727292,0.03917940466613028,0.026146419951729716,0.03290426387771519,-0.002413515687851975,-0.003459372485921164,-0.002493966210780374
53,53,0.9356395816572808,0.9352914174644309,0.9213990310764504,0.9722645633935957,2.126601344613306,0.15357892703305026,-0.7824852109079682,3.980876410118598,1.15254815597552,0.05229283990345936,0.049637972646822195,0.06886564762670958,0.053901850362027326,0.0287208366854385,0.04505229283990346,0.043443282381335505,0.03137570394207567,0.04143201930812553,0.0014481094127111848,0.0022526146419951766,0.001045856798069189
54,54,0.9340305711987128,0.9337597238699891,0.9228541382936543,0.9795024738393643,2.1144398068262364,-0.36760538113288427,-0.8944581746954325,3.9012167692925903,1.9377818384961385,0.07087691069991955,0.04070796460176991,0.060981496379726455,0.04135156878519712,0.03869670152855995,0.036846339501206804,0.035961383748994415,0.02510056315366054,0.02027353177795659,-0.0006436041834271932,-0.0008849557522123908,-0.00193081255028158
55,55,0.9396621078037007,0.939600730416504,0.9295060999606455,0.9771981920742252,2.207613158521331,-0.26396010464873737,-0.9173734652892128,3.954242413027573,1.6282180406082445,0.05969428801287206,0.03925985518905878,0.07385358004827032,0.0445695897023331,0.05269509251810135,0.031938857602574464,0.03652453740949322,0.03161705551086087,0.026468222043443325,-0.0012872083668543865,0.0028157683024939706,0.0028962188254223697
56,56,0.9316170555108608,0.9310927329879285,0.9135965490779155,0.9689560900741025,2.2458660672524435,-0.4073369088341623,-0.7030871767394757,3.924707253504328,1.6381330766392415,0.05913113435237327,0.039340305711987135,0.057039420756234895,0.04545454545454543,0.03821399839098958,0.028157683024939706,0.037489943684633986,0.01713596138374902,0.02099758648431218,0.0029766693483507687,0.0003218020917135966,-8.045052292839915e-05
57,57,0.9308125502815768,0.9308564258853173,0.9218951648545921,0.9759244526945402,2.4011824177511825,-0.36910237234246446,-0.7921510839882455,3.5125678666325353,1.9671352803759363,0.06870474658085277,0.058487530168946075,0.06299275945293643,0.044408688656476236,0.053982300884955724,0.023330651649235756,0.031134352373290475,0.021319388576025777,0.024215607401448146,-0.0029766693483507687,0.00096540627514079,0.0017699115044247816
58,58,0.9356395816572808,0.9351906219910985,0.9212944414444231,0.9797179205787911,1.994915294132824,0.05724954066325637,-0.7701538523658819,3.6589281993280527,1.687192186941849,0.055671761866452105,0.050362027353177775,0.06629123089300079,0.043845534995977486,0.039420756234915554,0.02027353177795659,0.04151246983105391,0.02791633145615451,0.04094931617055514,0.0004022526146419958,0.000482703137570395,0.0032984714400643655
59,59,0.9275945293644409,0.9272768999882964,0.9144025376869798,0.9718293463709913,2.1284851183591473,-0.2730219542481231,-0.6431548719883294,3.5291283370762083,1.9496604821141441,0.06500402252614641,0.04223652453740945,0.06234915526950924,0.048270313757039385,0.03708769106999197,0.02944489139179407,0.0390185036202735,0.022445695897023367,0.02212389380530977,0.002493966210780374,0.0022526146419951766,-0.0032984714400643655
60,60,0.9283990345937249,0.9280061478892921,0.9158032642611409,0.9783239802041306,2.1250570195511966,-0.10896017410766606,-1.1357662609165668,3.853117609698972,1.9426954447035985,0.06082059533386965,0.03604183427192277,0.04762670957361219,0.04304102976669345,0.0394207562349155,0.0274336283185841,0.039823008849557494,0.023491552695092555,0.022526146419951765,0.002091713596138378,-0.0015285599356395841,-0.002574416733708773
61,61,0.9308125502815768,0.930974869935028,0.9246304056806938,0.9679034980501717,2.1052500740235978,-0.7802646872213117,-1.0593119272197797,4.021813624609846,2.378670436746958,0.06677393403057119,0.05092518101367656,0.06323411102172163,0.04754625905068379,0.04722445695897021,0.0365245374094932,0.03716814159292035,0.025502815768302534,0.028318584070796505,0.0016090104585679832,0.0003218020917135966,0.0011263073209975883
62,62,0.9211584875301689,0.9212963678006313,0.9133671271215473,0.9693562341410166,1.4591916091490758,-0.34178822167135464,-0.8222571397148386,4.629614276592573,1.7482364141770221,0.05728077232502009,0.029525341914722447,0.07280772325020113,0.048270313757039385,0.0468222043443282,0.023974255832662928,0.03201930812550278,0.021319388576025777,0.022365245374094966,0.0003218020917135966,-0.000482703137570395,0.002091713596138378
63,63,0.9219629927594529,0.9215727548585099,0.9087454653992744,0.972129425540708,2.73263158779044,-0.06139623791995938,-1.1160413824455537,3.6586598978595646,1.3719655347876059,0.06138374899436845,0.03950120675784389,0.07079646017699115,0.03515687851971033,0.031536604987932385,0.03604183427192272,0.03362831858407077,0.02091713596138378,0.019549477071600995,-0.002172164119066777,-0.0032984714400643655,-0.0013676588897827858
64,64,0.9388576025744167,0.9386544369560197,0.9270072669266218,0.9825623301429752,2.351497228391693,-0.27628516679962334,-1.08987604892908,4.179451232168566,1.4050363521371736,0.04907481898632341,0.03563958165728083,0.05036202735317778,0.046178600160901064,0.03089300080450528,0.03089300080450528,0.038535800482703185,0.022526146419951765,0.03073209975864848,0.0008045052292839916,0.0008849557522123908,0.002091713596138378
65,65,0.9316170555108608,0.9315559704440054,0.9225199362041467,0.9739335943163694,2.0503843938051354,-0.03784145751236048,-0.8260095457647241,3.777544092420224,1.7111326382437437,0.06146419951729685,0.046661303298471415,0.06500402252614641,0.04714400643604181,0.04296057924376506,0.0288817377312953,0.0355591311343524,0.031053901850362074,0.030973451327433666,0.0016894609814963823,-0.0032180209171359664,0.0006436041834271932
66,66,0.9356395816572808,0.9351384294345905,0.9187698849275965,0.9740537004549373,2.4383185389686046,-0.4230251350648644,-0.783872420470505,3.740323759424526,1.7147956516222913,0.042316975060337936,0.0436846339501207,0.06958970233306516,0.04577634754625903,0.05068382944489136,0.026146419951729727,0.03169750603378927,0.02679002413515692,0.027996781979082907,0.002574416733708773,-0.0018503620273531806,-8.045052292839915e-05
67,67,0.9316170555108608,0.9314338003102943,0.9210661673341771,0.9759956308407164,2.4303150637528157,-0.43550471859278256,-0.7480243249877989,3.9233678063992463,1.557478117317879,0.07184231697506034,0.03950120675784393,0.066130329847144,0.042638777152051464,0.03684633950120678,0.03386967015285604,0.03588093322606599,0.015124698310539041,0.030329847144006484,-0.003539823008849563,-0.0013676588897827858,0.0012872083668543865
68,68,0.9292035398230089,0.928399058547171,0.9100438220777026,0.9759444764951661,2.4919326549071514,-0.35961638660772094,-0.932019522828303,3.5227874243972015,1.870103470386643,0.05245374094931614,0.04746580852775539,0.05888978278358807,0.029123089300080486,0.026307320997586515,0.028157683024939706,0.03893805309734512,0.022847948511665363,0.023411102172164154,-0.001045856798069189,-0.0032180209171359664,-0.002574416733708773
69,69,0.9308125502815768,0.9307717219619662,0.922008596519684,0.9683423314873602,1.8626628358904516,-0.02790121891914422,-0.9073949908029584,3.7667746076036908,1.9161365304909763,0.06218825422365244,0.04625905068382942,0.05551086082059531,0.040627514078841485,0.04698310539018501,0.03169750603378925,0.04891391794046658,0.023411102172164154,0.02687047465808532,0.002574416733708773,0.002172164119066777,0.0030571198712791682
70,70,0.9227674979887369,0.9225326169147654,0.910542264752791,0.9644338118022329,2.582015765444002,-0.46243808221204913,-0.622138645456953,3.6170268021252627,1.7133779661932977,0.048270313757039385,0.029364440868865672,0.0563153660498793,0.04328238133547864,0.041592920353982266,0.017618664521319417,0.03169750603378922,0.02115848753016898,0.019549477071600995,0.0008849557522123908,-0.0012872083668543865,8.045052292839915e-05
71,71,0.9356395816572808,0.9350698841743429,0.9210575086248681,0.9800900977960254,2.2710034764743208,-0.19602847350956482,-1.087839350946517,3.7931629731342515,1.6643075197325794,0.050281576830249364,0.04006436041834273,0.06017699115044246,0.039662107803700754,0.03966210780370074,0.03588093322606602,0.036524537409493206,0.027996781979082907,0.025341914722445735,0.0,-0.0012067578439259874,0.0013676588897827858
72,72,0.9275945293644409,0.9276418143771915,0.9177164887307236,0.9675593119810203,1.9086221254196374,-0.037805381107072766,-0.8404874793098143,3.855682669440512,1.788330140314354,0.07884151246983107,0.04794851166532579,0.06371681415929202,0.04392598551890583,0.04931617055510858,0.03845534995977471,0.04947707160096537,0.027031375703942116,0.027835880933226108,0.0008045052292839916,0.001045856798069189,0.0016894609814963823
73,73,0.9444891391794047,0.9446938086261525,0.939441422619262,0.9768680282890866,2.8402762187701436,-0.6220835789866247,-1.226950623689054,4.011711548412056,1.6934403149287047,0.06500402252614641,0.04987932421560744,0.0756234915526951,0.054223652453740966,0.03990345937248598,0.0287208366854385,0.046017699115044296,0.03515687851971043,0.043041029766693537,0.0017699115044247816,-0.0003218020917135966,0.0012872083668543865
74,74,0.9372485921158488,0.9369233900652458,0.9258426388396785,0.9712405563873682,2.419381606741382,-0.41509117130303613,-0.9846783881454317,3.743218468412149,1.8706883170346207,0.05864843121480288,0.02389380530973455,0.06926790024135157,0.04843121480289623,0.034754625905068434,0.029283990345937295,0.03805309734513279,0.03531777956556723,0.028157683024939706,-0.0005631536604987942,0.0028962188254223697,-0.0037811745776347603
75,75,0.9364440868865648,0.9362040027473826,0.9259152431464389,0.9802543968407035,2.1779103772534394,-0.03024458023635363,-1.1008470097512215,3.9566648723704163,1.5135965477302733,0.05060337892196298,0.04304102976669348,0.07884151246983107,0.0415124698310539,0.054143201930812526,0.03644408688656481,0.047707160096540614,0.03459372485921164,0.03748994368463401,-0.0002413515687851975,0.0030571198712791682,0.002413515687851975
76,76,0.9428801287208367,0.9427581629511376,0.9337779625151148,0.9795106269184262,2.965258651645154,-0.10859037717966748,-1.164493326207115,3.5457321163742,1.3997551257610878,0.0659694288012872,0.040466613032984766,0.07160096540627514,0.04328238133547875,0.03684633950120682,0.03483507642799684,0.05317779565567175,0.0288817377312953,0.02461786001609014,0.00096540627514079,-0.0032984714400643655,-8.045052292839915e-05
77,77,0.9243765084473049,0.9242712579690865,0.9110605170387779,0.9722984963668194,1.996016685372049,-0.01945768075608987,-0.43594486178095787,3.5777373883932246,1.5838716514514333,0.05358004827031373,0.03998390989541427,0.0659694288012872,0.03354786806114237,0.030490748189863238,0.02099758648431218,0.0319388576025744,0.023732904263877752,0.03499597747385354,0.0,-0.0028157683024939706,-0.00096540627514079
78,78,0.9356395816572808,0.9353322271500876,0.9254205707584932,0.9727841107690921,2.216823137928233,0.2361650921712021,-0.46256534715091885,3.3484358813335593,1.3172464749281438,0.0747385358004827,0.05744167337087689,0.05913113435237327,0.041914722445695905,0.04424778761061948,0.04489139179404663,0.03925985518905876,0.03073209975864848,0.03909895414320198,0.0018503620273531806,-8.045052292839915e-05,-0.0003218020917135966
79,79,0.9356395816572808,0.9355994868219574,0.9265906362545018,0.97655550024888,1.4643822460824738,0.17444037970766907,-0.8596840978603445,4.420273558648567,1.2696650544833248,0.06701528559935639,0.04995977473853578,0.07393403057119871,0.04698310539018501,0.040305711987127936,0.030168946098149685,0.05269509251810134,0.0429605792437651,0.03789219629927598,0.0004022526146419958,0.0012872083668543865,0.0006436041834271932
80,80,0.9219629927594529,0.9215386100587089,0.9068963505353131,0.9731059832550542,1.8321613166322597,-0.12178138681770333,-1.0119484237750676,3.853576908002665,2.017960795888381,0.05060337892196296,0.03105390185036202,0.05543041029766691,0.03845534995977469,0.04529364440868862,0.03716814159292031,0.050201126307320966,0.02550281576830251,0.02091713596138378,-0.0029766693483507687,-0.0005631536604987942,0.00193081255028158
81,81,0.9243765084473049,0.9237907681812907,0.9077803969501194,0.97759443571387,2.512062216450684,0.015467996646122369,-0.8098461612883263,3.387975749593183,1.5320833965429117,0.04416733708769103,0.03628318584070792,0.05880933226065967,0.04448913917940463,0.03628318584070794,0.019871279163314593,0.04030571198712788,0.019871279163314593,0.02196299275945297,-0.0004022526146419958,-0.0029766693483507687,-0.002413515687851975
82,82,0.9324215607401448,0.9321952209131017,0.9223505260456761,0.9768511390528326,2.8835587217457146,-0.37509383468743,-1.080028055170262,3.546297805650665,1.7534115450753966,0.05880933226065967,0.03547868061142401,0.0658889782783588,0.04746580852775541,0.042075623491552694,0.022687047465808564,0.03419147224456963,0.02115848753016898,0.02099758648431218,0.0006436041834271932,0.001045856798069189,0.0023330651649235757
83,83,0.9380530973451328,0.9375576839437181,0.9231104220739631,0.9735804576677641,2.052934769036633,-0.4584455606494789,-1.1566023270801322,4.317776471321936,1.8001478796782973,0.05744167337087689,0.035559131134352426,0.04979887369267897,0.04971842316975059,0.041432019308125546,0.03354786806114245,0.032180209171359664,0.04102976669348356,0.04561544650040228,0.002011263073209979,0.002011263073209979,0.0022526146419951766
84,84,0.9388576025744167,0.9390878299813467,0.9308696431662504,0.9723194193723881,2.0648874119805956,-0.10516389891027844,-0.9675381606189807,4.395184023194131,1.2496299615242685,0.06025744167337086,0.04987932421560738,0.06017699115044246,0.04987932421560739,0.03435237329042644,0.04521319388576028,0.043201930812550325,0.051086082059533376,0.05197103781174576,0.00193081255028158,0.0012872083668543865,0.0027353177795655715
85,85,0.9324215607401448,0.9320626513258938,0.9200604422096708,0.972186825549892,2.449083490651769,-0.11538852496832895,-0.877064340590485,3.3454373295761015,1.8358799479014836,0.06259050683829444,0.04239742558326627,0.06749798873692678,0.046661303298471415,0.053982300884955724,0.04304102976669345,0.04593724859211583,0.030973451327433676,0.027674979887369312,0.0018503620273531806,0.0027353177795655715,-0.0007240547063555924
86,86,0.9203539823008849,0.9200802740073518,0.9070368816395984,0.9717866237769736,1.372267435990434,-0.2063953837602819,-0.6011891069068518,4.2040563619889015,1.8949412253599112,0.0563958165728077,0.029686242960579222,0.046259050683829406,0.039742558326629075,0.022123893805309748,0.023008849557522137,0.03314561544650037,0.026548672566371678,0.03250201126307317,0.0012067578439259874,-0.0014481094127111848,0.0
87,87,0.9356395816572808,0.9355112665298722,0.9244125434631947,0.9749290668814898,2.05782821563671,-0.5360533027363028,-0.8719824388768086,3.979462526888705,2.055323230979833,0.06427996781979081,0.03306516492357205,0.05341914722445693,0.03781174577634759,0.029847144006436087,0.028399034593724903,0.029525341914722492,0.032180209171359664,0.039581657280772356,-0.0008849557522123908,-0.0012067578439259874,0.0006436041834271932
88,88,0.9275945293644409,0.9272693032907244,0.9139031209058581,0.9689985728991204,2.417929214889943,-0.6206888765741929,-0.9227548198991066,3.8268206929291035,2.0049341137809793,0.07127916331456155,0.037329042638777135,0.03893805309734512,0.03998390989541428,0.030651649235720058,0.03580048270313757,0.03724859211584873,0.02389380530973455,0.02292839903459376,-0.0002413515687851975,-0.0013676588897827858,0.0004022526146419958
89,89,0.9275945293644409,0.9274162429199249,0.9162054013154066,0.9758861533088878,1.9984074506578253,0.11521072049348167,-0.7590731696372003,3.76515986951155,1.4838006759847466,0.05518905872888171,0.03620273531777955,0.06194690265486724,0.04529364440868862,0.03942075623491551,0.03242156074014483,0.0386967015285599,0.024456958970233346,0.028077232502011308,-0.0014481094127111848,8.045052292839915e-05,0.0012067578439259874
