,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_CO2_vd_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_CO2_vd_fd1_scaled
107,107,0.7860016090104586,0.7776243084757617,0.7312588340246078,0.8258277915517761,1.6285643930103118,-0.22865859940016262,0.385078475369788,2.2906419776710414,1.7190852689651974,0.08238133547868062,0.06806114239742558,0.059855189058728865,0.05349959774738533
108,108,0.8117457763475463,0.7998168108795718,0.7462270951539391,0.8436221049204724,1.2264123731618621,-0.36219546164795696,0.4160082661847439,2.2463522880456352,2.1791545692002,0.0946098149637973,0.08037007240547064,0.07345132743362834,0.05309734513274341
109,109,0.8173773129525342,0.8103464157509813,0.7655680693789652,0.8498312088935454,1.3639420607488626,-0.37577543336846525,0.6277682814275847,2.187798268088437,2.0674271616312176,0.08938053097345136,0.08390989541432022,0.08189863234111024,0.06806114239742563
110,110,0.7876106194690266,0.7754063364208951,0.7159816132858838,0.8263018979833926,1.246925647545902,-0.15095766567553862,-0.10766116320930198,2.852216200451072,1.7558090239986441,0.0753821399839099,0.04947707160096537,0.06114239742558325,0.057843925985518886
111,111,0.8133547868061143,0.8031931516679625,0.7505138640822182,0.8462009193921471,1.9735675137501945,-0.5183817486144432,0.24965623595590752,1.8365635873058765,2.3423058776553654,0.09340305711987132,0.059211584875301745,0.08222043443282383,0.05768302493966217
112,112,0.8093322606596943,0.8006032295106738,0.752317967522263,0.8317734706943718,1.742706256972117,-0.303062012695008,0.46809377742183766,1.999156454075249,1.8928178068500041,0.09251810136765892,0.07707160096540629,0.08189863234111024,0.056637168141592975
113,113,0.7988736926790024,0.7881035902340996,0.732822122042488,0.8388579510297887,1.2170928748686363,-0.2800415175224618,0.2757400116291782,2.0862599738115994,2.455999289149021,0.0857602574416734,0.0662107803700724,0.0749798873692679,0.06677393403057119
114,114,0.8069187449718423,0.8014480796630493,0.7587166573946652,0.8492196878751501,1.0631460811487365,-0.24942138510690368,0.0443687281707348,2.2013575501361,2.632531885189718,0.10498793242156079,0.0664521319388576,0.08222043443282383,0.05502815768302498
115,115,0.8020917135961384,0.7956829096211256,0.7533656185555067,0.8408108765669532,1.6906916073018992,-0.2417020796267671,-0.36063393092213925,2.575093923777187,1.8348460037110594,0.09356395816572811,0.07731295253419149,0.08270313757039423,0.06339501206757844
116,116,0.8077232502011263,0.7940972792313138,0.7310770495024743,0.8290845644937503,1.5270883659783971,-0.27302106384359137,-0.03843167341256586,2.511936680331951,1.8956109499842555,0.09074818986323414,0.058487530168946124,0.06886564762670958,0.06001609010458571
117,117,0.8141592920353983,0.8080182990094993,0.7613803751752533,0.8330345892416633,1.2507890813623546,-0.4953733186315211,0.10122512979924794,2.5339180366840512,2.337008340460705,0.09251810136765892,0.07489943684633951,0.0846339501206758,0.0679806918744972
118,118,0.8093322606596943,0.7997251163805656,0.7389269863213038,0.8292982392316647,1.663448419512306,-0.40024266802437924,0.19284650840316286,2.2349905460537816,2.1425813539018597,0.08817377312952537,0.06210780370072407,0.07232502011263073,0.059292035398230115
119,119,0.7900241351568785,0.7782275512679663,0.7246857572420062,0.8422434339725996,-0.1193920561810262,-0.3276724361979063,0.4296575300386059,3.2966214916599674,2.362178143764298,0.08157683024939663,0.05880933226065967,0.07184231697506034,0.04408688656476267
120,120,0.8109412711182623,0.8038166949412207,0.7521045960311624,0.8406725140954123,1.5272244785515459,-0.2999747792370795,-0.19739888811125675,2.6308957400554607,2.0621887265162644,0.0950120675784393,0.08664521319388578,0.08897827835880937,0.07071600965406277
121,121,0.8230088495575221,0.8119515443807551,0.7589779407485013,0.8353239043129037,1.2265700603778005,-0.33263994089028953,-0.07025419282846951,2.2364860193683267,2.5212816998520853,0.09814963797264675,0.07393403057119864,0.08399034593724851,0.07240547063555908
122,122,0.8165728077232502,0.8078151699101747,0.7615279597762525,0.8500787965202532,1.655654866380731,-0.31800645444569525,-0.03530563591657819,2.1401623033229296,2.045576573908092,0.10032180209171364,0.08350764279967822,0.08141592920353984,0.06548672566371688
123,123,0.8189863234111022,0.8118248523932922,0.7571928071928071,0.8380165289256198,1.445276439850756,-0.29442430508427897,0.09919459919371196,2.3147611393141685,2.103872873056681,0.09525341914722449,0.07538213998390993,0.07208366854384558,0.06604987932421569
124,124,0.7747385358004827,0.7655938812427449,0.7171091214195713,0.8175193501373236,1.1986813773967877,-0.3483939537201107,0.1578976867082919,2.342597831525312,2.3650663002234946,0.06741753821399839,0.06170555108608204,0.06323411102172163,0.04553499597747381
125,125,0.8077232502011263,0.7939394912363205,0.7352347950490463,0.8471266996183003,0.9850577325623194,-0.504636472346674,-0.15171027037536933,2.43038083287947,2.954718763085784,0.08495575221238941,0.05679806918744975,0.08278358809332262,0.0588897827835881
126,126,0.8141592920353983,0.8038281150879608,0.7459825528007347,0.8370750002981409,1.1918909147104788,-0.4806927808933954,0.04679520286902877,2.1875026904725887,2.7227269308427244,0.09694288012872088,0.06685438455349962,0.07666934835076429,0.06057924376508452
127,127,0.8093322606596943,0.8029114818818078,0.7560922361604456,0.8508065943662303,1.139912854243701,-0.34612962940061137,-0.014577811294254832,2.5236303450048685,2.351372619161478,0.09734513274336287,0.07843925985518907,0.07634754625905069,0.07248592115848754
128,128,0.7964601769911505,0.7851983572706739,0.7305793507003688,0.8361711608708144,0.7830522238958203,-0.20921728631254718,0.516830761105491,2.320907401112274,2.223239710255255,0.08455349959774741,0.0650844730490748,0.06975060337892196,0.051488334674175365
129,129,0.8053097345132744,0.7969814400937182,0.7485322982019558,0.8270652973958151,1.588016209943561,-0.272704307052669,0.02135865694077994,2.3304123654443827,1.9792164104789185,0.09187449718423173,0.06991150442477875,0.07811745776347548,0.06733708769106998
130,130,0.8069187449718423,0.7942158453164666,0.7330498647081561,0.8383842288364901,1.5893979007830892,-0.3548289253548382,0.0904509889364051,2.3730866330614075,2.077247206642281,0.07795655671761867,0.07417538213998393,0.06773934030571199,0.05148833467417545
131,131,0.7908286403861625,0.7762496345502331,0.7170381054569548,0.8262416961296488,1.381957032901997,-0.23324810209937435,-0.3823112411954235,2.5579825487237167,2.283182785667278,0.08101367658889784,0.061303298471440046,0.06323411102172163,0.05092518101367656
132,132,0.8053097345132744,0.7975722932070407,0.7453463029458528,0.8257975001637577,1.4910973492944388,-0.14881485696726635,0.033231215941556605,1.715735841188805,2.406820535681431,0.10410297666934838,0.06629123089300079,0.08045052292839905,0.06757843925985518
133,133,0.8157683024939663,0.8063273127474119,0.7603190866510539,0.839825274372044,1.641611653282626,-0.26203776020172603,0.10239807967091541,1.8058458440328977,2.33778972782387,0.0949316170555109,0.07465808527755433,0.08302493966210782,0.07232502011263076
134,134,0.8061142397425584,0.7972251164315012,0.7456903908516812,0.8402516611637857,1.5190714916159775,-0.10329508667880681,0.10049146805024131,2.2864941039403632,1.8799635570409932,0.09163314561544653,0.0749798873692679,0.07811745776347548,0.06339501206757844
135,135,0.8173773129525342,0.8079801872868794,0.754019734857224,0.8346436663294703,0.827741984419249,-0.2136295751626544,0.15050992823282294,2.2132474482477935,2.7538003080981084,0.09798873692679007,0.06403861625100568,0.07771520514883348,0.06074014481094135
136,136,0.8012872083668544,0.7904173480517076,0.7327619997861954,0.8399167349653754,1.10072452575776,-0.180241488377743,-0.05822606383318547,2.6843212524048257,2.020103595142773,0.09074818986323414,0.06315366049879324,0.07111826226870474,0.05776347546259051
137,137,0.7964601769911505,0.7864678379780123,0.7387159084356801,0.8326385285129447,1.2582239584918318,-0.5456938440782371,0.12128100921677738,2.4402056545872477,2.477400343440938,0.0850362027353178,0.06926790024135157,0.07699115044247788,0.05816572807723249
138,138,0.7851971037811746,0.776071886704761,0.7256603265955456,0.8190330806662923,1.513412278385695,-0.20102007930557997,0.19590912016779524,2.723287271479807,1.5005247909991462,0.08020917135961385,0.04416733708769105,0.06323411102172163,0.05084473049074817
139,139,0.8149637972646823,0.8060942075981208,0.7525696915776987,0.836779359430605,1.3674689670119258,-0.3610087291852116,0.16392165076881907,2.0693228986480317,2.462713452325014,0.09115044247787614,0.08374899436846342,0.0846339501206758,0.07771520514883348
140,140,0.8125502815768303,0.8057130121076905,0.7628420991725974,0.8503905571949315,1.395325132927386,-0.551364101803477,-0.21297061069811596,2.370967622876848,2.7135083721595845,0.10032180209171364,0.08133547868061144,0.08720836685438457,0.05921158487530177
141,141,0.826226870474658,0.818337046937407,0.7700260592041694,0.8489649518343922,1.7778146237361236,-0.060711890559246834,0.23962613623975992,2.1372890542949765,1.5255389521572942,0.10016090104585673,0.07248592115848748,0.07650844730490743,0.07353177795655666
142,142,0.7892196299275945,0.7770153883185483,0.7282649782649783,0.8259365532092804,1.5799949049572506,-0.6751822108036933,0.13093935772784746,2.2967185772334013,2.570865445371937,0.0747385358004827,0.061866452131938844,0.06902654867256637,0.05197103781174576
143,143,0.8165728077232502,0.8092049512985869,0.7590109727164888,0.8488404507710556,1.1795569443279421,-0.2717479847094861,0.15301793660233362,2.3237019839530353,2.296200993747986,0.08809332260659697,0.07972646822204346,0.08342719227674981,0.06315366049879331
144,144,0.7996781979082864,0.7879189911952104,0.7367205876403651,0.8385607203333507,1.590879074153175,-0.18730605341159184,-0.07081119314508152,1.6130170735094373,2.515723358477045,0.08720836685438457,0.06339501206757843,0.07320997586484312,0.05591311343523735
145,145,0.7827835880933226,0.7688207183713036,0.7162971986085194,0.8224422328195913,1.2969694681185795,-0.4624294729224247,0.7729982749892209,1.8019437104461908,2.6007806163315874,0.07401448109412712,0.06025744167337086,0.06822204344328238,0.056476267095736096
146,146,0.8165728077232502,0.810095360004396,0.7614165502066546,0.8462192619904255,1.3260230666413975,-0.24572749575205874,-0.045535274565226644,1.7962427923723483,2.6692480518780846,0.09871279163314566,0.08101367658889784,0.08785197103781177,0.08028962188254225
147,147,0.8173773129525342,0.8071077577736512,0.752785281706305,0.8441272195443497,1.2769791601832159,-0.2649657484225639,-0.035970251319917344,2.206012875561022,2.3137560598566496,0.10522928399034599,0.07481898632341114,0.08085277554304104,0.06556717618664526
148,148,0.8101367658889783,0.8036272533271956,0.7546891261038922,0.8366715232969583,1.0595425240792877,-0.3979917701340782,0.023048042666423747,2.4209014765675696,2.5581474368415504,0.1045856798069188,0.08069187449718425,0.09163314561544653,0.06419951729686244
149,149,0.8157683024939663,0.8028754949044188,0.7455025912804146,0.8523936403829826,1.3016238370063584,-0.21862005091880235,-0.4111503977499036,2.435177880478059,2.3006713563012484,0.07900241351568786,0.06725663716814162,0.06991150442477881,0.055832662912309004
150,150,0.8117457763475463,0.8016647664395591,0.7514850105387845,0.8540886419193944,0.9275037934854656,-0.1727366598587604,0.020640099550419583,2.3905939642446214,2.4016335909717026,0.09316170555108612,0.06991150442477877,0.06926790024135158,0.05888978278358813
151,151,0.7860016090104586,0.7795392296218353,0.7338213334114133,0.825482388077182,0.9274024913222675,-0.4528014889145028,0.7082785021099332,2.240392429229778,2.395208082492065,0.09702333065164928,0.057039420756234895,0.0757843925985519,0.06267095736122283
152,152,0.7996781979082864,0.7915589945072801,0.7444706361678599,0.8255514812874686,1.5477613835172224,-0.4587805964770765,-0.18721874913384945,1.8945747573769198,2.9021130212147472,0.09686242960579247,0.07111826226870474,0.07916331456154466,0.07457763475462591
153,153,0.8197908286403862,0.808675643073794,0.7540772406523586,0.8499165519866483,1.662606346654693,-0.4061807520544204,0.4090680713074649,2.0265805620769703,2.038683289015835,0.09879324215607406,0.07658889782783591,0.07417538213998395,0.06733708769107007
154,154,0.7948511665325825,0.7822109233240397,0.7177278556076652,0.8196510598845294,0.9813111054692398,-0.4551119065411342,0.035271782294288165,2.495243430427187,2.7627794639401495,0.0851971037811746,0.05687851971037809,0.07031375703942075,0.056637168141592906
155,155,0.8165728077232502,0.8091264461548066,0.764022680160956,0.849765708014702,0.9631834856012,-0.34670302917631424,-0.08141813428919076,2.8552987240038674,2.2857140534531535,0.09227674979887372,0.0766693483507643,0.08318584070796461,0.06468222043443289
156,156,0.8125502815768303,0.7993576607014311,0.7473092327937433,0.8643583245700232,1.0296100829257582,-0.22134064040791318,0.1521958296014791,2.1025587145305518,2.3826918257064684,0.08664521319388578,0.062429605792437684,0.06870474658085278,0.05591311343523738
157,157,0.83266291230893,0.8275701828986136,0.7810657637212877,0.8615143546702209,1.2983086576520935,-0.36640763298130724,0.0838152895313892,2.140241519696914,2.6004229518863062,0.11150442477876102,0.09477071600965399,0.0877715205148833,0.06870474658085277
158,158,0.7996781979082864,0.7913789235687602,0.7426334690248924,0.843682739097885,0.9732253590608161,-0.11748472696967228,-0.3569420368725428,2.424022438869572,2.475883300200904,0.08648431214802899,0.06057924376508448,0.06154465004022526,0.05543041029766693
159,159,0.8053097345132744,0.7979835055139137,0.7483480339089333,0.8308930969409787,1.9204444372065392,-0.3100696056974668,0.2240990817203275,1.9001465303533975,1.9732557470506327,0.0846339501206758,0.06749798873692678,0.0749798873692679,0.0666934835076428
160,160,0.8004827031375704,0.7905110242872497,0.7351810497509196,0.8249181085291523,1.4854181746783752,-0.24548580777577284,0.16749831319851854,2.2605603232614326,1.8711768695296054,0.0859211584875302,0.05583266291230895,0.06765888978278359,0.04875301689460985
161,161,0.8004827031375704,0.792020079036678,0.7422985816725592,0.8370359946761419,1.3736127406593657,-0.2454506837975914,0.27366208058213637,2.3654483678381566,1.9548243373636947,0.09477071600965409,0.0662107803700724,0.08495575221238941,0.06411906677393402
162,162,0.8117457763475463,0.8007761072131561,0.7477274716298609,0.851877242626681,1.3507385118598738,-0.36876332213291824,0.16578678008736109,2.3301093118334375,2.2724260022319718,0.08286403861625102,0.07795655671761867,0.06323411102172168,0.05792437650844738
163,163,0.8149637972646823,0.8048391498794797,0.7491351786803775,0.8514432446200413,1.31162988839517,-0.11682222508370059,-0.08654518563716876,2.340849289790341,2.128459507541922,0.08189863234111024,0.07144006436041836,0.0749798873692679,0.06090104585679812
164,164,0.7972646822204345,0.7890166129489828,0.7406797284824693,0.8519651139696004,1.4220073829131965,-0.15722335095668186,0.27091635786265006,2.303159264573591,1.7987093454820087,0.08101367658889784,0.06146419951729685,0.06331456154465004,0.04810941271118263
165,165,0.7988736926790024,0.7934435059939787,0.7453109959163662,0.835417002983504,1.0029944762223413,-0.5530561439131395,0.3109595259593493,2.740581503533868,2.371012696592317,0.08125502815768304,0.06138374899436845,0.06717618664521319,0.06226870474658084
166,166,0.7972646822204345,0.7841982464915921,0.7308959671353353,0.8334519469999422,1.4551212334051349,-0.33088539663369065,0.6353782558845695,2.3215545574567873,1.7645857805230214,0.08053097345132745,0.06452131938857601,0.0659694288012872,0.06114239742558325
167,167,0.8004827031375704,0.790839343338215,0.7335668119555404,0.8199314810496672,1.3192909559883164,-0.2380961528612167,0.6436735774060428,2.332615656487984,1.70847268923075,0.08559935639581659,0.06419951729686242,0.07731295253419149,0.06540627514078841
168,168,0.7948511665325825,0.7879184351822974,0.7443853256713859,0.8338392381305466,1.0126481290161249,-0.4031315422971651,-0.06610850053459619,2.5540236077318945,2.4998726279722367,0.09525341914722449,0.07481898632341111,0.08205953338696703,0.06234915526950924
169,169,0.8149637972646823,0.804725019873728,0.7508567179619812,0.8599596769453228,0.5508019330360878,-0.3853223811495287,0.4585785539287252,2.5471804467306245,2.535644034141683,0.08270313757039424,0.06492357200321806,0.07296862429605795,0.055832662912309004
170,170,0.8101367658889783,0.8035662978880835,0.7573548428811587,0.8398275395883051,1.1776702678594895,-0.4059508659971574,-0.02228538016310946,2.1114181850957996,2.7895452128093545,0.09814963797264686,0.06476267095736124,0.09340305711987132,0.07401448109412712
171,171,0.7996781979082864,0.7913334073823154,0.7421675987468157,0.8420050947208151,1.6474344026147147,-0.14328272747903126,0.03172826346229292,2.524199730351389,1.626496699957478,0.07900241351568786,0.0584070796460177,0.06830249396621077,0.04899436846339502
172,172,0.8020917135961384,0.7917855546588581,0.7444087207865717,0.8462139626826648,1.2267707416734734,-0.2827638498273573,0.43427721172472183,2.1594778403200916,2.217442076906869,0.08761061946902657,0.05462590506838296,0.07803700724054707,0.06934835076427998
173,173,0.8045052292839904,0.7977546866736072,0.7519617603138816,0.8332474453195913,1.2298635528367956,-0.4569177848160828,0.5328509580395365,2.223048929420367,2.259244673749326,0.09678197908286408,0.0839903459372486,0.0751407884151247,0.06757843925985518
174,174,0.829444891391794,0.8228842499591252,0.7757001063452676,0.8535153019023987,1.1073247733158835,-0.056165962239064435,0.22819430802405422,2.246737943356345,1.9982140532574135,0.10265486725663711,0.07642799678197906,0.09967819790828633,0.08535800482703132
175,175,0.827835880933226,0.8213925641960664,0.7745096301547915,0.8674110835401159,1.3685005117508624,-0.4332947253012197,0.23400952974056066,2.1201307530180307,2.533659324593723,0.09219629927594522,0.08431214802896214,0.08077232502011258,0.07216411906677392
176,176,0.8133547868061143,0.8060987862333204,0.7580424457510109,0.8434768790719849,1.1892667724066548,-0.3697929881789217,0.013457657794738783,2.3390241085531227,2.5651015922241527,0.09694288012872088,0.08600160901045859,0.0850362027353178,0.06572807723250206
177,177,0.8085277554304103,0.8001147247735299,0.7527686378011348,0.8330736675658078,1.0849655769630113,-0.1656399523043675,-0.05607958043159719,2.387507419872942,2.3291625682270407,0.09935639581657285,0.07023330651649236,0.08994368463395015,0.06572807723250201
178,178,0.8028962188254224,0.7926365316906754,0.7459592339888768,0.8309127916977237,1.4935381448271356,-0.2740067506148302,0.254753080294651,2.3302665704401972,2.0517472583320098,0.09251810136765892,0.05808527755430411,0.07683024939662109,0.06733708769107
179,179,0.8149637972646823,0.806984692093831,0.7640373258414082,0.8510377845307036,1.0240314208869765,-0.36145269935796054,0.5608575300653095,2.6978573558248153,1.903310234527167,0.09959774738535805,0.07506033789219632,0.08173773129525344,0.07176186645213195
180,180,0.8101367658889783,0.7993690593248115,0.7483891547049442,0.8330694504857185,1.3989957939279913,-0.29238547739081405,-0.32064438641636206,2.181423043402049,2.6366724137015183,0.09147224456958973,0.07562349155269511,0.08020917135961385,0.06468222043443285
181,181,0.8173773129525342,0.809664217013458,0.7651663574735164,0.8597447856164502,0.6805891744175481,-0.3861343121406973,0.28928358828359724,2.570216859118399,2.580694317948877,0.10120675784392603,0.07240547063555915,0.08704746580852778,0.07329042638777154
182,182,0.8093322606596943,0.8006508415157952,0.752775904567017,0.8418141335689704,1.959622631714708,-0.4324510363731101,0.09218835287841369,2.1171648681828716,1.9779301398074165,0.08704746580852778,0.06765888978278362,0.06580852775543042,0.057441673370876946
183,183,0.8117457763475463,0.7998362290851502,0.7368818949709923,0.8372050380256711,0.9863339006644689,-0.21612953254933656,0.10116579807957808,2.5177346976913135,2.193792299692053,0.09710378117457767,0.054062751407884226,0.0774738535800483,0.06234915526950931
184,184,0.8165728077232502,0.8087073354932128,0.7596178714599767,0.8407915309829186,1.7585565473250473,-0.2169958554638047,0.043864580781753176,2.0081771050585435,2.0106752611500758,0.0944489139179405,0.07497988736926793,0.07972646822204346,0.06629123089300085
185,185,0.8053097345132744,0.7992990150238671,0.7539711966853235,0.8280393853252586,1.130007501934793,-0.5672600720127212,0.2339830764718036,2.3977261025219008,2.6418622594849563,0.10289621882542241,0.08809332260659697,0.0847144006436042,0.07184231697506034
186,186,0.7980691874497184,0.7834370646720107,0.7231669468511573,0.8367474695225892,0.35024129819362915,-0.5388583623655735,0.8383256793490478,2.974103665971861,2.275563099814133,0.0765084473049075,0.0662107803700724,0.06564762670957361,0.04521319388576028
187,187,0.8173773129525342,0.8110671375172912,0.769402013539316,0.8535265868194178,1.509035386276747,-0.3542514382246886,0.3517036972318027,2.0771084560801323,2.150180064278647,0.09798873692679007,0.07602574416733711,0.07996781979082865,0.07473853580048272
188,188,0.8020917135961384,0.7904014791261716,0.7381977671451356,0.8316253443526169,1.5242005539163452,-0.2203864305494558,0.1840202252709409,2.4365787193210147,1.7451136140431749,0.08222043443282383,0.0663716814159292,0.06814159292035397,0.04915526950925183
189,189,0.7900241351568785,0.7779459627264308,0.7303697424304699,0.830658880211901,0.7044956524104922,-0.40105943276963074,0.15795307167182585,2.781633177521737,2.5065482947072235,0.0757039420756235,0.0663716814159292,0.07039420756234915,0.05285599356395815
190,190,0.8004827031375704,0.7874555987077235,0.721940374992464,0.8348646530415385,1.4812899566306652,-0.45514386995768963,0.35103945738203923,1.9317108385772035,2.419967194945678,0.08133547868061144,0.06355591311343523,0.07095736122284795,0.05559131134352372
191,191,0.8069187449718423,0.7910775202478219,0.7296514866346532,0.8433038410347518,1.1171484722050935,-0.45638343069108794,0.3062111214716907,2.023318433566488,2.663360306313916,0.07707160096540629,0.06194690265486726,0.06854384553499597,0.06146419951729688
192,192,0.8037007240547064,0.7917230507449317,0.7369265009989134,0.8185307209701729,1.6288805851237276,-0.35147585065350145,0.6138351174155505,2.1752083661832797,1.7394637460705895,0.08149637972646824,0.0765084473049075,0.08342719227674981,0.0658085277554304
193,193,0.7996781979082864,0.7830995411848257,0.7211409356622281,0.834708272501803,1.6933818979980788,-0.2867989352920248,-0.3909856872936798,2.398710762496493,2.1942592164226165,0.07208366854384554,0.06516492357200321,0.05695897023330652,0.04802896218825424
194,194,0.8149637972646823,0.803883701193305,0.7561128750822392,0.8443977230469979,1.189031312906291,-0.4533186312694994,0.2309507943110903,2.7811888327282057,2.1203362435867095,0.09203539823008852,0.07787610619469028,0.07425583266291232,0.05945293644408696
195,195,0.8061142397425584,0.7976508873210493,0.7499025085850649,0.8447994878062977,1.2304203748711022,-0.4238442180419246,-0.4706781542660236,2.2538456151350315,2.9855832469338393,0.0949316170555109,0.07409493161705552,0.08189863234111024,0.06765888978278359
196,196,0.7948511665325825,0.7801520407829594,0.7271047747110981,0.8343217197924389,1.6564849809522597,-0.27594843913058603,0.3194320745632879,1.832557476684137,2.228310952115631,0.0847948511665326,0.05189058728881737,0.061544650040225246,0.05269509251810136
197,197,0.8037007240547064,0.7943858147254389,0.7463679125055032,0.8420592256180921,1.2790429658045923,-0.5193484755585095,0.17018319874831878,2.4085622867823573,2.451651606717992,0.07851971037811747,0.07827835880933227,0.07908286403861627,0.05615446500402253
198,198,0.8165728077232502,0.8063120101484887,0.7591623186743879,0.8441287770196662,1.4552012074856147,-0.2070051389892766,0.39958171620932337,2.6185178587178086,1.4512407422289109,0.08921962992759455,0.08897827835880937,0.07449718423169752,0.06210780370072413
199,199,0.829444891391794,0.8225567668280191,0.7733180700566582,0.8456597655275628,0.8010580081592664,-0.2640940229942014,0.4210276808259692,2.290794753275545,2.3901860128477708,0.11150442477876102,0.07353177795655669,0.08447304907481891,0.0798069187449718
200,200,0.8141592920353983,0.8038919611013559,0.7450965424337674,0.8491722795988623,1.643899704090294,-0.28289306485614907,-0.1026257972573053,2.1900350487637126,2.235408378604918,0.09066773934030574,0.06613032984714404,0.07763475462590508,0.059452936444086946
201,201,0.8213998390989542,0.8120154279896624,0.7560015741833923,0.8499904594945917,1.3137101135864417,-0.4882466326461782,0.16146106127173365,2.498545959927542,2.283181452072156,0.09131134352373294,0.07361222847948518,0.07570394207562352,0.06178600160901056
202,202,0.8012872083668544,0.7901051848705082,0.7446852653956777,0.8471289064720393,0.7919270947117287,-0.2296642464287794,-0.0028441716034409287,2.823108955172645,2.2963867660143773,0.08825422365245376,0.06975060337892196,0.07256637168141593,0.052212389380531
203,203,0.7972646822204345,0.7853539284419105,0.7394328009039753,0.8232308033001914,0.8984482597253347,-0.34926572520574767,-0.20137214526884142,2.429131860918292,2.907939988759867,0.09895414320193086,0.06983105390185036,0.07256637168141593,0.06347546259050683
204,204,0.8077232502011263,0.8004332785272944,0.7544473292686484,0.8391726713147991,1.5155681810767268,-0.20288055302320582,-0.05693070468533125,2.7230023645838752,1.6254462208976141,0.08905872888173776,0.07980691874497185,0.07288817377312953,0.06717618664521322
205,205,0.8125502815768303,0.8022903531906368,0.7497865197454614,0.8465954285981658,1.5157861891582034,-0.2192160911597381,0.2504722107940058,2.1339938673919785,2.017602521622706,0.09654062751407888,0.07232502011263074,0.0760257441673371,0.060016090104585716
206,206,0.7956556717618665,0.7832071855374867,0.7293565714817226,0.8368204120546926,1.173898631050671,-0.08130495901897263,0.16558824587471602,2.4261615705712565,1.8824732895582486,0.08117457763475464,0.06267095736122283,0.07449718423169752,0.06806114239742558
207,207,0.8085277554304103,0.7990986273003651,0.7426871865297349,0.8407362073083353,1.5418255208767135,-0.35830207989677887,0.07491896569137797,2.001092570103605,2.434657381937922,0.08881737731295256,0.06146419951729689,0.07369267900241352,0.060740144810941296
208,208,0.8020917135961384,0.7944464548107062,0.7473493743647261,0.8368967088430129,1.2937725966960858,-0.4558139021564578,0.09994620142528918,2.3675962981365375,2.560547243076038,0.09155269509251814,0.08744971842316977,0.0761061946902655,0.065728077232502
209,209,0.7892196299275945,0.7811333303588397,0.7349920255183413,0.8377265477743946,1.0901796461191058,-0.20485923645686707,0.6620985858061206,2.7961065736725326,1.513835155751711,0.07988736926790026,0.06251005631536603,0.06830249396621077,0.05181013676588895
210,210,0.82864038616251,0.8216758898180463,0.7661309995730927,0.8624656949441972,0.3947758054271878,-0.4252707211937949,0.49650614999244036,2.824126109504709,2.4680678546679715,0.09581657280772318,0.07449718423169746,0.08173773129525334,0.06991150442477874
211,211,0.8157683024939663,0.8067164702259885,0.7534799249886123,0.8441886879514438,1.195856434440016,-0.4521912855928989,-0.04341414419720424,2.7412470225253887,2.2037085392171716,0.10016090104585684,0.06950925181013677,0.07361222847948515,0.06910699919549482
212,212,0.8069187449718423,0.8009813634036556,0.7542989320049046,0.8381629062735085,0.9481966730054253,-0.40332688437330416,0.06804856088301224,2.2755566268590504,2.868945095982062,0.10337892196299281,0.0674175382139984,0.07787610619469028,0.07304907481898634
213,213,0.8093322606596943,0.7984354544405067,0.7421009098428453,0.8411349403284887,1.3443008176902596,-0.2490664791491544,0.3145007613069298,2.1918785020472074,2.103330821296086,0.08205953338696703,0.06685438455349961,0.0690265486725664,0.05615446500402257
214,214,0.8109412711182623,0.8041698516770998,0.7637434780115819,0.8538644573132275,1.616444135539669,-0.2802750885216264,0.09644722260660984,2.4184408378792326,1.8396811092724026,0.09211584875301693,0.0762670957361223,0.08286403861625102,0.05880933226065974
215,215,0.8213998390989542,0.8172543112902281,0.7740429170179309,0.8476200725846472,0.9553627811930308,-0.3822266886236774,-0.06303290739945755,2.5496948968461686,2.5048068070508798,0.09766693483507646,0.08688656476267098,0.09026548672566374,0.07562349155269513
216,216,0.8109412711182623,0.8004233051884916,0.7450922833642125,0.844894322566941,1.0170179530184358,-0.27296469396462475,0.2697039851073485,2.5379170550921457,2.1214695268289576,0.0936444086886565,0.0678197908286404,0.07803700724054707,0.06283185840707967
217,217,0.7916331456154465,0.7800144364557136,0.7299068788560226,0.8347460070345385,1.4182215854009113,-0.35409164706481433,0.32530397882136386,2.2182496318595786,2.1218680349177617,0.08310539018503622,0.05808527755430408,0.06677393403057119,0.05213193885760255
218,218,0.8093322606596943,0.8002528518207053,0.7459540438774661,0.8375025240827186,1.7171208434031568,-0.38062967642479817,0.29507699229080797,2.333087965522453,1.8740692020852092,0.10627514078841518,0.07007240547063556,0.0861625100563154,0.06629123089300082
219,219,0.8213998390989542,0.8141913949144792,0.7724233135877302,0.8684678789548606,1.1345064905013162,-0.27174600221891687,-0.15175594697186784,2.352483642073612,2.4770790684556006,0.09967819790828644,0.07578439259855194,0.0851166532582462,0.06717618664521327
220,220,0.8149637972646823,0.8068718602944118,0.7530089146383024,0.8349715700166813,1.10015692291409,-0.23360810082898914,0.5966874280214903,2.6020841711955423,1.859795082417474,0.0950120675784393,0.07353177795655676,0.07779565567176187,0.061705551086082125
