,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled
110,110,0.8744769874476988,0.85,0.8837252292221236,0.9230257320319432,-0.001255230125522866,0.028870292887029247,0.025523012552301272,0.01757322175732212,-0.0033472803347278646,0.018410041841004254,0.046861924686192435,0.05815899581589956
111,111,0.8786610878661087,0.8432432432432433,0.8728926353149955,0.9574090505767524,-0.012133891213389036,-0.006694560669456284,0.01380753138075308,0.010460251046025104,-0.009623430962343082,-0.002510460251045954,0.04016736401673637,0.048953974895397434
112,112,0.8410041841004184,0.7865168539325843,0.8260130139012127,0.9099378881987576,0.004602510460251064,0.020502092050209253,0.03138075313807531,0.03179916317991627,0.012552301255230103,0.0071129707112971285,0.021338912133891275,0.05020920502092041
113,113,0.7615062761506276,0.6779661016949152,0.741052942916297,0.8809523809523809,-0.03430962343096233,-0.028870292887029247,-0.028033472803347226,-0.00878661087866106,-0.023430962343096384,-0.011297071129707015,-0.0188284518828451,0.0029288702928870203
114,114,0.8326359832635983,0.7959183673469388,0.835477669328601,0.9193286010056196,-0.006276150627614996,0.03430962343096233,0.016317991631799145,0.015062761506276168,0.03221757322175711,0.029707112970711158,-0.02761506276150616,0.017991631799163188
115,115,0.8326359832635983,0.801980198019802,0.841577935522035,0.9062407571724341,-0.013389121338912124,0.0016736401673640433,-0.0016736401673640433,-0.0004184100418409553,-0.021338912133891164,0.023430962343096162,0.00878661087866095,0.014644351464435212
116,116,0.8451882845188284,0.7909604519774012,0.8294143744454303,0.9379621413782904,0.008368200836820106,-0.026359832635983182,0.010041841004184149,-0.013389121338912013,0.010460251046025104,0.025941422594142227,0.03682008368200829,0.028451882845188292
117,117,0.8744769874476988,0.8333333333333334,0.863391008577344,0.9335995267672286,0.009623430962343082,0.027196652719665204,0.05271966527196659,0.046025104602510414,0.004602510460251064,0.03054393305439329,0.010878661087866281,0.05648535564853563
118,118,0.8451882845188284,0.7978142076502732,0.8355146406388643,0.9348565513161786,-0.015481171548117012,-0.006276150627615107,0.004602510460251064,0.025941422594142227,-0.0071129707112970175,0.010041841004184149,0.03849372384937222,0.02970711297071127
119,119,0.8493723849372385,0.8235294117647058,0.8612836438923395,0.9172582076308784,-0.03138075313807509,-0.020920502092050097,0.001255230125523088,0.0020920502092049986,-0.010878661087865948,0.011297071129707237,0.014225941422594257,0.012133891213389258
120,120,0.8326359832635983,0.7777777777777778,0.8192102928127774,0.9276841171251109,-0.009623430962342971,0.006276150627614996,0.004184100418409997,-0.0046025104602509526,-0.0004184100418409553,0.020502092050209142,-0.0071129707112970175,0.023430962343096162
121,121,0.8702928870292888,0.8426395939086294,0.87625702454895,0.9284235433303756,0.0008368200836821327,-0.010878661087865948,0.030125523012552446,0.009205020920502127,-0.006694560669455951,1.1102230246251565e-16,0.02468619246861925,0.035146443514644465
122,122,0.8661087866108786,0.8367346938775511,0.8708222419402543,0.9239869860987873,-0.017154811715481166,0.03430962343096233,-0.0008368200836820217,-0.001255230125522977,-0.0033472803347279756,0.0,-0.022175732217573407,0.054811715481171475
123,123,0.8410041841004184,0.8020833333333334,0.8402469683525584,0.9380360839988169,-0.010041841004184038,-0.0071129707112970175,0.03263598326359829,-0.0016736401673640433,-0.004184100418410108,0.019246861924686276,0.009205020920502127,0.02175732217573223
124,124,0.803347280334728,0.7614213197969543,0.8055678793256433,0.9324903874593315,-0.03472803347280329,-0.018410041841004365,-0.023012552301255318,-0.014225941422594146,-0.029288702928870314,-0.026359832635983294,0.012133891213389036,-0.012133891213389147
125,125,0.7949790794979079,0.7537688442211056,0.798765158237208,0.9188849452824608,-0.04267782426778244,-0.02887029288702947,0.0004184100418409553,-0.003765690376569042,-0.00041841004184106634,-0.006694560669456284,-0.00878661087866106,0.003765690376568931
126,126,0.8870292887029289,0.8669950738916257,0.9000295770482106,0.9299763383614315,-0.004184100418409997,0.030962343096234357,0.0004184100418408443,0.020083682008368187,0.006276150627615218,0.025523012552301383,0.03765690376569031,0.014225941422594146
127,127,0.7782426778242678,0.6900584795321637,0.7526249630286896,0.8944099378881987,0.0008368200836820217,0.0008368200836821327,0.009205020920502127,0.011715481171548192,1.1102230246251565e-16,-0.010041841004184149,0.026359832635983294,-0.004602510460251064
128,128,0.8493723849372385,0.8252427184466019,0.8633170659568175,0.922212363206152,-0.03472803347280329,0.012552301255230214,-0.020502092050209142,-0.023430962343096162,-0.02468619246861914,-0.017154811715481166,0.0368200836820084,0.01966527196652723
129,129,0.8535564853556485,0.8022598870056498,0.8382505175983437,0.9462437148772553,0.0071129707112970175,0.009205020920502238,0.01087866108786617,-0.013389121338912124,0.007531380753138084,0.02887029288702936,0.02175732217573223,0.025104602510460206
130,130,0.8577405857740585,0.8365384615384616,0.8741866311742088,0.9372966577935522,-0.02092050209205032,0.012552301255229992,0.009205020920502016,0.014644351464435212,-0.016317991631799145,0.029707112970711158,0.07029288702928871,0.011715481171548081
131,131,0.6820083682008368,0.3333333333333333,0.5930567879325643,0.9088287488908606,-0.006694560669456062,0.0020920502092048876,0.0071129707112971285,0.0167364016736401,-0.012552301255230103,0.02468619246861914,0.04811715481171541,0.03347280334728031
132,132,0.8619246861924686,0.8272251308900523,0.8613206152026027,0.9368530020703933,0.008368200836820106,0.021338912133891164,0.02384937238493734,0.013389121338912124,0.011715481171548192,0.02468619246861936,0.03765690376569031,0.03054393305439329
133,133,0.8744769874476988,0.85,0.8837252292221236,0.932712215320911,-0.005020920502091908,0.002510460251046065,-0.007531380753138084,-0.0058577405857740406,-0.0029288702928869093,0.034309623430962444,0.017154811715481277,0.017573221757322233
134,134,0.8158995815899581,0.7843137254901961,0.8259390712806862,0.9141526175687666,-0.05230125523012552,-0.0071129707112970175,-0.024267782426778184,0.010460251046024993,-0.021338912133891164,0.0058577405857739295,0.02635983263598307,-0.007949790794979261
135,135,0.8619246861924686,0.819672131147541,0.8531869269446909,0.9460218870156758,0.002510460251046176,0.003765690376569153,0.021338912133891275,0.046025104602510525,-0.005439330543932974,0.00502092050209213,0.022594142259414363,0.02887029288702936
136,136,0.8410041841004184,0.8041237113402062,0.8422803904170364,0.8995119787045253,-0.02259414225941425,0.025941422594142227,0.004184100418410108,0.01087866108786606,-0.007531380753138084,-0.010460251046025104,0.010041841004184149,0.02384937238493723
137,137,0.8284518828451883,0.7783783783783784,0.8198757763975155,0.9279798876072167,-0.02761506276150616,-0.02761506276150616,-0.02761506276150616,-0.02552301255230116,0.011715481171548192,0.03430962343096233,0.03054393305439329,0.03138075313807531
138,138,0.799163179916318,0.7241379310344828,0.77776545400769,0.8969239869860988,-0.024267782426778295,-0.0029288702928870203,0.006694560669456062,-0.0058577405857739295,0.007531380753137973,-0.016317991631799145,-0.007531380753138195,0.017991631799163188
139,139,0.8619246861924686,0.8290155440414507,0.8633540372670807,0.9161490683229814,0.009623430962343194,0.012552301255230103,0.00794979079497915,-0.020083682008368187,-0.018410041841004032,-0.001255230125522977,0.02384937238493734,0.011297071129707126
140,140,0.8158995815899581,0.7215189873417721,0.779170363797693,0.927536231884058,0.017154811715481166,-0.012970711297071169,0.017154811715481166,0.01171548117154797,-0.00711297071129724,0.016317991631799145,0.025941422594142116,0.05899581589958158
141,141,0.8242677824267782,0.776595744680851,0.8185078379177758,0.9035048802129547,-0.009623430962343082,-0.001255230125523088,0.007531380753138084,-0.017154811715481277,-0.006694560669456062,0.013389121338912013,0.015481171548117012,0.015062761506276057
142,142,0.8075313807531381,0.7444444444444445,0.7927018633540373,0.8867938479739722,0.004602510460251175,0.01673640167364021,0.006694560669455951,0.009205020920502127,-0.0033472803347280866,-0.0020920502092049986,0.01757322175732212,0.005020920502091908
143,143,0.8284518828451883,0.770949720670391,0.8137755102040816,0.9236172729961549,0.0,0.010460251046025215,0.008786610878661172,-0.017991631799163188,-0.0046025104602509526,0.012970711297071169,0.01380753138075319,0.021338912133891386
144,144,0.8661087866108786,0.8383838383838383,0.8728556640047324,0.8960366755397811,0.0020920502092049986,0.021338912133891164,0.010460251046025104,0.0071129707112971285,-0.0029288702928870203,0.02259414225941414,-0.0029288702928870203,0.03430962343096233
145,145,0.8661087866108786,0.8415841584158416,0.8769225081336882,0.9128955930198166,0.0033472803347279756,0.04142259414225935,-0.0008368200836820217,0.017991631799163188,0.004184100418410108,0.021338912133891164,0.006694560669456173,0.03263598326359829
146,146,0.8368200836820083,0.8151658767772512,0.8551464063886425,0.9206595681750961,-0.04853556485355648,-0.013389121338912124,-0.04309623430962328,-0.041004184100418284,-0.03974895397489531,0.005020920502092019,-0.028033472803347337,0.028870292887029136
147,147,0.8828451882845189,0.8613861386138614,0.894594794439515,0.9353002070393375,-0.0033472803347279756,0.012552301255230214,0.011297071129707237,-0.01171548117154797,0.0020920502092049986,0.035983263598326376,0.026359832635983405,0.01087866108786617
148,148,0.8451882845188284,0.7861271676300579,0.8253475303164743,0.9495711328009464,0.012133891213389147,0.004184100418410108,0.01589958158995808,0.019246861924686054,-0.010460251046025104,0.05062761506276148,0.048953974895397434,-0.0016736401673640433
149,149,0.8075313807531381,0.7125,0.7723676427092576,0.9404761904761905,0.005020920502091908,-0.006694560669456062,0.02092050209205032,-0.03430962343096222,0.0158995815899583,0.01757322175732212,0.03389121338912149,0.018410041841004254
150,150,0.8535564853556485,0.8241206030150754,0.8606181603076013,0.924874297545105,-0.01087866108786617,0.023012552301255207,-0.004184100418409997,-0.010041841004184149,-0.010460251046025104,-0.009205020920501905,0.02384937238493723,-0.007531380753137973
151,151,0.8577405857740585,0.8316831683168316,0.8680863649807748,0.9168884945282461,-0.035983263598326265,-0.030125523012552335,-0.019246861924686165,0.0033472803347280866,-0.02384937238493734,0.008368200836819994,0.01966527196652723,0.043933054393305415
152,152,0.8158995815899581,0.75,0.7974711623779946,0.9050576752440106,0.003765690376568931,0.009623430962342971,0.03347280334728031,0.06778242677824264,-0.03640167364016733,0.10167364016736391,-0.01589958158995819,0.019246861924686165
153,153,0.8619246861924686,0.8272251308900523,0.8613206152026027,0.918293404318249,0.0016736401673641543,-0.006276150627614996,0.030125523012552335,0.019665271966527342,0.005857740585774152,0.025523012552301272,0.01589958158995819,0.02677824267782436
154,154,0.8200836820083682,0.7542857142857143,0.8008725229222123,0.9219165927240461,0.012133891213389036,-0.0016736401673639323,-0.0033472803347280866,0.0029288702928870203,-0.017991631799163077,0.011297071129707015,-0.011297071129707126,0.054811715481171586
155,155,0.8535564853556485,0.8241206030150754,0.8606181603076013,0.9165927240461402,-0.0046025104602509526,0.0,0.038912133891213396,0.006276150627614996,0.0,0.020502092050209253,0.028033472803347226,0.033054393305439245
156,156,0.891213389121339,0.8602150537634409,0.8871635610766045,0.9469091984619935,0.02092050209205032,0.0167364016736401,0.006694560669456173,0.024267782426778295,0.0020920502092051096,0.00502092050209213,0.021338912133891164,0.056903765690376584
157,157,0.8451882845188284,0.8102564102564103,0.8477151730257321,0.9322685595977521,0.0029288702928869093,0.012552301255230103,0.005439330543933085,-0.004184100418410108,-0.003765690376569042,0.001255230125522977,0.012970711297071058,0.003765690376569153
158,158,0.8451882845188284,0.8121827411167513,0.84974859509021,0.8896036675539781,0.007531380753138084,1.1102230246251565e-16,0.01757322175732212,0.013389121338912124,0.001255230125522977,-0.014644351464435212,-0.009205020920502016,0.020083682008368076
159,159,0.8368200836820083,0.7891891891891892,0.8287119195504289,0.9006950606329489,-0.001255230125522977,0.0033472803347279756,0.030125523012552113,-0.0046025104602509526,0.01882845188284521,0.01589958158995819,0.003765690376569042,0.012552301255229992
160,160,0.8117154811715481,0.7457627118644068,0.794069801833777,0.9095681750961253,0.016317991631799145,0.020502092050209142,-0.004602510460251064,-0.004184100418409997,0.009623430962342971,0.020920502092050097,-0.007531380753138084,0.04058577405857744
161,161,0.8535564853556485,0.8275862068965517,0.8646850044365573,0.9173321502514049,-0.03263598326359829,-0.009623430962343082,0.0033472803347280866,-0.02635983263598307,-0.020083682008368076,0.004602510460251064,0.004184100418409997,0.0008368200836820217
162,162,0.8410041841004184,0.8041237113402062,0.8422803904170364,0.9179976338361432,-0.012552301255230103,-0.0020920502092048876,-0.007531380753138084,-0.0188284518828451,0.0008368200836821327,0.010041841004184149,0.02175732217573223,0.026359832635983294
163,163,0.8577405857740585,0.8333333333333334,0.8701197870452528,0.9216208222419402,-0.003765690376568931,0.03640167364016722,0.007531380753138084,0.001255230125523088,-0.020083682008368076,0.02677824267782425,0.0008368200836820217,0.0355648535564852
164,164,0.8451882845188284,0.8262910798122066,0.8660159716060337,0.9162230109435078,-0.017991631799163077,-0.005439330543933085,-0.017154811715481277,-0.016317991631799034,-0.025523012552301272,-0.003765690376569042,-0.001255230125523088,0.0016736401673641543
165,165,0.8577405857740585,0.8191489361702128,0.8538524105294292,0.9369269446909199,0.012552301255229992,-0.001255230125522977,-0.02259414225941414,0.015062761506276168,0.0016736401673640433,-0.017991631799163077,0.047698744769874346,0.05606694560669434
166,166,0.8451882845188284,0.8082901554404145,0.8456817509612541,0.9331558710440697,-0.016317991631799034,0.016317991631799145,-0.002510460251046065,-0.002510460251046065,-0.002510460251046065,0.028870292887029247,-0.01757322175732201,0.008368200836820106
167,167,0.8242677824267782,0.7961165048543689,0.8368086364980775,0.8907867494824017,-0.005857740585774152,-0.005857740585774152,-0.00502092050209213,-0.019246861924686054,-0.01757322175732212,0.026359832635983182,0.008368200836820106,0.017991631799163077
168,168,0.8284518828451883,0.7875647668393783,0.8280094646554275,0.881913635019225,0.03138075313807531,-0.0020920502092049986,0.0046025104602509526,-0.010878661087865948,0.020502092050209142,0.0008368200836820217,0.017991631799163188,0.03430962343096233
169,169,0.8577405857740585,0.8365384615384616,0.8741866311742088,0.923469387755102,-0.020920502092050097,0.0029288702928870203,0.008368200836819994,-0.012552301255230103,-0.019665271966527342,0.009623430962343082,0.04811715481171541,0.029288702928870203
170,170,0.8242677824267782,0.7920792079207921,0.8327417923691216,0.9355959775214433,-0.0008368200836821327,-0.007531380753138084,-0.00041841004184106634,-0.013389121338912124,-0.00794979079497915,0.021757322175732008,0.03933054393305435,-0.012552301255230103
171,171,0.8744769874476988,0.84375,0.8755915409642118,0.9389973380656611,-0.009205020920502127,0.009623430962343082,-0.0033472803347280866,0.023012552301255207,-0.0016736401673639323,0.012552301255230103,0.03179916317991638,0.030125523012552446
172,172,0.8410041841004184,0.8080808080808081,0.8463472345459924,0.9250961254066844,-0.01087866108786606,0.004184100418410108,0.007531380753138084,-0.005439330543933085,-0.0188284518828451,0.023430962343096273,0.021338912133891275,-0.005439330543933085
173,173,0.891213389121339,0.865979381443299,0.8952972493345164,0.9198461993493049,0.028033472803347448,0.03347280334728031,0.016736401673640322,-0.00376569037656882,0.00502092050209213,0.08451882845188274,0.023012552301255318,0.030543933054393513
174,174,0.8075313807531381,0.75,0.7967687074829932,0.8896776101745045,0.014644351464435212,-0.028033472803347226,0.017573221757322344,0.0029288702928871313,-0.006276150627614996,0.008786610878661172,0.008786610878661172,0.03849372384937244
175,175,0.8493723849372385,0.8125,0.8490831115054718,0.9538598047914818,-0.0029288702928869093,0.005020920502092019,-0.008368200836819994,-0.01966527196652712,-0.017991631799163077,0.017991631799163188,0.01087866108786617,0.03765690376569042
176,176,0.7866108786610879,0.6666666666666666,0.7431603076013014,0.9312333629103815,0.01004184100418426,0.041004184100418395,0.06903765690376573,0.02468619246861925,0.021338912133891275,0.06025104602510456,0.049790794979079456,0.10251046025104604
177,177,0.8117154811715481,0.7643979057591623,0.8083037562851227,0.9089026915113871,-0.02677824267782425,0.009205020920502127,-0.004602510460251064,0.009623430962343082,0.007949790794978928,0.03891213389121351,0.0029288702928869093,0.03598326359832649
178,178,0.8158995815899581,0.7608695652173914,0.8056048506359066,0.9233215025140491,-0.03640167364016733,0.009623430962342971,-0.01087866108786617,-0.002510460251046065,-0.002510460251046065,-0.0008368200836820217,0.020083682008368076,0.03723849372384924
179,179,0.8661087866108786,0.8350515463917526,0.8687888198757764,0.9475007394262053,0.0020920502092049986,-0.006694560669456062,0.0029288702928871313,-0.022175732217573407,0.00794979079497915,0.02259414225941414,0.04184100418410053,0.010460251046025104
180,180,0.8368200836820083,0.7845303867403315,0.8246450754214729,0.9174060928719314,-0.010041841004184149,0.0004184100418409553,-0.018410041841004143,0.009623430962342971,0.012970711297071169,0.026359832635983182,0.0016736401673640433,0.04895397489539732
181,181,0.8284518828451883,0.7657142857142857,0.8097086660751257,0.9335995267672286,0.0008368200836820217,-0.011297071129707015,-0.010878661087865948,-0.013807531380752969,0.006694560669456173,-0.0008368200836820217,0.020502092050209142,0.01380753138075319
182,182,0.8410041841004184,0.8020833333333334,0.8402469683525584,0.9376663708961845,-0.013389121338912013,-0.010041841004184038,-0.012552301255230103,0.0008368200836821327,0.00041841004184106634,-0.006694560669456062,-0.006276150627615107,0.023430962343096273
183,183,0.8410041841004184,0.8,0.8382135462880804,0.9256876663708962,-0.012133891213389036,-0.0033472803347280866,0.0033472803347280866,-0.0029288702928870203,-0.0033472803347280866,0.03514644351464424,0.00878661087866106,0.006694560669456062
184,184,0.8493723849372385,0.8064516129032258,0.8429828453120378,0.9202898550724636,0.006694560669456062,0.012970711297071169,-0.0046025104602509526,-0.010041841004183927,-0.0029288702928869093,0.02468619246861925,0.025104602510460428,0.029288702928870425
185,185,0.8368200836820083,0.8,0.8388790298728187,0.9038006506950605,-0.014644351464435212,-0.001255230125522977,-0.001255230125522977,-0.008368200836820217,-0.0008368200836820217,-0.00794979079497915,0.046861924686192324,-0.001255230125522977
186,186,0.8284518828451883,0.8019323671497585,0.8422434191067731,0.9001774622892635,-0.011297071129707015,-0.0071129707112970175,-0.00794979079497904,-0.008368200836819994,-0.00794979079497904,0.025941422594142338,0.006276150627615218,0.020502092050209142
187,187,0.8870292887029289,0.8669950738916257,0.9000295770482106,0.9419550428867198,0.0029288702928870203,0.012133891213389147,0.020083682008368187,-0.0008368200836820217,-0.0008368200836820217,0.06443514644351467,0.032217573221757334,0.02092050209205021
188,188,0.8284518828451883,0.7759562841530054,0.8178423543330375,0.9322685595977521,-0.007531380753137973,0.0004184100418409553,0.02092050209205021,0.015481171548117123,0.003765690376569042,-0.001255230125522977,0.035983263598326376,0.010460251046025215
189,189,0.7907949790794979,0.7311827956989247,0.7811298432416445,0.9023957409050576,-0.03221757322175722,-0.03472803347280329,-0.015062761506276279,-0.013389121338912235,-0.015062761506276279,0.017573221757322233,-0.034309623430962444,0.008368200836820106
190,190,0.8200836820083682,0.7455621301775148,0.7947722567287785,0.9321946169772257,-0.006694560669456062,-0.012133891213389147,-0.012133891213389147,0.00794979079497904,-0.0029288702928871313,0.03054393305439318,0.020502092050209253,0.019246861924686276
191,191,0.8828451882845189,0.8627450980392157,0.8966282165039929,0.9173321502514049,-0.010041841004183927,0.007531380753137973,0.023012552301255318,-0.006276150627614996,-0.0004184100418409553,0.021338912133891386,0.043933054393305526,0.011297071129707237
192,192,0.8744769874476988,0.845360824742268,0.8776249630286896,0.9461697722567288,0.0020920502092051096,0.004602510460251064,-0.0004184100418409553,0.00502092050209213,0.0029288702928871313,-0.0016736401673639323,0.014225941422594257,0.020502092050209253
193,193,0.8702928870292888,0.845771144278607,0.880323868677906,0.9474267968056788,-0.006276150627614885,0.002510460251046065,0.0158995815899583,-0.015481171548117123,-0.0004184100418409553,0.007949790794979261,0.0020920502092051096,0.08995815899581605
194,194,0.8200836820083682,0.7485380116959064,0.7968056787932565,0.9253918958887902,-0.007531380753138084,-0.02343096234309605,-0.011297071129707126,0.00041841004184106634,-0.0029288702928871313,-0.015481171548117123,-0.0004184100418409553,0.01087866108786606
195,195,0.8158995815899581,0.7471264367816092,0.7954377403135167,0.9035048802129547,0.009205020920501905,0.012133891213388925,0.015481171548116901,0.018410041841004143,0.021338912133891164,0.03138075313807531,0.043933054393305304,-0.007531380753138084
196,196,0.8326359832635983,0.7849462365591398,0.8253105590062111,0.910751257024549,-0.008368200836819994,-0.01882845188284521,0.022175732217573185,-0.016317991631799145,-0.0004184100418409553,0.008368200836819994,-0.0046025104602509526,0.023849372384937118
197,197,0.799163179916318,0.7446808510638298,0.7919994084590358,0.8736320615202603,-0.005857740585774152,-0.019246861924686165,0.05230125523012552,-0.007531380753138195,0.009205020920502238,0.10000000000000009,0.08033472803347286,0.00878661087866106
198,198,0.8158995815899581,0.7380952380952381,0.7893374741200828,0.9180715764566696,-0.029707112970711158,-0.012552301255230214,-0.023430962343096162,0.023430962343096162,-0.035983263598326376,-0.00794979079497904,0.004184100418409997,0.030125523012552224
199,199,0.7824267782426778,0.7373737373737373,0.7844942324755989,0.8986246672582076,-0.006694560669456173,-0.035983263598326376,0.0033472803347281976,-0.046025104602510525,-0.033054393305439356,-0.008368200836820217,-0.021338912133891164,0.012970711297071169
200,200,0.8535564853556485,0.8275862068965517,0.8646850044365573,0.9464655427388347,-0.0046025104602509526,-0.011297071129707126,-0.005020920502091908,-0.020502092050209142,-0.02761506276150627,0.00794979079497904,-0.006694560669455951,0.051882845188284565
201,201,0.7907949790794979,0.6987951807228916,0.7607956225968648,0.9116385684708666,0.0029288702928869093,0.009205020920502016,0.0004184100418409553,0.0020920502092048876,0.0058577405857740406,0.0071129707112971285,-0.020083682008368298,0.011297071129707126
202,202,0.8451882845188284,0.7909604519774012,0.8294143744454303,0.9264270925761608,0.009623430962343082,0.010460251046025104,0.01380753138075308,0.003765690376569153,0.007531380753138084,0.015481171548117123,0.020502092050209142,0.0167364016736401
203,203,0.8828451882845189,0.8556701030927835,0.886461106181603,0.942768411712511,0.009623430962343194,0.028033472803347337,-0.0020920502092049986,0.00794979079497915,0.00711297071129724,0.017991631799163188,0.02384937238493734,0.026359832635983405
204,204,0.8870292887029289,0.8682926829268293,0.9020629991126885,0.9381839692398698,-0.00041841004184117736,0.030125523012552335,0.02259414225941414,0.0058577405857740406,-0.00041841004184117736,0.024267782426778406,0.021338912133891164,0.02384937238493723
205,205,0.8619246861924686,0.8176795580110497,0.851153504880213,0.9480183377698905,0.009623430962343194,0.018410041841004365,0.0451882845188285,0.014644351464435101,0.009623430962343194,0.0514644351464435,0.0167364016736401,0.05523012552301243
206,206,0.8242677824267782,0.7558139534883721,0.802240461401952,0.9276101745045844,-0.004602510460251064,0.003765690376568931,0.006694560669456062,0.015481171548117012,0.0058577405857740406,-0.008368200836820106,0.035146443514644354,-0.002510460251046065
207,207,0.8410041841004184,0.7978723404255319,0.8361801242236024,0.9087548062703342,-0.008368200836820106,0.004602510460251064,0.016317991631799145,-0.0020920502092048876,0.01087866108786606,0.023012552301255318,0.023430962343096273,0.012552301255230103
208,208,0.8493723849372385,0.8021978021978022,0.8389160011830818,0.9268707482993197,0.02887029288702936,0.011297071129707237,0.019246861924686165,0.0008368200836820217,0.005020920502092019,0.035983263598326376,0.011715481171548192,0.026359832635983405
209,209,0.8117154811715481,0.7761194029850746,0.8184708666075126,0.9263531499556344,-0.006694560669456062,0.005439330543932974,0.02970711297071127,0.020920502092050097,-0.02092050209205021,0.015481171548117123,0.023430962343096162,-0.0020920502092049986
210,210,0.8075313807531381,0.77,0.8130360839988169,0.9106033717834959,-0.02677824267782425,-0.012970711297071058,-0.017154811715481166,-0.004602510460251064,0.0004184100418409553,0.029288702928870425,0.020083682008368187,0.0029288702928869093
211,211,0.8619246861924686,0.8216216216216217,0.8552203490091689,0.9334516415261757,0.0167364016736401,0.01380753138075319,0.03640167364016733,0.015062761506276168,0.002510460251046176,0.0661087866108786,0.04560669456066946,0.002510460251046176
212,212,0.8870292887029289,0.8629441624365483,0.8939293108547767,0.9369269446909199,0.0033472803347279756,-0.006694560669455951,-0.0033472803347279756,-0.0004184100418409553,-1.1102230246251565e-16,0.0020920502092048876,0.030543933054393402,0.021338912133891164
213,213,0.8661087866108786,0.84,0.8748890860692102,0.8964063886424134,0.012133891213389147,0.019246861924686165,0.01757322175732212,0.02677824267782436,0.002510460251045954,0.006276150627615107,0.04644351464435148,0.015481171548117123
214,214,0.8493723849372385,0.8043478260869565,0.8409494232475598,0.9296066252587991,-0.0004184100418409553,0.015062761506276168,0.011297071129707237,0.01004184100418426,-0.001255230125522977,0.042259414225941594,0.00711297071129724,0.02552301255230116
215,215,0.6903765690376569,0.3392857142857143,0.5998595090209997,0.9522330671398994,0.014644351464435212,0.05648535564853541,0.04267782426778233,0.0347280334728034,0.012970711297071169,0.03723849372384935,0.01673640167364021,0.032217573221757334
216,216,0.8577405857740585,0.826530612244898,0.8619860987873411,0.932416444838805,-0.023430962343096162,-0.0008368200836819106,0.0020920502092049986,0.005020920502092019,-0.0071129707112971285,0.006694560669456062,0.02552301255230116,0.02259414225941425
217,217,0.8200836820083682,0.7902439024390244,0.8313738538893818,0.8952972493345164,-0.008368200836820106,-0.029288702928870314,-0.020083682008368076,-0.017991631799163077,-0.03221757322175722,0.023430962343096273,0.025523012552301272,0.002510460251046065
218,218,0.8451882845188284,0.8177339901477833,0.8558488612836439,0.9015823720792664,-0.012133891213389036,0.0016736401673641543,0.002510460251046065,0.00794979079497915,-0.018410041841004032,0.0020920502092048876,0.006276150627615107,0.00041841004184106634
219,219,0.8702928870292888,0.845771144278607,0.880323868677906,0.9201419698314108,-0.014644351464435101,0.007531380753138306,-0.004184100418409886,-0.001255230125522866,-0.002510460251045954,0.003765690376569042,0.02384937238493723,-0.0029288702928869093
220,220,0.8284518828451883,0.7853403141361257,0.8259760425909495,0.9301242236024845,-0.02259414225941414,-0.024267782426778184,-0.012133891213389036,-0.012133891213389036,-0.008368200836819994,0.015481171548117123,0.03723849372384935,0.008368200836820217
221,221,0.8535564853556485,0.8205128205128205,0.8565513161786453,0.9147441585329784,-0.00878661087866095,0.019246861924686165,-0.004184100418409997,0.013389121338912235,0.002510460251046065,0.009205020920502238,0.02552301255230116,0.021338912133891164
222,222,0.8619246861924686,0.8341708542713567,0.8694543034605147,0.8921916592724046,0.008786610878661172,-0.003765690376569042,0.013389121338912124,-0.014225941422594146,0.012970711297071169,0.03138075313807531,0.01087866108786617,0.04811715481171552
223,223,0.8828451882845189,0.8444444444444444,0.8722271517302573,0.9525288376220054,0.02761506276150638,0.012970711297071169,0.02468619246861936,0.0058577405857740406,0.0016736401673641543,0.05941422594142254,0.007531380753138195,0.05523012552301254
224,224,0.8702928870292888,0.8502415458937198,0.8864241348713399,0.9344128955930198,-0.0033472803347278646,0.005439330543933085,-0.00878661087866095,1.1102230246251565e-16,-0.011297071129707126,0.014225941422594257,1.1102230246251565e-16,0.03556485355648542
225,225,0.8702928870292888,0.8442211055276382,0.878290446613428,0.9168884945282461,-0.008368200836820106,0.0020920502092051096,0.0058577405857740406,0.02175732217573223,-0.008368200836819883,0.009623430962343305,0.03974895397489542,0.04476987447698744
226,226,0.8284518828451883,0.7853403141361257,0.8259760425909495,0.9276841171251109,-0.016317991631799145,0.0,-0.009623430962342971,0.016317991631799145,-0.02468619246861914,0.028451882845188292,0.019246861924686165,0.006276150627614996
227,227,0.799163179916318,0.7473684210526316,0.7940328305235138,0.9254658385093167,-0.032217573221757334,-0.03682008368200829,-0.009623430962343194,-0.025523012552301272,-0.023012552301255096,-0.0029288702928870203,-0.01589958158995819,0.020502092050209253
228,228,0.8744769874476988,0.8543689320388349,0.8898254954155576,0.9147441585329784,0.013807531380753302,0.03179916317991627,0.02175732217573223,0.02677824267782425,-0.001255230125523088,0.03849372384937244,0.01297071129707128,0.059832635983263605
