,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
54,54,0.8528138528138528,0.7976190476190477,0.8317563340631842,0.8215514544885831,0.07705627705627693,0.010822510822510734,-0.014718614718614798,-0.019480519480519543,0.00043290043290045155,0.00043290043290045155,0.007792207792207795,0.005627705627705537
55,55,0.8311688311688312,0.7636363636363637,0.8064200813262434,0.8579136690647482,0.032900432900432985,-0.012987012987012991,-0.012121212121211977,-0.0034632034632035014,-0.003896103896103953,-0.004761904761904634,-0.0017316017316016952,-0.0017316017316016952
56,56,0.8095238095238095,0.7215189873417721,0.7774085079762276,0.8658898967782297,0.003030303030302939,0.006060606060605878,-0.008658008658008587,0.023376623376623495,-0.00909090909090915,-0.016450216450216493,-0.012121212121212088,-0.018614718614718417
57,57,0.8311688311688312,0.7636363636363637,0.8064200813262434,0.8057553956834533,0.09913419913419919,-0.005627705627705648,-0.01645021645021638,0.004761904761904856,-0.008658008658008698,-0.003030303030302939,-0.0051948051948050855,-0.0021645021645021467
58,58,0.7965367965367965,0.7283236994219653,0.7776431029089772,0.7274788864560525,0.4108225108225108,0.07575757575757569,0.03549783549783547,0.05584415584415592,-0.05021645021645005,0.061904761904761796,0.03116883116883118,0.013419913419913443
59,59,0.8268398268398268,0.7560975609756098,0.8009852987175476,0.822020644354082,0.16406926406926403,0.016883116883116833,-0.0017316017316018062,0.01255411255411254,-0.01558441558441559,-0.0034632034632035014,0.005627705627705537,0.003896103896103953
60,60,0.8225108225108225,0.7453416149068323,0.7937128558023147,0.9349390053174851,0.04112554112554112,0.014285714285714124,-0.005627705627705648,-0.00649350649350644,-0.0021645021645021467,-0.0017316017316016952,-0.008658008658008698,0.006060606060605989
61,61,0.8614718614718615,0.8095238095238095,0.8407882389740382,0.9049890522364716,0.05887445887445886,0.020346320346320446,0.012987012987013102,-0.010822510822510623,0.0021645021645022577,0.0021645021645020357,0.0043290043290044045,0.006493506493506551
62,62,0.8311688311688312,0.7607361963190185,0.8045824210197059,0.8070847669690334,0.05281385281385287,-0.017316017316017174,0.0121212121212122,0.014285714285714346,-0.011255411255411185,-0.0021645021645021467,-0.0034632034632032793,-0.0034632034632035014
63,63,0.8311688311688312,0.7607361963190185,0.8045824210197059,0.7434313418830152,0.3155844155844155,-0.011255411255411185,0.04761904761904767,-0.0051948051948050855,-0.015151515151515138,0.016883116883116833,0.02164502164502169,0.0025974025974025983
64,64,0.8354978354978355,0.7682926829268293,0.8100172036284017,0.8043478260869565,0.06493506493506496,0.0043290043290044045,0.0012987012987013546,-0.0060606060606061,-0.021645021645021578,0.0034632034632033903,-0.0017316017316018062,0.0008658008658007921
65,65,0.8181818181818182,0.7236842105263158,0.7809274319674695,0.7954332186424773,0.10562770562770551,0.02121212121212135,0.026406926406926434,0.03982683982683988,0.004761904761904856,0.03160173160173163,0.014718614718614798,0.04112554112554112
66,66,0.8354978354978355,0.7682926829268293,0.8100172036284017,0.7532061307475758,0.18225108225108233,0.05714285714285716,0.026406926406926323,0.011688311688311637,-0.05367965367965366,0.030303030303030498,0.008225108225108357,0.003030303030302939
67,67,0.8181818181818182,0.7375,0.788278073193619,0.7784641851736002,0.0930735930735932,0.0034632034632035014,-0.0021645021645020357,0.011255411255411407,-0.05064935064935072,0.0017316017316016952,0.0025974025974024872,-0.0034632034632033903
