,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_temperature_fd1_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_humidity_fd3_scaled
78,78,0.8816326530612245,0.8465608465608465,0.8792270531400965,0.9600028417163967,-0.004081632653061273,0.04122448979591853,0.029795918367346963,0.017551020408163365,-0.005306122448979433,0.006938775510204165,0.00448979591836729,0.011020408163265327,-0.003673469387755035,0.01224489795918371,0.015102040816326712,0.013061224489795853
79,79,0.9020408163265307,0.8666666666666667,0.8912333049161694,0.9703040636544473,-0.006122448979591688,0.013877551020408219,0.01795918367346938,0.003673469387755146,-0.011836734693877582,0.0020408163265306367,0.006938775510204165,0.005714285714285894,-0.004081632653061162,0.006122448979591799,0.0016326530612246204,0.008571428571428674
80,80,0.8775510204081632,0.845360824742268,0.8802926967888605,0.965331059960216,-0.020816326530612272,0.014285714285714235,0.015510204081632728,0.017551020408163254,-0.004081632653061162,-0.005714285714285672,-0.004897959183673528,0.0032653061224489077,-0.0077551020408163085,-0.00040816326530612734,0.013469387755102091,0.011428571428571455
81,81,0.8979591836734694,0.8663101604278075,0.8944657573174197,0.9663967036089798,-0.0106122448979592,0.013877551020408108,0.012244897959183598,0.0016326530612246204,-0.015918367346938855,0.00897959183673458,0.002448979591836542,0.0151020408163266,-0.008571428571428674,0.012653061224489837,0.011836734693877471,0.011836734693877582
82,82,0.926530612244898,0.9081632653061225,0.9346760443307758,0.9703751065643649,-0.02408163265306107,0.031020408163265345,0.009795918367346834,0.013877551020408219,0.01959183673469389,0.011836734693877582,0.0257142857142858,0.020408163265306256,-0.01224489795918371,0.014693877551020251,0.02285714285714291,0.05020408163265311
83,83,0.889795918367347,0.8571428571428571,0.8879298096050015,0.9624183006535947,-0.003673469387755035,0.029387755102040947,0.032244897959183616,0.015102040816326379,-0.006122448979591688,0.0032653061224490187,0.01959183673469378,0.01959183673469378,0.0053061224489796555,0.019999999999999907,0.004897959183673528,0.015510204081632728
84,84,0.8979591836734694,0.8648648648648649,0.8922989485649332,0.9666808752486502,-0.001224489795918493,0.026122448979591817,0.0077551020408163085,-0.0020408163265306367,-0.0273469387755102,0.00734693877551007,0.0053061224489795444,0.001224489795918271,-0.0053061224489796555,0.008979591836734802,0.013469387755102091,0.0151020408163266
85,85,0.8857142857142857,0.8541666666666666,0.8868286445012787,0.9627024722932651,-0.020408163265306034,0.021632653061224527,0.017551020408163365,0.0028571428571427804,-0.005714285714285783,-0.00448979591836729,-0.00612244897959191,0.006938775510203943,-0.009387755102040929,0.014285714285714124,-1.1102230246251565e-16,0.0212244897959184
86,86,0.8489795918367347,0.7978142076502732,0.8379156010230179,0.9215686274509804,-0.01346938775510198,0.0008163265306122547,-0.0053061224489796555,-0.003673469387755146,-0.03673469387755113,-0.003673469387755146,-0.006938775510204165,-0.006122448979591799,-0.016734693877551,-0.001224489795918382,0.0016326530612243983,0.0016326530612246204
87,87,0.8693877551020408,0.8350515463917526,0.8715899403239558,0.9701619778346121,-0.011020408163265216,0.008571428571428452,0.00448979591836729,0.0028571428571430024,-0.013469387755102091,0.006122448979591799,0.007346938775510181,0.003673469387755146,-0.026530612244898055,0.001224489795918271,0.0065306122448980375,0.004897959183673528
88,88,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.9619920431940892,-0.017142857142857126,0.04040816326530616,0.023265306122448925,0.011836734693877582,-0.004081632653061162,0.0106122448979592,0.01836734693877562,0.0212244897959184,0.005714285714285672,0.01795918367346938,0.02122448979591829,0.0318367346938776
89,89,0.8979591836734694,0.8677248677248677,0.8966325660699062,0.9660414890593918,-0.019591836734694,0.01836734693877551,0.01510204081632649,0.0028571428571427804,0.0028571428571427804,0.011428571428571455,0.010204081632653073,0.004489795918367401,-0.001224489795918493,0.003673469387755035,0.004897959183673417,0.01959183673469378
90,90,0.889795918367347,0.8586387434554974,0.8900966183574879,0.9692384200056834,-0.02448979591836742,0.008571428571428563,-0.007346938775510181,0.002448979591836653,-0.018367346938775397,-0.012653061224489948,-0.003673469387755146,-0.0008163265306121437,-0.008571428571428563,0.0032653061224490187,0.0016326530612245094,0.0016326530612245094
91,91,0.8938775510204081,0.8631578947368421,0.893364592213697,0.9675333901676613,-0.014285714285714457,0.01795918367346927,0.015918367346938744,0.001224489795918271,-0.017959183673469492,0.007346938775510181,0.017142857142857015,0.011428571428571344,-0.017142857142857237,0.013877551020407997,0.012244897959183487,0.01795918367346938
92,92,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9621341290139244,-0.0028571428571430024,0.02244897959183667,0.012244897959183598,0.011836734693877471,-0.010204081632653184,0.003673469387755035,0.006938775510203943,0.010612244897959089,-0.004897959183673417,0.015510204081632617,0.003673469387755035,0.017142857142857126
93,93,0.889795918367347,0.8540540540540541,0.8835961921000284,0.9679596476271668,-0.014693877551020362,0.009387755102040929,0.004897959183673528,0.0008163265306121437,-0.028571428571428692,0.004081632653061162,0.013061224489795853,0.01224489795918371,-0.011020408163265216,-0.002448979591836875,-0.0020408163265306367,0.00897959183673469
94,94,0.8816326530612245,0.8481675392670157,0.8813938618925832,0.9680306905370845,-0.009795918367346945,0.009795918367346945,0.0053061224489796555,0.017551020408163365,-0.021632653061224527,-0.006122448979591799,-0.0020408163265305257,-0.005714285714285561,-0.03346938775510211,-0.0016326530612243983,0.0016326530612246204,-0.005714285714285561
95,95,0.8857142857142857,0.8526315789473684,0.8846618357487923,0.9633418584825235,-0.03469387755102038,0.025306122448979562,0.01346938775510198,0.010612244897959089,-0.0077551020408163085,-0.00040816326530623837,0.00040816326530612734,0.006122448979591799,-0.0040816326530614955,0.02081632653061216,0.014285714285714346,0.011428571428571344
96,96,0.9061224489795918,0.8783068783068783,0.9053353225348111,0.9725774367718101,-0.011836734693877582,0.015510204081632728,0.009795918367346834,0.0077551020408163085,0.005306122448979433,-0.004489795918367401,0.008571428571428452,0.0032653061224490187,-0.0028571428571428914,0.013061224489795853,0.01346938775510198,0.013877551020408219
97,97,0.9061224489795918,0.8783068783068783,0.9053353225348111,0.9702330207445297,-0.008571428571428563,0.028163265306122454,0.020408163265306034,0.011020408163265327,-0.00040816326530623837,0.01020408163265285,0.008163265306122325,0.016326530612245094,0.005714285714285672,0.014285714285714346,0.013877551020407997,0.01224489795918371
98,98,0.8816326530612245,0.8432432432432433,0.8748934356351237,0.9638391588519466,-0.011020408163265438,0.013877551020408219,0.014693877551020473,0.017142857142857237,-0.03020408163265309,-0.0008163265306120326,0.0077551020408163085,0.0053061224489796555,-0.008163265306122436,0.006938775510203943,0.00448979591836729,0.004489795918367512
99,99,0.8938775510204081,0.8617021276595744,0.8911977834612106,0.966183574879227,-0.022857142857142798,0.029795918367346963,0.006938775510204054,0.0,-0.02122448979591851,0.0077551020408163085,0.01959183673469378,0.017142857142857015,-0.005714285714285672,0.010204081632653073,0.018367346938775397,0.022448979591836782
100,100,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9686700767263428,-0.014693877551020362,0.01795918367346927,0.011836734693877471,0.011020408163265327,0.008163265306122436,0.002448979591836542,0.004897959183673639,0.002448979591836764,-0.001224489795918271,0.010204081632653073,0.004489795918367401,0.0077551020408163085
101,101,0.8693877551020408,0.8260869565217391,0.8607558965615232,0.9591503267973857,-0.021632653061224527,0.013061224489795853,0.017142857142857237,0.020816326530612272,-0.029795918367346852,-0.0020408163265305257,0.011428571428571566,0.0053061224489796555,-0.015510204081632617,0.005714285714285672,0.004897959183673528,-0.002448979591836764
102,102,0.8816326530612245,0.8449197860962567,0.8770602443876101,0.9619210002841717,-0.011428571428571455,0.009795918367346945,0.004897959183673417,0.008163265306122436,-0.02897959183673471,-0.003673469387755035,0.011428571428571455,0.00040816326530612734,-0.003673469387755035,0.0053061224489796555,0.006122448979591799,0.0065306122448978154
103,103,0.8857142857142857,0.8571428571428571,0.8911622620062518,0.9663967036089798,-0.02448979591836742,0.009795918367346945,0.00897959183673458,-0.00040816326530612734,-0.014285714285714346,-0.008163265306122436,-0.010612244897959311,-0.004897959183673417,-0.029387755102040725,0.00040816326530612734,-0.005714285714285783,-0.0028571428571428914
104,104,0.8816326530612245,0.8449197860962567,0.8770602443876101,0.9612105711849958,-0.009795918367346945,0.012653061224489837,0.0028571428571427804,0.01510204081632649,-0.03591836734693876,0.0077551020408163085,0.009387755102040818,0.013061224489795964,0.00040816326530612734,0.008571428571428674,0.014693877551020473,0.01510204081632649
105,105,0.8857142857142857,0.8494623655913979,0.8803282182438192,0.9613526570048309,-0.01632653061224487,0.011428571428571455,0.019183673469387652,0.004897959183673417,-0.021632653061224527,0.0053061224489796555,0.009387755102040596,0.014285714285714346,-0.0065306122448979265,0.009387755102040818,0.008163265306122436,0.012244897959183598
106,106,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.9698067632850241,-0.00612244897959191,0.008571428571428563,0.001224489795918493,0.008571428571428563,-0.0053061224489795444,0.0028571428571427804,0.007346938775510403,0.011020408163265327,-0.0016326530612243983,0.013061224489796075,0.008571428571428563,0.006122448979591799
107,107,0.8979591836734694,0.8704663212435233,0.9009661835748792,0.9688121625461779,-0.005306122448979433,0.0020408163265305257,-0.0028571428571427804,0.0008163265306122547,-0.0106122448979592,-0.004897959183673417,1.1102230246251565e-16,0.006938775510204054,-0.004897959183673306,0.013061224489795964,0.01346938775510198,0.010612244897959311
108,108,0.9183673469387755,0.898989898989899,0.9281400966183575,0.9707303211139529,-0.026122448979591706,0.024897959183673435,0.032653061224489965,0.016326530612244983,0.015918367346938633,-0.0008163265306122547,0.019183673469387652,0.00897959183673469,-0.009387755102040818,0.008571428571428674,0.02408163265306118,0.03755102040816327
109,109,0.889795918367347,0.8556149732620321,0.8857630008525149,0.964975845410628,-0.011428571428571344,0.019999999999999907,0.009387755102040707,0.006938775510204165,-0.02857142857142847,0.00040816326530612734,0.011836734693877582,0.011428571428571344,0.002448979591836875,0.013061224489795853,0.008163265306122547,0.0106122448979592
110,110,0.8857142857142857,0.8571428571428571,0.8911622620062518,0.9666808752486502,0.00734693877551007,0.04081632653061229,0.035510204081632635,0.037142857142857144,0.0395918367346938,0.006122448979591799,0.011836734693877471,0.010612244897959089,-0.014693877551020362,0.01795918367346938,0.04857142857142849,0.04040816326530616
111,111,0.9020408163265307,0.8723404255319149,0.8999005399261153,0.9707303211139529,-0.009387755102040707,0.013469387755102091,0.007346938775510403,0.003673469387755146,-0.009795918367346945,0.002448979591836875,0.011428571428571344,0.002448979591836875,-0.0028571428571426694,0.0053061224489796555,0.0016326530612245094,0.013877551020408219
112,112,0.8979591836734694,0.8704663212435233,0.9009661835748792,0.9666808752486502,-0.02693877551020407,0.012244897959183598,0.006122448979591799,0.007346938775510292,-0.011836734693877471,-0.004489795918367512,0.0028571428571428914,0.008571428571428563,-0.004489795918367512,-1.1102230246251565e-16,0.0077551020408163085,0.006122448979591799
113,113,0.8938775510204081,0.8617021276595744,0.8911977834612106,0.9631997726626882,-0.018775510204081747,0.02897959183673482,0.018367346938775397,0.015510204081632506,-0.01673469387755111,0.007346938775510181,0.009795918367346834,0.008571428571428563,-0.004897959183673417,0.013877551020407997,0.02244897959183656,0.022040816326530543
114,114,0.8571428571428571,0.8108108108108109,0.8487851662404091,0.9563796533105996,-0.015510204081632728,0.006122448979591799,0.007346938775510181,0.0053061224489795444,-0.031020408163265345,-0.004081632653061162,0.0028571428571427804,0.0065306122448978154,-0.01673469387755111,0.0008163265306121437,0.0008163265306121437,-0.0016326530612245094
115,115,0.8775510204081632,0.8387096774193549,0.8716254617789145,0.9642654163114521,-0.026122448979591817,0.012653061224489726,0.0020408163265305257,-0.0053061224489796555,-0.046122448979591835,-0.013061224489795853,-0.0020408163265306367,0.004489795918367401,-0.026530612244897944,-0.001224489795918493,-0.0032653061224490187,-0.0020408163265306367
116,116,0.8979591836734694,0.8603351955307262,0.8857985223074738,0.959789712986644,-0.00040816326530612734,0.004081632653061273,0.0020408163265307477,0.0008163265306122547,-0.03306122448979598,-0.0020408163265306367,-0.0020408163265306367,0.006938775510204054,-0.013877551020408219,0.0008163265306122547,0.0008163265306122547,0.008571428571428563
117,117,0.9142857142857143,0.8900523560209425,0.9162048877522023,0.9758454106280192,-0.01632653061224487,0.011428571428571233,0.004081632653061162,0.0020408163265305257,-0.0106122448979592,0.009387755102040707,0.0077551020408161975,0.008163265306122547,-0.005714285714285672,0.01632653061224476,0.004489795918367401,0.017551020408163254
118,118,0.889795918367347,0.8615384615384616,0.894430235862461,0.9620630861040068,-0.012653061224489726,0.01224489795918371,0.012244897959183598,0.0065306122448978154,-0.0004081632653060163,0.00612244897959191,0.015510204081632617,0.004489795918367401,-0.0065306122448978154,0.004897959183673306,0.008571428571428563,0.02285714285714291
119,119,0.8857142857142857,0.8556701030927835,0.8889954532537653,0.9670360897982381,-0.01795918367346938,0.03142857142857136,0.012653061224489837,0.011020408163265327,-0.00040816326530612734,-0.008163265306122436,-0.005714285714285783,0.004897959183673417,-0.0065306122448981485,-0.002448979591836764,0.003673469387754924,0.008571428571428452
120,120,0.8979591836734694,0.8743718592964824,0.9074666098323387,0.9679596476271668,-0.008163265306122436,0.025306122448979562,0.01632653061224476,0.014693877551020473,-1.1102230246251565e-16,0.0020408163265305257,0.008979591836734802,0.012244897959183598,-0.005306122448979433,0.02122448979591829,0.023265306122449037,0.03224489795918373
121,121,0.8979591836734694,0.8704663212435233,0.9009661835748792,0.9717959647627167,-0.022448979591836893,0.005714285714285561,0.010204081632653073,-0.0028571428571427804,-0.009387755102040818,-0.004081632653061273,0.003673469387755035,0.012653061224489837,-0.013061224489795964,0.014693877551020473,0.008163265306122214,0.0053061224489795444
122,122,0.9102040816326531,0.8817204301075269,0.9064364876385336,0.9693805058255186,0.010612244897959311,0.010204081632653295,0.012653061224489726,0.008571428571428563,-0.012244897959183487,0.0053061224489795444,0.029387755102040836,0.038367346938775526,-0.010204081632652962,0.010204081632653073,0.010612244897959311,0.019591836734694
123,123,0.9142857142857143,0.8944723618090452,0.9248721227621484,0.9685990338164251,-0.0077551020408161975,0.0257142857142858,0.013877551020408108,0.004489795918367401,0.021632653061224305,0.021632653061224416,0.042857142857142705,-0.0040816326530613845,-0.006122448979591799,0.003673469387755035,0.023673469387755164,0.02693877551020396
124,124,0.9061224489795918,0.8808290155440415,0.909668940039784,0.9703040636544472,-0.025306122448979673,0.01632653061224487,0.016734693877551,0.015510204081632506,-0.0016326530612245094,0.0028571428571427804,0.0106122448979592,0.024897959183673435,-0.0065306122448979265,0.004081632653061273,0.0053061224489796555,0.020408163265306034
125,125,0.8857142857142857,0.8541666666666666,0.8868286445012787,0.9688832054560955,-0.011428571428571455,0.01836734693877551,0.003673469387755146,0.00734693877551007,-0.0020408163265306367,-0.00612244897959191,-0.004489795918367401,-0.002448979591836764,-0.013469387755102202,0.005714285714285783,0.008571428571428452,-0.002448979591836764
126,126,0.8816326530612245,0.8497409326424871,0.8835606706450696,0.9623472577436772,-0.019183673469387652,0.011020408163265327,0.01224489795918371,0.014285714285714346,-0.012244897959183598,-0.009387755102040818,-0.006938775510204054,-0.006122448979591799,-0.0053061224489795444,0.009387755102040818,0.01510204081632649,0.0020408163265306367
127,127,0.9020408163265307,0.8709677419354839,0.8977337311736289,0.9664677465188973,0.0,0.027755102040816437,0.02693877551020407,0.001224489795918271,-0.019183673469387652,0.018775510204081747,0.025306122448979562,0.025306122448979562,0.006122448979591799,0.00897959183673469,0.009795918367347056,0.01836734693877562
128,128,0.9061224489795918,0.8795811518324608,0.9075021312872975,0.9705882352941176,-0.017551020408163254,0.009387755102040707,0.008571428571428452,0.00448979591836729,-0.013061224489795964,-0.0008163265306123657,0.014693877551020362,0.026122448979591928,-0.004489795918367401,0.009795918367347056,0.018775510204081747,0.008571428571428452
129,129,0.8326530612244898,0.783068783068783,0.8270105143506679,0.9543194089229895,-0.02081632653061216,0.008163265306122547,0.010204081632653184,0.016734693877551,0.0053061224489796555,-0.016734693877551,-0.020000000000000018,-0.03265306122448974,-0.05346938775510213,-0.009795918367346945,-0.006938775510204054,-0.009387755102040929
130,130,0.9061224489795918,0.8756756756756757,0.901001705029838,0.9713697073032111,0.001224489795918271,0.01224489795918371,0.008163265306122547,0.011836734693877471,-0.013061224489795964,0.007346938775510292,0.00448979591836729,0.004897959183673528,-0.004489795918367401,0.007346938775510181,0.008571428571428452,0.0065306122448978154
131,131,0.8816326530612245,0.8512820512820513,0.8857274793975561,0.9692384200056834,-0.016326530612244983,0.01510204081632649,0.012653061224489837,0.013061224489795964,0.006938775510203943,0.0028571428571430024,0.0032653061224489077,0.0032653061224489077,-0.018367346938775286,0.009795918367346945,0.01346938775510198,0.00897959183673469
132,132,0.8816326530612245,0.8432432432432433,0.8748934356351237,0.9621341290139244,-0.01510204081632649,0.02448979591836742,0.023673469387755053,0.011836734693877693,-0.015510204081632617,0.006938775510204165,0.006938775510204165,0.011836734693877471,-0.01346938775510198,0.0077551020408163085,0.003673469387755146,0.006122448979591799
133,133,0.8979591836734694,0.8677248677248677,0.8966325660699062,0.9678175618073316,-0.017551020408163143,0.027755102040816326,0.011020408163265327,0.005714285714285561,-0.00448979591836729,0.0008163265306122547,0.012244897959183598,0.011836734693877471,-0.0028571428571430024,0.008163265306122658,0.015918367346938855,0.01510204081632649
134,134,0.8693877551020408,0.8431372549019608,0.8824239840863882,0.965828360329639,-0.01224489795918382,0.018775510204081525,0.0032653061224490187,0.01836734693877551,0.036326530612245,-0.011020408163265216,-0.00612244897959191,-0.0008163265306122547,-0.04571428571428582,0.011428571428571566,0.016734693877550888,0.025306122448979562
135,135,0.8938775510204081,0.8645833333333334,0.8955314009661836,0.9635549872122762,-0.014693877551020584,0.01795918367346927,0.020408163265306034,0.01632653061224476,-0.0016326530612245094,0.00448979591836729,0.002448979591836653,0.005714285714285672,0.004489795918367179,0.009795918367346834,0.02408163265306107,0.01795918367346927
136,136,0.8693877551020408,0.8297872340425532,0.8650895140664961,0.9579425973287866,-0.014693877551020473,0.01795918367346916,0.002448979591836653,0.006122448979591799,-0.025306122448979673,-0.0032653061224490187,0.0020408163265306367,0.0020408163265306367,-0.004489795918367401,0.002448979591836764,0.002448979591836764,0.007346938775510181
137,137,0.8693877551020408,0.8333333333333334,0.8694231315714691,0.9689542483660132,-0.022040816326530654,-0.0032653061224489077,0.0032653061224490187,0.0,-0.02000000000000013,-0.0040816326530613845,-0.0008163265306123657,-0.001224489795918382,-0.03142857142857136,-0.0020408163265307477,-0.0016326530612245094,0.00040816326530612734
138,138,0.8938775510204081,0.865979381443299,0.8976982097186701,0.9655441886899687,-0.015510204081632617,0.013469387755102091,0.002448979591836653,0.0032653061224490187,-0.010204081632653295,-0.0065306122448980375,-0.0028571428571428914,-0.00040816326530623837,-0.004897959183673528,0.013469387755102091,0.006938775510204054,0.017551020408163254
139,139,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9682438192668371,-0.01673469387755122,0.011020408163265327,0.012244897959183598,0.013469387755102091,-0.003673469387754924,-0.004081632653061162,0.0032653061224489077,0.0028571428571427804,-0.004897959183673417,0.006122448979591799,0.00897959183673458,0.008163265306122658
140,140,0.9020408163265307,0.8736842105263158,0.9020673486786019,0.972435350951975,-0.014285714285714235,0.012244897959183487,0.009795918367347056,0.0028571428571430024,0.0016326530612245094,-0.003673469387755035,0.007346938775510403,0.006938775510204165,0.0032653061224490187,0.00448979591836729,0.012244897959183487,0.0032653061224490187
141,141,0.8938775510204081,0.865979381443299,0.8976982097186701,0.9675333901676613,-0.03346938775510222,0.01673469387755111,0.015510204081632728,0.015918367346938744,0.0008163265306121437,-0.008571428571428563,-0.004897959183673528,-0.004897959183673528,-0.0032653061224490187,0.014285714285714235,0.008571428571428563,0.018775510204081525
142,142,0.8938775510204081,0.865979381443299,0.8976982097186701,0.9704461494742824,-0.033469387755102,0.002448979591836431,0.005714285714285672,0.0032653061224490187,-0.0106122448979592,-0.0106122448979592,-0.00612244897959191,-0.0028571428571428914,-0.013469387755102091,0.013061224489795853,-0.0032653061224489077,0.011428571428571344
143,143,0.8979591836734694,0.8663101604278075,0.8944657573174197,0.9676754759874964,-0.006122448979591799,0.011836734693877582,0.017142857142857126,0.008163265306122658,0.005714285714285561,-0.0032653061224487967,-0.002448979591836764,0.0077551020408164195,-0.0020408163265306367,0.004897959183673639,0.012653061224489837,0.012653061224489837
144,144,0.8530612244897959,0.8163265306122449,0.8563512361466326,0.9532537652742257,-0.012653061224489726,0.0065306122448980375,0.011020408163265438,0.006938775510204165,-0.006938775510204054,-0.013061224489795853,-0.013469387755102091,-0.009387755102040707,-0.029795918367346963,0.0,-0.003673469387755146,-0.00040816326530612734
145,145,0.8938775510204081,0.8725490196078431,0.9085322534811026,0.9626314293833476,-0.014693877551020473,0.012653061224489726,0.01795918367346927,0.011020408163265216,0.004897959183673306,0.0016326530612242873,0.008571428571428563,0.013061224489795853,-0.0032653061224490187,0.022040816326530543,0.00897959183673469,0.024489795918367308
146,146,0.8938775510204081,0.8645833333333334,0.8955314009661836,0.9695936345552714,-0.0151020408163266,0.0077551020408161975,-0.0020408163265307477,-0.006938775510204276,-0.008163265306122436,-0.0028571428571430024,0.004897959183673528,0.005714285714285672,-0.0016326530612247314,0.0077551020408161975,0.004489795918367179,0.004897959183673306
147,147,0.8734693877551021,0.8342245989304813,0.8683574879227053,0.9666098323387327,-0.009795918367346834,0.026122448979591817,0.02122448979591829,-0.00040816326530612734,0.012653061224489726,-0.0065306122448978154,-0.010204081632652962,-0.006938775510203943,-0.03591836734693865,0.00612244897959191,0.01673469387755111,0.020408163265306145
148,148,0.8693877551020408,0.8333333333333334,0.8694231315714691,0.9644785450412049,-0.017551020408163254,0.006122448979591799,0.017551020408163254,0.011428571428571566,-0.008163265306122436,0.002448979591836653,0.003673469387754924,0.003673469387754924,-0.03673469387755124,0.0,0.001224489795918271,0.019183673469387763
149,149,0.8693877551020408,0.8350515463917526,0.8715899403239558,0.967391304347826,-0.017142857142857126,-0.0053061224489795444,0.008163265306122547,0.015510204081632728,-0.007346938775510292,0.0020408163265306367,-0.001224489795918382,-0.0040816326530613845,-0.03632653061224489,-0.0020408163265307477,0.00040816326530612734,0.011020408163265327
150,150,0.8857142857142857,0.851063829787234,0.8824950269963058,0.9595055413469735,-0.0016326530612243983,0.026122448979591706,0.015918367346938855,0.014285714285714124,-0.009795918367346945,0.013061224489795853,0.006938775510203943,0.012653061224489837,-0.0020408163265306367,0.004081632653061273,0.006122448979591799,0.0077551020408163085
151,151,0.9061224489795918,0.8855721393034826,0.9183361750497301,0.9684569479965899,-0.01795918367346927,0.011020408163265327,0.008163265306122325,-0.0028571428571428914,0.02693877551020407,-0.008571428571428785,-0.011020408163265438,-0.003673469387755035,-0.008571428571428563,0.008571428571428452,0.015510204081632728,0.013061224489796075
152,152,0.9020408163265307,0.8723404255319149,0.8999005399261153,0.9737851662404091,-0.013061224489795742,0.015918367346938744,-0.004897959183673417,0.006122448979591799,-0.011836734693877582,-0.003673469387755035,0.0020408163265306367,0.007346938775510181,-0.006122448979591688,0.001224489795918271,0.015918367346938855,-0.0008163265306123657
153,153,0.8734693877551021,0.8426395939086294,0.8791915316851378,0.9688121625461779,-0.011428571428571344,0.014693877551020473,0.014285714285714457,-0.011836734693877471,0.02408163265306129,-0.0008163265306122547,0.0020408163265307477,0.008163265306122436,-0.014693877551020362,0.002448979591836764,0.008163265306122547,0.01836734693877551
154,154,0.8530612244897959,0.8085106382978723,0.8476840011366866,0.9273231031543052,-0.017142857142857126,0.009387755102040929,0.0053061224489796555,-0.0020408163265305257,-0.0379591836734694,-0.014285714285714457,-0.006938775510204054,-0.003673469387755035,-0.011020408163265216,-0.00040816326530612734,-0.007346938775510181,-0.0016326530612245094
155,155,0.8653061224489796,0.8324873096446701,0.870488775220233,0.9624893435635123,-0.014693877551020473,0.017142857142857237,0.02408163265306129,0.0065306122448980375,0.01836734693877562,-0.009387755102040707,-0.005714285714285672,-0.0020408163265305257,-0.04367346938775507,0.00040816326530612734,0.036326530612245,0.0212244897959184
156,156,0.8775510204081632,0.84375,0.878125888036374,0.9737141233304916,-0.011020408163265327,0.010204081632653073,-0.004897959183673528,0.008571428571428563,-0.0077551020408163085,0.004489795918367401,0.009387755102040707,0.005714285714285672,-0.022040816326530543,0.0004081632653060163,0.004081632653061162,0.0053061224489795444
157,157,0.9224489795918367,0.8983957219251337,0.9205740267121341,0.9775504404660416,-0.004897959183673639,0.021632653061224527,0.016734693877551,0.02285714285714291,0.0028571428571427804,0.004081632653061051,0.0028571428571428914,0.008571428571428452,-0.0016326530612243983,0.018367346938775286,0.016734693877551,0.02897959183673471
158,158,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9662546177891447,-0.0106122448979592,0.026530612244898055,0.009795918367346723,0.011428571428571233,1.1102230246251565e-16,0.004489795918367401,0.00612244897959191,0.009387755102040818,-0.0077551020408163085,0.006938775510204054,0.01836734693877551,0.015918367346938855
159,159,0.9020408163265307,0.8723404255319149,0.8999005399261153,0.9726484796817277,-0.018367346938775397,-0.0028571428571428914,-0.005714285714285672,-0.00122448979591816,-0.01795918367346927,-0.012244897959183598,-0.00734693877551007,-0.0032653061224489077,-0.009795918367346723,0.010204081632653184,0.012653061224489837,0.011836734693877693
160,160,0.889795918367347,0.864321608040201,0.898763853367434,0.9639812446717817,-0.015510204081632617,0.01632653061224476,0.020408163265306145,0.019183673469387763,0.006938775510204054,0.0065306122448980375,0.011836734693877582,0.028163265306122454,-0.006938775510204165,0.0077551020408164195,0.020408163265306145,0.015510204081632617
161,161,0.8979591836734694,0.8704663212435233,0.9009661835748792,0.9688832054560954,-0.015510204081632728,0.019591836734694,0.004897959183673417,0.004081632653061273,-0.004897959183673417,0.002448979591836764,0.006938775510204054,0.0020408163265307477,-0.00040816326530612734,0.012653061224489837,0.011836734693877582,0.008571428571428563
162,162,0.8979591836734694,0.8691099476439791,0.8987993748223928,0.9666098323387325,-0.0020408163265306367,0.02122448979591829,0.014285714285714346,0.019183673469387874,-0.00448979591836729,-1.1102230246251565e-16,0.009795918367346945,0.0065306122448979265,0.0020408163265305257,0.002448979591836764,0.0151020408163266,0.013061224489795964
163,163,0.9061224489795918,0.8844221105527639,0.9161693662972435,0.9718670076726342,-0.022857142857142798,0.002448979591836653,-0.007346938775510403,-0.0004081632653060163,0.00448979591836729,-0.0016326530612245094,-0.0020408163265305257,0.001224489795918271,-0.02000000000000013,0.017142857142857015,0.01959183673469389,0.029387755102040725
164,164,0.8938775510204081,0.8631578947368421,0.893364592213697,0.9656152315998863,-0.011020408163265438,0.017551020408163254,0.01224489795918371,0.01346938775510187,-0.0106122448979592,-0.005714285714285894,-0.0106122448979592,0.01795918367346938,-0.014285714285714235,0.010204081632653073,0.011836734693877582,0.019183673469387763
165,165,0.9061224489795918,0.8855721393034826,0.9183361750497301,0.9658283603296391,-0.007346938775510403,0.004897959183673306,0.015918367346938522,0.003673469387755146,0.029387755102040725,-0.011020408163265216,-0.009387755102040929,-0.004897959183673528,-0.0077551020408164195,-0.0032653061224490187,0.01632653061224465,0.01959183673469389
166,166,0.8816326530612245,0.8449197860962567,0.8770602443876101,0.9631997726626882,-0.011836734693877582,0.02285714285714291,0.00448979591836729,0.002448979591836764,-0.02081632653061216,0.00897959183673469,0.011020408163265327,0.014693877551020362,-0.009387755102040818,0.0077551020408163085,0.009387755102040818,0.007346938775510181
